
[00:00:00.000 --> 00:00:06.080]  各位早安,很高興有機會跟大家分享
[00:05:50.480 --> 00:05:55.480]  在這個時候,我就想起一段經文
[00:05:55.480 --> 00:06:02.480]  這段經文就是《馬太福音》22章34-40節
[00:06:02.480 --> 00:06:07.480]  這段經文的內容,我猜大家應該不會很陌生
[00:06:07.480 --> 00:06:14.480]  裡面是講到有一個律法師問耶穌,誡命裡面哪一條才是最大的?
[00:06:14.480 --> 00:06:23.480]  而耶穌回答,你要盡心盡性盡義愛主,你的上帝,其次就是愛人如己
[00:06:23.480 --> 00:06:29.480]  耶穌不是回答律法師說,你每天就要花半天的時間去看聖經
[00:06:29.480 --> 00:06:33.480]  再花半天的時間去教其他人
[00:06:33.480 --> 00:06:42.480]  或者耶穌也沒有跟他說,你要去教訓那些不聽上帝的命令的人
[00:06:42.480 --> 00:06:49.480]  耶穌不是說這些,耶穌說的是,你究竟是不是愛神愛人呢?
[00:06:49.480 --> 00:06:57.480]  這個是誡命裡面最大的那一條誡命
[00:06:57.480 --> 00:07:06.480]  大家不要誤會我剛剛所說,我用多少時間去讀聖經,多少時間去傳福音是不重要
[00:07:06.480 --> 00:07:11.480]  而是我在這裡反思,我當時的心態是怎樣呢?
[00:07:11.480 --> 00:07:16.480]  就好像我想,我報道團是一個傳福音的工作
[00:07:16.480 --> 00:07:24.480]  是一個很好可以令其他人可以去接觸到信仰,去接觸到多點有關耶穌是怎樣
[00:07:24.480 --> 00:07:28.480]  但我參加的時候的心態是怎樣呢?
[00:07:28.480 --> 00:07:33.480]  是因為學院要我去,我迫於無奈,所以我就在這裡
[00:07:33.480 --> 00:07:40.480]  因為我裡面的一些組長要求我做分享,所以我就分享
[00:07:40.480 --> 00:07:42.480]  究竟我是不是這樣呢?
[00:07:42.480 --> 00:07:51.480]  但我參加這些福音工作,我真的明白到福音的能力,福音的完全
[00:07:51.480 --> 00:07:56.480]  是因為我知道其他人是很需要福音去改變生命
[00:07:56.480 --> 00:08:03.480]  而我才去參加這個報道團,去令其他人去接觸福音呢?
[00:08:03.480 --> 00:08:09.480]  又或者好像大家這樣,我不知道大家靈修的時候是什麼心態
[00:08:09.480 --> 00:08:16.480]  會不會是因為我在組裡面的mentor或者是目者叫我靈修
[00:08:16.480 --> 00:08:20.480]  好像因為聽命令而去靈修
[00:08:20.480 --> 00:08:25.480]  還是因為你真的明白上帝的話語的珍貴
[00:08:25.480 --> 00:08:32.480]  你需要上帝的話語去滋潤你生命的重要性才去靈修呢?
[00:08:32.480 --> 00:08:38.480]  心態比你做什麼更加重要
[00:08:38.480 --> 00:08:44.480]  如果我想起我自己是為了完成功課才用這麼多時間
[00:08:44.480 --> 00:08:49.480]  為了滿足學院的要求才動在這裡去傳福音
[00:08:49.480 --> 00:08:54.480]  其實對我的生命是完全沒有幫助
[00:08:54.480 --> 00:09:03.480]  三年的時間確實我沒可能因為這三年就像耶穌一樣愛神愛人的程度
[00:09:03.480 --> 00:09:11.480]  不過我也留意到我的生命真的有改變,一步一步的邁向耶穌
[00:09:11.480 --> 00:09:16.480]  就好像我在神學院裡面
[00:09:16.480 --> 00:09:23.480]  有時候我在神學院看到一些同學有些事情可以改善
[00:09:23.480 --> 00:09:28.480]  那時候就有一個掙扎,就是到底要不要跟他說好呢?
[00:09:28.480 --> 00:09:32.480]  這個掙扎就是如果我跟他說
[00:09:32.480 --> 00:09:36.480]  他可能又覺得我根本就不是這樣,你在說錯我
[00:09:36.480 --> 00:09:42.480]  又或者他根本就不同意我說的話,甚至可能會影響我們的關係
[00:09:42.480 --> 00:09:45.480]  所以我就在想,到底說不說好呢?
[00:09:45.480 --> 00:09:50.480]  其實不說也不會影響我,他有他的生活,我有我的忙碌
[00:09:50.480 --> 00:09:55.480]  但是直到有一個同學就跟我說
[00:09:55.480 --> 00:09:59.480]  如果你不跟這個同學說一些他需要改善的地方
[00:09:59.480 --> 00:10:07.480]  其實他就會像以前一樣,一直做錯了,沒有改善的事情
[00:10:07.480 --> 00:10:10.480]  他的生命是沒有得到改善
[00:10:10.480 --> 00:10:16.480]  而我經過這個掙扎之後,我鼓起勇氣跟那個同學說
[00:10:16.480 --> 00:10:22.480]  你有什麼行為可能其他人看到會不太舒服
[00:10:22.480 --> 00:10:25.480]  我慢慢跟他說,慢慢聽
[00:10:25.480 --> 00:10:30.480]  慢慢在三年裡面,我看到他一步一步的成長
[00:10:30.480 --> 00:10:36.480]  我這樣做不是因為是一個命令還是什麼
[00:10:36.480 --> 00:10:43.480]  而是因為我知道我這樣做是為了他人的生命有果效有益處才去做
[00:10:43.480 --> 00:10:51.480]  這種愛人的心是我這三年慢慢一步一步的去學
[00:10:51.480 --> 00:10:57.480]  我在想,這三年我到底是怎樣去做到的呢?
[00:10:57.480 --> 00:11:05.480]  我仔細想想,我發現我做到這些事情之前,其實也是其他人這樣對我
[00:11:05.480 --> 00:11:12.480]  在這三年裡,我一樣有做錯了,有需要改善的事情
[00:11:12.480 --> 00:11:17.480]  也有人跟我說這些要改善的地方
[00:11:17.480 --> 00:11:23.480]  雖然一開始聽到這些要改善的地方其實也不簡單
[00:11:23.480 --> 00:11:26.480]  也覺得我真的這樣嗎?我真的這麼差嗎?
[00:11:26.480 --> 00:11:29.480]  我想是不是我真的做得不好呢?
[00:11:29.480 --> 00:11:31.480]  有一點抗拒的心情
[00:11:31.480 --> 00:11:38.480]  不過我們現在回顧,如果沒有他們的提醒,我也不會有我今天的改變
[00:11:38.480 --> 00:11:50.480]  其實他們不需要跟我說,就算我自己繼續生活下去,他們不說也沒有影響
[00:11:50.480 --> 00:11:56.480]  但就因為出於為了我的生命有改善,才這樣跟我說
[00:11:56.480 --> 00:12:03.480]  才花時間和心機來跟我分享,我才可以得到成長
[00:12:03.480 --> 00:12:07.480]  就是我看到其他人怎樣為其他人的生命著想
[00:12:07.480 --> 00:12:13.480]  以致我才學會怎樣為其他人去做
[00:12:13.480 --> 00:12:20.480]  而剛好是一個愛人方面的成長例子
[00:12:20.480 --> 00:12:26.480]  愛神方面,我也在想究竟我有什麼是愛神方面呢?
[00:12:26.480 --> 00:12:32.480]  幾天後就想到,在神學院裡有些同學會參與宣教
[00:12:32.480 --> 00:12:38.480]  宣教就要一筆錢來支持他們的宣教活動
[00:12:38.480 --> 00:12:43.480]  不論是住宿、吃飯、機票等等
[00:12:43.480 --> 00:12:48.480]  而這筆錢就是要透過同學籌錢籌回來
[00:12:48.480 --> 00:12:56.480]  而在神學院裡,我也有幾位同學去支持他們參與宣教
[00:12:56.480 --> 00:13:03.480]  其實我不支持也沒問題,因為大家也知道讀神學的時候是沒有錢的
[00:13:03.480 --> 00:13:06.480]  反而是要付學費和生活費
[00:13:06.480 --> 00:13:12.480]  而每個月的實習費可能只夠補貼一些車費和吃飯
[00:13:12.480 --> 00:13:17.480]  但就是因為我很想參與在神的工作中
[00:13:17.480 --> 00:13:20.480]  我很願意付出我的金錢
[00:13:20.480 --> 00:13:27.480]  因為我真的知道神有多愛我
[00:13:27.480 --> 00:13:30.480]  就好像剛剛禱告的那首詩
[00:13:30.480 --> 00:13:32.480]  因為我知道祂比任何人都愛我
[00:13:32.480 --> 00:13:34.480]  所以我真的很想回應祂的愛
[00:13:34.480 --> 00:13:37.480]  我很想參與在祂的工作中
[00:13:37.480 --> 00:13:42.480]  所以我願意付出我所有的東西
[00:13:42.480 --> 00:13:49.480]  各位,我不知道大家覺得愛神愛人難不難呢?
[00:13:49.480 --> 00:13:51.480]  可能也很難
[00:13:51.480 --> 00:13:54.480]  不過就像我在三年裡那樣
[00:13:54.480 --> 00:13:57.480]  我不是一步就可以做到這樣
[00:13:57.480 --> 00:14:00.480]  而是我慢慢一步一步地走
[00:14:00.480 --> 00:14:04.480]  我也是一步一步留意我身邊的人
[00:14:04.480 --> 00:14:06.480]  他們怎樣愛神愛人
[00:14:06.480 --> 00:14:08.480]  而我去學習他們身邊
[00:14:08.480 --> 00:14:11.480]  就像我在神學院裡的老師
[00:14:11.480 --> 00:14:13.480]  他花很多時間和心思
[00:14:13.480 --> 00:14:16.480]  甚至是金錢來請大家吃飯去關心大家
[00:14:16.480 --> 00:14:21.480]  他那種愛神愛人的心也是我去學習的對象
[00:14:21.480 --> 00:14:24.480]  所以我也鼓勵大家
[00:14:24.480 --> 00:14:26.480]  如果在一會分組的時間
[00:14:26.480 --> 00:14:29.480]  也可以分享一下有沒有一些對象
[00:14:29.480 --> 00:14:31.480]  是你覺得很想去學習
[00:14:31.480 --> 00:14:33.480]  在他們的生命中
[00:14:33.480 --> 00:14:36.480]  你會看到他們怎樣去愛神愛人
[00:14:36.480 --> 00:14:41.480]  也可以在一會的分享裡
[00:14:41.480 --> 00:14:43.480]  再談一下
[00:14:43.480 --> 00:14:45.480]  你覺得三年之後
[00:14:45.480 --> 00:14:49.480]  你在愛神愛人方面有什麼改善
[00:14:51.480 --> 00:14:57.480]  確實愛神愛人好像很遠很難
[00:14:57.480 --> 00:15:01.480]  不過在神學院裡的三年裡
[00:15:01.480 --> 00:15:02.480]  我知道
[00:15:02.480 --> 00:15:04.480]  縱使很難也好
[00:15:04.480 --> 00:15:08.480]  我們只要靠著神的努力
[00:15:08.480 --> 00:15:10.480]  慢慢去看多一點聖經
[00:15:10.480 --> 00:15:12.480]  去感受多一點他怎樣愛我們
[00:15:12.480 --> 00:15:15.480]  也從其他人身上學到怎樣去愛
[00:15:15.480 --> 00:15:18.480]  再慢慢一步一步地去嘗試
[00:15:18.480 --> 00:15:22.480]  我們就可以慢慢慢慢地有改變
[00:15:22.480 --> 00:15:26.480]  慢慢慢慢地可以學得更加像耶穌
[00:15:26.480 --> 00:15:29.480]  這個生命的改變
[00:15:29.480 --> 00:15:34.480]  可能就是由你去立志去作出改變開始
[00:15:34.480 --> 00:15:39.480]  所以參加了explorer camp的各位
[00:15:39.480 --> 00:15:42.480]  如果你寫下了你的立志改變
[00:15:42.480 --> 00:15:46.480]  就是你記得當中和神的立志
[00:15:46.480 --> 00:15:49.480]  去為了你的目標方向前進
[00:15:49.480 --> 00:15:51.480]  慢慢慢慢地
[00:15:51.480 --> 00:15:54.480]  我希望三年後的你們可以和大家說
[00:15:54.480 --> 00:15:56.480]  你真的作出了改變
[00:15:56.480 --> 00:16:01.480]  這個時候我也交給我的同學來分享
[00:16:01.480 --> 00:16:03.480]  究竟他的改變是怎樣
[00:16:03.480 --> 00:16:14.480]  我叫Toby
[00:16:14.480 --> 00:16:16.480]  是KOLA的同學
[00:16:16.480 --> 00:16:19.480]  所以我今年在建道神學院畢業
[00:16:19.480 --> 00:16:22.480]  很感謝廣福堂今天邀請我來這裡分享
[00:16:22.480 --> 00:16:24.480]  剛剛聽完KOLA分享
[00:16:24.480 --> 00:16:26.480]  我知道為什麼他給我的題目是改變
[00:16:26.480 --> 00:16:29.480]  所以我在想的時候
[00:16:29.480 --> 00:16:30.480]  就一直在想
[00:16:30.480 --> 00:16:32.480]  究竟在這幾年的神學
[00:16:32.480 --> 00:16:34.480]  或者甚至我不說神學
[00:16:34.480 --> 00:16:36.480]  在我讀神學之前
[00:16:36.480 --> 00:16:40.480]  到現在我有些什麼改變呢
[00:16:40.480 --> 00:16:43.480]  剛剛KOLA說的是一個內在的改變
[00:16:43.480 --> 00:16:45.480]  就是說他怎樣去愛神多一點
[00:16:45.480 --> 00:16:47.480]  怎樣去愛人多一點
[00:16:47.480 --> 00:16:49.480]  怎樣可以在那裡實踐
[00:16:49.480 --> 00:16:53.480]  而我所著重的就是角色的改變
[00:16:53.480 --> 00:16:55.480]  角色的改變換言之就是
[00:16:55.480 --> 00:16:56.480]  三年前的我
[00:16:56.480 --> 00:16:58.480]  其實也和大家一樣坐在下面
[00:16:58.480 --> 00:17:00.480]  我也是在聽上面的講道
[00:17:00.480 --> 00:17:02.480]  我也是去開小組
[00:17:02.480 --> 00:17:03.480]  帶茶經
[00:17:03.480 --> 00:17:05.480]  有不同的服侍
[00:17:05.480 --> 00:17:07.480]  但是今天很感恩
[00:17:07.480 --> 00:17:09.480]  可以在這裡分享的時候
[00:17:09.480 --> 00:17:12.480]  就好像大家小學畢業
[00:17:12.480 --> 00:17:14.480]  就成為了中學生
[00:17:14.480 --> 00:17:16.480]  中學畢業就成為了大學生
[00:17:16.480 --> 00:17:18.480]  我們每一個階段都有一個身份
[00:17:18.480 --> 00:17:21.480]  這個身份的不同其實象徵著很多的事
[00:17:21.480 --> 00:17:24.480]  包括我們怎樣去看那件事
[00:17:24.480 --> 00:17:28.480]  譬如說你小時候很喜歡玩飛行棋
[00:17:28.480 --> 00:17:30.480]  你長大的時候會怎樣
[00:17:30.480 --> 00:17:32.480]  我都不玩這些的
[00:17:32.480 --> 00:17:34.480]  好像你聽歌
[00:17:34.480 --> 00:17:36.480]  你有沒有聽過那些年
[00:17:36.480 --> 00:17:38.480]  你小時候聽那些年
[00:17:38.480 --> 00:17:40.480]  那個旋律很好聽
[00:17:40.480 --> 00:17:42.480]  但是你長大的時候
[00:17:42.480 --> 00:17:44.480]  原來裡面有很多回憶
[00:17:44.480 --> 00:17:45.480]  很淒美
[00:17:45.480 --> 00:17:46.480]  然後在哭
[00:17:46.480 --> 00:17:49.480]  原來我們在不同的階段
[00:17:49.480 --> 00:17:51.480]  去看同一件事
[00:17:51.480 --> 00:17:53.480]  是有不同的觀點和感受
[00:17:53.480 --> 00:17:57.480]  我們今天我想分享的一個觀點
[00:17:57.480 --> 00:18:01.480]  就是來自於最大的使命
[00:18:01.480 --> 00:18:05.480]  在最大的使命裡面
[00:18:05.480 --> 00:18:10.480]  馬太福音28章的16至20節
[00:18:10.480 --> 00:18:12.480]  就是說有11個門徒去加里尼
[00:18:12.480 --> 00:18:13.480]  見到耶穌
[00:18:13.480 --> 00:18:15.480]  於是耶穌就說了一句
[00:18:15.480 --> 00:18:17.480]  我們耳熟能詳的一句對話
[00:18:17.480 --> 00:18:20.480]  就是天上地下所有的權柄都伺給我了
[00:18:20.480 --> 00:18:21.480]  所以你們要去
[00:18:21.480 --> 00:18:23.480]  使萬民作我的門徒
[00:18:23.480 --> 00:18:26.480]  奉父子聖靈的名給他們施洗
[00:18:26.480 --> 00:18:28.480]  凡我所吩咐你們的
[00:18:28.480 --> 00:18:30.480]  都教訓他們遵守
[00:18:30.480 --> 00:18:32.480]  我就常與你們同在
[00:18:32.480 --> 00:18:34.480]  直到世界的末了
[00:18:34.480 --> 00:18:35.480]  那你說Toby
[00:18:35.480 --> 00:18:38.480]  我怎樣去看到這個改變
[00:18:38.480 --> 00:18:40.480]  在我讀神學之前
[00:18:40.480 --> 00:18:41.480]  還像你們這樣的時候
[00:18:41.480 --> 00:18:43.480]  看這段經文
[00:18:43.480 --> 00:18:45.480]  我會很集中是一句
[00:18:45.480 --> 00:18:47.480]  這句話就是
[00:18:47.480 --> 00:18:49.480]  所以你們要去
[00:18:49.480 --> 00:18:51.480]  使萬民作我的門徒
[00:18:51.480 --> 00:18:52.480]  很直接
[00:18:52.480 --> 00:18:53.480]  很直白的
[00:18:53.480 --> 00:18:55.480]  就是說我們要去傳福音
[00:18:55.480 --> 00:18:56.480]  怎麼傳呢
[00:18:56.480 --> 00:18:57.480]  那我那時候就很囂張的
[00:18:57.480 --> 00:18:58.480]  我跟牧師說
[00:18:58.480 --> 00:19:00.480]  你給我十分鐘
[00:19:00.480 --> 00:19:01.480]  不藉故
[00:19:01.480 --> 00:19:02.480]  我十分鐘令他信主
[00:19:02.480 --> 00:19:04.480]  這樣很酷的
[00:19:04.480 --> 00:19:07.480]  因果我做了什麼行動
[00:19:07.480 --> 00:19:09.480]  然後他就會很著重結果
[00:19:09.480 --> 00:19:10.480]  他就信了主
[00:19:10.480 --> 00:19:12.480]  我以前去看侍奉
[00:19:12.480 --> 00:19:13.480]  我看教導
[00:19:13.480 --> 00:19:14.480]  就是這樣一回事
[00:19:14.480 --> 00:19:16.480]  就是我們要去
[00:19:16.480 --> 00:19:17.480]  怎樣盡力去做
[00:19:17.480 --> 00:19:20.480]  然後我們就很著重那個結果
[00:19:20.480 --> 00:19:22.480]  譬如我很努力去做Busking
[00:19:22.480 --> 00:19:24.480]  我們怎樣去醫院報佳音
[00:19:24.480 --> 00:19:26.480]  我目標是什麼
[00:19:26.480 --> 00:19:27.480]  很明確的
[00:19:27.480 --> 00:19:29.480]  就是要去使萬民
[00:19:29.480 --> 00:19:31.480]  作耶穌的門徒
[00:19:31.480 --> 00:19:33.480]  是不是很明確
[00:19:33.480 --> 00:19:35.480]  但是在神的呼召
[00:19:35.480 --> 00:19:36.480]  在天父的呼召下
[00:19:36.480 --> 00:19:38.480]  我做了神學生
[00:19:38.480 --> 00:19:39.480]  在神學生
[00:19:39.480 --> 00:19:40.480]  在神學院的生活裡面
[00:19:40.480 --> 00:19:41.480]  好像剛剛Cora那樣說
[00:19:41.480 --> 00:19:42.480]  七日無憂
[00:19:42.480 --> 00:19:45.480]  你基本上是不停地去接觸不同的課程
[00:19:45.480 --> 00:19:47.480]  你會是接觸了很多不同的知識
[00:19:47.480 --> 00:19:48.480]  你要去讀原文
[00:19:48.480 --> 00:19:51.480]  你要去讀一些教會歷史
[00:19:51.480 --> 00:19:52.480]  神學觀等等
[00:19:52.480 --> 00:19:54.480]  那你就慘了
[00:19:54.480 --> 00:19:56.480]  就是剛剛因果關係
[00:19:56.480 --> 00:19:58.480]  再加上這些神學觀的時候
[00:19:58.480 --> 00:19:59.480]  哇
[00:19:59.480 --> 00:20:01.480]  還更加囂張
[00:20:01.480 --> 00:20:02.480]  我記得有一次
[00:20:02.480 --> 00:20:04.480]  有一個同學
[00:20:04.480 --> 00:20:05.480]  他失戀
[00:20:05.480 --> 00:20:07.480]  就跟我分享
[00:20:07.480 --> 00:20:08.480]  我就跟他說
[00:20:08.480 --> 00:20:09.480]  你要感受一下
[00:20:09.480 --> 00:20:11.480]  上帝在你裡面的安排
[00:20:11.480 --> 00:20:12.480]  你要感受一下
[00:20:12.480 --> 00:20:14.480]  他的心意是怎樣
[00:20:14.480 --> 00:20:16.480]  那你猜他的反應是什麼
[00:20:16.480 --> 00:20:19.480]  差不多沒有朋友了
[00:20:19.480 --> 00:20:20.480]  那一刻
[00:20:20.480 --> 00:20:22.480]  他差點事後
[00:20:22.480 --> 00:20:23.480]  當然就是因為他有朋友了
[00:20:23.480 --> 00:20:24.480]  事後他跟我反應
[00:20:24.480 --> 00:20:26.480]  其實他那一刻是很生氣
[00:20:26.480 --> 00:20:28.480]  他生氣的位置
[00:20:28.480 --> 00:20:29.480]  他不是說
[00:20:29.480 --> 00:20:31.480]  我不是需要這些東西
[00:20:31.480 --> 00:20:33.480]  我不是需要你去告訴我
[00:20:33.480 --> 00:20:35.480]  有多少的神學知識
[00:20:35.480 --> 00:20:38.480]  他不是需要我去有多少的前路
[00:20:38.480 --> 00:20:40.480]  有多少的路徑去跟他選
[00:20:40.480 --> 00:20:43.480]  他需要的是一個陪伴
[00:20:43.480 --> 00:20:45.480]  一個的同行
[00:20:45.480 --> 00:20:46.480]  哇
[00:20:46.480 --> 00:20:48.480]  那一刻我醒了
[00:20:48.480 --> 00:20:49.480]  那一刻我原來知道
[00:20:49.480 --> 00:20:53.480]  原來史萬民作學的門徒
[00:20:53.480 --> 00:20:55.480]  我們原來可以看回
[00:20:55.480 --> 00:20:57.480]  後面那一句
[00:20:57.480 --> 00:20:58.480]  就是
[00:20:58.480 --> 00:21:01.480]  法門的都教導他們遵守
[00:21:01.480 --> 00:21:03.480]  原來我們不單止是
[00:21:03.480 --> 00:21:07.480]  知道在知識上的一些理論
[00:21:07.480 --> 00:21:09.480]  去建立我們的生命
[00:21:09.480 --> 00:21:13.480]  原來同行都是一個很好的教導
[00:21:13.480 --> 00:21:16.480]  原來有很多的方法
[00:21:16.480 --> 00:21:20.480]  是可以令到他們更加愛主
[00:21:20.480 --> 00:21:22.480]  更加相信主
[00:21:22.480 --> 00:21:25.480]  而不單止是那個因果的關係
[00:21:25.480 --> 00:21:27.480]  原來那個過程
[00:21:27.480 --> 00:21:29.480]  都是很重要的
[00:21:29.480 --> 00:21:32.480]  我記得那時候在紅磡村
[00:21:32.480 --> 00:21:35.480]  我們有一年經常去探望一個伯伯
[00:21:35.480 --> 00:21:37.480]  我們逢星期三去
[00:21:37.480 --> 00:21:41.480]  他逢星期三晚上就會坐在那裡
[00:21:41.480 --> 00:21:42.480]  等我們
[00:21:42.480 --> 00:21:44.480]  我們有時候就會跟他聊天
[00:21:44.480 --> 00:21:45.480]  派發物資
[00:21:45.480 --> 00:21:48.480]  他是一個不信主的伯伯
[00:21:48.480 --> 00:21:51.480]  那一年我們每個星期三都去探望他
[00:21:51.480 --> 00:21:53.480]  他就很開心
[00:21:53.480 --> 00:21:55.480]  有一個工人一起跳舞
[00:21:55.480 --> 00:21:56.480]  跟我們一起跳舞
[00:21:56.480 --> 00:21:58.480]  然後一起唱歌
[00:21:58.480 --> 00:22:00.480]  一起聽我們跟他分享
[00:22:00.480 --> 00:22:01.480]  我們分享的內容
[00:22:01.480 --> 00:22:04.480]  可能不是純聖經
[00:22:04.480 --> 00:22:06.480]  我們可能有時候會說他的生活
[00:22:06.480 --> 00:22:09.480]  他以前玩古董的東西
[00:22:09.480 --> 00:22:12.480]  他玩古董的時候的一些經歷等等
[00:22:12.480 --> 00:22:14.480]  那去到一年之後
[00:22:14.480 --> 00:22:16.480]  他離世
[00:22:16.480 --> 00:22:18.480]  他過世
[00:22:18.480 --> 00:22:20.480]  他家人就邀請我們去他的喪禮
[00:22:20.480 --> 00:22:22.480]  然後就跟我們說聲謝謝
[00:22:22.480 --> 00:22:24.480]  因為伯伯分享就是
[00:22:24.480 --> 00:22:25.480]  其實在那一年裡面
[00:22:25.480 --> 00:22:27.480]  是他經歷得最開心的一年
[00:22:27.480 --> 00:22:28.480]  因為他那幾年
[00:22:28.480 --> 00:22:30.480]  家人就離開了
[00:22:30.480 --> 00:22:32.480]  沒有回家吃飯
[00:22:32.480 --> 00:22:33.480]  他自己一個人住
[00:22:33.480 --> 00:22:35.480]  但在這一年裡面
[00:22:35.480 --> 00:22:38.480]  他感受到原來是有一份溫暖在這裡
[00:22:38.480 --> 00:22:40.480]  所以原來同行的裡面
[00:22:40.480 --> 00:22:42.480]  我們會找得到在過程的裡面
[00:22:42.480 --> 00:22:45.480]  原來我們是可以讓人感受到
[00:22:45.480 --> 00:22:47.480]  耶穌基督的那一份愛
