
[00:00:00.000 --> 00:00:02.000]  謝謝你們平安
[00:04:17.000 --> 00:04:20.000]  患難和忍耐夾住了國度
[00:04:20.000 --> 00:04:21.000]  這個國度是什麼呢?
[00:04:21.000 --> 00:04:25.000]  國度是指神的王權和統治
[00:04:25.000 --> 00:04:26.000]  而這個國度
[00:04:26.000 --> 00:04:28.000]  直至耶穌第一次來到世界上
[00:04:28.000 --> 00:04:31.000]  已經臨到
[00:04:31.000 --> 00:04:33.000]  不過還沒有完全臨到
[00:04:33.000 --> 00:04:36.000]  因為撒旦還沒有被完全消滅
[00:04:36.000 --> 00:04:39.000]  撒旦仍然在世界上作王
[00:04:39.000 --> 00:04:44.000]  不過國度會在耶穌第二次回來的時候
[00:04:44.000 --> 00:04:45.000]  就會完全臨到
[00:04:45.000 --> 00:04:47.000]  撒旦就會完全被消滅
[00:04:47.000 --> 00:04:51.000]  而我們正在經歷中間的過渡期
[00:04:51.000 --> 00:04:53.000]  就是一個已然未然
[00:04:53.000 --> 00:04:55.000]  Already but not yet 的時期
[00:04:55.000 --> 00:04:59.000]  其實在啟示錄整個書信裡
[00:04:59.000 --> 00:05:02.000]  都是在說信徒在這個已然未然
[00:05:02.000 --> 00:05:05.000]  Already but not yet 的過渡期中間
[00:05:05.000 --> 00:05:08.000]  必須要去忍耐邪惡
[00:05:08.000 --> 00:05:11.000]  約翰好像在提醒讀者和我們
[00:05:11.000 --> 00:05:14.000]  他說:是的,我們會遭遇患難
[00:05:14.000 --> 00:05:17.000]  不過在最後的國度來臨的時候
[00:05:17.000 --> 00:05:20.000]  我們會在耶穌基督的統治下
[00:05:20.000 --> 00:05:21.000]  得到平反
[00:05:21.000 --> 00:05:23.000]  和祂一起共享榮耀
[00:05:23.000 --> 00:05:26.000]  不過在那個時候來臨之前
[00:05:26.000 --> 00:05:27.000]  我們要忍耐
[00:05:27.000 --> 00:05:29.000]  約翰說他被聖靈感動
[00:05:29.000 --> 00:05:31.000]  聽見後面有把聲音
[00:05:31.000 --> 00:05:34.000]  就叫他將所有他看到的
[00:05:34.000 --> 00:05:35.000]  都寫在書上
[00:05:35.000 --> 00:05:37.000]  傳給七個教會
[00:05:37.000 --> 00:05:40.000]  我們待會看約翰所見到的異象
[00:05:40.000 --> 00:05:44.000]  是包含著不少的舊約背景和預表
[00:05:44.000 --> 00:05:45.000]  特別是在先知書
[00:05:45.000 --> 00:05:47.000]  例如《但以理書》裡
[00:05:47.000 --> 00:05:49.000]  而約翰那個時代的讀者
[00:05:49.000 --> 00:05:52.000]  其實一聽到這些異象
[00:05:52.000 --> 00:05:55.000]  都一定會立刻聯想起
[00:05:55.000 --> 00:05:57.000]  舊約相應的預言
[00:05:57.000 --> 00:06:00.000]  我們一起來看看約翰的異象
[00:06:00.000 --> 00:06:05.000]  我們一起讀出啟示錄一章十二至十六節
[00:06:05.000 --> 00:06:06.000]  我們預備起
[00:06:06.000 --> 00:06:10.000]  (廣播)
[00:06:11.000 --> 00:06:14.000]  (廣播)
[00:06:14.000 --> 00:06:17.000]  (廣播)
[00:06:18.000 --> 00:06:21.000]  (廣播)
[00:06:21.000 --> 00:06:46.000]  (廣播)
[00:06:46.000 --> 00:06:50.000]  約翰說見到登台中間有一個好像人質
[00:06:50.000 --> 00:06:52.000]  這位好像人質的
[00:06:52.000 --> 00:06:54.000]  他就像這幅相片
[00:06:54.000 --> 00:06:56.000]  他站在七個登台中間
[00:06:56.000 --> 00:06:58.000]  你見到又是一件長袍
[00:06:58.000 --> 00:07:00.000]  腰間有個腰帶
[00:07:00.000 --> 00:07:02.000]  還有整個發光
[00:07:02.000 --> 00:07:06.000]  其實這裡我們剛才讀了短短四節經文
[00:07:06.000 --> 00:07:08.000]  是包含著很多舊約的預表
[00:07:08.000 --> 00:07:11.000]  我現在就列了一個表給大家去看看
[00:07:11.000 --> 00:07:13.000]  我們都可以不再簡略地再看看
[00:07:13.000 --> 00:07:16.000]  這些究竟是代表著什麼
[00:07:16.000 --> 00:07:18.000]  約翰首先就說
[00:07:18.000 --> 00:07:20.000]  這位好像人質身穿長袍
[00:07:20.000 --> 00:07:22.000]  即是垂到落腳的
[00:07:22.000 --> 00:07:23.000]  胸間束著金腰帶
[00:07:23.000 --> 00:07:25.000]  在古代的近東
[00:07:25.000 --> 00:07:28.000]  其實通常是有權勢和統治者
[00:07:28.000 --> 00:07:30.000]  才會這樣去穿長袍
[00:07:30.000 --> 00:07:32.000]  即是僕人腰帶就綁在腰
[00:07:32.000 --> 00:07:34.000]  不過如果有權勢的人
[00:07:34.000 --> 00:07:35.000]  腰帶是綁在胸那裡
[00:07:35.000 --> 00:07:37.000]  其實就是他這樣的衣著
[00:07:37.000 --> 00:07:41.000]  是代表這個人質是一個很至高尊貴的人
[00:07:41.000 --> 00:07:44.000]  第二就是他的頭髮是白色的
[00:07:44.000 --> 00:07:47.000]  好像原來沒有像雪一樣
[00:07:47.000 --> 00:07:48.000]  在古代近東
[00:07:48.000 --> 00:07:53.000]  其實這種白是不可能製造出來的
[00:07:53.000 --> 00:07:57.000]  除非是神自己閃耀出來的
[00:07:57.000 --> 00:07:59.000]  這種白色
[00:07:59.000 --> 00:08:06.000]  而白髮也是代表一種智慧和一種歷練
[00:08:06.000 --> 00:08:08.000]  所以這樣的白髮是代表
[00:08:08.000 --> 00:08:11.000]  他是一個很有智慧和尊貴的人
[00:08:11.000 --> 00:08:12.000]  第三就是他的眼睛
[00:08:12.000 --> 00:08:14.000]  好像火焰一樣
[00:08:14.000 --> 00:08:20.000]  去凸顯他的洞察力和眼睛穿透了各個處境
[00:08:20.000 --> 00:08:22.000]  無論是好的處境
[00:08:22.000 --> 00:08:24.000]  或者是你在患難時他也是穿透
[00:08:24.000 --> 00:08:26.000]  第四就是他的腳
[00:08:26.000 --> 00:08:31.000]  好像爐裡燒到發光的銅一樣
[00:08:31.000 --> 00:08:34.000]  這是強調人質的榮耀和力量
[00:08:34.000 --> 00:08:36.000]  第五就是他說到他的聲音
[00:08:36.000 --> 00:08:38.000]  好像是中水的聲音
[00:08:38.000 --> 00:08:40.000]  而在舊約裡面
[00:08:40.000 --> 00:08:43.000]  中水、大水這些場面出現
[00:08:43.000 --> 00:08:45.000]  通常就是很宏偉的瀑布
[00:08:45.000 --> 00:08:47.000]  你可以想像如果你看過瀑布
[00:08:47.000 --> 00:08:52.000]  就是很大聲或者很有力量的自然現象
[00:08:52.000 --> 00:08:56.000]  這代表著人質的權力和力量
[00:08:56.000 --> 00:09:00.000]  第六就是他的右手拿著七星
[00:09:00.000 --> 00:09:03.000]  右手通常是象徵權力和權柄
[00:09:03.000 --> 00:09:05.000]  而七星就是七教會的使者
[00:09:05.000 --> 00:09:09.000]  右手拿著七星代表他完全掌控一切
[00:09:09.000 --> 00:09:14.000]  第七就是他口中套出一把兩刃利劍
[00:09:14.000 --> 00:09:17.000]  利劍在這裡不是說保護
[00:09:17.000 --> 00:09:20.000]  反而是說一個權柄和審判
[00:09:20.000 --> 00:09:23.000]  劍在人質的口中套出來
[00:09:23.000 --> 00:09:25.000]  就好像是一個審判的宣告
[00:09:25.000 --> 00:09:29.000]  在這裡說他是最終的審判者
[00:09:29.000 --> 00:09:33.000]  最後這個人質的面貌好像烈日放光
[00:09:33.000 --> 00:09:35.000]  盡顯他的榮耀
[00:09:35.000 --> 00:09:38.000]  說了這麼久這個人質是誰呢?
[00:09:38.000 --> 00:09:40.000]  所見到這個異象是誰呢?
[00:09:40.000 --> 00:09:45.000]  其實人質是取自《但義理書》七章十三節
[00:09:45.000 --> 00:09:48.000]  如果我們從《但義理書》再去明白
[00:09:48.000 --> 00:09:50.000]  他所說的人質是誰
[00:09:50.000 --> 00:09:53.000]  我們就可以從上下文去看
[00:09:53.000 --> 00:09:55.000]  就會看到這個人質就是那個四獸
[00:09:55.000 --> 00:09:58.000]  就是獅子、紅豹和可怕的十角獸
[00:09:58.000 --> 00:10:00.000]  那個對立角色
[00:10:00.000 --> 00:10:03.000]  這位人質會被賦予權力
[00:10:03.000 --> 00:10:04.000]  為聖徒平反
[00:10:04.000 --> 00:10:07.000]  和他會建立最終的王國
[00:10:07.000 --> 00:10:10.000]  其實這個就是指向以色列人
[00:10:10.000 --> 00:10:15.000]  一直等待著要來拯救他們的尼塞亞
[00:10:15.000 --> 00:10:18.000]  就是我們所認識的耶穌基督
[00:10:18.000 --> 00:10:23.000]  我們剛才所見到這一版對人質的形容
[00:10:23.000 --> 00:10:26.000]  知道原來他就是耶穌基督的形容
[00:10:26.000 --> 00:10:27.000]  但是很重要的一點
[00:10:27.000 --> 00:10:29.000]  就是在十三節我們讀到
[00:10:29.000 --> 00:10:32.000]  這位人質是站在金燈台的中間
[00:10:32.000 --> 00:10:35.000]  而金燈台是代表著教會
[00:10:35.000 --> 00:10:39.000]  那就是說這位至高尊貴
[00:10:39.000 --> 00:10:44.000]  有智慧、有洞察力、榮耀、能力、權柄
[00:10:44.000 --> 00:10:48.000]  掌管一切和最終審判者的耶穌基督
[00:10:48.000 --> 00:10:51.000]  其實一直與我們同在
[00:10:51.000 --> 00:10:55.000]  一直與磨爛中的教會同在
[00:10:55.000 --> 00:11:00.000]  眼前的患難可能是很真實
[00:11:00.000 --> 00:11:02.000]  但是原來更真實的
[00:11:02.000 --> 00:11:05.000]  就是榮耀的耶穌基督
[00:11:05.000 --> 00:11:09.000]  是在我們當中一直沒有缺席與我們同在
[00:11:09.000 --> 00:11:14.000]  其實當你看到原來在一切患難當中
[00:11:14.000 --> 00:11:16.000]  耶穌是與你同在的話
[00:11:16.000 --> 00:11:19.000]  其實一切患難都會變得渺小
[00:11:19.000 --> 00:11:23.000]  因為你知道你旁邊的同伴
[00:11:23.000 --> 00:11:28.000]  你的同伴其實他已經是最終會贏了那個
[00:11:28.000 --> 00:11:30.000]  而且是最後掌權的那位
[00:11:30.000 --> 00:11:33.000]  其實患難只會是一個過渡
[00:11:33.000 --> 00:11:35.000]  你不用害怕
[00:11:35.000 --> 00:11:38.000]  雖然我們今天在香港做基督徒
[00:11:38.000 --> 00:11:42.000]  沒有受到迫害或流血的地步
[00:11:42.000 --> 00:11:45.000]  但我們在這個世代裡
[00:11:45.000 --> 00:11:48.000]  每天都抗衡著道德、文化、下滑
[00:11:48.000 --> 00:11:50.000]  其實要做一個基督徒
[00:11:50.000 --> 00:11:52.000]  在信仰上站立得穩
[00:11:52.000 --> 00:11:55.000]  都不是一件容易的事
[00:11:55.000 --> 00:11:57.000]  你會想在工作上
[00:11:57.000 --> 00:12:01.000]  不踩灰色地帶會不會吃虧?
[00:12:01.000 --> 00:12:04.000]  將星期日預留給神
[00:12:04.000 --> 00:12:06.000]  不去上班
[00:12:06.000 --> 00:12:09.000]  我會不會失去了晉升的機會?
[00:12:09.000 --> 00:12:14.000]  不參與朋友或同事的不良娛樂
[00:12:14.000 --> 00:12:16.000]  會不會不能夠埋堆?
[00:12:16.000 --> 00:12:20.000]  又或者不信的配偶或父母
[00:12:20.000 --> 00:12:22.000]  去耶如你回教會
[00:12:22.000 --> 00:12:25.000]  你會不會仍然堅持你的信仰?
[00:12:25.000 --> 00:12:27.000]  其實剛才那四條問題
[00:12:27.000 --> 00:12:29.000]  是很真實的,不是我作出來的
[00:12:29.000 --> 00:12:32.000]  而是在我一直去牧養我的
[00:12:32.000 --> 00:12:34.000]  職稱和弟兄姊妹
[00:12:34.000 --> 00:12:36.000]  他們經常會遇到的問題
[00:12:36.000 --> 00:12:39.000]  甚至我自己也有面對過的問題
[00:12:39.000 --> 00:12:42.000]  不如我講一下我的見證
[00:12:42.000 --> 00:12:46.000]  其實我未被呼召去全職侍奉神的時候
[00:12:46.000 --> 00:12:49.000]  之前是在投資銀行工作的
[00:12:49.000 --> 00:12:53.000]  我嘗試去堅持著神給我的教導
[00:12:53.000 --> 00:12:55.000]  每一樣事情都盡力去做
[00:12:55.000 --> 00:12:57.000]  在工作上不走灰色地帶
[00:12:57.000 --> 00:13:01.000]  也不用不道德的方法去搶別人的生意
[00:13:01.000 --> 00:13:03.000]  或者偷別人的功勞
[00:13:03.000 --> 00:13:05.000]  只做好自己的份
[00:13:05.000 --> 00:13:09.000]  你可以想像在一個很高競爭的環境裡
[00:13:09.000 --> 00:13:14.000]  這樣做事是很愚蠢的事
[00:13:14.000 --> 00:13:17.000]  而這樣做,我也很明顯
[00:13:17.000 --> 00:13:20.000]  不會是在公司裡賺得最多錢
[00:13:20.000 --> 00:13:23.000]  或者升職升得最快的那些
[00:13:23.000 --> 00:13:26.000]  如果你問我有沒有羨慕過
[00:13:26.000 --> 00:13:29.000]  隔壁升職升得比較快的同事
[00:13:29.000 --> 00:13:31.000]  我告訴你,一定有
[00:13:31.000 --> 00:13:34.000]  如果你問我有沒有一刻想過要妥協
[00:13:34.000 --> 00:13:36.000]  可能有
[00:13:36.000 --> 00:13:39.000]  不過感恩神保守,我做不出
[00:13:39.000 --> 00:13:44.000]  很多同事,甚至老闆都說我太nice
[00:13:44.000 --> 00:13:45.000]  甚至有點蠢
[00:13:45.000 --> 00:13:48.000]  不過在過去的工作日子裡
[00:13:48.000 --> 00:13:50.000]  我堅守我的見證
[00:13:50.000 --> 00:13:53.000]  神一直和我同在,也沒有虧待過我
[00:13:53.000 --> 00:13:57.000]  我沒有試過有一刻不夠工作
[00:13:57.000 --> 00:14:00.000]  而且神也知道我很不懂得和別人爭
[00:14:00.000 --> 00:14:03.000]  甚至不懂得去保護自己
[00:14:03.000 --> 00:14:05.000]  所以祂特意去
[00:14:05.000 --> 00:14:09.000]  即是框住了一個大中華區的某部分生意
[00:14:09.000 --> 00:14:10.000]  去給我管理
[00:14:10.000 --> 00:14:13.000]  很多人都想搶這個肥豬肉
[00:14:13.000 --> 00:14:16.000]  但是我其他外籍的同事想爭都爭不到
[00:14:16.000 --> 00:14:18.000]  因為他們不懂得說中文
[00:14:18.000 --> 00:14:22.000]  這是神對我的保守
[00:14:22.000 --> 00:14:26.000]  在我辭職之前
[00:14:26.000 --> 00:14:29.000]  我的合夥人在一個很大的公司會議裡
[00:14:29.000 --> 00:14:31.000]  當面稱讚我
[00:14:31.000 --> 00:14:35.000]  說我是他見過最有正義
[00:14:35.000 --> 00:14:38.000]  最有誠信的一個員工
[00:14:38.000 --> 00:14:40.000]  其實我聽到這一句的時候
[00:14:40.000 --> 00:14:45.000]  我覺得之前我所為主去擺上的那些蝕底
[00:14:45.000 --> 00:14:46.000]  什麼都值得
[00:14:46.000 --> 00:14:50.000]  他在一群未信的人面前這樣稱讚我
[00:14:50.000 --> 00:14:53.000]  所以我想鼓勵在座的每一位弟兄姊妹
[00:14:53.000 --> 00:14:57.000]  每一個真心活出基督的見證的人
[00:14:57.000 --> 00:14:59.000]  耶穌都會看顧他
[00:14:59.000 --> 00:15:02.000]  在已然未然的過渡期裡
[00:15:02.000 --> 00:15:05.000]  一切屬於神和為他作見證的人
[00:15:05.000 --> 00:15:07.000]  其實都會遭遇患難
[00:15:07.000 --> 00:15:10.000]  就正如保羅在提摩太后書三章十二節這樣說
[00:15:10.000 --> 00:15:14.000]  凡納至在耶穌基督裡敬虔道逸的都要受逼迫
[00:15:14.000 --> 00:15:17.000]  在這個時候我們要忍耐
[00:15:17.000 --> 00:15:24.000]  但是啟示錄十九章一章九節提醒我們
[00:15:24.000 --> 00:15:28.000]  我們的患難和忍耐是有範圍的
[00:15:28.000 --> 00:15:31.000]  而這個範圍是在基督裡面
[00:15:31.000 --> 00:15:33.000]  中文可能沒有看得那麼清楚
[00:15:33.000 --> 00:15:35.000]  但如果我們看英文就是in Jesus
[00:15:35.000 --> 00:15:38.000]  在基督裡面的原文這樣直譯過來
[00:15:38.000 --> 00:15:43.000]  患難中我們很容易將我們的問題放到很大
[00:15:43.000 --> 00:15:45.000]  我們的眼鏡就好像蒙了一樣
[00:15:45.000 --> 00:15:48.000]  不過若翰的意象幫我們抹一抹我們的眼鏡
[00:15:48.000 --> 00:15:52.000]  讓我們可以在榮耀的主的角度那裡
[00:15:52.000 --> 00:15:55.000]  看到一切的患難其實都是在他裡面的
[00:15:55.000 --> 00:16:00.000]  有範圍的 有時限的 會過去的
[00:16:00.000 --> 00:16:03.000]  而且不會是我們忍受不了的
[00:16:03.000 --> 00:16:06.000]  患難是真實的
[00:16:06.000 --> 00:16:10.000]  但更真實的是主與我們同在
[00:16:10.000 --> 00:16:11.000]  為我們爭戰
[00:16:11.000 --> 00:16:14.000]  而且他掌握了最終結局的那一位
[00:16:14.000 --> 00:16:19.000]  我們今天要做的就是衷心為他作見證
[00:16:19.000 --> 00:16:23.000]  我們繼續看第二個段落
[00:16:23.000 --> 00:16:27.000]  就是從宗教的角度去看當前的處境
[00:16:27.000 --> 00:16:30.000]  當若翰看到剛才那個意象的時候
[00:16:30.000 --> 00:16:32.000]  一個那麼榮耀的神在他面前
[00:16:32.000 --> 00:16:35.000]  馬上就已經跌倒在地上
[00:16:35.000 --> 00:16:38.000]  耶穌就按手在若翰身上安慰他
[00:16:38.000 --> 00:16:39.000]  說不用怕
[00:16:39.000 --> 00:16:42.000]  我們一起去看以下的經文
[00:16:42.000 --> 00:16:44.000]  我們一起讀
[00:16:44.000 --> 00:16:45.000]  一二三起
[00:16:45.000 --> 00:16:50.000]  「我一眼見,就看到了那隻雀,一雀死於地中,
[00:16:50.000 --> 00:16:54.000]  眼睛右手望著我,雀雀離去下」
[00:16:54.000 --> 00:16:58.000]  「我是首先的,我是末後的,又是那存活的,
[00:16:58.000 --> 00:17:01.000]  我曾死過,現在又活了,
[00:17:01.000 --> 00:17:07.000]  直活到永永遠遠,並且拿著死亡和陰間的約時」
[00:17:07.000 --> 00:17:11.000]  耶穌說他自己是首先的,是末後的
[00:17:11.000 --> 00:17:13.000]  他是萬有的創造者
[00:17:13.000 --> 00:17:16.000]  是訂立這個世界規律和界限的那位
[00:17:16.000 --> 00:17:18.000]  他是歷史的主宰
[00:17:18.000 --> 00:17:22.000]  我們有很多時候都去訂立自己的規律和界限
[00:17:22.000 --> 00:17:24.000]  但耶穌說他才是首先的
[00:17:24.000 --> 00:17:26.000]  是末後訂立一切規律的那個
[00:17:26.000 --> 00:17:28.000]  耶穌再說他是永活的
[00:17:28.000 --> 00:17:34.000]  這句其實就是諷刺那些沒有生命力或者能力的偶像
[00:17:34.000 --> 00:17:37.000]  其實有今天或者那時候的人
[00:17:37.000 --> 00:17:40.000]  都是拜很多不同的偶像,以為他們可靠
[00:17:40.000 --> 00:17:43.000]  但其實沒有一個是可靠的
[00:17:43.000 --> 00:17:46.000]  耶穌再說,我曾死過,現在又活了
[00:17:46.000 --> 00:17:49.000]  耶穌藉著他在十字架上的死和復活
[00:17:49.000 --> 00:17:51.000]  擊敗了邪惡的權勢
[00:17:51.000 --> 00:17:55.000]  現在永永遠遠地活著
[00:17:55.000 --> 00:18:01.000]  如果我說死亡是對於人最大的權勢和傷害
[00:18:01.000 --> 00:18:04.000]  因為我們沒有一個人有方法可以扭轉死亡
[00:18:04.000 --> 00:18:08.000]  沒有一個方法可以避過
[00:18:08.000 --> 00:18:11.000]  而耶穌又已經戰勝了死亡
[00:18:11.000 --> 00:18:16.000]  其實這就代表了他勝過了宇宙的所有權勢
[00:18:16.000 --> 00:18:21.000]  最後耶穌拿著死亡和陰間的約士
[00:18:21.000 --> 00:18:26.000]  表示他是掌管所有受造物,中共那一位
[00:18:26.000 --> 00:18:32.000]  我很喜歡打網球,也很喜歡看球賽
[00:18:32.000 --> 00:18:34.000]  心裡也有支持的球員
[00:18:34.000 --> 00:18:36.000]  但我有一個很奇怪的習慣
[00:18:36.000 --> 00:18:41.000]  我喜歡看完一場比賽,知道結果是怎樣
[00:18:41.000 --> 00:18:43.000]  我才去看一遍
[00:18:43.000 --> 00:18:45.000]  我曾經這樣跟職青說
[00:18:45.000 --> 00:18:48.000]  他們聽到我說,哪有人這樣看球賽
[00:18:48.000 --> 00:18:52.000]  但不是,我覺得這樣看球賽,看得很放心
[00:18:52.000 --> 00:18:56.000]  因為當中也有人這樣看,不是看網球
[00:18:56.000 --> 00:18:58.000]  可能你也有看籃球或足球
[00:18:58.000 --> 00:19:00.000]  如果你知道你支持的那隊勝出
[00:19:00.000 --> 00:19:02.000]  回看就很開心
[00:19:02.000 --> 00:19:05.000]  因為我再回看的時候
[00:19:05.000 --> 00:19:09.000]  即使我知道我支持的球員可能在輸一局或兩局
[00:19:09.000 --> 00:19:12.000]  不過不要緊,因為我知道他最終會贏
[00:19:12.000 --> 00:19:16.000]  反而當我知道他最終會贏的時候
[00:19:16.000 --> 00:19:23.000]  我就可以專心去專注他用什麼策略贏得那場球賽
[00:19:23.000 --> 00:19:26.000]  又或者怎樣去扭轉局勢
[00:19:26.000 --> 00:19:29.000]  我想用這個例子跟大家說
[00:19:29.000 --> 00:19:32.000]  其實知道結局是很重要的
[00:19:32.000 --> 00:19:38.000]  因為知道結局可以令你改變你的心態和焦點
