
[00:00:00.000 --> 00:00:02.000]  大姐姐們 早安
[00:02:52.520 --> 00:02:55.520]  我們一出生就在這個世界裏被塑造
[00:02:55.520 --> 00:02:58.520]  我們一出生就在這個世界裏被影響
[00:02:58.520 --> 00:03:00.520]  存在先於思想
[00:03:00.520 --> 00:03:03.520]  I am 就是being in the world
[00:03:03.520 --> 00:03:05.520]  說完這番話之後
[00:03:05.520 --> 00:03:07.520]  就將整個西方哲學
[00:03:07.520 --> 00:03:10.520]  將整個方向扭轉了
[00:03:10.520 --> 00:03:12.520]  海德格這樣說不是錯的
[00:03:12.520 --> 00:03:14.520]  不過就不完全
[00:03:14.520 --> 00:03:16.520]  如果他認真看聖經
[00:03:16.520 --> 00:03:18.520]  去接受聖經的教導
[00:03:18.520 --> 00:03:22.520]  我們知道人類不僅僅是存在在這個世界上
[00:03:22.520 --> 00:03:24.520]  人不僅僅是being in the world
[00:03:24.520 --> 00:03:28.520]  這個世界不僅僅是有人、地圖、海洋
[00:03:28.520 --> 00:03:30.520]  有各樣的生物和植物
[00:03:30.520 --> 00:03:32.520]  這個世界還有什麼?
[00:03:32.520 --> 00:03:36.520]  有魔鬼、撒旦在背後
[00:03:36.520 --> 00:03:39.520]  我們不僅僅生存在這個世界上這麼簡單
[00:03:39.520 --> 00:03:45.520]  我們是生存在一個受迷惑、被咒詛的世界裏
[00:03:45.520 --> 00:03:52.520]  我們一出生就需要在正邪的對立裏掙扎來生存
[00:03:52.520 --> 00:03:57.520]  婦人和大龍的爭戰在創世紀已經開始
[00:03:57.520 --> 00:03:59.520]  一直去到耶穌基督
[00:03:59.520 --> 00:04:01.520]  去到新約的子民的出現
[00:04:01.520 --> 00:04:03.520]  啟示錄十二章十七節
[00:04:03.520 --> 00:04:05.520]  於是龍向婦人發怒
[00:04:05.520 --> 00:04:08.520]  去與他其餘的兒女作戰
[00:04:08.520 --> 00:04:10.520]  就是那些遵守上帝命令
[00:04:10.520 --> 00:04:13.520]  為耶穌作見證的人
[00:04:13.520 --> 00:04:15.520]  十二章在說什麼?
[00:04:15.520 --> 00:04:21.520]  十二章其實在說人類生存的一個現實、一個實況
[00:04:21.520 --> 00:04:24.520]  只要我們一日生存在這個世界上
[00:04:24.520 --> 00:04:30.520]  就必須要與邪惡勢力、與大龍來爭戰
[00:04:30.520 --> 00:04:35.520]  魔鬼、撒旦在這個世界上會用盡所有的手段、方法
[00:04:35.520 --> 00:04:39.520]  來迷惑人、拉攏人去到他的陣營
[00:04:39.520 --> 00:04:44.520]  在這個世界上形成一個非常龐大敵對上帝的勢力
[00:04:44.520 --> 00:04:48.520]  這是十二章給我們看到的情況
[00:04:48.520 --> 00:04:51.520]  十三章,大兄姐妹還有沒有印象?
[00:04:51.520 --> 00:04:52.520]  說什麼?
[00:04:52.520 --> 00:04:55.520]  十三章說到有兩隻獸的出現
[00:04:55.520 --> 00:04:58.520]  一隻獸是從海上出來的
[00:04:58.520 --> 00:05:00.520]  有十角七頭
[00:05:00.520 --> 00:05:02.520]  第二隻獸是從地裡上來的
[00:05:02.520 --> 00:05:05.520]  有兩隻角好像羔羊
[00:05:05.520 --> 00:05:08.520]  說話好像龍一樣
[00:05:08.520 --> 00:05:12.520]  大兄姐妹,大家要知道啟示錄有很多這些象徵的語言
[00:05:12.520 --> 00:05:15.520]  這些是metaphor,是隱喻
[00:05:15.520 --> 00:05:17.520]  大概告訴我們
[00:05:17.520 --> 00:05:25.520]  龍,他們的勢力已經滲透到國家、政治、經濟、社會、文化
[00:05:25.520 --> 00:05:27.520]  甚至是宗教的層面
[00:05:27.520 --> 00:05:30.520]  形成了一個很龐大的制度
[00:05:30.520 --> 00:05:35.520]  來對抗上帝和聖徒作戰
[00:05:35.520 --> 00:05:43.520]  獸是表達撒旦已經全面控制住生活各個層面
[00:05:43.520 --> 00:05:49.520]  大兄姐妹,撒旦不單單在我們耳邊說一些話去引誘我們
[00:05:49.520 --> 00:05:56.520]  撒旦是透過生活各個層面來影響我們、煽動我們、誘惑我們
[00:05:56.520 --> 00:06:01.520]  表面上我們看到大龍和獸和上帝有很多相似的地方
[00:06:01.520 --> 00:06:03.520]  都是三為一體的
[00:06:03.520 --> 00:06:06.520]  他們的行為好像羔羊一樣
[00:06:06.520 --> 00:06:08.520]  他們說話有權柄
[00:06:08.520 --> 00:06:11.520]  他們能夠行神跡騎士
[00:06:11.520 --> 00:06:14.520]  正正因為他們做的事、說的事好像神一樣
[00:06:14.520 --> 00:06:17.520]  所以就能夠迷惑很多人
[00:06:17.520 --> 00:06:24.520]  在歷史上,這兩隻獸可以用不同的面貌出現在這個世界上
[00:06:24.520 --> 00:06:31.520]  可以是埃及、可以是亞述、可以是巴比倫、可以是波斯、可以是羅馬帝國
[00:06:31.520 --> 00:06:34.520]  亦都可以是納粹時期的希特拉
[00:06:34.520 --> 00:06:37.520]  第三世界的角度
[00:06:37.520 --> 00:06:42.520]  撒旦獸可以用不同的面貌出現
[00:06:42.520 --> 00:06:47.520]  可以用角度、用權柄的方式來出現
[00:06:47.520 --> 00:06:53.520]  大兄姐妹,這些角度是非常有勢力、很強大的
[00:06:53.520 --> 00:06:56.520]  埃及、亞述、巴比倫、羅馬帝國
[00:06:56.520 --> 00:06:59.520]  這些都曾經是非常強大的角度
[00:06:59.520 --> 00:07:04.520]  在他們統治的時候,沒有人會相信他們會有結束的一天
[00:07:04.520 --> 00:07:07.520]  但是結果是怎樣?
[00:07:07.520 --> 00:07:11.520]  他們一個一個被推倒
[00:07:11.520 --> 00:07:17.520]  超級強大的角度都有終結、有衰落的一天
[00:07:17.520 --> 00:07:22.520]  不過獸會不會就這樣消失了?
[00:07:22.520 --> 00:07:25.520]  獸不會這樣消失的
[00:07:25.520 --> 00:07:27.520]  十三章第三節
[00:07:27.520 --> 00:07:32.520]  我看見獸的七個頭中,有一個似乎受了致命傷
[00:07:32.520 --> 00:07:38.520]  那傷卻醫好了,全地的人都很驚訝跟從了那獸
[00:07:38.520 --> 00:07:42.520]  地上的角度是會有衰落、會消失
[00:07:42.520 --> 00:07:48.520]  但是獸在龍的幫助下,牠會得到醫治、會復興
[00:07:48.520 --> 00:07:54.520]  然後用另一種方式在這個世界上出現,來迷惑人
[00:07:54.520 --> 00:08:01.520]  今天獸可以用不同的方式來出現在我們面前
[00:08:01.520 --> 00:08:09.520]  可以通過國家、經濟制度、文化、意識形態,無孔不入
[00:08:09.520 --> 00:08:14.520]  頂姐妹,現在人一出生,這個世界就告訴我們
[00:08:14.520 --> 00:08:18.520]  不需要上帝,我們都可以生活得很好
[00:08:18.520 --> 00:08:21.520]  這個世界告訴我們,不需要上帝
[00:08:21.520 --> 00:08:26.520]  我們需要人的知識、需要科技,已經綽綽有餘
[00:08:26.520 --> 00:08:29.520]  科技的發展是不是很厲害?
[00:08:29.520 --> 00:08:32.520]  很厲害,大家有沒有用AI?
[00:08:32.520 --> 00:08:33.520]  很厲害吧?
[00:08:33.520 --> 00:08:38.520]  有人跟我說,牧者有一天都會被AI取代
[00:08:38.520 --> 00:08:40.520]  我跟Andy都沒有工作了
[00:08:40.520 --> 00:08:45.520]  不過有人跟我說,傳統牧者應該是最後才被取代
[00:08:45.520 --> 00:08:50.520]  大家想不想AI帶著大家牧羊,大家說到嗎?
[00:08:50.520 --> 00:08:53.520]  不想,有工作了,繼續
[00:08:53.520 --> 00:08:57.520]  我們應該繼續在台上宣講上帝的話語
[00:08:57.520 --> 00:08:59.520]  AI很厲害,科技很厲害
[00:08:59.520 --> 00:09:02.520]  不過科技的發展帶來的結果是什麼?
[00:09:02.520 --> 00:09:09.520]  帶來的結果就是信仰從公共的空間領域排除了出去
[00:09:09.520 --> 00:09:14.520]  信仰現在變成純粹個人心靈上的倚靠
[00:09:14.520 --> 00:09:19.520]  只是軟弱的人才需要信仰,需要上帝
[00:09:19.520 --> 00:09:21.520]  有哲學家曾經這樣說過
[00:09:21.520 --> 00:09:23.520]  他說沒有上帝更好
[00:09:23.520 --> 00:09:29.520]  因為沒有上帝,反而人的意志、潛能會變得強大
[00:09:29.520 --> 00:09:30.520]  有沒有聽過這些說話?
[00:09:30.520 --> 00:09:33.520]  李彩曾經說過這些話
[00:09:33.520 --> 00:09:35.520]  沒有上帝,人會變得更好
[00:09:35.520 --> 00:09:41.520]  這是世界不斷透過不同的媒介、不同的方法來灌輸給我們
[00:09:41.520 --> 00:09:47.520]  我們一出生就在這個世界上接受這些價值觀、這些看法
[00:09:47.520 --> 00:09:56.520]  我們是在這個世界裡,更加是在這個受咒的世界裡
[00:09:56.520 --> 00:10:03.520]  現在這個世界告訴我們,信耶穌是不會成功的
[00:10:03.520 --> 00:10:07.520]  這個世界會告訴我們什麼是成功、怎樣可以成功
[00:10:07.520 --> 00:10:11.520]  但你信耶穌,是不能夠幫助你成功的
[00:10:11.520 --> 00:10:17.520]  最近我看了一套電視劇集,叫做《中年好翻身》
[00:10:17.520 --> 00:10:18.520]  不知道大家有沒有看過
[00:10:18.520 --> 00:10:24.520]  國內也很有名的,叫做《蠻好的人生》
[00:10:24.520 --> 00:10:30.520]  是兩個保險從業員,一個是中年女士帶著一個年輕人出去打拼
[00:10:30.520 --> 00:10:35.520]  他們很慘,因為他們沒有按照遊戲規則去做
[00:10:35.520 --> 00:10:40.520]  在保險業界裡,我只是看電視劇,電視劇告訴我們
[00:10:40.520 --> 00:10:46.520]  這個行業不跟你說人性、道德,總之你開到單就成功
[00:10:46.520 --> 00:10:49.520]  甚至你可以背叛你的師傅,把你的客人都拿走
[00:10:49.520 --> 00:10:53.520]  去另一個企業上位,你就成功
[00:10:53.520 --> 00:10:56.520]  你要成為一個成功的保險從業員
[00:10:56.520 --> 00:11:00.520]  你要知道遊戲怎麼玩,你要玩好它
[00:11:00.520 --> 00:11:03.520]  你玩好它,你就可以開到單,你就能夠成功
[00:11:03.520 --> 00:11:08.520]  你不會玩遊戲,你不跟著去玩,你就會被淘汰,你會被懲罰
[00:11:08.520 --> 00:11:14.520]  十三章十七節,除了那有印記有獸的名和獸名的數字的
[00:11:14.520 --> 00:11:17.520]  都不得買賣,就是這個意思
[00:11:17.520 --> 00:11:22.520]  撒旦、魔鬼已經滲透到不同的地方
[00:11:22.520 --> 00:11:31.520]  大龍、兩隻獸可以通過政權,可以通過文化、經濟、市場的制度來迷惑人
[00:11:31.520 --> 00:11:35.520]  告訴人,你要相信它,你跟隨它,你就成功
[00:11:35.520 --> 00:11:39.520]  你生活就有保障,你會出眾,你會卓越
[00:11:39.520 --> 00:11:47.520]  聖經有沒有否定過人可以通過世界的智慧
[00:11:47.520 --> 00:11:51.520]  通過世界的方法,玩好遊戲就會成功呢
[00:11:51.520 --> 00:11:58.520]  聖經似乎沒有否定,人可以通過不同的手段取得成功
[00:11:58.520 --> 00:12:02.520]  大家有印象亞國的故事,大家聽過亞國吧
[00:12:02.520 --> 00:12:06.520]  三國族長裡面除了阿伯拉罕,就是亞國聽得最多
[00:12:06.520 --> 00:12:13.520]  亞國成不成功?亞國很成功,亞國的成功是怎樣得來的?
[00:12:13.520 --> 00:12:20.520]  欺騙騙,騙騙騙,首先是串通媽媽來欺騙爸爸
[00:12:20.520 --> 00:12:26.520]  以薩得到的祝福,然後逃到舅父拉班那裡,結果是怎樣?
[00:12:26.520 --> 00:12:32.520]  他越做越大,越做越富有,胖的就歸自己,瘦的就去拉班那裡
[00:12:32.520 --> 00:12:35.520]  為什麼?因為他懂得玩手段
[00:12:35.520 --> 00:12:40.520]  他舅父拉班之所以被亞國欺騙到,他只能怪什麼?
[00:12:40.520 --> 00:12:44.520]  他不夠亞國聰明,技不如人
[00:12:44.520 --> 00:12:50.520]  聖經沒有否定過人可以通過世界的方法,智慧
[00:12:50.520 --> 00:12:53.520]  玩好的遊戲你就成功,不過問題是
[00:12:53.520 --> 00:12:56.520]  這些是否值得我們去追求?
[00:12:56.520 --> 00:13:03.520]  我們去追求這些成功,換回來的結果會是怎樣?
[00:13:03.520 --> 00:13:10.520]  聖經告訴我們,人和世界到最後都有一個終局
[00:13:10.520 --> 00:13:15.520]  有一個終結,這個世界不會一直好下去,也不會一直差下去
[00:13:15.520 --> 00:13:20.520]  到時機成熟的時候,這個世界就會有一個終局,有一個終結
[00:13:20.520 --> 00:13:26.520]  龍和兩隻獸,無論在這個世界上有多厲害,迷惑到多少人也好
[00:13:26.520 --> 00:13:29.520]  始終都有結束的一天
[00:13:29.520 --> 00:13:34.520]  弟兄姊妹要記住一件事,世界的結束,世界的終局
[00:13:34.520 --> 00:13:40.520]  不是由社會上各樣的因素,譬如文化、經濟、財富、科技
[00:13:40.520 --> 00:13:43.520]  或者背後的勢力去決定的
[00:13:43.520 --> 00:13:47.520]  當然我們的發展,世界的發展會受這些影響
[00:13:47.520 --> 00:13:54.520]  但最終那個終局的決定,是由上帝來做的
[00:13:54.520 --> 00:14:01.520]  這個世界的終局,早就在上帝的劇本裏面寫下來了
[00:14:01.520 --> 00:14:04.520]  終局已經決定了,終局是怎樣?
[00:14:04.520 --> 00:14:07.520]  十四章一開始就這樣說
[00:14:07.520 --> 00:14:13.520]  第一節,我又看見高揚站在石安山
[00:14:13.520 --> 00:14:18.520]  石安山也是一個metaphor,一個隱喻
[00:14:18.520 --> 00:14:21.520]  石安山這個隱喻表達甚麼呢?
[00:14:21.520 --> 00:14:25.520]  如果你熟讀舊約,你會知道石安山表示上帝的臨在
[00:14:25.520 --> 00:14:30.520]  上帝的掌權,石安山是上帝施行公義的地方
[00:14:30.520 --> 00:14:34.520]  上帝很少親自直接去管治人的
[00:14:34.520 --> 00:14:41.520]  上帝通常是怎樣?委任一些人出來代表他,然後去傳達他的旨意
[00:14:41.520 --> 00:14:46.520]  石安山就是上帝高立君王的地方
[00:14:46.520 --> 00:14:53.520]  第二篇第六節,我已經在石安,我的聖山高立了我的君王
[00:14:53.520 --> 00:15:00.520]  石安山是上帝掌權臨在的地方,是高立君王的地方
[00:15:00.520 --> 00:15:07.520]  除此之外,石安山也是上帝拯救百姓的一個記號,一個象徵
[00:15:07.520 --> 00:15:11.520]  約爾書2章30到32節這樣說
[00:15:11.520 --> 00:15:16.520]  我要在天上地下顯出其時,有血有火有煙處
[00:15:16.520 --> 00:15:20.520]  太陽要變為黑暗,月亮要變為血
[00:15:20.520 --> 00:15:24.520]  這都在耶和華大兒可畏的日子未到以前
[00:15:24.520 --> 00:15:27.520]  那時凡求告耶和華的名就必得救
[00:15:27.520 --> 00:15:34.520]  因為照耶和華所說的,在石安山耶路撒冷將有逃脫的人
[00:15:34.520 --> 00:15:39.520]  凡耶和華所召的,都在愚民之列
[00:15:39.520 --> 00:15:44.520]  石安山亦都代表上帝所拯救的子民
[00:15:44.520 --> 00:15:48.520]  這班人是從黑暗裏面逃脫出來的
[00:15:48.520 --> 00:15:53.520]  石安山是上帝掌管臨在的地方,有君王出來
[00:15:53.520 --> 00:16:00.520]  同時間亦都是一班從黑暗,從撒旦手中逃脫出來的人聚集的地方
[00:16:00.520 --> 00:16:07.520]  去到約翰這個異象裏面,約翰不再用愚民,不再用逃脫的人
[00:16:07.520 --> 00:16:10.520]  他用了一個數字來表達,是甚麼數字?
[00:16:10.520 --> 00:16:19.520]  14萬4千,我又觀看見高陽站在石安山和他在一起的有14萬4千人
[00:16:19.520 --> 00:16:24.520]  都有他的名和他父親的名寫在額上
[00:16:24.520 --> 00:16:29.520]  14萬4千就是這班愚民,這班逃脫的人
[00:16:29.520 --> 00:16:33.520]  我們已經觀看過14萬4千在第七章,在說甚麼?
[00:16:33.520 --> 00:16:39.520]  14萬4千就是在說上帝的子民,從舊約十二之八到新約
[00:16:39.520 --> 00:16:47.520]  上帝要從各邦各民族各語言,呼召人到寶座前面
[00:16:47.520 --> 00:16:50.520]  數量沒有人能夠計算
[00:16:50.520 --> 00:16:57.520]  十四章一開頭就讓我們看到一幅很清楚的圖畫
[00:16:57.520 --> 00:17:03.520]  到了世界終結的時候,上帝會在世界各地,在不同的語言
[00:17:03.520 --> 00:17:09.520]  將屬自己的人從黑暗、從邪惡、從撒旦的勢力拯救出來
[00:17:09.520 --> 00:17:16.520]  這些逃脫的人有高陽的名,有父上帝的名寫在他們的額上
[00:17:16.520 --> 00:17:21.520]  至於那些屬於撒旦、屬於獸的角度的人
[00:17:21.520 --> 00:17:24.520]  其實他們都有一個印記,大家有印象嗎?
[00:17:24.520 --> 00:17:29.520]  就是666這個印記,林牧師已經很詳細講解了
[00:17:29.520 --> 00:17:32.520]  我就不重複在這裡說甚麼意思
[00:17:32.520 --> 00:17:39.520]  在這個世界上存在兩班人,兩班人有不同效忠的對象
[00:17:39.520 --> 00:17:44.520]  這兩班人的價值觀是完全不一樣的
[00:17:44.520 --> 00:17:49.520]  一班是屬上帝、屬高陽,一班人是屬撒旦、屬獸
[00:17:49.520 --> 00:17:54.520]  這兩班人在這個末世中彼此對立
[00:17:54.520 --> 00:17:59.520]  在現實的角度來看,屬高陽、屬神的人
[00:17:59.520 --> 00:18:07.520]  無論在數量、在力量上都遠遠不及那些屬獸、屬龍的人
[00:18:07.520 --> 00:18:12.520]  是比不上的,光是香港基督徒,你想想有多少人?
[00:18:12.520 --> 00:18:17.520]  是比不上的,但是最終的結局是怎樣?
[00:18:17.520 --> 00:18:22.520]  去到世界終結的時候,只剩下一個角度存在
[00:18:22.520 --> 00:18:24.520]  就是高陽的角度
[00:18:24.520 --> 00:18:29.520]  到終末的時候,跟隨高陽的人會從各邦國、各民族、各語言
[00:18:29.520 --> 00:18:34.520]  來到高陽的寶座前,唱新歌,第二到第五節
[00:18:34.520 --> 00:18:39.520]  我聽見從天上有聲音,像種水的聲音和大雷的聲音
[00:18:39.520 --> 00:18:43.520]  我所聽見的聲音好像琴師所彈的琴聲
[00:18:43.520 --> 00:18:48.520]  他們在寶座前,在四活脈和種長老前唱新歌
[00:18:48.520 --> 00:18:54.520]  除了在地上買來的那十四萬四千人以外,沒有人能夠學這歌
[00:18:54.520 --> 00:18:59.520]  這些人未曾瞻掩婦女,他們原是同生
[00:18:59.520 --> 00:19:03.520]  高陽無論往哪裡去,他們都跟隨他
[00:19:03.520 --> 00:19:08.520]  他們是從人間買來的,作為初熟的果子,歸給上帝和高陽
[00:19:08.520 --> 00:19:14.520]  在他們口中找不出謊言,他們是沒有瑕疵的
[00:19:14.520 --> 00:19:21.520]  啟示錄第十四章一開始,已經讓我們看得很清楚世界的終局
[00:19:21.520 --> 00:19:24.520]  終局早已寫在上帝的劇本裡
[00:19:24.520 --> 00:19:31.520]  到了那一天,凡是屬高陽的人,都可以站在上帝的寶座前唱新歌
[00:19:31.520 --> 00:19:38.520]  這些人是怎樣的?這些人未曾瞻掩婦女,口中亦找不到謊言
[00:19:38.520 --> 00:19:43.520]  弟兄姊妹,這裡絕對不是說守獨身
[00:19:43.520 --> 00:19:49.520]  這裡不是說只為守獨身的人,就可以在高陽的寶座前唱新歌
[00:19:49.520 --> 00:19:53.520]  如果是這樣的話,我也沒有份,很多人都沒有份
[00:19:53.520 --> 00:19:57.520]  這裡不是說守獨身,其實這裡是用了舊約打仗的背景
[00:19:57.520 --> 00:20:02.520]  如果大家有印象,作為神的子民出去打仗的時候
[00:20:02.520 --> 00:20:06.520]  男人是不可以親近女人的,大家知道吧?
[00:20:06.520 --> 00:20:11.520]  為何要這樣做呢?就是為了要表達專注,專心一意
[00:20:11.520 --> 00:20:16.520]  沒有其他的雜念,專心一意來為上帝爭戰
[00:20:16.520 --> 00:20:22.520]  這裡亦都說到,在這群人的口中找不到謊言
[00:20:22.520 --> 00:20:26.520]  這裡亦都不是說一生人都沒有說過謊話
[00:20:26.520 --> 00:20:29.520]  如果是這樣的話,我看來我也沒有份
[00:20:29.520 --> 00:20:32.520]  有沒有弟兄姊妹沒有說過謊話?
[00:20:32.520 --> 00:20:37.520]  沒有吧?如果你舉手,表示你剛剛說的是最大的謊話
[00:20:37.520 --> 00:20:40.520]  沒有人會沒有說過謊話
[00:20:40.520 --> 00:20:46.520]  這裡不是說在高陽的寶座前找到的人一生都沒有說過謊話
[00:20:46.520 --> 00:20:48.520]  不是說這件事
[00:20:48.520 --> 00:20:54.520]  我相信說的是他們的心和他們的口所說的一致
[00:20:54.520 --> 00:20:56.520]  心口如一
[00:20:56.520 --> 00:20:59.520]  好像耶穌和門徒曾經說過一番話
[00:20:59.520 --> 00:21:03.520]  耶穌說凡稱呼我主也,我主也的人都不能夠進天國
[00:21:03.520 --> 00:21:09.520]  為甚麼?因為他們沒有進行上帝天父的旨意
[00:21:09.520 --> 00:21:12.520]  不是只有說謊,不是只說我相信
[00:21:12.520 --> 00:21:15.520]  但你的生命有沒有真實地反映出來呢?
[00:21:15.520 --> 00:21:22.520]  去到最終哪些人能夠可以在高陽的寶座前來詳慎過
[00:21:22.520 --> 00:21:26.520]  就是這些專心一意去跟隨主
[00:21:26.520 --> 00:21:28.520]  心口如一的基督徒
[00:21:28.520 --> 00:21:33.520]  一班跟隨主誓死效忠的一班門徒
[00:21:33.520 --> 00:21:36.520]  去到世界的終結
[00:21:36.520 --> 00:21:38.520]  終局只有一個
[00:21:38.520 --> 00:21:41.520]  這個終局早已決定了
[00:21:41.520 --> 00:21:46.520]  獸和在獸的陣營裏面的那一班人
[00:21:46.520 --> 00:21:50.520]  沒錯,他們在這個世界裏面或許會得到很多的好處
[00:21:50.520 --> 00:21:53.520]  沒錯,他們會名勝利就
[00:21:53.520 --> 00:21:55.520]  但去到終結的時候
[00:21:55.520 --> 00:21:59.520]  他們都要面對非常可怕的後果
[00:21:59.520 --> 00:22:03.520]  頂之我們知道每個人所做的每一樣事都要付代價
[00:22:03.520 --> 00:22:06.520]  這個世界有沒有免費午餐?有沒有free lunch?
[00:22:06.520 --> 00:22:09.520]  沒有,你做每一樣事都要付出代價
[00:22:09.520 --> 00:22:13.520]  跟隨基督的人要為主付上沉重的代價
[00:22:13.520 --> 00:22:15.520]  馬拉福音十章二十節
[00:22:15.520 --> 00:22:18.520]  你們要為我的名字被人憎恨
[00:22:18.520 --> 00:22:22.520]  但堅持到底的終必得救
[00:22:22.520 --> 00:22:26.520]  要預備好為主付上生命的代價
[00:22:26.520 --> 00:22:28.520]  是要付代價的
[00:22:28.520 --> 00:22:32.520]  那些跟隨獸跟隨撒旦大龍的人
[00:22:32.520 --> 00:22:35.520]  他們都要付上生命的代價
[00:22:35.520 --> 00:22:37.520]  有什麼代價?
[00:22:37.520 --> 00:22:39.520]  接下來在六到十一節
[00:22:39.520 --> 00:22:41.520]  有三個天使出場
[00:22:41.520 --> 00:22:43.520]  他們要宣講訊息
[00:22:43.520 --> 00:22:47.520]  這三個訊息都是和審判有關
[00:22:47.520 --> 00:22:49.520]  第六節
[00:22:49.520 --> 00:22:52.520]  我又見另一位天使在空中飛翔
[00:22:52.520 --> 00:22:54.520]  有永遠的福音
[00:22:54.520 --> 00:22:56.520]  要傳給住在地上的人
[00:22:56.520 --> 00:22:59.520]  就是各邦各支派各語言各民族
[00:22:59.520 --> 00:23:04.520]  他大聲說要敬畏上帝把榮耀歸給他
[00:23:04.520 --> 00:23:09.520]  因為他施行審判的時候已經到
[00:23:09.520 --> 00:23:14.520]  要敬拜那創造天地海和水源的主
[00:23:14.520 --> 00:23:18.520]  第一個天使走出來說的是審判的訊息
[00:23:18.520 --> 00:23:20.520]  這裡說到永遠的福音
[00:23:20.520 --> 00:23:22.520]  但不要忘記還有說什麼
[00:23:22.520 --> 00:23:24.520]  敬畏上帝
[00:23:24.520 --> 00:23:27.520]  福音和敬畏這兩樣東西是分不開的
[00:23:27.520 --> 00:23:28.520]  福音說什麼?
[00:23:28.520 --> 00:23:32.520]  福音說上帝做在我們身上的事情
[00:23:32.520 --> 00:23:33.520]  上帝拯救我們
[00:23:33.520 --> 00:23:34.520]  上帝看顧我們
[00:23:34.520 --> 00:23:35.520]  上帝醫治我們
[00:23:35.520 --> 00:23:36.520]  上帝幫助我們
[00:23:36.520 --> 00:23:38.520]  敬畏呢?
[00:23:38.520 --> 00:23:42.520]  敬畏是說人做在上帝身上的事情
