
[00:00:00.000 --> 00:00:04.120]  我們會繼續努力,謝謝各位!
[00:01:51.720 --> 00:01:55.120]  我們一起來看剛才的那段經文。
[00:01:55.120 --> 00:01:57.320]  字很小啊。
[00:01:57.320 --> 00:02:00.520]  這段經文我再快快地念一遍給大家聽。
[00:02:00.520 --> 00:02:03.920]  耶穌當安息日從麥地經過,
[00:02:03.920 --> 00:02:09.200]  祂和祂們門徒行路的時候,就掐了麥穗。
[00:02:09.200 --> 00:02:11.840]  法利塞人馬上就跳出來了,就說,
[00:02:11.840 --> 00:02:16.400]  "看啊!" 這個"看啊!"在原文是有一種指責的意思。
[00:02:16.400 --> 00:02:20.840]  "看啊!他們在安息日為什麼做不可做的事呢?"
[00:02:20.840 --> 00:02:23.560]  耶穌就對他們說,經上記者說,
[00:02:23.560 --> 00:02:27.240]  大衛和跟從他的人,他們在餓的時候,
[00:02:27.240 --> 00:02:29.960]  他們做的事情你們沒有念過嗎?
[00:02:29.960 --> 00:02:31.120]  他們做什麼呢?
[00:02:31.120 --> 00:02:35.200]  大衛的時候他們去到神的殿,
[00:02:35.200 --> 00:02:38.840]  當著那時候是雅比亞他做大祭祀的時候,
[00:02:38.840 --> 00:02:40.640]  吃了橙色餅。
[00:02:40.640 --> 00:02:43.640]  這橙色餅不可能是一般人能夠吃的,
[00:02:43.640 --> 00:02:46.520]  是祭祀才能有機會接觸到的。
[00:02:46.520 --> 00:02:49.360]  他們吃了橙色餅,又給跟從他的人吃,
[00:02:49.360 --> 00:02:51.480]  那之後也沒事啊。
[00:02:51.480 --> 00:02:54.760]  這餅除了祭祀,又對他們說,安息日呢?
[00:02:54.760 --> 00:02:59.160]  耶穌說,是為人設立的,人不是為安息日設立的。
[00:02:59.160 --> 00:03:01.280]  所以人子也是安息日的主。
[00:03:01.280 --> 00:03:02.600]  這是第一個個案。
[00:03:02.600 --> 00:03:07.880]  第一個個案就是門徒在安息日掐脈碎。
[00:03:07.880 --> 00:03:09.640]  我們記住了第一個個案。
[00:03:09.640 --> 00:03:14.840]  第二個個案就是耶穌在安息日醫治人。
[00:03:14.840 --> 00:03:16.920]  耶穌進了會堂,
[00:03:16.920 --> 00:03:19.680]  在那裡有一個人哭乾了一隻手,
[00:03:19.680 --> 00:03:21.240]  不知道患了什麼病,
[00:03:21.240 --> 00:03:24.760]  反正手就是哭乾了一隻手,很可憐的。
[00:03:24.760 --> 00:03:27.680]  在這個時候你留意第二節了。
[00:03:27.680 --> 00:03:33.040]  第二節就說,每個人都窺探耶穌,
[00:03:33.040 --> 00:03:37.200]  祂在安息日,今天祂到底會不會做醫治的工作。
[00:03:37.200 --> 00:03:38.800]  言下之意就是說,
[00:03:38.800 --> 00:03:43.080]  耶穌經常施展醫治的神跡,
[00:03:43.080 --> 00:03:45.280]  以至人人都知道祂會醫治。
[00:03:45.280 --> 00:03:47.480]  但是今天是安息日啊,
[00:03:47.480 --> 00:03:50.520]  祂會不會醫治呢?祂會不會做呢?
[00:03:50.520 --> 00:03:53.440]  那麼,祂的意思是什麼呢?
[00:03:53.440 --> 00:03:55.360]  他們的意思是要控告耶穌啊,
[00:03:55.360 --> 00:03:57.840]  如果你醫治,我們要控告你了,
[00:03:57.840 --> 00:04:00.120]  你觸犯了摩西的律法。
[00:04:00.120 --> 00:04:03.480]  這是我們幾千年傳下來的摩西的律法,
[00:04:03.480 --> 00:04:05.480]  安息日不可以做工,
[00:04:05.480 --> 00:04:07.840]  你醫治了,我們要控告你。
[00:04:07.840 --> 00:04:11.880]  那麼,耶穌就知道這些人在窺探祂。
[00:04:11.880 --> 00:04:12.800]  第三節說什麼?
[00:04:12.800 --> 00:04:16.080]  祂就看著那個哭乾了一隻手的人就說,
[00:04:16.080 --> 00:04:19.560]  "起來,站在當中。"
[00:04:19.560 --> 00:04:21.960]  又問眾人說,就醫治了他。
[00:04:21.960 --> 00:04:24.720]  又問眾人說,在安息日,行善行惡,
[00:04:24.720 --> 00:04:28.200]  救命害命,哪樣是可以的呢?
[00:04:28.200 --> 00:04:31.720]  這些人本來想控告他的,不出聲。
[00:04:31.720 --> 00:04:35.440]  然後耶穌就怒目,留意了啊,
[00:04:35.440 --> 00:04:40.280]  耶穌是怒目,看周圍,看他們,
[00:04:40.280 --> 00:04:43.480]  又憂愁他們的心的剛硬,
[00:04:43.480 --> 00:04:46.440]  就對那人說,伸出手來,
[00:04:46.440 --> 00:04:49.200]  他把手一伸就負了緣。
[00:04:49.200 --> 00:04:54.640]  這裡有一個戲劇的那種,
[00:04:54.640 --> 00:04:58.360]  懸疑在那邊,耶穌叫他起來,
[00:04:58.360 --> 00:05:02.120]  那個人那只手哭乾了起來,
[00:05:02.120 --> 00:05:04.440]  然後耶穌講了一番話,
[00:05:04.440 --> 00:05:06.800]  就馬上,到底他會不會醫治呢?
[00:05:06.800 --> 00:05:08.280]  馬上醫治。
[00:05:08.280 --> 00:05:11.240]  第六節是說,法利塞人出去。
[00:05:11.240 --> 00:05:14.880]  就是當中有很多這些人是跟法利塞人有關的,
[00:05:14.880 --> 00:05:17.600]  耶穌的仇敵那些惡人,
[00:05:17.600 --> 00:05:20.280]  同希律一黨的人,相依怎樣出去?
[00:05:20.280 --> 00:05:25.080]  希律一黨就是那些跟皇室有關係,
[00:05:25.080 --> 00:05:27.560]  跟權貴有關係的那些人,
[00:05:27.560 --> 00:05:29.120]  因為希律是王,
[00:05:29.120 --> 00:05:32.240]  希律是當時候以色列的王。
[00:05:32.240 --> 00:05:35.960]  他們就討論,商量怎樣除滅耶穌,
[00:05:35.960 --> 00:05:37.560]  這是兩個個案。
[00:05:37.560 --> 00:05:38.960]  一個個案是什麼?
[00:05:38.960 --> 00:05:40.800]  掐脈碎的。
[00:05:40.800 --> 00:05:42.160]  另外一個是什麼呢?
[00:05:42.160 --> 00:05:44.760]  耶穌在安息日醫治人的。
[00:05:44.760 --> 00:05:48.120]  求神幫助我們今天能夠明白祂的話語,
[00:05:48.120 --> 00:05:50.800]  我們一起做個禱告。
[00:05:50.800 --> 00:05:52.960]  主啊,當我們打開禰的話語,
[00:05:52.960 --> 00:05:55.480]  有時候我們感覺到很不配,
[00:05:55.480 --> 00:05:58.320]  因為這是神聖的經文,
[00:05:58.320 --> 00:06:01.400]  記載在禰的話語裡面。
[00:06:01.400 --> 00:06:03.160]  我們求禰讓我們的心,
[00:06:03.160 --> 00:06:05.160]  就被禰祝福,
[00:06:05.160 --> 00:06:07.240]  成為一塊好的心田,
[00:06:07.240 --> 00:06:11.800]  以致我們能夠明白禰要對我們個人說的話。
[00:06:11.800 --> 00:06:13.840]  因為上帝禰最瞭解我們,
[00:06:13.840 --> 00:06:16.200]  我們所經歷的,我們所面對的,
[00:06:16.200 --> 00:06:17.520]  禰都清楚。
[00:06:17.520 --> 00:06:20.880]  主啊,我們就求禰今天在禰的聖會當中,
[00:06:20.880 --> 00:06:22.960]  禰自己用禰自己的方法,
[00:06:22.960 --> 00:06:25.040]  禰讓聖靈自由地運行,
[00:06:25.040 --> 00:06:26.520]  就對我來說話。
[00:06:26.520 --> 00:06:28.520]  主啊,禰就對我們來說話,
[00:06:28.520 --> 00:06:30.160]  對我們個人來說話,
[00:06:30.160 --> 00:06:33.120]  以致我們知道今天禰把我們帶來這裡,
[00:06:33.120 --> 00:06:34.720]  是有話要對我們說。
[00:06:34.720 --> 00:06:37.440]  我們感謝禰,奉主耶穌的名禱告。
[00:06:37.440 --> 00:06:38.720]  Amen!
[00:06:38.720 --> 00:06:43.080]  好,我們先研究一下法利塞人的投訴。
[00:06:43.080 --> 00:06:44.720]  他們之所以會這樣投訴呢?
[00:06:44.720 --> 00:06:47.520]  你看摩西他寫過《五經》,
[00:06:47.520 --> 00:06:52.560]  《五經》裡面有很多段,很多地方都講安息日不可以工作。
[00:06:52.560 --> 00:06:57.080]  其中一段,你看到《出埃及記》第34章21節,
[00:06:57.080 --> 00:06:58.720]  他這裡說什麼呢?
[00:06:58.720 --> 00:07:04.240]  "第六日要作功,第七日要安息,
[00:07:04.240 --> 00:07:08.760]  雖在跟蹤收割的時候也要安息。"
[00:07:08.760 --> 00:07:10.400]  這裡講到比較明確一點,
[00:07:10.400 --> 00:07:12.680]  這個跟其他的經文有一點不一樣,
[00:07:12.680 --> 00:07:17.920]  他說是收割跟蹤的時候也要安息。
[00:07:17.920 --> 00:07:22.760]  所以為什麼法利塞人會跳起來這麼緊張?
[00:07:22.760 --> 00:07:26.200]  為什麼你的門徒掐賣稅?
[00:07:26.200 --> 00:07:30.080]  但是,親愛的弟兄姐妹,我們想一想,
[00:07:30.080 --> 00:07:32.560]  在這裡聖經用得很仔細,
[00:07:32.560 --> 00:07:34.760]  這裡是跟蹤嗎?
[00:07:34.760 --> 00:07:37.400]  這裡是收割嗎?
[00:07:37.400 --> 00:07:39.160]  這裡是什麼呢?
[00:07:39.160 --> 00:07:41.000]  掐賣稅。
[00:07:41.000 --> 00:07:42.800]  掐是什麼意思啊?
[00:07:42.800 --> 00:07:46.240]  我本來想找個弟兄上來給我掐一掐,
[00:07:46.240 --> 00:07:47.200]  但是還是不要了,
[00:07:47.200 --> 00:07:49.480]  因為大家都知道掐是什麼意思。
[00:07:49.480 --> 00:07:54.160]  掐就是用你的手指掐點賣稅,
[00:07:54.160 --> 00:07:55.840]  就是衝擊啊,
[00:07:55.840 --> 00:08:00.040]  他不是在收割,他也不是在工作。
[00:08:00.040 --> 00:08:02.280]  那麼,我已經被靜音嗎?
[00:08:02.280 --> 00:08:04.040]  不是我,是Zoom的。
[00:08:04.040 --> 00:08:09.200]  那麼,這個就是不同的事情,
[00:08:09.200 --> 00:08:14.000]  所以我們看到有一個重要的提醒,
[00:08:14.000 --> 00:08:16.560]  就是弟兄姐妹查經,
[00:08:16.560 --> 00:08:19.120]  原來我們要有正確的理解。
[00:08:19.120 --> 00:08:21.520]  你看到很多的法利塞人,
[00:08:21.520 --> 00:08:24.360]  他們拿著很多的經書,
[00:08:24.360 --> 00:08:28.400]  就教導耶穌時代的那一些猶太民眾,
[00:08:28.400 --> 00:08:29.560]  不可做這個,不可能。
[00:08:29.560 --> 00:08:34.160]  但是很多時候有沒有真正的正確的解釋摩西五經呢?
[00:08:34.160 --> 00:08:35.440]  未必的。
[00:08:35.440 --> 00:08:38.560]  他們把很多自己的理解,自己的意識,
[00:08:38.560 --> 00:08:40.880]  自己的宗教主義,
[00:08:40.880 --> 00:08:45.600]  加在這個經文裡面。
[00:08:45.600 --> 00:08:47.120]  為了是什麼呢?
[00:08:47.120 --> 00:08:49.760]  為了是使自己更有權力。
[00:08:49.760 --> 00:08:52.480]  因為他們比較熟悉這些律法,
[00:08:52.480 --> 00:08:55.360]  他們以為自己講得懂,別人聽不懂,
[00:08:55.360 --> 00:08:57.320]  然後他們講得很深奧,
[00:08:57.320 --> 00:09:01.200]  自己就好像很有權力來支配其他人的生活。
[00:09:01.200 --> 00:09:03.600]  基本上是一種宗教的虛偽,
[00:09:03.600 --> 00:09:06.600]  一種宗教的權力的戀權。
[00:09:06.600 --> 00:09:10.080]  所以基本上耶穌去到以色列的時候,
[00:09:10.080 --> 00:09:12.880]  基本上他就是要針對這些事情。
[00:09:12.880 --> 00:09:17.360]  這裡我們也要自己反省一下,
[00:09:17.360 --> 00:09:21.440]  我們的信仰是怎樣的一個態度,
[00:09:21.440 --> 00:09:24.960]  或者我們有沒有不小心落入這樣的陷阱。
[00:09:24.960 --> 00:09:28.360]  可能我們小時候,父母對我們很嚴厲,
[00:09:28.360 --> 00:09:30.520]  我們長大後我們信了主,
[00:09:30.520 --> 00:09:36.000]  我們可能會也把嚴厲的那一套放進信仰裡面。
[00:09:36.000 --> 00:09:39.480]  有什麼情況你會過分地要求別人呢?
[00:09:39.480 --> 00:09:40.920]  在信仰的情況,
[00:09:40.920 --> 00:09:43.960]  有沒有一些情況你過分地要求別人呢?
[00:09:43.960 --> 00:09:46.560]  上帝在教導我們的時候,
[00:09:46.560 --> 00:09:51.760]  他是帶著很多的耐性、溫柔來帶領我們的。
[00:09:51.760 --> 00:09:56.200]  那麼有什麼情況你甚至是過分地要求自己呢?
[00:09:56.200 --> 00:09:58.440]  有些弟兄姐妹,他信耶穌,
[00:09:58.440 --> 00:10:01.840]  但是他不是信得很開心、喜樂,
[00:10:01.840 --> 00:10:03.640]  他是信得很苦的,
[00:10:03.640 --> 00:10:06.920]  因為他把很多的負擔都加在自己身上,
[00:10:06.920 --> 00:10:11.560]  他不是從心裡面來真正地明白跟體會那一份愛。
[00:10:11.560 --> 00:10:13.120]  比如說,你問他,
[00:10:13.120 --> 00:10:15.920]  "你怎麼好像這麼大的壓力啊?"
[00:10:15.920 --> 00:10:21.040]  他說,"哎呀,我明天又要去崇拜了。
[00:10:21.040 --> 00:10:24.880]  哎呀,我今晚要有團慶了。
[00:10:24.880 --> 00:10:26.760]  好像很痛苦這樣子。"
[00:10:26.760 --> 00:10:31.520]  因為他參加這個好多,
[00:10:31.520 --> 00:10:35.280]  就讓自己精疲力盡,
[00:10:35.280 --> 00:10:40.480]  讓自己沒有看到自己生活上還有其他各種責任。
[00:10:40.480 --> 00:10:43.080]  你有你的家要養啊,
[00:10:43.080 --> 00:10:45.120]  你有你的人際關係,
[00:10:45.120 --> 00:10:50.240]  你的家庭裡面的人際關係要去經營、處理啊,
[00:10:50.240 --> 00:10:53.040]  你有你的興趣要培養啊等等。
[00:10:53.040 --> 00:10:56.160]  所以在我們這裡,我們常常強調什麼呢?
[00:10:56.160 --> 00:11:00.880]  我們常常強調,弟兄姐妹,你要很瞭解上帝要你做什麼,
[00:11:00.880 --> 00:11:03.200]  你好好的參加一個崇拜,
[00:11:03.200 --> 00:11:05.680]  你好好的參加一個小組,
[00:11:05.680 --> 00:11:08.000]  那差不多很夠了。
[00:11:08.000 --> 00:11:10.960]  在你的生活裡面,你還有很多的事情,
[00:11:10.960 --> 00:11:14.480]  上帝要你去發展、去平衡的。
[00:11:14.480 --> 00:11:17.800]  如果上帝是給你特別的感動,
[00:11:17.800 --> 00:11:22.160]  你還要拿多一點點福祉,你就做。
[00:11:22.160 --> 00:11:28.240]  不管你做多做少,最重要你是要從心而做,
[00:11:28.240 --> 00:11:30.560]  按著上帝給你的感動而做。
[00:11:30.560 --> 00:11:34.480]  不要以為多一定是好,
[00:11:34.480 --> 00:11:37.280]  我覺得不是的,是神的旨意才是好。
[00:11:37.280 --> 00:11:40.640]  不要這樣的要求別人,也不要這樣的要求自己。
[00:11:40.640 --> 00:11:44.320]  每個人在我們這個群體裡面都要,
[00:11:44.320 --> 00:11:48.400]  如果要要求的話,要求每個人都尋求神的旨意吧。
[00:11:48.400 --> 00:11:52.320]  你就按著神的感動去做你應該做的事情。
[00:11:52.320 --> 00:11:57.120]  上帝給一些人五千兩,給一些人兩千兩,給一些人一千兩,
[00:11:57.120 --> 00:12:01.440]  你按著上帝給你的恩賜、時間,
[00:12:01.440 --> 00:12:05.360]  去做上帝要你做的事情,就好了。
[00:12:05.360 --> 00:12:11.360]  因為上帝給那五千兩、兩千兩的回復都是同樣的贊賞,
[00:12:11.360 --> 00:12:12.320]  都是一樣的。
[00:12:12.320 --> 00:12:19.520]  啊,你又是良善又忠心的僕人,快來跟我一起享受我的快樂。
[00:12:19.520 --> 00:12:22.720]  所以基本上我們要在這方面,
[00:12:22.720 --> 00:12:28.160]  不要落入法利塞的那種宗教主義、律法主義的那種信仰裡面。
[00:12:28.160 --> 00:12:31.840]  不需要,你如果真的有這個福分,
[00:12:31.840 --> 00:12:37.440]  已經認識了主耶穌,應該是自由的。
[00:12:37.440 --> 00:12:38.960]  我們再看下去。
[00:12:38.960 --> 00:12:42.320]  那麼耶穌的答復,還有耶穌的智慧。
[00:12:42.320 --> 00:12:45.040]  這裡我們從這段經文看到,
[00:12:45.040 --> 00:12:48.880]  耶穌他講了一個例子,帶出了一個真理,
[00:12:48.880 --> 00:12:50.880]  再做了一個宣告。
[00:12:50.880 --> 00:12:52.880]  我們看他用什麼例子呢?
[00:12:52.880 --> 00:12:54.480]  剛才我們講過了,
[00:12:54.480 --> 00:12:56.640]  他就用一個這樣的例子,
[00:12:56.640 --> 00:13:02.480]  就是大衛他帶著他的手下逃難的時候,
[00:13:02.480 --> 00:13:10.400]  他餓到快死了,就進去神的殿,
[00:13:10.400 --> 00:13:16.000]  還吃橙色餅,這是難以想象的一件事情。
[00:13:16.000 --> 00:13:18.160]  耶穌很有智慧,
[00:13:18.160 --> 00:13:23.920]  他用猶太人最尊敬的君王,大衛。
[00:13:23.920 --> 00:13:28.080]  他用猶太人最尊敬的君王來講,
[00:13:28.080 --> 00:13:30.480]  你看大衛,他做什麼呢?
[00:13:30.480 --> 00:13:32.400]  他用猶太人最不可思議的,
[00:13:32.400 --> 00:13:37.520]  就是沒有人能夠進去的祭司可以去的地方來講。
[00:13:37.520 --> 00:13:40.080]  你看到耶穌的智慧嗎?
[00:13:40.080 --> 00:13:44.080]  他選擇的例子,就是反映了他的智慧,
[00:13:44.080 --> 00:13:45.920]  是很厲害啊。
[00:13:45.920 --> 00:13:50.960]  那麼在這裡,我們可以再看一下,
[00:13:50.960 --> 00:13:51.920]  真理是什麼呢?
[00:13:51.920 --> 00:13:54.000]  真理就是他說,
[00:13:54.000 --> 00:13:56.480]  安息日是為人設立的,
[00:13:56.480 --> 00:13:59.680]  人不是為安息日設立的。
[00:13:59.680 --> 00:14:03.120]  今天很多基督徒,如果有讀聖經,有去聽講道,
[00:14:03.120 --> 00:14:04.720]  一定會聽過這句話。
[00:14:04.720 --> 00:14:08.000]  而這句話的智慧,從誰而來啊?
[00:14:08.000 --> 00:14:10.000]  就是從主耶穌而來的。
[00:14:10.000 --> 00:14:11.840]  這句話是誰開始講的?
[00:14:11.840 --> 00:14:13.040]  主耶穌開始講的。
[00:14:13.040 --> 00:14:16.320]  就是安息日是為人設立的,
[00:14:16.320 --> 00:14:18.000]  誰服侍誰呢?
[00:14:18.000 --> 00:14:20.720]  安息日服侍人。
[00:14:20.720 --> 00:14:24.400]  人不是為安息日設立的,
[00:14:24.400 --> 00:14:27.680]  不要把它變成一種的勞役。
[00:14:27.680 --> 00:14:32.720]  他講了這句之後,他還做了一個宣告。
[00:14:32.720 --> 00:14:34.560]  他的宣告是什麼呢?
[00:14:34.560 --> 00:14:39.120]  人子也是安息日的主啊。
[00:14:39.120 --> 00:14:42.080]  所以他在宣告他是誰呢?
[00:14:42.080 --> 00:14:44.160]  他能夠這樣的自由的做決定,
[00:14:44.160 --> 00:14:47.440]  他其實是在暗示他就是神的兒子。
[00:14:47.440 --> 00:14:52.960]  那麼我知道當耶穌講他自己是神的兒子的時候,
[00:14:52.960 --> 00:14:55.520]  我們很多人都在想,
[00:14:55.520 --> 00:14:58.160]  他講的東西到底是不是真的呢?
[00:14:58.160 --> 00:14:59.840]  是神的兒子嗎?
[00:14:59.840 --> 00:15:03.280]  我們啓發課程,5月2號要開始了。
[00:15:03.280 --> 00:15:06.160]  我們已經學過了,這裡的學員都知道,
[00:15:06.160 --> 00:15:08.480]  只有三個可能性,對不對?
[00:15:08.480 --> 00:15:09.760]  大家都很清楚了。
[00:15:09.760 --> 00:15:11.760]  一個就是什麼呢?
[00:15:11.760 --> 00:15:14.320]  傻子,對嗎?
[00:15:14.320 --> 00:15:18.720]  他不是神的兒子,他到處去跟人家講他是神的兒子,
[00:15:18.720 --> 00:15:22.240]  他就是試時間要吃藥了。
[00:15:22.240 --> 00:15:24.640]  對嗎?記得那個影片嗎?
[00:15:24.640 --> 00:15:26.880]  第二呢?他不是傻子呢?
[00:15:26.880 --> 00:15:32.400]  第二個可能性就是他是神棍,騙子。
[00:15:32.400 --> 00:15:37.200]  就是說他知道他不是神的兒子,他去他知道的。
[00:15:37.200 --> 00:15:39.520]  第一個是他不知道,他就到處跟人家講。
[00:15:39.520 --> 00:15:42.240]  第二個是他知道他不是,
[00:15:42.240 --> 00:15:48.080]  他就偏偏跟人家講,騙人家,說他是,那就是騙子了。
[00:15:48.080 --> 00:15:52.480]  我們都知道了,我們用簡單的邏輯分析就知道,
[00:15:52.480 --> 00:15:56.080]  一個騙子這個可能性是極低的,
[00:15:56.080 --> 00:15:59.840]  不會這樣辛苦的去騙人家三年多,
[00:15:59.840 --> 00:16:03.520]  去犧牲自己,沒有東西可圖,
[00:16:03.520 --> 00:16:07.040]  只會越來越窮,而且是上十字架,
[00:16:07.040 --> 00:16:10.640]  而且是在這三年裡面不斷的預言跟門徒說,
[00:16:10.640 --> 00:16:13.760]  有一天我要上十字架了。
[00:16:13.760 --> 00:16:19.840]  所以邏輯學裡面,就是只剩下一個可能性了,
[00:16:19.840 --> 00:16:25.840]  他真的知道他是神的兒子,而且他是在講真話。
[00:16:25.840 --> 00:16:29.200]  所以我們真的是要認識我們的主,
[00:16:29.200 --> 00:16:31.440]  他就是安息日的主。
[00:16:31.440 --> 00:16:34.560]  那麼我們再看下去,
[00:16:34.560 --> 00:16:36.880]  安息日是為人設立的。
[00:16:36.880 --> 00:16:42.160]  在這裡我給大家兩個提醒,
[00:16:42.160 --> 00:16:44.480]  第一就是,崇拜,
[00:16:44.480 --> 00:16:47.360]  我們安息日,今天我們沒有安息日了,
[00:16:47.360 --> 00:16:49.840]  我們是新約過後的基督徒,
[00:16:49.840 --> 00:16:53.760]  那麼我們就是好像崇拜一樣,
[00:16:53.760 --> 00:16:55.600]  把時間分別出來,
[00:16:55.600 --> 00:16:57.600]  敬拜神的那一天,
[00:16:57.600 --> 00:17:00.080]  傳統教會叫做主日,
[00:17:00.080 --> 00:17:04.400]  所以主日崇拜,我們把今天叫做主日,
[00:17:04.400 --> 00:17:08.240]  英文教會叫做The Lord's Day。
[00:17:08.240 --> 00:17:12.080]  那麼崇拜也是為了服侍人,
[00:17:12.080 --> 00:17:14.000]  也是為了建立人,
[00:17:14.000 --> 00:17:17.440]  就好像安息日是為了建立人,
[00:17:17.440 --> 00:17:19.600]  那麼不是奴役人,
[00:17:19.600 --> 00:17:22.960]  我們不是被崇拜奴役。
[00:17:22.960 --> 00:17:25.040]  如果我們被崇拜奴役,
[00:17:25.040 --> 00:17:30.560]  我們就失去了上帝為什麼要把一天的時間
[00:17:30.560 --> 00:17:34.640]  分別為聖給我們的目的。
[00:17:34.640 --> 00:17:37.520]  但是第二個提醒,你要很小心,
[00:17:37.520 --> 00:17:42.720]  因為我們不要去到人為的理解。
[00:17:42.720 --> 00:17:44.640]  什麼叫做人為的理解呢?
[00:17:44.640 --> 00:17:50.640]  就是說,崇拜就是不大重要,
[00:17:50.640 --> 00:17:53.760]  其實它是服侍我的,
[00:17:53.760 --> 00:17:56.640]  那麼我就想來就來,
[00:17:56.640 --> 00:17:58.720]  不想來也沒關係,
[00:17:58.720 --> 00:18:02.880]  那就是人為的理解了。
[00:18:02.880 --> 00:18:06.320]  基本上那個邏輯很簡單,
[00:18:06.320 --> 00:18:07.760]  主是我們的主,
[00:18:07.760 --> 00:18:10.560]  祂吩咐我們來敬拜祂,
[00:18:10.560 --> 00:18:12.800]  祂說不可停止聚會,
[00:18:12.800 --> 00:18:16.320]  而且我們知道崇拜的目的是要榮耀祂,
[00:18:16.320 --> 00:18:18.160]  跟我們的小祖不一樣,
[00:18:18.160 --> 00:18:22.160]  小祖的時候我們互相學習分享,分享生命,
[00:18:22.160 --> 00:18:26.320]  但是崇拜的時候,我們是榮耀上帝。
[00:18:26.320 --> 00:18:28.720]  所以有些弟兄姐妹不明白就發現,
[00:18:28.720 --> 00:18:32.400]  就以為我團祭來學習,
[00:18:32.400 --> 00:18:34.320]  我崇拜也來學習,
[00:18:34.320 --> 00:18:37.760]  我兩天學習,我選一天就好了。
[00:18:37.760 --> 00:18:39.920]  不明白兩個的目的都不一樣,
[00:18:39.920 --> 00:18:43.040]  一個是來學習,來分享生命,
[00:18:43.040 --> 00:18:47.120]  一切的喜怒哀樂,一起笑,一起哭,
[00:18:47.120 --> 00:18:50.160]  那是小祖分享生命的時間。
[00:18:50.160 --> 00:18:52.880]  很多很多人有這樣的經歷,都很美好,
[00:18:52.880 --> 00:18:54.400]  所以不斷地來小祖,
[00:18:54.400 --> 00:18:57.120]  很多弟兄姐妹不斷地來參加小祖。
[00:18:57.120 --> 00:19:02.800]  但是在崇拜,我們很少很多直接的交流的,
[00:19:02.800 --> 00:19:04.640]  因為那個目的是什麼呢?
[00:19:04.640 --> 00:19:08.880]  大家一起來榮耀上帝,
[00:19:08.880 --> 00:19:11.200]  就是只有一個主角。
[00:19:11.200 --> 00:19:15.680]  每次我們崇拜之前,開始服侍人員在這邊禱告,
[00:19:15.680 --> 00:19:18.080]  其中一句我一定會禱告的就是,
[00:19:18.080 --> 00:19:23.440]  上帝啊,每一次的崇拜,只有一位觀眾。
[00:19:23.440 --> 00:19:26.480]  每一次的崇拜,只有一位觀眾,
[00:19:26.480 --> 00:19:28.960]  就是上帝自己。
[00:19:28.960 --> 00:19:32.240]  我們沒有人是觀眾,我們每個人都在參與。
[00:19:32.240 --> 00:19:36.400]  不管你是來參加,我們都是把自己獻上,
[00:19:36.400 --> 00:19:40.080]  把自己的時間分別為聖,
[00:19:40.080 --> 00:19:42.960]  把自己的心分別為聖,時間還不夠,
[00:19:42.960 --> 00:19:46.480]  有些人來,人來了,心不在,
[00:19:46.480 --> 00:19:48.640]  那不是討神喜悅的。
[00:19:48.640 --> 00:19:51.280]  你把你的時間分別為聖給神。
