
[00:00:00.000 --> 00:00:04.000]  【請看視頻的描述】
[00:05:53.000 --> 00:05:57.000]  心不甘情不願的隨隨便便傳福音啊
[00:05:57.000 --> 00:05:59.000]  本來那個城呢
[00:05:59.000 --> 00:06:01.000]  是要走三天的路程才能夠走完的
[00:06:01.000 --> 00:06:02.000]  他呢
[00:06:02.000 --> 00:06:05.000]  走一天就說我傳完福音了啊
[00:06:05.000 --> 00:06:07.000]  而且他傳福音的方式是說
[00:06:07.000 --> 00:06:11.000]  就是一個宣判一個審判要來臨了
[00:06:11.000 --> 00:06:16.000]  就說這這這城四十天要滅亡了就這樣啊
[00:06:16.000 --> 00:06:17.000]  怎麼知道那些人呢
[00:06:17.000 --> 00:06:18.000]  竟然呢
[00:06:18.000 --> 00:06:19.000]  都悔改了啊
[00:06:19.000 --> 00:06:22.000]  從君王到庶民啊
[00:06:22.000 --> 00:06:28.000]  連身處君王都要叫他們命令這個他們也不能吃啊
[00:06:28.000 --> 00:06:30.000]  要要禁食啊
[00:06:30.000 --> 00:06:31.000]  所以全城都悔改了
[00:06:31.000 --> 00:06:33.000]  結果他們就避過了上帝
[00:06:33.000 --> 00:06:35.000]  本來要降下的災禍
[00:06:35.000 --> 00:06:39.000]  然後來到我們今天的經文就是第四章了
[00:06:39.000 --> 00:06:40.000]  第四章呢
[00:06:40.000 --> 00:06:42.000]  就是我們看到了約拿呢
[00:06:42.000 --> 00:06:46.000]  因為上帝沒有像尼尼威降下災禍
[00:06:46.000 --> 00:06:48.000]  他就向上帝生氣啊
[00:06:48.000 --> 00:06:51.000]  那麼也記載了上帝與約拿的對話
[00:06:51.000 --> 00:06:54.000]  這一段經文非常寶貴
[00:06:54.000 --> 00:06:57.000]  也能夠讓我們學到一些很寶貴的真理
[00:06:57.000 --> 00:06:59.000]  讓我們慢慢的來看
[00:07:01.000 --> 00:07:03.000]  聖經說
[00:07:03.000 --> 00:07:06.000]  這事約拿大大不悅
[00:07:06.000 --> 00:07:08.000]  甚且發怒啊
[00:07:08.000 --> 00:07:10.000]  這事是指什麼事呢
[00:07:10.000 --> 00:07:12.000]  如果你剛才有聽到呢
[00:07:12.000 --> 00:07:16.000]  這件事情就是指尼尼威人
[00:07:16.000 --> 00:07:20.000]  他們避過了上帝的審判
[00:07:20.000 --> 00:07:24.000]  他們不必在四十天之後就滅亡
[00:07:24.000 --> 00:07:27.000]  因為他們全城悔改
[00:07:27.000 --> 00:07:28.000]  這件事情呢
[00:07:28.000 --> 00:07:29.000]  令到約拿呢
[00:07:29.000 --> 00:07:31.000]  很不開心
[00:07:31.000 --> 00:07:34.000]  你可能覺得有點奇怪啊
[00:07:34.000 --> 00:07:37.000]  這個人悔改不是很好的一件事情嗎
[00:07:37.000 --> 00:07:41.000]  乾嘛一個上帝的先知約拿會不開心呢
[00:07:41.000 --> 00:07:44.000]  原來這事情是有背景的啊
[00:07:44.000 --> 00:07:45.000]  他們呢
[00:07:45.000 --> 00:07:49.000]  不只是彼此國家的仇人那麼簡單啊
[00:07:49.000 --> 00:07:50.000]  當時呢
[00:07:50.000 --> 00:07:51.000]  這個尼尼威呢
[00:07:51.000 --> 00:07:54.000]  他是屬於這個很大的一個帝國啊
[00:07:54.000 --> 00:07:57.000]  相對於以色列來說是一個很大的帝國啊
[00:07:57.000 --> 00:08:00.000]  他是一個屬於亞述的帝國
[00:08:00.000 --> 00:08:03.000]  那亞述帝國在那個
[00:08:03.000 --> 00:08:06.000]  祖前八世紀呢
[00:08:06.000 --> 00:08:08.000]  祖前八世紀的時候呢
[00:08:08.000 --> 00:08:13.000]  他們採取的那個統治別的國家的戰略呢
[00:08:13.000 --> 00:08:16.000]  就是用用震懾的手段
[00:08:16.000 --> 00:08:18.000]  就是要讓你害怕
[00:08:18.000 --> 00:08:20.000]  讓你怕他
[00:08:20.000 --> 00:08:23.000]  有什麼辦法在古代能夠令人家害怕
[00:08:23.000 --> 00:08:25.000]  你的軍事力量呢
[00:08:25.000 --> 00:08:27.000]  除了你的軍事力量以外
[00:08:27.000 --> 00:08:30.000]  就是一些的殘忍的手段
[00:08:30.000 --> 00:08:31.000]  所以呢
[00:08:31.000 --> 00:08:33.000]  這個這些的這些的亞述人呢
[00:08:33.000 --> 00:08:36.000]  他們用很殘忍的手段來對付他們的敵人呢
[00:08:36.000 --> 00:08:38.000]  可以把他們的身體呢
[00:08:38.000 --> 00:08:39.000]  切成兩半
[00:08:39.000 --> 00:08:41.000]  可以把他們的舌頭割下來
[00:08:41.000 --> 00:08:43.000]  把他身體的不同的部分呢
[00:08:43.000 --> 00:08:44.000]  切割了
[00:08:44.000 --> 00:08:49.000]  然後還丟過去給那些的動物吃啊
[00:08:49.000 --> 00:08:50.000]  什麼等等啊
[00:08:50.000 --> 00:08:53.000]  所以這個這個亞述國是非常的殘忍
[00:08:53.000 --> 00:08:57.000]  所以越南的他是很不願意啊
[00:08:57.000 --> 00:09:05.000]  自己的這個仇敵的國家能夠被上帝來赦免啊
[00:09:05.000 --> 00:09:09.000]  所以他上帝一叫他去向他們傳福音呢
[00:09:09.000 --> 00:09:12.000]  他馬上的立馬就跑相反的方向
[00:09:12.000 --> 00:09:14.000]  要到西班牙去
[00:09:14.000 --> 00:09:15.000]  他以為那裡呢
[00:09:15.000 --> 00:09:17.000]  可以離開耶路撒冷
[00:09:17.000 --> 00:09:22.000]  就沒有上帝的力量能夠來影響他
[00:09:22.000 --> 00:09:24.000]  結果當然上帝是無所不在的
[00:09:24.000 --> 00:09:27.000]  不管你是在耶路撒冷還是在地中海
[00:09:27.000 --> 00:09:30.000]  基本上上帝是無所不在的
[00:09:30.000 --> 00:09:32.000]  上帝還是把他叫回來
[00:09:32.000 --> 00:09:33.000]  但是呢
[00:09:33.000 --> 00:09:34.000]  他呢
[00:09:34.000 --> 00:09:36.000]  就在那邊呢
[00:09:36.000 --> 00:09:41.000]  等著這個尼尼威看他怎樣啊
[00:09:41.000 --> 00:09:42.000]  那麼這件事情呢
[00:09:42.000 --> 00:09:43.000]  就令這個越南呢
[00:09:43.000 --> 00:09:45.000]  很很不喜悅啊
[00:09:45.000 --> 00:09:46.000]  很不喜悅
[00:09:46.000 --> 00:09:48.000]  那麼我們再看
[00:09:48.000 --> 00:09:50.000]  你看你仔細的看這段經文
[00:09:50.000 --> 00:09:53.000]  你會發現一些很奇怪的事情啊
[00:09:53.000 --> 00:09:54.000]  你看到嗎
[00:09:54.000 --> 00:09:58.000]  第一節跟第二節你留心看
[00:09:58.000 --> 00:10:00.000]  他說大大不悅
[00:10:00.000 --> 00:10:01.000]  甚至發怒
[00:10:01.000 --> 00:10:04.000]  這是形容他氣得不得了啊
[00:10:04.000 --> 00:10:06.000]  就禱告神說啊
[00:10:06.000 --> 00:10:08.000]  那麼這很特別啊
[00:10:08.000 --> 00:10:10.000]  你看一些人很生氣了
[00:10:10.000 --> 00:10:12.000]  但是他是先知啊
[00:10:12.000 --> 00:10:13.000]  他生氣的時候
[00:10:13.000 --> 00:10:15.000]  他還會禱告啊
[00:10:15.000 --> 00:10:17.000]  我不知道你生氣的時候
[00:10:17.000 --> 00:10:19.000]  你會不會向神禱告啊
[00:10:19.000 --> 00:10:20.000]  那麼越南呢
[00:10:20.000 --> 00:10:21.000]  他生氣的時候呢
[00:10:21.000 --> 00:10:24.000]  感恩的是他還會向神禱告啊
[00:10:24.000 --> 00:10:26.000]  雖然他禱告的內容呢
[00:10:26.000 --> 00:10:31.000]  真的不是那個我們可以欣賞的
[00:10:31.000 --> 00:10:32.000]  但是呢
[00:10:32.000 --> 00:10:33.000]  至少呢
[00:10:33.000 --> 00:10:34.000]  他禱告這件事情呢
[00:10:34.000 --> 00:10:39.000]  我覺得是值得我們去思考的啊
[00:10:39.000 --> 00:10:44.000]  我覺得在我們人生中會遇到很多不同的問題
[00:10:44.000 --> 00:10:45.000]  人生嘛
[00:10:45.000 --> 00:10:47.000]  人生就不是一帆風順的吧
[00:10:47.000 --> 00:10:49.000]  天色也沒有長藍啊
[00:10:49.000 --> 00:10:51.000]  花也沒有常開
[00:10:51.000 --> 00:10:54.000]  我們也會遇到我們不如意的事情
[00:10:54.000 --> 00:10:57.000]  有些事情甚至也會令我們呢
[00:10:57.000 --> 00:10:59.000]  大大的不悅
[00:10:59.000 --> 00:11:00.000]  且甚發怒啊
[00:11:00.000 --> 00:11:02.000]  就像越南一樣
[00:11:02.000 --> 00:11:05.000]  但是我們在遇到這種情緒的時候
[00:11:05.000 --> 00:11:06.000]  我們是
[00:11:06.000 --> 00:11:08.000]  我寧願你呢
[00:11:08.000 --> 00:11:10.000]  是願意跟神禱告
[00:11:10.000 --> 00:11:13.000]  願意把你的情緒都發洩出來
[00:11:13.000 --> 00:11:14.000]  但是呢
[00:11:14.000 --> 00:11:16.000]  我們就不去接近上帝
[00:11:16.000 --> 00:11:18.000]  因為你知道為什麼嗎
[00:11:18.000 --> 00:11:20.000]  至少當你禱告的時候
[00:11:20.000 --> 00:11:24.000]  你能夠讓上帝有機會來向你說話
[00:11:24.000 --> 00:11:26.000]  那麼很多時候呢
[00:11:26.000 --> 00:11:27.000]  魔鬼呢
[00:11:27.000 --> 00:11:30.000]  就在那些我們不開心的時候呢
[00:11:30.000 --> 00:11:33.000]  讓我們連禱告都不想禱告
[00:11:33.000 --> 00:11:34.000]  一旦呢
[00:11:34.000 --> 00:11:36.000]  你中了魔鬼的這個詭計呢
[00:11:36.000 --> 00:11:40.000]  你就越來越接近他喜歡你去的地方
[00:11:40.000 --> 00:11:44.000]  你知道魔鬼喜歡你去的地方是什麼地方嗎
[00:11:44.000 --> 00:11:46.000]  我不是在講地獄啊
[00:11:46.000 --> 00:11:48.000]  我知道有些人在想地獄
[00:11:48.000 --> 00:11:51.000]  他喜歡你去到黑暗裡面
[00:11:51.000 --> 00:11:53.000]  幽暗裡面
[00:11:53.000 --> 00:11:55.000]  就是離開神的地方
[00:11:55.000 --> 00:11:56.000]  神是光明嘛
[00:11:56.000 --> 00:11:58.000]  神是真理哦
[00:11:58.000 --> 00:11:59.000]  在神那裡
[00:11:59.000 --> 00:12:01.000]  你如果願意跟上帝來發洩
[00:12:01.000 --> 00:12:03.000]  跟上帝來說話
[00:12:03.000 --> 00:12:05.000]  你會慢慢的
[00:12:05.000 --> 00:12:07.000]  看見上帝的角度
[00:12:07.000 --> 00:12:09.000]  你會慢慢看見上帝的道理
[00:12:09.000 --> 00:12:11.000]  你就在光明之中
[00:12:11.000 --> 00:12:13.000]  但是你如果
[00:12:13.000 --> 00:12:14.000]  你如果是
[00:12:14.000 --> 00:12:16.000]  只是一個人躲在自己的角落
[00:12:16.000 --> 00:12:19.000]  你就慢慢慢慢的走進黑暗的領域
[00:12:19.000 --> 00:12:21.000]  在黑暗的領域呢
[00:12:21.000 --> 00:12:23.000]  就是魔鬼的領域
[00:12:23.000 --> 00:12:24.000]  在那個領域裡面呢
[00:12:24.000 --> 00:12:25.000]  他
[00:12:25.000 --> 00:12:26.000]  他做王了啊
[00:12:26.000 --> 00:12:29.000]  他就基本上能夠把各樣的負面思想
[00:12:29.000 --> 00:12:31.000]  放在你的腦裡面
[00:12:31.000 --> 00:12:33.000]  放在你的心裡
[00:12:33.000 --> 00:12:34.000]  使到你越走越遠
[00:12:34.000 --> 00:12:36.000]  越來越不想回去教會
[00:12:36.000 --> 00:12:38.000]  越來越不想跟弟兄姐妹
[00:12:38.000 --> 00:12:40.000]  有禱告的時間
[00:12:40.000 --> 00:12:42.000]  越來越不想看聖經
[00:12:42.000 --> 00:12:43.000]  所以
[00:12:43.000 --> 00:12:45.000]  越南他在這裡大大的不悅
[00:12:45.000 --> 00:12:46.000]  寫聖
[00:12:46.000 --> 00:12:47.000]  憤怒
[00:12:47.000 --> 00:12:48.000]  發怒
[00:12:48.000 --> 00:12:50.000]  但是他還是禱告神啊
[00:12:50.000 --> 00:12:52.000]  我們看看他禱告的內容啊
[00:12:52.000 --> 00:12:53.000]  我剛才說了啊
[00:12:53.000 --> 00:12:56.000]  他禱告的這個內容本身呢
[00:12:56.000 --> 00:12:58.000]  真的不是我們
[00:12:58.000 --> 00:12:59.000]  可以欣賞的啊
[00:12:59.000 --> 00:13:01.000]  但是很人性啊
[00:13:01.000 --> 00:13:02.000]  就像我們一樣
[00:13:02.000 --> 00:13:05.000]  我們平時有不開心的事情的時候
[00:13:05.000 --> 00:13:07.000]  我們可能也這樣禱告啊
[00:13:07.000 --> 00:13:09.000]  大家有看到越南他說什麼嗎
[00:13:09.000 --> 00:13:10.000]  他說
[00:13:10.000 --> 00:13:11.000]  耶化
[00:13:11.000 --> 00:13:13.000]  我
[00:13:13.000 --> 00:13:15.000]  我不是早就這麼說了嗎
[00:13:15.000 --> 00:13:16.000]  我在本國的時候
[00:13:16.000 --> 00:13:18.000]  我在以色列的時候
[00:13:18.000 --> 00:13:20.000]  我早就說過了
[00:13:20.000 --> 00:13:23.000]  我豈不是這樣說嗎
[00:13:23.000 --> 00:13:24.000]  我知道
[00:13:24.000 --> 00:13:26.000]  我早就知道你是有恩典有憐憫的神
[00:13:26.000 --> 00:13:27.000]  不輕易發怒
[00:13:27.000 --> 00:13:29.000]  有豐盛的慈愛
[00:13:29.000 --> 00:13:30.000]  這些呢
[00:13:30.000 --> 00:13:31.000]  都是一些
[00:13:31.000 --> 00:13:33.000]  當我們生氣的時候
[00:13:33.000 --> 00:13:36.000]  我們沒有控制好自己的怒氣的時候
[00:13:36.000 --> 00:13:39.000]  我們走到比較偏激的情緒的時候
[00:13:39.000 --> 00:13:41.000]  我們常常會用的字眼啊
[00:13:41.000 --> 00:13:44.000]  我不是早說了嗎
[00:13:44.000 --> 00:13:45.000]  我知道
[00:13:45.000 --> 00:13:47.000]  你怎樣怎樣怎樣
[00:13:47.000 --> 00:13:48.000]  結果呢
[00:13:48.000 --> 00:13:49.000]  這些知道呢
[00:13:49.000 --> 00:13:51.000]  跟早說呢
[00:13:51.000 --> 00:13:52.000]  雖然是很正確
[00:13:52.000 --> 00:13:54.000]  但是自己的反應呢
[00:13:54.000 --> 00:13:55.000]  卻是選擇錯誤的
[00:13:55.000 --> 00:13:57.000]  你看越南
[00:13:57.000 --> 00:13:59.000]  他說的話都是真的哦
[00:13:59.000 --> 00:14:00.000]  上帝就是有恩典
[00:14:00.000 --> 00:14:02.000]  有憐憫的神
[00:14:02.000 --> 00:14:04.000]  上帝也不輕易發怒
[00:14:04.000 --> 00:14:06.000]  上帝也有豐盛的慈愛
[00:14:06.000 --> 00:14:09.000]  上帝也會後悔不降所說的災
[00:14:09.000 --> 00:14:10.000]  可是呢
[00:14:10.000 --> 00:14:11.000]  有這些呢
[00:14:11.000 --> 00:14:13.000]  上帝是要他去
[00:14:13.000 --> 00:14:16.000]  你你我叫人家悔改哦
[00:14:16.000 --> 00:14:18.000]  他知道了這一切
[00:14:18.000 --> 00:14:21.000]  他是明明知道上帝有可能
[00:14:21.000 --> 00:14:23.000]  他猜到上帝有可能要赦免他們了
[00:14:23.000 --> 00:14:25.000]  雖然他們那麼壞
[00:14:25.000 --> 00:14:26.000]  雖然他們那麼殘忍
[00:14:26.000 --> 00:14:29.000]  所以上帝有可能要赦免他們
[00:14:29.000 --> 00:14:30.000]  我就跑
[00:14:30.000 --> 00:14:32.000]  我不傳福音
[00:14:32.000 --> 00:14:36.000]  我急速的逃亡他師那邊去
[00:14:36.000 --> 00:14:37.000]  所以呢
[00:14:37.000 --> 00:14:40.000]  這裡讓我們看到一個功課啊
[00:14:40.000 --> 00:14:42.000]  有正確的聖經知識
[00:14:42.000 --> 00:14:44.000]  有正確的神學
[00:14:44.000 --> 00:14:47.000]  你的神學考試可以拿100分
[00:14:47.000 --> 00:14:48.000]  但是你的行為呢
[00:14:48.000 --> 00:14:51.000]  是可以拿0分的啊
[00:14:51.000 --> 00:14:53.000]  你的神學考試可以拿100分
[00:14:53.000 --> 00:14:54.000]  但是呢
[00:14:54.000 --> 00:14:57.000]  你可以不順服上帝
[00:14:57.000 --> 00:15:00.000]  而逃到他師去
[00:15:00.000 --> 00:15:01.000]  弟兄姐妹
[00:15:01.000 --> 00:15:03.000]  他的他師在哪裡啊
[00:15:03.000 --> 00:15:04.000]  他師在這裡呢
[00:15:04.000 --> 00:15:05.000]  就代表呢
[00:15:05.000 --> 00:15:08.000]  跟上帝不一樣的
[00:15:08.000 --> 00:15:12.000]  跟違背上帝的目的的一個地方
[00:15:12.000 --> 00:15:16.000]  這裡我們再看一下
[00:15:16.000 --> 00:15:17.000]  這裡有一個詞啊
[00:15:17.000 --> 00:15:19.000]  我想跟弟兄姐妹解釋一下
[00:15:19.000 --> 00:15:23.000]  第二節說到上帝是有恩典有憐憫的
[00:15:23.000 --> 00:15:25.000]  不輕易發怒
[00:15:25.000 --> 00:15:26.000]  有豐盛的慈愛
[00:15:26.000 --> 00:15:29.000]  並且後悔不降所說的災
[00:15:29.000 --> 00:15:32.000]  就是不降所說的災
[00:15:32.000 --> 00:15:33.000]  後悔這個字呢
[00:15:33.000 --> 00:15:36.000]  讓一些弟兄姐妹產生困擾啊
[00:15:36.000 --> 00:15:38.000]  他們說
[00:15:38.000 --> 00:15:41.000]  上帝也會後悔的嗎
[00:15:41.000 --> 00:15:43.000]  上帝會做錯事情的嗎
[00:15:43.000 --> 00:15:45.000]  他會後悔的嗎
[00:15:45.000 --> 00:15:49.000]  這裡所以我需要跟大家解釋一下
[00:15:49.000 --> 00:15:50.000]  這裡呢
[00:15:50.000 --> 00:15:51.000]  後悔呢
[00:15:51.000 --> 00:15:52.000]  是指上帝的後悔
[00:15:52.000 --> 00:15:54.000]  不是指人的後悔
[00:15:54.000 --> 00:15:56.000]  上帝的後悔跟人的後悔
[00:15:56.000 --> 00:15:58.000]  有什麼不同呢
[00:15:58.000 --> 00:15:59.000]  不一樣的
[00:15:59.000 --> 00:16:02.000]  人的後悔是因為人做錯了事情
[00:16:02.000 --> 00:16:03.000]  才後悔
[00:16:03.000 --> 00:16:05.000]  上帝的後悔呢
[00:16:05.000 --> 00:16:07.000]  是回心轉意的意思
[00:16:07.000 --> 00:16:09.000]  他改變心意的意思
[00:16:09.000 --> 00:16:13.000]  就是因為人通常都是人悔改了
[00:16:13.000 --> 00:16:16.000]  上帝就改變他的心意了
[00:16:16.000 --> 00:16:18.000]  而且這個後悔這個字呢
[00:16:18.000 --> 00:16:19.000]  在原文呢
[00:16:19.000 --> 00:16:20.000]  Nahom
[00:16:20.000 --> 00:16:21.000]  他呢
[00:16:21.000 --> 00:16:24.000]  有一個這個憂傷的意思
[00:16:24.000 --> 00:16:26.000]  就是憂傷的改變了心意
[00:16:26.000 --> 00:16:28.000]  憂傷的改變了心意
[00:16:28.000 --> 00:16:30.000]  所以這裡要跟大家解釋一下
[00:16:30.000 --> 00:16:31.000]  因為你在舊約呢
[00:16:31.000 --> 00:16:34.000]  會看到不同的地方寫到上帝後悔
