
[00:00:00.000 --> 00:00:04.000]  大家好,大家回來時有沒有被風吹傷?
[00:02:20.000 --> 00:02:25.000]  能夠開心,能夠笑到最後的是什麼人?
[00:02:25.000 --> 00:02:29.000]  絕對不是那些跟獸和魔鬼撒旦打交道的人,
[00:02:29.000 --> 00:02:34.000]  但是那些跟隨高揚身上有上帝印記的一群人。
[00:02:34.000 --> 00:02:41.000]  這段經文除了承接上文的信息之外,同時間也將下文要說的話引解出來,
[00:02:41.000 --> 00:02:50.000]  通過高揚的分形圖像,預告獸和撒旦將會徹底被毀滅,
[00:02:50.000 --> 00:02:55.000]  然後就要有新天新地在這個世界上全面展開,
[00:02:55.000 --> 00:03:00.000]  到那時候耶穌基督將要成為萬王之王,萬主之主。
[00:03:00.000 --> 00:03:08.000]  二十一章九節,說到新耶路撒冷出現的時候,我們會再一次看到高揚的新娘。
[00:03:08.000 --> 00:03:12.000]  這樣看來,你會發現到今天我們讀這段經文第一到第十節,
[00:03:12.000 --> 00:03:17.000]  好像一條橋一樣,將上文說到巴比倫的傾覆,
[00:03:17.000 --> 00:03:26.000]  和下文說到關於千禧年末日的審判,新天新地和新耶路撒冷這些主題連接在一起,
[00:03:26.000 --> 00:03:29.000]  發揮著一個橋樑的作用。
[00:03:29.000 --> 00:03:31.000]  我們先看一下這段經文的分段,
[00:03:31.000 --> 00:03:35.000]  通常分段就比較容易幫我們掌握這段經文說什麼。
[00:03:35.000 --> 00:03:37.000]  這段經文怎麼分段的呢?
[00:03:37.000 --> 00:03:40.000]  不同的學者有不同的說法,
[00:03:40.000 --> 00:03:43.000]  有人說這十節經文可以分成三個段落,
[00:03:43.000 --> 00:03:47.000]  一到四節,五到八節,和九到十節。
[00:03:47.000 --> 00:03:50.000]  也有人說這段經文可以分五個部分,
[00:03:50.000 --> 00:03:55.000]  一到三節,四節,五節,六到八節,九到十節。
[00:03:55.000 --> 00:03:59.000]  通常我們都是簡單一點的,分兩個部分是不是比較容易記?
[00:03:59.000 --> 00:04:03.000]  分兩個部分,分上和下兩個的部分。
[00:04:03.000 --> 00:04:05.000]  不過怎麼分都有不同的看法,
[00:04:05.000 --> 00:04:11.000]  有人說一到五節就是一個段落,六到十節就是第二個段落。
[00:04:11.000 --> 00:04:14.000]  如果大家看和合本或者新譯本,
[00:04:14.000 --> 00:04:19.000]  就會將第五節放在第二個段落那裡,
[00:04:19.000 --> 00:04:25.000]  也就是說一到四節是一個段落,五到十節是第二個段落。
[00:04:25.000 --> 00:04:30.000]  我覺得第五節其實你歸在上面或者歸在下面都可以的,
[00:04:30.000 --> 00:04:35.000]  因為我看下去,第五節更加像是一個轉接句,
[00:04:35.000 --> 00:04:42.000]  將天上的重讚和地上僕人的重讚將它連繫在一起。
[00:04:42.000 --> 00:04:45.000]  第五節,照著有聲音從寶座出來,
[00:04:45.000 --> 00:04:53.000]  上帝的眾僕人凡敬畏他的,無論大小都要讚美我們的上帝。
[00:04:53.000 --> 00:04:57.000]  這段經文分開兩個部分,第五節是轉接句,
[00:04:57.000 --> 00:05:01.000]  上面可以,下面也可以,重點只有一個,
[00:05:01.000 --> 00:05:04.000]  這段經文只有一個重點,
[00:05:04.000 --> 00:05:09.000]  重點就是上帝的眾僕人,包括上面說到的那些天使,
[00:05:09.000 --> 00:05:13.000]  二十歲的長老,四活物,和天上的眾聖徒,
[00:05:13.000 --> 00:05:17.000]  加上地上所有眾上帝的僕人,
[00:05:17.000 --> 00:05:22.000]  無論大小都要來到讚美敬拜上帝,
[00:05:22.000 --> 00:05:25.000]  這是這十節經文的主題。
[00:05:25.000 --> 00:05:30.000]  為什麼上帝的僕人我們要去敬拜讚美上帝呢?
[00:05:30.000 --> 00:05:34.000]  這段經文給了我們兩個原因,有兩個原因,
[00:05:34.000 --> 00:05:38.000]  第一個原因出現在上半部分第一到第四節,
[00:05:38.000 --> 00:05:42.000]  此後我聽見好像有一大群人在天上大聲說,
[00:05:42.000 --> 00:05:46.000]  Hallelujah,救恩榮耀權能都屬於我們的上帝,
[00:05:46.000 --> 00:05:51.000]  他的判斷又真實又公義,因他判斷了那大淫婦,
[00:05:51.000 --> 00:05:54.000]  他用淫行敗壞了世界,
[00:05:54.000 --> 00:05:59.000]  為他的僕人伸冤,向淫婦討流僕人血的罪。
[00:05:59.000 --> 00:06:02.000]  他們又一次說,Hallelujah,
[00:06:02.000 --> 00:06:06.000]  燒淫婦的煙往上冒,直到永永遠遠。
[00:06:06.000 --> 00:06:12.000]  二十四位長老和四活物,就俯伏敬拜坐在寶座上的上帝說,
[00:06:12.000 --> 00:06:14.000]  Amen, Hallelujah。
[00:06:14.000 --> 00:06:17.000]  這段經文就說了一個原因,
[00:06:17.000 --> 00:06:21.000]  為什麼我們要來到去敬拜、重讚上帝,
[00:06:21.000 --> 00:06:24.000]  因為我們作為上帝的僕人,
[00:06:24.000 --> 00:06:29.000]  我們知道並且經歷過上帝的拯救。
[00:06:29.000 --> 00:06:33.000]  第一節的下半節說到上帝的三個屬性,
[00:06:33.000 --> 00:06:40.000]  分別是救恩,Salvation,榮耀,Glory,和權能,Power。
[00:06:40.000 --> 00:06:43.000]  大家看不看到放在第一個位置是什麼?
[00:06:43.000 --> 00:06:47.000]  是拯救,是救恩,Salvation。
[00:06:47.000 --> 00:06:51.000]  通常放在最前面,都有一個強調的作用,
[00:06:51.000 --> 00:06:57.000]  上帝是創造主,同時上帝也是拯救我們的神。
[00:06:57.000 --> 00:07:01.000]  上帝是創造主,於是通過他的創造,
[00:07:01.000 --> 00:07:04.000]  上帝的權能榮耀彰顯出來。
[00:07:04.000 --> 00:07:08.000]  羅馬書一章二十節說到,自從造天地以來,
[00:07:08.000 --> 00:07:11.000]  上帝的永能和神聖是明明可知的,
[00:07:11.000 --> 00:07:14.000]  雖然眼不能見,但藉著所造之物,
[00:07:14.000 --> 00:07:18.000]  就可以看得到叫人無可推諉。
[00:07:18.000 --> 00:07:20.000]  上帝是創造主,透過創造物,
[00:07:20.000 --> 00:07:23.000]  我們可以看到他的榮耀和權能。
[00:07:23.000 --> 00:07:28.000]  不過這段經文不是說創造的,這段經文說什麼?
[00:07:28.000 --> 00:07:33.000]  說拯救的,上帝是創造主,同時是我們的救贖主。
[00:07:33.000 --> 00:07:35.000]  救贖說什麼呢?
[00:07:35.000 --> 00:07:39.000]  救贖說上帝不是創造了這個世界之後,
[00:07:39.000 --> 00:07:41.000]  就翹起雙手,什麼都不管。
[00:07:41.000 --> 00:07:46.000]  上帝知道我們的痛苦,上帝眷顧我們的需要,
[00:07:46.000 --> 00:07:49.000]  他會出手幫助我們。
[00:07:49.000 --> 00:07:53.000]  如果上帝創造了這個世界,然後就翹起雙手,什麼都不管,
[00:07:53.000 --> 00:07:59.000]  這樣的上帝值不值得我們敬拜,值不值得我們去重讚他?
[00:07:59.000 --> 00:08:01.000]  不是很值得是吧?
[00:08:01.000 --> 00:08:08.000]  就好像一對父母,他們生了一對兒女出來,
[00:08:08.000 --> 00:08:13.000]  生了之後就從來不理他們,任由他們怎樣自生自滅,
[00:08:13.000 --> 00:08:16.000]  這樣的父母值不值得我們去肯定去稱讚?
[00:08:16.000 --> 00:08:18.000]  不值得是吧?
[00:08:18.000 --> 00:08:21.000]  上帝是創造主,但同時他是救贖主。
[00:08:21.000 --> 00:08:25.000]  上帝造了這個世界出來,他看到這個世界仍然有很多問題,
[00:08:25.000 --> 00:08:30.000]  他一定會施行拯救,他應許了要將贖去的人,
[00:08:30.000 --> 00:08:36.000]  從罪惡黑暗裡面拯救出來,然後進入真正的安息。
[00:08:36.000 --> 00:08:41.000]  救贖有眷顧的一面,上帝知道,上帝看到,
[00:08:41.000 --> 00:08:46.000]  上帝一定會出手。救贖除了有眷顧的一面,
[00:08:46.000 --> 00:08:49.000]  同時也有公義彰顯的一面。
[00:08:49.000 --> 00:08:52.000]  第二節說到他的判斷,又真實又公義,
[00:08:52.000 --> 00:08:58.000]  他判斷了那個大淫婦向淫婦討流瀑人血的罪。
[00:08:58.000 --> 00:09:03.000]  拯救告訴我們,到最後,到這個世界的終結,
[00:09:03.000 --> 00:09:07.000]  上帝一定會有平反,有申冤。
[00:09:07.000 --> 00:09:15.000]  頂姐妹一套的電影,去到最後,如果好人得不到平反,得不到申冤,
[00:09:15.000 --> 00:09:17.000]  這套戲有沒有看過?
[00:09:17.000 --> 00:09:23.000]  很多年前,我看過一套韓劇,這套韓劇叫做Isis,
[00:09:23.000 --> 00:09:27.000]  中文翻譯叫做特務情人。
[00:09:27.000 --> 00:09:32.000]  這套劇集就說到一個特務,因為他被人陷害,
[00:09:32.000 --> 00:09:36.000]  於是黑白兩道的人都要去追殺他。
[00:09:36.000 --> 00:09:41.000]  本來他完成了一個任務之後,他就可以和他所愛的人結婚,
[00:09:41.000 --> 00:09:46.000]  但因為被人陷害,他要執包袱,他要四圍逃避。
[00:09:46.000 --> 00:09:52.000]  這套劇集有20集,頭19集都拍得很精彩,很緊湊。
[00:09:52.000 --> 00:09:58.000]  我和我老婆每晚都追,有時追到一兩點,真是很刺激,很好看。
[00:09:58.000 --> 00:10:05.000]  去到差不多尾的時候,終於發現幕後黑手的Big Boss原來是他的上司,
[00:10:05.000 --> 00:10:13.000]  是反恐部隊的組長,劇透了,都幾好看,幾精彩。
[00:10:13.000 --> 00:10:20.000]  去到第20集,應該是大結局,大團圓,
[00:10:20.000 --> 00:10:25.000]  這個特務和他的愛人應該有情人終成眷屬,
[00:10:25.000 --> 00:10:29.000]  我們帶著喜樂的心,很開心去看最後一集,
[00:10:29.000 --> 00:10:38.000]  誰知去到最後一幕,特務開著車去未婚妻的女邊,
[00:10:38.000 --> 00:10:45.000]  在中途就一槍被人打死了,我生氣到差點把電視打爆了,
[00:10:45.000 --> 00:10:53.000]  有沒有可能呢?19集都可以逃避得到,槍林彈雨都沒事,
[00:10:53.000 --> 00:10:58.000]  去到最後一集,槍都不知從哪裏打出來,一槍就打死了,
[00:10:58.000 --> 00:11:03.000]  有沒有這麼兒戲?那一晚完全睡不著覺。
[00:11:03.000 --> 00:11:08.000]  為何人會生氣呢?為何人會憤怒呢?
[00:11:08.000 --> 00:11:13.000]  因為不公義的事得不到公正的審判,對不對?
[00:11:13.000 --> 00:11:18.000]  為何上帝的僕人會讚美上帝,會高唱Hallelujah?
[00:11:18.000 --> 00:11:24.000]  因為我們知道好人,義人最終是會有好下場的,
[00:11:24.000 --> 00:11:29.000]  上帝是創造主,同時間祂是我們的救贖主,
[00:11:29.000 --> 00:11:35.000]  祂的判斷是真實又公義的,我們每個人都經歷過上帝的拯救,
[00:11:35.000 --> 00:11:40.000]  我們經歷過上帝的幫助,經歷過上帝的眷顧,
[00:11:40.000 --> 00:11:44.000]  我們知道上帝不會甚麼都不理的,上帝是會出手的,
[00:11:44.000 --> 00:11:50.000]  即使在今日我們未必見到每件事都有完滿的結局,
[00:11:50.000 --> 00:11:55.000]  有些事情的出現更加是很可怕的,是滅絕人性的,
[00:11:55.000 --> 00:12:03.000]  不過我們都堅持相信上帝,因為救恩、榮耀、權能都屬於我們的上帝,
[00:12:03.000 --> 00:12:10.000]  總有一天上帝的公義的審判會完全彰顯出來,
[00:12:10.000 --> 00:12:14.000]  我們不是黑心,我們不是想那些不信主的人死,
[00:12:14.000 --> 00:12:18.000]  我們是想見到世界有一個完滿的結局。
[00:12:18.000 --> 00:12:25.000]  第十九章一到四節是講到天上的敬拜,這一幕是一個預告,
[00:12:25.000 --> 00:12:31.000]  這個預告告訴我們上帝最後會對付那些邪惡的勢力,
[00:12:31.000 --> 00:12:35.000]  上帝會伸張正義,上帝會撥亂反正,
[00:12:35.000 --> 00:12:41.000]  因為這個緣故我們每個星期都回來教會聚集來敬拜上帝,
[00:12:41.000 --> 00:12:46.000]  敬拜是一個感恩,同時敬拜也是一個宣告,
[00:12:46.000 --> 00:12:52.000]  感恩因為我們實實在在經歷了上帝的幫助和拯救,
[00:12:52.000 --> 00:12:56.000]  宣告因為每一次的崇拜都是一個rehearsal,
[00:12:56.000 --> 00:12:58.000]  rehearsal是甚麼呢?
[00:12:58.000 --> 00:13:04.000]  就是天上敬拜這一幕,上帝的榮耀、權能完全彰顯出來,
[00:13:04.000 --> 00:13:07.000]  教會是一個撥亂反正的地方,
[00:13:07.000 --> 00:13:10.000]  外面很亂,但教會不應該亂,
[00:13:10.000 --> 00:13:15.000]  外面有很多不公義的事情,教會不應該有不公義的事情,
[00:13:15.000 --> 00:13:18.000]  正正因為教會是一個撥亂反正的地方,
[00:13:18.000 --> 00:13:22.000]  於是外面的人看到教會就知道這個世界有將來,
[00:13:22.000 --> 00:13:29.000]  這個世界的結束不是毀滅,不是黑暗力量的得勝,
[00:13:29.000 --> 00:13:31.000]  這個世界的終結是甚麼?
[00:13:31.000 --> 00:13:37.000]  上帝的拯救、上帝的榮耀、上帝的權能會完全彰顯出來,
[00:13:37.000 --> 00:13:42.000]  因為這個緣故,今天我們聚集在這裡敬拜上帝,
[00:13:42.000 --> 00:13:46.000]  這是第一個原因,為甚麼我們每個星期都要回來敬拜神呢?
[00:13:46.000 --> 00:13:54.000]  第二個原因就出現在第二個段落那裡,第十九章六到十節,
[00:13:54.000 --> 00:14:01.000]  我聽見好像一大群人的聲音,像中水的聲音,像大雷的聲音說:
[00:14:01.000 --> 00:14:04.000]  Hallelujah!因為主,我們的上帝全能者作王了,
[00:14:04.000 --> 00:14:09.000]  我們要歡喜快樂將榮耀歸給祂,因為羔羊的婚期到了,
[00:14:09.000 --> 00:14:12.000]  祂的新娘也要自己預備好了,
[00:14:12.000 --> 00:14:16.000]  她蒙恩德穿明亮潔白的細麻衣,
[00:14:16.000 --> 00:14:20.000]  這細麻衣就是聖徒們的義行,
[00:14:20.000 --> 00:14:26.000]  天使對我說:你要寫下來,凡被邀請赴羔羊婚宴的人有福了,
[00:14:26.000 --> 00:14:32.000]  祂又對我說:這些都是上帝真實的話,我就撫服在祂面前要拜祂,
[00:14:32.000 --> 00:14:36.000]  祂對我說:千萬不可,我和你,
[00:14:36.000 --> 00:14:40.000]  以及那些為耶穌作見證的弟兄同事、僕人,
[00:14:40.000 --> 00:14:47.000]  你要敬拜上帝,因為那些為耶穌作見證的人,有預言的靈。
[00:14:47.000 --> 00:14:53.000]  這裡就說了第二個原因,用了另一幅圖畫,是一個結婚的圖畫,
[00:14:53.000 --> 00:14:58.000]  和上面很不同,上面說審判是一個法庭的圖畫,
[00:14:58.000 --> 00:15:03.000]  這裡就換了一個結婚的場景,
[00:15:03.000 --> 00:15:08.000]  結婚就不是說審判的,氣氛很不同,
[00:15:08.000 --> 00:15:14.000]  在婚禮裡面從來不會有主持人像一個法官去審判那對新人,
[00:15:14.000 --> 00:15:17.000]  你們有沒有冤要伸,不會這樣,
[00:15:17.000 --> 00:15:23.000]  婚禮說什麼?婚禮說的是彼此相愛,
[00:15:23.000 --> 00:15:29.000]  是承諾,是毀身,是專一,是同生共死,
[00:15:29.000 --> 00:15:34.000]  今天有沒有一對夫婦來?有吧?
[00:15:34.000 --> 00:15:39.000]  你們還記不記得在婚禮立下了一個什麼承諾?
[00:15:39.000 --> 00:15:42.000]  還記不記得?幾十年前了,還記不記得?
[00:15:42.000 --> 00:15:48.000]  我找回,我真的有找回,那個誓盟是我願意對你承諾,
[00:15:48.000 --> 00:15:53.000]  從今天開始,無論是順境,或者逆境,富有,或者貧窮,
[00:15:53.000 --> 00:15:59.000]  健康,或者疾病,我將永遠愛你,珍惜你,直到地老天長,
[00:15:59.000 --> 00:16:04.000]  我承諾,我將對你永遠忠誠,
[00:16:04.000 --> 00:16:08.000]  如果是夫婦一起來,對旁邊那個再說一次,
[00:16:08.000 --> 00:16:12.000]  我承諾,我將對你永遠忠誠,
[00:16:12.000 --> 00:16:14.000]  很容易忘記了,是吧?
[00:16:14.000 --> 00:16:18.000]  婚禮是說什麼的?婚禮不是說審判的,婚禮是說愛的,
[00:16:18.000 --> 00:16:22.000]  說承諾,說永遠的忠誠,
[00:16:22.000 --> 00:16:28.000]  主耶穌在世上的時候,其實祂都用過婚禮來宣講天國的訊息,
[00:16:28.000 --> 00:16:33.000]  有兩個比喻很熟的,第一個就是十個童女的比喻,
[00:16:33.000 --> 00:16:36.000]  大家記不記得?記載在馬拉福音第25章,
[00:16:36.000 --> 00:16:41.000]  耶穌說天國就好像十個童女拿著燈去迎接新郎,
[00:16:41.000 --> 00:16:45.000]  其中五個是愚拙的,五個是聰明的,
[00:16:45.000 --> 00:16:50.000]  愚拙拿了燈,但是沒有帶油在身上,
[00:16:50.000 --> 00:16:55.000]  聰明就拿著燈,又盛滿了油在器皿上,
[00:16:55.000 --> 00:16:59.000]  誰不知新郎就遲了來,他們就睡著了,
[00:16:59.000 --> 00:17:04.000]  半夜有人來叫他們,新郎來了,你們要出來迎接他,
[00:17:04.000 --> 00:17:10.000]  童女就拿著燈來迎接,誰不知愚拙的就怎樣?
[00:17:10.000 --> 00:17:15.000]  因為沒有預備油,看到自己的燈就熄滅了,
[00:17:15.000 --> 00:17:20.000]  然後就對聰明的說,可不可以分一點油給我們?
[00:17:20.000 --> 00:17:24.000]  你說分不分?聰明的當然不分,說我可能不夠用,
[00:17:24.000 --> 00:17:27.000]  那你自己去買吧,他們就去買,
[00:17:27.000 --> 00:17:31.000]  他們買的時候新郎就來了,我們知道結果是什麼,
[00:17:31.000 --> 00:17:36.000]  那五個聰明的就和新郎一起去了,那五個愚蠢的就在外面哀哭自恥,
[00:17:36.000 --> 00:17:41.000]  這是第一個的比喻,第二個是婚宴的比喻,
[00:17:41.000 --> 00:17:44.000]  記載在馬太福音22章那裡,
[00:17:44.000 --> 00:17:49.000]  耶穌說天國好比一個王為他的兒子擺設娶親的筵席,
[00:17:49.000 --> 00:17:56.000]  他打發僕人出去請那些已經得到邀請的人來參加這個筵席,
[00:17:56.000 --> 00:17:58.000]  誰不知他們怎樣?他們不肯來,
[00:17:58.000 --> 00:18:01.000]  那王又再打發僕人再叫他們來,
[00:18:01.000 --> 00:18:07.000]  王說所有的東西已經預備好了,牛和肥畜都預備好了,
[00:18:07.000 --> 00:18:11.000]  各樣都齊備了,你們來參加我兒子的筵席,
[00:18:11.000 --> 00:18:16.000]  誰不知那些人還是不理,一個就去田那裡繼續工作,
[00:18:16.000 --> 00:18:18.000]  一個繼續去做生意,
[00:18:18.000 --> 00:18:23.000]  其餘的抓住這些的僕人,凌辱他們,將他們殺了,
[00:18:23.000 --> 00:18:29.000]  王知道了之後就很生氣,就派兵去除滅這些兇手,
[00:18:29.000 --> 00:18:33.000]  王就跟僕人說,他們是不配的,
[00:18:33.000 --> 00:18:38.000]  現在你出去路口隨便見到誰就叫他們來,
[00:18:38.000 --> 00:18:45.000]  然後這個僕人就在路上無論善惡都拉他們來這個筵席,
[00:18:45.000 --> 00:18:49.000]  結果就坐滿了,坐爆了那個婚宴,
[00:18:49.000 --> 00:18:54.000]  王就很開心,逐張桌子來敬酒,
[00:18:54.000 --> 00:18:59.000]  去招呼客人,誰不知見到一個賓客,賓客怎樣?
[00:18:59.000 --> 00:19:02.000]  竟然沒有穿著禮服,
[00:19:02.000 --> 00:19:08.000]  然後王就對他說,朋友你到這裡來為什麼不穿禮服呢?
[00:19:08.000 --> 00:19:11.000]  那個人就無言以對,
[00:19:11.000 --> 00:19:14.000]  然後王就叫僕人把他帶出去,
[00:19:14.000 --> 00:19:17.000]  然後他就在外面,在黑暗裡面哀哭切齒,
[00:19:17.000 --> 00:19:24.000]  兩個的比喻都是用了婚禮婚宴來宣講天國的信息,
[00:19:24.000 --> 00:19:27.000]  大家有沒有發現這兩個的比喻都有一個共通點?
[00:19:27.000 --> 00:19:29.000]  都是說什麼?
[00:19:29.000 --> 00:19:33.000]  都是說出席婚宴的人要有準備,
[00:19:33.000 --> 00:19:39.000]  同類要預備遊,客人就要穿禮服,
[00:19:39.000 --> 00:19:43.000]  作為一個儀式,婚禮對每一個出席的人都有期待,
[00:19:43.000 --> 00:19:47.000]  即是我們要準備好來參與一個婚禮,
[00:19:47.000 --> 00:19:49.000]  要準備什麼?
[00:19:49.000 --> 00:19:53.000]  一會兒我們再說,我們回到十九章第六到第十節,
[00:19:53.000 --> 00:19:56.000]  這裡同樣用到婚宴的比喻,
[00:19:56.000 --> 00:19:58.000]  這裡在說什麼?
[00:19:58.000 --> 00:20:01.000]  這裡說到世界終結的時候,
[00:20:01.000 --> 00:20:07.000]  我們這一班跟隨主的僕人會被邀請去參加羔羊的婚宴,
[00:20:07.000 --> 00:20:12.000]  第九節,凡被邀請赴羔羊婚宴的人就有福了,
[00:20:12.000 --> 00:20:16.000]  我們很有福,我們被邀請參加這個婚宴,
[00:20:16.000 --> 00:20:22.000]  大家留意到這個比喻,新娘只有一個,
[00:20:22.000 --> 00:20:26.000]  新娘是單數不是眾數,不是有很多個新娘,
[00:20:26.000 --> 00:20:30.000]  一個新娘,但是有很多人參加這個婚宴,
[00:20:30.000 --> 00:20:33.000]  這個新娘是誰呢?
[00:20:33.000 --> 00:20:35.000]  新娘是誰呢?
[00:20:35.000 --> 00:20:37.000]  這裡沒有說得很清楚,
[00:20:37.000 --> 00:20:41.000]  當我們看回新約其他地方,其他的書卷的時候,
[00:20:41.000 --> 00:20:44.000]  我們知道新娘應該是指教會的,
[00:20:44.000 --> 00:20:48.000]  而不鎖書第五章,有一段經文我們很熟悉,
[00:20:48.000 --> 00:20:50.000]  通常在婚禮都會讀的,
[00:20:50.000 --> 00:20:54.000]  這裡說到基督教會和妻子,
[00:20:54.000 --> 00:20:56.000]  作丈夫的你們要愛自己的妻子,
[00:20:56.000 --> 00:20:59.000]  正如基督愛教會,為教會捨忌,
[00:20:59.000 --> 00:21:01.000]  從來沒有人肯護自己的身體,
[00:21:01.000 --> 00:21:05.000]  總是保養愛惜,正如基督愛教會一樣,
[00:21:05.000 --> 00:21:08.000]  因為我們是他身體的肢體,
[00:21:08.000 --> 00:21:11.000]  為者緣故人要離開父母與妻子,
[00:21:11.000 --> 00:21:13.000]  結合二人成為一體,
[00:21:13.000 --> 00:21:15.000]  這個是極大的奧秘,
[00:21:15.000 --> 00:21:20.000]  而我是指著基督和教會去說的,
[00:21:20.000 --> 00:21:23.000]  底段經文將耶穌基督,
[00:21:23.000 --> 00:21:27.000]  將教會,丈夫,妻子,連繫在一起,
[00:21:27.000 --> 00:21:32.000]  基督和教會的關係就好像丈夫和妻子的關係,
[00:21:32.000 --> 00:21:36.000]  丈夫和妻子的愛,就應該好像基督對教會的愛,
[00:21:36.000 --> 00:21:38.000]  那麼新娘是誰?
[00:21:38.000 --> 00:21:40.000]  新娘就是教會,
[00:21:40.000 --> 00:21:43.000]  教會從來只有一個,
[00:21:43.000 --> 00:21:47.000]  去到終結,去到世界結束的時候,
[00:21:47.000 --> 00:21:49.000]  這是一個什麼日子?
[00:21:49.000 --> 00:21:52.000]  這個除了是一個審判的日子之外,
[00:21:52.000 --> 00:21:55.000]  這個是高揚和他的新娘,
[00:21:55.000 --> 00:21:58.000]  和教會結婚的一個大好的日子,
[00:21:58.000 --> 00:22:02.000]  新娘,教會已經許配給高揚,
[00:22:02.000 --> 00:22:04.000]  現在等待的是將來,
[00:22:04.000 --> 00:22:08.000]  到中末舉行婚禮的大日子,
[00:22:08.000 --> 00:22:12.000]  已經訂婚了,只是還沒過門,
[00:22:12.000 --> 00:22:15.000]  那麼高揚會不會臨時改變主意呢?
[00:22:15.000 --> 00:22:17.000]  會不會呢?
[00:22:17.000 --> 00:22:20.000]  我聽過一些個案,
[00:22:20.000 --> 00:22:22.000]  真的發生過的,
[00:22:22.000 --> 00:22:27.000]  就是上了九次婚前婦,
[00:22:27.000 --> 00:22:28.000]  去到最後一次,
[00:22:28.000 --> 00:22:30.000]  發覺原來大家不合,
[00:22:30.000 --> 00:22:32.000]  然後說不如我們暫時不要結婚,
[00:22:32.000 --> 00:22:34.000]  有沒有聽過這些例子?
[00:22:34.000 --> 00:22:35.000]  很可怕,
[00:22:35.000 --> 00:22:37.000]  那好不好做婚前輔導?
[00:22:37.000 --> 00:22:40.000]  去到最後發現原來不合,
[00:22:40.000 --> 00:22:42.000]  那也是要做的,
[00:22:42.000 --> 00:22:43.000]  那也好過勉強,
[00:22:43.000 --> 00:22:44.000]  我也聽過,
[00:22:44.000 --> 00:22:45.000]  去到最後,
[00:22:45.000 --> 00:22:46.000]  原來發覺大家不合,
[00:22:46.000 --> 00:22:47.000]  不如暫時先hold住,
[00:22:47.000 --> 00:22:50.000]  那麼高揚會不會發現你們也不合,
[00:22:50.000 --> 00:22:51.000]  不太合,
[00:22:51.000 --> 00:22:52.000]  最後就不要了,
[00:22:52.000 --> 00:22:53.000]  可以嗎?
[00:22:53.000 --> 00:22:54.000]  會不會呢?
[00:22:54.000 --> 00:22:55.000]  不會的,
[00:22:55.000 --> 00:22:59.000]  因為高揚耶穌基督已經用了他的身體和血,
[00:22:59.000 --> 00:23:02.000]  和教會納了一個永約,
[00:23:02.000 --> 00:23:03.000]  但我告訴你們,
[00:23:03.000 --> 00:23:06.000]  從今以後我不再喝這葡萄汁,
[00:23:06.000 --> 00:23:11.000]  直到我在婦的國裡面和你們學的那日子,
[00:23:11.000 --> 00:23:13.000]  已經和教會納了約,
[00:23:13.000 --> 00:23:16.000]  一會兒我們舉行聖餐,
[00:23:16.000 --> 00:23:18.000]  聖餐是一個什麼儀式?
[00:23:18.000 --> 00:23:21.000]  聖餐就是紀念提醒我們,
[00:23:21.000 --> 00:23:24.000]  耶穌基督已經和教會和我們納了約,
[00:23:24.000 --> 00:23:25.000]  是永遠有效的,
[00:23:25.000 --> 00:23:26.000]  是不會改變的,
