
[00:00:00.000 --> 00:00:05.000]  我曾經說過我希望用三次我們講道的時間
[00:05:20.000 --> 00:05:22.000]  我們每天都不能夠不看自己
[00:05:22.000 --> 00:05:24.000]  也不能夠不看世界
[00:05:24.000 --> 00:05:26.000]  尤其是看自己的時候
[00:05:26.000 --> 00:05:28.000]  很多時候也是周圍的人
[00:05:28.000 --> 00:05:30.000]  怎樣看你跟我自己的時候
[00:05:30.000 --> 00:05:33.000]  就影響了我也怎麼看自己
[00:05:33.000 --> 00:05:34.000]  這個是不可避免的
[00:05:34.000 --> 00:05:36.000]  每天都有人在評價你
[00:05:36.000 --> 00:05:38.000]  每天都有人在看著你
[00:05:38.000 --> 00:05:39.000]  甚至他不作聲
[00:05:39.000 --> 00:05:41.000]  你也知道他們心裡面想著你
[00:05:41.000 --> 00:05:43.000]  還是怎麼去評價你
[00:05:43.000 --> 00:05:45.000]  是怎麼看你
[00:05:45.000 --> 00:05:47.000]  好了我們先看看保羅
[00:05:47.000 --> 00:05:51.000]  怎樣面對這樣的一個情況
[00:05:51.000 --> 00:05:54.000]  我們曾經的分析的時候說過
[00:05:54.000 --> 00:05:56.000]  保羅也覺得
[00:05:56.000 --> 00:05:58.000]  他也發覺周圍的人
[00:05:58.000 --> 00:06:01.000]  很看不起他的
[00:06:01.000 --> 00:06:03.000]  你說保羅那麼偉大的人
[00:06:03.000 --> 00:06:05.000]  也有個人看不起他
[00:06:05.000 --> 00:06:06.000]  當然有
[00:06:06.000 --> 00:06:08.000]  我們當然作為基督徒
[00:06:08.000 --> 00:06:10.000]  我們當然很佩服他
[00:06:10.000 --> 00:06:12.000]  講起保羅很佩服他
[00:06:12.000 --> 00:06:13.000]  很羨慕他
[00:06:13.000 --> 00:06:16.000]  但是保羅當年他的生活的時候
[00:06:16.000 --> 00:06:17.000]  周圍的群體
[00:06:17.000 --> 00:06:19.000]  他的社群
[00:06:19.000 --> 00:06:20.000]  他的親戚
[00:06:20.000 --> 00:06:21.000]  他的同族
[00:06:21.000 --> 00:06:22.000]  猶太人
[00:06:22.000 --> 00:06:26.000]  對他的觀點並不好
[00:06:26.000 --> 00:06:28.000]  所以我們不是說過
[00:06:28.000 --> 00:06:30.000]  上一次如果你有來的時候
[00:06:30.000 --> 00:06:31.000]  我們簡單來看看
[00:06:31.000 --> 00:06:33.000]  就是第一章
[00:06:33.000 --> 00:06:36.000]  單單就是提摩太后書第一章
[00:06:36.000 --> 00:06:37.000]  一個章裡面
[00:06:37.000 --> 00:06:38.000]  短短的一章裡面
[00:06:38.000 --> 00:06:40.000]  保羅用了四次
[00:06:40.000 --> 00:06:44.000]  表達人家對他的觀點是什麼
[00:06:44.000 --> 00:06:46.000]  羞恥
[00:06:46.000 --> 00:06:48.000]  這個字不簡單
[00:06:48.000 --> 00:06:52.000]  就是保羅說人家覺得我是個羞恥
[00:06:52.000 --> 00:06:56.000]  我相信可能你也沒到這個地步
[00:06:56.000 --> 00:06:59.000]  可能有人奉承你
[00:06:59.000 --> 00:07:01.000]  可能有人贊嘆你
[00:07:01.000 --> 00:07:03.000]  但是可能也有人看不起你
[00:07:03.000 --> 00:07:04.000]  批評你
[00:07:04.000 --> 00:07:07.000]  總不是有人
[00:07:07.000 --> 00:07:08.000]  周圍的人
[00:07:08.000 --> 00:07:10.000]  把你覺得是羞恥
[00:07:10.000 --> 00:07:13.000]  保羅說人家覺得我是個羞恥
[00:07:13.000 --> 00:07:14.000]  四次
[00:07:14.000 --> 00:07:15.000]  一章八節
[00:07:15.000 --> 00:07:16.000]  一章十二節
[00:07:16.000 --> 00:07:17.000]  一章十六節
[00:07:17.000 --> 00:07:19.000]  四次用了這個字
[00:07:19.000 --> 00:07:23.000]  所以我相信保羅心裡面真的很相通
[00:07:23.000 --> 00:07:25.000]  周圍人是這樣的看他
[00:07:25.000 --> 00:07:26.000]  就是看不起他
[00:07:26.000 --> 00:07:27.000]  不得己
[00:07:27.000 --> 00:07:28.000]  他覺得他是羞恥
[00:07:28.000 --> 00:07:31.000]  那麼為什麼人家看他羞恥呢
[00:07:31.000 --> 00:07:33.000]  我們從保羅所寫的
[00:07:33.000 --> 00:07:35.000]  跟我們所理解的
[00:07:35.000 --> 00:07:36.000]  也很容易明白
[00:07:36.000 --> 00:07:38.000]  大家不要忘記
[00:07:38.000 --> 00:07:40.000]  保羅的出生
[00:07:40.000 --> 00:07:43.000]  他的年輕的時候
[00:07:43.000 --> 00:07:46.000]  是一個猶太教裡面的領袖
[00:07:46.000 --> 00:07:48.000]  孝寧德治
[00:07:48.000 --> 00:07:50.000]  大家都對他很大的期望
[00:07:50.000 --> 00:07:51.000]  他有學問
[00:07:51.000 --> 00:07:52.000]  什麼都懂
[00:07:52.000 --> 00:07:53.000]  他有能力
[00:07:53.000 --> 00:07:57.000]  所以大家都希望他發揮猶太教的
[00:07:57.000 --> 00:08:01.000]  教義跟他領導的才能
[00:08:01.000 --> 00:08:03.000]  然後
[00:08:03.000 --> 00:08:07.000]  就是在去大馬士革的錄像的時候
[00:08:07.000 --> 00:08:09.000]  復活的耶穌碰到他了
[00:08:09.000 --> 00:08:10.000]  來了
[00:08:10.000 --> 00:08:11.000]  找了他了
[00:08:11.000 --> 00:08:12.000]  整個人改了
[00:08:12.000 --> 00:08:13.000]  整個人改了
[00:08:13.000 --> 00:08:15.000]  變成基督徒
[00:08:15.000 --> 00:08:17.000]  一百八十度的改變
[00:08:17.000 --> 00:08:19.000]  從以前逼迫基督教的人
[00:08:19.000 --> 00:08:20.000]  領袖
[00:08:20.000 --> 00:08:23.000]  變成傳揚耶穌的人
[00:08:23.000 --> 00:08:26.000]  所以你也可以想象
[00:08:26.000 --> 00:08:28.000]  當時他的同輩
[00:08:28.000 --> 00:08:29.000]  對他很大的期望
[00:08:29.000 --> 00:08:32.000]  本來很大期待的那些人
[00:08:32.000 --> 00:08:33.000]  同族的人
[00:08:33.000 --> 00:08:35.000]  對他非常的仇恨
[00:08:35.000 --> 00:08:36.000]  也覺得他那個羞恥
[00:08:36.000 --> 00:08:38.000]  你保羅在搞什麼
[00:08:38.000 --> 00:08:39.000]  好好的
[00:08:39.000 --> 00:08:42.000]  本來我們看著你成為我們的領袖
[00:08:42.000 --> 00:08:44.000]  現在一轉過來
[00:08:44.000 --> 00:08:48.000]  要傳揚最羞恥的東西
[00:08:48.000 --> 00:08:49.000]  對猶太教來說
[00:08:49.000 --> 00:08:50.000]  真的
[00:08:50.000 --> 00:08:53.000]  耶穌被掛在十字架上
[00:08:53.000 --> 00:08:55.000]  差不多衣服都沒了
[00:08:55.000 --> 00:08:57.000]  這個非常大的羞恥
[00:08:57.000 --> 00:08:59.000]  使得這樣的樣子
[00:08:59.000 --> 00:09:03.000]  保羅那麼好的機會給你
[00:09:03.000 --> 00:09:06.000]  你竟然跑去傳揚那個什麼
[00:09:06.000 --> 00:09:07.000]  那個東西
[00:09:07.000 --> 00:09:08.000]  那個耶穌
[00:09:08.000 --> 00:09:09.000]  羞恥得不得了
[00:09:09.000 --> 00:09:11.000]  所以保羅在兩次
[00:09:11.000 --> 00:09:12.000]  用那個羞恥的字
[00:09:12.000 --> 00:09:13.000]  指著這樣
[00:09:13.000 --> 00:09:16.000]  他說我為耶穌做見證的時候
[00:09:16.000 --> 00:09:18.000]  那些人覺得我是羞恥
[00:09:18.000 --> 00:09:21.000]  我為神傳道的時候
[00:09:21.000 --> 00:09:23.000]  傳福音的時候
[00:09:23.000 --> 00:09:25.000]  人家覺得我是羞恥
[00:09:25.000 --> 00:09:27.000]  另外還有兩次羞恥
[00:09:27.000 --> 00:09:28.000]  用這個字
[00:09:28.000 --> 00:09:29.000]  就更進一步
[00:09:29.000 --> 00:09:33.000]  就是說我現在做奴了
[00:09:33.000 --> 00:09:36.000]  這個鎖簾鎖著我
[00:09:36.000 --> 00:09:37.000]  現在自由都沒有
[00:09:37.000 --> 00:09:39.000]  然後我要死了
[00:09:39.000 --> 00:09:41.000]  然後人家更加覺得他羞恥
[00:09:41.000 --> 00:09:42.000]  我看
[00:09:42.000 --> 00:09:44.000]  當時他也聽到
[00:09:44.000 --> 00:09:46.000]  想到那些人心裡面說
[00:09:46.000 --> 00:09:48.000]  保羅你看本來好好的
[00:09:48.000 --> 00:09:49.000]  搞到這個地步
[00:09:49.000 --> 00:09:52.000]  現在連自由都沒有了
[00:09:52.000 --> 00:09:53.000]  快要死了
[00:09:53.000 --> 00:09:54.000]  你看羞恥吧
[00:09:54.000 --> 00:09:56.000]  羞恥得不得了
[00:09:56.000 --> 00:09:58.000]  所以這個是保羅
[00:09:58.000 --> 00:10:01.000]  很深深地感受到的情況
[00:10:01.000 --> 00:10:03.000]  好了
[00:10:03.000 --> 00:10:06.000]  如果你是保羅
[00:10:06.000 --> 00:10:07.000]  面對這樣的一個
[00:10:07.000 --> 00:10:11.000]  一種一種的羞恥的評價
[00:10:11.000 --> 00:10:13.000]  我相信你也不開心
[00:10:13.000 --> 00:10:14.000]  保羅也難過
[00:10:14.000 --> 00:10:17.000]  不過保羅沒有被他打破
[00:10:17.000 --> 00:10:18.000]  也沒有被他打敗
[00:10:18.000 --> 00:10:19.000]  也沒有打倒
[00:10:19.000 --> 00:10:21.000]  為什麼呢
[00:10:21.000 --> 00:10:23.000]  因為我們看到四次
[00:10:23.000 --> 00:10:26.000]  保羅說人家覺得我是羞恥的時候
[00:10:26.000 --> 00:10:28.000]  他用一個否定的字眼說
[00:10:28.000 --> 00:10:30.000]  我不覺得羞恥
[00:10:30.000 --> 00:10:32.000]  我不是羞恥
[00:10:32.000 --> 00:10:35.000]  那麼保羅這樣說
[00:10:35.000 --> 00:10:36.000]  絕對不那麼表面說
[00:10:36.000 --> 00:10:39.000]  他是個很頑固的分子
[00:10:39.000 --> 00:10:40.000]  你這麼說
[00:10:40.000 --> 00:10:41.000]  我也不理你
[00:10:41.000 --> 00:10:42.000]  我就是這樣做人
[00:10:42.000 --> 00:10:43.000]  不是
[00:10:43.000 --> 00:10:45.000]  我們看到他用的理由
[00:10:45.000 --> 00:10:48.000]  有更深刻的一個根據
[00:10:48.000 --> 00:10:50.000]  就是每次他說
[00:10:50.000 --> 00:10:52.000]  為什麼人家覺得我羞恥
[00:10:52.000 --> 00:10:55.000]  但是我不覺得自己是羞恥的時候
[00:10:55.000 --> 00:10:56.000]  他用了一個
[00:10:56.000 --> 00:10:57.000]  全都是用了一個
[00:10:57.000 --> 00:11:00.000]  很不同的角度來看自己
[00:11:00.000 --> 00:11:01.000]  這個什麼角度啊
[00:11:01.000 --> 00:11:02.000]  這個角度就是
[00:11:02.000 --> 00:11:06.000]  我知道自己為什麼要乾這個事情
[00:11:06.000 --> 00:11:08.000]  從我們今天的用語來說
[00:11:08.000 --> 00:11:10.000]  保羅的人生啊
[00:11:10.000 --> 00:11:12.000]  這個有副照的人生
[00:11:12.000 --> 00:11:14.000]  這個有方向的人生
[00:11:14.000 --> 00:11:16.000]  他知道他要做什麼
[00:11:16.000 --> 00:11:17.000]  所以他每次說
[00:11:17.000 --> 00:11:18.000]  我不覺得羞恥
[00:11:18.000 --> 00:11:19.000]  為什麼
[00:11:19.000 --> 00:11:22.000]  因為我是為我的主來做見證
[00:11:22.000 --> 00:11:25.000]  他說我知道我是為誰來做見證
[00:11:25.000 --> 00:11:27.000]  你覺得他是羞恥
[00:11:27.000 --> 00:11:29.000]  但是我認識他
[00:11:29.000 --> 00:11:31.000]  他是我最大的滿足跟榮耀
[00:11:31.000 --> 00:11:33.000]  所以我為他做見證的時候
[00:11:33.000 --> 00:11:36.000]  你的批評對我沒影響啊
[00:11:36.000 --> 00:11:38.000]  就我知道他是誰啊
[00:11:38.000 --> 00:11:39.000]  然後他說
[00:11:39.000 --> 00:11:40.000]  我現在傳道
[00:11:40.000 --> 00:11:43.000]  你覺得我是羞恥嗎
[00:11:43.000 --> 00:11:45.000]  但是我是奉派傳道的
[00:11:45.000 --> 00:11:46.000]  保羅說
[00:11:46.000 --> 00:11:48.000]  我是神教我傳道的
[00:11:48.000 --> 00:11:50.000]  自從我成了基督徒以後
[00:11:50.000 --> 00:11:51.000]  我就知道
[00:11:51.000 --> 00:11:53.000]  他叫我這個使命人
[00:11:53.000 --> 00:11:54.000]  整個人生
[00:11:54.000 --> 00:11:57.000]  就是去到一些沒有福音的地方
[00:11:57.000 --> 00:11:58.000]  傳耶穌
[00:11:58.000 --> 00:11:59.000]  現在我傳耶穌
[00:11:59.000 --> 00:12:00.000]  你抓了我
[00:12:00.000 --> 00:12:02.000]  我甚至自由都沒有
[00:12:02.000 --> 00:12:03.000]  但是我不覺得羞恥
[00:12:03.000 --> 00:12:05.000]  因為我知道我這樣做
[00:12:05.000 --> 00:12:07.000]  不是我的錯
[00:12:07.000 --> 00:12:10.000]  也不是我做錯事情
[00:12:10.000 --> 00:12:11.000]  我知道我的
[00:12:11.000 --> 00:12:14.000]  我的副照的人生的時候
[00:12:14.000 --> 00:12:16.000]  一個人有副照的人生啊
[00:12:16.000 --> 00:12:20.000]  他不會給其他人的評價
[00:12:20.000 --> 00:12:22.000]  所肯定
[00:12:22.000 --> 00:12:24.000]  所擺動
[00:12:24.000 --> 00:12:26.000]  或者是所推動
[00:12:26.000 --> 00:12:28.000]  所支配的
[00:12:28.000 --> 00:12:29.000]  對不對
[00:12:29.000 --> 00:12:31.000]  如果一個副照的人生
[00:12:31.000 --> 00:12:33.000]  對比的就是我們常常有說
[00:12:33.000 --> 00:12:35.000]  可以說是個回應的
[00:12:35.000 --> 00:12:37.000]  應付的人生
[00:12:37.000 --> 00:12:38.000]  Driven life
[00:12:38.000 --> 00:12:40.000]  不是一個coded life
[00:12:40.000 --> 00:12:42.000]  Driven life是什麼意思呢
[00:12:42.000 --> 00:12:43.000]  就是每天的應付
[00:12:43.000 --> 00:12:46.000]  不少的人是這樣的生命
[00:12:46.000 --> 00:12:47.000]  每天起來的時候
[00:12:47.000 --> 00:12:49.000]  應付周圍所發生的事情
[00:12:49.000 --> 00:12:50.000]  應付你的辦公室
[00:12:50.000 --> 00:12:52.000]  應付你的老闆
[00:12:52.000 --> 00:12:53.000]  應付你的生意
[00:12:53.000 --> 00:12:54.000]  應付你的客人
[00:12:54.000 --> 00:12:56.000]  應付你的家庭
[00:12:56.000 --> 00:12:57.000]  應付周圍的社會
[00:12:57.000 --> 00:12:58.000]  對不對
[00:12:58.000 --> 00:12:59.000]  如果一個人呢
[00:12:59.000 --> 00:13:01.000]  每天都不知道自己要幹什麼
[00:13:01.000 --> 00:13:02.000]  就是應付應付
[00:13:02.000 --> 00:13:03.000]  然後很累了
[00:13:03.000 --> 00:13:04.000]  睡了一天
[00:13:04.000 --> 00:13:06.000]  明天起來又應付的話
[00:13:06.000 --> 00:13:08.000]  這個應付的人生
[00:13:08.000 --> 00:13:10.000]  肯定給周圍的人所決定
[00:13:10.000 --> 00:13:13.000]  支配他的心情跟他的家族
[00:13:13.000 --> 00:13:14.000]  對不對
[00:13:14.000 --> 00:13:15.000]  人家看得起你
[00:13:15.000 --> 00:13:16.000]  今天覺得很開心
[00:13:16.000 --> 00:13:19.000]  明天人家批評你的時候
[00:13:19.000 --> 00:13:20.000]  覺得這真的沒意思
[00:13:20.000 --> 00:13:21.000]  對不對
[00:13:21.000 --> 00:13:24.000]  一個應付式的人生就是這樣
[00:13:24.000 --> 00:13:25.000]  因為它是有平面的
[00:13:25.000 --> 00:13:26.000]  剛才有說
[00:13:26.000 --> 00:13:29.000]  就是周圍的人來決定它
[00:13:29.000 --> 00:13:32.000]  但是一個有副照的人生
[00:13:32.000 --> 00:13:34.000]  他要知道他去哪裡
[00:13:34.000 --> 00:13:36.000]  保羅就是這樣的人生
[00:13:36.000 --> 00:13:38.000]  所以他不會給人家
[00:13:38.000 --> 00:13:41.000]  覺得他是受指所打倒的
[00:13:41.000 --> 00:13:43.000]  這個是保羅和第一個
[00:13:43.000 --> 00:13:44.000]  我們所看到的
[00:13:44.000 --> 00:13:47.000]  第一章裡面所說的話
[00:13:47.000 --> 00:13:49.000]  剛才我們說
[00:13:49.000 --> 00:13:50.000]  人家怎麼看你
[00:13:50.000 --> 00:13:52.000]  也影響了你怎麼看自己
[00:13:52.000 --> 00:13:55.000]  這個肯定的
[00:13:55.000 --> 00:13:58.000]  那麼你真一看自己呢
[00:13:58.000 --> 00:13:59.000]  我們看了
[00:13:59.000 --> 00:14:01.000]  剛才我們說一章八節裡面
[00:14:01.000 --> 00:14:05.000]  出現了兩個受指這個衝突
[00:14:05.000 --> 00:14:07.000]  這個拉張力
[00:14:07.000 --> 00:14:09.000]  然後第九節
[00:14:09.000 --> 00:14:10.000]  保羅繼續說
[00:14:10.000 --> 00:14:11.000]  好了
[00:14:11.000 --> 00:14:12.000]  現在再進一步
[00:14:12.000 --> 00:14:13.000]  我怎麼樣看自己
[00:14:13.000 --> 00:14:18.000]  我看自己也覺得不受影響
[00:14:18.000 --> 00:14:19.000]  我不受影響
[00:14:19.000 --> 00:14:21.000]  第九節這樣說
[00:14:21.000 --> 00:14:22.000]  神救了我
[00:14:22.000 --> 00:14:25.000]  以聖教副教我
[00:14:25.000 --> 00:14:28.000]  不是按照我的行為
[00:14:28.000 --> 00:14:31.000]  卻是按照他自己的計劃和恩典
[00:14:31.000 --> 00:14:33.000]  這個恩典是萬世以前
[00:14:33.000 --> 00:14:36.000]  在耶穌基督里賜給了我的
[00:14:36.000 --> 00:14:38.000]  這個意思是什麼
[00:14:38.000 --> 00:14:41.000]  就是說我怎樣看自己呢
[00:14:41.000 --> 00:14:43.000]  我的人生
[00:14:43.000 --> 00:14:47.000]  如果人家覺得我做得不好的時候
[00:14:47.000 --> 00:14:49.000]  我也覺得自己沒有什麼價值
[00:14:49.000 --> 00:14:51.000]  我懷疑自己的人生
[00:14:51.000 --> 00:14:53.000]  如果人家稱贊我的時候
[00:14:53.000 --> 00:14:56.000]  我也慢慢覺得自己真的很棒
[00:14:56.000 --> 00:14:58.000]  我真的可以做了很多的事
[00:14:58.000 --> 00:14:59.000]  人家做不到
[00:14:59.000 --> 00:15:01.000]  能夠有這樣的理想
[00:15:01.000 --> 00:15:03.000]  就是自己看自己的時候
[00:15:03.000 --> 00:15:07.000]  我說這樣的人生的看法
[00:15:07.000 --> 00:15:09.000]  跟保羅是看得不同
[00:15:09.000 --> 00:15:11.000]  他說保羅說我怎樣看自己
[00:15:11.000 --> 00:15:14.000]  在《格林頓後書》裡面保羅說
[00:15:14.000 --> 00:15:17.000]  我不是認為人家的批評來看自己
[00:15:17.000 --> 00:15:22.000]  我也不是因為我自己也不評論我自己
[00:15:22.000 --> 00:15:25.000]  評論我的只有一位
[00:15:25.000 --> 00:15:26.000]  是誰啊
[00:15:26.000 --> 00:15:28.000]  神自己
[00:15:28.000 --> 00:15:30.000]  他怎樣看我就夠了
[00:15:30.000 --> 00:15:33.000]  能夠這樣看的就是保羅這裡所寫的
[00:15:33.000 --> 00:15:35.000]  因為他說神愛我
[00:15:35.000 --> 00:15:39.000]  附在我不是按照我的行為
[00:15:39.000 --> 00:15:41.000]  就是我這個人當然不完美
[00:15:41.000 --> 00:15:45.000]  但是神不是按照我得幾分
[00:15:45.000 --> 00:15:46.000]  所以就怎樣看我
[00:15:46.000 --> 00:15:47.000]  給我打個分數
[00:15:47.000 --> 00:15:48.000]  不是的
[00:15:48.000 --> 00:15:50.000]  乃是按什麼
[00:15:50.000 --> 00:15:54.000]  按照他自己的計劃和安點
[00:15:54.000 --> 00:15:55.000]  而且更重要
[00:15:55.000 --> 00:15:56.000]  這個安點
[00:15:56.000 --> 00:16:00.000]  神的安點是在萬世以前
[00:16:00.000 --> 00:16:03.000]  在耶穌裡面已經賜給我的了
[00:16:03.000 --> 00:16:04.000]  這意思就是說
[00:16:04.000 --> 00:16:07.000]  還沒有我保羅在這個世上
[00:16:07.000 --> 00:16:08.000]  神已經知道我
[00:16:08.000 --> 00:16:10.000]  已經愛上了我
[00:16:10.000 --> 00:16:12.000]  附教了我
[00:16:12.000 --> 00:16:16.000]  他的安點根本跟我這個人沒關係
[00:16:16.000 --> 00:16:17.000]  我做得不好
