
[00:00:00.000 --> 00:00:01.760]  娘姐妹,平安!
[00:06:08.020 --> 00:06:11.340]  但是這個光使到保羅馬上知道
[00:06:11.340 --> 00:06:13.980]  他錯了 他的方向錯了
[00:06:13.980 --> 00:06:15.940]  他就改變了方向
[00:06:15.940 --> 00:06:17.700]  後來他願意謙卑
[00:06:17.700 --> 00:06:20.980]  因為一輩子你認為是對的事情
[00:06:20.980 --> 00:06:22.940]  很難改的 對不對?
[00:06:22.940 --> 00:06:26.420]  你認為基督教就是假的
[00:06:26.420 --> 00:06:27.580]  就是騙人的
[00:06:27.580 --> 00:06:30.380]  你就是要去抓他們
[00:06:30.380 --> 00:06:32.220]  一輩子就是這樣想
[00:06:32.220 --> 00:06:33.660]  你很難改的
[00:06:33.660 --> 00:06:36.260]  但是保羅他真的是遇到了耶穌
[00:06:36.260 --> 00:06:38.380]  他知道這沒話說了
[00:06:38.380 --> 00:06:40.020]  他就改變了
[00:06:40.020 --> 00:06:42.980]  後來他就為上帝來成了一個使徒
[00:06:42.980 --> 00:06:44.420]  到處傳福音
[00:06:44.420 --> 00:06:46.780]  其中一間他建立的教會
[00:06:46.780 --> 00:06:49.180]  就是他去到了哥林多
[00:06:49.180 --> 00:06:50.380]  所以他在這裡
[00:06:50.380 --> 00:06:53.180]  他聽到了這間教會出現了一些問題了
[00:06:53.180 --> 00:06:54.660]  他就寫信
[00:06:54.660 --> 00:06:56.780]  想要去牧養他們
[00:06:56.780 --> 00:06:57.860]  誰不知道
[00:06:57.860 --> 00:07:02.060]  這封信是原來聖靈在感動他寫的
[00:07:02.060 --> 00:07:04.820]  後來裡面很多的真理就成了
[00:07:04.820 --> 00:07:08.620]  原來是上帝給我們的聖經
[00:07:08.620 --> 00:07:09.300]  寫這句話
[00:07:09.300 --> 00:07:10.420]  這句話
[00:07:10.420 --> 00:07:13.420]  我們看哥林多是一個怎樣的地方
[00:07:13.420 --> 00:07:15.700]  在當時候
[00:07:15.700 --> 00:07:18.940]  它的地理位置是非常的優越的
[00:07:18.940 --> 00:07:21.460]  交通的樞紐來的
[00:07:21.460 --> 00:07:23.460]  所以交通往來
[00:07:23.460 --> 00:07:25.540]  大家都知道有這樣的城市
[00:07:25.540 --> 00:07:27.420]  經濟就怎麼樣
[00:07:27.420 --> 00:07:28.140]  繁榮
[00:07:28.140 --> 00:07:29.980]  經濟就非常繁榮的
[00:07:29.980 --> 00:07:33.340]  所以位置是非常重要的
[00:07:33.340 --> 00:07:35.940]  那麼政治情況是怎麼樣呢
[00:07:35.940 --> 00:07:38.540]  當時候他們在那裡繁榮的位置
[00:07:38.540 --> 00:07:42.580]  所以在整個羅馬帝國這麼大的版圖
[00:07:42.580 --> 00:07:45.420]  羅馬人侵略了很多地方
[00:07:45.420 --> 00:07:49.380]  建立了大羅馬帝國
[00:07:49.380 --> 00:07:53.900]  他們在那裡給這些人有自然的羅馬公民權
[00:07:53.900 --> 00:07:54.900]  在那裡出生的人
[00:07:54.900 --> 00:07:56.300]  住在那裡的人
[00:07:56.300 --> 00:07:59.620]  受到羅馬帝國法律的保護
[00:07:59.620 --> 00:08:02.300]  有基本的人的尊嚴
[00:08:02.300 --> 00:08:05.100]  而且文化也相當包容
[00:08:05.100 --> 00:08:08.020]  那裡因為是一個樞紐
[00:08:08.020 --> 00:08:09.700]  有不同的文化的人都經過那裡
[00:08:09.700 --> 00:08:13.460]  所以對新的文化也比較包容
[00:08:13.460 --> 00:08:19.220]  在哥林多的教會裡面的基督徒又是怎樣的呢
[00:08:19.220 --> 00:08:21.100]  在那裡的基督徒
[00:08:21.100 --> 00:08:24.180]  聖經在哥林多前書一章五節說
[00:08:24.180 --> 00:08:29.380]  基督徒口才與知識全備
[00:08:29.380 --> 00:08:33.700]  這個是一個非常當時候進步的城市
[00:08:33.700 --> 00:08:35.660]  所以來的人才濟濟
[00:08:35.660 --> 00:08:37.420]  所以在那裡的地方
[00:08:37.420 --> 00:08:42.940]  人才的知識、口才都非常非常的好
[00:08:42.940 --> 00:08:47.300]  那麼在這間教會還有一個特別的東西是什麼呢
[00:08:47.300 --> 00:08:50.340]  他們的屬靈恩賜也非常的豐富
[00:08:50.340 --> 00:08:56.940]  就是說他們不只是在一般的知識跟口才都非常非常的好
[00:08:56.940 --> 00:09:00.740]  他們連教會怎麼管理、教會要做什麼
[00:09:00.740 --> 00:09:04.740]  有沒有人能夠分享、講解
[00:09:04.740 --> 00:09:06.300]  很多這些人才
[00:09:06.300 --> 00:09:09.260]  屬靈恩賜極其豐富
[00:09:09.260 --> 00:09:16.020]  而且他們在那裡能夠說很多不同的其他民族的方言
[00:09:16.020 --> 00:09:16.740]  為什麼呢
[00:09:16.740 --> 00:09:18.500]  很明顯對不對
[00:09:18.500 --> 00:09:22.620]  他們是一個交通方便的樞紐
[00:09:22.620 --> 00:09:23.980]  來自很多不同的地方
[00:09:23.980 --> 00:09:28.300]  所以那方言大家有機會聽到就有機會學
[00:09:28.300 --> 00:09:33.180]  所以哥林多教會就講很多不同地方的方言
[00:09:33.180 --> 00:09:34.820]  然後有些人就特別羨慕
[00:09:34.820 --> 00:09:37.380]  有些人有這方面的學習能力
[00:09:37.380 --> 00:09:39.500]  學別的語言特別快
[00:09:39.500 --> 00:09:41.460]  所以其他人有些人就非常羨慕
[00:09:41.460 --> 00:09:44.420]  哇你竟然能夠說這麼多國的語言
[00:09:44.420 --> 00:09:47.540]  大家都很羨慕這方言的恩賜
[00:09:47.540 --> 00:09:51.940]  因為可以顯得自己非常的屬靈
[00:09:51.940 --> 00:09:58.220]  那麼這是教會跟當地的情況的背景
[00:09:58.220 --> 00:10:01.380]  但保羅為什麼這樣的責備他們呢
[00:10:01.380 --> 00:10:04.100]  保羅說你們這自誇
[00:10:04.100 --> 00:10:06.740]  自誇本來就是不是一個好的字
[00:10:06.740 --> 00:10:09.500]  你們自誇是不好的
[00:10:09.500 --> 00:10:11.100]  講到明顯就不好的
[00:10:11.100 --> 00:10:12.860]  這是責備啊
[00:10:12.860 --> 00:10:13.940]  然後就用了一句話
[00:10:13.940 --> 00:10:18.660]  豈不知一點的面教使全團發起來嗎
[00:10:18.660 --> 00:10:20.860]  這件事情有一個背景
[00:10:20.860 --> 00:10:23.300]  就是在這第五章的上下文
[00:10:23.300 --> 00:10:25.780]  我們看一看
[00:10:25.780 --> 00:10:27.380]  你讀一下你就發現
[00:10:27.380 --> 00:10:29.620]  這件事情發生在當地的教會
[00:10:29.620 --> 00:10:33.060]  非常的離譜的一件事情
[00:10:33.060 --> 00:10:38.740]  封文在你們中間有淫亂的事
[00:10:38.740 --> 00:10:44.340]  這樣的淫亂連外邦人中也沒有
[00:10:44.340 --> 00:10:51.140]  就是有人收了他的繼母
[00:10:51.140 --> 00:10:53.620]  你們還自高自大
[00:10:53.620 --> 00:10:55.820]  並不哀痛
[00:10:55.820 --> 00:10:57.580]  保羅就說什麼呢
[00:10:57.580 --> 00:11:04.260]  應該是把行著世的人從你們中間趕出去
[00:11:04.260 --> 00:11:07.020]  我身子雖不在你們那裡
[00:11:07.020 --> 00:11:09.100]  保羅說我不在你們當中
[00:11:09.100 --> 00:11:11.060]  心卻在你們那裡
[00:11:11.060 --> 00:11:14.260]  好像我親自與你們同在
[00:11:14.260 --> 00:11:18.140]  已經判斷了行著世的人
[00:11:18.140 --> 00:11:22.300]  保羅在使用他使徒的權柄
[00:11:22.300 --> 00:11:24.180]  就是你們聚會的時候
[00:11:24.180 --> 00:11:26.620]  我的心也同在
[00:11:26.620 --> 00:11:29.460]  奉我們主耶穌基督的名
[00:11:29.460 --> 00:11:32.740]  並用我們主耶穌的全能
[00:11:32.740 --> 00:11:38.580]  他這個使徒的權柄是來自於主耶穌基督
[00:11:38.580 --> 00:11:43.100]  要把這樣的人交給撒旦
[00:11:43.100 --> 00:11:47.620]  要把這樣的人交給撒旦
[00:11:47.620 --> 00:11:50.740]  敗壞他的肉體
[00:11:50.740 --> 00:11:53.220]  什麼意思呢
[00:11:53.220 --> 00:12:01.260]  因為撒旦他有權利使人生病
[00:12:01.260 --> 00:12:03.780]  使人受苦
[00:12:03.780 --> 00:12:05.980]  記不記得約伯
[00:12:05.980 --> 00:12:16.180]  撒旦有權利使用病患來使人受苦
[00:12:16.180 --> 00:12:18.220]  然後保羅說
[00:12:18.220 --> 00:12:20.100]  把這樣的人交給撒旦
[00:12:20.100 --> 00:12:21.340]  敗壞他的肉體
[00:12:21.340 --> 00:12:24.780]  使他生病
[00:12:24.780 --> 00:12:27.660]  目的是懲罰他嗎
[00:12:27.660 --> 00:12:29.100]  最終目的是懲罰他嗎
[00:12:29.100 --> 00:12:30.380]  不是
[00:12:30.380 --> 00:12:35.460]  最終目的還是出於對他的愛
[00:12:35.460 --> 00:12:37.340]  因為後面是什麼呢
[00:12:37.340 --> 00:12:43.740]  使他的靈魂在主耶穌的日子可以得救
[00:12:43.740 --> 00:12:47.820]  希望他因為生病
[00:12:47.820 --> 00:12:49.540]  被撒旦攻擊
[00:12:49.540 --> 00:12:52.580]  能夠轉向神
[00:12:52.580 --> 00:12:55.820]  能夠反省自己到底做錯了什麼
[00:12:55.820 --> 00:12:57.940]  會患這樣的病
[00:12:57.940 --> 00:13:00.140]  使到自己有機會說
[00:13:00.140 --> 00:13:01.260]  上帝我錯了
[00:13:01.260 --> 00:13:03.540]  我悔改
[00:13:03.540 --> 00:13:10.140]  使到他的靈魂在主耶穌再來審判的日子
[00:13:10.140 --> 00:13:12.940]  有機會得救
[00:13:12.940 --> 00:13:16.020]  當然聖經在福音書告訴我們
[00:13:16.020 --> 00:13:19.540]  不是所有的病都是因為人的罪
[00:13:19.540 --> 00:13:21.460]  因為有人問耶穌
[00:13:21.460 --> 00:13:24.740]  這個人他從小是瞎了
[00:13:24.740 --> 00:13:29.500]  是他犯罪還是他的父母犯罪
[00:13:29.500 --> 00:13:35.060]  耶穌說都不是
[00:13:35.060 --> 00:13:39.700]  因為在這個世界已經是墮落敗壞的世界
[00:13:39.700 --> 00:13:42.620]  我們任何人都有機會成為下一個受害者
[00:13:42.620 --> 00:13:45.940]  這個墮落敗壞的系統裡面
[00:13:45.940 --> 00:13:49.300]  沒有人可以說我是基督徒我就豁免
[00:13:49.300 --> 00:13:51.740]  永遠不生病
[00:13:51.740 --> 00:13:52.100]  沒有的
[00:13:52.100 --> 00:13:56.900]  因為這個世界本身就已經因人的罪變成墮落敗壞
[00:13:56.900 --> 00:14:03.660]  我們每個人就好像裝進了一個超大的洗衣機裡面
[00:14:03.660 --> 00:14:07.100]  在轉
[00:14:07.100 --> 00:14:09.700]  我們說不清下一個是不是我們
[00:14:09.700 --> 00:14:11.500]  真的不知道的
[00:14:11.500 --> 00:14:14.060]  真的不知道的
[00:14:14.060 --> 00:14:17.460]  但是這裡回到這個經文
[00:14:17.460 --> 00:14:19.900]  我們就看到
[00:14:19.900 --> 00:14:23.300]  保羅說他們是自高自大沒有處理這件事情
[00:14:23.300 --> 00:14:25.380]  然後保羅在第六節就說
[00:14:25.380 --> 00:14:28.620]  你們這自誇是不好的
[00:14:28.620 --> 00:14:33.500]  豈不知一點面教能使全團發起來呢
[00:14:33.500 --> 00:14:35.460]  他們的自誇是什麼呢
[00:14:35.460 --> 00:14:38.500]  他們的自誇是覺得自己優越
[00:14:38.500 --> 00:14:39.740]  有錢
[00:14:39.740 --> 00:14:41.300]  有地位
[00:14:41.300 --> 00:14:42.540]  有口才
[00:14:42.540 --> 00:14:43.660]  有知識
[00:14:43.660 --> 00:14:46.540]  有屬靈的恩賜
[00:14:46.540 --> 00:14:48.220]  發生這樣的事情
[00:14:48.220 --> 00:14:52.340]  小事情我們都能包容
[00:14:52.340 --> 00:14:56.300]  已經離開了
[00:14:56.300 --> 00:15:01.060]  離開了基本的道德的一些的要求了
[00:15:01.060 --> 00:15:04.580]  連在外一幫人也沒有這樣的事情
[00:15:04.580 --> 00:15:07.820]  所以這是整個經文的背景
[00:15:07.820 --> 00:15:09.580]  從這裡我們看見什麼呢
[00:15:09.580 --> 00:15:13.460]  正值乘以負值就等於負值
[00:15:13.460 --> 00:15:16.540]  這裡的正值是經濟豐富
[00:15:16.540 --> 00:15:17.780]  政治優越
[00:15:17.780 --> 00:15:19.540]  知識水平
[00:15:19.540 --> 00:15:20.500]  屬靈恩賜
[00:15:20.500 --> 00:15:22.300]  大有影響力
[00:15:22.300 --> 00:15:24.100]  這個教會的人大有影響力
[00:15:24.100 --> 00:15:25.540]  對嗎
[00:15:25.540 --> 00:15:26.660]  負值是什麼呢
[00:15:26.660 --> 00:15:29.660]  縱容道德敗壞
[00:15:29.660 --> 00:15:31.620]  這個結果是什麼呢
[00:15:31.620 --> 00:15:34.140]  結果就是縱容道德敗壞
[00:15:34.140 --> 00:15:37.100]  但卻大有影響力
[00:15:37.100 --> 00:15:39.740]  這個是不是更嚴重啊
[00:15:39.740 --> 00:15:40.660]  又有影響力
[00:15:40.660 --> 00:15:47.020]  但是道德的接納點是那麼的高
[00:15:47.020 --> 00:15:49.460]  道德敗壞的接納點那麼的高
[00:15:49.460 --> 00:15:50.980]  更大的影響力
[00:15:50.980 --> 00:15:53.100]  但是更大的敗壞
[00:15:53.100 --> 00:15:57.740]  所以一個負值的力量是很大的
[00:15:57.740 --> 00:16:03.980]  有一個教授他就做一個研究
[00:16:03.980 --> 00:16:07.500]  他讓他的學生組成四個人一組
[00:16:07.500 --> 00:16:12.140]  然後他們要做一個營銷的功課
[00:16:12.140 --> 00:16:14.340]  這四個人一組裡面
[00:16:14.340 --> 00:16:15.740]  這其中三個人
[00:16:15.740 --> 00:16:19.500]  不知道其中一個人是無間道來的
[00:16:19.500 --> 00:16:23.060]  還是教授刻意讓他扮演一個角色
[00:16:23.060 --> 00:16:24.740]  這個角色是什麼呢
[00:16:24.740 --> 00:16:26.580]  就是你去裡面
[00:16:26.580 --> 00:16:31.820]  你要把負面的事情影響這個團隊
[00:16:31.820 --> 00:16:34.420]  但這個是25%而已
[00:16:34.420 --> 00:16:37.020]  四個人裡面有一個是負面的
[00:16:37.020 --> 00:16:38.300]  是25%而已
[00:16:38.300 --> 00:16:42.740]  能不能夠影響75%的團隊呢
[00:16:42.740 --> 00:16:44.460]  原來答案是可以的
[00:16:44.460 --> 00:16:46.260]  這個藝人做什麼呢
[00:16:46.260 --> 00:16:52.660]  他的任務是要在他們開會討論項目的時候
[00:16:52.660 --> 00:16:57.340]  要第一故意的打岔
[00:16:57.340 --> 00:16:59.340]  要阻擋好的建議
[00:16:59.340 --> 00:17:00.940]  聽到好的建議就說
[00:17:00.940 --> 00:17:03.660]  這個應該行不通不可行
[00:17:03.660 --> 00:17:08.460]  第三就是要想辦法製造人際關係的矛盾
[00:17:08.460 --> 00:17:12.060]  開會的時候他就偏偏要指著另外一個人說
[00:17:12.060 --> 00:17:14.820]  剛才他講話的時候你都沒有專心聽
[00:17:14.820 --> 00:17:17.260]  製造他們的矛盾
[00:17:17.260 --> 00:17:19.380]  第二就是故意懶散
[00:17:19.380 --> 00:17:21.940]  有些時候開會的時候就故意懶散
[00:17:21.940 --> 00:17:24.740]  只願意付出丁點的功夫
[00:17:24.740 --> 00:17:27.860]  開會的時候就頻頻看手機
[00:17:27.860 --> 00:17:29.180]  看著手機
[00:17:29.180 --> 00:17:31.020]  讓其他人努力在熬夜
[00:17:31.020 --> 00:17:33.860]  在為這個功課付出努力的覺得
[00:17:33.860 --> 00:17:36.620]  我這麼努力到底值不值得你看它
[00:17:36.620 --> 00:17:38.940]  整天就翹著一個二郎腿
[00:17:38.940 --> 00:17:40.380]  在那邊看手機
[00:17:40.380 --> 00:17:43.260]  我到底值不值得我這麼辛苦呢
[00:17:43.260 --> 00:17:45.500]  他第三個任務他做什麼呢
[00:17:45.500 --> 00:17:49.220]  他在有些時候開會的時候就要故意投訴
[00:17:49.220 --> 00:17:51.820]  投訴這個投訴那個
[00:17:51.820 --> 00:17:54.620]  故意就提出質疑
[00:17:54.620 --> 00:17:57.900]  我們這個想法是天方夜譚嗎
[00:17:57.900 --> 00:17:59.540]  怎麼可能
[00:17:59.540 --> 00:18:02.380]  這間公司的老總怎麼可能見我們
[00:18:02.380 --> 00:18:04.380]  等等提出很多的質疑
[00:18:04.380 --> 00:18:05.860]  不行的
[00:18:05.860 --> 00:18:09.300]  認定計劃一定失敗
[00:18:09.300 --> 00:18:16.180]  結果發現整隊的表現下滑了將近40%
[00:18:16.180 --> 00:18:18.540]  40%
[00:18:18.540 --> 00:18:20.940]  這個告訴我們什麼呢
[00:18:20.940 --> 00:18:23.300]  團隊裡面的正職角色
[00:18:23.300 --> 00:18:26.460]  也受了負職角色的影響
[00:18:26.460 --> 00:18:29.780]  這個才是比較可怕的發現
[00:18:29.780 --> 00:18:33.420]  原來你本來是有心把一件事情做好的
[00:18:33.420 --> 00:18:39.380]  你是會受到負面的人物的角色的影響的
[00:18:39.380 --> 00:18:41.940]  表現出很多負面的言行
[00:18:41.940 --> 00:18:46.420]  本來一個憑著良心說自己要好好的去把這件事情辦好的
[00:18:46.420 --> 00:18:48.580]  大家都是把這個項目做好
[00:18:48.580 --> 00:18:51.260]  但是竟然看到你投訴我也投訴
[00:18:51.260 --> 00:18:52.900]  你沒禮貌我也沒禮貌
[00:18:52.900 --> 00:18:55.700]  你看手機我也看手機
[00:18:55.700 --> 00:18:58.060]  就這樣的相互影響了
[00:18:58.060 --> 00:19:02.900]  開始的時候還盡量的想要用好的行為表現來影響對方
[00:19:02.900 --> 00:19:09.020]  但是後來就慢慢的被對方影響
[00:19:09.020 --> 00:19:10.420]  這告訴我們什麼事情呢
[00:19:10.420 --> 00:19:14.820]  我們千萬不可低估負職的力量
[00:19:14.820 --> 00:19:19.420]  這個在上帝的創造裡面有個規律的
[00:19:19.420 --> 00:19:20.500]  什麼規律啊
[00:19:20.500 --> 00:19:25.100]  正職乘以負職就等於負職
[00:19:25.100 --> 00:19:26.980]  它這個規律不會變的
[00:19:26.980 --> 00:19:28.020]  對嗎
[00:19:28.020 --> 00:19:31.340]  不管你做了多少好事
[00:19:31.340 --> 00:19:37.580]  你最後那個失敗可能就否定了前面很多東西
[00:19:37.580 --> 00:19:38.460]  對嗎
[00:19:38.460 --> 00:19:43.460]  除非你是在一個非常非常認識你跟愛你
[00:19:43.460 --> 00:19:48.220]  跟包容你跟明白的團體
[00:19:48.220 --> 00:19:52.140]  不然的話是完全一筆勾銷的
[00:19:52.140 --> 00:19:54.740]  最近不是搞了一個情況
[00:19:54.740 --> 00:19:58.500]  那個區區新加坡的校長嗎
[00:19:58.500 --> 00:20:00.060]  的事情嗎
[00:20:00.060 --> 00:20:01.300]  他是很優越的
[00:20:01.300 --> 00:20:06.460]  他的前面的那些學歷啊
[00:20:06.460 --> 00:20:09.380]  港大畢業
