
[00:00:00.000 --> 00:00:07.500]  今天很開心可以跟大家分享一些訊息
[00:02:36.700 --> 00:02:40.700]  有人把先知以塞瓦的書交給祂
[00:02:40.700 --> 00:02:42.300]  祂就打開
[00:02:42.300 --> 00:02:44.700]  找到一處寫著說
[00:02:44.700 --> 00:02:47.300]  主的靈在我身上
[00:02:47.300 --> 00:02:49.500]  因為祂用告告我
[00:02:49.500 --> 00:02:52.700]  叫我傳福音給貧窮的人
[00:02:52.700 --> 00:02:54.500]  差遣我報告
[00:02:54.500 --> 00:02:56.500]  被擄得釋放
[00:02:56.500 --> 00:02:58.700]  乞訝的得看見
[00:02:58.700 --> 00:03:01.700]  叫那受壓制的得自由
[00:03:01.700 --> 00:03:04.700]  報告神閱立人的欺憐
[00:03:04.700 --> 00:03:07.500]  於是把書卷起來
[00:03:07.500 --> 00:03:10.300]  即時就坐下
[00:03:10.300 --> 00:03:13.900]  會堂裡的人都定睜看祂
[00:03:13.900 --> 00:03:15.900]  耶穌對他們說
[00:03:15.900 --> 00:03:19.900]  今天這經驗在你們耳中了
[00:03:19.900 --> 00:03:22.500]  眾人都稱讚祂
[00:03:22.500 --> 00:03:25.900]  並希其他口中所說的恩言
[00:03:25.900 --> 00:03:26.900]  又說
[00:03:26.900 --> 00:03:29.900]  這不是弱失的兒子嗎
[00:03:29.900 --> 00:03:31.900]  耶穌對他們說
[00:03:31.900 --> 00:03:34.900]  你們必忍者逐如向我說
[00:03:34.900 --> 00:03:35.900]  醫生
[00:03:35.900 --> 00:03:37.900]  你醫治自己吧
[00:03:37.900 --> 00:03:41.900]  我們聽見你在加伯隆所行的事
[00:03:41.900 --> 00:03:45.300]  他當行在自己家鄉裡
[00:03:45.300 --> 00:03:46.300]  又說
[00:03:46.300 --> 00:03:48.300]  我實在告訴你們
[00:03:48.300 --> 00:03:52.700]  沒有先知在自己家鄉被人閱立的
[00:03:52.700 --> 00:03:55.300]  我對你們說實話
[00:03:55.300 --> 00:03:57.700]  當以利亞的時候
[00:03:57.700 --> 00:04:01.100]  天閉塞了三年零六個月
[00:04:01.100 --> 00:04:03.300]  遍地有大饑荒
[00:04:03.300 --> 00:04:04.300]  那時
[00:04:04.300 --> 00:04:07.100]  以色列中有許多寡婦
[00:04:07.100 --> 00:04:12.500]  以色列並沒有他們一個人那裡去
[00:04:12.500 --> 00:04:16.100]  只奉差王世寧的十八法
[00:04:16.100 --> 00:04:18.100]  一個寡婦那裡去
[00:04:18.100 --> 00:04:20.900]  先知以以利沙的時候
[00:04:20.900 --> 00:04:24.700]  以色列中有許多長大文風的
[00:04:24.700 --> 00:04:28.900]  但內中除了敘利亞國的乃萬
[00:04:28.900 --> 00:04:31.300]  沒有一個得潔淨的
[00:04:31.300 --> 00:04:34.100]  會堂裡的人聽見他們
[00:04:34.100 --> 00:04:38.300]  都怒氣就起來和他出城
[00:04:38.300 --> 00:04:41.100]  他們的成就在山上
[00:04:41.100 --> 00:04:43.300]  他們帶他到山崖
[00:04:43.300 --> 00:04:45.300]  把他推下去
[00:04:45.300 --> 00:04:49.100]  他從那門中間直行過去
[00:04:49.100 --> 00:04:51.700]  其實這段經文我看了之後
[00:04:51.700 --> 00:04:53.700]  我都會覺得
[00:04:53.700 --> 00:04:57.700]  耶穌在我心目中很厲害
[00:04:57.700 --> 00:04:59.500]  因為其實這段經文
[00:04:59.500 --> 00:05:00.900]  你看他的背景
[00:05:00.900 --> 00:05:03.300]  其實就是當時耶穌
[00:05:03.300 --> 00:05:04.500]  他都好像我們那樣
[00:05:04.500 --> 00:05:07.900]  他去主日在禮堂那裡
[00:05:07.900 --> 00:05:13.500]  但其實他當時去宣讀先知的經文
[00:05:13.500 --> 00:05:15.100]  就告訴別人
[00:05:15.100 --> 00:05:16.300]  他就說
[00:05:16.300 --> 00:05:18.700]  我的呼召就是
[00:05:18.700 --> 00:05:20.100]  幫助窮人
[00:05:20.100 --> 00:05:21.500]  釋放被擄
[00:05:21.500 --> 00:05:22.900]  醫治乞訝的
[00:05:22.900 --> 00:05:25.300]  讓受壓迫的人得自由
[00:05:25.300 --> 00:05:26.700]  和宣告喜憐
[00:05:26.700 --> 00:05:28.300]  其實耶穌在當時
[00:05:28.300 --> 00:05:30.300]  他是因為知道了
[00:05:30.300 --> 00:05:33.900]  他來這世界的目的
[00:05:33.900 --> 00:05:35.500]  其實他是有使命
[00:05:35.500 --> 00:05:36.700]  他是有召命的
[00:05:36.700 --> 00:05:41.900]  是神叫他來救贖所有在這裡的人
[00:05:41.900 --> 00:05:44.500]  所以他很清晰告訴別人
[00:05:44.500 --> 00:05:46.500]  他的召命是什麼
[00:05:46.500 --> 00:05:48.300]  所以其實你看到
[00:05:48.300 --> 00:05:52.100]  耶穌是很堅定的
[00:05:52.100 --> 00:05:55.100]  但其實有時候我都會想
[00:05:55.100 --> 00:05:57.500]  到底我又可不可以
[00:05:57.500 --> 00:05:59.500]  好像耶穌那麼堅定
[00:05:59.500 --> 00:06:02.100]  去作我很肯定去服侍的事情
[00:06:02.100 --> 00:06:04.100]  我先問一問大家
[00:06:04.100 --> 00:06:06.100]  你的夢想是什麼
[00:06:06.100 --> 00:06:07.700]  我想問一下
[00:06:07.700 --> 00:06:08.900]  大家有沒有夢想
[00:06:08.900 --> 00:06:10.300]  你的夢想到底是
[00:06:10.300 --> 00:06:12.300]  做醫生
[00:06:12.300 --> 00:06:12.900]  唱歌
[00:06:12.900 --> 00:06:14.300]  做歌手
[00:06:14.300 --> 00:06:16.700]  做導演
[00:06:16.700 --> 00:06:18.700]  還是做一個老師
[00:06:18.700 --> 00:06:20.500]  還是做一個鋼琴家
[00:06:20.500 --> 00:06:22.500]  不如問一下
[00:06:22.500 --> 00:06:25.700]  我來問一下其中一個
[00:06:25.700 --> 00:06:27.700]  Gabriel 你的夢想是什麼
[00:06:27.700 --> 00:06:29.700]  用恩賜賜奉神
[00:06:29.700 --> 00:06:31.700]  哇
[00:06:31.700 --> 00:06:33.700]  OK OK
[00:06:33.700 --> 00:06:36.100]  你剛剛想說什麼
[00:06:36.100 --> 00:06:38.100]  我想做entrepreneur
[00:06:38.100 --> 00:06:40.100]  哇
[00:06:40.100 --> 00:06:42.100]  每個人都那麼厲害
[00:06:42.100 --> 00:06:43.100]  那你呢
[00:06:43.100 --> 00:06:45.100]  做clean side
[00:06:45.100 --> 00:06:47.100]  很厲害
[00:06:47.100 --> 00:06:49.100]  做富二代
[00:06:49.100 --> 00:06:51.100]  好 富二代
[00:06:51.100 --> 00:06:53.100]  OK 好
[00:06:53.100 --> 00:06:55.100]  沒錯
[00:06:55.100 --> 00:06:57.100]  我們的夢想是可以
[00:06:57.100 --> 00:07:00.100]  天馬行空
[00:07:00.100 --> 00:07:02.100]  只要我們夢想
[00:07:02.100 --> 00:07:04.100]  大家可以說
[00:07:04.100 --> 00:07:06.100]  夢想是我們個人的
[00:07:06.100 --> 00:07:08.100]  我夢想
[00:07:08.100 --> 00:07:10.100]  我想做什麼 以前
[00:07:10.100 --> 00:07:12.100]  我想做老師
[00:07:12.100 --> 00:07:14.100]  因為我見到 哇 老師好像
[00:07:14.100 --> 00:07:16.100]  只是改功課就可以了
[00:07:16.100 --> 00:07:18.100]  我不用交功課之後
[00:07:18.100 --> 00:07:20.100]  改完之後我覺得是一個壓力
[00:07:20.100 --> 00:07:22.100]  原來改人功課都很慘
[00:07:22.100 --> 00:07:24.100]  然後到再大一點的時候
[00:07:24.100 --> 00:07:26.100]  我就覺得
[00:07:26.100 --> 00:07:28.100]  我的夢想
[00:07:28.100 --> 00:07:30.100]  我想做一個廣告
[00:07:30.100 --> 00:07:32.100]  做廣告
[00:07:32.100 --> 00:07:34.100]  廣告怎麼拍
[00:07:34.100 --> 00:07:36.100]  怎麼做
[00:07:36.100 --> 00:07:38.100]  其實是隨著你自己
[00:07:38.100 --> 00:07:40.100]  想法去改變
[00:07:40.100 --> 00:07:42.100]  然後到再
[00:07:42.100 --> 00:07:44.100]  甚至想做一個社工
[00:07:44.100 --> 00:07:46.100]  覺得社工好像很好
[00:07:46.100 --> 00:07:48.100]  好像很有使命感
[00:07:48.100 --> 00:07:50.100]  去幫人
[00:07:50.100 --> 00:07:52.100]  其實這個是我們的夢想
[00:07:52.100 --> 00:07:54.100]  甚至我們的夢想
[00:07:54.100 --> 00:07:56.100]  我想開一間咖啡店
[00:07:56.100 --> 00:07:58.100]  最終其實是我的目的
[00:07:58.100 --> 00:08:00.100]  我會幫忙
[00:08:00.100 --> 00:08:02.100]  都算是一半實現了我的夢想
[00:08:02.100 --> 00:08:04.100]  但其實呢
[00:08:04.100 --> 00:08:06.100]  我們的夢想是我們個人
[00:08:06.100 --> 00:08:08.100]  甚至是會用
[00:08:08.100 --> 00:08:10.100]  我們先去分了
[00:08:10.100 --> 00:08:12.100]  夢想是我們個人的
[00:08:12.100 --> 00:08:14.100]  譬如我們的專長
[00:08:14.100 --> 00:08:16.100]  可能我們彈琴很厲害
[00:08:16.100 --> 00:08:18.100]  我們真的很想去做一個鋼琴家
[00:08:18.100 --> 00:08:20.100]  我很容易去
[00:08:20.100 --> 00:08:22.100]  read到一些 每一個人可以聊天
[00:08:22.100 --> 00:08:24.100]  我很想做一個心理學家
[00:08:24.100 --> 00:08:26.100]  甚至有時候說我想做一個富二代
[00:08:26.100 --> 00:08:28.100]  其實都是一個夢想
[00:08:28.100 --> 00:08:30.100]  你覺得你自己可以做到
[00:08:30.100 --> 00:08:32.100]  是可以的
[00:08:32.100 --> 00:08:34.100]  但去到
[00:08:34.100 --> 00:08:36.100]  照命又是什麼呢
[00:08:36.100 --> 00:08:38.100]  照命和夢想
[00:08:38.100 --> 00:08:40.100]  其實我剛才所說
[00:08:40.100 --> 00:08:42.100]  是不是可以連接的呢
[00:08:42.100 --> 00:08:44.100]  其實照命
[00:08:44.100 --> 00:08:46.100]  有三樣東西
[00:08:46.100 --> 00:08:48.100]  會去包含著
[00:08:48.100 --> 00:08:50.100]  第一樣是什麼 當然要有我們自己的長處
[00:08:50.100 --> 00:08:52.100]  因為神會給我們每個人的恩賜
[00:08:52.100 --> 00:08:54.100]  在我們每個人來說
[00:08:54.100 --> 00:08:56.100]  神已經有計劃
[00:08:56.100 --> 00:08:58.100]  但計劃是怎樣呢
[00:08:58.100 --> 00:09:00.100]  只有祂知道 不是我們知道
[00:09:00.100 --> 00:09:02.100]  所以我們每個人的恩賜
[00:09:02.100 --> 00:09:04.100]  都不一樣
[00:09:04.100 --> 00:09:06.100]  第二樣東西
[00:09:06.100 --> 00:09:08.100]  當然有我們看的
[00:09:08.100 --> 00:09:10.100]  因為我們在俗世上有的價值觀
[00:09:10.100 --> 00:09:12.100]  我們的價值觀
[00:09:12.100 --> 00:09:14.100]  其實現在生活在社會上
[00:09:14.100 --> 00:09:16.100]  摸口飛
[00:09:16.100 --> 00:09:18.100]  我們很多時候都需要
[00:09:18.100 --> 00:09:20.100]  譬如我們讀書
[00:09:20.100 --> 00:09:22.100]  選科也好 甚至我們工作也好
[00:09:22.100 --> 00:09:24.100]  我們都希望可以
[00:09:24.100 --> 00:09:26.100]  讀到 選到一些
[00:09:26.100 --> 00:09:28.100]  和我們日後
[00:09:28.100 --> 00:09:30.100]  可以說是一份穩定工作
[00:09:30.100 --> 00:09:32.100]  甚至是一個生活上有關的東西
[00:09:32.100 --> 00:09:34.100]  這些都是我們
[00:09:34.100 --> 00:09:36.100]  要選擇的
[00:09:36.100 --> 00:09:38.100]  但第二樣東西就是
[00:09:38.100 --> 00:09:40.100]  世界的需要
[00:09:40.100 --> 00:09:42.100]  到底當我們作為基督徒
[00:09:42.100 --> 00:09:44.100]  或者在我們一直成長的時候
[00:09:44.100 --> 00:09:46.100]  其實我們都會看到社會的一些問題
[00:09:46.100 --> 00:09:48.100]  我們會開始有一種
[00:09:48.100 --> 00:09:50.100]  passion 我們會有一種熱誠
[00:09:50.100 --> 00:09:52.100]  有一種使命感
[00:09:52.100 --> 00:09:54.100]  我們很想去幫人
[00:09:54.100 --> 00:09:56.100]  我們很想利用我們的能力
[00:09:56.100 --> 00:09:58.100]  我們有一些熱血
[00:09:58.100 --> 00:10:00.100]  就算阿彪說想做富二代
[00:10:00.100 --> 00:10:02.100]  你都想可以叫做
[00:10:02.100 --> 00:10:04.100]  有一個錢去幫到有需要的人
[00:10:04.100 --> 00:10:06.100]  因為
[00:10:06.100 --> 00:10:08.100]  我覺得去幫他們
[00:10:08.100 --> 00:10:10.100]  都需要一些金錢
[00:10:10.100 --> 00:10:12.100]  或者去support他們
[00:10:12.100 --> 00:10:14.100]  去可以幫到手
[00:10:14.100 --> 00:10:16.100]  去買一些資源
[00:10:16.100 --> 00:10:18.100]  這都是其中一樣東西
[00:10:18.100 --> 00:10:20.100]  關心到身邊的需要
[00:10:20.100 --> 00:10:22.100]  不過有一點
[00:10:22.100 --> 00:10:24.100]  照明最重要的就是來折戈
[00:10:24.100 --> 00:10:26.100]  我們要在神那裡
[00:10:26.100 --> 00:10:28.100]  作一個優先
[00:10:28.100 --> 00:10:30.100]  以聽祂為先
[00:10:30.100 --> 00:10:32.100]  這就是照明和夢想
[00:10:32.100 --> 00:10:34.100]  的分別
[00:10:34.100 --> 00:10:36.100]  但亦都可以有掛勾
[00:10:36.100 --> 00:10:38.100]  一會兒我會告訴大家
[00:10:38.100 --> 00:10:40.100]  掛勾有什麼關連是可以有
[00:10:40.100 --> 00:10:42.100]  為什麼會有這個東西
[00:10:42.100 --> 00:10:44.100]  我可以分享一些小小的
[00:10:44.100 --> 00:10:46.100]  故事給大家
[00:10:46.100 --> 00:10:48.100]  我曾經不知道上次
[00:10:48.100 --> 00:10:50.100]  大家都不記得
[00:10:50.100 --> 00:10:52.100]  有一次我分享我在咖啡店認識一個女孩
[00:10:52.100 --> 00:10:54.100]  一個女孩
[00:10:54.100 --> 00:10:56.100]  我想都在大學
[00:10:56.100 --> 00:10:58.100]  大學二年級
[00:10:58.100 --> 00:11:00.100]  她來我們咖啡店喝東西
[00:11:00.100 --> 00:11:02.100]  其實她經常來我們那裡
[00:11:02.100 --> 00:11:04.100]  是避開的
[00:11:04.100 --> 00:11:06.100]  因為她家人全部都是拜神
[00:11:06.100 --> 00:11:08.100]  其實每次她回家
[00:11:08.100 --> 00:11:10.100]  都很煩
[00:11:10.100 --> 00:11:12.100]  因為她是
[00:11:12.100 --> 00:11:14.100]  上教會
[00:11:14.100 --> 00:11:16.100]  她的家人不認同她去信耶穌
[00:11:16.100 --> 00:11:18.100]  經常當她進行
[00:11:18.100 --> 00:11:20.100]  服事的時候
[00:11:20.100 --> 00:11:22.100]  或者她會幫一些低年級的小學
[00:11:22.100 --> 00:11:24.100]  去補習
[00:11:24.100 --> 00:11:26.100]  她家人
[00:11:26.100 --> 00:11:28.100]  都會給她很多話
[00:11:28.100 --> 00:11:30.100]  你怎可以去做義工
[00:11:30.100 --> 00:11:32.100]  你不如出去賺多點錢
[00:11:32.100 --> 00:11:34.100]  去做補習
[00:11:34.100 --> 00:11:36.100]  所以她聽聽
[00:11:36.100 --> 00:11:38.100]  甚至會覺得很煩
[00:11:38.100 --> 00:11:40.100]  很不舒服
[00:11:40.100 --> 00:11:42.100]  有一次她來到的時候
[00:11:42.100 --> 00:11:44.100]  我會跟她分享她的故事
[00:11:44.100 --> 00:11:46.100]  她經常在定時定刻
[00:11:46.100 --> 00:11:48.100]  定時定刻
[00:11:48.100 --> 00:11:50.100]  她都會來坐
[00:11:50.100 --> 00:11:52.100]  坐夠兩個小時之後
[00:11:52.100 --> 00:11:54.100]  她就會回家
[00:11:54.100 --> 00:11:56.100]  有時候我會問她
[00:11:56.100 --> 00:11:58.100]  你會怎樣去處理
[00:11:58.100 --> 00:12:00.100]  她說其實
[00:12:00.100 --> 00:12:02.100]  很多時候她會跟自己的教父去談
[00:12:02.100 --> 00:12:04.100]  她自己都會
[00:12:04.100 --> 00:12:06.100]  對神有一個很堅信的信心
[00:12:06.100 --> 00:12:08.100]  因為其實她都信了
[00:12:08.100 --> 00:12:10.100]  穆仔帶她回去都四五年
[00:12:10.100 --> 00:12:12.100]  她自己都會知道
[00:12:12.100 --> 00:12:14.100]  其實她跟神之間的
[00:12:14.100 --> 00:12:16.100]  連結是甚麼
[00:12:16.100 --> 00:12:18.100]  每當她遇到
[00:12:18.100 --> 00:12:20.100]  一些阻撓的時候
[00:12:20.100 --> 00:12:22.100]  家人對她的反對
[00:12:22.100 --> 00:12:24.100]  始終都是爸爸媽媽
[00:12:24.100 --> 00:12:26.100]  會罵她
[00:12:26.100 --> 00:12:28.100]  甚至會覺得你回去做甚麼
[00:12:28.100 --> 00:12:30.100]  你浪費那麼多時間
[00:12:30.100 --> 00:12:32.100]  你不要回去
[00:12:32.100 --> 00:12:34.100]  她都不會理會
[00:12:34.100 --> 00:12:36.100]  她會覺得她會祈禱
[00:12:36.100 --> 00:12:38.100]  她會將這件事交給神
[00:12:38.100 --> 00:12:40.100]  這是服事上
[00:12:40.100 --> 00:12:42.100]  我不知道大家在理想方面
[00:12:42.100 --> 00:12:44.100]  當你有你的夢想
[00:12:44.100 --> 00:12:46.100]  例如
[00:12:46.100 --> 00:12:48.100]  我覺得挺好笑
[00:12:48.100 --> 00:12:50.100]  你做富二代
[00:12:50.100 --> 00:12:52.100]  如果你跟家人說的時候
[00:12:52.100 --> 00:12:54.100]  家人會不會反對
[00:12:54.100 --> 00:12:56.100]  你實際一點
[00:12:56.100 --> 00:12:58.100]  富二代
[00:12:58.100 --> 00:13:00.100]  甚至當你有夢想
[00:13:00.100 --> 00:13:02.100]  例如假設我想做歌手
[00:13:02.100 --> 00:13:04.100]  或者我想做蛋糕
[00:13:04.100 --> 00:13:06.100]  不是一些
[00:13:06.100 --> 00:13:08.100]  可能醫生
[00:13:08.100 --> 00:13:10.100]  或者一些很實在的事
[00:13:10.100 --> 00:13:12.100]  到底家人會不會有時反對你
[00:13:12.100 --> 00:13:14.100]  或者覺得
[00:13:14.100 --> 00:13:16.100]  不如你慢慢再看看
[00:13:16.100 --> 00:13:18.100]  甚至當你去做任何事的時候
[00:13:18.100 --> 00:13:20.100]  服事也好
[00:13:20.100 --> 00:13:22.100]  或者你在尋找你的夢想的時候
[00:13:22.100 --> 00:13:24.100]  我相信
[00:13:24.100 --> 00:13:26.100]  都會有時會遇到一些評擊
[00:13:26.100 --> 00:13:28.100]  或者家人不認同你
[00:13:28.100 --> 00:13:30.100]  有時都會有一個沮喪
[00:13:30.100 --> 00:13:32.100]  例如像我這樣
[00:13:32.100 --> 00:13:34.100]  我爸爸是很想我去做會計師
[00:13:34.100 --> 00:13:36.100]  因為他是會計師
[00:13:36.100 --> 00:13:38.100]  所以當我去讀市場經驗的時候
[00:13:38.100 --> 00:13:40.100]  他一直不說話
[00:13:40.100 --> 00:13:42.100]  但他沒有一句說話支持我
[00:13:42.100 --> 00:13:44.100]  就算我去辦一個活動
[00:13:44.100 --> 00:13:46.100]  他都說不切實際
[00:13:46.100 --> 00:13:48.100]  他永遠就是這樣
[00:13:48.100 --> 00:13:50.100]  就算你很開心
[00:13:50.100 --> 00:13:52.100]  很想跟他分享
[00:13:52.100 --> 00:13:54.100]  今天怎樣怎樣
[00:13:54.100 --> 00:13:56.100]  他就會說這些是一些不切實際的事
[00:13:56.100 --> 00:13:58.100]  你實實在在去做一個會計師
[00:13:58.100 --> 00:14:00.100]  你去考會計師牌
[00:14:00.100 --> 00:14:02.100]  好像我這樣
[00:14:02.100 --> 00:14:04.100]  這樣你就可以很穩定
[00:14:04.100 --> 00:14:06.100]  但其實
[00:14:06.100 --> 00:14:08.100]  真的不是我的想法
[00:14:08.100 --> 00:14:10.100]  這些評擊都遇到
[00:14:10.100 --> 00:14:12.100]  甚至到我讀神學的時候
[00:14:12.100 --> 00:14:14.100]  甚至到我讀神學的時候
[00:14:14.100 --> 00:14:16.100]  都會有我的親戚
[00:14:16.100 --> 00:14:18.100]  有些人不相信
[00:14:18.100 --> 00:14:20.100]  都會說你讀神學
[00:14:20.100 --> 00:14:22.100]  你明明有份工作
[00:14:22.100 --> 00:14:24.100]  你專心做事就好了
[00:14:24.100 --> 00:14:26.100]  但我想其實很多事
[00:14:26.100 --> 00:14:28.100]  都要自己清楚
[00:14:28.100 --> 00:14:30.100]  我就會祈禱
[00:14:30.100 --> 00:14:32.100]  問神為什麼
[00:14:32.100 --> 00:14:34.100]  或者我應該怎樣去走
[00:14:34.100 --> 00:14:36.100]  因為我最初
[00:14:36.100 --> 00:14:38.100]  想讀神學的時候
[00:14:38.100 --> 00:14:40.100]  我是想讀輔導
[00:14:40.100 --> 00:14:42.100]  但因為一些原因
[00:14:42.100 --> 00:14:44.100]  這些就太長篇了
[00:14:44.100 --> 00:14:46.100]  我遲些再跟大家分享
[00:14:46.100 --> 00:14:48.100]  變了牧師就覺得
[00:14:48.100 --> 00:14:50.100]  我需要去做一個全面一點
[00:14:50.100 --> 00:14:52.100]  去認識
[00:14:52.100 --> 00:14:54.100]  神的說話
[00:14:54.100 --> 00:14:56.100]  因為他覺得
[00:14:56.100 --> 00:14:58.100]  輔導其實已經
[00:14:58.100 --> 00:15:00.100]  比社會好很多
[00:15:00.100 --> 00:15:02.100]  比我的人好太多
[00:15:02.100 --> 00:15:04.100]  但作為一個基督徒
[00:15:04.100 --> 00:15:06.100]  如果你想去分享
[00:15:06.100 --> 00:15:08.100]  或者去幫人
[00:15:08.100 --> 00:15:10.100]  其實都要從聖經的話語裡面
[00:15:10.100 --> 00:15:12.100]  我們反而可以去做多些
[00:15:12.100 --> 00:15:14.100]  去引證輔導一些不同的人
[00:15:14.100 --> 00:15:16.100]  我覺得這件事
[00:15:16.100 --> 00:15:18.100]  到我今天
[00:15:18.100 --> 00:15:20.100]  其實我今年畢業了
[00:15:20.100 --> 00:15:22.100]  我真的覺得這五年我沒有錯
[00:15:22.100 --> 00:15:24.100]  我都覺得真的很對
[00:15:24.100 --> 00:15:26.100]  因為你會慢慢
[00:15:26.100 --> 00:15:28.100]  去令自己成長
[00:15:28.100 --> 00:15:30.100]  去知道
[00:15:30.100 --> 00:15:32.100]  所以我都想和大家
[00:15:32.100 --> 00:15:34.100]  分享我這個小故事
[00:15:34.100 --> 00:15:36.100]  再加上我都想說
[00:15:36.100 --> 00:15:38.100]  當你們遇到
[00:15:38.100 --> 00:15:40.100]  在過程裡面
[00:15:40.100 --> 00:15:42.100]  都會遇到一些被人
[00:15:42.100 --> 00:15:44.100]  否定
[00:15:44.100 --> 00:15:46.100]  在你的夢想或服事
[00:15:46.100 --> 00:15:48.100]  過程裡面
[00:15:48.100 --> 00:15:50.100]  你會遇到被人
[00:15:50.100 --> 00:15:52.100]  或者一些朋友
[00:15:52.100 --> 00:15:54.100]  可能他還未相信
[00:15:54.100 --> 00:15:56.100]  你去服事
[00:15:56.100 --> 00:15:58.100]  做什麼?
[00:15:58.100 --> 00:16:00.100]  不如你和我去慶祝生日
[00:16:00.100 --> 00:16:02.100]  或者出去玩
[00:16:02.100 --> 00:16:04.100]  但其實我覺得
[00:16:04.100 --> 00:16:06.100]  當你要去面對的時候
[00:16:06.100 --> 00:16:08.100]  可以嘗試
[00:16:08.100 --> 00:16:10.100]  去和多些同路人
[00:16:10.100 --> 00:16:12.100]  即是和自己的同行者去聊
[00:16:12.100 --> 00:16:14.100]  甚至你自己最好就是祈禱
[00:16:14.100 --> 00:16:16.100]  這件事我不知道
[00:16:16.100 --> 00:16:18.100]  大家都應該會遇到
[00:16:18.100 --> 00:16:20.100]  都會遇到被人否定
[00:16:20.100 --> 00:16:22.100]  否定
[00:16:22.100 --> 00:16:24.100]  其實我都想
[00:16:24.100 --> 00:16:26.100]  有兩條問題
[00:16:26.100 --> 00:16:28.100]  想和大家
[00:16:28.100 --> 00:16:30.100]  分享一下
[00:16:30.100 --> 00:16:32.100]  第一條就是說
[00:16:32.100 --> 00:16:34.100]  當你尋找自己夢想的過程
[00:16:34.100 --> 00:16:36.100]  裡面
[00:16:36.100 --> 00:16:38.100]  你會不會遇到一些
[00:16:38.100 --> 00:16:40.100]  對自己的質疑
[00:16:40.100 --> 00:16:42.100]  令到你失去信心
[00:16:42.100 --> 00:16:44.100]  你怎樣去
[00:16:44.100 --> 00:16:46.100]  堅定自己的勇氣呢?
[00:16:46.100 --> 00:16:48.100]  第二條問題就是說
[00:16:48.100 --> 00:16:50.100]  如果你學習
[00:16:50.100 --> 00:16:52.100]  面對拒絕和挑戰的時候
[00:16:52.100 --> 00:16:54.100]  你怎樣堅守
[00:16:54.100 --> 00:16:56.100]  你的信仰繼續去進行
[00:16:56.100 --> 00:16:58.100]  你的照明
[00:16:58.100 --> 00:17:00.100]  我給三分鐘大家去分享
[00:17:00.100 --> 00:17:02.100]  小Jo分享,然後我就會問
