
[00:00:00.000 --> 00:00:03.000]  大家好, 各位姐妹早安
[00:06:55.000 --> 00:06:59.000]  因為面對教會不同弟兄姊妹不同的境況
[00:06:59.000 --> 00:07:02.000]  我們靠著我們自己是沒有辦法做任何事
[00:07:02.000 --> 00:07:04.000]  唯獨真的舉起聖結的手
[00:07:04.000 --> 00:07:06.000]  上上去禱告,學習去禱告
[00:07:06.000 --> 00:07:08.000]  默默去禱告
[00:07:08.000 --> 00:07:09.000]  而上帝很有恩典
[00:07:09.000 --> 00:07:12.000]  當我們去祈禱的時候,祂真的會聽
[00:07:12.000 --> 00:07:15.000]  而透過和弟兄姊妹一起去祈禱的時候
[00:07:15.000 --> 00:07:17.000]  我們就一起去經歷神
[00:07:17.000 --> 00:07:19.000]  一起去發現神
[00:07:19.000 --> 00:07:21.000]  一起看到祂自己的恩惠
[00:07:21.000 --> 00:07:23.000]  祂自己的榮美
[00:07:23.000 --> 00:07:26.000]  祂的可靠,順實
[00:07:26.000 --> 00:07:28.000]  我在這裡分享一點見證
[00:07:28.000 --> 00:07:30.000]  兩個見證
[00:07:30.000 --> 00:07:32.000]  四月份的時候
[00:07:32.000 --> 00:07:36.000]  我們四個姐妹團體一起去大旅行
[00:07:36.000 --> 00:07:37.000]  託號很好
[00:07:37.000 --> 00:07:39.000]  預早就想好去哪裡玩
[00:07:39.000 --> 00:07:41.000]  我們去塔門,去海下灣
[00:07:41.000 --> 00:07:43.000]  這些很美的地方,不知道你們有沒有去過
[00:07:43.000 --> 00:07:46.000]  行程之前,我們早早就預備好了
[00:07:46.000 --> 00:07:49.000]  吃的各樣東西安排都妥當了
[00:07:49.000 --> 00:07:52.000]  不過去到臨旅行之前的一個星期
[00:07:52.000 --> 00:07:54.000]  我們就很憂心了
[00:07:54.000 --> 00:07:56.000]  你們猜猜為什麼有人點頭
[00:07:56.000 --> 00:07:59.000]  有手勢的,都下雨了
[00:07:59.000 --> 00:08:02.000]  不知道下雨是下很大雨還是下黃雨
[00:08:02.000 --> 00:08:05.000]  昨天都下大雨,再下就下更大的雨
[00:08:05.000 --> 00:08:08.000]  所以我們就說,不行了,我們真的要發動祈禱了
[00:08:08.000 --> 00:08:10.000]  我們一起去團體中一起去託告
[00:08:10.000 --> 00:08:13.000]  我們祈禱之後,翌日有沒有下雨呢
[00:08:13.000 --> 00:08:15.000]  繼續下雨,整個星期都下雨
[00:08:15.000 --> 00:08:19.000]  我們心裡就想,天父我們已經選了這麼好的地方
[00:08:19.000 --> 00:08:22.000]  人都已經預備好了,那怎麼算好呢
[00:08:22.000 --> 00:08:26.000]  沒辦法,旅行之前,前一天都還下雨的時候
[00:08:26.000 --> 00:08:30.000]  我們託告,用WhatsApp,我們所謂的籌旗
[00:08:30.000 --> 00:08:32.000]  籌籌集祈禱
[00:08:32.000 --> 00:08:35.000]  大家一起多多祈禱,求主止住雨水
[00:08:35.000 --> 00:08:37.000]  求主賜下美好的天氣
[00:08:37.000 --> 00:08:41.000]  結果呢?
[00:08:41.000 --> 00:08:44.000]  其實當天幾乎沒有下過一滴雨
[00:08:44.000 --> 00:08:46.000]  至少我自己是沒有開過雨傘
[00:08:46.000 --> 00:08:48.000]  我不知道你們有沒有開過雨傘
[00:08:48.000 --> 00:08:51.000]  當天我們每個姐妹一路走的時候
[00:08:51.000 --> 00:08:54.000]  我們一路Hallelujah,一路感謝上帝
[00:08:54.000 --> 00:08:57.000]  看到天那邊黑黑的,但是就是沒有下雨
[00:08:57.000 --> 00:09:00.000]  然後拍照的時候,還有一絲的光
[00:09:00.000 --> 00:09:03.000]  我們真的很感恩,我們看到上帝原來
[00:09:03.000 --> 00:09:06.000]  我們託告祂,真的要垂聽
[00:09:06.000 --> 00:09:08.000]  天氣就變得如此的美麗
[00:09:08.000 --> 00:09:11.000]  我們姐妹們有美好的相交
[00:09:11.000 --> 00:09:13.000]  翌日繼續下雨
[00:09:13.000 --> 00:09:15.000]  上帝真的好奇妙
[00:09:15.000 --> 00:09:19.000]  另外有一次,我們在子寧團契開小組
[00:09:19.000 --> 00:09:23.000]  有一個回來了不久,但其實他住了比較久
[00:09:23.000 --> 00:09:26.000]  他提起,突然想起
[00:09:26.000 --> 00:09:30.000]  其實我很想除掉家裡的偶像
[00:09:30.000 --> 00:09:34.000]  無奈他家人就諸般的難了
[00:09:34.000 --> 00:09:36.000]  拜開就繼續拜
[00:09:36.000 --> 00:09:39.000]  但是每天他看到兒子去裝香
[00:09:39.000 --> 00:09:43.000]  心裡面就很煩心,怎麼辦呢?
[00:09:43.000 --> 00:09:45.000]  他怎樣都沒有辦法說服他們
[00:09:45.000 --> 00:09:49.000]  然後姐妹們提起,說到我們做什麼?
[00:09:49.000 --> 00:09:52.000]  祈禱,我們眾人一起為他
[00:09:52.000 --> 00:09:55.000]  為他的家庭去禱告
[00:09:55.000 --> 00:09:59.000]  就在下個星期,這個姐妹再次回來我們當中
[00:09:59.000 --> 00:10:01.000]  姐妹們笑了
[00:10:01.000 --> 00:10:02.000]  她怎樣說呢?
[00:10:02.000 --> 00:10:04.000]  她說,哎呀,不知為何
[00:10:04.000 --> 00:10:06.000]  我老公,即是我先生
[00:10:06.000 --> 00:10:08.000]  他公司回來,不知發生了什麼事
[00:10:08.000 --> 00:10:11.000]  總之一回來就說,我們拆掉了他的偶像
[00:10:11.000 --> 00:10:15.000]  我們一群姐妹們,姐妹們很雀躍很開心
[00:10:15.000 --> 00:10:17.000]  不停地說Hallelujah,Hallelujah
[00:10:17.000 --> 00:10:21.000]  跳了出來,我們比較表達情感
[00:10:21.000 --> 00:10:23.000]  我們發現原來我們運用禱告權
[00:10:23.000 --> 00:10:26.000]  並我們見證到上帝原來親自的作供
[00:10:26.000 --> 00:10:28.000]  不單單有時候我們要禱告很久
[00:10:28.000 --> 00:10:31.000]  原來可以很快上帝就作供
[00:10:31.000 --> 00:10:34.000]  他親自彰顯他自己的榮耀
[00:10:34.000 --> 00:10:37.000]  我再思考的時候,當我們默默地去禱告
[00:10:37.000 --> 00:10:41.000]  我們就默默地去見證上帝的榮耀
[00:10:41.000 --> 00:10:47.000]  而當我們默默地去見證上帝的好處不在他意外的時候
[00:10:47.000 --> 00:10:52.000]  主的道就更加快快地去走開、傳開
[00:10:52.000 --> 00:10:54.000]  正如在帖撒羅尼加教會一樣
[00:10:54.000 --> 00:10:57.000]  我很盼望我們港福家、港福堂都一樣
[00:10:57.000 --> 00:11:01.000]  多多禱告,多多經歷神
[00:11:01.000 --> 00:11:03.000]  自自然然,我們信心就會增長
[00:11:03.000 --> 00:11:05.000]  而同時間,不單單我們自己
[00:11:05.000 --> 00:11:08.000]  我們身邊的人都會不單單是豐文有神
[00:11:08.000 --> 00:11:10.000]  豐文有耶穌基督
[00:11:10.000 --> 00:11:13.000]  他們都會親眼見到耶穌基督的時候
[00:11:13.000 --> 00:11:16.000]  他們就會降服,就會歸向主
[00:11:16.000 --> 00:11:19.000]  保羅叫我們禱告
[00:11:19.000 --> 00:11:21.000]  第一點是主的道快快傳開
[00:11:21.000 --> 00:11:23.000]  第二點是什麼呢?
[00:11:23.000 --> 00:11:26.000]  我們一起讀第二節
[00:11:26.000 --> 00:11:27.000]  一二三
[00:11:27.000 --> 00:11:32.000]  也讓我們能脫離無理和邪惡人的手
[00:11:32.000 --> 00:11:36.000]  因為不是人人都有信仰
[00:11:36.000 --> 00:11:39.000]  如果你們記得在之前的正道當中
[00:11:39.000 --> 00:11:41.000]  不同的目者都分別提到
[00:11:41.000 --> 00:11:44.000]  帖撒羅尼加信徒所面對的環境
[00:11:44.000 --> 00:11:46.000]  下一個充滿張力的環境
[00:11:46.000 --> 00:11:48.000]  下一個真假難辨的信徒
[00:11:48.000 --> 00:11:52.000]  不斷受到迫不及待、受到攻擊、受到誘惑的世代
[00:11:52.000 --> 00:11:56.000]  而這個世代我們稱之為末世
[00:11:56.000 --> 00:12:00.000]  其實時至今日,我們更加處於末世的一個時代
[00:12:00.000 --> 00:12:04.000]  因為我們比任何時候更加接近耶穌回來的日子
[00:12:04.000 --> 00:12:09.000]  世界的確比以前更加進步
[00:12:09.000 --> 00:12:14.000]  但同時,世界也變得更加荒誕、更加荒亂
[00:12:14.000 --> 00:12:17.000]  不用我說,打開新聞大家都能看到
[00:12:17.000 --> 00:12:20.000]  所以經文提醒我們
[00:12:20.000 --> 00:12:22.000]  保羅和當時的信徒
[00:12:22.000 --> 00:12:24.000]  以及我們今天所面對的這個大環境
[00:12:24.000 --> 00:12:29.000]  當中一定會有無理的人、邪惡的人
[00:12:29.000 --> 00:12:32.000]  不用審,一定有一個在附近
[00:12:32.000 --> 00:12:36.000]  這些人很可能很自私、很自利
[00:12:36.000 --> 00:12:39.000]  甚或他們說不是每個人都有信仰
[00:12:39.000 --> 00:12:41.000]  他們未必是信神
[00:12:41.000 --> 00:12:44.000]  所以他們想的可能只是想自己
[00:12:44.000 --> 00:12:48.000]  又或者他們甚至像第二章所說
[00:12:48.000 --> 00:12:52.000]  他們被撒旦、被邪惡者所操控、所誘惑
[00:12:52.000 --> 00:12:54.000]  但無論如何
[00:12:54.000 --> 00:12:57.000]  我們又看下去,第三節怎樣說
[00:12:57.000 --> 00:12:59.000]  讓我們一起讀
[00:12:59.000 --> 00:13:07.000]  「但主是信實的,他要兼顧你們,保護你們脫離那邪惡者」
[00:13:07.000 --> 00:13:13.000]  主是信實,他要兼顧我們,保護我們脫離那邪惡者
[00:13:13.000 --> 00:13:16.000]  縱然這個世界,是的,一定有一個在附近
[00:13:16.000 --> 00:13:18.000]  縱然這個世界有些不講理的人
[00:13:18.000 --> 00:13:21.000]  有黑暗勢力、有邪惡軸心地說
[00:13:21.000 --> 00:13:23.000]  其實一直都有
[00:13:23.000 --> 00:13:26.000]  但聖經這樣說,愛我們的主,信實的主
[00:13:26.000 --> 00:13:32.000]  他要兼顧我們,他可靠的,他可以信任的
[00:13:32.000 --> 00:13:34.000]  他講得出,他就做得到
[00:13:34.000 --> 00:13:39.000]  他必然會兼顧我們,保護我們脫離那個邪惡者
[00:13:39.000 --> 00:13:46.000]  上星期早堂也有蔡志輝弟兄的靜悟,你們有沒有聽到?
[00:13:46.000 --> 00:13:47.000]  也有吧
[00:13:47.000 --> 00:13:50.000]  記得當中他分享其中一個見證
[00:13:50.000 --> 00:13:52.000]  他說在國內開分店
[00:13:52.000 --> 00:13:57.000]  萬事俱備,只欠,不是東方,只欠牌
[00:13:57.000 --> 00:13:59.000]  當局有些不同的消防條例
[00:13:59.000 --> 00:14:02.000]  不同的原因,遲遲不發牌給他
[00:14:02.000 --> 00:14:04.000]  記得吧,等了一個月
[00:14:04.000 --> 00:14:10.000]  他堅持不給提示,不給小費
[00:14:10.000 --> 00:14:14.000]  最終蔡弟兄修成正果
[00:14:14.000 --> 00:14:18.000]  甚至事後有人因著他的正直不阿
[00:14:18.000 --> 00:14:21.000]  想去認識他背後所信的耶穌基督
[00:14:21.000 --> 00:14:23.000]  我坐在那裏聽的時候,我發現
[00:14:23.000 --> 00:14:30.000]  原來那些字幕打著「如有雷同實屬巧合」是真的
[00:14:30.000 --> 00:14:35.000]  我也聽過一樣跟他很類似的見證
[00:14:35.000 --> 00:14:41.000]  這個見證發生在我們廣福街一個我們很熟悉的宣教士朋友當中
[00:14:41.000 --> 00:14:44.000]  如果你認識他,或者你有聽說過
[00:14:44.000 --> 00:14:47.000]  這個宣教士他同樣的開店
[00:14:47.000 --> 00:14:52.000]  他為了主的緣故,去到老遠的地方開店去做神的工作
[00:14:52.000 --> 00:14:57.000]  同樣的,他的店裝修好了,萬事俱備,只欠一個牌
[00:14:57.000 --> 00:15:00.000]  沒有牌,你在香港有時見到藥房
[00:15:00.000 --> 00:15:05.000]  他們會用布遮住名字,然後就已經在開店
[00:15:05.000 --> 00:15:09.000]  但是他有沒有這樣做呢?沒有,他沒有這樣做
[00:15:09.000 --> 00:15:13.000]  小費有沒有給?都沒有給
[00:15:13.000 --> 00:15:16.000]  蔡弟兄等了一個多月
[00:15:16.000 --> 00:15:21.000]  那些姐妹很厲害,她等了六個月
[00:15:21.000 --> 00:15:24.000]  而我認識她的性格,她比較心急
[00:15:24.000 --> 00:15:31.000]  但是她卻毅然按耐著自己內心的等待上帝親自出手
[00:15:31.000 --> 00:15:35.000]  那六個月她應該叫了不同的人去為她禱告
[00:15:35.000 --> 00:15:38.000]  那六個月店又開不了,怎麼辦?
[00:15:38.000 --> 00:15:41.000]  好用的地方,善用的地方
[00:15:41.000 --> 00:15:46.000]  她跟同工,弟兄姐妹一起在裡面開小組,祈禱,分享等等
[00:15:46.000 --> 00:15:50.000]  直到有一天,有一個阿伯
[00:15:50.000 --> 00:15:57.000]  穿著很平常的韓衣,短褲
[00:15:57.000 --> 00:16:01.000]  總之很簡單,很樸素
[00:16:01.000 --> 00:16:04.000]  偶爾經過她那間店
[00:16:04.000 --> 00:16:07.000]  這個阿伯就看到裡面有一群年輕人
[00:16:07.000 --> 00:16:10.000]  他很好奇,敲門
[00:16:10.000 --> 00:16:14.000]  問他們在做什麼
[00:16:14.000 --> 00:16:18.000]  這裡裝修得這麼漂亮,你們為什麼還不開張?
[00:16:18.000 --> 00:16:23.000]  聊著聊著,我們這個孫有時朋友就請他去喝杯咖啡
[00:16:23.000 --> 00:16:27.000]  然後聊著聊著,吹完水就走了
[00:16:27.000 --> 00:16:29.000]  大概半個月之後
[00:16:29.000 --> 00:16:36.000]  那些什麼消防條例,那些什麼問題,所有東西都沒有了
[00:16:36.000 --> 00:16:40.000]  之後才發現,原來那個阿伯是什麼人?
[00:16:40.000 --> 00:16:44.000]  不知道,是當地一個很高的高官
[00:16:44.000 --> 00:16:47.000]  我聽的時候,嘩,真的嗎?
[00:16:47.000 --> 00:16:48.000]  這件事真的這樣發生?
[00:16:48.000 --> 00:16:50.000]  我聽的時候是在一個店裡聽
[00:16:50.000 --> 00:16:52.000]  我聽完之後,我自己都沒有想過
[00:16:52.000 --> 00:16:56.000]  我簡直覺得這是以斯帖記的現代版
[00:16:56.000 --> 00:17:01.000]  一個輕鬆平常的客人,來了一個穿著隨便的阿伯
[00:17:01.000 --> 00:17:04.000]  原來就是上帝派來改變一切的高官?
[00:17:04.000 --> 00:17:06.000]  有沒有這麼對?
[00:17:06.000 --> 00:17:09.000]  如果當天那個阿伯沒有經過那條街呢?
[00:17:09.000 --> 00:17:12.000]  或者走過對面那條街呢?
[00:17:12.000 --> 00:17:15.000]  如果那個阿伯對於媳婦其實沒有什麼興趣
[00:17:15.000 --> 00:17:17.000]  走過,碰過,那怎麼辦呢?
[00:17:17.000 --> 00:17:22.000]  如果那個阿伯不喜歡喝咖啡,喜歡喝茶?
[00:17:22.000 --> 00:17:24.000]  我想了很多,可能想太多了
[00:17:24.000 --> 00:17:28.000]  不過其實,這些如果,簡單來說背後是什麼?
[00:17:28.000 --> 00:17:33.000]  其實很多原因,這件事可以不是這樣發生
[00:17:33.000 --> 00:17:38.000]  但是上帝卻是讓這件事真的這樣發生
[00:17:38.000 --> 00:17:43.000]  有時候我們等待好像很漫長,覺得很艱難
[00:17:43.000 --> 00:17:48.000]  無理的人,惡人好像就充斥著這個世界
[00:17:48.000 --> 00:17:51.000]  怎麼做他們都打不死
[00:17:51.000 --> 00:17:57.000]  但是主卻是信實,祂要兼顧我們,保護我們脫離那惡者
[00:17:57.000 --> 00:18:00.000]  所以,大英姐妹,我們要堅信
[00:18:00.000 --> 00:18:04.000]  上帝其實一直都在做事
[00:18:04.000 --> 00:18:07.000]  就算我們看不到,祂也一直在做事
[00:18:07.000 --> 00:18:14.000]  耶穌這樣說,祂說「我父做事,直到如今,我也做事」
[00:18:14.000 --> 00:18:17.000]  天父一直在做事,不知道你能不能看見
[00:18:17.000 --> 00:18:23.000]  祂主祂自己,親自都在默默耕耘
[00:18:23.000 --> 00:18:29.000]  在這個世代裏面,在我們家裏面,在我們日常生活裏面
[00:18:29.000 --> 00:18:35.000]  在我們的工作間,甚至在這裏,我們教會,港府家
[00:18:35.000 --> 00:18:41.000]  你能不能看見上帝在我們當中一直都在默默耕耘
[00:18:41.000 --> 00:18:44.000]  你能不能看見?你有沒有發現到?
[00:18:44.000 --> 00:18:49.000]  上帝會在最適合的時候,用出人意外的方法
[00:18:49.000 --> 00:18:53.000]  開出一條又一條新的道路,新的江河
[00:18:53.000 --> 00:18:58.000]  我很盼望大英姐妹,你們都一同如此相信
[00:18:58.000 --> 00:19:05.000]  天氣難去不到,人的心隨時可以一下子就被改變過來
[00:19:05.000 --> 00:19:08.000]  甚或是當有攻擊,甚或是有黑勢力
[00:19:08.000 --> 00:19:11.000]  上帝完全都在掌管,在他控制之內
[00:19:11.000 --> 00:19:14.000]  事情是可以扭轉
[00:19:14.000 --> 00:19:19.000]  你是不是真的這樣全然地相信,無偽地相信呢?
[00:19:19.000 --> 00:19:25.000]  讓我們默默地去禱告,也能看見,看見主在我們當中
[00:19:25.000 --> 00:19:30.000]  同樣地,他一直默默耕耘,默默作供
[00:19:30.000 --> 00:19:34.000]  來到現在,我會說今天第三點
[00:19:34.000 --> 00:19:39.000]  大家可能有一點點擔心,因為今天的講道,經文有18節
[00:19:39.000 --> 00:19:43.000]  我可以馬上說到第三節,不過大家不用擔心
[00:19:43.000 --> 00:19:46.000]  因為後面的部分,我會用歸納的方法
[00:19:46.000 --> 00:19:51.000]  讓大家簡單地明白,保羅其實是想和帖撒羅尼加一個信徒
[00:19:51.000 --> 00:19:56.000]  講一些什麼教訓、教導,甚或是一些吩咐
[00:19:56.000 --> 00:20:00.000]  讓我們先讀一下經文,第六節
[00:20:00.000 --> 00:20:05.000]  弟兄們,我們奉主耶穌基督的名,吩咐你們
[00:20:05.000 --> 00:20:11.000]  凡有弟兄不按規矩而行,不遵守從我們所受的教訓
[00:20:11.000 --> 00:20:16.000]  就當遠離他。我們聽說,在你們中間
[00:20:16.000 --> 00:20:23.000]  有人不按規矩而行,什麼工都不做,反倒專管閒事
[00:20:23.000 --> 00:20:28.000]  我們靠主耶穌基督吩咐,勸誡這樣的人
[00:20:28.000 --> 00:20:32.000]  要安靜做工,吃自己的飯
[00:20:32.000 --> 00:20:37.000]  不同的中文譯本,給這個一段落不同的題目
