
[00:00:00.000 --> 00:00:07.780]   Good evening, everybody.
[00:23:19.680 --> 00:23:27.520]   That's another, this all these other way to share the gospel with people around us.
[00:23:27.520 --> 00:23:35.200]   And last week, Pastor John said he was, he is, he still is an Alpha-holic and that would
[00:23:35.200 --> 00:23:40.040]   make me an Alpha-holic junior.
[00:23:40.040 --> 00:23:41.040]   And next slide please.
[00:23:41.040 --> 00:23:46.040]   I've been doing Alpha in the marketplace for many years and here's one example here in
[00:23:46.040 --> 00:23:47.200]   the slide.
[00:23:47.200 --> 00:23:53.520]   And if you can see, yes, this is right above us on the second floor.
[00:23:53.520 --> 00:24:01.880]   It was an Alpha that we ran with KFC together with Central Gospel Mission and Alpha Hong
[00:24:01.880 --> 00:24:02.880]   Kong.
[00:24:02.880 --> 00:24:08.200]   We had over a hundred people upstairs to have lunch together.
[00:24:08.200 --> 00:24:13.400]   And generally in Alpha, we share meals with people, a casual meal with our colleagues
[00:24:13.400 --> 00:24:15.280]   or families or friends.
[00:24:15.280 --> 00:24:21.560]   And then during the meals, we also engage them with a topic to discuss our faith and
[00:24:21.560 --> 00:24:28.600]   life and that's a very authentic way to share the gospel with others.
[00:24:28.600 --> 00:24:33.800]   And in KFC, we plan to run a marketplace Alpha later this year.
[00:24:33.800 --> 00:24:39.280]   So stay tuned on how you can participate.
[00:24:39.280 --> 00:24:45.160]   In addition to utilizing our presence in the marketplace, we can also use our work experience
[00:24:45.160 --> 00:24:50.920]   to build the kingdom of God in church and in the family.
[00:24:50.920 --> 00:24:53.920]   One example is one of our brothers, David Wong.
[00:24:53.920 --> 00:24:59.160]   A few weeks ago, he was in the marketplace sharing his experience about cryptocurrency
[00:24:59.160 --> 00:25:08.000]   investment, a very hot topic investment, and then connected it to God's kingdom value.
[00:25:08.000 --> 00:25:14.120]   And then also Pastor Johnny, later on in the summer, he will organize several career forums
[00:25:14.120 --> 00:25:16.720]   for our college students.
[00:25:16.720 --> 00:25:25.920]   All of us, we can share our work experience, Pastor John earlier, to our next generation.
[00:25:25.920 --> 00:25:30.960]   We can contribute our experience in God's kingdom.
[00:25:30.960 --> 00:25:38.760]   God is seeking all of us, not just the pastors, but all of us to join his movement in the
[00:25:38.760 --> 00:25:43.920]   workplace and in the church for his work.
[00:25:43.920 --> 00:25:52.560]   But then in doing all this, don't forget, Jesus is with us to do all this work.
[00:25:52.560 --> 00:25:59.640]   Without Jesus, we can easily burn out or feel powerless when we do God's kingdom work.
[00:25:59.640 --> 00:26:03.160]   And then head back to this nobody statuses, "Oh, it's so difficult.
[00:26:03.160 --> 00:26:05.480]   I'm so powerless."
[00:26:05.480 --> 00:26:17.040]   But like Zacchaeus, when Jesus enters into our life, we are blessed so abundantly that
[00:26:17.040 --> 00:26:28.280]   we can share God's blessings with others just with our presence in the workplace.
[00:26:28.280 --> 00:26:36.320]   Our presence, including our work experience or spiritual gift, can be offered as a pleasing
[00:26:36.320 --> 00:26:46.880]   sacrifice to God for building up the family of God in church and in the marketplace.
[00:26:46.880 --> 00:26:55.440]   If we feel powerless in doing God's kingdom work, remember this, Jesus wants to enter
[00:26:55.440 --> 00:27:04.160]   into your life to empower us to join God for his mission.
[00:27:04.160 --> 00:27:05.880]   Next slide, please.
[00:27:05.880 --> 00:27:13.400]   Jesus not only restores our identity and empower us, he doesn't stop there.
[00:27:13.400 --> 00:27:18.920]   He wants to connect us to a community of faith.
[00:27:18.920 --> 00:27:27.360]   In verse 9 and 10, we just read, Jesus proclaims that salvation has come to the house of Zacchaeus,
[00:27:27.360 --> 00:27:33.480]   and he is also a son of Abraham.
[00:27:33.480 --> 00:27:38.040]   Remember earlier, we said that Zacchaeus was despised by his people.
[00:27:38.040 --> 00:27:40.880]   He was an outcast.
[00:27:40.880 --> 00:27:52.880]   By calling Zacchaeus a son of Abraham, Jesus is connecting him back to a family, not justified
[00:27:52.880 --> 00:27:58.840]   by faith and not by works.
[00:27:58.840 --> 00:28:05.280]   I know many Christians in the marketplace, when we share and pray and share love, I hear
[00:28:05.280 --> 00:28:13.720]   one common struggle we face, that we feel lonely, we feel alone in the marketplace,
[00:28:13.720 --> 00:28:20.880]   and we find no support to live out our faith in the workplace.
[00:28:20.880 --> 00:28:26.400]   Yes, Christians are minority in the workplace.
[00:28:26.400 --> 00:28:34.480]   And yes, the culture in the world is very different from the biblical values.
[00:28:34.480 --> 00:28:40.360]   And this loneliness experienced by Christians in the marketplace is caused by a misbelief
[00:28:40.360 --> 00:28:54.120]   that salvation is only a personal matter, and Christian faith is just a private practice.
[00:28:54.120 --> 00:29:04.460]   But in this passage, we see from Jesus' proclamation, saying that salvation is also communal in
[00:29:04.460 --> 00:29:11.680]   nature, and we belong to a family of faith.
[00:29:11.680 --> 00:29:19.040]   And that family of faith goes beyond these four walls of the church.
[00:29:19.040 --> 00:29:26.040]   Outside Cornfolk Church, I've been actively connecting with Christians in the marketplace.
[00:29:26.040 --> 00:29:31.880]   When I first came back to Hong Kong from Boston in 2004, I didn't know anyone in the church
[00:29:31.880 --> 00:29:35.000]   or in the office, but then I didn't wait.
[00:29:35.000 --> 00:29:39.220]   I started a Bible study group in my office.
[00:29:39.220 --> 00:29:44.000]   And then God slowly connecting me to other Christians working in the same building at
[00:29:44.000 --> 00:29:48.280]   IFC, and we prayed together for our workplace.
[00:29:48.280 --> 00:29:51.320]   And then things start to happen.
[00:29:51.320 --> 00:29:52.320]   Next slide.
[00:29:52.320 --> 00:29:56.560]   Here's some photos in the next few slides.
[00:29:56.560 --> 00:30:02.840]   The photo on the left is a choir made up by Marketplace in Christians.
[00:30:02.840 --> 00:30:08.000]   For a few years, we were able to sing Christmas carols at the IFC malls.
[00:30:08.000 --> 00:30:16.720]   This is such a great opportunity to praise God and testify our faith in our own workplace
[00:30:16.720 --> 00:30:17.720]   community.
[00:30:17.720 --> 00:30:23.600]   It also connects us from different churches, different companies, serving together for
[00:30:23.600 --> 00:30:26.040]   the same mission of God.
[00:30:26.040 --> 00:30:32.440]   And then the picture to the right, it's also happened in the same place, IFC mall.
[00:30:32.440 --> 00:30:33.440]   It's a bunch of leaders.
[00:30:33.440 --> 00:30:38.160]   We call it IFC Alpha, that we've run several years.
[00:30:38.160 --> 00:30:39.440]   These are just the leaders.
[00:30:39.440 --> 00:30:44.720]   And over the years, we were able to, just one location, we were able to reach over hundreds
[00:30:44.720 --> 00:30:49.280]   or even thousands of people at the IFC through Alpha.
[00:30:49.280 --> 00:30:55.900]   And through, again, having meals with others and chatting about topic about faith.
[00:30:55.900 --> 00:30:56.900]   Next slide.
[00:30:56.900 --> 00:31:01.720]   And, but God doesn't stop me just at Central or in my place.
[00:31:01.720 --> 00:31:05.160]   He also connect me to this citywide network.
[00:31:05.160 --> 00:31:09.840]   The photos here on the top is a core team of leaders.
[00:31:09.840 --> 00:31:17.680]   We call it the Alpha Spark Network, that we try to promote Alpha everywhere in the marketplace.
[00:31:17.680 --> 00:31:24.720]   And then another photo to the right is a small group, what we call a halftime network.
[00:31:24.720 --> 00:31:32.000]   This is a group of people organized, actually led by also David Wong, to help professionals
[00:31:32.000 --> 00:31:41.560]   or anyone, or even pastors to seek the significance of our vocation in our second half, like what
[00:31:41.560 --> 00:31:43.360]   I'm doing.
[00:31:43.360 --> 00:31:49.000]   And then the photos at the bottom is another movement, citywide movement, called Ecclesiastical
[00:31:49.000 --> 00:31:53.560]   Movement, that we pray every month through Zoom, over the phone.
[00:31:53.560 --> 00:31:59.880]   But then here, every year on New Year's Day, we went up to the peak and pray for Hong Kong.
[00:31:59.880 --> 00:32:03.160]   It's so exciting.
[00:32:03.160 --> 00:32:07.240]   But then this network, it also takes in different forms.
[00:32:07.240 --> 00:32:09.360]   Next slide.
[00:32:09.360 --> 00:32:15.120]   The photos on the left is a group of Christian parents trying to pray for the high school
[00:32:15.120 --> 00:32:18.440]   attended by my kids, Lucas and Charis.
[00:32:18.440 --> 00:32:23.600]   And then in that network, we got to meet teachers and pastors working in the school.
[00:32:23.600 --> 00:32:31.160]   We also get to meet Young Life, the organization James serves, and it's that citywide network.
[00:32:31.160 --> 00:32:35.000]   It's so exciting to pray for school with others.
[00:32:35.000 --> 00:32:42.640]   And then the photos on the right is a network that I started two years ago, called Marketplace
[00:32:42.640 --> 00:32:44.480]   Network for Christ.
[00:32:44.480 --> 00:32:51.180]   It is a network that we meet every week, even over the past two years, during COVID time,
[00:32:51.180 --> 00:32:58.080]   we meet every, we gather every week over Zoom and lunchtime, and we seek God in the marketplace
[00:32:58.080 --> 00:32:59.720]   together.
[00:32:59.720 --> 00:33:03.680]   And here in this photo, I want to highlight one person here.
[00:33:03.680 --> 00:33:12.440]   If you have good eyes, you will see that at the bottom and the center, that's Pastor John.
[00:33:12.440 --> 00:33:23.800]   I have to say that Pastor John is truly a pastor who practices what he preaches.
