
[00:00:00.000 --> 00:00:02.000]  大英姐妹 午安
[00:02:34.000 --> 00:02:37.000]  他說牧師其實耶穌是神的兒子
[00:02:37.000 --> 00:02:39.000]  他好像Superman那樣
[00:02:39.000 --> 00:02:41.000]  其實都是六個小時
[00:02:41.000 --> 00:02:43.000]  他都像前面十字架是怎樣的
[00:02:43.000 --> 00:02:45.000]  是可以熬得過的
[00:02:45.000 --> 00:02:47.000]  如果你這樣想
[00:02:47.000 --> 00:02:51.000]  你就完全錯過了聖經給我們這些細節位
[00:02:51.000 --> 00:02:55.000]  這些細節位不是只是肉身那種痛楚
[00:02:55.000 --> 00:02:58.000]  不是只是一種情感上的痛楚
[00:02:58.000 --> 00:03:00.000]  這個要交代的
[00:03:00.000 --> 00:03:02.000]  等下的經文我會和大家試一下
[00:03:02.000 --> 00:03:04.000]  逐一來看的時候
[00:03:04.000 --> 00:03:07.000]  你要明白為什麼主耶穌這麼沉重
[00:03:07.000 --> 00:03:10.000]  當時他在克西瑪利園的祈禱
[00:03:10.000 --> 00:03:14.000]  就是求父你若果可以將這個苦杯挪開
[00:03:14.000 --> 00:03:17.000]  連耶穌都會這樣向父神父求
[00:03:17.000 --> 00:03:20.000]  你以為那個苦杯那麼容易頂嗎
[00:03:20.000 --> 00:03:24.000]  不是只是普通肉身的苦楚
[00:03:24.000 --> 00:03:26.000]  我們試一下來到
[00:03:26.000 --> 00:03:27.000]  等下會來看
[00:03:27.000 --> 00:03:31.000]  頭尾夾住的就是祭司長文士
[00:03:31.000 --> 00:03:33.000]  和這個出賣耶穌的猶太
[00:03:33.000 --> 00:03:38.000]  是配合好像要來出賣主
[00:03:38.000 --> 00:03:40.000]  但是主角是耶穌本身
[00:03:40.000 --> 00:03:42.000]  耶穌要為我們犧牲
[00:03:42.000 --> 00:03:44.000]  而今天我們看的經文
[00:03:44.000 --> 00:03:46.000]  都是一個三文治的結構
[00:03:46.000 --> 00:03:51.000]  是說到耶穌要來預備這個禹節的筵席
[00:03:51.000 --> 00:03:55.000]  是要和門徒一起去守節旗
[00:03:55.000 --> 00:03:59.000]  就在中間的段落是說他設立聖餐的時候
[00:03:59.000 --> 00:04:02.000]  就透過這個舊約的禹節
[00:04:02.000 --> 00:04:05.000]  但是要讓門徒明白
[00:04:05.000 --> 00:04:08.000]  這個無教餅就是預表著他自己
[00:04:08.000 --> 00:04:11.000]  是耶穌的身體要為我們打開
[00:04:11.000 --> 00:04:14.000]  這件事也是在說耶穌
[00:04:14.000 --> 00:04:16.000]  是要為我們眾人的罪
[00:04:16.000 --> 00:04:18.000]  他成為了神的羔羊
[00:04:18.000 --> 00:04:21.000]  無下無癡沒有任何的罪污
[00:04:21.000 --> 00:04:24.000]  那個才能夠代替我們眾人
[00:04:24.000 --> 00:04:26.000]  去還清我們的罪
[00:04:26.000 --> 00:04:28.000]  但是在頭尾那兩段經文
[00:04:28.000 --> 00:04:29.000]  是在說什麼
[00:04:29.000 --> 00:04:32.000]  是預告了猶大的背叛
[00:04:32.000 --> 00:04:33.000]  他要出賣主
[00:04:33.000 --> 00:04:37.000]  但有就是給了三次不認主
[00:04:37.000 --> 00:04:41.000]  頭尾那兩段經文就是要告訴我們
[00:04:41.000 --> 00:04:44.000]  門徒的軟弱跌倒失敗
[00:04:44.000 --> 00:04:48.000]  但是我們主耶穌是徹底的去信服父神
[00:04:48.000 --> 00:04:51.000]  那個的心意
[00:04:51.000 --> 00:04:54.000]  他知道很難也好
[00:04:54.000 --> 00:04:56.000]  他沒有因而退後
[00:04:56.000 --> 00:04:59.000]  這件事要讓我們看回
[00:04:59.000 --> 00:05:02.000]  就是禹節的主角其實是神的羔羊
[00:05:02.000 --> 00:05:05.000]  就是新約聖餐裡的主角
[00:05:05.000 --> 00:05:08.000]  也是在說耶穌基督的離唱
[00:05:08.000 --> 00:05:12.000]  如果大家明白兩件事段落的時候
[00:05:12.000 --> 00:05:15.000]  上一課道和我們今天這課道
[00:05:15.000 --> 00:05:16.000]  都是要凸顯
[00:05:16.000 --> 00:05:18.000]  是要告訴我們
[00:05:18.000 --> 00:05:21.000]  耶穌基督要面對
[00:05:21.000 --> 00:05:23.000]  他將要釘十字架
[00:05:23.000 --> 00:05:25.000]  人家來捉拿他
[00:05:25.000 --> 00:05:28.000]  這個下一課講道會和大家交代
[00:05:28.000 --> 00:05:29.000]  但是來到這一刻
[00:05:29.000 --> 00:05:31.000]  我們要來研究一下
[00:05:31.000 --> 00:05:34.000]  耶穌的內心世界
[00:05:34.000 --> 00:05:37.000]  其實是不是好像有些人以為
[00:05:37.000 --> 00:05:39.000]  他既然是神的兒子
[00:05:39.000 --> 00:05:41.000]  很容易過了
[00:05:41.000 --> 00:05:43.000]  他知道過了之後他又會死
[00:05:43.000 --> 00:05:44.000]  然後又會復活
[00:05:44.000 --> 00:05:45.000]  是不是這樣呢
[00:05:45.000 --> 00:05:47.000]  當然不是這麼簡單
[00:05:47.000 --> 00:05:50.000]  我們一起來先有一個祈禱
[00:05:50.000 --> 00:05:52.000]  天父我求你幫助我們
[00:05:52.000 --> 00:05:54.000]  打開我們的心眼
[00:05:54.000 --> 00:05:58.000]  讓我們的心靈有真正的空間
[00:05:58.000 --> 00:06:00.000]  我們謙卑的耳朵
[00:06:00.000 --> 00:06:01.000]  你要接受上帝
[00:06:01.000 --> 00:06:02.000]  你自己的說話
[00:06:02.000 --> 00:06:04.000]  啟示給我們去明白
[00:06:04.000 --> 00:06:07.000]  你當日你要面對的
[00:06:07.000 --> 00:06:11.000]  這個是人類歷史最幽暗的時刻
[00:06:11.000 --> 00:06:14.000]  還有一樣我們不要輕輕的錯過了
[00:06:14.000 --> 00:06:18.000]  因為我們是要來跟隨你的腳踪行
[00:06:18.000 --> 00:06:20.000]  我們一生我們需要在人生裏面
[00:06:20.000 --> 00:06:25.000]  就是徹底的完全去信服父神的旨意
[00:06:25.000 --> 00:06:26.000]  我們要效法主
[00:06:26.000 --> 00:06:29.000]  就是在任何我們生活的場景
[00:06:29.000 --> 00:06:31.000]  我們要作這件事
[00:06:31.000 --> 00:06:33.000]  主也求你今日指教我們
[00:06:33.000 --> 00:06:36.000]  眾人都有聽道
[00:06:36.000 --> 00:06:38.000]  然後也有行道的心
[00:06:38.000 --> 00:06:39.000]  求你幫助我們
[00:06:39.000 --> 00:06:40.000]  叫講的聽的
[00:06:40.000 --> 00:06:41.000]  我們要同德造就
[00:06:41.000 --> 00:06:42.000]  同心禱告
[00:06:42.000 --> 00:06:43.000]  仰望
[00:06:43.000 --> 00:06:45.000]  奉主耶穌基督的聖名
[00:06:45.000 --> 00:06:46.000]  阿們
[00:06:46.000 --> 00:06:51.000]  我們看看經文的一開始的段落
[00:06:51.000 --> 00:06:53.000]  禹節這個筵席的預備
[00:06:53.000 --> 00:06:55.000]  請我們一起讀
[00:06:55.000 --> 00:06:58.000]  「徐巧節的第一天
[00:06:58.000 --> 00:07:02.000]  就是載如月節羔羊的那一天
[00:07:02.000 --> 00:07:04.000]  門徒對耶穌說
[00:07:04.000 --> 00:07:06.000]  你要我們到那裏去
[00:07:06.000 --> 00:07:09.000]  預備禮吃禹節的筵席呢?
[00:07:09.000 --> 00:07:13.000]  耶穌就打發兩個門徒對他們說
[00:07:13.000 --> 00:07:14.000]  你們進城去
[00:07:14.000 --> 00:07:17.000]  會有人拿著一罐水迎面而來
[00:07:17.000 --> 00:07:19.000]  你們就跟著他
[00:07:19.000 --> 00:07:21.000]  無論他進哪一家
[00:07:21.000 --> 00:07:24.000]  你們就對那家的主人說
[00:07:24.000 --> 00:07:27.000]  請問我的客房在哪裏?
[00:07:27.000 --> 00:07:32.000]  我和我的門徒要在哪裏吃禹節的筵席呢?」
[00:07:32.000 --> 00:07:34.000]  這裏一開始說的是
[00:07:34.000 --> 00:07:35.000]  「徐巧節的第一天」
[00:07:35.000 --> 00:07:40.000]  這是猶太人他們一年三個重要的節期
[00:07:40.000 --> 00:07:41.000]  其中一個
[00:07:41.000 --> 00:07:44.000]  是和禹節相連的
[00:07:44.000 --> 00:07:47.000]  禹節就是紀念他們昔日
[00:07:47.000 --> 00:07:49.000]  在出埃及當夜
[00:07:49.000 --> 00:07:51.000]  他們經摩西
[00:07:51.000 --> 00:07:53.000]  是得神的啟示
[00:07:53.000 --> 00:07:56.000]  快些吩咐他們每個猶太人的家庭
[00:07:56.000 --> 00:08:00.000]  要來宰殺一個羔羊
[00:08:00.000 --> 00:08:02.000]  羔羊的血要透過祭司
[00:08:02.000 --> 00:08:05.000]  彈在祭壇上
[00:08:05.000 --> 00:08:08.000]  是表示神與他們納的一個約
[00:08:08.000 --> 00:08:12.000]  神要來帶領他們脫離埃及遺老之家
[00:08:12.000 --> 00:08:15.000]  而他們在這個之後
[00:08:15.000 --> 00:08:18.000]  他們就納定有一個徐巧節
[00:08:18.000 --> 00:08:20.000]  就是每年到這個時候
[00:08:20.000 --> 00:08:22.000]  都要紀念他們出埃及
[00:08:22.000 --> 00:08:23.000]  還有一件事
[00:08:23.000 --> 00:08:25.000]  就是神的救恩臨到
[00:08:25.000 --> 00:08:26.000]  他們歷世歷代
[00:08:26.000 --> 00:08:28.000]  神的子民都不會忘記
[00:08:28.000 --> 00:08:30.000]  神怎樣拯救他們
[00:08:30.000 --> 00:08:35.000]  「利三月」就是在他們猶太人的年曆
[00:08:35.000 --> 00:08:38.000]  是紀念他們出埃及的十二章所說的
[00:08:38.000 --> 00:08:40.000]  在十四日就是那一天
[00:08:40.000 --> 00:08:42.000]  亦都是耶穌
[00:08:42.000 --> 00:08:46.000]  他在地上最後一個禮拜的時候
[00:08:46.000 --> 00:08:48.000]  去到這個星期四
[00:08:48.000 --> 00:08:51.000]  在星期四大概三點鐘
[00:08:51.000 --> 00:08:53.000]  這些猶太人的家庭
[00:08:53.000 --> 00:08:56.000]  就會將羊羔帶到聖殿
[00:08:56.000 --> 00:08:58.000]  給祭司宰殺
[00:08:58.000 --> 00:09:01.000]  然後流血彈在祭壇上
[00:09:01.000 --> 00:09:06.000]  然後祭司會將羔羊的屍體
[00:09:06.000 --> 00:09:08.000]  連同骨頭
[00:09:08.000 --> 00:09:11.000]  整個骨頭是不可以斷的
[00:09:11.000 --> 00:09:15.000]  這是紀念到主耶穌將會為我們眾人
[00:09:15.000 --> 00:09:17.000]  聚聽十字架
[00:09:17.000 --> 00:09:19.000]  一斤一斤骨頭也不截斷
[00:09:19.000 --> 00:09:22.000]  要應驗在舊約聖經裏面
[00:09:22.000 --> 00:09:26.000]  當他們吃這個禹節羔羊的時候
[00:09:26.000 --> 00:09:29.000]  其實在最後晚餐的筵席
[00:09:29.000 --> 00:09:33.000]  其實耶穌就是要來表達
[00:09:33.000 --> 00:09:36.000]  祂就是被殺的羔羊
[00:09:36.000 --> 00:09:40.000]  耶穌才是筵席的真正主人翁
[00:09:40.000 --> 00:09:43.000]  這裡說祂打發兩個門徒出去預備
[00:09:43.000 --> 00:09:46.000]  這兩個門徒大家猜猜是哪兩個
[00:09:46.000 --> 00:09:49.000]  是誰呢
[00:09:49.000 --> 00:09:55.000]  最出名的就是大哥
[00:09:55.000 --> 00:09:59.000]  經常急不及待做代言人的彼得
[00:09:59.000 --> 00:10:01.000]  另外一個就是耶穌所說的
[00:10:01.000 --> 00:10:03.000]  所愛的門徒約翰
[00:10:03.000 --> 00:10:05.000]  這是在路加福音22章
[00:10:05.000 --> 00:10:07.000]  很清楚的跟我們交代了
[00:10:07.000 --> 00:10:10.000]  所以馬可沒有說這兩個人的名字
[00:10:10.000 --> 00:10:12.000]  但是在路加福音
[00:10:12.000 --> 00:10:15.000]  我們知道路加醫生是很清楚
[00:10:15.000 --> 00:10:18.000]  記載這兩個門徒
[00:10:18.000 --> 00:10:21.000]  他們聽耶穌的吩咐
[00:10:21.000 --> 00:10:23.000]  他問耶穌在哪裏預備
[00:10:23.000 --> 00:10:26.000]  但耶穌好像知道了整個情節
[00:10:26.000 --> 00:10:29.000]  你們進城就會遇到一個人
[00:10:29.000 --> 00:10:32.000]  這個人我們中文聖經沒有翻譯出來
[00:10:32.000 --> 00:10:34.000]  其實是一個男人
[00:10:34.000 --> 00:10:36.000]  有什麼特別呢
[00:10:36.000 --> 00:10:38.000]  因為昔日他們打水
[00:10:38.000 --> 00:10:40.000]  通常是婦女去做的
[00:10:40.000 --> 00:10:43.000]  婦女找一個水瓶放在頭頂就可以了
[00:10:43.000 --> 00:10:45.000]  到處去拿水
[00:10:45.000 --> 00:10:48.000]  但男人去拿水不是放在頭頂
[00:10:48.000 --> 00:10:50.000]  是用一個皮袋
[00:10:50.000 --> 00:10:52.000]  走到儲水池
[00:10:52.000 --> 00:10:56.000]  將雨水舀入皮袋
[00:10:56.000 --> 00:10:58.000]  拿回家飲用
[00:10:58.000 --> 00:11:01.000]  所以對於他們來說
[00:11:01.000 --> 00:11:03.000]  彼得約翰很清楚知道
[00:11:03.000 --> 00:11:05.000]  這個記號
[00:11:05.000 --> 00:11:08.000]  如果進城這麼多女人在拿水
[00:11:08.000 --> 00:11:10.000]  突然有一個男人揹著皮袋
[00:11:10.000 --> 00:11:11.000]  就是那個了
[00:11:11.000 --> 00:11:15.000]  你問他你家的主人在哪裏
[00:11:15.000 --> 00:11:17.000]  然後問他家的主人
[00:11:17.000 --> 00:11:20.000]  老師說客房在哪裏
[00:11:20.000 --> 00:11:22.000]  我們要吃這個雨節的筵席
[00:11:22.000 --> 00:11:25.000]  好像是耶穌安排了
[00:11:25.000 --> 00:11:27.000]  耶穌知道
[00:11:27.000 --> 00:11:29.000]  你再看下去的時候
[00:11:29.000 --> 00:11:30.000]  真的是耶穌知道
[00:11:30.000 --> 00:11:32.000]  耶穌連細節都說了
[00:11:32.000 --> 00:11:36.000]  他會帶你去一個擺設齊全
[00:11:36.000 --> 00:11:39.000]  準備妥當的樓上大廳
[00:11:39.000 --> 00:11:42.000]  你們進去就預備筵席
[00:11:42.000 --> 00:11:44.000]  門徒出去
[00:11:44.000 --> 00:11:48.000]  進了城所看見的正如耶穌所說的
[00:11:48.000 --> 00:11:51.000]  他們就預備了雨節的筵席
[00:11:51.000 --> 00:11:54.000]  我們整件事會問一個問題
[00:11:54.000 --> 00:11:56.000]  明明是門徒去問耶穌
[00:11:56.000 --> 00:12:00.000]  但耶穌又好像一早已經知道了
[00:12:00.000 --> 00:12:05.000]  而且在所有細節的準備都知道了
[00:12:05.000 --> 00:12:07.000]  你會遇到一個男人
[00:12:07.000 --> 00:12:09.000]  你跟著他去問主人
[00:12:09.000 --> 00:12:10.000]  主人就告訴你
[00:12:10.000 --> 00:12:14.000]  在哪裏要預備雨節的筵席
[00:12:14.000 --> 00:12:17.000]  整個過程就是耶穌
[00:12:17.000 --> 00:12:21.000]  其實才是筵席的主人
[00:12:21.000 --> 00:12:23.000]  我們這樣看的時候
[00:12:23.000 --> 00:12:27.000]  原來一切都在主耶穌的掌握當中
[00:12:27.000 --> 00:12:29.000]  他是神的兒子
[00:12:29.000 --> 00:12:31.000]  他是無所不知的
[00:12:31.000 --> 00:12:34.000]  他也有赦免人的罪的權柄
[00:12:34.000 --> 00:12:36.000]  這就是我們今天所信奉
[00:12:36.000 --> 00:12:38.000]  所跟隨
[00:12:38.000 --> 00:12:40.000]  一生我們都要愛他
[00:12:40.000 --> 00:12:42.000]  去侍奉的主
[00:12:42.000 --> 00:12:43.000]  我告訴大家
[00:12:43.000 --> 00:12:48.000]  侍奉主耶穌是何等的蒙恩蒙福
[00:12:48.000 --> 00:12:50.000]  你一生都不會後悔的
[00:12:50.000 --> 00:12:51.000]  頂之會
[00:12:51.000 --> 00:12:54.000]  所以如果你今天落在任何的境況
[00:12:54.000 --> 00:12:57.000]  你有灰心 你有懷疑
[00:12:57.000 --> 00:12:59.000]  你說今天這個世界這麼亂
[00:12:59.000 --> 00:13:00.000]  究竟我們跟隨主
[00:13:00.000 --> 00:13:02.000]  我們要作主的兒女
[00:13:02.000 --> 00:13:04.000]  有時正正在一些處境裏面
[00:13:04.000 --> 00:13:06.000]  我們是被人逼迫
[00:13:06.000 --> 00:13:08.000]  或者會被人凌辱
[00:13:08.000 --> 00:13:12.000]  甚至被人抵毀我們的時候
[00:13:12.000 --> 00:13:14.000]  耶穌說為以受逼迫的門徒
[00:13:14.000 --> 00:13:16.000]  你們是有福的
[00:13:16.000 --> 00:13:19.000]  因為天國是屬於這些人
[00:13:19.000 --> 00:13:23.000]  當我們真正的全心全意跟隨主的時候
[00:13:23.000 --> 00:13:25.000]  你要知道你人生好
[00:13:25.000 --> 00:13:30.000]  你在你自己前面的歷程裏面
[00:13:30.000 --> 00:13:32.000]  任何的選擇裏面
[00:13:32.000 --> 00:13:35.000]  你都要全心全意去徹底信服
[00:13:35.000 --> 00:13:37.000]  就是父神的心意
[00:13:37.000 --> 00:13:40.000]  不是按你自己的喜好去選擇
[00:13:40.000 --> 00:13:43.000]  當你明白這樣的背景的時候
[00:13:43.000 --> 00:13:45.000]  Are you ready?
[00:13:45.000 --> 00:13:47.000]  我們現在進入最後晚餐
[00:13:47.000 --> 00:13:50.000]  我們進入最後晚餐
[00:13:50.000 --> 00:13:52.000]  是不是這樣的呢
[00:13:52.000 --> 00:13:54.000]  這個就是達文西
[00:13:54.000 --> 00:13:57.000]  他用他的西式的說法
[00:13:57.000 --> 00:13:59.000]  你以為耶穌吃西餐嗎
[00:13:59.000 --> 00:14:02.000]  耶穌是在吃猶太人的乳節
[00:14:02.000 --> 00:14:03.000]  肯定不是這樣
[00:14:03.000 --> 00:14:06.000]  不過他很有藝術家的想像力
[00:14:06.000 --> 00:14:07.000]  他都是看過聖經
[00:14:07.000 --> 00:14:09.000]  不過他沒有研究清楚
[00:14:09.000 --> 00:14:12.000]  聖經當時第一世紀巴勒斯坦的文化
[00:14:12.000 --> 00:14:15.000]  他這個完全是西餐
[00:14:15.000 --> 00:14:17.000]  主人坐在中間
[00:14:17.000 --> 00:14:19.000]  他旁邊那十二個門徒
[00:14:19.000 --> 00:14:21.000]  每邊有六個
[00:14:21.000 --> 00:14:22.000]  你看他們在自浸
[00:14:22.000 --> 00:14:23.000]  在說什麼呢
[00:14:23.000 --> 00:14:24.000]  就是耶穌說
[00:14:24.000 --> 00:14:27.000]  你中間有一個人要出賣我
[00:14:27.000 --> 00:14:29.000]  哇 是誰啊
[00:14:29.000 --> 00:14:30.000]  這麼大膽
[00:14:30.000 --> 00:14:32.000]  耶穌是不是我啊
[00:14:32.000 --> 00:14:34.000]  在那裡
[00:14:34.000 --> 00:14:36.000]  達文西看了這些聖經
[00:14:36.000 --> 00:14:37.000]  他就憑他的想像
[00:14:37.000 --> 00:14:39.000]  畫了這個很漂亮的
[00:14:39.000 --> 00:14:41.000]  成為世界名畫
[00:14:41.000 --> 00:14:44.000]  你家的飯廳是不是帶著這幅畫
[00:14:44.000 --> 00:14:47.000]  如果是的話請你記住
[00:14:47.000 --> 00:14:51.000]  耶穌當時的最後晚餐不是這樣的
[00:14:51.000 --> 00:14:52.000]  真的不是這樣的
[00:14:52.000 --> 00:14:56.000]  這個我們要知道
[00:14:56.000 --> 00:14:59.000]  因為我為什麼要和大家看看
[00:14:59.000 --> 00:15:01.000]  這個晚餐的設定
[00:15:01.000 --> 00:15:03.000]  都是重要的
[00:15:03.000 --> 00:15:06.000]  因為裡面已經透露了很多的細節
[00:15:06.000 --> 00:15:08.000]  讓我們知道
[00:15:08.000 --> 00:15:11.000]  這個就是猶太人的筵席
[00:15:11.000 --> 00:15:12.000]  應該是這樣
[00:15:12.000 --> 00:15:15.000]  他們有點像我們日本人的榻榻米
[00:15:15.000 --> 00:15:17.000]  他們坐在地上
[00:15:17.000 --> 00:15:20.000]  然後可以側著身
[00:15:20.000 --> 00:15:21.000]  靠在這裡
[00:15:21.000 --> 00:15:23.000]  然後可以這樣拿麵包
[00:15:23.000 --> 00:15:25.000]  一直吃喝酒聊天
[00:15:25.000 --> 00:15:27.000]  是這樣的
[00:15:27.000 --> 00:15:29.000]  有什麼特別呢
[00:15:29.000 --> 00:15:32.000]  這個是一個在大廳裡面的廳房
[00:15:32.000 --> 00:15:35.000]  門口就在右手邊進去
[00:15:35.000 --> 00:15:37.000]  一進去的時候
[00:15:37.000 --> 00:15:39.000]  在這個U字形左手邊
[00:15:39.000 --> 00:15:41.000]  就是VIP位置
[00:15:41.000 --> 00:15:44.000]  主人就坐在第二個位置
[00:15:44.000 --> 00:15:46.000]  這個就是耶穌所坐的
[00:15:46.000 --> 00:15:48.000]  那個黃色的顏色
[00:15:48.000 --> 00:15:50.000]  Jesus就坐在第二個位置
[00:15:50.000 --> 00:15:52.000]  他右手邊坐的那個
[00:15:52.000 --> 00:15:54.000]  就是他所愛的門徒
[00:15:54.000 --> 00:15:55.000]  約翰
[00:15:55.000 --> 00:15:57.000]  我等一下再交代為什麼
[00:15:57.000 --> 00:15:59.000]  是有合理的原因推斷
[00:15:59.000 --> 00:16:00.000]  是真的這樣
[00:16:00.000 --> 00:16:02.000]  因為耶穌最愛的門徒
[00:16:02.000 --> 00:16:03.000]  坐在他右手邊
[00:16:03.000 --> 00:16:06.000]  就是他最信任的門徒
[00:16:06.000 --> 00:16:09.000]  耶穌在釘十字架的時候說
[00:16:09.000 --> 00:16:11.000]  對著約翰說
[00:16:11.000 --> 00:16:13.000]  你看你的母親
[00:16:13.000 --> 00:16:14.000]  母親
[00:16:14.000 --> 00:16:16.000]  你看你的兒子
[00:16:16.000 --> 00:16:19.000]  他是把瑪利亞教徒給約翰
[00:16:19.000 --> 00:16:22.000]  所以大家要明白這個背景
[00:16:22.000 --> 00:16:26.000]  耶穌左手邊的位置
[00:16:26.000 --> 00:16:28.000]  就是VIP裡頭
[00:16:28.000 --> 00:16:32.000]  最尊貴的位置
[00:16:32.000 --> 00:16:35.000]  這麼多尊貴的客人裡面
[00:16:35.000 --> 00:16:36.000]  最尊貴的
[00:16:36.000 --> 00:16:38.000]  竟然給誰坐
[00:16:38.000 --> 00:16:40.000]  給猶太?
[00:16:40.000 --> 00:16:42.000]  那些門徒當時還不知道
[00:16:42.000 --> 00:16:44.000]  是誰出賣主的
[00:16:44.000 --> 00:16:46.000]  但耶穌竟然找一個最尊貴的位置
[00:16:46.000 --> 00:16:48.000]  給猶太坐
[00:16:48.000 --> 00:16:50.000]  你想想如果今天
[00:16:50.000 --> 00:16:52.000]  節宴
[00:16:52.000 --> 00:16:54.000]  我不是說大家江湖大佬
[00:16:54.000 --> 00:16:58.000]  但如果你真的去吃一個筵席
[00:16:58.000 --> 00:17:02.000]  你和一班同事去吃東西
[00:17:02.000 --> 00:17:05.000]  坐在你左邊那個最尊貴的位置
[00:17:05.000 --> 00:17:06.000]  原來他明天
[00:17:06.000 --> 00:17:07.000]  星期一
[00:17:07.000 --> 00:17:08.000]  他回去
[00:17:08.000 --> 00:17:09.000]  戳你背脊
[00:17:09.000 --> 00:17:10.000]  出賣你
[00:17:10.000 --> 00:17:11.000]  你明天炒魷魚
[00:17:11.000 --> 00:17:12.000]  原來就是那個
[00:17:12.000 --> 00:17:15.000]  我想如果是你一早知道的話
[00:17:15.000 --> 00:17:17.000]  你的心裡頭
[00:17:17.000 --> 00:17:18.000]  舒不舒服?
[00:17:18.000 --> 00:17:20.000]  當然不舒服
[00:17:20.000 --> 00:17:22.000]  但最奇怪的
[00:17:22.000 --> 00:17:24.000]  為什麼彼得會坐在
[00:17:24.000 --> 00:17:26.000]  右邊最後的位置
[00:17:26.000 --> 00:17:28.000]  其實右邊那一排
[00:17:28.000 --> 00:17:30.000]  就是那些服侍的人
[00:17:30.000 --> 00:17:32.000]  他們坐的位置
[00:17:32.000 --> 00:17:33.000]  是卑微的
[00:17:33.000 --> 00:17:34.000]  坐近門口的
[00:17:34.000 --> 00:17:37.000]  就是最卑微的那個最卑微的位置
[00:17:37.000 --> 00:17:40.000]  彼得肯定聽了耶穌說
[00:17:40.000 --> 00:17:42.000]  你們垂怨為大
[00:17:42.000 --> 00:17:44.000]  就要做眾人的僕人
[00:17:44.000 --> 00:17:47.000]  所以他這次來不及了
[00:17:47.000 --> 00:17:48.000]  他一進去
[00:17:48.000 --> 00:17:50.000]  他就想坐在那裡
[00:17:50.000 --> 00:17:53.000]  John也坐在耶穌旁邊
[00:17:53.000 --> 00:17:56.000]  耶穌旁邊那位其實是保鏢位
[00:17:56.000 --> 00:18:00.000]  那個保鏢就是有人行刺主人
[00:18:00.000 --> 00:18:01.000]  就叫擋架
[00:18:01.000 --> 00:18:03.000]  所以約翰有一把刀
