
[00:00:00.000 --> 00:00:04.000]  (片尾有字幕)
[00:04:01.840 --> 00:04:03.880]  產生了各樣的問題
[00:04:03.880 --> 00:04:05.520]  當時候的拿撒勒
[00:04:05.520 --> 00:04:09.240]  在聖經裡面是一個被看不起的地方
[00:04:09.240 --> 00:04:11.640]  當耶穌在以色列的北部
[00:04:11.640 --> 00:04:13.760]  包括拿撒勒那裡
[00:04:13.760 --> 00:04:15.720]  加利利一帶整片大利地區
[00:04:15.720 --> 00:04:17.520]  行很多神蹟的時候
[00:04:17.520 --> 00:04:24.880]  祂的名聲就傳揚到南部的權力中心耶路撒冷
[00:04:24.880 --> 00:04:27.440]  所以那些權力中心的宗教領袖
[00:04:27.440 --> 00:04:28.760]  聽到這件事情
[00:04:28.760 --> 00:04:29.920]  很多神蹟騎士
[00:04:29.920 --> 00:04:31.480]  幾千人跟著耶穌
[00:04:31.480 --> 00:04:32.760]  他們都緊張起來
[00:04:32.760 --> 00:04:34.520]  是誰?是誰?
[00:04:34.520 --> 00:04:37.320]  然後聽到有人報告說
[00:04:37.320 --> 00:04:39.560]  是拿撒勒的耶穌
[00:04:39.560 --> 00:04:42.000]  他馬上就回應是什麼呢?
[00:04:42.000 --> 00:04:45.000]  拿撒勒會出什麼好東西嗎?
[00:04:45.000 --> 00:04:48.200]  你就知道拿撒勒的耶穌是被看不起的意思
[00:04:48.200 --> 00:04:50.040]  所以這裡是強調
[00:04:50.040 --> 00:04:52.680]  耶穌是拿撒勒的耶穌
[00:04:52.680 --> 00:04:56.120]  我們的主其實在歷史上
[00:04:56.120 --> 00:04:58.040]  你看聖經的記載
[00:04:58.040 --> 00:05:02.160]  是被瞧不起的
[00:05:02.160 --> 00:05:04.280]  那麼在這裡
[00:05:04.280 --> 00:05:07.400]  我們看到有很多人就責備這個人
[00:05:07.400 --> 00:05:09.040]  不許他出生
[00:05:09.040 --> 00:05:12.800]  讓我們看見為什麼這麼多人會責備他呢?
[00:05:12.800 --> 00:05:16.360]  因為這些人也看不起這個討飯的
[00:05:16.360 --> 00:05:17.480]  這個瞎子
[00:05:17.480 --> 00:05:19.040]  不只是討飯的
[00:05:19.040 --> 00:05:20.760]  還是一個瞎子
[00:05:20.760 --> 00:05:22.080]  那麼你在教會久了
[00:05:22.080 --> 00:05:24.200]  你自然會覺得
[00:05:24.200 --> 00:05:25.400]  這個真的是不應該
[00:05:25.400 --> 00:05:27.080]  因為在教會你習慣了
[00:05:27.080 --> 00:05:28.680]  我們人人都平等
[00:05:28.680 --> 00:05:29.640]  在教會你習慣了
[00:05:29.640 --> 00:05:31.760]  人人在神的眼裡都是尊貴
[00:05:31.760 --> 00:05:33.560]  但是世界不是這樣的
[00:05:33.560 --> 00:05:35.240]  世界背後的勢力
[00:05:35.240 --> 00:05:37.080]  是一個邪惡的勢力
[00:05:37.080 --> 00:05:39.120]  會用各種包裝的方式
[00:05:39.120 --> 00:05:45.720]  使到我們將社會階級化
[00:05:45.720 --> 00:05:47.760]  然後把人分等級
[00:05:47.760 --> 00:05:49.680]  這個是我常常在講臺
[00:05:49.680 --> 00:05:52.920]  不斷地要提醒弟兄姊妹的
[00:05:52.920 --> 00:05:55.920]  香港社會也有這樣的現象
[00:05:55.920 --> 00:05:57.640]  我們香港社會已經算不錯了
[00:05:57.640 --> 00:05:59.160]  但是也有這樣的現象
[00:05:59.160 --> 00:06:01.920]  要小心的就是你住的屋苑裡面
[00:06:01.920 --> 00:06:04.240]  是不是常常有人幫你開門
[00:06:04.240 --> 00:06:06.320]  常常有人稱呼你
[00:06:06.320 --> 00:06:08.480]  常常有人好像很卑微的
[00:06:08.480 --> 00:06:11.760]  你如果從一個另外的地方來這邊住
[00:06:11.760 --> 00:06:13.640]  你如果不小心
[00:06:13.640 --> 00:06:15.400]  你不經不覺的
[00:06:15.400 --> 00:06:19.480]  你也會被階級化的觀念影響
[00:06:19.480 --> 00:06:21.480]  那麼我們要小心
[00:06:21.480 --> 00:06:23.720]  因為我們知道上帝教我們
[00:06:23.720 --> 00:06:25.760]  是一個愛的觀念
[00:06:25.760 --> 00:06:27.520]  我們要看每一個人的價值
[00:06:27.520 --> 00:06:29.080]  是從神的眼光看
[00:06:29.080 --> 00:06:30.720]  都是寶貴的
[00:06:30.720 --> 00:06:32.200]  那麼很多人責備他
[00:06:32.200 --> 00:06:33.720]  然後講到最後
[00:06:33.720 --> 00:06:35.360]  是一件事情是什麼呢?
[00:06:35.360 --> 00:06:37.280]  是他被醫治了
[00:06:37.280 --> 00:06:39.000]  你留意哦
[00:06:39.000 --> 00:06:39.640]  他被醫治了
[00:06:39.640 --> 00:06:42.760]  但是52節是說什麼呢?
[00:06:42.760 --> 00:06:45.720]  你的信救了你
[00:06:45.720 --> 00:06:49.200]  所以今天這段經文是關於什麼呢?
[00:06:49.200 --> 00:06:51.280]  關於信心
[00:06:51.280 --> 00:06:53.280]  我們一起要來探討
[00:06:53.280 --> 00:06:56.440]  到底如果說你是一個基督徒
[00:06:56.440 --> 00:06:58.520]  你知道信心有多麼重要
[00:06:58.520 --> 00:07:01.320]  到底什麼叫做真的信心?
[00:07:01.320 --> 00:07:06.000]  到底什麼叫做真的信心?
[00:07:06.000 --> 00:07:09.680]  我要問大家一個問題
[00:07:09.680 --> 00:07:12.400]  口香糖
[00:07:12.400 --> 00:07:13.840]  那麼這裡有三個問題
[00:07:13.840 --> 00:07:16.920]  看看考考你的知識
[00:07:16.920 --> 00:07:21.320]  在新加坡被抓到吃口香糖會坐牢
[00:07:21.320 --> 00:07:23.800]  第一,是真的還是假的呢?
[00:07:23.800 --> 00:07:28.320]  第二,在新加坡被抓到吃口香糖
[00:07:28.320 --> 00:07:29.720]  會被罰款
[00:07:29.720 --> 00:07:32.480]  是真的還是假的呢?
[00:07:32.480 --> 00:07:35.920]  第三,在新加坡被抓到吃口香糖
[00:07:35.920 --> 00:07:37.280]  會被鞭打
[00:07:37.280 --> 00:07:39.960]  是真的還是假的呢?
[00:07:39.960 --> 00:07:41.480]  有些真有些假
[00:07:41.480 --> 00:07:43.880]  到底真真假假假假真真
[00:07:43.880 --> 00:07:45.640]  連這個圖
[00:07:45.640 --> 00:07:47.280]  到底是真還是假
[00:07:47.280 --> 00:07:50.080]  現在我們看手機
[00:07:50.080 --> 00:07:51.600]  很多的社交媒體
[00:07:51.600 --> 00:07:53.320]  不斷地有東西出來
[00:07:53.320 --> 00:07:54.840]  那麼基本上
[00:07:54.840 --> 00:07:57.920]  如果你已經留意到下面這段話
[00:07:57.920 --> 00:08:01.680]  你就知道前面三個全都是假的
[00:08:01.680 --> 00:08:02.720]  全部都是假
[00:08:02.720 --> 00:08:03.640]  你有沒有發現
[00:08:03.640 --> 00:08:05.640]  這些的新聞流傳流傳
[00:08:05.640 --> 00:08:07.000]  每個人都會有印象
[00:08:07.000 --> 00:08:08.840]  而且那些導遊都會跟你說
[00:08:08.840 --> 00:08:10.640]  不要吃啊
[00:08:10.640 --> 00:08:12.080]  你被抓了就回不了了
[00:08:12.080 --> 00:08:14.120]  等等會嚇你對不對
[00:08:14.120 --> 00:08:16.960]  那麼基本上
[00:08:16.960 --> 00:08:18.280]  因為我太熟悉了
[00:08:18.280 --> 00:08:19.760]  因為我是新加坡人
[00:08:19.760 --> 00:08:21.360]  那麼在新加坡
[00:08:21.360 --> 00:08:22.640]  你可以吃到你夠嗎?
[00:08:22.640 --> 00:08:23.720]  口香糖
[00:08:23.720 --> 00:08:25.320]  都沒有事的
[00:08:25.320 --> 00:08:27.920]  只是非法的是什麼呢?
[00:08:27.920 --> 00:08:29.640]  你不能夠進口
[00:08:29.640 --> 00:08:31.560]  跟你不能夠售賣
[00:08:31.560 --> 00:08:34.160]  你如果去馬來西亞去玩
[00:08:34.160 --> 00:08:36.280]  好像香港人去深圳一樣
[00:08:36.280 --> 00:08:39.320]  你買很多的口香糖回來
[00:08:39.320 --> 00:08:40.080]  沒問題
[00:08:40.080 --> 00:08:41.680]  分給朋友也沒問題
[00:08:41.680 --> 00:08:42.960]  你不能夠售賣
[00:08:42.960 --> 00:08:44.600]  你不能夠進口
[00:08:44.600 --> 00:08:46.720]  那麼從2004年開始
[00:08:46.720 --> 00:08:48.200]  他放寬了
[00:08:48.200 --> 00:08:52.920]  他讓有幾個目的的售賣是可以的
[00:08:52.920 --> 00:08:55.640]  比如說治療這些就可以了
[00:08:55.640 --> 00:08:57.000]  所以你就看到
[00:08:57.000 --> 00:08:57.920]  世界上有真真假假
[00:08:57.920 --> 00:08:59.280]  這等於什麼呢?
[00:08:59.280 --> 00:09:00.720]  在我們不同的文化
[00:09:00.720 --> 00:09:01.640]  我們會
[00:09:01.640 --> 00:09:02.520]  這等於說
[00:09:02.520 --> 00:09:04.160]  等於說如果有人說
[00:09:04.160 --> 00:09:07.240]  在中國不可以喝可樂
[00:09:07.240 --> 00:09:09.840]  在中國喝可樂會被抓去坐牢
[00:09:09.840 --> 00:09:11.040]  你就馬上會知道
[00:09:11.040 --> 00:09:12.760]  全部都是假的
[00:09:12.760 --> 00:09:14.040]  都是假的
[00:09:14.040 --> 00:09:15.720]  所以基本上
[00:09:15.720 --> 00:09:18.920]  基本上我們就發現這個世界
[00:09:18.920 --> 00:09:20.400]  很多真真假假
[00:09:20.400 --> 00:09:25.040]  但是什麼是真正的信心呢?
[00:09:25.040 --> 00:09:27.320]  今天我們要起來學習
[00:09:27.320 --> 00:09:29.560]  真信心有什麼特徵
[00:09:29.560 --> 00:09:32.680]  我跟大家分享以下的七個功課
[00:09:32.680 --> 00:09:34.320]  第一就是
[00:09:34.320 --> 00:09:38.160]  真信心是帶來屬靈的眼光
[00:09:38.160 --> 00:09:40.800]  真信心會帶來屬靈的眼光
[00:09:40.800 --> 00:09:42.320]  剛才我們說到
[00:09:42.320 --> 00:09:44.320]  很多人都說耶穌
[00:09:44.320 --> 00:09:46.400]  耶穌誰在2000多年前
[00:09:46.400 --> 00:09:47.800]  祂走在地上
[00:09:47.800 --> 00:09:50.600]  連不是基督徒的歷史學家
[00:09:50.600 --> 00:09:53.880]  都記載了關於耶穌的事情
[00:09:53.880 --> 00:09:55.200]  我最近才發現
[00:09:55.200 --> 00:09:57.000]  原來有些人以為
[00:09:57.000 --> 00:09:59.120]  耶穌是神話
[00:09:59.120 --> 00:10:00.000]  我最近才發現
[00:10:00.000 --> 00:10:01.840]  原來有很多人不知道
[00:10:01.840 --> 00:10:04.080]  耶穌是歷史人物
[00:10:04.080 --> 00:10:05.160]  就好像孔子一樣
[00:10:05.160 --> 00:10:06.680]  是歷史人物
[00:10:06.680 --> 00:10:07.960]  所以在那個時候
[00:10:07.960 --> 00:10:11.720]  連沒有信耶穌的人
[00:10:11.720 --> 00:10:15.360]  都有寫關於耶穌的事情
[00:10:15.360 --> 00:10:16.800]  但是在當時候
[00:10:16.800 --> 00:10:18.360]  他們把祂當作是
[00:10:18.360 --> 00:10:19.600]  拿沙勒的耶穌
[00:10:19.600 --> 00:10:22.880]  就是那個很貧窮的一個城市
[00:10:22.880 --> 00:10:24.080]  的一個鄉鎮
[00:10:24.080 --> 00:10:25.040]  不是城市
[00:10:25.040 --> 00:10:26.640]  的耶穌
[00:10:26.640 --> 00:10:28.080]  但是這個瞎子
[00:10:28.080 --> 00:10:31.760]  你看他怎麼樣稱呼耶穌呢
[00:10:31.760 --> 00:10:33.440]  大衛的子孫
[00:10:33.440 --> 00:10:36.200]  大衛是誰啊
[00:10:36.200 --> 00:10:38.160]  大衛就是以色列人
[00:10:38.160 --> 00:10:42.920]  他們最引以為豪的君王
[00:10:42.920 --> 00:10:44.640]  這個瞎子
[00:10:44.640 --> 00:10:47.320]  人家看見的是
[00:10:47.320 --> 00:10:48.840]  拿沙勒的耶穌
[00:10:48.840 --> 00:10:50.080]  他眼睛看不見
[00:10:50.080 --> 00:10:52.600]  但是他心裡卻看得見
[00:10:52.600 --> 00:10:55.360]  是大衛的耶穌
[00:10:55.360 --> 00:10:57.920]  你有屬靈的眼光嗎
[00:10:57.920 --> 00:10:58.960]  真正的信心
[00:10:58.960 --> 00:11:00.320]  真的是會帶來屬靈的眼光
[00:11:00.320 --> 00:11:02.320]  人家看見這個是個難題
[00:11:02.320 --> 00:11:04.040]  你看見這是一個機會
[00:11:04.040 --> 00:11:06.280]  只要神願意出手的話
[00:11:06.280 --> 00:11:08.240]  你看到嗎
[00:11:08.240 --> 00:11:09.440]  真正的信心
[00:11:09.440 --> 00:11:11.960]  真的是帶來屬靈的眼光
[00:11:11.960 --> 00:11:13.360]  沒有信心只會看到
[00:11:13.360 --> 00:11:14.920]  我家裡的情況
[00:11:14.920 --> 00:11:17.720]  已經是沒有辦法來拯救了
[00:11:17.720 --> 00:11:21.120]  那個關係已經破裂到無法拯救了
[00:11:21.120 --> 00:11:22.880]  但是真正有屬靈的眼光
[00:11:22.880 --> 00:11:27.440]  是看到只要我願意靠著神
[00:11:27.440 --> 00:11:29.520]  在人不可能
[00:11:29.520 --> 00:11:30.760]  但是在神
[00:11:30.760 --> 00:11:32.720]  凡事都能
[00:11:32.720 --> 00:11:34.160]  親愛的兄姐妹
[00:11:34.160 --> 00:11:37.920]  我希望你追求的是屬靈的眼光
[00:11:37.920 --> 00:11:41.040]  因為你的眼光會決定你的行動
[00:11:41.040 --> 00:11:43.560]  你的行動會改變一切
[00:11:43.560 --> 00:11:46.400]  我們很多時候不是事情做不到
[00:11:46.400 --> 00:11:49.080]  是沒有了屬靈的眼光
[00:11:49.080 --> 00:11:50.520]  不管是你的生意
[00:11:50.520 --> 00:11:52.440]  不管是你的家庭關係
[00:11:52.440 --> 00:11:55.680]  不管是你的其他的想做的事情
[00:11:55.680 --> 00:11:57.440]  想改掉的壞習慣
[00:11:57.440 --> 00:12:00.920]  你需要的是一個屬靈的眼光
[00:12:00.920 --> 00:12:03.680]  不要只看耶穌是拿下了的耶穌
[00:12:03.680 --> 00:12:06.800]  有些人他知道耶穌是歷史人物
[00:12:06.800 --> 00:12:10.280]  但是他的遺憾是什麼呢
[00:12:10.280 --> 00:12:14.160]  他只把耶穌看作是歷史人物
[00:12:14.160 --> 00:12:18.280]  他沒有看到耶穌是神的兒子
[00:12:18.280 --> 00:12:20.560]  有些朋友就是來到很接近了
[00:12:20.560 --> 00:12:21.560]  很接近了
[00:12:21.560 --> 00:12:22.800]  要得到這個永生了
[00:12:22.800 --> 00:12:24.280]  要得到這個救恩了
[00:12:24.280 --> 00:12:28.080]  但是他就是沒有辦法去超越
[00:12:28.080 --> 00:12:31.320]  原來耶穌不只是一個人這麼簡單
[00:12:31.320 --> 00:12:32.760]  這個瞎子他看到
[00:12:32.760 --> 00:12:36.240]  大衛的子孫是按著
[00:12:36.240 --> 00:12:38.280]  他們舊約的先知
[00:12:38.280 --> 00:12:40.280]  寫下來的預言
[00:12:40.280 --> 00:12:41.960]  要來拯救以色列人的
[00:12:41.960 --> 00:12:44.640]  從神而來的大衛的後裔
[00:12:44.640 --> 00:12:46.240]  大衛的苗裔
[00:12:46.240 --> 00:12:49.280]  如果你熟悉舊約的先知書
[00:12:49.280 --> 00:12:50.920]  大衛的苗裔
[00:12:50.920 --> 00:12:52.640]  大衛的根
[00:12:52.640 --> 00:12:56.200]  要來拯救和平的君王
[00:12:56.200 --> 00:12:58.080]  所以我祝福你
[00:12:58.080 --> 00:13:01.120]  我希望你能夠有屬靈的眼光
[00:13:01.120 --> 00:13:04.000]  不要只是停留在理性而已
[00:13:04.000 --> 00:13:04.880]  理性是重要的
[00:13:04.880 --> 00:13:06.520]  因為理性是神給的
[00:13:06.520 --> 00:13:08.640]  但是理性不夠
[00:13:08.640 --> 00:13:10.520]  神要讓我們認識祂
[00:13:10.520 --> 00:13:12.320]  是藉著信心
[00:13:12.320 --> 00:13:16.360]  你知不知道人有三樣認知的方法
[00:13:16.360 --> 00:13:17.640]  都是神給的
[00:13:17.640 --> 00:13:19.120]  一個是理性
[00:13:19.120 --> 00:13:20.920]  一個是感受
[00:13:20.920 --> 00:13:23.080]  一個是信心
[00:13:23.080 --> 00:13:24.920]  有些人理性很強
[00:13:24.920 --> 00:13:27.400]  因為從小到大就是這樣被訓練
[00:13:27.400 --> 00:13:29.000]  有些人很有感受
[00:13:29.000 --> 00:13:31.680]  因為他家裡很多愛
[00:13:31.680 --> 00:13:36.120]  但是上帝讓我們要從理性感受
[00:13:36.120 --> 00:13:37.200]  超越這一切
[00:13:37.200 --> 00:13:40.760]  要用信心來認識祂
[00:13:40.760 --> 00:13:41.400]  你平心
[00:13:41.400 --> 00:13:44.800]  你需要有一個信心的跳躍來認識祂
[00:13:44.800 --> 00:13:47.960]  第二個關於真信心的功課
[00:13:47.960 --> 00:13:51.800]  真信心才會祈求神的憐憫
[00:13:51.800 --> 00:13:53.560]  這裡我們看見
[00:13:53.560 --> 00:13:54.720]  這個瞎子
[00:13:54.720 --> 00:13:56.240]  他聽見是拿下了耶穌
[00:13:56.240 --> 00:13:56.800]  就喊著說
[00:13:56.800 --> 00:13:58.960]  大衛的子孫耶穌
[00:13:58.960 --> 00:14:03.040]  可憐我吧
[00:14:03.040 --> 00:14:04.560]  真正有信心的人
[00:14:04.560 --> 00:14:08.320]  不是那個我什麼都不需要求上帝的
[00:14:08.320 --> 00:14:12.080]  這是一個很多人的誤解跟迷思
[00:14:12.080 --> 00:14:13.840]  以為有信心了
[00:14:13.840 --> 00:14:15.920]  你幹嘛還這麼求他
[00:14:15.920 --> 00:14:18.400]  有信心我什麼都能做
[00:14:18.400 --> 00:14:19.760]  我做什麼都行
[00:14:19.760 --> 00:14:21.680]  但是聖經讓我們看見
[00:14:21.680 --> 00:14:23.720]  真正有信心的人
[00:14:23.720 --> 00:14:26.840]  是會求會祈求神的
[00:14:26.840 --> 00:14:29.360]  因為這個人真正有信心
[00:14:29.360 --> 00:14:32.920]  他知道神是多麼的偉大
[00:14:32.920 --> 00:14:33.800]  神是神
[00:14:33.800 --> 00:14:37.400]  我們人只是普通人
[00:14:37.400 --> 00:14:37.960]  弟兄姊妹
[00:14:37.960 --> 00:14:42.240]  我不知道你有沒有求人家幫助的習慣
[00:14:42.240 --> 00:14:42.880]  你知道嗎
[00:14:42.880 --> 00:14:46.360]  最近我們在上智慧的母親
[00:14:46.360 --> 00:14:51.080]  在教一些姊妹關於神的創造
[00:14:51.080 --> 00:14:55.080]  創造裡面講到了一句話
[00:14:55.080 --> 00:14:58.040]  就是在《創世紀》第二章第十八節
[00:14:58.040 --> 00:14:58.760]  說什麼呢
[00:14:58.760 --> 00:15:01.400]  神造了人以後
[00:15:01.400 --> 00:15:03.680]  然後造了動物
[00:15:03.680 --> 00:15:06.960]  然後讓人去看每個動物
[00:15:06.960 --> 00:15:09.440]  他就發現一件事情
[00:15:09.440 --> 00:15:12.000]  怎麼都是一對一對的
[00:15:12.000 --> 00:15:14.520]  怎麼我只有一個
[00:15:14.520 --> 00:15:17.080]  神是要讓他知道
[00:15:17.080 --> 00:15:18.520]  他有這個需要
[00:15:18.520 --> 00:15:22.240]  所以二章十八節在《創世紀》那邊就說
[00:15:22.240 --> 00:15:27.840]  上帝就為人造一個配偶來幫助他
[00:15:27.840 --> 00:15:30.800]  原來人之所以為人是
[00:15:30.800 --> 00:15:32.960]  我們不是一個孤立的
[00:15:32.960 --> 00:15:34.480]  不管是在婚姻關係裡面
[00:15:34.480 --> 00:15:36.480]  還是在一個朋友關係裡面
[00:15:36.480 --> 00:15:39.680]  原來上帝造我們是需要彼此幫助的
[00:15:39.680 --> 00:15:40.960]  我們從小到大
[00:15:40.960 --> 00:15:42.800]  原生家庭的教育
[00:15:42.800 --> 00:15:46.240]  常常在亞洲的文化裡面
[00:15:46.240 --> 00:15:48.000]  就是鼓勵你怎麼樣呢
[00:15:48.000 --> 00:15:49.400]  鼓勵你要靠自己
[00:15:49.400 --> 00:15:51.520]  不要麻煩到人
[00:15:51.520 --> 00:15:53.680]  但是上帝造我們的時候
[00:15:53.680 --> 00:15:54.960]  是讓我們知道
[00:15:54.960 --> 00:15:55.800]  上帝造我們的時候
[00:15:55.800 --> 00:15:57.760]  我們就是彼此需要的
[00:15:57.760 --> 00:15:59.080]  所以如果你有什麼需要
[00:15:59.080 --> 00:16:01.240]  你不要覺得羞恥
[00:16:01.240 --> 00:16:02.800]  你需要別人幫助
[00:16:02.800 --> 00:16:06.160]  在教會裡面我們常常鼓勵弟兄姊妹
[00:16:06.160 --> 00:16:08.520]  開口來找目者
[00:16:08.520 --> 00:16:13.040]  我們會可能找不同的人來幫你
[00:16:13.040 --> 00:16:18.280]  那麼真信心才會祈求神的憐憫
[00:16:18.280 --> 00:16:19.320]  第三
[00:16:19.320 --> 00:16:24.160]  真信心會勝過他人給你的壓力
[00:16:24.160 --> 00:16:26.800]  當這個瞎子
[00:16:26.800 --> 00:16:28.920]  他在那邊一直喊
[00:16:28.920 --> 00:16:30.920]  大衛的子孫耶穌
[00:16:30.920 --> 00:16:33.000]  可憐我吧
[00:16:33.000 --> 00:16:34.760]  他大聲的喊
[00:16:34.760 --> 00:16:36.720]  其他人就說
[00:16:36.720 --> 00:16:38.600]  別出聲啊
[00:16:38.600 --> 00:16:40.640]  別吵
[00:16:40.640 --> 00:16:41.840]  安靜
[00:16:41.840 --> 00:16:45.080]  每個人都不許他說話
[00:16:45.080 --> 00:16:46.480]  為什麼呢
[00:16:46.480 --> 00:16:50.600]  因為不覺得耶穌這麼偉大的人物
[00:16:50.600 --> 00:16:54.600]  有時間來幫討飯的
[00:16:54.600 --> 00:16:56.480]  瞎子
[00:16:56.480 --> 00:17:00.520]  這些人其實都不明白耶穌是多麼有憐憫
[00:17:00.520 --> 00:17:04.520]  但是在這麼多人有給他壓力的時候
