
[00:00:00.000 --> 00:00:02.000]  兄弟妹妹平安
[00:01:26.000 --> 00:01:28.000]  我們求祢在這時候幫助我們
[00:01:28.000 --> 00:01:30.000]  幫助我們來渴望祢的道
[00:01:30.000 --> 00:01:33.000]  禱告奉主耶穌基督的聖名祈求
[00:01:33.000 --> 00:01:34.000]  Amen
[00:01:34.000 --> 00:01:37.000]  好 兄弟姐妹今天要跟大家分享
[00:01:37.000 --> 00:01:40.000]  工作的意義這個課題
[00:01:40.000 --> 00:01:44.000]  那麼我在想先怎麼開始呢
[00:01:44.000 --> 00:01:46.000]  我想到一件事情
[00:01:46.000 --> 00:01:50.000]  就是前些時候有一個機會
[00:01:50.000 --> 00:01:52.000]  我去到莉莉姐的家
[00:01:52.000 --> 00:01:54.000]  探望她跟她的女兒
[00:01:54.000 --> 00:01:57.000]  那麼就在那邊
[00:01:57.000 --> 00:02:01.000]  她煮了東南亞的午餐給我
[00:02:01.000 --> 00:02:03.000]  那麼我很想念她
[00:02:03.000 --> 00:02:05.000]  因為我們都是東南亞人
[00:02:05.000 --> 00:02:08.000]  那麼更令我開心的是什麼呢
[00:02:08.000 --> 00:02:10.000]  因為去了她家之後
[00:02:10.000 --> 00:02:12.000]  我有機會可以坐渡輪
[00:02:12.000 --> 00:02:15.000]  過去港島這邊
[00:02:15.000 --> 00:02:18.000]  我很喜歡香港這個維港
[00:02:18.000 --> 00:02:21.000]  所以這樣簡單的坐渡輪就過去
[00:02:21.000 --> 00:02:24.000]  然後她家靠近碼頭非常好
[00:02:24.000 --> 00:02:25.000]  我非常羨慕
[00:02:25.000 --> 00:02:27.000]  因為這個渡輪的感覺
[00:02:27.000 --> 00:02:29.000]  非常的親近大自然
[00:02:29.000 --> 00:02:33.000]  然後又不花很多時間
[00:02:33.000 --> 00:02:36.000]  很短的一個船程
[00:02:36.000 --> 00:02:38.000]  然後就從九龍這邊
[00:02:38.000 --> 00:02:40.000]  可以去到港島那邊
[00:02:40.000 --> 00:02:42.000]  非常非常開心
[00:02:42.000 --> 00:02:45.000]  開心之餘也非常羨慕
[00:02:45.000 --> 00:02:48.000]  如果能夠住在一個地方
[00:02:48.000 --> 00:02:50.000]  那麼有一個碼頭就在旁邊
[00:02:50.000 --> 00:02:52.000]  多麼好啊
[00:02:52.000 --> 00:02:54.000]  有一天我就在我家附近
[00:02:54.000 --> 00:02:55.000]  我家附近那邊
[00:02:55.000 --> 00:03:00.000]  也靠近一家海濱去跑步的
[00:03:00.000 --> 00:03:01.000]  然後有一次我去跑步
[00:03:01.000 --> 00:03:05.000]  就看到一些中年人士去釣魚
[00:03:05.000 --> 00:03:06.000]  所以不只是唐人
[00:03:06.000 --> 00:03:09.000]  有機會有一名男子釣魚
[00:03:09.000 --> 00:03:11.000]  釣魚的話我就去海濱看看
[00:03:11.000 --> 00:03:14.000]  我就看到這裡有樓梯下去
[00:03:14.000 --> 00:03:17.000]  像是可以有一個碼頭
[00:03:17.000 --> 00:03:18.000]  可以形成在這裡
[00:03:18.000 --> 00:03:19.000]  我心裡就想
[00:03:19.000 --> 00:03:22.000]  如果這邊有碼頭就好了
[00:03:22.000 --> 00:03:24.000]  如果這邊有碼頭
[00:03:24.000 --> 00:03:26.000]  能夠把我送到港島那邊
[00:03:26.000 --> 00:03:27.000]  就非常好了
[00:03:27.000 --> 00:03:32.000]  我就心裡就貿然的做了一個禱告
[00:03:32.000 --> 00:03:33.000]  上帝啊
[00:03:33.000 --> 00:03:36.000]  求你使這邊有個碼頭吧
[00:03:36.000 --> 00:03:38.000]  那麼我就變成
[00:03:38.000 --> 00:03:40.000]  過了這段時間
[00:03:40.000 --> 00:03:43.000]  前陣子真的有個碼頭了
[00:03:43.000 --> 00:03:47.000]  然後我就有了各種不同的方法
[00:03:47.000 --> 00:03:49.000]  可以過來港島這邊
[00:03:49.000 --> 00:03:53.000]  那麼15分鐘就把我送到港島那邊去了
[00:03:53.000 --> 00:03:55.000]  我走幾分鐘我就到這個碼頭這邊
[00:03:55.000 --> 00:03:57.000]  我就很感恩啊
[00:03:57.000 --> 00:04:00.000]  所以上帝真的是很奇妙的
[00:04:00.000 --> 00:04:03.000]  有些時候我們不要不相信禱告
[00:04:03.000 --> 00:04:06.000]  上帝真的是因為聽禱告的上帝
[00:04:06.000 --> 00:04:11.000]  當然這件事情我覺得也教導我
[00:04:11.000 --> 00:04:14.000]  真的是要記得上帝
[00:04:14.000 --> 00:04:16.000]  有時候看我們如同祂的孩子
[00:04:16.000 --> 00:04:18.000]  一些簡單的東西
[00:04:18.000 --> 00:04:20.000]  他都有時候會眷顧啊
[00:04:20.000 --> 00:04:24.000]  那麼鼓勵大家不要忘記禱告
[00:04:24.000 --> 00:04:28.000]  那麼坐船的時候我就會想
[00:04:28.000 --> 00:04:31.000]  今天我在想啊
[00:04:31.000 --> 00:04:34.000]  這個船是誰發明的呢
[00:04:34.000 --> 00:04:39.000]  是誰能夠用他們的智慧
[00:04:39.000 --> 00:04:41.000]  使到他造了一個東西
[00:04:41.000 --> 00:04:43.000]  一個交通工具
[00:04:43.000 --> 00:04:48.000]  是能夠在海上扶著又載人又能夠動
[00:04:48.000 --> 00:04:50.000]  如果我們談到工作
[00:04:50.000 --> 00:04:51.000]  工作有很多種啊
[00:04:51.000 --> 00:04:53.000]  有些工作真的是能夠
[00:04:53.000 --> 00:04:55.000]  把一些事情發明出來
[00:04:55.000 --> 00:04:56.000]  對吧
[00:04:56.000 --> 00:04:58.000]  然後又能夠把人家
[00:04:58.000 --> 00:04:59.000]  從這邊載到那邊去
[00:04:59.000 --> 00:05:01.000]  有飛機的發明對吧
[00:05:01.000 --> 00:05:03.000]  有各種的發明
[00:05:03.000 --> 00:05:07.000]  然後工作有多少種類呢
[00:05:07.000 --> 00:05:08.000]  我真的不知道啊
[00:05:08.000 --> 00:05:09.000]  我沒有去統計過啊
[00:05:09.000 --> 00:05:11.000]  我看也很難統計啊
[00:05:11.000 --> 00:05:14.000]  但是我覺得工作可以大致上呢
[00:05:14.000 --> 00:05:15.000]  有各種的
[00:05:15.000 --> 00:05:16.000]  有些是實用的
[00:05:16.000 --> 00:05:19.000]  做出來的是實業
[00:05:19.000 --> 00:05:20.000]  我們叫實業
[00:05:20.000 --> 00:05:21.000]  能夠做出產品啊
[00:05:21.000 --> 00:05:23.000]  那麼人家可以用
[00:05:23.000 --> 00:05:25.000]  工程師可以建橋啊
[00:05:25.000 --> 00:05:26.000]  對嗎
[00:05:26.000 --> 00:05:27.000]  那麼有些不是實業
[00:05:27.000 --> 00:05:29.000]  但是服務也很重要啊
[00:05:29.000 --> 00:05:31.000]  幫你處理你的金錢
[00:05:31.000 --> 00:05:33.000]  銀行幫你處理金錢
[00:05:33.000 --> 00:05:35.000]  或者一些投資
[00:05:35.000 --> 00:05:38.000]  或者有一些是
[00:05:38.000 --> 00:05:40.000]  只是用來觀賞的
[00:05:40.000 --> 00:05:41.000]  對嗎
[00:05:41.000 --> 00:05:43.000]  藝術類的工作也很重要
[00:05:43.000 --> 00:05:45.000]  就是在上帝創造的
[00:05:45.000 --> 00:05:47.000]  這個世界裡面
[00:05:47.000 --> 00:05:49.000]  有一些是美的東西
[00:05:49.000 --> 00:05:50.000]  想想看
[00:05:50.000 --> 00:05:52.000]  如果我們在這個地方啊
[00:05:52.000 --> 00:05:54.000]  如果所有的設計師
[00:05:54.000 --> 00:05:56.000]  都不講究顏色啊
[00:05:56.000 --> 00:05:59.000]  就說這裡全部都用黑色吧
[00:05:59.000 --> 00:06:00.000]  黑色的椅子
[00:06:00.000 --> 00:06:01.000]  黑色的地
[00:06:01.000 --> 00:06:02.000]  黑色的
[00:06:02.000 --> 00:06:04.000]  什麼都是黑色的椅子
[00:06:04.000 --> 00:06:05.000]  鋼琴
[00:06:05.000 --> 00:06:06.000]  什麼都是黑色
[00:06:06.000 --> 00:06:08.000]  那比較單調對嗎
[00:06:08.000 --> 00:06:11.000]  所以當我們談到工作的時候
[00:06:11.000 --> 00:06:12.000]  我們要想
[00:06:12.000 --> 00:06:14.000]  我們有沒有落入一種框框
[00:06:14.000 --> 00:06:17.000]  一定要是
[00:06:17.000 --> 00:06:20.000]  有一些產品才叫做工作
[00:06:20.000 --> 00:06:22.000]  有些原來是藝術
[00:06:22.000 --> 00:06:23.000]  也是工作
[00:06:23.000 --> 00:06:25.000]  有些人的工作很特別啊
[00:06:25.000 --> 00:06:28.000]  他唱唱歌唱唱歌
[00:06:28.000 --> 00:06:29.000]  突然間發現
[00:06:29.000 --> 00:06:32.000]  很多人喜歡聽他唱歌
[00:06:32.000 --> 00:06:34.000]  後來他就成了一個歌手
[00:06:34.000 --> 00:06:35.000]  對嗎
[00:06:35.000 --> 00:06:36.000]  然後歌手
[00:06:36.000 --> 00:06:38.000]  成功了就變成一個歌星
[00:06:38.000 --> 00:06:39.000]  對嗎
[00:06:39.000 --> 00:06:43.000]  他的興趣就變成了他的工作
[00:06:43.000 --> 00:06:44.000]  有些人呢
[00:06:44.000 --> 00:06:45.000]  踢踢球踢踢球
[00:06:45.000 --> 00:06:47.000]  也成了明星啊
[00:06:47.000 --> 00:06:48.000]  最近不要講踢球啊
[00:06:48.000 --> 00:06:49.000]  比較敏感啊
[00:06:49.000 --> 00:06:53.000]  那有些人會工作啊
[00:06:53.000 --> 00:06:54.000]  所以工作有很多種
[00:06:54.000 --> 00:06:55.000]  還有一類我覺得
[00:06:55.000 --> 00:06:57.000]  這個是我們的思維
[00:06:57.000 --> 00:06:58.000]  沒有
[00:06:58.000 --> 00:07:00.000]  有些時候我們忽略的
[00:07:00.000 --> 00:07:02.000]  是什麼呢
[00:07:02.000 --> 00:07:03.000]  你有沒有發現
[00:07:03.000 --> 00:07:05.000]  有些工作呢
[00:07:05.000 --> 00:07:09.000]  是沒有錢的
[00:07:09.000 --> 00:07:11.000]  沒有薪水的
[00:07:11.000 --> 00:07:15.000]  算不算工作呢
[00:07:15.000 --> 00:07:16.000]  好像我媽媽她
[00:07:16.000 --> 00:07:18.000]  沒有了工作之後
[00:07:18.000 --> 00:07:21.000]  我發現她比有工作更辛苦啊
[00:07:21.000 --> 00:07:23.000]  要五點起來
[00:07:23.000 --> 00:07:24.000]  因為她沒有了工作之後
[00:07:24.000 --> 00:07:26.000]  要去到妹妹的家
[00:07:26.000 --> 00:07:30.000]  幫忙她照顧剛剛出世的孩子
[00:07:30.000 --> 00:07:32.000]  跟她的大女兒
[00:07:32.000 --> 00:07:35.000]  她要早上比我妹妹還早起來
[00:07:35.000 --> 00:07:37.000]  然後還要做家務
[00:07:37.000 --> 00:07:38.000]  然後一整天
[00:07:38.000 --> 00:07:39.000]  然後做到晚上
[00:07:39.000 --> 00:07:40.000]  然後我就發現
[00:07:40.000 --> 00:07:42.000]  這算不算工作啊
[00:07:42.000 --> 00:07:44.000]  算不算工作啊
[00:07:44.000 --> 00:07:46.000]  就算工作
[00:07:46.000 --> 00:07:49.000]  所以工作有些是分有薪水
[00:07:49.000 --> 00:07:50.000]  有些是沒有薪水的
[00:07:50.000 --> 00:07:53.000]  在我們神的定義裡面呢
[00:07:53.000 --> 00:07:57.000]  我覺得我們要重新的去定義
[00:07:57.000 --> 00:08:00.000]  什麼叫做工作啊
[00:08:00.000 --> 00:08:02.000]  在聖經的角度呢
[00:08:02.000 --> 00:08:06.000]  耶穌說我有工作
[00:08:06.000 --> 00:08:07.000]  是你們
[00:08:07.000 --> 00:08:08.000]  我有食物吃是你們不知道的
[00:08:08.000 --> 00:08:10.000]  就是要遵行神的旨意
[00:08:10.000 --> 00:08:12.000]  做成他的工
[00:08:12.000 --> 00:08:15.000]  我有食物吃你們是不知道的
[00:08:15.000 --> 00:08:17.000]  門徒去找食物給耶穌
[00:08:17.000 --> 00:08:18.000]  回來的時候
[00:08:18.000 --> 00:08:20.000]  然後說
[00:08:20.000 --> 00:08:21.000]  夫子為什麼你跟一個
[00:08:21.000 --> 00:08:24.000]  薩瑪利亞的婦人談話
[00:08:24.000 --> 00:08:27.000]  因為猶太人跟薩瑪利亞人是世仇啊
[00:08:27.000 --> 00:08:28.000]  互相往來的
[00:08:28.000 --> 00:08:30.000]  耶穌要拯救她跟她談話
[00:08:30.000 --> 00:08:34.000]  然後就帶她信了主
[00:08:34.000 --> 00:08:35.000]  問她
[00:08:35.000 --> 00:08:38.000]  然後夫子說我有食物吃
[00:08:38.000 --> 00:08:39.000]  是你們不知道的
[00:08:39.000 --> 00:08:43.000]  就是要做成天父的工
[00:08:43.000 --> 00:08:46.000]  那耶穌一生的工作
[00:08:46.000 --> 00:08:48.000]  有沒有薪酬啊
[00:08:48.000 --> 00:08:49.000]  沒有薪酬
[00:08:49.000 --> 00:08:51.000]  但是他比任何人都忙碌
[00:08:51.000 --> 00:08:53.000]  做的工作完成的事情
[00:08:53.000 --> 00:08:55.000]  比所有人還要重要
[00:08:55.000 --> 00:08:56.000]  對嗎
[00:08:56.000 --> 00:09:01.000]  所以如果你要了解第一件事情
[00:09:01.000 --> 00:09:03.000]  我想大家要了解第一件事情就是
[00:09:03.000 --> 00:09:05.000]  你要先對工作
[00:09:05.000 --> 00:09:08.000]  好好的下個定義
[00:09:08.000 --> 00:09:11.000]  原來我們所做的事
[00:09:11.000 --> 00:09:15.000]  都是在上帝眼裡可以是工作
[00:09:15.000 --> 00:09:16.000]  所以簡單的說
[00:09:16.000 --> 00:09:19.000]  不是我們世俗所理解的職業
[00:09:19.000 --> 00:09:22.000]  而是你在做事
[00:09:22.000 --> 00:09:25.000]  你怎麼做就很重要了
[00:09:25.000 --> 00:09:27.000]  那麼我想問一下
[00:09:27.000 --> 00:09:32.000]  那麼到底工作對一個人重要不重要
[00:09:32.000 --> 00:09:33.000]  你問問你旁邊的
[00:09:33.000 --> 00:09:35.000]  工作對你重要不重要
[00:09:35.000 --> 00:09:39.000]  重要啊
[00:09:39.000 --> 00:09:42.000]  這裡有沒有家庭主婦
[00:09:42.000 --> 00:09:44.000]  有很多啊
[00:09:44.000 --> 00:09:46.000]  請你跟旁邊的家庭主婦說
[00:09:46.000 --> 00:09:51.000]  你的工作很重要
[00:09:51.000 --> 00:09:53.000]  非常重要啊
[00:09:53.000 --> 00:09:57.000]  我們從今天開始要改了一些的
[00:09:57.000 --> 00:09:58.000]  我們的語病啊
[00:09:58.000 --> 00:10:00.000]  不要跟孩子說呢
[00:10:00.000 --> 00:10:02.000]  什麼呢
[00:10:02.000 --> 00:10:04.000]  不要跟孩子說
[00:10:04.000 --> 00:10:07.000]  爸爸有工作
[00:10:07.000 --> 00:10:10.000]  就等於好像媽媽沒工作一樣
[00:10:10.000 --> 00:10:12.000]  要跟孩子怎麼說呢
[00:10:12.000 --> 00:10:14.000]  我們要改口了說
[00:10:14.000 --> 00:10:16.000]  爸爸也有工作
[00:10:16.000 --> 00:10:18.000]  我們也有我們的工作
[00:10:18.000 --> 00:10:20.000]  所以我們要從小呢
[00:10:20.000 --> 00:10:22.000]  就讓孩子知道呢
[00:10:22.000 --> 00:10:25.000]  他也有他要做的正經事
[00:10:25.000 --> 00:10:27.000]  他有他要做的正經事情啊
[00:10:27.000 --> 00:10:30.000]  所以工作重要嗎
[00:10:30.000 --> 00:10:32.000]  我想問一下工作重要嗎
[00:10:32.000 --> 00:10:34.000]  有什麼重要
[00:10:34.000 --> 00:10:35.000]  有什麼重要
[00:10:35.000 --> 00:10:38.000]  為什麼重要
[00:10:38.000 --> 00:10:39.000]  好首先呢
[00:10:39.000 --> 00:10:41.000]  告訴大家
[00:10:41.000 --> 00:10:42.000]  有樣東西
[00:10:42.000 --> 00:10:44.000]  有兩個S
[00:10:44.000 --> 00:10:45.000]  一個是什麼呢
[00:10:45.000 --> 00:10:48.000]  一個是survival
[00:10:48.000 --> 00:10:49.000]  工作呢
[00:10:49.000 --> 00:10:54.000]  是讓我們能夠生活的
[00:10:54.000 --> 00:10:59.000]  聖經說不工作的人就不要有飯吃
[00:10:59.000 --> 00:11:03.000]  可能你聽關於基督教的教導呢
[00:11:03.000 --> 00:11:05.000]  你還沒有讀到這節經文
[00:11:05.000 --> 00:11:08.000]  然後不願意工作的人不要有飯吃
[00:11:08.000 --> 00:11:09.000]  就等於說什麼呢
[00:11:09.000 --> 00:11:11.000]  每個人都應該工作
[00:11:11.000 --> 00:11:13.000]  而今天的講道德經文呢
[00:11:13.000 --> 00:11:14.000]  告訴我們呢
[00:11:14.000 --> 00:11:15.000]  上帝一早呢
[00:11:15.000 --> 00:11:17.000]  就讓人有了工作
[00:11:17.000 --> 00:11:19.000]  他在創造人的時候呢
[00:11:19.000 --> 00:11:20.000]  就告訴他
[00:11:20.000 --> 00:11:25.000]  你要來看守這個我造的一片園
[00:11:25.000 --> 00:11:26.000]  修理看守
[00:11:26.000 --> 00:11:28.000]  這就是上帝造人的時候
[00:11:28.000 --> 00:11:31.000]  就本身就給他一個工作
[00:11:31.000 --> 00:11:32.000]  那麼在這裡呢
[00:11:32.000 --> 00:11:35.000]  我們看見很重要是第一
[00:11:35.000 --> 00:11:36.000]  survival
[00:11:36.000 --> 00:11:37.000]  所以工作的時候
[00:11:37.000 --> 00:11:41.000]  你也要考慮能不能夠讓你或你家人
[00:11:41.000 --> 00:11:43.000]  能夠生活
[00:11:43.000 --> 00:11:44.000]  這個很重要啊
[00:11:44.000 --> 00:11:46.000]  這個
[00:11:46.000 --> 00:11:47.000]  所以我前幾天呢
[00:11:47.000 --> 00:11:50.000]  在報章讀到一樣東西啊
[00:11:50.000 --> 00:11:54.000]  就是講到其實生活也是可以蠻苦的啊
[00:11:54.000 --> 00:11:59.000]  在有從內地過來工作的人
[00:11:59.000 --> 00:12:00.000]  他就說什麼呢
[00:12:00.000 --> 00:12:05.000]  他所有的每餐都是自己煮
[00:12:05.000 --> 00:12:06.000]  就是為了省錢
[00:12:06.000 --> 00:12:09.000]  十年沒有買過一件衣服
[00:12:09.000 --> 00:12:11.000]  十年沒有買過一件衣服
[00:12:11.000 --> 00:12:12.000]  他都發現呢
[00:12:12.000 --> 00:12:15.000]  他每個月都要一萬塊
[00:12:15.000 --> 00:12:16.000]  對他來說
[00:12:16.000 --> 00:12:20.000]  就是對他的這個生活來說是不容易的
[00:12:20.000 --> 00:12:22.000]  他隨時如果沒有了工作
[00:12:22.000 --> 00:12:24.000]  他就很難生活
[00:12:24.000 --> 00:12:26.000]  他自己說生活蠻苦的
[00:12:26.000 --> 00:12:29.000]  所以首先工作當然是為了生活
[00:12:29.000 --> 00:12:30.000]  這是第一個S
[00:12:30.000 --> 00:12:32.000]  第二個S是什麼呢
[00:12:32.000 --> 00:12:34.000]  第二個S是工作呢
[00:12:34.000 --> 00:12:37.000]  是要讓我們找到significance
[00:12:37.000 --> 00:12:39.000]  價值
[00:12:39.000 --> 00:12:41.000]  在工作的過程中
[00:12:41.000 --> 00:12:44.000]  我們會看到我們是有什麼價值
[00:12:44.000 --> 00:12:46.000]  我們能夠有什麼成就
[00:12:46.000 --> 00:12:48.000]  因為上帝在我們的時候呢
[00:12:48.000 --> 00:12:50.000]  也放在我們生命裡面呢
[00:12:50.000 --> 00:12:53.000]  有一個自我實現的需要
[00:12:53.000 --> 00:12:56.000]  我們需要自我實現
[00:12:56.000 --> 00:12:58.000]  才知道我們能夠做到什麼
[00:12:58.000 --> 00:13:02.000]  所以工作也帶來給我們這個平台
[00:13:02.000 --> 00:13:03.000]  直到我們發現
[00:13:03.000 --> 00:13:05.000]  原來我可以做這些
[00:13:05.000 --> 00:13:07.000]  這個很重要
[00:13:07.000 --> 00:13:10.000]  一個人找到了這個significance
[00:13:10.000 --> 00:13:12.000]  是非常非常重要的
[00:13:12.000 --> 00:13:14.000]  工作很重要
[00:13:14.000 --> 00:13:17.000]  也因為多一個原因是什麼呢
[00:13:17.000 --> 00:13:21.000]  工作佔據了我們大部分的時間
[00:13:21.000 --> 00:13:22.000]  特別你是了解了
[00:13:22.000 --> 00:13:25.000]  今天這個工作的定義是廣義的話
[00:13:25.000 --> 00:13:27.000]  廣義的工作
[00:13:27.000 --> 00:13:29.000]  就是不管有授心沒授心
[00:13:29.000 --> 00:13:30.000]  都是在工作
[00:13:30.000 --> 00:13:32.000]  工作就是你的人生
[00:13:32.000 --> 00:13:35.000]  你在家裡好好的把孩子教好
[00:13:35.000 --> 00:13:37.000]  把他的學業管好
[00:13:37.000 --> 00:13:40.000]  把他的品格帶好
[00:13:40.000 --> 00:13:42.000]  你花了你的生命的時間
[00:13:42.000 --> 00:13:45.000]  你的工作就是你的生命
[00:13:45.000 --> 00:13:47.000]  基本上所以非常重要
[00:13:47.000 --> 00:13:50.000]  我們必須認真看待這個問題
[00:13:50.000 --> 00:13:52.000]  認真看待這個問題呢
[00:13:52.000 --> 00:13:55.000]  首先是必須要有清楚的定義
[00:13:55.000 --> 00:13:59.000]  不要只把你星期一到星期五
[00:13:59.000 --> 00:14:01.000]  要上班那個才叫工作
[00:14:01.000 --> 00:14:04.000]  這樣的話你就定義太狹窄了
[00:14:04.000 --> 00:14:05.000]  OK
[00:14:05.000 --> 00:14:07.000]  好那麼在這裡呢
[00:14:07.000 --> 00:14:10.000]  我想問多一個問題了
[00:14:10.000 --> 00:14:14.000]  就是很多人面對工作的困難
[00:14:14.000 --> 00:14:16.000]  是在哪裡呢
[00:14:16.000 --> 00:14:17.000]  我不知道你啊
[00:14:17.000 --> 00:14:19.000]  我也沒有做過正式的統計啊
[00:14:19.000 --> 00:14:23.000]  不過我跟那些我們談話的朋友呢
[00:14:23.000 --> 00:14:26.000]  我可以總結出一樣東西呢
[00:14:26.000 --> 00:14:27.000]  大部分的人呢
[00:14:27.000 --> 00:14:32.000]  好像是覺得工作是蠻討厭的
[00:14:32.000 --> 00:14:35.000]  就是有好有壞啦
[00:14:35.000 --> 00:14:37.000]  也不是說完全不喜歡工作
[00:14:37.000 --> 00:14:41.000]  但是呢有些人是覺得工作是蠻辛苦的
[00:14:41.000 --> 00:14:44.000]  如果好像給我的感覺是
[00:14:44.000 --> 00:14:45.000]  有他選擇的話呢
[00:14:45.000 --> 00:14:48.000]  他說我寧願不用工作
[00:14:48.000 --> 00:14:51.000]  那麼困難在哪裡呢
[00:14:51.000 --> 00:14:53.000]  困難在哪裡呢工作
[00:14:53.000 --> 00:14:56.000]  我覺得有幾方面啊
[00:14:56.000 --> 00:15:01.000]  一個是可能在過程中呢
[00:15:01.000 --> 00:15:04.000]  你做的是你不喜歡的工作
[00:15:04.000 --> 00:15:08.000]  你本來就是這個性格
[00:15:08.000 --> 00:15:10.000]  但不管是你的父母
[00:15:10.000 --> 00:15:12.000]  還是你的同學
[00:15:12.000 --> 00:15:14.000]  還是社會的壓力
[00:15:14.000 --> 00:15:17.000]  把你呢推向最後呢
[00:15:17.000 --> 00:15:19.000]  你做的這份工作
[00:15:19.000 --> 00:15:20.000]  那其實是你不喜歡的
[00:15:20.000 --> 00:15:23.000]  或者你說沒辦法我就要養家
[00:15:23.000 --> 00:15:24.000]  那我有這個機會
[00:15:24.000 --> 00:15:26.000]  我只有這個機會
[00:15:26.000 --> 00:15:28.000]  我就是要做這份工作
[00:15:28.000 --> 00:15:31.000]  那你做的跟你的本來的性格
[00:15:31.000 --> 00:15:33.000]  都是不是很一致的
[00:15:33.000 --> 00:15:35.000]  所以你越做呢就越苦
[00:15:35.000 --> 00:15:37.000]  比如說你不喜歡面對人的
[00:15:37.000 --> 00:15:38.000]  可是你的工作
[00:15:38.000 --> 00:15:40.000]  必須面對很多客戶
[00:15:40.000 --> 00:15:43.000]  可能你很喜歡只是研究
[00:15:43.000 --> 00:15:45.000]  你就是喜歡做研究
[00:15:45.000 --> 00:15:47.000]  那研究的過程你發現
[00:15:47.000 --> 00:15:48.000]  原來我不只是要研究
[00:15:48.000 --> 00:15:51.000]  老闆還要我去面對客戶
[00:15:51.000 --> 00:15:53.000]  那在這個過程中呢
[00:15:53.000 --> 00:15:56.000]  你就覺得很痛苦
[00:15:56.000 --> 00:15:58.000]  那麼有些工作
[00:15:58.000 --> 00:16:00.000]  有些工作的痛苦是怎麼了
[00:16:00.000 --> 00:16:06.000]  因為你覺得我在這個工作的環境
[00:16:06.000 --> 00:16:08.000]  非常的不開心
[00:16:08.000 --> 00:16:09.000]  整天被欺壓
[00:16:09.000 --> 00:16:11.000]  工作多得不得了
[00:16:11.000 --> 00:16:13.000]  讓我喘不過氣來
[00:16:13.000 --> 00:16:15.000]  非常非常的辛苦
[00:16:15.000 --> 00:16:18.000]  所以呢我很難受很難受
[00:16:18.000 --> 00:16:20.000]  還有一個情況是怎麼樣呢
[00:16:20.000 --> 00:16:22.000]  還有一個情況就是
[00:16:22.000 --> 00:16:25.000]  你做的工作沒有人欣賞
[00:16:25.000 --> 00:16:27.000]  讓其他人看不見你的付出
[00:16:27.000 --> 00:16:30.000]  不管是在家中還是在公司
[00:16:30.000 --> 00:16:32.000]  你做了老公也沒有回來就說
[00:16:32.000 --> 00:16:35.000]  你今天這道菜煮得非常好吃
[00:16:35.000 --> 00:16:37.000]  孩子今天怎麼這麼乖
[00:16:37.000 --> 00:16:39.000]  也沒有說過這句話
[00:16:39.000 --> 00:16:40.000]  其實他不知道你背後
[00:16:40.000 --> 00:16:43.000]  其實已經跟孩子鬥了三個回合
[00:16:43.000 --> 00:16:45.000]  然後又哭又鬧的
[00:16:45.000 --> 00:16:47.000]  又把孩子的眼淚抹乾又抱了他
[00:16:47.000 --> 00:16:48.000]  他現在非常乖的
[00:16:48.000 --> 00:16:51.000]  坐在那邊等爸爸回來一起吃飯
[00:16:51.000 --> 00:16:53.000]  然後回來之後
