
[00:00:00.000 --> 00:00:02.880]  各位explorer,早安
[00:07:16.640 --> 00:07:18.440]  得來的感性知識
[00:07:18.440 --> 00:07:19.800]  他們會更加相信
[00:07:19.800 --> 00:07:22.040]  他們很重視這個物質世界
[00:07:22.040 --> 00:07:23.000]  他們覺得
[00:07:23.000 --> 00:07:25.840]  耶穌也是這個物質世界成人
[00:07:25.840 --> 00:07:28.360]  他們覺得耶穌也是次等的神
[00:07:28.360 --> 00:07:29.960]  有這些思想
[00:07:29.960 --> 00:07:31.960]  有這些思潮
[00:07:31.960 --> 00:07:33.360]  還有什麼?
[00:07:33.360 --> 00:07:34.960]  有假教導
[00:07:34.960 --> 00:07:36.440]  假教導就是說
[00:07:36.440 --> 00:07:39.480]  他會用一些很簡單的
[00:07:39.480 --> 00:07:41.760]  你們知道的基督信仰
[00:07:41.760 --> 00:07:43.440]  再去辯則
[00:07:43.440 --> 00:07:46.640]  去講一些有利他們的思想
[00:07:46.640 --> 00:07:50.080]  有利他們的利益的思潮
[00:07:50.080 --> 00:07:51.920]  有這樣的假教導
[00:07:51.920 --> 00:07:53.720]  也有法利塞人
[00:07:53.720 --> 00:07:55.720]  我們有聽過法利塞人
[00:07:55.720 --> 00:07:58.800]  法利塞人是很重律法的
[00:07:58.800 --> 00:08:01.720]  很重禮儀的
[00:08:01.720 --> 00:08:03.360]  如果你不跟著那個律法走
[00:08:03.360 --> 00:08:06.640]  他們就好像當你是
[00:08:06.640 --> 00:08:09.040]  另外一個教
[00:08:09.040 --> 00:08:11.040]  還有薩都該人
[00:08:11.040 --> 00:08:12.440]  薩都該人
[00:08:12.440 --> 00:08:15.440]  他很重視什麼?
[00:08:15.440 --> 00:08:17.040]  祭司
[00:08:17.040 --> 00:08:20.040]  原來他們不信復活
[00:08:20.040 --> 00:08:22.240]  又有反羅馬帝國
[00:08:22.240 --> 00:08:25.440]  因為那時候他們迫不由太
[00:08:25.440 --> 00:08:28.840]  也有很多異端邪說
[00:08:28.840 --> 00:08:30.840]  也有民間先知
[00:08:30.840 --> 00:08:32.840]  那些民間先知
[00:08:32.840 --> 00:08:36.640]  他們相信文字流下來的傳統
[00:08:36.640 --> 00:08:40.840]  他們想出來的不同的想法
[00:08:40.840 --> 00:08:42.240]  你們想想
[00:08:42.240 --> 00:08:43.840]  在第一世紀的基督徒
[00:08:43.840 --> 00:08:48.040]  面對這麼多不同的思想思潮文化
[00:08:48.040 --> 00:08:50.640]  其實真的都很混亂
[00:08:50.640 --> 00:08:56.640]  所以猶大就要寫這封信給他們
[00:08:56.640 --> 00:09:01.640]  這就是我們今天會說的猶大書17到23節
[00:09:01.640 --> 00:09:03.640]  它真的很精簡
[00:09:03.640 --> 00:09:05.640]  在這七節裡
[00:09:05.640 --> 00:09:07.640]  它分到三段
[00:09:07.640 --> 00:09:09.640]  很清楚的三段
[00:09:09.640 --> 00:09:11.640]  17到19
[00:09:11.640 --> 00:09:12.640]  它就是說
[00:09:12.640 --> 00:09:14.640]  親愛的你們
[00:09:14.640 --> 00:09:17.640]  猶大跟他的弟兄姊妹說
[00:09:17.640 --> 00:09:19.640]  教會的信徒說
[00:09:19.640 --> 00:09:23.640]  親愛的你們要記得
[00:09:23.640 --> 00:09:27.640]  然後在20到21節說
[00:09:27.640 --> 00:09:29.640]  親愛的你們
[00:09:29.640 --> 00:09:35.640]  要在自性的真道上造就自己
[00:09:35.640 --> 00:09:39.640]  然後在22到23節
[00:09:39.640 --> 00:09:41.640]  它就會說
[00:09:41.640 --> 00:09:43.640]  因為有些人
[00:09:43.640 --> 00:09:45.640]  是怎樣的情況
[00:09:45.640 --> 00:09:48.640]  你們要憐憫他們
[00:09:48.640 --> 00:09:51.640]  我們今天進入去看看
[00:09:51.640 --> 00:09:56.640]  這三大段的經文
[00:09:56.640 --> 00:09:59.640]  我邀請大家一起讀
[00:09:59.640 --> 00:10:01.640]  3、2、1
[00:10:01.640 --> 00:10:05.640]  親愛的至於你們
[00:10:05.640 --> 00:10:07.640]  要記得
[00:10:07.640 --> 00:10:11.640]  基督的使徒從前所說的話
[00:10:11.640 --> 00:10:14.640]  他們曾對你們說過
[00:10:14.640 --> 00:10:17.640]  末世必有好嘲弄的人
[00:10:17.640 --> 00:10:21.640]  隨從自己不敬虔的私慾而行
[00:10:21.640 --> 00:10:25.640]  這就是那些好結黨分派
[00:10:25.640 --> 00:10:27.640]  屬乎血氣
[00:10:27.640 --> 00:10:29.640]  沒有聖靈的人
[00:10:29.640 --> 00:10:30.640]  很好啊
[00:10:30.640 --> 00:10:32.640]  大家每一隻字都懂得讀
[00:10:32.640 --> 00:10:34.640]  合起來都應該懂得解釋
[00:10:34.640 --> 00:10:37.640]  我們再看深一點
[00:10:37.640 --> 00:10:39.640]  究竟它說什麼
[00:10:39.640 --> 00:10:41.640]  親愛的
[00:10:41.640 --> 00:10:43.640]  這封書信是誰寫的
[00:10:43.640 --> 00:10:45.640]  猶大
[00:10:45.640 --> 00:10:49.640]  猶大和當時在教會的信徒說
[00:10:49.640 --> 00:10:51.640]  至於你們
[00:10:51.640 --> 00:10:53.640]  要記得
[00:10:53.640 --> 00:10:56.640]  在希臘文翻譯這封書信的時候
[00:10:56.640 --> 00:11:00.640]  要記得是用命令語氣
[00:11:00.640 --> 00:11:02.640]  是命令這班信徒
[00:11:02.640 --> 00:11:04.640]  你們要記得
[00:11:04.640 --> 00:11:07.640]  為什麼它會這樣寫
[00:11:07.640 --> 00:11:08.640]  一定記得
[00:11:08.640 --> 00:11:10.640]  有教過
[00:11:10.640 --> 00:11:13.640]  就是因為當時太多不同的思潮
[00:11:13.640 --> 00:11:15.640]  太多不同的思想
[00:11:15.640 --> 00:11:17.640]  太多不同的文化
[00:11:17.640 --> 00:11:21.640]  去影響了他們的焦點
[00:11:21.640 --> 00:11:23.640]  有時真的會忘記
[00:11:23.640 --> 00:11:26.640]  所以它會用你們要記得
[00:11:26.640 --> 00:11:29.640]  我們主耶穌基督的使徒
[00:11:29.640 --> 00:11:30.640]  在說什麼
[00:11:30.640 --> 00:11:32.640]  使徒是誰
[00:11:32.640 --> 00:11:36.640]  在聖經新約有什麼使徒
[00:11:36.640 --> 00:11:40.640]  Paul Peter
[00:11:40.640 --> 00:11:42.640]  John 雅各
[00:11:42.640 --> 00:11:44.640]  他在這裡說
[00:11:44.640 --> 00:11:47.640]  你們要記住這班使徒
[00:11:47.640 --> 00:11:51.640]  和你們從前說過的話
[00:11:51.640 --> 00:11:53.640]  那時候有聖經嗎
[00:11:53.640 --> 00:11:55.640]  Hard copy的聖經嗎
[00:11:55.640 --> 00:11:57.640]  那時候沒有
[00:11:57.640 --> 00:11:59.640]  但也會有一些書信往來
[00:11:59.640 --> 00:12:01.640]  有一些書卷在那裡
[00:12:01.640 --> 00:12:02.640]  完成了
[00:12:02.640 --> 00:12:03.640]  他們要記得
[00:12:03.640 --> 00:12:06.640]  這班使徒對他們說的話
[00:12:06.640 --> 00:12:08.640]  因為這班使徒
[00:12:08.640 --> 00:12:11.640]  他們有見過耶穌
[00:12:11.640 --> 00:12:14.640]  是跟著耶穌走他的真理
[00:12:14.640 --> 00:12:16.640]  然後他說
[00:12:16.640 --> 00:12:19.640]  他們曾對你們說過
[00:12:19.640 --> 00:12:22.640]  這個他們是誰
[00:12:22.640 --> 00:12:24.640]  就是這班使徒
[00:12:24.640 --> 00:12:26.640]  他說過了
[00:12:26.640 --> 00:12:28.640]  他在一世紀的時候已經說過了
[00:12:28.640 --> 00:12:30.640]  在末世
[00:12:30.640 --> 00:12:31.640]  末世是什麼
[00:12:31.640 --> 00:12:34.640]  末世就是耶穌升天之後
[00:12:34.640 --> 00:12:35.640]  到他再來
[00:12:35.640 --> 00:12:37.640]  回來這一段時間
[00:12:37.640 --> 00:12:38.640]  就叫做末世
[00:12:38.640 --> 00:12:40.640]  末世有什麼
[00:12:40.640 --> 00:12:42.640]  你們能不能找到
[00:12:42.640 --> 00:12:44.640]  末世會有什麼
[00:12:44.640 --> 00:12:46.640]  是
[00:12:46.640 --> 00:12:48.640]  有什麼
[00:12:48.640 --> 00:12:49.640]  是有災難
[00:12:49.640 --> 00:12:50.640]  我剛剛聽到的
[00:12:50.640 --> 00:12:52.640]  這裡
[00:12:52.640 --> 00:12:55.640]  號召弄的人
[00:12:55.640 --> 00:12:58.640]  什麼叫號召弄的人
[00:12:58.640 --> 00:13:00.640]  這個字很難讀
[00:13:00.640 --> 00:13:05.640]  是很喜歡嘲笑你們這班基督徒
[00:13:05.640 --> 00:13:09.640]  對基督耶穌的追隨
[00:13:09.640 --> 00:13:11.640]  會戲弄他們
[00:13:11.640 --> 00:13:13.640]  是有這班人
[00:13:13.640 --> 00:13:15.640]  這班人除了會嘲笑
[00:13:15.640 --> 00:13:18.640]  戲弄一班信耶穌的人
[00:13:18.640 --> 00:13:20.640]  還會引誘他們
[00:13:20.640 --> 00:13:24.640]  跟隨他們自己的私慾而走
[00:13:24.640 --> 00:13:26.640]  因為他們不敬虔
[00:13:26.640 --> 00:13:29.640]  所以他們就希望你也不要相信
[00:13:29.640 --> 00:13:30.640]  跟他們說
[00:13:30.640 --> 00:13:31.640]  out的了
[00:13:31.640 --> 00:13:33.640]  不要相信了
[00:13:33.640 --> 00:13:34.640]  現在也不流行這些
[00:13:34.640 --> 00:13:36.640]  我們講求知識
[00:13:36.640 --> 00:13:38.640]  我們講求哲學思想
[00:13:38.640 --> 00:13:41.640]  不需要再跟隨這個神
[00:13:41.640 --> 00:13:45.640]  他們會這樣嘲弄一些信徒
[00:13:45.640 --> 00:13:46.640]  還有
[00:13:46.640 --> 00:13:48.640]  這班人會怎樣
[00:13:48.640 --> 00:13:51.640]  浩劫黨分派
[00:13:51.640 --> 00:13:54.640]  浩劫黨分派
[00:13:54.640 --> 00:13:57.640]  你們知不知道為什麼
[00:13:57.640 --> 00:13:58.640]  現在你們身邊
[00:13:58.640 --> 00:14:00.640]  或者在學校
[00:14:00.640 --> 00:14:02.640]  在社會上
[00:14:02.640 --> 00:14:04.640]  公司
[00:14:04.640 --> 00:14:05.640]  教會
[00:14:05.640 --> 00:14:07.640]  我們會不會也有見到
[00:14:07.640 --> 00:14:10.640]  一些浩劫黨分派的人
[00:14:10.640 --> 00:14:12.640]  他們是屬乎血氣
[00:14:12.640 --> 00:14:14.640]  沒有聖靈
[00:14:14.640 --> 00:14:18.640]  這個是猶大對當時的信徒
[00:14:18.640 --> 00:14:20.640]  告訴他們
[00:14:20.640 --> 00:14:23.640]  末世一定有這些情況
[00:14:23.640 --> 00:14:26.640]  也有這些人
[00:14:26.640 --> 00:14:30.640]  我們再看20到21節
[00:14:30.640 --> 00:14:33.640]  他跟這班門徒
[00:14:33.640 --> 00:14:34.640]  這班使徒
[00:14:34.640 --> 00:14:36.640]  說什麼呢
[00:14:36.640 --> 00:14:38.640]  我們一起讀
[00:14:38.640 --> 00:14:40.640]  親愛的
[00:14:40.640 --> 00:14:42.640]  至於你們
[00:14:42.640 --> 00:14:44.640]  要在至聖的真道上
[00:14:44.640 --> 00:14:46.640]  造就自己
[00:14:46.640 --> 00:14:49.640]  藉著聖靈禱告
[00:14:49.640 --> 00:14:53.640]  保守自己常在神的愛中
[00:14:53.640 --> 00:14:57.640]  仰望我們主耶穌基督的憐憫
[00:14:57.640 --> 00:14:59.640]  進入永生
[00:14:59.640 --> 00:15:01.640]  這裡我們又會見到
[00:15:01.640 --> 00:15:03.640]  有個橙色字
[00:15:03.640 --> 00:15:07.640]  橙色字又是有個命令的語態
[00:15:07.640 --> 00:15:09.640]  去跟當時的信徒說
[00:15:09.640 --> 00:15:11.640]  我命令你們
[00:15:11.640 --> 00:15:13.640]  你們要保守自己
[00:15:13.640 --> 00:15:15.640]  常在神的愛中
[00:15:15.640 --> 00:15:17.640]  在這裡很簡單
[00:15:17.640 --> 00:15:19.640]  兩節
[00:15:19.640 --> 00:15:23.640]  我們見到猶大要求信徒
[00:15:23.640 --> 00:15:25.640]  做五樣東西
[00:15:25.640 --> 00:15:28.640]  哪五樣呢
[00:15:28.640 --> 00:15:31.640]  要在至聖的真道上
[00:15:31.640 --> 00:15:33.640]  造就自己
[00:15:33.640 --> 00:15:35.640]  很顯然
[00:15:35.640 --> 00:15:37.640]  至聖的真道是什麼
[00:15:37.640 --> 00:15:39.640]  聖經的教導
[00:15:39.640 --> 00:15:40.640]  神的教導
[00:15:40.640 --> 00:15:41.640]  真理
[00:15:41.640 --> 00:15:42.640]  然後他說
[00:15:42.640 --> 00:15:45.640]  藉著聖靈禱告
[00:15:45.640 --> 00:15:48.640]  我們會相聚了神之後
[00:15:48.640 --> 00:15:50.640]  聖靈已經內在我們的心
[00:15:50.640 --> 00:15:52.640]  我們可以跟祂一起禱告
[00:15:52.640 --> 00:15:54.640]  藉著祂的帶領
[00:15:54.640 --> 00:15:55.640]  然後
[00:15:55.640 --> 00:15:58.640]  你又有至聖的真道
[00:15:58.640 --> 00:15:59.640]  有聖經
[00:15:59.640 --> 00:16:00.640]  有神的話語
[00:16:00.640 --> 00:16:02.640]  又有聖靈
[00:16:02.640 --> 00:16:04.640]  為什麼在21節
[00:16:04.640 --> 00:16:07.640]  他才用命令的語態呢
[00:16:07.640 --> 00:16:10.640]  因為這是你們自己
[00:16:10.640 --> 00:16:11.640]  基督徒的責任
[00:16:11.640 --> 00:16:13.640]  你們要保守自己
[00:16:13.640 --> 00:16:16.640]  常在神的愛中
[00:16:16.640 --> 00:16:17.640]  然後
[00:16:17.640 --> 00:16:19.640]  我們有盼望
[00:16:19.640 --> 00:16:22.640]  可以仰望我們主耶穌基督的憐憫
[00:16:22.640 --> 00:16:24.640]  進入永生
[00:16:24.640 --> 00:16:27.640]  這就是猶大對當時的信徒
[00:16:27.640 --> 00:16:30.640]  有兩大重點
[00:16:30.640 --> 00:16:34.640]  當時有什麼人呢
[00:16:34.640 --> 00:16:35.640]  有些人
[00:16:35.640 --> 00:16:38.640]  他是心中疑惑的
[00:16:38.640 --> 00:16:40.640]  你們要憐憫他們
[00:16:40.640 --> 00:16:42.640]  就是說在信仰上
[00:16:42.640 --> 00:16:45.640]  有些人是充滿疑惑的
[00:16:45.640 --> 00:16:47.640]  左右不定
[00:16:47.640 --> 00:16:49.640]  信一下又不信一下
[00:16:49.640 --> 00:16:51.640]  做一點又不做一點
[00:16:51.640 --> 00:16:55.640]  但是這裡也是用一個命令的語態跟他說
[00:16:55.640 --> 00:16:57.640]  你們要憐憫他們
[00:16:57.640 --> 00:16:58.640]  他們不明白的
[00:16:58.640 --> 00:17:00.640]  你告訴他們
[00:17:00.640 --> 00:17:01.640]  解釋給他們聽
[00:17:01.640 --> 00:17:03.640]  是要憐憫他們
[00:17:03.640 --> 00:17:04.640]  不要任由他們
[00:17:04.640 --> 00:17:07.640]  不要任由他們不知不清不楚
[00:17:07.640 --> 00:17:09.640]  要教導他們
[00:17:09.640 --> 00:17:10.640]  也有些人
[00:17:10.640 --> 00:17:11.640]  在火中
[00:17:11.640 --> 00:17:13.640]  我們要搶他出來
[00:17:13.640 --> 00:17:15.640]  要搶救他們出來
[00:17:15.640 --> 00:17:16.640]  為什麼呢
[00:17:16.640 --> 00:17:18.640]  你們有沒有記得
[00:17:18.640 --> 00:17:20.640]  耶穌說過
[00:17:20.640 --> 00:17:22.640]  他是葡萄樹
[00:17:22.640 --> 00:17:24.640]  你們是枝子
[00:17:24.640 --> 00:17:28.640]  不結果子的會怎樣
[00:17:28.640 --> 00:17:30.640]  斬他下來
[00:17:30.640 --> 00:17:31.640]  扔去哪裡
[00:17:31.640 --> 00:17:33.640]  扔去火中
[00:17:33.640 --> 00:17:35.640]  我們會知道
[00:17:35.640 --> 00:17:37.640]  在末世也有很多人
[00:17:37.640 --> 00:17:39.640]  我們要在這個火中
[00:17:39.640 --> 00:17:41.640]  搭救他們
[00:17:41.640 --> 00:17:42.640]  救他們出來
[00:17:42.640 --> 00:17:44.640]  因為他們不結果子
[00:17:44.640 --> 00:17:46.640]  可能他們平時有很多迷惑
[00:17:46.640 --> 00:17:48.640]  可能迷失了
[00:17:48.640 --> 00:17:49.640]  我們要告訴他們
[00:17:49.640 --> 00:17:51.640]  叫他們要結果子
[00:17:51.640 --> 00:17:53.640]  要救他們出來
[00:17:53.640 --> 00:17:55.640]  還有些人
[00:17:55.640 --> 00:17:57.640]  他特別這樣寫
[00:17:57.640 --> 00:17:59.640]  我們要傳懼怕的心
[00:17:59.640 --> 00:18:02.640]  去憐憫這班人
[00:18:02.640 --> 00:18:04.640]  這班人連他們的情慾
[00:18:04.640 --> 00:18:06.640]  都被污染了
[00:18:06.640 --> 00:18:07.640]  即是說
[00:18:07.640 --> 00:18:09.640]  他們犯罪已經去到一個
[00:18:09.640 --> 00:18:13.640]  很容易的地步
[00:18:13.640 --> 00:18:15.640]  基本上他們已經遠離了神
[00:18:15.640 --> 00:18:18.640]  但是我們會不會不理他們
[00:18:18.640 --> 00:18:20.640]  他信了異端
[00:18:20.640 --> 00:18:21.640]  不要理他們
[00:18:21.640 --> 00:18:23.640]  由得他們
[00:18:23.640 --> 00:18:24.640]  這裡教導我們
[00:18:24.640 --> 00:18:26.640]  我們是很害怕的
[00:18:26.640 --> 00:18:27.640]  我們去跟他們說
[00:18:27.640 --> 00:18:30.640]  我們都會害怕被他們污染了我們
[00:18:30.640 --> 00:18:32.640]  令我們不信我們的上帝
[00:18:32.640 --> 00:18:34.640]  但是猶大再一次
