
[00:00:00.000 --> 00:00:03.000]  我們要一起來思考的一個主題叫做
[00:04:12.000 --> 00:04:16.000]  你天天在家裡面玩耍就可以了
[00:04:16.000 --> 00:04:19.000]  作為愛孩子的父母都知道
[00:04:19.000 --> 00:04:22.000]  雖然孩子面臨這樣一個掙扎
[00:04:22.000 --> 00:04:26.000]  但是孩子有他每一個成長過程的經歷
[00:04:26.000 --> 00:04:30.000]  我們會想盡辦法的去幫助他
[00:04:30.000 --> 00:04:34.000]  弄清楚到底遇到了什麼問題
[00:04:34.000 --> 00:04:36.000]  想辦法的去安慰
[00:04:36.000 --> 00:04:37.000]  同行
[00:04:37.000 --> 00:04:39.000]  鼓勵和支持
[00:04:39.000 --> 00:04:42.000]  幫助孩子在他人生的道路上
[00:04:42.000 --> 00:04:46.000]  越發的成長和行走
[00:04:46.000 --> 00:04:49.000]  那麼我們看到今天的這個故事
[00:04:49.000 --> 00:04:51.000]  我們就會明白
[00:04:51.000 --> 00:04:53.000]  究竟我們的上帝
[00:04:53.000 --> 00:04:57.000]  要怎麼樣去和他禱告去祈求呢
[00:04:57.000 --> 00:05:00.000]  如果大家留意經文
[00:05:00.000 --> 00:05:03.000]  在接下來的這段經文裡面
[00:05:03.000 --> 00:05:07.000]  在第十八章的九到十四節
[00:05:07.000 --> 00:05:09.000]  也是講到禱告的事
[00:05:09.000 --> 00:05:13.000]  之前講到說要常常禱告不可灰心
[00:05:13.000 --> 00:05:18.000]  接下來就講到了法利賽人和瑞麗的禱告
[00:05:18.000 --> 00:05:21.000]  他們是怎麼禱告的呢
[00:05:21.000 --> 00:05:25.000]  耶穌是向那自以為意而藐視別人的人
[00:05:25.000 --> 00:05:28.000]  就講了這個比喻
[00:05:28.000 --> 00:05:32.000]  同樣是兩個人進入殿當中去了
[00:05:32.000 --> 00:05:34.000]  那麼一個就是法利賽人
[00:05:34.000 --> 00:05:36.000]  自以為意
[00:05:36.000 --> 00:05:39.000]  他在那裡不叫做禱告
[00:05:39.000 --> 00:05:41.000]  耶穌在這裡用了一個前綴
[00:05:41.000 --> 00:05:43.000]  和講這個比喻的時候
[00:05:43.000 --> 00:05:45.000]  法利賽人獨自站著
[00:05:45.000 --> 00:05:49.000]  自言自語地禱告
[00:05:49.000 --> 00:05:50.000]  自己說給自己聽
[00:05:50.000 --> 00:05:52.000]  好像自己就得滿足
[00:05:52.000 --> 00:05:54.000]  就被稱讚一樣
[00:05:54.000 --> 00:05:56.000]  他這樣說的
[00:05:56.000 --> 00:05:59.000]  上帝啊 我感謝你
[00:05:59.000 --> 00:06:03.000]  我不像別人勒索不義 奸淫
[00:06:03.000 --> 00:06:05.000]  也不像這個瑞麗
[00:06:05.000 --> 00:06:07.000]  我每週進食兩次
[00:06:07.000 --> 00:06:12.000]  凡我所得的都獻上十分之一
[00:06:12.000 --> 00:06:15.000]  那瑞麗遠遠的站著
[00:06:15.000 --> 00:06:18.000]  連舉目望天都不敢
[00:06:18.000 --> 00:06:20.000]  只垂著胸說
[00:06:20.000 --> 00:06:25.000]  上帝啊 開恩可憐我這個罪人
[00:06:25.000 --> 00:06:27.000]  所以耶穌就說了
[00:06:27.000 --> 00:06:29.000]  我告訴你們
[00:06:29.000 --> 00:06:34.000]  這人回家去比那人倒算為異了
[00:06:34.000 --> 00:06:38.000]  因為凡自高的必降為卑
[00:06:38.000 --> 00:06:42.000]  自甘卑微的必升為高
[00:06:42.000 --> 00:06:44.000]  所以我們禱告的時候
[00:06:44.000 --> 00:06:47.000]  不是自言自語在那裡說
[00:06:47.000 --> 00:06:52.000]  而是真的和上帝有這樣的一個連接
[00:06:52.000 --> 00:06:54.000]  接下來精彩
[00:06:54.000 --> 00:06:57.000]  如果我們看到《馬太福音》
[00:06:57.000 --> 00:07:00.000]  六章五到八節裡面
[00:07:00.000 --> 00:07:05.000]  耶穌專門有一個叫做論禱告的記載
[00:07:05.000 --> 00:07:06.000]  他就特別強調了
[00:07:06.000 --> 00:07:08.000]  今天我們要探討的這段經文裡面
[00:07:08.000 --> 00:07:11.000]  講到的那個說了又說
[00:07:11.000 --> 00:07:14.000]  那樣的一種纏繞的事情
[00:07:14.000 --> 00:07:16.000]  耶穌是這樣教導的
[00:07:16.000 --> 00:07:18.000]  你們禱告
[00:07:18.000 --> 00:07:22.000]  不可像外邦人那樣重複一些空話
[00:07:22.000 --> 00:07:25.000]  你們以為話多了必蒙垂聽
[00:07:25.000 --> 00:07:28.000]  你們不可效法他們
[00:07:28.000 --> 00:07:30.000]  因為在你們祈求以前
[00:07:30.000 --> 00:07:33.000]  你們所需要的你們的父
[00:07:33.000 --> 00:07:36.000]  早已知道了
[00:07:36.000 --> 00:07:39.000]  所以耶穌之所以講到了這樣一個
[00:07:39.000 --> 00:07:43.000]  寡婦和法官的一個比喻
[00:07:43.000 --> 00:07:50.000]  就讓我們要更清晰的認識我們的上帝
[00:07:50.000 --> 00:07:52.000]  當你對我們的上帝
[00:07:52.000 --> 00:07:54.000]  有一個很清晰的認識的時候
[00:07:54.000 --> 00:07:56.000]  你一聽這個比喻
[00:07:56.000 --> 00:07:59.000]  你就可以馬上做出一個反應
[00:07:59.000 --> 00:08:04.000]  不 我們的上帝絕對不會像那樣一個
[00:08:04.000 --> 00:08:07.000]  不義的官那樣
[00:08:07.000 --> 00:08:10.000]  他愛我 他體貼我
[00:08:10.000 --> 00:08:12.000]  他知道我的需要
[00:08:12.000 --> 00:08:14.000]  甚至在我講之前
[00:08:14.000 --> 00:08:18.000]  他就已經明白了
[00:08:18.000 --> 00:08:22.000]  甚至還有經文他這樣說到
[00:08:22.000 --> 00:08:24.000]  我又告訴你們
[00:08:24.000 --> 00:08:26.000]  祈求就給你們
[00:08:26.000 --> 00:08:28.000]  尋找就找到
[00:08:28.000 --> 00:08:31.000]  叩門就給你們開門
[00:08:31.000 --> 00:08:34.000]  因為凡祈求的就得找
[00:08:34.000 --> 00:08:37.000]  尋找的就找到
[00:08:37.000 --> 00:08:41.000]  叩門的就給他開門
[00:08:41.000 --> 00:08:44.000]  所以我們的神不是要我們說了又說
[00:08:44.000 --> 00:08:46.000]  說給自己聽
[00:08:46.000 --> 00:08:51.000]  好像去纏繞不義的官那樣
[00:08:51.000 --> 00:08:53.000]  一直一直的纏繞
[00:08:53.000 --> 00:08:57.000]  愛我們的父好像就會應允我們一樣
[00:08:57.000 --> 00:09:00.000]  而是讓我們認清楚神
[00:09:00.000 --> 00:09:02.000]  祂是如此的愛我們
[00:09:02.000 --> 00:09:05.000]  接下來還有一段經文
[00:09:05.000 --> 00:09:10.000]  祂提醒我們主權在神的手中
[00:09:10.000 --> 00:09:15.000]  那麼祂在我們一個看不到的大圖畫當中
[00:09:15.000 --> 00:09:19.000]  祂在做工 祂在掌權
[00:09:19.000 --> 00:09:21.000]  在彼得後書的三章九節裡面
[00:09:21.000 --> 00:09:23.000]  我們也看到
[00:09:23.000 --> 00:09:26.000]  主沒有延遲祂的應許
[00:09:26.000 --> 00:09:29.000]  就如有人以為祂是延遲
[00:09:29.000 --> 00:09:32.000]  其實祂是寬容你們
[00:09:32.000 --> 00:09:35.000]  不願一人沉淪
[00:09:35.000 --> 00:09:39.000]  而是人人都來悔改
[00:09:39.000 --> 00:09:43.000]  讓我們以為說主啊 你怎麼還不來
[00:09:43.000 --> 00:09:45.000]  祂其實在寬容
[00:09:45.000 --> 00:09:50.000]  祂希望更多的人都能夠回轉認識我們的主
[00:09:50.000 --> 00:09:54.000]  讓我們更加的明白怎麼樣有主同行
[00:09:54.000 --> 00:10:00.000]  怎麼樣實踐主使命的那種的美好
[00:10:00.000 --> 00:10:03.000]  那麼最近天氣冷了
[00:10:03.000 --> 00:10:07.000]  在一次的家庭分享當中有一個得著
[00:10:07.000 --> 00:10:13.000]  我太太可能和很多我們弟兄姊妹的家庭也一樣
[00:10:13.000 --> 00:10:15.000]  天氣冷的時候
[00:10:15.000 --> 00:10:20.000]  就把收納已久的一個暖風機就拿出來了
[00:10:20.000 --> 00:10:23.000]  我們的家人就為做烤火
[00:10:23.000 --> 00:10:29.000]  一邊分享 一邊就聊天 在那裡分享
[00:10:29.000 --> 00:10:31.000]  然後太太就說了
[00:10:31.000 --> 00:10:35.000]  我們民族 太太是一個少數民族
[00:10:35.000 --> 00:10:39.000]  最不能缺少的就是這種火
[00:10:39.000 --> 00:10:43.000]  有火我們大家就相聚 就分享
[00:10:43.000 --> 00:10:45.000]  就感覺到溫暖
[00:10:45.000 --> 00:10:48.000]  想著想著就想到了以前
[00:10:48.000 --> 00:10:52.000]  和我太太的家人和我的岳父們一起
[00:10:52.000 --> 00:10:55.000]  也是圍坐在火旁
[00:10:55.000 --> 00:10:58.000]  也是在分享當中
[00:10:58.000 --> 00:11:01.000]  有的時候手裡面還拿一個玉米
[00:11:01.000 --> 00:11:04.000]  一邊烤一下 拿一個土豆
[00:11:04.000 --> 00:11:09.000]  一邊烤一下 一邊聽著岳父給我的分享
[00:11:09.000 --> 00:11:14.000]  那麼我的岳父是我生命裡面非常重要的一個人
[00:11:14.000 --> 00:11:16.000]  那麼記得他一次的分享
[00:11:16.000 --> 00:11:20.000]  他就跟我講到了文革時期
[00:11:20.000 --> 00:11:24.000]  他們當時受到的苦難和壓迫
[00:11:24.000 --> 00:11:27.000]  他就說到那時的情況
[00:11:27.000 --> 00:11:31.000]  教會不單是關閉 而且被拆毀
[00:11:31.000 --> 00:11:35.000]  有的就要用作其他的用途
[00:11:35.000 --> 00:11:38.000]  聖經被沒收
[00:11:38.000 --> 00:11:41.000]  甚至很多被焚燒
[00:11:41.000 --> 00:11:44.000]  那個時候大家不能夠聚會
[00:11:44.000 --> 00:11:48.000]  但絲毫沒有減輕 沒有打壓到
[00:11:48.000 --> 00:11:52.000]  大家真實性主的那顆的信心
[00:11:52.000 --> 00:11:54.000]  那種的決心
[00:11:54.000 --> 00:11:59.000]  那個時候的教會不再是建築物當中
[00:11:59.000 --> 00:12:01.000]  那個時候岳父跟我說
[00:12:01.000 --> 00:12:05.000]  在大家的心裡面 在弟兄姊妹的家中
[00:12:05.000 --> 00:12:09.000]  所以他還舉了一個非常生動的例子
[00:12:09.000 --> 00:12:11.000]  當文革結束了以後
[00:12:11.000 --> 00:12:17.000]  就像那個啤酒壓得越厲害 反彈得越高
[00:12:17.000 --> 00:12:23.000]  更加的煉進了神門徒們 神僕人們的生命
[00:12:23.000 --> 00:12:29.000]  以至於福音就得到了更大的擴展和發展
[00:12:29.000 --> 00:12:33.000]  還分享到那個時候也有人來逼迫教會
[00:12:33.000 --> 00:12:36.000]  很多弟兄姊妹在其中受苦
[00:12:36.000 --> 00:12:38.000]  受了很多的委屈
[00:12:38.000 --> 00:12:44.000]  弟兄姊妹還是為到受逼迫他們的人來禱告
[00:12:44.000 --> 00:12:46.000]  當文革結束以後
[00:12:46.000 --> 00:12:50.000]  其中一位當時逼迫教會的一個人
[00:12:50.000 --> 00:12:53.000]  家裡面又遇到了很多的情況
[00:12:53.000 --> 00:12:56.000]  那個時候他才開始反思人生
[00:12:56.000 --> 00:12:58.000]  那個時候他才開始回轉
[00:12:58.000 --> 00:13:03.000]  來到教會當中悔改和弟兄姊妹們復合
[00:13:03.000 --> 00:13:08.000]  重新建立關係 被主所得著
[00:13:08.000 --> 00:13:11.000]  所以這些的分享就讓我看到
[00:13:11.000 --> 00:13:14.000]  神有神的時間
[00:13:14.000 --> 00:13:19.000]  神透過一些的苦難煉進了僕人的生命
[00:13:19.000 --> 00:13:22.000]  因著一些生命中的際遇
[00:13:22.000 --> 00:13:29.000]  也挽回了當時在迷途中的一些的人們
[00:13:29.000 --> 00:13:32.000]  每當我們禱告的時候
[00:13:32.000 --> 00:13:37.000]  其實神都是非常樂意地聽著我們去禱告
[00:13:37.000 --> 00:13:40.000]  就像這幅小卡通畫一樣
[00:13:40.000 --> 00:13:43.000]  很樂意地 滿懷微笑地
[00:13:43.000 --> 00:13:49.000]  聽著祂的子民們的心聲的呼求的訴說
[00:13:49.000 --> 00:13:52.000]  曾經有一個比喻就說到說
[00:13:52.000 --> 00:13:54.000]  我們和神禱告
[00:13:54.000 --> 00:13:59.000]  不是打到神的留言信箱當中
[00:13:59.000 --> 00:14:01.000]  而是電話的那頭
[00:14:01.000 --> 00:14:07.000]  神正拿著電話聽著我們的訴說
[00:14:07.000 --> 00:14:08.000]  那麼第二點
[00:14:08.000 --> 00:14:10.000]  我們明白了神的神性以後
[00:14:10.000 --> 00:14:12.000]  我們明白了我們的主以後
[00:14:12.000 --> 00:14:14.000]  我們就要第二點了
[00:14:14.000 --> 00:14:17.000]  善地子民的回應
[00:14:17.000 --> 00:14:24.000]  在困苦當中確實有的時候會難受
[00:14:24.000 --> 00:14:26.000]  有的時候會痛苦
[00:14:26.000 --> 00:14:28.000]  我們呼求神的時候
[00:14:28.000 --> 00:14:31.000]  我們覺得自己是如此的渺小和卑微
[00:14:31.000 --> 00:14:33.000]  主啊 怎麼辦啊
[00:14:33.000 --> 00:14:36.000]  就像今天主比喻當中
[00:14:36.000 --> 00:14:40.000]  其中的這樣一個角色
[00:14:40.000 --> 00:14:43.000]  寡婦
[00:14:43.000 --> 00:14:48.000]  寡婦在當時的這樣一個社會背景當中
[00:14:48.000 --> 00:14:54.000]  也特別代表了那些無依無靠且無助
[00:14:54.000 --> 00:14:58.000]  而且特別容易被人欺負的群體
[00:14:58.000 --> 00:15:01.000]  就連這樣的一種的群體
[00:15:01.000 --> 00:15:03.000]  就連這樣一個寡婦
[00:15:03.000 --> 00:15:05.000]  神都顧念她
[00:15:05.000 --> 00:15:10.000]  而且在這樣一個比喻背後
[00:15:10.000 --> 00:15:12.000]  也讓我們看到一個重點
[00:15:12.000 --> 00:15:15.000]  如果大家留意這段經文的時候會發現
[00:15:15.000 --> 00:15:22.000]  這個比喻沒有只停留在寡婦和這個不義的官
[00:15:22.000 --> 00:15:25.000]  沒有停留在這個不義的官
[00:15:25.000 --> 00:15:26.000]  因使他了
[00:15:26.000 --> 00:15:29.000]  我就為他做了這件事情上
[00:15:29.000 --> 00:15:33.000]  如果我們仔細留意看第七節和八節
[00:15:33.000 --> 00:15:35.000]  我們就會看到
[00:15:35.000 --> 00:15:39.000]  上帝的選民晝夜呼籲他
[00:15:39.000 --> 00:15:43.000]  他縱然為他們忍了多時
[00:15:43.000 --> 00:15:47.000]  豈不終究給他們伸冤嗎
[00:15:47.000 --> 00:15:52.000]  我告訴你們要快快地給他們伸冤了
[00:15:52.000 --> 00:15:56.000]  然而這裡就把他的主題就講了出來
[00:15:56.000 --> 00:15:59.000]  人子來的時候
[00:15:59.000 --> 00:16:02.000]  這裡人子來的時候
[00:16:02.000 --> 00:16:06.000]  就把我們真正人的盼望的一個重點
[00:16:06.000 --> 00:16:10.000]  一個焦點點了出來
[00:16:10.000 --> 00:16:15.000]  確實我們基督徒的盼望是在於神
[00:16:15.000 --> 00:16:20.000]  我們的主還要將在榮耀當中再來
[00:16:20.000 --> 00:16:23.000]  有的情況現在就應允了
[00:16:23.000 --> 00:16:25.000]  我們感謝讚美主
[00:16:25.000 --> 00:16:28.000]  有的情況好像我們還需要等
[00:16:28.000 --> 00:16:32.000]  有的情況好像就還在那裡去停留
[00:16:32.000 --> 00:16:35.000]  但是我們屬神的人
[00:16:35.000 --> 00:16:38.000]  就是知道我們的盼望
[00:16:38.000 --> 00:16:41.000]  我們的焦點是在主
[00:16:41.000 --> 00:16:46.000]  我們要有好像寡婦那樣的那種的信德
[00:16:46.000 --> 00:16:48.000]  這樣的信心
[00:16:48.000 --> 00:16:50.000]  不斷不斷地去奔走
[00:16:50.000 --> 00:16:53.000]  仍然有這樣一個積極的心態
[00:16:53.000 --> 00:16:56.000]  有這樣一個充充滿滿的信心
[00:16:56.000 --> 00:16:58.000]  對神的信心
[00:16:58.000 --> 00:17:01.000]  對主的盼望
[00:17:01.000 --> 00:17:06.000]  我記得今年我看了一部福音電影
[00:17:06.000 --> 00:17:08.000]  也是非常的觸動我
[00:17:08.000 --> 00:17:15.000]  這部福音電影它是根據真實的世界來翻拍的
[00:17:15.000 --> 00:17:17.000]  它叫做《I Still Believe》
[00:17:17.000 --> 00:17:19.000]  《仍然要相信》
[00:17:19.000 --> 00:17:23.000]  它記載了兩個基督徒的青年
[00:17:23.000 --> 00:17:26.000]  從認識到相戀
[00:17:26.000 --> 00:17:33.000]  到經歷了人生當中很大的磨難的一個世紀
[00:17:33.000 --> 00:17:35.000]  他們都是基督徒
[00:17:35.000 --> 00:17:37.000]  都很愛主
[00:17:37.000 --> 00:17:42.000]  其中的男主角還喜歡把對主的這種的愛
[00:17:42.000 --> 00:17:44.000]  放入他的音樂當中
[00:17:44.000 --> 00:17:47.000]  經常也會用詩歌
[00:17:47.000 --> 00:17:49.000]  用他寫的一些的歌曲
[00:17:49.000 --> 00:17:52.000]  來敬拜讚美主
[00:17:52.000 --> 00:17:54.000]  在他演藝生涯的初期
[00:17:54.000 --> 00:17:56.000]  在他的學校裡邊
[00:17:56.000 --> 00:18:01.000]  他就在一次的表演當中認識了這個女孩
[00:18:01.000 --> 00:18:03.000]  透過大家的認識
[00:18:03.000 --> 00:18:05.000]  他就明白
[00:18:05.000 --> 00:18:08.000]  我很想要她成為我的另一半
[00:18:08.000 --> 00:18:11.000]  經過了各樣彼此的認識
[00:18:11.000 --> 00:18:13.000]  他們終於同意
[00:18:13.000 --> 00:18:17.000]  走到一起成為男女朋友
[00:18:17.000 --> 00:18:19.000]  但這個時候
[00:18:19.000 --> 00:18:22.000]  女主角卻突然發現了
[00:18:22.000 --> 00:18:26.000]  她身體裡面有一種特別惡性的疾病
[00:18:26.000 --> 00:18:28.000]  為了做這樣一個手術
[00:18:28.000 --> 00:18:32.000]  甚至要切除身體裡面的一些的器官
[00:18:32.000 --> 00:18:37.000]  她沒有辦法再去懷孕生到孩子
[00:18:37.000 --> 00:18:40.000]  這個時候的男主角靠著那份
[00:18:40.000 --> 00:18:42.000]  真的是主的愛
[00:18:42.000 --> 00:18:45.000]  就像毫無保留的愛神對我們
[00:18:45.000 --> 00:18:47.000]  我們也是對我們身邊的人
[00:18:47.000 --> 00:18:49.000]  去愛她
[00:18:49.000 --> 00:18:51.000]  哪怕是生病當中的女朋友
[00:18:51.000 --> 00:18:55.000]  哪怕是以後不能懷孕的女朋友
[00:18:55.000 --> 00:18:57.000]  哪怕是為了化療
[00:18:57.000 --> 00:18:59.000]  要把她的頭髮
[00:18:59.000 --> 00:19:00.000]  美麗的頭髮
[00:19:00.000 --> 00:19:02.000]  剪短的這個女朋友
[00:19:02.000 --> 00:19:05.000]  都仍然去愛她
[00:19:05.000 --> 00:19:08.000]  甚至在一次的音樂會上
[00:19:08.000 --> 00:19:10.000]  他還邀請所有的參與者
[00:19:10.000 --> 00:19:16.000]  我們一起為這位的姊妹來禱告
[00:19:16.000 --> 00:19:18.000]  在這個過程裡面
[00:19:18.000 --> 00:19:20.000]  看到了神蹟
[00:19:20.000 --> 00:19:22.000]  神就醫治了這個女孩
[00:19:22.000 --> 00:19:25.000]  醫生都覺得奇怪
[00:19:25.000 --> 00:19:26.000]  竟然消失了
[00:19:26.000 --> 00:19:28.000]  透過治療以後
[00:19:28.000 --> 00:19:31.000]  他們明白真的是神蹟了
[00:19:31.000 --> 00:19:33.000]  他們就結婚
[00:19:33.000 --> 00:19:35.000]  步入了婚姻的殿堂
[00:19:35.000 --> 00:19:37.000]  然後一起去生活
[00:19:37.000 --> 00:19:40.000]  如果事情到此結束
[00:19:40.000 --> 00:19:42.000]  那非常的完美
[00:19:42.000 --> 00:19:44.000]  Happy ending
[00:19:44.000 --> 00:19:47.000]  Hallelujah 感謝讚美主
[00:19:47.000 --> 00:19:52.000]  但是卻在他們婚姻生涯的有一天
[00:19:52.000 --> 00:19:55.000]  女孩突然又發現身體不舒服
[00:19:55.000 --> 00:19:58.000]  再次進入醫院以後
[00:19:58.000 --> 00:20:01.000]  就發現她的這樣一個癌細胞
[00:20:01.000 --> 00:20:03.000]  已經擴散到全身
[00:20:03.000 --> 00:20:06.000]  沒有辦法再做一個
[00:20:06.000 --> 00:20:09.000]  挽回和其他的醫治
[00:20:09.000 --> 00:20:11.000]  那麼其中的男主角
[00:20:11.000 --> 00:20:13.000]  他也有很多的懷疑
[00:20:13.000 --> 00:20:16.000]  他也有很多的責怪
[00:20:16.000 --> 00:20:19.000]  然後女主角還是去世了
[00:20:19.000 --> 00:20:21.000]  女主角還是去世
[00:20:21.000 --> 00:20:23.000]  那麼男主角從此以後
[00:20:23.000 --> 00:20:25.000]  就沒有再彈他的吉他
[00:20:25.000 --> 00:20:27.000]  有一次在他的發火當中
[00:20:27.000 --> 00:20:29.000]  他就把他的吉他
[00:20:29.000 --> 00:20:31.000]  心愛的吉他摔碎
[00:20:31.000 --> 00:20:35.000]  他就發現這樣一個他的太太
[00:20:35.000 --> 00:20:38.000]  在生病男主角睡著以後
[00:20:38.000 --> 00:20:39.000]  給他寫了信
[00:20:39.000 --> 00:20:41.000]  就藏在了吉他當中
[00:20:41.000 --> 00:20:43.000]  鼓勵他
[00:20:43.000 --> 00:20:46.000]  是神讓我們看到了盼望
[00:20:46.000 --> 00:20:49.000]  是神讓我們有永恆
[00:20:49.000 --> 00:20:51.000]  雖然現在要離開了
[00:20:51.000 --> 00:20:53.000]  但是相信是短暫的分別
[00:20:53.000 --> 00:20:57.000]  鼓勵了男主角繼續重新站起來
[00:20:57.000 --> 00:20:58.000]  用他的恩賜
[00:20:58.000 --> 00:21:02.000]  用他的聲音繼續來讚美主
[00:21:02.000 --> 00:21:04.000]  所以這樣一個題目
[00:21:04.000 --> 00:21:06.000]  I still believe
[00:21:06.000 --> 00:21:09.000]  也是成為這個電影的核心
[00:21:09.000 --> 00:21:11.000]  經歷了磨難
[00:21:11.000 --> 00:21:15.000]  仍然把我們的眼目聚焦向神
[00:21:15.000 --> 00:21:17.000]  仍然要相信
[00:21:17.000 --> 00:21:20.000]  仍然相信神的音訊
[00:21:20.000 --> 00:21:22.000]  神的盼望
[00:21:22.000 --> 00:21:24.000]  仍然知道神是永恆
[00:21:24.000 --> 00:21:26.000]  神是主宰
[00:21:26.000 --> 00:21:28.000]  也是主讓我們明白
[00:21:28.000 --> 00:21:30.000]  世界真的是短暫
[00:21:30.000 --> 00:21:32.000]  生老病死
[00:21:32.000 --> 00:21:34.000]  各樣的苦難
[00:21:34.000 --> 00:21:36.000]  看到人的渺小
