
[00:00:00.000 --> 00:00:03.800]  我首先想問一個問題
[00:04:22.560 --> 00:04:23.560]  那些分Team
[00:04:23.560 --> 00:04:25.560]  不是做Groupwork
[00:04:25.560 --> 00:04:27.560]  是真的分了派
[00:04:27.560 --> 00:04:29.560]  It's not a good thing
[00:04:29.560 --> 00:04:30.560]  就是說
[00:04:30.560 --> 00:04:32.560]  那時候有些人就說
[00:04:32.560 --> 00:04:33.560]  我是跟保羅的
[00:04:33.560 --> 00:04:35.560]  我是跟阿波羅的
[00:04:35.560 --> 00:04:37.560]  我是跟耶穌的
[00:04:37.560 --> 00:04:39.560]  為什麼呢?
[00:04:39.560 --> 00:04:41.560]  因為保羅
[00:04:41.560 --> 00:04:43.560]  他講得很有恩賜
[00:04:43.560 --> 00:04:44.560]  我跟他
[00:04:44.560 --> 00:04:46.560]  或者好像Pastor Johnny
[00:04:46.560 --> 00:04:48.560]  他打籃球很厲害
[00:04:48.560 --> 00:04:50.560]  Pastor Johnny今天不在
[00:04:50.560 --> 00:04:51.560]  他不在香港
[00:04:51.560 --> 00:04:53.560]  不過他下星期會在
[00:04:53.560 --> 00:04:56.560]  他打籃球很厲害
[00:04:56.560 --> 00:04:57.560]  我要跟他
[00:04:57.560 --> 00:04:59.560]  我要跟他射三分球
[00:04:59.560 --> 00:05:00.560]  是不是?
[00:05:00.560 --> 00:05:02.560]  還是我要跟另外一個
[00:05:02.560 --> 00:05:07.560]  哪個Mentor可以吃東西的
[00:05:07.560 --> 00:05:11.560]  但是我們其實要跟誰呢?
[00:05:11.560 --> 00:05:13.560]  耶穌
[00:05:13.560 --> 00:05:17.560]  我們其實是要跟耶穌
[00:05:17.560 --> 00:05:20.560]  就是Team Jesus
[00:05:20.560 --> 00:05:23.560]  保羅還有提出什麼問題呢?
[00:05:23.560 --> 00:05:25.560]  就在下一頁
[00:05:25.560 --> 00:05:27.560]  其實他們是有些什麼呢?
[00:05:27.560 --> 00:05:29.560]  就是嫉妒
[00:05:29.560 --> 00:05:32.560]  你看到他們的樣子是有些嫉妒
[00:05:32.560 --> 00:05:34.560]  也有些爭執
[00:05:34.560 --> 00:05:37.560]  為什麼會有一個嬰孩喝著奶
[00:05:37.560 --> 00:05:39.560]  是什麼意思呢?
[00:05:39.560 --> 00:05:40.560]  有沒有人知道
[00:05:40.560 --> 00:05:41.560]  這個嬰孩
[00:05:41.560 --> 00:05:44.560]  嬰孩喝著奶
[00:05:44.560 --> 00:05:46.560]  是因為嬰孩不准喝奶
[00:05:46.560 --> 00:05:48.560]  還是什麼意思呢?
[00:05:48.560 --> 00:05:49.560]  是啊
[00:05:49.560 --> 00:05:51.560]  他不肯成長
[00:05:51.560 --> 00:05:53.560]  就是保羅在形容這些
[00:05:53.560 --> 00:05:55.560]  就是在形容這些基督徒
[00:05:55.560 --> 00:05:57.560]  好像嬰孩一樣
[00:05:57.560 --> 00:06:00.560]  還在喝奶
[00:06:00.560 --> 00:06:01.560]  我們其實是要怎樣呢?
[00:06:01.560 --> 00:06:03.560]  一個成熟的基督徒
[00:06:03.560 --> 00:06:06.560]  是要吃那個Solid Food
[00:06:06.560 --> 00:06:07.560]  要吃那個
[00:06:07.560 --> 00:06:09.560]  什麼是吃那個Solid Food呢?
[00:06:09.560 --> 00:06:13.560]  就是去大快活買那個雞胸餐嗎?
[00:06:13.560 --> 00:06:14.560]  不是
[00:06:14.560 --> 00:06:15.560]  其實是說
[00:06:15.560 --> 00:06:18.560]  我們要每天去看神的話語
[00:06:18.560 --> 00:06:20.560]  我們在上帝的話語中去成長
[00:06:20.560 --> 00:06:21.560]  是不是?
[00:06:21.560 --> 00:06:24.560]  這個是我們要學習的
[00:06:24.560 --> 00:06:26.560]  然後還有什麼問題呢?
[00:06:26.560 --> 00:06:27.560]  好像很多問題
[00:06:27.560 --> 00:06:29.560]  哥倫多教會
[00:06:29.560 --> 00:06:30.560]  在下一頁
[00:06:30.560 --> 00:06:32.560]  那個問題就是
[00:06:32.560 --> 00:06:37.560]  有些食物是祭祀了
[00:06:37.560 --> 00:06:40.560]  祖先或者祭祀了偶像
[00:06:40.560 --> 00:06:41.560]  有些食物
[00:06:41.560 --> 00:06:43.560]  你看到有時廟宇
[00:06:43.560 --> 00:06:44.560]  是有些食物的
[00:06:44.560 --> 00:06:47.560]  其實那些食物可以吃嗎?
[00:06:47.560 --> 00:06:48.560]  食物是可以吃
[00:06:48.560 --> 00:06:51.560]  但是是有一個條件的
[00:06:51.560 --> 00:06:53.560]  為什麼可以吃?
[00:06:53.560 --> 00:06:55.560]  是因為那些食物
[00:06:55.560 --> 00:06:58.560]  其實是不是因為放在廟宇
[00:06:58.560 --> 00:06:59.560]  所以突然間
[00:06:59.560 --> 00:07:03.560]  會有些味道不同了?
[00:07:03.560 --> 00:07:04.560]  不是
[00:07:04.560 --> 00:07:07.560]  是因為這個是上帝創造的
[00:07:07.560 --> 00:07:09.560]  都是來自神的
[00:07:09.560 --> 00:07:12.560]  但是如果有一個未信的人
[00:07:12.560 --> 00:07:14.560]  他看到原來有一個基督徒
[00:07:14.560 --> 00:07:17.560]  原來基督徒也可以在廟宇走走
[00:07:17.560 --> 00:07:20.560]  可以在廟宇吃那些東西
[00:07:20.560 --> 00:07:22.560]  可能那個人會跌倒
[00:07:22.560 --> 00:07:24.560]  不是跌倒的狀況
[00:07:24.560 --> 00:07:28.560]  是他的信仰可能會弱化了
[00:07:28.560 --> 00:07:32.560]  因為看到基督徒原來也可以
[00:07:32.560 --> 00:07:34.560]  基督徒也可以在廟宇
[00:07:34.560 --> 00:07:37.560]  吃那些水果
[00:07:37.560 --> 00:07:39.560]  我們再下一頁
[00:07:39.560 --> 00:07:40.560]  我們就看到
[00:07:40.560 --> 00:07:42.560]  其實我們在哥倫多前書
[00:07:42.560 --> 00:07:43.560]  這幾個月
[00:07:43.560 --> 00:07:46.560]  我們真的學習得很豐富
[00:07:46.560 --> 00:07:49.560]  我們的世界經常告訴我們
[00:07:49.560 --> 00:07:51.560]  聖經其實沒有什麼可以看
[00:07:51.560 --> 00:07:53.560]  沒有什麼可以學到
[00:07:53.560 --> 00:07:56.560]  好像也沒有什麼可以教我們怎樣做
[00:07:56.560 --> 00:07:57.560]  但是其實不是
[00:07:57.560 --> 00:07:59.560]  我們在哥倫多前書
[00:07:59.560 --> 00:08:00.560]  這麼短的一本書裏面
[00:08:00.560 --> 00:08:03.560]  我們在這幾個月其實已經學了很多
[00:08:03.560 --> 00:08:06.560]  我們要怎樣跟人相處
[00:08:06.560 --> 00:08:09.560]  怎樣去活出一個基督徒
[00:08:09.560 --> 00:08:11.560]  應有的本分
[00:08:11.560 --> 00:08:14.560]  其實是講得很清楚、很仔細
[00:08:14.560 --> 00:08:17.560]  我相信我們每個星期回來看
[00:08:17.560 --> 00:08:20.560]  都有很多的學習
[00:08:20.560 --> 00:08:23.560]  今天我們會講到下一頁
[00:08:23.560 --> 00:08:25.560]  我就想問一下
[00:08:25.560 --> 00:08:29.560]  究竟有什麼對你有益處
[00:08:29.560 --> 00:08:31.560]  我讀聖經
[00:08:31.560 --> 00:08:36.560]  讀聖經對你有益處
[00:08:36.560 --> 00:08:39.560]  第一件事就是想到讀聖經對你有益處
[00:08:39.560 --> 00:08:40.560]  非常好
[00:08:40.560 --> 00:08:41.560]  祈禱
[00:08:41.560 --> 00:08:44.560]  要有足夠的睡眠
[00:08:44.560 --> 00:08:47.560]  這個很現實
[00:08:47.560 --> 00:08:49.560]  要有足夠的睡眠
[00:08:49.560 --> 00:08:53.560]  才可以有力去考到那份試卷
[00:08:53.560 --> 00:08:56.560]  忽略一些毒性的朋友
[00:08:56.560 --> 00:08:59.560]  忽略一些毒性的朋友
[00:08:59.560 --> 00:09:00.560]  對
[00:09:00.560 --> 00:09:05.560]  毒性的朋友讓你不開心
[00:09:05.560 --> 00:09:06.560]  AI
[00:09:06.560 --> 00:09:08.560]  對 AI
[00:09:08.560 --> 00:09:11.560]  AI 的用處
[00:09:11.560 --> 00:09:12.560]  大小D機
[00:09:12.560 --> 00:09:14.560]  很觸動
[00:09:14.560 --> 00:09:18.560]  原來每個人都有不同的東西
[00:09:18.560 --> 00:09:22.560]  有些人講到要有好的朋友
[00:09:22.560 --> 00:09:23.560]  對你有益處
[00:09:23.560 --> 00:09:27.560]  有些人講到要有足夠的睡眠
[00:09:27.560 --> 00:09:29.560]  才可以有力溫書
[00:09:29.560 --> 00:09:31.560]  有些人講到AI
[00:09:31.560 --> 00:09:35.560]  AI 現在有很多的使用
[00:09:35.560 --> 00:09:38.560]  這些都是有益處的
[00:09:38.560 --> 00:09:41.560]  我們一起讀一下今天的經文
[00:09:41.560 --> 00:09:46.560]  我們今天會繼續看哥倫布前書
[00:09:46.560 --> 00:09:49.560]  十章二十三到十一章的一節
[00:09:49.560 --> 00:09:53.560]  我們首先一起讀二十三到二十八節
[00:10:16.560 --> 00:10:24.560]  請你們負責
[00:10:24.560 --> 00:10:28.560]  你們若願意去擺在你們面前的
[00:10:28.560 --> 00:10:32.560]  管轄不要為良心的緣故
[00:10:44.560 --> 00:10:46.560]  我們在下一頁看到
[00:10:46.560 --> 00:10:47.560]  首先二十三和二十四節
[00:10:47.560 --> 00:10:49.560]  它講到凡事都可行
[00:10:49.560 --> 00:10:52.560]  但都不是有益處
[00:10:52.560 --> 00:10:54.560]  凡事都可行
[00:10:54.560 --> 00:10:56.560]  但都不是造就人
[00:10:56.560 --> 00:11:01.560]  就好像當你家裡有一百包過期的糖
[00:11:01.560 --> 00:11:04.560]  你想盡快不要壓著家裡的位置
[00:11:04.560 --> 00:11:06.560]  你要派糖給你的朋友去吃
[00:11:06.560 --> 00:11:10.560]  這件事對你的朋友是否有益處
[00:11:10.560 --> 00:11:11.560]  不是
[00:11:11.560 --> 00:11:13.560]  一來糖就不可以吃那麼多
[00:11:13.560 --> 00:11:15.560]  還要是過期的糖
[00:11:15.560 --> 00:11:19.560]  其實不是所有事都可以
[00:11:19.560 --> 00:11:22.560]  你說想做就做
[00:11:22.560 --> 00:11:26.560]  在二十四節它亦都講到
[00:11:26.560 --> 00:11:28.560]  無論是哪一個人
[00:11:28.560 --> 00:11:31.560]  你都不可以求自己的益處
[00:11:31.560 --> 00:11:33.560]  即是你們剛才所說的益處
[00:11:33.560 --> 00:11:38.560]  但我們要去求別人的益處
[00:11:38.560 --> 00:11:43.560]  我們等等在中間的討論位
[00:11:43.560 --> 00:11:45.560]  我們會去討論一下
[00:11:45.560 --> 00:11:49.560]  難不難不求別人的益處
[00:11:49.560 --> 00:11:50.560]  不是
[00:11:50.560 --> 00:11:52.560]  要求別人的益處
[00:11:52.560 --> 00:11:54.560]  要求別人的益處
[00:11:54.560 --> 00:11:56.560]  笑了,又在聽了
[00:11:56.560 --> 00:11:58.560]  就是要求別人的益處
[00:11:58.560 --> 00:12:00.560]  不是求自己的益處
[00:12:00.560 --> 00:12:03.560]  為什麼我們會有這個自由呢?
[00:12:03.560 --> 00:12:05.560]  其實這幾個星期都在看
[00:12:05.560 --> 00:12:07.560]  為什麼我們會有這個自由呢?
[00:12:07.560 --> 00:12:11.560]  其實是因為我們已經被主耶穌
[00:12:11.560 --> 00:12:13.560]  在十誡上犧牲
[00:12:13.560 --> 00:12:15.560]  去救贖了我們
[00:12:15.560 --> 00:12:19.560]  我們今天可以有一個真正自由的生命
[00:12:19.560 --> 00:12:24.560]  真正自由的生命不是代表甚麼都可以做
[00:12:24.560 --> 00:12:25.560]  而那個自由是
[00:12:25.560 --> 00:12:28.560]  我們不需要再給我們讀書的壓力
[00:12:28.560 --> 00:12:31.560]  我們不需要再給我們生命裏面的不開心
[00:12:31.560 --> 00:12:33.560]  或者就算我們生病
[00:12:33.560 --> 00:12:36.560]  我們都不需要被這些東西捆綁
[00:12:36.560 --> 00:12:40.560]  因為我們知道耶穌會醫治我們
[00:12:40.560 --> 00:12:45.560]  祂會幫我們去拿走我們的壓力
[00:12:45.560 --> 00:12:47.560]  當我們去祈禱
[00:12:47.560 --> 00:12:49.560]  當我們去跟祂親近的時候
[00:12:49.560 --> 00:12:55.560]  主耶穌是會拿走我們生命裏面的不開心
[00:12:55.560 --> 00:12:57.560]  你們信不信呢?
[00:12:57.560 --> 00:12:59.560]  主耶穌是真的會的
[00:12:59.560 --> 00:13:04.560]  所以我們繼續去看下兩節
[00:13:04.560 --> 00:13:06.560]  25和26節我們剛才也有讀到
[00:13:06.560 --> 00:13:09.560]  就是祂很快就在這裏
[00:13:09.560 --> 00:13:14.560]  轉換回另外講那些食物的東西
[00:13:14.560 --> 00:13:16.560]  可見這個食物
[00:13:16.560 --> 00:13:21.560]  當時祂們去獻祭給一些偶像的食物
[00:13:21.560 --> 00:13:26.560]  這個話題原來不停地環繞著哥倫多教會
[00:13:26.560 --> 00:13:30.560]  因為祂講到在街市那裏賣的東西
[00:13:30.560 --> 00:13:33.560]  祂就講到你們照吃就可以了
[00:13:33.560 --> 00:13:35.560]  你們照吃就可以了
[00:13:35.560 --> 00:13:38.560]  即是你不用特意去問豬肉佬
[00:13:38.560 --> 00:13:43.560]  你切這些豬肉是不是有獻給神佛
[00:13:43.560 --> 00:13:45.560]  是不用的
[00:13:45.560 --> 00:13:46.560]  不用問的
[00:13:46.560 --> 00:13:52.560]  祂就說你只需要憑著信心去吃就可以了
[00:13:52.560 --> 00:13:54.560]  否則今天我們就很忙
[00:13:54.560 --> 00:13:55.560]  我們買菜
[00:13:55.560 --> 00:13:57.560]  我們煮什麼飯
[00:13:57.560 --> 00:13:59.560]  已經有很多東西想了
[00:13:59.560 --> 00:14:00.560]  又要加上價錢
[00:14:00.560 --> 00:14:01.560]  有什麼折扣
[00:14:01.560 --> 00:14:03.560]  你去到衛康 去到百佳
[00:14:03.560 --> 00:14:05.560]  你是不是還要去問
[00:14:05.560 --> 00:14:09.560]  這些菜是不是獻給了神佛
[00:14:09.560 --> 00:14:13.560]  或者這些麥提莎
[00:14:13.560 --> 00:14:17.560]  這些朱古力是不是在哪些廟裏獻祭
[00:14:17.560 --> 00:14:19.560]  就不是了
[00:14:19.560 --> 00:14:21.560]  祂講到其實這裏的
[00:14:21.560 --> 00:14:23.560]  為什麼呢
[00:14:23.560 --> 00:14:24.560]  為什麼不用問
[00:14:24.560 --> 00:14:26.560]  因為其實我們的地
[00:14:26.560 --> 00:14:32.560]  和所有這個世界的東西都是神去充滿的
[00:14:32.560 --> 00:14:34.560]  我們在基督教
[00:14:34.560 --> 00:14:37.560]  我們在六年級都很熟悉的
[00:14:37.560 --> 00:14:41.560]  你們從小到大都看過那個故事
[00:14:41.560 --> 00:14:43.560]  是不是創造的故事
[00:14:43.560 --> 00:14:47.560]  就是神去充滿這個地
[00:14:47.560 --> 00:14:50.560]  祂怎樣創造這個世界的
[00:14:50.560 --> 00:14:56.560]  祂講到這個世界的
[00:14:56.560 --> 00:14:57.560]  祂就這樣說
[00:14:57.560 --> 00:15:00.560]  祂說要有什麼就有什麼
[00:15:00.560 --> 00:15:03.560]  所以上帝祂是很強大的
[00:15:03.560 --> 00:15:05.560]  但是這裏講的重點就是
[00:15:05.560 --> 00:15:08.560]  因為所有東西都是神去充滿的
[00:15:08.560 --> 00:15:12.560]  所以我們不需要去質疑去問
[00:15:12.560 --> 00:15:16.560]  這裏的概念可能比較適合當時的教會
[00:15:16.560 --> 00:15:19.560]  因為他們有很多不同的宗教
[00:15:19.560 --> 00:15:23.560]  其實今天都一樣
[00:15:23.560 --> 00:15:25.560]  我們都有很多宗教
[00:15:25.560 --> 00:15:27.560]  我們都會將食物去
[00:15:27.560 --> 00:15:29.560]  有些人會
[00:15:29.560 --> 00:15:33.560]  其他宗教的人會將食物去祭祀給其他神明
[00:15:33.560 --> 00:15:37.560]  我們再看27到28節
[00:15:37.560 --> 00:15:39.560]  我們剛才都讀到
[00:15:39.560 --> 00:15:43.560]  祂說如果有一個你的朋友
[00:15:43.560 --> 00:15:45.560]  未信的朋友
[00:15:45.560 --> 00:15:48.560]  他請你去他家吃東西
[00:15:48.560 --> 00:15:51.560]  有沒有朋友會請你去他家吃東西
[00:15:51.560 --> 00:15:54.560]  舉手看看
[00:15:54.560 --> 00:15:59.560]  看來現在不是很流行去朋友那裏
[00:15:59.560 --> 00:16:00.560]  我看到有的
[00:16:00.560 --> 00:16:02.560]  有一位朋友
[00:16:02.560 --> 00:16:03.560]  有幾位
[00:16:03.560 --> 00:16:06.560]  你的朋友是會邀請你去他家吃飯的
[00:16:06.560 --> 00:16:09.560]  多數你的朋友會做什麼吃的
[00:16:09.560 --> 00:16:11.560]  會
[00:16:11.560 --> 00:16:12.560]  杯麵
[00:16:12.560 --> 00:16:14.560]  這麼不健康
[00:16:14.560 --> 00:16:15.560]  杯麵
[00:16:15.560 --> 00:16:18.560]  我知道是好吃的
[00:16:18.560 --> 00:16:20.560]  但營養很欠缺
[00:16:20.560 --> 00:16:24.560]  你的朋友可能會做一些肉醬意粉
[00:16:24.560 --> 00:16:26.560]  菠蘿腸
[00:16:26.560 --> 00:16:27.560]  他在這裏說
[00:16:27.560 --> 00:16:30.560]  如果有未信的人請你去他家吃飯
[00:16:30.560 --> 00:16:34.560]  他說你不需要去質疑
[00:16:34.560 --> 00:16:35.560]  你不需要去問
[00:16:35.560 --> 00:16:39.560]  這些食物是否拜祭過哪個觀音
[00:16:39.560 --> 00:16:40.560]  拜祭過哪個佛
[00:16:40.560 --> 00:16:43.560]  你不需要這樣去問他
[00:16:43.560 --> 00:16:47.560]  在28節裏亦有提及
[00:16:47.560 --> 00:16:52.560]  如果未信的朋友跟你說
[00:16:52.560 --> 00:16:57.560]  這是我媽媽拜祭過的觀音
[00:16:57.560 --> 00:16:59.560]  這碟意粉
[00:16:59.560 --> 00:17:01.560]  然後才拿出來給你吃
[00:17:01.560 --> 00:17:04.560]  這碟意粉可以吃嗎
[00:17:04.560 --> 00:17:07.560]  可以吃嗎
[00:17:07.560 --> 00:17:11.560]  最好不要吃
[00:17:11.560 --> 00:17:15.560]  因為我們是為了這個朋友
[00:17:15.560 --> 00:17:17.560]  我們不想朋友看到
[00:17:17.560 --> 00:17:19.560]  原來基督也沒有所謂
[00:17:19.560 --> 00:17:22.560]  拜了偶像的東西都可以照吃
[00:17:22.560 --> 00:17:24.560]  我們就會不吃
[00:17:24.560 --> 00:17:26.560]  我們就會放棄這個自由
[00:17:26.560 --> 00:17:29.560]  而我們就不吃
[00:17:29.560 --> 00:17:30.560]  為了這個朋友
[00:17:30.560 --> 00:17:32.560]  希望他可以信耶穌
[00:17:32.560 --> 00:17:36.560]  希望他的信仰可以在神身上增強
[00:17:36.560 --> 00:17:38.560]  我們現在有些題目
[00:17:38.560 --> 00:17:41.560]  就如我剛才說給大家討論
[00:17:41.560 --> 00:17:44.560]  你會否想到一些事情
[00:17:44.560 --> 00:17:46.560]  是可以做的
[00:17:46.560 --> 00:17:49.560]  但不是有益
[00:17:49.560 --> 00:17:51.560]  或者不造就到人
[00:17:51.560 --> 00:17:52.560]  這個想你們想想
[00:17:52.560 --> 00:17:54.560]  第二就是今天
[00:17:54.560 --> 00:17:58.560]  如果我們要去不求自己的益處
[00:17:58.560 --> 00:18:00.560]  而去求別人的益處
[00:18:00.560 --> 00:18:02.560]  你覺得難不難呢
[00:18:02.560 --> 00:18:05.560]  今天我們要去關心別人的時候
[00:18:05.560 --> 00:18:07.560]  難不難呢對你來說
[00:18:07.560 --> 00:18:09.560]  五分鐘大家討論一下
[00:18:09.560 --> 00:18:11.560]  好,我先問一下
[00:18:11.560 --> 00:18:14.560]  有沒有什麼是可以做
[00:18:14.560 --> 00:18:17.560]  但不是也有益的
[00:18:17.560 --> 00:18:18.560]  平時踢球的時候
[00:18:18.560 --> 00:18:19.560]  要傳多點球
[00:18:19.560 --> 00:18:20.560]  不會不停扭球
[00:18:20.560 --> 00:18:22.560]  扭球就是這個東西
[00:18:22.560 --> 00:18:23.560]  因為你扭過
[00:18:23.560 --> 00:18:26.560]  然後隊友就算扭過都會被人罵
[00:18:26.560 --> 00:18:29.560]  這件事其實不是錯的
[00:18:29.560 --> 00:18:30.560]  沒有問題的
[00:18:30.560 --> 00:18:31.560]  可以讀懂的
[00:18:31.560 --> 00:18:34.560]  但是對團隊合作有沒有益
[00:18:34.560 --> 00:18:36.560]  對,這是一個很好的例子
[00:18:36.560 --> 00:18:38.560]  會拖延症
[00:18:38.560 --> 00:18:40.560]  拖著不去收拾房子
[00:18:40.560 --> 00:18:43.560]  拖著不做功課
[00:18:43.560 --> 00:18:44.560]  拖延症行不行呢
[00:18:44.560 --> 00:18:47.560]  行,但是對自己沒有益處
[00:18:47.560 --> 00:18:48.560]  也不造就到人
[00:18:48.560 --> 00:18:50.560]  譬如你家裡很亂
[00:18:50.560 --> 00:18:52.560]  不收拾東西
[00:18:52.560 --> 00:18:54.560]  那你就影響了家人
[00:18:54.560 --> 00:18:57.560]  家裡的東西堆得好像坐山一樣
[00:18:57.560 --> 00:18:59.560]  媽媽就要努力幫你收拾
[00:18:59.560 --> 00:19:04.560]  那你覺得不求自己的益處難不難
[00:19:04.560 --> 00:19:05.560]  我覺得很難
[00:19:05.560 --> 00:19:07.560]  我覺得人是有點自私的
[00:19:07.560 --> 00:19:08.560]  想自己好
[00:19:08.560 --> 00:19:10.560]  對,我們人是想自己好
[00:19:10.560 --> 00:19:13.560]  我們要幫自己鋪路
[00:19:13.560 --> 00:19:16.560]  要好好思考自己要做些什麼
[00:19:16.560 --> 00:19:20.560]  知道有什麼好事
[00:19:20.560 --> 00:19:23.560]  我們要自己不要告訴別人
