
[00:00:00.000 --> 00:00:02.000]  大於兄 只願為平安
[00:02:19.800 --> 00:02:21.800]  那是什麼願望?
[00:02:24.800 --> 00:02:27.800]  現在,在你說:天啊,我想更了解你
[00:02:27.800 --> 00:02:29.800]  我想和你坦白
[00:02:29.800 --> 00:02:32.800]  你不需要騙我,不需要令我印象深刻
[00:02:32.800 --> 00:02:36.800]  那如果他給你這個願望,那會是什麼?
[00:02:36.800 --> 00:02:38.800]  當然,我們在說下一代
[00:02:38.800 --> 00:02:40.800]  我們在說那些
[00:02:40.800 --> 00:02:43.800]  你能把手舉起來,如果你有孩子或孫子
[00:02:43.800 --> 00:02:45.800]  孩子或孫子
[00:02:45.800 --> 00:02:47.800]  如果我要你把手舉起來,如果你擔心他們
[00:02:47.800 --> 00:02:50.800]  你會把手舉起來,因為我們擔心他們
[00:02:50.800 --> 00:02:52.800]  如果我問你
[00:02:52.800 --> 00:02:55.800]  你會問:你會想要的一件事是什麼?
[00:02:55.800 --> 00:02:57.800]  你會想要的一件事是什麼?
[00:02:57.800 --> 00:02:59.800]  你會想要的一件事是什麼?
[00:02:59.800 --> 00:03:01.800]  你會問:你會想要的一件事是什麼?
[00:03:01.800 --> 00:03:03.800]  你會問:你會想要的一件事是什麼?
[00:03:03.800 --> 00:03:05.800]  你會問:你會想要的一件事是什麼?
[00:03:05.800 --> 00:03:07.800]  你會問:你會想要的一件事是什麼?
[00:03:07.800 --> 00:03:09.800]  你會問:你會想要的一件事是什麼?
[00:03:09.800 --> 00:03:11.800]  你會問:你會想要的一件事是什麼?
[00:03:11.800 --> 00:03:13.800]  你會問:你會想要的一件事是什麼?
[00:03:13.800 --> 00:03:15.800]  你會問:你會想要的一件事是什麼?
[00:03:15.800 --> 00:03:17.800]  你會問:你會想要的一件事是什麼?
[00:03:17.800 --> 00:03:19.800]  你會問:你會想要的一件事是什麼?
[00:03:19.800 --> 00:03:22.800]  但是我發現我自己常常會說
[00:03:22.800 --> 00:03:24.800]  我會說這些話
[00:03:24.800 --> 00:03:25.800]  但我其實
[00:03:25.800 --> 00:03:26.800]  秘密地想要
[00:03:26.800 --> 00:03:28.800]  讓我的孩子有所改變
[00:03:28.800 --> 00:03:30.800]  因為
[00:03:30.800 --> 00:03:31.800]  即使我說
[00:03:31.800 --> 00:03:32.800]  我想他們
[00:03:32.800 --> 00:03:33.800]  要認識神
[00:03:33.800 --> 00:03:34.800]  我會將他們的日程錄
[00:03:34.800 --> 00:03:37.800]  和所有的事情都包括神
[00:03:37.800 --> 00:03:40.800]  我現在還在參與這個組織
[00:03:40.800 --> 00:03:41.800]  但很快我會完全
[00:03:41.800 --> 00:03:43.800]  回到教會的年輕生活
[00:03:43.800 --> 00:03:45.800]  我們有很多年輕人
[00:03:45.800 --> 00:03:47.800]  在家裡
[00:03:47.800 --> 00:03:49.800]  他們常常說
[00:03:49.800 --> 00:03:52.800]  我希望我的孩子願意和我一起去教會
[00:03:52.800 --> 00:03:54.800]  我希望他們會是基督徒
[00:03:54.800 --> 00:03:55.800]  然後我說
[00:03:55.800 --> 00:03:58.800]  好,有一個禮拜天晚上的俱樂部
[00:03:58.800 --> 00:04:01.800]  你會想要來參加嗎?
[00:04:01.800 --> 00:04:02.800]  也許他們會這樣想
[00:04:02.800 --> 00:04:04.800]  他們說:哦,我會很喜歡
[00:04:04.800 --> 00:04:06.800]  但很遺憾他們有踢球
[00:04:06.800 --> 00:04:07.800]  我說:好吧,沒關係
[00:04:07.800 --> 00:04:08.800]  那星期天晚上呢?
[00:04:08.800 --> 00:04:10.800]  星期天晚上我們可以去
[00:04:10.800 --> 00:04:12.800]  你知道那會很好嗎?
[00:04:12.800 --> 00:04:14.800]  但是他們有樂隊
[00:04:14.800 --> 00:04:16.800]  然後我說:好吧,好
[00:04:16.800 --> 00:04:18.800]  星期天,每個人都可以在星期天早上自由
[00:04:18.800 --> 00:04:20.800]  星期天早上沒有任何事情發生
[00:04:20.800 --> 00:04:22.800]  除了踢球
[00:04:22.800 --> 00:04:24.800]  除了游泳
[00:04:24.800 --> 00:04:25.800]  然後我想
[00:04:25.800 --> 00:04:27.800]  好吧,那你到底想要
[00:04:27.800 --> 00:04:29.800]  你孩子認識神多少?
[00:04:29.800 --> 00:04:31.800]  其實很多事情
[00:04:31.800 --> 00:04:32.800]  都在我們的控制之中
[00:04:32.800 --> 00:04:34.800]  父母和祖父母
[00:04:34.800 --> 00:04:37.800]  當我們說我們想他們認識神
[00:04:37.800 --> 00:04:39.800]  我們必須坦白對自己
[00:04:39.800 --> 00:04:41.800]  我們的行動
[00:04:41.800 --> 00:04:42.800]  我們的決策
[00:04:42.800 --> 00:04:44.800]  其實對他們都指向同一件事
[00:04:44.800 --> 00:04:45.800]  我告訴你一件事
[00:04:45.800 --> 00:04:47.800]  年輕人
[00:04:47.800 --> 00:04:49.800]  他們的偵測器非常敏感
[00:04:49.800 --> 00:04:51.800]  他們會知道
[00:04:51.800 --> 00:04:54.800]  當你說一套做一套
[00:04:54.800 --> 00:04:55.800]  他們會知道
[00:04:55.800 --> 00:04:56.800]  他們會感受到
[00:04:56.800 --> 00:04:57.800]  你甚至不說
[00:04:57.800 --> 00:04:59.800]  因為這就是他們評價他們的老師
[00:04:59.800 --> 00:05:01.800]  這就是他們評價他們的朋友
[00:05:01.800 --> 00:05:02.800]  他們會知道
[00:05:02.800 --> 00:05:04.800]  當你說你想要一件事
[00:05:04.800 --> 00:05:06.800]  但你其實給他們一百萬其他東西
[00:05:06.800 --> 00:05:08.800]  他們會知道
[00:05:08.800 --> 00:05:11.800]  所以我再問你一次
[00:05:11.800 --> 00:05:13.800]  如果神給你一件事
[00:05:13.800 --> 00:05:14.800]  那會是什麼?
[00:05:14.800 --> 00:05:16.800]  我覺得這也有一個世代差別
[00:05:16.800 --> 00:05:18.800]  也許是幾世代以前
[00:05:18.800 --> 00:05:20.800]  答案是
[00:05:20.800 --> 00:05:22.800]  只要活著
[00:05:22.800 --> 00:05:23.800]  香港人的生活很艱難
[00:05:23.800 --> 00:05:25.800]  我們來自一個漁村
[00:05:25.800 --> 00:05:27.800]  那裡有貧困
[00:05:27.800 --> 00:05:30.800]  我爸爸是十歲以下
[00:05:30.800 --> 00:05:31.800]  那些還活著
[00:05:31.800 --> 00:05:33.800]  以前他只有16歲
[00:05:33.800 --> 00:05:34.800]  但六個都沒有成功
[00:05:34.800 --> 00:05:35.800]  所以他想要的
[00:05:35.800 --> 00:05:36.800]  就是什麼?
[00:05:36.800 --> 00:05:38.800]  他父母想要的
[00:05:38.800 --> 00:05:39.800]  就是我爺爺媽媽
[00:05:39.800 --> 00:05:40.800]  只要活著
[00:05:40.800 --> 00:05:41.800]  對吧?
[00:05:41.800 --> 00:05:42.800]  你再看幾十年
[00:05:42.800 --> 00:05:43.800]  你會問我同樣的問題
[00:05:43.800 --> 00:05:45.800]  其實不是活著
[00:05:45.800 --> 00:05:47.800]  下一代不想活著
[00:05:47.800 --> 00:05:49.800]  他們想要感到好
[00:05:49.800 --> 00:05:50.800]  想要活著
[00:05:50.800 --> 00:05:51.800]  他們想要做一些
[00:05:51.800 --> 00:05:52.800]  讓他們感到滿足
[00:05:52.800 --> 00:05:54.800]  讓他們感到滿足
[00:05:54.800 --> 00:05:56.800]  而不是只活著
[00:05:56.800 --> 00:05:58.800]  所以他們隨時會辭職
[00:05:58.800 --> 00:05:59.800]  如果他們不想活著
[00:05:59.800 --> 00:06:00.800]  因為他們不想活著
[00:06:00.800 --> 00:06:02.800]  他們不想活著
[00:06:02.800 --> 00:06:03.800]  他們想要感到好
[00:06:03.800 --> 00:06:04.800]  這就是生命
[00:06:04.800 --> 00:06:05.800]  這就是不同
[00:06:05.800 --> 00:06:07.800]  你看到這次改變
[00:06:07.800 --> 00:06:09.800]  在幾十年
[00:06:09.800 --> 00:06:11.800]  幾十年
[00:06:12.800 --> 00:06:13.800]  我們想要的
[00:06:13.800 --> 00:06:14.800]  其實是什麼?
[00:06:14.800 --> 00:06:16.800]  如果是老一代
[00:06:16.800 --> 00:06:18.800]  或是新一代
[00:06:18.800 --> 00:06:19.800]  你問的問題
[00:06:19.800 --> 00:06:20.800]  是要活著
[00:06:20.800 --> 00:06:21.800]  還是要活著
[00:06:21.800 --> 00:06:23.800]  如果你們都想要
[00:06:23.800 --> 00:06:24.800]  只有兩個東西
[00:06:24.800 --> 00:06:26.800]  就是健康和富有
[00:06:26.800 --> 00:06:27.800]  對吧?
[00:06:27.800 --> 00:06:28.800]  不管發生什麼事
[00:06:28.800 --> 00:06:29.800]  最後一天
[00:06:29.800 --> 00:06:30.800]  如果你問父母
[00:06:30.800 --> 00:06:32.800]  我希望我的孩子健康
[00:06:32.800 --> 00:06:33.800]  我想要他們有錢
[00:06:33.800 --> 00:06:34.800]  我想要他們有健康
[00:06:34.800 --> 00:06:35.800]  讓他們可以做選擇
[00:06:35.800 --> 00:06:37.800]  讓他們可以控制自己的生活
[00:06:37.800 --> 00:06:39.800]  讓他們可以舒服
[00:06:39.800 --> 00:06:40.800]  讓他們可以控制
[00:06:40.800 --> 00:06:42.800]  這就是我希望我的孩子
[00:06:42.800 --> 00:06:44.800]  即使我希望他們認識神
[00:06:44.800 --> 00:06:46.800]  即使我看這本書
[00:06:46.800 --> 00:06:48.800]  我看所有認識神的人
[00:06:48.800 --> 00:06:49.800]  他們並沒有所有人有健康
[00:06:49.800 --> 00:06:51.800]  他們並沒有所有人有富有
[00:06:51.800 --> 00:06:52.800]  他們並沒有所有人有舒服
[00:06:52.800 --> 00:06:54.800]  他們並沒有所有人有控制
[00:06:54.800 --> 00:06:56.800]  但是某種程度上
[00:06:56.800 --> 00:06:59.800]  信息已經成為
[00:06:59.800 --> 00:07:01.800]  我希望我的孩子認識神
[00:07:01.800 --> 00:07:02.800]  但更高於這
[00:07:02.800 --> 00:07:05.800]  我想要他們有健康和富有
[00:07:05.800 --> 00:07:07.800]  我希望今天我們父母
[00:07:07.800 --> 00:07:10.800]  這可能是生物家庭
[00:07:10.800 --> 00:07:12.800]  你可能沒有自己的孩子
[00:07:12.800 --> 00:07:14.800]  但如果你是一間教會
[00:07:14.800 --> 00:07:16.800]  你有孩子
[00:07:16.800 --> 00:07:19.800]  你有靈性家庭
[00:07:19.800 --> 00:07:21.800]  你有靈性孩子
[00:07:21.800 --> 00:07:22.800]  你身處哪裡
[00:07:22.800 --> 00:07:23.800]  你應該投入
[00:07:23.800 --> 00:07:25.800]  你應該投入
[00:07:25.800 --> 00:07:27.800]  幫助他們成長
[00:07:27.800 --> 00:07:29.800]  我兄弟也是這間教會的一員
[00:07:29.800 --> 00:07:31.800]  他們剛生下了第二個孩子
[00:07:31.800 --> 00:07:32.800]  很小的孩子
[00:07:32.800 --> 00:07:34.800]  我忘記他們多小了
[00:07:34.800 --> 00:07:35.800]  他只有兩歲
[00:07:35.800 --> 00:07:37.800]  我不知道怎麼照顧他們
[00:07:37.800 --> 00:07:41.800]  要在村裡生育孩子
[00:07:41.800 --> 00:07:43.800]  尤其是在香港
[00:07:43.800 --> 00:07:44.800]  你能得到的福利
[00:07:44.800 --> 00:07:45.800]  是幫助
[00:07:45.800 --> 00:07:47.800]  你能得到的是傭人
[00:07:47.800 --> 00:07:48.800]  我和我兄弟一起計算
[00:07:48.800 --> 00:07:49.800]  我說其實
[00:07:49.800 --> 00:07:50.800]  你是這間教會
[00:07:50.800 --> 00:07:52.800]  最有用的八個成年人
[00:07:52.800 --> 00:07:54.800]  所以你不需要照顧孩子
[00:07:54.800 --> 00:07:55.800]  因為你有父母
[00:07:55.800 --> 00:07:56.800]  你有妻子
[00:07:56.800 --> 00:07:57.800]  你有幫手
[00:07:57.800 --> 00:07:58.800]  你有寶玉
[00:07:58.800 --> 00:07:59.800]  你有所有東西
[00:07:59.800 --> 00:08:01.800]  要在村裡生育
[00:08:01.800 --> 00:08:03.800]  這和教會一樣
[00:08:03.800 --> 00:08:05.800]  因為我們需要把孩子生下來
[00:08:05.800 --> 00:08:07.800]  我一直問自己
[00:08:07.800 --> 00:08:09.800]  我們在教他們什麼
[00:08:09.800 --> 00:08:12.800]  我們想要他們的一件事是什麼
[00:08:12.800 --> 00:08:14.800]  如果你誠實對自己
[00:08:14.800 --> 00:08:16.800]  很常
[00:08:16.800 --> 00:08:18.800]  如果我誠實對自己
[00:08:18.800 --> 00:08:20.800]  很常不是神
[00:08:20.800 --> 00:08:21.800]  我站在這裡
[00:08:21.800 --> 00:08:22.800]  是為了告訴你
[00:08:22.800 --> 00:08:24.800]  這個說法是由
[00:08:24.800 --> 00:08:25.800]  Tim Keller 寫的
[00:08:25.800 --> 00:08:26.800]  我認為我有這個標題
[00:08:26.800 --> 00:08:27.800]  讓我給你看
[00:08:27.800 --> 00:08:28.800]  你心中的真神
[00:08:28.800 --> 00:08:30.800]  就是你無法忽視的想法
[00:08:30.800 --> 00:08:32.800]  你無法忽視的想法
[00:08:32.800 --> 00:08:34.800]  是當你無法呼籲
[00:08:34.800 --> 00:08:35.800]  別人的注意力的時候
[00:08:35.800 --> 00:08:36.800]  如果你想知道
[00:08:36.800 --> 00:08:38.800]  你的神是誰
[00:08:38.800 --> 00:08:40.800]  那你自己要注意
[00:08:40.800 --> 00:08:42.800]  當你坐下來
[00:08:42.800 --> 00:08:43.800]  當你沒有其他東西
[00:08:43.800 --> 00:08:44.800]  你坐下來
[00:08:44.800 --> 00:08:45.800]  你會想
[00:08:45.800 --> 00:08:47.800]  你心中的第一個想法是什麼
[00:08:47.800 --> 00:08:49.800]  你心中的第一件事是什麼
[00:08:49.800 --> 00:08:51.800]  那
[00:08:51.800 --> 00:08:52.800]  兄弟姐妹們
[00:08:52.800 --> 00:08:53.800]  那就是你的神
[00:08:53.800 --> 00:08:54.800]  很誠實地說
[00:08:54.800 --> 00:08:55.800]  很常
[00:08:55.800 --> 00:08:56.800]  更常
[00:08:56.800 --> 00:08:57.800]  耶穌不是我們心中
[00:08:57.800 --> 00:08:59.800]  第一個想法
[00:08:59.800 --> 00:09:00.800]  是我們的孩子
[00:09:00.800 --> 00:09:01.800]  是我們的孫子
[00:09:01.800 --> 00:09:02.800]  是我們的工作
[00:09:02.800 --> 00:09:03.800]  是我們的財產
[00:09:03.800 --> 00:09:04.800]  是我們的銀行帳戶
[00:09:04.800 --> 00:09:06.800]  是我們的經濟
[00:09:06.800 --> 00:09:07.800]  那
[00:09:07.800 --> 00:09:09.800]  就是你心中的真神
[00:09:09.800 --> 00:09:10.800]  或者
[00:09:10.800 --> 00:09:11.800]  當事情不順利的時候
[00:09:11.800 --> 00:09:12.800]  那就是你知道
[00:09:12.800 --> 00:09:14.800]  你的神是什麼
[00:09:14.800 --> 00:09:15.800]  也許我最擔心的神
[00:09:15.800 --> 00:09:17.800]  是
[00:09:17.800 --> 00:09:18.800]  舒適和控制
[00:09:18.800 --> 00:09:20.800]  我想讓事情安定
[00:09:20.800 --> 00:09:21.800]  我想讓事情
[00:09:21.800 --> 00:09:22.800]  控制住
[00:09:22.800 --> 00:09:24.800]  我的家人和我
[00:09:24.800 --> 00:09:25.800]  在夏天
[00:09:25.800 --> 00:09:27.800]  有了一個很棒的機會
[00:09:27.800 --> 00:09:28.800]  去日本
[00:09:28.800 --> 00:09:30.800]  去訪問海傑
[00:09:30.800 --> 00:09:32.800]  那是很棒的
[00:09:32.800 --> 00:09:34.800]  除了我們坐飛機
[00:09:34.800 --> 00:09:36.800]  五個小時的飛機程
[00:09:36.800 --> 00:09:38.800]  我們還要帶著三個孩子
[00:09:38.800 --> 00:09:40.800]  和一個一歲的孩子
[00:09:40.800 --> 00:09:42.800]  他們不明白
[00:09:42.800 --> 00:09:44.800]  你需要坐飛機
[00:09:44.800 --> 00:09:46.800]  坐五個小時
[00:09:46.800 --> 00:09:48.800]  坐著
[00:09:48.800 --> 00:09:49.800]  坦白說
[00:09:49.800 --> 00:09:52.800]  他在那裡哭了三個小時
[00:09:52.800 --> 00:09:56.800]  那讓我意識到
[00:09:56.800 --> 00:09:58.800]  我自己沒有意識到
[00:09:58.800 --> 00:09:59.800]  因為我意識到
[00:09:59.800 --> 00:10:00.800]  我真的很在乎
[00:10:00.800 --> 00:10:02.800]  別人對我的看法
[00:10:02.800 --> 00:10:04.800]  當你坐在飛機上
[00:10:04.800 --> 00:10:06.800]  沒有地方可去
[00:10:06.800 --> 00:10:09.800]  然後你身邊的人都在看著你
[00:10:09.800 --> 00:10:11.800]  用眼睛來評論你
[00:10:11.800 --> 00:10:13.800]  是不是肚子餓
[00:10:13.800 --> 00:10:14.800]  是不是累
[00:10:14.800 --> 00:10:15.800]  是不是冷
[00:10:15.800 --> 00:10:16.800]  是不是熱
[00:10:16.800 --> 00:10:19.800]  他們看著你
[00:10:19.800 --> 00:10:21.800]  你做不到什麼
[00:10:21.800 --> 00:10:24.800]  我開始覺得很煩躁
[00:10:24.800 --> 00:10:26.800]  我心想
[00:10:26.800 --> 00:10:27.800]  有時候我看著他們
[00:10:27.800 --> 00:10:28.800]  當然你也知道
[00:10:28.800 --> 00:10:29.800]  有時候香港人
[00:10:29.800 --> 00:10:30.800]  他們沒有表情
[00:10:30.800 --> 00:10:31.800]  他們只是看著你
[00:10:31.800 --> 00:10:32.800]  只是在評論你
[00:10:32.800 --> 00:10:33.800]  至少在西方
[00:10:33.800 --> 00:10:34.800]  他們比較友善
[00:10:34.800 --> 00:10:35.800]  中國人
[00:10:35.800 --> 00:10:37.800]  他們只是
[00:10:37.800 --> 00:10:39.800]  我感受到
[00:10:39.800 --> 00:10:40.800]  我自己在想
[00:10:40.800 --> 00:10:41.800]  我自己在想
[00:10:41.800 --> 00:10:42.800]  這是我想說的
[00:10:42.800 --> 00:10:43.800]  我沒有說
[00:10:43.800 --> 00:10:45.800]  以防萬一你們坐飛機上
[00:10:45.800 --> 00:10:47.800]  但是我心想
[00:10:47.800 --> 00:10:48.800]  我意識到
[00:10:48.800 --> 00:10:50.800]  我心裡有些情緒
[00:10:50.800 --> 00:10:52.800]  我只想被控制
[00:10:52.800 --> 00:10:55.800]  我想坐飛機舒服一點
[00:10:55.800 --> 00:10:58.800]  我想睡在飛機上
[00:10:58.800 --> 00:11:00.800]  當事情不再走我們的路上
[00:11:00.800 --> 00:11:03.800]  那就是我們神的時機
[00:11:03.800 --> 00:11:05.800]  誰是你的神
[00:11:05.800 --> 00:11:07.800]  我們今天來看一本文字
[00:11:07.800 --> 00:11:09.800]  這是我最喜歡的一本詩
[00:11:09.800 --> 00:11:11.800]  是第27個詩
[00:11:11.800 --> 00:11:13.800]  這是我印象最深刻的一本詩
[00:11:13.800 --> 00:11:15.800]  是一個很好的福音
[00:11:15.800 --> 00:11:17.800]  可以坐在這本詩上
[00:11:17.800 --> 00:11:18.800]  天天想著
[00:11:18.800 --> 00:11:19.800]  這本詩的意思
[00:11:19.800 --> 00:11:20.800]  其實這本詩很有趣
[00:11:20.800 --> 00:11:21.800]  因為大衛
[00:11:21.800 --> 00:11:22.800]  是一個人
[00:11:22.800 --> 00:11:23.800]  以神的心為後盾
[00:11:23.800 --> 00:11:24.800]  你可以說
[00:11:24.800 --> 00:11:25.800]  這是他想要的一件事
[00:11:25.800 --> 00:11:26.800]  我們會再找到更多
[00:11:26.800 --> 00:11:28.800]  當我們看這本詩
[00:11:28.800 --> 00:11:29.800]  但是你可以看到
[00:11:29.800 --> 00:11:31.800]  事情並沒有走他的路上
[00:11:31.800 --> 00:11:33.800]  他可能是在逃跑
[00:11:33.800 --> 00:11:35.800]  躲在洞裡
[00:11:35.800 --> 00:11:37.800]  在他寫這首歌的時候
[00:11:37.800 --> 00:11:38.800]  評論家不太確定
[00:11:38.800 --> 00:11:40.800]  他在逃跑的那一部分
[00:11:40.800 --> 00:11:42.800]  因為他逃跑了
[00:11:42.800 --> 00:11:44.800]  他必須逃跑很多事情
[00:11:44.800 --> 00:11:45.800]  他可能有工作問題
[00:11:45.800 --> 00:11:46.800]  因為他的老闆
[00:11:46.800 --> 00:11:47.800]  大衛
[00:11:47.800 --> 00:11:48.800]  正在殺他
[00:11:48.800 --> 00:11:50.800]  誰的老闆曾經殺過你
[00:11:50.800 --> 00:11:52.800]  那是一個很壞的工作問題
[00:11:52.800 --> 00:11:54.800]  那是一個很壞的生活文化
[00:11:54.800 --> 00:11:55.800]  所以他有
[00:11:55.800 --> 00:11:57.800]  大衛嘗試追殺他
[00:11:57.800 --> 00:11:58.800]  所以他逃跑了
[00:11:58.800 --> 00:11:59.800]  也許這就是
[00:11:59.800 --> 00:12:00.800]  他寫這首詩的原因
[00:12:00.800 --> 00:12:01.800]  他有工作問題
[00:12:01.800 --> 00:12:03.800]  也許他有家庭問題
[00:12:03.800 --> 00:12:04.800]  因為我們也知道
[00:12:04.800 --> 00:12:06.800]  他的兒子嘗試追殺他
[00:12:06.800 --> 00:12:08.800]  所以無論如何
[00:12:08.800 --> 00:12:09.800]  他有問題
[00:12:09.800 --> 00:12:10.800]  事情並沒有走他的路上
[00:12:10.800 --> 00:12:12.800]  他可能是在逃跑
[00:12:12.800 --> 00:12:14.800]  在他寫這首歌的時候
[00:12:14.800 --> 00:12:15.800]  你可以看到
[00:12:15.800 --> 00:12:18.800]  即使在最糟糕的時刻
[00:12:18.800 --> 00:12:20.800]  他生命中最糟糕的時刻
[00:12:20.800 --> 00:12:22.800]  他的神已經被揭露了
[00:12:22.800 --> 00:12:23.800]  我們可以看到
[00:12:23.800 --> 00:12:25.800]  一個人並不是完美
[00:12:25.800 --> 00:12:27.800]  他幾乎違反了
[00:12:27.800 --> 00:12:29.800]  所有十個命令
[00:12:29.800 --> 00:12:30.800]  他不是完美
[00:12:30.800 --> 00:12:32.800]  但他有一個事情
[00:12:32.800 --> 00:12:33.800]  他想要求
[00:12:33.800 --> 00:12:35.800]  這就是我們從這裡看到的
[00:12:35.800 --> 00:12:36.800]  首先
[00:12:36.800 --> 00:12:37.800]  我看看我這裡有沒有
[00:12:37.800 --> 00:12:39.800]  神是我的光和我的救恩
[00:12:39.800 --> 00:12:40.800]  誰我懼怕
[00:12:40.800 --> 00:12:42.800]  神是我的生活的堅固
[00:12:42.800 --> 00:12:43.800]  誰我懼怕
[00:12:43.800 --> 00:12:44.800]  他在說
[00:12:44.800 --> 00:12:45.800]  他只是在提醒自己
[00:12:45.800 --> 00:12:46.800]  從最初
[00:12:46.800 --> 00:12:47.800]  我意思是
[00:12:47.800 --> 00:12:48.800]  現代人會這樣
[00:12:48.800 --> 00:12:49.800]  他在困境中
[00:12:49.800 --> 00:12:50.800]  他回到房間
[00:12:50.800 --> 00:12:51.800]  他拿起吉他
[00:12:51.800 --> 00:12:52.800]  然後他就開始唱歌
[00:12:52.800 --> 00:12:53.800]  他無法幫助
[00:12:53.800 --> 00:12:54.800]  他就開始唱歌
[00:12:54.800 --> 00:12:55.800]  他想要提醒自己
[00:12:55.800 --> 00:12:56.800]  一些事實
[00:12:56.800 --> 00:12:57.800]  事實是什麼
[00:12:57.800 --> 00:12:58.800]  在發生的事情中
[00:12:58.800 --> 00:12:59.800]  神是我的光
[00:12:59.800 --> 00:13:00.800]  神是我的救恩
[00:13:00.800 --> 00:13:01.800]  神是我的堅固
[00:13:01.800 --> 00:13:02.800]  這是什麼意思
[00:13:02.800 --> 00:13:03.800]  意思是
[00:13:03.800 --> 00:13:04.800]  神會保留我活著
[00:13:04.800 --> 00:13:06.800]  你可能想要我死
[00:13:06.800 --> 00:13:07.800]  但神會保留我活著
[00:13:07.800 --> 00:13:08.800]  我會活著
[00:13:08.800 --> 00:13:10.800]  只要他在我身邊
[00:13:10.800 --> 00:13:12.800]  這就是他在說的
[00:13:12.800 --> 00:13:13.800]  神是我的救恩
[00:13:13.800 --> 00:13:15.800]  神是會救我活著的
[00:13:15.800 --> 00:13:17.800]  神是我的生活的堅固
[00:13:17.800 --> 00:13:19.800]  神會保留我活著
[00:13:19.800 --> 00:13:20.800]  我的老闆可能想要殺我
[00:13:20.800 --> 00:13:22.800]  我的兒子可能想要殺我
[00:13:22.800 --> 00:13:24.800]  但神是我的保護
[00:13:24.800 --> 00:13:26.800]  神是我的生活
[00:13:26.800 --> 00:13:27.800]  然後他繼續說
[00:13:27.800 --> 00:13:28.800]  「當邪惡」
[00:13:28.800 --> 00:13:29.800]  這是第二句
[00:13:29.800 --> 00:13:30.800]  「當邪惡使我被侵略
[00:13:30.800 --> 00:13:32.800]  吃掉我的肉體」
[00:13:32.800 --> 00:13:33.800]  我不知道我有沒有這個詞
[00:13:33.800 --> 00:13:34.800]  哦,我有
[00:13:34.800 --> 00:13:35.800]  「當邪惡使我被侵略
[00:13:35.800 --> 00:13:36.800]  吃掉我的肉體
[00:13:36.800 --> 00:13:37.800]  我的敵人和敵人
[00:13:37.800 --> 00:13:38.800]  是他們
