
[00:00:00.000 --> 00:00:06.000]  我們今天繼續講從數學看神的智慧的講道系列。
[00:02:02.000 --> 00:02:04.000]  有人走過,
[00:02:04.000 --> 00:02:05.000]  對嗎?
[00:02:05.000 --> 00:02:06.000]  所以人家說,
[00:02:06.000 --> 00:02:09.000]  從宇宙萬物的精密,
[00:02:09.000 --> 00:02:11.000]  它的規律,
[00:02:11.000 --> 00:02:15.000]  你也可以自己會知道,
[00:02:15.000 --> 00:02:18.000]  它不可能就這樣存在的,
[00:02:18.000 --> 00:02:21.000]  它好像有一些purpose,
[00:02:21.000 --> 00:02:22.000]  有一些design,
[00:02:22.000 --> 00:02:25.000]  它的規律那麼的精密的計算,
[00:02:25.000 --> 00:02:26.000]  對不對?
[00:02:26.000 --> 00:02:27.000]  這個我們不用講了,
[00:02:27.000 --> 00:02:30.000]  比如說太陽如果離地球遠一點,
[00:02:30.000 --> 00:02:31.000]  我們每個人都無法生存,
[00:02:31.000 --> 00:02:32.000]  因爲冷死,
[00:02:32.000 --> 00:02:33.000]  一點點而已,
[00:02:33.000 --> 00:02:35.000]  真的有科學家去計算,
[00:02:35.000 --> 00:02:37.000]  只要一點點而已,
[00:02:37.000 --> 00:02:39.000]  近一點點也不行,
[00:02:39.000 --> 00:02:40.000]  我們會熱死,
[00:02:40.000 --> 00:02:42.000]  就是這樣的,
[00:02:42.000 --> 00:02:44.000]  而且還要再運轉等等,
[00:02:44.000 --> 00:02:46.000]  上帝的創造裏面,
[00:02:46.000 --> 00:02:49.000]  數學也是不正知名的,
[00:02:49.000 --> 00:02:51.000]  那麼我們第一講是講到,
[00:02:51.000 --> 00:02:52.000]  0+0=0,
[00:02:52.000 --> 00:02:54.000]  人種的是什麼,
[00:02:54.000 --> 00:02:55.000]  收的也是什麼,
[00:02:55.000 --> 00:02:57.000]  你希望有什麼成果,
[00:02:57.000 --> 00:03:00.000]  你到底有沒有努力去耕種呢?
[00:03:00.000 --> 00:03:03.000]  第二講我們講到對等規律,
[00:03:03.000 --> 00:03:06.000]  你們願意人怎麼樣待你們,
[00:03:06.000 --> 00:03:08.000]  你們也要怎麼樣待人,
[00:03:08.000 --> 00:03:10.000]  這是耶穌教我們的,
[00:03:10.000 --> 00:03:13.000]  在數學的規律裏面也有的,
[00:03:13.000 --> 00:03:15.000]  就是對等規律,
[00:03:15.000 --> 00:03:17.000]  A+B=B+A,
[00:03:17.000 --> 00:03:20.000]  那麼第三講我們講,
[00:03:20.000 --> 00:03:22.000]  如果你有很多錢,
[00:03:22.000 --> 00:03:25.000]  正值=負值,
[00:03:25.000 --> 00:03:28.000]  你就虧了很多錢,
[00:03:28.000 --> 00:03:30.000]  所以在這個世界上裏面,
[00:03:30.000 --> 00:03:34.000]  我們就發現除了有1+1,
[00:03:34.000 --> 00:03:37.000]  還有一個方程式是減,
[00:03:37.000 --> 00:03:39.000]  我們發現這個規律裏面有減的,
[00:03:39.000 --> 00:03:40.000]  減掉了就少了,
[00:03:40.000 --> 00:03:42.000]  就真的少了,
[00:03:42.000 --> 00:03:43.000]  規律也讓我們看見,
[00:03:43.000 --> 00:03:45.000]  我們那天看的經文是,
[00:03:45.000 --> 00:03:47.000]  你們這自誇是不好的,
[00:03:47.000 --> 00:03:50.000]  豈不知一點面教使全團發起來嗎?
[00:03:50.000 --> 00:03:54.000]  就是說你的人很有成就都沒有用,
[00:03:54.000 --> 00:03:57.000]  你如果生命裏面有罪,
[00:03:57.000 --> 00:04:00.000]  它就會打翻了你的人生,
[00:04:00.000 --> 00:04:02.000]  教會里面也是一樣,
[00:04:02.000 --> 00:04:05.000]  一點面教能夠使全團發起來,
[00:04:05.000 --> 00:04:07.000]  那麼第四講,
[00:04:07.000 --> 00:04:10.000]  我們是講到數學裏面的無限大,
[00:04:10.000 --> 00:04:13.000]  infinity 無限大,
[00:04:13.000 --> 00:04:16.000]  我們看到神怎麼樣自我介紹,
[00:04:16.000 --> 00:04:19.000]  他像摩西他怎麼樣自我介紹自己,
[00:04:19.000 --> 00:04:21.000]  他沒有說他是山東人,
[00:04:21.000 --> 00:04:23.000]  他沒有說他是上海人,
[00:04:23.000 --> 00:04:24.000]  他說什麼呢?
[00:04:24.000 --> 00:04:27.000]  他說我是自有擁有的,
[00:04:27.000 --> 00:04:28.000]  我不是被造的,
[00:04:28.000 --> 00:04:30.000]  他跟摩西說,
[00:04:30.000 --> 00:04:31.000]  你別想錯了,
[00:04:31.000 --> 00:04:33.000]  我不是從哪裏來的,
[00:04:33.000 --> 00:04:34.000]  我不是被造的,
[00:04:34.000 --> 00:04:36.000]  我是自有擁有的,
[00:04:36.000 --> 00:04:37.000]  所以我是神,
[00:04:37.000 --> 00:04:39.000]  不一樣的category,
[00:04:39.000 --> 00:04:41.000]  不一樣的類別,
[00:04:41.000 --> 00:04:43.000]  不然不叫神了,
[00:04:43.000 --> 00:04:45.000]  我們是被造的,
[00:04:45.000 --> 00:04:46.000]  他是自有擁有的,
[00:04:46.000 --> 00:04:49.000]  又說你要對以色列人這樣說,
[00:04:49.000 --> 00:04:52.000]  那自有的打發我到你們這裏來,
[00:04:52.000 --> 00:04:53.000]  因爲摩西很擔心,
[00:04:53.000 --> 00:04:55.000]  我如果去以色列那邊說,
[00:04:55.000 --> 00:04:57.000]  你們跟我走吧,
[00:04:57.000 --> 00:04:58.000]  離開法老,
[00:04:58.000 --> 00:04:59.000]  跟我走,
[00:04:59.000 --> 00:05:02.000]  我們去曠野侍奉神,
[00:05:02.000 --> 00:05:04.000]  摩西很擔心這些以色列人說,
[00:05:04.000 --> 00:05:06.000]  誰派你來的?
[00:05:06.000 --> 00:05:09.000]  你總得給我一個名字,上帝,
[00:05:09.000 --> 00:05:10.000]  上帝就告訴我,
[00:05:10.000 --> 00:05:13.000]  我是自有擁有的,
[00:05:13.000 --> 00:05:16.000]  今天我們講第五講,
[00:05:16.000 --> 00:05:17.000]  第五講我們要看的是,
[00:05:17.000 --> 00:05:20.000]  靈的乘數等於零,
[00:05:20.000 --> 00:05:23.000]  今天主席帶領我們讀的經文是,
[00:05:23.000 --> 00:05:26.000]  靈前十三章二節,
[00:05:26.000 --> 00:05:28.000]  我如果有先知講道的能力,
[00:05:28.000 --> 00:05:30.000]  也明白各樣的奧祕,
[00:05:30.000 --> 00:05:31.000]  各樣的知識,
[00:05:31.000 --> 00:05:33.000]  而且有前輩的信心,
[00:05:33.000 --> 00:05:36.000]  叫我能夠一三卻沒有愛,
[00:05:36.000 --> 00:05:37.000]  我就算不得什麼,
[00:05:37.000 --> 00:05:38.000]  就等於零,
[00:05:38.000 --> 00:05:41.000]  所以我們今天一起來探討,
[00:05:41.000 --> 00:05:45.000]  上帝在這個世界裏面定下的數學規律,
[00:05:45.000 --> 00:05:47.000]  對我們信仰的神學智慧,
[00:05:47.000 --> 00:05:50.000]  我們一起同心禱告,
[00:05:50.000 --> 00:05:52.000]  主啊,求禰預備我們的心,
[00:05:52.000 --> 00:05:55.000]  使到我們的心能夠像耶穌說的,
[00:05:55.000 --> 00:05:57.000]  是一片豪土,
[00:05:57.000 --> 00:05:58.000]  謙卑,
[00:05:58.000 --> 00:06:01.000]  願禰專心聆聽禰的話語,
[00:06:01.000 --> 00:06:03.000]  不只是傳道人講的話,
[00:06:03.000 --> 00:06:06.000]  而是那個在我們心中的聲音,
[00:06:06.000 --> 00:06:07.000]  神的聲音,
[00:06:07.000 --> 00:06:10.000]  叫我們辨別是不是從禰而來,
[00:06:10.000 --> 00:06:12.000]  我們就仔細的聽上帝,
[00:06:12.000 --> 00:06:14.000]  禰在我們心中的一些呼喚,
[00:06:14.000 --> 00:06:15.000]  因爲禰愛我們,
[00:06:15.000 --> 00:06:17.000]  求禰與我們同在,
[00:06:17.000 --> 00:06:19.000]  禱告奉耶穌的名祈求,
[00:06:19.000 --> 00:06:20.000]  Amen!
[00:06:20.000 --> 00:06:21.000]  好,零,
[00:06:21.000 --> 00:06:22.000]  什麼是零?
[00:06:22.000 --> 00:06:25.000]  零的特性是怎樣的呢?
[00:06:25.000 --> 00:06:27.000]  在這個規律裏面,
[00:06:27.000 --> 00:06:30.000]  零的特性有一個規律的,
[00:06:30.000 --> 00:06:31.000]  就是什麼呢?
[00:06:31.000 --> 00:06:35.000]  它是否定一切的價值的猛獸,
[00:06:35.000 --> 00:06:38.000]  什麼東西你只要跟它沉一下,
[00:06:38.000 --> 00:06:40.000]  它就歸零了,
[00:06:40.000 --> 00:06:41.000]  一百萬,
[00:06:41.000 --> 00:06:42.000]  成零,
[00:06:42.000 --> 00:06:43.000]  歸零,
[00:06:43.000 --> 00:06:44.000]  它是猛獸來的,
[00:06:44.000 --> 00:06:46.000]  它是不講人情的,
[00:06:46.000 --> 00:06:47.000]  不給面子的,
[00:06:47.000 --> 00:06:49.000]  你只要碰到它,
[00:06:49.000 --> 00:06:50.000]  歸零,
[00:06:50.000 --> 00:06:52.000]  肯定歸零,
[00:06:52.000 --> 00:06:55.000]  那麼哪怕你付出多少努力,
[00:06:55.000 --> 00:06:56.000]  它不管你的,
[00:06:56.000 --> 00:06:59.000]  你說我很努力了,
[00:06:59.000 --> 00:07:01.000]  我很努力地讀書,
[00:07:01.000 --> 00:07:02.000]  我很努力地求學,
[00:07:02.000 --> 00:07:04.000]  我很努力地工作,
[00:07:04.000 --> 00:07:06.000]  我每天都加班,
[00:07:06.000 --> 00:07:08.000]  我已經很努力了,
[00:07:08.000 --> 00:07:11.000]  但是你遇到零,
[00:07:11.000 --> 00:07:13.000]  所有的努力都歸零,
[00:07:13.000 --> 00:07:17.000]  它不管你的動機有多麼的高善的,
[00:07:17.000 --> 00:07:18.000]  你的動機,
[00:07:18.000 --> 00:07:19.000]  我要幫他,
[00:07:19.000 --> 00:07:21.000]  我要做這件事情,
[00:07:21.000 --> 00:07:23.000]  爲了大家的利益,
[00:07:23.000 --> 00:07:24.000]  很好,
[00:07:24.000 --> 00:07:28.000]  我覺得這件事情應該是在這個社會上去推進,
[00:07:28.000 --> 00:07:30.000]  不管你的動機是什麼,
[00:07:30.000 --> 00:07:33.000]  你只要讓零出現在你生命中,
[00:07:33.000 --> 00:07:35.000]  也會歸零,
[00:07:35.000 --> 00:07:37.000]  它不管你有什麼社會地位,
[00:07:37.000 --> 00:07:41.000]  不管你在你的名片上是什麼名賢,
[00:07:41.000 --> 00:07:45.000]  不管你別人是怎麼樣的崇拜你,
[00:07:45.000 --> 00:07:50.000]  或者是總是會來高攀你,
[00:07:50.000 --> 00:07:52.000]  只要你碰到零,
[00:07:52.000 --> 00:07:54.000]  你都會歸零,
[00:07:54.000 --> 00:07:55.000]  都會完全歸零,
[00:07:55.000 --> 00:07:57.000]  所以只要有歸零的因素,
[00:07:57.000 --> 00:08:03.000]  一切都可以變得沒有價值,
[00:08:03.000 --> 00:08:09.000]  這就是在上帝創造的數學規律裏面的一個零,
[00:08:09.000 --> 00:08:10.000]  這個東西,
[00:08:10.000 --> 00:08:12.000]  數學家也發現,
[00:08:12.000 --> 00:08:14.000]  只要有這些因素一存在,
[00:08:14.000 --> 00:08:17.000]  你多麼好的建築也會塌下來,
[00:08:17.000 --> 00:08:18.000]  也會沒有用,
[00:08:18.000 --> 00:08:20.000]  你的飛機也會失事,
[00:08:20.000 --> 00:08:22.000]  爆炸等等,
[00:08:22.000 --> 00:08:24.000]  所以這個零是一個猛獸,
[00:08:24.000 --> 00:08:27.000]  你碰到這個零就會有問題,
[00:08:27.000 --> 00:08:29.000]  今天我們在教會我們講的是,
[00:08:29.000 --> 00:08:32.000]  我們關心的是你跟我的屬靈生命,
[00:08:32.000 --> 00:08:34.000]  我們的生命,
[00:08:34.000 --> 00:08:38.000]  到底這個零的規律是怎麼樣影響我們,
[00:08:38.000 --> 00:08:39.000]  我們要留意些什麼呢?
[00:08:39.000 --> 00:08:42.000]  這是我們一起探討,
[00:08:42.000 --> 00:08:44.000]  零的特性包括什麼呢?
[00:08:44.000 --> 00:08:47.000]  你可以是一個鋼琴天才,
[00:08:47.000 --> 00:08:53.000]  但是你的與生俱來的彈鋼琴的天賦,
[00:08:53.000 --> 00:08:57.000]  如果你沒有加上努力,
[00:08:57.000 --> 00:08:59.000]  就沒有成就,
[00:08:59.000 --> 00:09:01.000]  你的成就就等於零,
[00:09:01.000 --> 00:09:02.000]  你不可能,
[00:09:02.000 --> 00:09:04.000]  你有努力的話,
[00:09:04.000 --> 00:09:11.000]  可能你可以是一個整個非常漂亮的音樂的一部分,
[00:09:11.000 --> 00:09:14.000]  整個交響樂曲裏面的一個很漂亮的聲音,
[00:09:14.000 --> 00:09:16.000]  如果你什麼都不努力,
[00:09:16.000 --> 00:09:17.000]  一直把它荒廢了,
[00:09:17.000 --> 00:09:23.000]  你的聲音將是無,無,無,沒聽到,
[00:09:23.000 --> 00:09:26.000]  你根本沒有辦法去表演,
[00:09:26.000 --> 00:09:28.000]  比如說最近是世界盃,
[00:09:28.000 --> 00:09:31.000]  世界盃我也沒有看,
[00:09:31.000 --> 00:09:33.000]  沒有時間看,
[00:09:33.000 --> 00:09:36.000]  但是我偶爾會看一下它的一些精華,
[00:09:36.000 --> 00:09:38.000]  自己喜歡的隊看看這些精華,
[00:09:38.000 --> 00:09:40.000]  還有上了年紀的,
[00:09:40.000 --> 00:09:45.000]  但是還是在替比賽的西羅還有美斯,
[00:09:45.000 --> 00:09:49.000]  看看他們在這次世界盃的表演到底到了什麼水平,
[00:09:49.000 --> 00:09:50.000]  很好奇,
[00:09:50.000 --> 00:09:55.000]  這是這一代的兩個優秀的球員都很少見,
[00:09:55.000 --> 00:10:01.000]  但是你們知不知道在職業的運動員的生涯裏面,
[00:10:01.000 --> 00:10:03.000]  他們可以賺很多錢的,
[00:10:03.000 --> 00:10:05.000]  他們可以賺很多錢,
[00:10:05.000 --> 00:10:09.000]  但是他們的財富如果沒有財富管理,
[00:10:09.000 --> 00:10:12.000]  如果他們財富管理的智慧是零,
[00:10:12.000 --> 00:10:17.000]  可以賺多少錢都會沒有辦法有財富自由,
[00:10:17.000 --> 00:10:19.000]  也是歸於零,
[00:10:19.000 --> 00:10:22.000]  那麼如果你是一個努力工作的父親,
[00:10:22.000 --> 00:10:25.000]  這個零也是會影響努力工作的父親,
[00:10:25.000 --> 00:10:30.000]  有些努力工作的父親就是想事業有成就,
[00:10:30.000 --> 00:10:33.000]  我負責就是把錢帶回家,
[00:10:33.000 --> 00:10:35.000]  讓大家有一個安穩的生活,
[00:10:35.000 --> 00:10:39.000]  但是你的人生越歷越多你就發現,
[00:10:39.000 --> 00:10:42.000]  原來一個人的生命幸福不幸福,
[00:10:42.000 --> 00:10:46.000]  不只是物質足夠就可以了,
[00:10:46.000 --> 00:10:49.000]  一個家庭裏面的孩子的成長,
[00:10:49.000 --> 00:10:51.000]  包括了除了物質的需要以外,
[00:10:51.000 --> 00:10:53.000]  很多的心靈的陪伴,
[00:10:53.000 --> 00:10:54.000]  鼓勵,
[00:10:54.000 --> 00:10:56.000]  歡樂的時光,
[00:10:56.000 --> 00:10:58.000]  正確的價值觀的灌輸,
[00:10:58.000 --> 00:11:03.000]  在做錯事情的時候有適當的引導和管教,
[00:11:03.000 --> 00:11:06.000]  都是非常需要的,
[00:11:06.000 --> 00:11:12.000]  所以如果一個人只專注於工作,
[00:11:12.000 --> 00:11:14.000]  一個父親只注意努力工作,
[00:11:14.000 --> 00:11:15.000]  真的很用心的,
[00:11:15.000 --> 00:11:20.000]  然後自己犧牲自己的娛樂嗜好都在所不惜,
[00:11:20.000 --> 00:11:21.000]  就是爲了工作,
[00:11:21.000 --> 00:11:25.000]  但是不懂得教育孩子,
[00:11:25.000 --> 00:11:29.000]  孩子要什麼都是給他的,
[00:11:29.000 --> 00:11:30.000]  要禮物給禮物,
[00:11:30.000 --> 00:11:31.000]  要錢給錢,
[00:11:31.000 --> 00:11:33.000]  要自由給自由,
[00:11:33.000 --> 00:11:36.000]  要什麼都給什麼,
[00:11:36.000 --> 00:11:41.000]  長遠你會看見上帝的規律會回來,
[00:11:41.000 --> 00:11:44.000]  讓你有一天會覺得,
[00:11:44.000 --> 00:11:49.000]  怎麼沒有一個孩子想要留在我身邊呢?
[00:11:49.000 --> 00:11:52.000]  每個人一有機會就留在國外,
[00:11:52.000 --> 00:11:56.000]  不回來了,
[00:11:56.000 --> 00:12:00.000]  所以我們看到靈是個猛獸,
[00:12:00.000 --> 00:12:04.000]  是否定一切價值的猛獸,
[00:12:04.000 --> 00:12:09.000]  那麼我們今天要看三大的靈性殺手,
[00:12:09.000 --> 00:12:12.000]  這個靈性殺手這三樣東西都是姓靈的,
[00:12:12.000 --> 00:12:14.000]  其實他們不是姓靈,
[00:12:14.000 --> 00:12:15.000]  他們有靈的特質,
[00:12:15.000 --> 00:12:20.000]  他們是我們屬靈生命的殺手來的,
[00:12:20.000 --> 00:12:21.000]  我今天要跟大家分享三樣,
[00:12:21.000 --> 00:12:26.000]  你仔細的去留意有沒有在你生命中影響你,
[00:12:26.000 --> 00:12:31.000]  第一個,他們都會使你一切努力歸靈,
[00:12:31.000 --> 00:12:33.000]  第一個是驕傲,
[00:12:33.000 --> 00:12:36.000]  第一個靈性殺手是驕傲,
[00:12:36.000 --> 00:12:38.000]  驕傲至大,
[00:12:38.000 --> 00:12:43.000]  你沒有好奇過上帝最討厭的是什麼罪,
[00:12:43.000 --> 00:12:45.000]  其實就是驕傲,
[00:12:45.000 --> 00:12:49.000]  有學者常常提醒我們,
[00:12:49.000 --> 00:12:52.000]  真言裏面有一段話,
[00:12:52.000 --> 00:12:58.000]  在六七樣上帝所恨惡的罪裏面,
[00:12:58.000 --> 00:13:03.000]  驕傲是排第一,
[00:13:03.000 --> 00:13:17.000]  有學者分析連本來是天使的魔鬼都因爲驕傲而墮落,
[00:13:17.000 --> 00:13:19.000]  耶和華所恨惡的有六樣,
[00:13:19.000 --> 00:13:23.000]  連他心所真悟的共有七樣,
[00:13:23.000 --> 00:13:25.000]  就是高傲的眼,
[00:13:25.000 --> 00:13:27.000]  撒謊的舌,
[00:13:27.000 --> 00:13:31.000]  留無辜人邪的手,
[00:13:31.000 --> 00:13:33.000]  圖謀惡計的心,
[00:13:33.000 --> 00:13:36.000]  非跑行惡的腳,
[00:13:36.000 --> 00:13:38.000]  吐謊言的假見證,
[00:13:38.000 --> 00:13:42.000]  並弟兄中不善紛爭的人,
[00:13:42.000 --> 00:13:47.000]  就是挑撥離間的人,
[00:13:47.000 --> 00:13:49.000]  我們思考一下,
[00:13:49.000 --> 00:13:51.000]  驕傲會帶給我們什麼影響,
[00:13:51.000 --> 00:13:53.000]  我們靈性有什麼影響,
[00:13:53.000 --> 00:13:55.000]  神要我們變成越來越有愛心,
[00:13:55.000 --> 00:13:56.000]  越來越溫柔,
[00:13:56.000 --> 00:13:57.000]  越來越謙卑,
[00:13:57.000 --> 00:13:59.000]  越來越能夠成爲別人的祝福,
[00:13:59.000 --> 00:14:01.000]  能夠反映祂的形象,
[00:14:01.000 --> 00:14:02.000]  但是,
[00:14:02.000 --> 00:14:04.000]  驕傲能夠使人怎麼樣呢?
[00:14:04.000 --> 00:14:09.000]  過於自信,
[00:14:09.000 --> 00:14:12.000]  相信自己的判斷永遠是對的,
[00:14:12.000 --> 00:14:15.000]  相信自己的看法比別人厲害,
[00:14:15.000 --> 00:14:17.000]  比別人準確,
[00:14:17.000 --> 00:14:19.000]  過於自信,
[00:14:19.000 --> 00:14:24.000]  因爲一個人不可能是每一個範疇都比其他人厲害,
[00:14:24.000 --> 00:14:25.000]  對嗎?
[00:14:25.000 --> 00:14:26.000]  不可能的,
[00:14:26.000 --> 00:14:29.000]  你越誠實地去面對自己,
[00:14:29.000 --> 00:14:30.000]  你會發現,
[00:14:30.000 --> 00:14:36.000]  其實有些小朋友在某一些事情上還比你聰明,
[00:14:36.000 --> 00:14:40.000]  不相信你跟他談一談有多少類型的恐龍,
[00:14:40.000 --> 00:14:43.000]  你會發現你講不過他,
[00:14:43.000 --> 00:14:46.000]  你對這方面的生物非常有興趣地去研究,
[00:14:46.000 --> 00:14:48.000]  他會跟你講這是什麼龍,
[00:14:48.000 --> 00:14:49.000]  那是什麼龍,
[00:14:49.000 --> 00:14:50.000]  對不對?
[00:14:50.000 --> 00:14:55.000]  所以沒有一個人能夠在所有的範疇都是比人家聰明的,
[00:14:55.000 --> 00:14:57.000]  這個很簡單,
[00:14:57.000 --> 00:15:00.000]  你們覺得很簡單,
[00:15:00.000 --> 00:15:01.000]  對嗎?
[00:15:01.000 --> 00:15:04.000]  那是因爲你們不驕傲,
[00:15:04.000 --> 00:15:08.000]  你知不知道驕傲的人連這麼簡單的道理都看不見,
[00:15:08.000 --> 00:15:10.000]  驕傲的問題就是在於,
[00:15:10.000 --> 00:15:15.000]  連這麼簡單的道理他都不願意去承認,
[00:15:15.000 --> 00:15:16.000]  他都不願意去承認,
[00:15:16.000 --> 00:15:23.000]  我們每一個人都沒有辦法在所有的領域都比別人聰明,
[00:15:23.000 --> 00:15:28.000]  驕傲到極端的人是連這一點都沒有辦法去承認的,
[00:15:28.000 --> 00:15:33.000]  而且驕傲的人會不但過於自信,
[00:15:33.000 --> 00:15:35.000]  還不信靠上帝,
[00:15:35.000 --> 00:15:37.000]  驕傲的人會不信靠上帝,
[00:15:37.000 --> 00:15:39.000]  因爲他已經自信了,
[00:15:39.000 --> 00:15:41.000]  他信上帝他覺得自己很委屈,
[00:15:41.000 --> 00:15:43.000]  他覺得自己好像沒有價值,
[00:15:43.000 --> 00:15:44.000]  他沒有看見,
[00:15:44.000 --> 00:15:47.000]  其實上帝是看你很有價值,
[00:15:47.000 --> 00:15:50.000]  他邀請你來信靠他,
[00:15:50.000 --> 00:15:52.000]  我們被魔鬼欺騙是什麼呢?
[00:15:52.000 --> 00:15:53.000]  以爲一信靠上帝,
[00:15:53.000 --> 00:15:57.000]  自己的價值好像就減少了,
[00:15:57.000 --> 00:15:58.000]  不是的,
[00:15:58.000 --> 00:16:02.000]  一個媽媽愛孩子,
[00:16:02.000 --> 00:16:04.000]  叫孩子相信她,
[00:16:04.000 --> 00:16:08.000]  是因爲她看到孩子的價值是可貴的,
[00:16:08.000 --> 00:16:10.000]  你可以來尋求幫助,
[00:16:10.000 --> 00:16:12.000]  因爲我有一些人生經驗,
[00:16:12.000 --> 00:16:14.000]  可能你沒有的,
[00:16:14.000 --> 00:16:17.000]  驕傲的人會懷疑上帝,
[00:16:17.000 --> 00:16:20.000]  會懷疑上帝這樣的安排對不對,
[00:16:20.000 --> 00:16:23.000]  這樣的結果對不對,
[00:16:23.000 --> 00:16:25.000]  然後會以自己的標準來定義,
[00:16:25.000 --> 00:16:28.000]  然後就覺得我好不開心,
[00:16:28.000 --> 00:16:30.000]  我看到這樣的結果,
[00:16:30.000 --> 00:16:31.000]  我好不開心,
[00:16:31.000 --> 00:16:33.000]  我不喜歡這樣的結果,
[00:16:33.000 --> 00:16:36.000]  就懷疑上帝,
[00:16:36.000 --> 00:16:40.000]  驕傲的人甚至會否定上帝,
[00:16:40.000 --> 00:16:42.000]  否定上帝的存在,
[00:16:42.000 --> 00:16:47.000]  否定上帝在這個世界上,
[00:16:47.000 --> 00:16:52.000]  那麼驕傲的人也可以把恩典變成咒詛,
[00:16:52.000 --> 00:16:53.000]  怎麼說呢?
[00:16:53.000 --> 00:16:56.000]  上帝給你很多很多的恩典,
[00:16:56.000 --> 00:16:59.000]  你發現你的生活比一般人的都好,
[00:16:59.000 --> 00:17:02.000]  慢慢的魔鬼就趁這個機會來了,
[00:17:02.000 --> 00:17:06.000]  讓你覺得是你了不起啊,
[00:17:06.000 --> 00:17:09.000]  我每次說啊,
[00:17:09.000 --> 00:17:14.000]  我們要知道我們今天有怎麼樣的生活,
[00:17:14.000 --> 00:17:16.000]  有好多的因素的,
[00:17:16.000 --> 00:17:18.000]  我們同樣的能力,
[00:17:18.000 --> 00:17:21.000]  在一些很落後的地區,
[00:17:21.000 --> 00:17:23.000]  那些人可能比我們還聰明的,
[00:17:23.000 --> 00:17:28.000]  就是沒有同等的機會跟條件的環境下,
[00:17:28.000 --> 00:17:29.000]  他們不會差過我們,
[00:17:29.000 --> 00:17:31.000]  甚至還強過我們,
[00:17:31.000 --> 00:17:33.000]  但是就沒有辦法,
[00:17:33.000 --> 00:17:36.000]  所以驕傲的人就會沾沾自喜,
[00:17:36.000 --> 00:17:40.000]  然後就慢慢以爲完全是靠自己的努力的,
[00:17:40.000 --> 00:17:42.000]  人當然是要努力的,
[00:17:42.000 --> 00:17:44.000]  上帝喜歡我們努力,
[00:17:44.000 --> 00:17:45.000]  他給我們恩賜,
[00:17:45.000 --> 00:17:47.000]  就是我們好好的用,
[00:17:47.000 --> 00:17:49.000]  他看到我們努力用我們的恩賜的時候,
