
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹,大家逐內平安。
[00:05:57.000 --> 00:06:00.000]  他之所以上帝有這樣一個好的安排,
[00:06:00.000 --> 00:06:04.000]  為了應驗耶和華向你列祖,
[00:06:04.000 --> 00:06:07.000]  亞伯拉罕以撒雅各,
[00:06:07.000 --> 00:06:12.000]  啟示應許的話,上帝既說了這樣的話,
[00:06:12.000 --> 00:06:16.000]  既會得蒙應允,既會實現。
[00:06:16.000 --> 00:06:19.000]  當然,還有我們今天要講的主題,
[00:06:19.000 --> 00:06:24.000]  也看到上帝的特性,其中就是上帝的公義,
[00:06:24.000 --> 00:06:30.000]  公義就是要審判那罪惡的亞拿族。
[00:06:30.000 --> 00:06:36.000]  其中我們就知道,真理都是從神而來,
[00:06:36.000 --> 00:06:40.000]  神也會用公義來持守這份的真理。
[00:06:40.000 --> 00:06:46.000]  就算好像當時亞拿族是外邦民族,
[00:06:46.000 --> 00:06:52.000]  但是上帝的普世性同樣也會掀起他審判的手,
[00:06:52.000 --> 00:06:59.000]  把這一切的罪惡除去,展現神的公義。
[00:06:59.000 --> 00:07:04.000]  還有我們也可以看到,上帝也有慈愛,
[00:07:04.000 --> 00:07:12.000]  慈愛就是讓以色列民可以進入到應許之地當中。
[00:07:12.000 --> 00:07:15.000]  剛才的經文我們也可以看到,
[00:07:15.000 --> 00:07:18.000]  並不是因為以色列民的意,
[00:07:18.000 --> 00:07:21.000]  也不是因為他們心裡正直,
[00:07:21.000 --> 00:07:27.000]  既有上帝的應允,也有上帝的慈愛。
[00:07:27.000 --> 00:07:31.000]  如果各位弟兄姊妹我們再去對照經文的話,
[00:07:31.000 --> 00:07:38.000]  大家又可以發現,兩個族群之間差異非常大。
[00:07:38.000 --> 00:07:46.000]  首先是亞拿族城鎮又大,城牆又堅固,
[00:07:46.000 --> 00:07:54.000]  如天那樣高,而且他們的民族的體格又高又壯。
[00:07:54.000 --> 00:07:57.000]  怎麼除滅啊?
[00:07:57.000 --> 00:08:05.000]  作為以色列民,這個就看到,就凸顯了上帝的恩典和慈愛,
[00:08:05.000 --> 00:08:12.000]  讓他們可以進到這個應許之地當中去。
[00:08:12.000 --> 00:08:17.000]  所以我們不但是要明白真正的原因,
[00:08:17.000 --> 00:08:21.000]  我們更是透過這樣一個記載,這個分段,
[00:08:21.000 --> 00:08:28.000]  要明白上帝的真理與恩典。
[00:08:28.000 --> 00:08:32.000]  當我們明白了真正的原因以後,進入第二點了。
[00:08:32.000 --> 00:08:39.000]  第二點同樣重要,我們要記得自己的過犯。
[00:08:39.000 --> 00:08:47.000]  經文的分段把它就分作了接下來的九章的七節到第十七節。
[00:08:47.000 --> 00:08:51.000]  那麼選擇的一節經文呢?
[00:08:51.000 --> 00:08:56.000]  我就選擇了第七節,經文是這樣記載的。
[00:08:56.000 --> 00:08:59.000]  一開始就呼應了今天這個分標題。
[00:08:59.000 --> 00:09:03.000]  你要記得,不要忘記。
[00:09:03.000 --> 00:09:11.000]  你在曠野怎樣惹怒耶和華,你的上帝發怒。
[00:09:11.000 --> 00:09:17.000]  自從你出了埃及地的那日,直到你來到這地方,
[00:09:17.000 --> 00:09:21.000]  你常常背逆耶和華。
[00:09:21.000 --> 00:09:30.000]  摩西就呼求,呼籲他的百姓,你們要記得,不要忘記。
[00:09:30.000 --> 00:09:38.000]  當然,以色列民在曠野當中背逆耶和華的記載很多很多。
[00:09:38.000 --> 00:09:46.000]  在困境之中,只看到自己的需要,只看到自己的滿足的點,
[00:09:46.000 --> 00:09:52.000]  看不到上帝的心意,上帝恩典,上帝的同在。
[00:09:52.000 --> 00:09:57.000]  那麼最出名的記載,大家記憶最由心的,
[00:09:57.000 --> 00:10:01.000]  丹蜀這幅配圖的金牛讀的記載,
[00:10:01.000 --> 00:10:09.000]  同樣在我們的經文當中,也有特別把這件事情列舉出來進行論述。
[00:10:09.000 --> 00:10:18.000]  何其地惹到耶和華的發怒,以至於上帝要施行他審判的手。
[00:10:18.000 --> 00:10:23.000]  我們可以看到,上帝的真理和公義,他會持守。
[00:10:23.000 --> 00:10:30.000]  但凡犯了上帝這樣的一些的真理和過犯的時候,
[00:10:30.000 --> 00:10:35.000]  就即將會面對上帝的審判。
[00:10:35.000 --> 00:10:40.000]  其中在幾節經文裡面,我們可以看到這樣的一些的字句,
[00:10:40.000 --> 00:10:48.000]  包括上帝就發怒、動怒,以至於要除滅。第八節。
[00:10:48.000 --> 00:10:56.000]  第十九節我們看到,上帝大大大發憐怒,甚至要除滅。
[00:10:56.000 --> 00:11:03.000]  以至於我們看到第二十節,上帝非常的生氣,又要除滅。
[00:11:03.000 --> 00:11:14.000]  這個時候我們就會明白,怒氣和滅絕就彰顯了上帝的審判。
[00:11:14.000 --> 00:11:19.000]  同樣,我們在記得自己的過犯這一點,
[00:11:19.000 --> 00:11:26.000]  我們也可以看得到上帝特性的展現,上帝神性的表徵。
[00:11:26.000 --> 00:11:36.000]  首先,上帝有大能力。我們信的主是一位充滿能力,有大能力的神。
[00:11:36.000 --> 00:11:40.000]  他透過摩西的記載論述,
[00:11:40.000 --> 00:11:49.000]  把以色列民伸出了壁板,把他們從埃及地領了出來。
[00:11:49.000 --> 00:11:55.000]  我們還可以看到,上帝有這樣的權柄,也有這樣的能力,
[00:11:55.000 --> 00:11:59.000]  馬上就可以把以色列民除滅。
[00:11:59.000 --> 00:12:03.000]  但是神沒有,沒有去除滅,
[00:12:03.000 --> 00:12:08.000]  就是因為上帝之後,祂也有展現了祂的慈愛。
[00:12:08.000 --> 00:12:12.000]  我們也可以看到,上帝的公義就是,
[00:12:12.000 --> 00:12:18.000]  祂同樣要審判悖逆的以色列民。
[00:12:18.000 --> 00:12:23.000]  神是希望祂的子民生命可以扭轉,
[00:12:23.000 --> 00:12:26.000]  真的走到上帝的心意裡邊,
[00:12:26.000 --> 00:12:33.000]  不會因為你是上帝的選民,就特別的好像溺愛,
[00:12:33.000 --> 00:12:37.000]  特別的好像就不管你。
[00:12:37.000 --> 00:12:40.000]  這個是販眾,這個不真正是愛。
[00:12:40.000 --> 00:12:44.000]  所以我們更加看到上帝的慈愛,
[00:12:44.000 --> 00:12:49.000]  透過摩西的請求,摩西的求,
[00:12:49.000 --> 00:12:58.000]  就改變了原本要除滅以色列民的心意。
[00:12:58.000 --> 00:13:02.000]  所以我們在這裡這個分段裡面,
[00:13:02.000 --> 00:13:07.000]  既是要記得自己的過犯,
[00:13:07.000 --> 00:13:14.000]  我們同樣也要記得上帝的恩典和真理,
[00:13:14.000 --> 00:13:17.000]  同樣也要明白。
[00:13:17.000 --> 00:13:21.000]  各位弟兄姊妹,不知道有沒有知道一句話,
[00:13:21.000 --> 00:13:26.000]  就叫做,經常我們說普通話的人士會用到一句話,
[00:13:26.000 --> 00:13:29.000]  特別講到小朋友,
[00:13:29.000 --> 00:13:33.000]  這個小朋友,記吃不記打。
[00:13:33.000 --> 00:13:38.000]  不知道各位弟兄姊妹有沒有聽過這句話,
[00:13:38.000 --> 00:13:40.000]  講的就是那些小孩子,
[00:13:40.000 --> 00:13:45.000]  只記得自己開心的時候,可以吃到好的東西,
[00:13:45.000 --> 00:13:49.000]  真正的管教懲罰,希望他生命可以成長,
[00:13:49.000 --> 00:13:51.000]  他卻忘記了,
[00:13:51.000 --> 00:13:58.000]  以至於在同一個錯誤上,犯了又犯,錯了又錯,
[00:13:58.000 --> 00:14:02.000]  所以我們就要記吃不記打。
[00:14:02.000 --> 00:14:04.000]  還有一個比較正面一點的一句話,
[00:14:04.000 --> 00:14:10.000]  叫做,吃一切,就要斬一智。
[00:14:10.000 --> 00:14:16.000]  每次經歷的跌倒,就看到上帝恩典的扶持。
[00:14:16.000 --> 00:14:21.000]  祂的扶持不是叫你站起來,忘記祂就算了,
[00:14:21.000 --> 00:14:24.000]  而是從這件恩典的背後,
[00:14:24.000 --> 00:14:29.000]  逐一想你,走到神的心意當中,
[00:14:29.000 --> 00:14:36.000]  祂的真理當中,真正活出神的生命來。
[00:14:36.000 --> 00:14:42.000]  我們再來看第三點。
[00:14:42.000 --> 00:14:46.000]  既然有了過犯,那怎麼樣處理呢?
[00:14:46.000 --> 00:14:49.000]  第三點就顯得重要了。
[00:14:49.000 --> 00:14:55.000]  我們要記住,就要祈求上帝的饒恕。
[00:14:55.000 --> 00:15:01.000]  選擇了一節經文,我們就看到摩西四十晝夜,
[00:15:01.000 --> 00:15:05.000]  腐服在地,選擇的經文就看到了,
[00:15:05.000 --> 00:15:10.000]  耶和華的怒氣,甚至讓摩西很害怕,
[00:15:10.000 --> 00:15:17.000]  因為耶和華向你們大發念怒,要除滅你們。
[00:15:17.000 --> 00:15:21.000]  這一次,耶和華又因允了我。
[00:15:21.000 --> 00:15:23.000]  因允了摩西什麼呢?
[00:15:23.000 --> 00:15:27.000]  因允了就是不要除滅。
[00:15:27.000 --> 00:15:31.000]  彰顯主的慈愛,施展主的恩典,
[00:15:31.000 --> 00:15:36.000]  以至於有憐憫,領導以色列民。
[00:15:36.000 --> 00:15:40.000]  在這裡我們也可以看到,摩西祂的祈求,
[00:15:40.000 --> 00:15:42.000]  不單是為自己祈求,
[00:15:42.000 --> 00:15:46.000]  上帝說要除滅以色列民的時候,
[00:15:46.000 --> 00:15:50.000]  上帝跟摩西說,我要興起你,
[00:15:50.000 --> 00:15:53.000]  甚至成為更大更強的國。
[00:15:53.000 --> 00:16:00.000]  但是摩西還在祈求,求你饒恕,求你赦免。
[00:16:00.000 --> 00:16:08.000]  我們可以看到,在第十九節,摩西他為以色列民去祈求,
[00:16:08.000 --> 00:16:13.000]  二十節,摩西為亞倫去祈求。
[00:16:13.000 --> 00:16:17.000]  同樣各位弟兄姊妹,在我們的生命裡邊,
[00:16:17.000 --> 00:16:23.000]  不單是自己的罪要去向主去認罪,
[00:16:23.000 --> 00:16:25.000]  祈求神的赦免,
[00:16:25.000 --> 00:16:34.000]  有一些的罪,我們又是否真的誠心地來到主的面前,
[00:16:34.000 --> 00:16:38.000]  求主去赦免,求主去憐憫。
[00:16:38.000 --> 00:16:43.000]  有的情況甚至不關我們自己直接的關係,
[00:16:43.000 --> 00:16:52.000]  我們有沒有帶到神的面前來,求神來看顧,來幫助呢?
[00:16:52.000 --> 00:16:56.000]  同樣,這樣一點裡邊,
[00:16:56.000 --> 00:16:59.000]  祈求上帝的饒恕當中,
[00:16:59.000 --> 00:17:03.000]  也同樣可以看到上帝的真理。
[00:17:03.000 --> 00:17:08.000]  摩西他四十晝夜,我們可以在經文裡邊看到,
[00:17:08.000 --> 00:17:10.000]  很多次的四十晝夜,
[00:17:10.000 --> 00:17:15.000]  首先是去求神的賤命,
[00:17:15.000 --> 00:17:17.000]  十節就頒給了摩西,
[00:17:17.000 --> 00:17:20.000]  但是摩西都還沒有下山,
[00:17:20.000 --> 00:17:23.000]  神就提醒了,又犯了罪。
[00:17:23.000 --> 00:17:25.000]  我們其實可以看到,
[00:17:25.000 --> 00:17:30.000]  真理的角度,看到是求上帝的賤命,
[00:17:30.000 --> 00:17:35.000]  更加的去明白上帝的心意。
[00:17:35.000 --> 00:17:38.000]  當然,其中也會有恩典,
[00:17:38.000 --> 00:17:43.000]  求上帝的饒恕和應允。
[00:17:43.000 --> 00:17:46.000]  這一點裡面,我們要明白,
[00:17:46.000 --> 00:17:49.000]  我們不單祈求的是上帝的饒恕,
[00:17:49.000 --> 00:17:50.000]  我們要明白,
[00:17:50.000 --> 00:17:57.000]  我們同樣也要祈求上帝的真理與恩典。
[00:17:57.000 --> 00:18:01.000]  不是說過了這件事情就算了,
[00:18:01.000 --> 00:18:04.000]  而是生命得到真正的建立,
[00:18:04.000 --> 00:18:07.000]  走到上帝的心意當中。
[00:18:07.000 --> 00:18:08.000]  各位弟兄姊妹,
[00:18:08.000 --> 00:18:14.000]  我們看到摩西在這些經文當中的身體力行,
[00:18:14.000 --> 00:18:16.000]  他的表現,
[00:18:16.000 --> 00:18:20.000]  我們可以看到,真的不容易,
[00:18:20.000 --> 00:18:25.000]  真的可以看到他怎麼樣理解罪,
[00:18:25.000 --> 00:18:29.000]  怎麼樣去理解祈求。
[00:18:29.000 --> 00:18:32.000]  很多個四十咒業,
[00:18:32.000 --> 00:18:37.000]  也有不同的符符在地。
[00:18:37.000 --> 00:18:43.000]  我們如何來正視自己的罪的時候,
[00:18:43.000 --> 00:18:44.000]  各位弟兄姊妹,
[00:18:44.000 --> 00:18:48.000]  我們如何來正視自己的罪的時候,
[00:18:48.000 --> 00:18:52.000]  我們才會有相應的態度,
[00:18:52.000 --> 00:18:55.000]  我們才會去認罪。
[00:18:55.000 --> 00:18:59.000]  大家還會不會只是把認罪,
[00:18:59.000 --> 00:19:02.000]  當作是一個禱告時候的,
[00:19:02.000 --> 00:19:06.000]  慣用的一些的表面功夫?
[00:19:06.000 --> 00:19:08.000]  啊,主啊,感謝讚美你。
[00:19:08.000 --> 00:19:12.000]  我若有什麼罪就求你饒恕。
[00:19:12.000 --> 00:19:13.000]  是嗎?
[00:19:13.000 --> 00:19:15.000]  我們如果看到摩西,
[00:19:15.000 --> 00:19:18.000]  我們就覺得不應該是這樣。
[00:19:18.000 --> 00:19:20.000]  我們如果去傾盡神,
[00:19:20.000 --> 00:19:22.000]  我們就覺得,
[00:19:22.000 --> 00:19:24.000]  如此聖潔的上帝,
[00:19:24.000 --> 00:19:28.000]  祂也希望我們完全的聖潔以後,
[00:19:28.000 --> 00:19:31.000]  才可以和神去連接。
[00:19:31.000 --> 00:19:32.000]  我們的祈求,
[00:19:32.000 --> 00:19:34.000]  我們憂傷痛悔的心,
[00:19:34.000 --> 00:19:37.000]  又去了哪裡?
[00:19:37.000 --> 00:19:40.000]  當我們有這樣一個認罪的態度的時候,
[00:19:40.000 --> 00:19:44.000]  才會引致於我們生命,
[00:19:44.000 --> 00:19:49.000]  真正的,完全的迴轉。
[00:19:49.000 --> 00:19:53.000]  我們陷在罪的漩渦當中。
[00:19:53.000 --> 00:19:54.000]  各位弟兄姊妹,
[00:19:54.000 --> 00:19:57.000]  也不知道大家這個生命裡邊,
[00:19:57.000 --> 00:20:02.000]  或者是周邊的見聞當中,
[00:20:02.000 --> 00:20:05.000]  會不會也會經常聽到,
[00:20:05.000 --> 00:20:10.000]  哎呀,又在這個老問題上出錯了,
[00:20:10.000 --> 00:20:11.000]  哎呀,同樣的事情,
[00:20:11.000 --> 00:20:15.000]  又跌倒了,又絆倒了。
[00:20:15.000 --> 00:20:17.000]  這個就給我們提醒,
[00:20:17.000 --> 00:20:20.000]  我們要透過主的恩典,
[00:20:20.000 --> 00:20:23.000]  真正的進入到真理裡邊。
[00:20:23.000 --> 00:20:24.000]  你們才會發現,
[00:20:24.000 --> 00:20:27.000]  我們大家才會發現,
[00:20:27.000 --> 00:20:29.000]  我們生命的路徑,
[00:20:29.000 --> 00:20:31.000]  因著上帝的恩典,
[00:20:31.000 --> 00:20:33.000]  就像走台階一樣,
[00:20:33.000 --> 00:20:36.000]  一步一步一步,
[00:20:36.000 --> 00:20:38.000]  才能夠走完我們這一條,
[00:20:38.000 --> 00:20:40.000]  成聖的,
[00:20:40.000 --> 00:20:41.000]  也是蒙恩的,
[00:20:41.000 --> 00:20:43.000]  也是豐盛的,
[00:20:43.000 --> 00:20:46.000]  生命道路。
[00:20:46.000 --> 00:20:47.000]  第三點,
[00:20:47.000 --> 00:20:50.000]  祈求上帝的饒恕。
[00:20:50.000 --> 00:20:51.000]  第四點,
[00:20:51.000 --> 00:20:53.000]  我們也一起來看,
[00:20:53.000 --> 00:20:57.000]  要接受上帝的誡命。
[00:20:57.000 --> 00:20:59.000]  經文的分段是在生命,
[00:20:59.000 --> 00:21:01.000]  記得到了十章,
[00:21:01.000 --> 00:21:04.000]  一到十一節。
[00:21:04.000 --> 00:21:08.000]  耶和華將那大會之日,
[00:21:08.000 --> 00:21:12.000]  山上從火中所奉附你們的十條誡命,
[00:21:12.000 --> 00:21:16.000]  而早先前所寫在這板上,
[00:21:16.000 --> 00:21:20.000]  耶和華把他們交給我。
[00:21:20.000 --> 00:21:22.000]  我選擇了第四節,
[00:21:22.000 --> 00:21:24.000]  來作為這一節的經文。
[00:21:24.000 --> 00:21:26.000]  我們就可以看到,
[00:21:26.000 --> 00:21:28.000]  去祈求了誡命,
[00:21:28.000 --> 00:21:31.000]  還要去接受。
[00:21:31.000 --> 00:21:32.000]  那麼,
[00:21:32.000 --> 00:21:34.000]  耶和華的誡命歷歷,
[00:21:34.000 --> 00:21:37.000]  有什麼作用呢?
[00:21:37.000 --> 00:21:40.000]  如果我們再多看幾節,
[00:21:40.000 --> 00:21:42.000]  我們下週要講到的經文的時候,
[00:21:42.000 --> 00:21:44.000]  我們就會發現,
[00:21:44.000 --> 00:21:48.000]  遵守耶和華的誡命律例,
[00:21:48.000 --> 00:21:52.000]  就是我今日所奉附你的,
[00:21:52.000 --> 00:21:57.000]  為要使你得福。
[00:21:57.000 --> 00:22:00.000]  不是來挾制你,
[00:22:00.000 --> 00:22:04.000]  反而是要讓你得福。
[00:22:04.000 --> 00:22:06.000]  可以真正去享受那種,
[00:22:06.000 --> 00:22:09.000]  因真理得釋放的自由,
[00:22:09.000 --> 00:22:11.000]  享受真正的美好,
[00:22:11.000 --> 00:22:15.000]  感受那種的情意和愛。
[00:22:15.000 --> 00:22:17.000]  當然我們看羅馬書,
[00:22:17.000 --> 00:22:19.000]  大家很熟悉的,
[00:22:19.000 --> 00:22:23.000]  律法本是要人認識罪,
[00:22:23.000 --> 00:22:25.000]  讓我們明白罪,
[00:22:25.000 --> 00:22:28.000]  就知道自己真的是做得不夠。
[00:22:28.000 --> 00:22:30.000]  靠著神的恩典,
[00:22:30.000 --> 00:22:33.000]  來勝過這些罪,
[00:22:33.000 --> 00:22:37.000]  來勝過各樣的試探。
[00:22:37.000 --> 00:22:39.000]  我們在第四點當中,
[00:22:39.000 --> 00:22:41.000]  同樣也可以看到,
[00:22:41.000 --> 00:22:43.000]  上帝的公義,
[00:22:43.000 --> 00:22:46.000]  就是有真理的標準,
[00:22:46.000 --> 00:22:48.000]  要人知罪。
[00:22:48.000 --> 00:22:51.000]  當然也有慈愛,
[00:22:51.000 --> 00:22:56.000]  慈愛就是使你得福。
[00:22:56.000 --> 00:22:58.000]  所以我們講到這一點的時候,
[00:22:58.000 --> 00:23:03.000]  不單是要接受上帝的誡命,
[00:23:03.000 --> 00:23:09.000]  我們也要接受上帝的恩典和真理。
[00:23:09.000 --> 00:23:10.000]  講到這一點,
[00:23:10.000 --> 00:23:13.000]  也要問一問各位弟兄姊妹了,
[00:23:13.000 --> 00:23:16.000]  我們在接受上帝的恩典和真理的時候,
[00:23:16.000 --> 00:23:19.000]  我們是怎樣接受的呢?
[00:23:19.000 --> 00:23:20.000]  會不會有的時候,
[00:23:20.000 --> 00:23:25.000]  是叫做有選擇性的接受?
[00:23:25.000 --> 00:23:27.000]  哎呀,主啊,
[00:23:27.000 --> 00:23:29.000]  我知道祢是愛我的主,
[00:23:29.000 --> 00:23:32.000]  哎呀,這一點祢不會跟我計較的。
[00:23:32.000 --> 00:23:34.000]  你看上帝的恩典,
[00:23:34.000 --> 00:23:36.000]  或者是有的時候,
[00:23:36.000 --> 00:23:38.000]  哎呀,上帝祢那麼嚴,
[00:23:38.000 --> 00:23:40.000]  哎呀,我就逃避了祢了,
[00:23:40.000 --> 00:23:43.000]  好像亞當和夏娃一樣,
[00:23:43.000 --> 00:23:46.000]  逃避神的面,
[00:23:46.000 --> 00:23:48.000]  就不去親近神,
[00:23:48.000 --> 00:23:52.000]  不向神去認罪、悔改。
[00:23:52.000 --> 00:23:54.000]  如果有這樣一個情況,
[00:23:54.000 --> 00:23:56.000]  我們就要思想,
[00:23:56.000 --> 00:23:59.000]  我們的神是同樣有恩典,
[00:23:59.000 --> 00:24:02.000]  又有真理的神。
[00:24:02.000 --> 00:24:04.000]  我們要接受神的時候,
[00:24:04.000 --> 00:24:08.000]  也是兩方面都要一起去接受,
[00:24:08.000 --> 00:24:09.000]  一起去擁抱,
[00:24:09.000 --> 00:24:14.000]  才能讓我們的生命一步一步地得以建立。
[00:24:14.000 --> 00:24:17.000]  當然還有另外一種情況,
[00:24:17.000 --> 00:24:22.000]  叫做雙重標準式的接受。
[00:24:22.000 --> 00:24:24.000]  對我的時候,
[00:24:24.000 --> 00:24:27.000]  哎呀,就要看恩典了,
[00:24:27.000 --> 00:24:30.000]  怎麼樣都是上帝祢施恩給我,
[00:24:30.000 --> 00:24:32.000]  祢祝福我,
[00:24:32.000 --> 00:24:34.000]  但看別人的時候,
[00:24:34.000 --> 00:24:36.000]  啊,上帝啊,
[00:24:36.000 --> 00:24:40.000]  你為什麼公義不去懲治他?
[00:24:40.000 --> 00:24:43.000]  他都好像沒有做得很好啊。
[00:24:43.000 --> 00:24:44.000]  不同的標準,
[00:24:44.000 --> 00:24:50.000]  也會導致於我們不同的群體建立不起來,
[00:24:50.000 --> 00:24:56.000]  我們的群體就不能夠在上帝的同樣恩典和真理當中,
[00:24:56.000 --> 00:24:59.000]  得以建立。
[00:24:59.000 --> 00:25:01.000]  所以講了這四點,
[00:25:01.000 --> 00:25:04.000]  我們也要看人的迷失,
[00:25:04.000 --> 00:25:12.000]  讓我們看到當時以色列民在曠野當中的迷失。
[00:25:12.000 --> 00:25:17.000]  即便他們經歷的恩典太多太多,
[00:25:17.000 --> 00:25:19.000]  過紅海,
[00:25:19.000 --> 00:25:20.000]  有瑪那,
[00:25:20.000 --> 00:25:22.000]  還有安春,
[00:25:22.000 --> 00:25:24.000]  還有各樣的宮基,
[00:25:24.000 --> 00:25:26.000]  但是呢,
[00:25:26.000 --> 00:25:31.000]  他們卻一直沒有辦法進入到這個應許之地去。
[00:25:31.000 --> 00:25:36.000]  如果我們再查看地理的地圖,
[00:25:36.000 --> 00:25:38.000]  我們會發現,
[00:25:38.000 --> 00:25:41.000]  其實出了埃及,
[00:25:41.000 --> 00:25:47.000]  透過曠野要進入這個應許之地的這段路程,
[00:25:47.000 --> 00:25:50.000]  根本不需要走那麼久,
[00:25:50.000 --> 00:25:53.000]  根本不需要走四十年。
