
[00:00:00.000 --> 00:00:05.000]  【佛教授的授課】
[00:01:59.000 --> 00:02:03.000]  讓我們能夠來掌握怎麼樣在上帝面前來德勝。
[00:02:03.000 --> 00:02:07.000]  好,那我們就一起來看這段經文。
[00:02:07.000 --> 00:02:13.000]  這段經文呢,是取自歷代至上的第十四章第八到第十七節。
[00:02:13.000 --> 00:02:16.000]  讓我來念給大家聽。
[00:02:16.000 --> 00:02:22.000]  這裡說,非利士人聽見大魏壽高做以色列人的王,
[00:02:22.000 --> 00:02:26.000]  非利士眾人就上來巡鎖大魏。
[00:02:26.000 --> 00:02:29.000]  大魏聽見,就出去迎敵。
[00:02:29.000 --> 00:02:33.000]  非利士人來了,布散在利法因谷。
[00:02:33.000 --> 00:02:38.000]  大魏求問神說,我可以上去攻打非利士人嗎?
[00:02:38.000 --> 00:02:42.000]  你將他們交在我手裡嗎?
[00:02:42.000 --> 00:02:47.000]  天羅華說,你可以上去,我必將他們交在你手裡。
[00:02:47.000 --> 00:02:52.000]  非利士人來到了巴力比拉興,
[00:02:52.000 --> 00:02:54.000]  大魏在那裡殺敗他們。
[00:02:54.000 --> 00:03:00.000]  大魏說,神見我的手衝破敵人,如同水衝去一般。
[00:03:00.000 --> 00:03:04.000]  因此,稱那地方為巴力比拉興。
[00:03:04.000 --> 00:03:11.000]  非利士人將神像撇在那裡,大魏吩咐人用火焚燒了。
[00:03:11.000 --> 00:03:15.000]  非利士人又布散在利法因谷。
[00:03:15.000 --> 00:03:20.000]  大魏又求問說,神說,不要一直上去,
[00:03:20.000 --> 00:03:25.000]  要轉到他們後頭,從山林對面攻打他們。
[00:03:25.000 --> 00:03:31.000]  你們聽見桑樹蕭上有腳步的聲音,就要出戰,
[00:03:31.000 --> 00:03:36.000]  因為神已經在你前頭去攻打非利士人的軍隊。
[00:03:36.000 --> 00:03:41.000]  大魏就遵著神所吩咐的,攻打非利士人的軍隊,
[00:03:41.000 --> 00:03:43.000]  從雞變直到雞澀。
[00:03:43.000 --> 00:03:47.000]  於是,大魏的民傳揚到列國,
[00:03:47.000 --> 00:03:51.000]  耶和華使列國都懼怕他。
[00:03:51.000 --> 00:03:53.000]  讓我們再一次同心禱告。
[00:03:53.000 --> 00:03:57.000]  我們祈求你,讓你的話語進入我們的心,
[00:03:57.000 --> 00:03:59.000]  預備我們的心田,
[00:03:59.000 --> 00:04:04.000]  叫我們的心是能夠領受你要對我們所傳的道。
[00:04:04.000 --> 00:04:08.000]  我們感謝你,奉主耶穌的名祈求,阿們。
[00:04:08.000 --> 00:04:12.000]  我們先看這段經文的前面這部分。
[00:04:12.000 --> 00:04:17.000]  這裡講到,非利士人聽見大魏受告做以色列人的王,
[00:04:17.000 --> 00:04:21.000]  非利士眾人就上來巡鎖大魏。
[00:04:21.000 --> 00:04:24.000]  這裡就出現了一個問題,
[00:04:24.000 --> 00:04:30.000]  非利士人為什麼一聽見大魏要做以色列人的王,
[00:04:30.000 --> 00:04:33.000]  就要上來攻打他呢?
[00:04:33.000 --> 00:04:37.000]  如果你熟悉舊約聖經,
[00:04:37.000 --> 00:04:40.000]  你就不難猜到這個原因了。
[00:04:40.000 --> 00:04:45.000]  基本上,他們一聽到大魏要做王,
[00:04:45.000 --> 00:04:47.000]  他們很害怕。
[00:04:47.000 --> 00:04:49.000]  這是一個很大的威脅。
[00:04:49.000 --> 00:04:53.000]  你知道對非利士人來說,大魏是誰嗎?
[00:04:53.000 --> 00:05:00.000]  大魏就是從前殺死他們的民族英雄的那個人。
[00:05:00.000 --> 00:05:03.000]  他還在做少年的時候,
[00:05:03.000 --> 00:05:09.000]  當時非利士人已經派了加特的哥利亞巨人,
[00:05:09.000 --> 00:05:13.000]  向猶大人以色列人罵戰,
[00:05:13.000 --> 00:05:16.000]  在那裡羞辱他們。
[00:05:16.000 --> 00:05:19.000]  但是少年大魏,
[00:05:19.000 --> 00:05:22.000]  憑著他對上帝的信心,
[00:05:22.000 --> 00:05:26.000]  就把他們的英雄給打死了。
[00:05:26.000 --> 00:05:32.000]  現在大魏已經得到了全以色列民眾的信心,
[00:05:32.000 --> 00:05:35.000]  還要受高做以色列眾人的王。
[00:05:35.000 --> 00:05:39.000]  所以非利士人快點,馬上,
[00:05:39.000 --> 00:05:41.000]  不要讓他越來越強大,
[00:05:41.000 --> 00:05:44.000]  趁他剛剛要上位之前,
[00:05:44.000 --> 00:05:48.000]  就快點把他給拉下來,把他給殺死。
[00:05:48.000 --> 00:05:54.000]  所以非利士人是感受到很大的威脅。
[00:05:54.000 --> 00:05:59.000]  那麼我們看一下,大魏聽見了,有什麼反應呢?
[00:05:59.000 --> 00:06:02.000]  聖經很特別,我不知道你有沒有留意到,
[00:06:02.000 --> 00:06:08.000]  聖經就故意在文字上做了很清楚的對應。
[00:06:08.000 --> 00:06:11.000]  這裡說大魏聽見就出去迎敵。
[00:06:11.000 --> 00:06:17.000]  請你留意,開始的時候是說非利士人聽見,
[00:06:17.000 --> 00:06:21.000]  現在是說大魏聽見。
[00:06:21.000 --> 00:06:26.000]  非利士人聽見大魏要做王,就上來巡鎖大魏。
[00:06:26.000 --> 00:06:33.000]  大魏聽見非利士人要來攻打他,他就出去迎敵。
[00:06:33.000 --> 00:06:37.000]  在這裡我們看到大魏還是很勇敢,
[00:06:37.000 --> 00:06:41.000]  還是做好準備,做好迎敵的準備。
[00:06:41.000 --> 00:06:45.000]  這個是讓我們也是有一個很好的提醒。
[00:06:45.000 --> 00:06:50.000]  在我們的人生中,我們一定會遇到困難,一定會遇到挫折。
[00:06:50.000 --> 00:06:52.000]  我們不一定會遇到仇敵,
[00:06:52.000 --> 00:06:59.000]  但是我們會遇到一些好像仇敵那樣來攔阻我們完成人生任務的一些攔阻。
[00:06:59.000 --> 00:07:05.000]  但是有些弟兄姐妹就有做好準備,隨時準備好去迎敵的。
[00:07:05.000 --> 00:07:13.000]  有些弟兄姐妹好像沒有做好準備,困難一來就失魂落魄,不知道怎麼辦了。
[00:07:13.000 --> 00:07:16.000]  你是哪一類的弟兄姐妹呢?
[00:07:16.000 --> 00:07:20.000]  你有時常做好準備,懂得怎麼樣迎敵嗎?
[00:07:20.000 --> 00:07:25.000]  還是你聽見了,你不知道該怎麼辦,就躲進一個山洞裡面了?
[00:07:25.000 --> 00:07:35.000]  盼望我們都像大魏一樣,隨時都做好準備,隨時都有那種勇氣,懂得怎麼樣出去迎敵。
[00:07:35.000 --> 00:07:39.000]  那麼接下來我們再看,聖經說什麼呢?
[00:07:39.000 --> 00:07:46.000]  聖經說,費利斯人來了,布散在利法因谷。
[00:07:46.000 --> 00:07:51.000]  利法因谷是什麼地方呢?他們為什麼會布散在那裡呢?
[00:07:51.000 --> 00:08:02.000]  利法因谷其實很靠近耶路撒冷,利法因谷就是已經在猶大的境內了,很靠近耶路撒冷了。
[00:08:02.000 --> 00:08:11.000]  基本上大概7公里,差不多是從銅鑼灣到香港大學的距離。
[00:08:11.000 --> 00:08:23.000]  有些人比較健壯的在我們當中,能夠慢慢跑,我看45分鐘就已經從銅鑼灣跑到香港大學了。
[00:08:23.000 --> 00:08:35.000]  費利斯人已經從靠近地中海沿岸的5個城市跨過來,已經很接近他們,那個威脅是很接近了。
[00:08:35.000 --> 00:08:41.000]  而且他們不是來很少的,他們是布散了整個利法因谷了。
[00:08:41.000 --> 00:08:47.000]  有時候我們的生命遇到困難,感覺就是那麼的接近。
[00:08:47.000 --> 00:08:54.000]  那麼的接近,那我們在那個時候應該怎麼做呢?大衛會怎麼做呢?
[00:08:54.000 --> 00:09:00.000]  第十節讓我們看到,大衛他求問神了。
[00:09:00.000 --> 00:09:07.000]  大衛他求問神,大衛他在敵人靠近的時候,他求問神什麼呢?
[00:09:07.000 --> 00:09:17.000]  他求問神說,我可以上去攻打費利斯人嗎?你將他們交在我手裡嗎?
[00:09:17.000 --> 00:09:22.000]  我覺得這裡呢,有一些的功課也是值得我們學習的。
[00:09:22.000 --> 00:09:31.000]  我們常常說,我們要禱告,要禱告。遇到困難我們要禱告,我們要尋求神的智慧,知道怎麼樣克服。
[00:09:31.000 --> 00:09:43.000]  但是弟兄姐妹你知道嗎,有時候我們去向神禱告,好像自己心裡已經有了決定,想要得到什麼,或者想要怎麼做了。
[00:09:43.000 --> 00:09:50.000]  然後我們就去跟神說,上帝啊,我要這樣這樣這樣,求你答應我,阿們。
[00:09:50.000 --> 00:09:56.000]  基本上不應該是這樣啊,你看大衛他是什麼呢?
[00:09:56.000 --> 00:10:10.000]  他還沒有把這個打仗的結果放在前面,他是先問上帝,我可以嗎?我可以做這件事情嗎?我可以上去攻打費利斯人嗎?
[00:10:10.000 --> 00:10:20.000]  問了這個以後呢,他才問上帝,你將他們交在我手裡嗎?你會讓我打敗他們嗎?
[00:10:20.000 --> 00:10:25.000]  在舊約,將敵人交在我們手裡就是把敵人打敗。
[00:10:25.000 --> 00:10:31.000]  所以這裡我想邀請弟兄姐妹去反省一下自己的禱告生活。
[00:10:31.000 --> 00:10:42.000]  我們現在每天都有禱告,那麼我們的禱告呢,有沒有遇到一些在公司上想做的事情,在家庭裡面的一些計劃。
[00:10:42.000 --> 00:10:47.000]  我們是求問神,第一件事情是,我可以這樣做嗎?
[00:10:47.000 --> 00:10:53.000]  我們有沒有把這個主權願意交給上帝來決定,我可以這樣做嗎?
[00:10:53.000 --> 00:10:58.000]  來問上帝,結果是怎樣?是會讓我有勝利嗎?
[00:10:58.000 --> 00:11:07.000]  所以這裡呢,我要請弟兄姐妹好好地反省,到底這件事情你會怎麼處理?
[00:11:07.000 --> 00:11:14.000]  就像我們傳道人一樣,我們傳道人要去哪裡服事?
[00:11:14.000 --> 00:11:18.000]  我相信很多傳道人都跟我一樣,
[00:11:18.000 --> 00:11:23.000]  首先第一件事情問的就是,上帝這是不是你的旨意?
[00:11:23.000 --> 00:11:28.000]  在哪一個群體是你要我服事的?
[00:11:28.000 --> 00:11:32.000]  不是我來決定,是上帝你來決定。
[00:11:32.000 --> 00:11:37.000]  你說可以就可以,你說不可以就不可以。
[00:11:37.000 --> 00:11:43.000]  這個是我們要問的最重要的一件事情。
[00:11:43.000 --> 00:11:49.000]  所以我不知道弟兄姐妹,這一個方面對你來說是什麼意義呢?
[00:11:49.000 --> 00:11:56.000]  在你現在的人生裡面,有沒有一些事情其實你很想看到某些結果的,
[00:11:56.000 --> 00:12:02.000]  但是會不會上帝是要先讓你停下來再慢一點,
[00:12:02.000 --> 00:12:10.000]  然後再退後一步,問一下上帝你願意我做這件事情嗎?
[00:12:10.000 --> 00:12:16.000]  當我們問正確的問題的時候,上帝必定引導我們的。
[00:12:16.000 --> 00:12:24.000]  然後我們再看下去,在這裡上帝答應他,說你可以上去,我必將讓門交在你手裡。
[00:12:24.000 --> 00:12:28.000]  然後我們就看到十一節,十一節這裡講到,
[00:12:28.000 --> 00:12:33.000]  貝利斯人就來到了巴黎毗拉新。
[00:12:33.000 --> 00:12:44.000]  巴黎毗拉新就是那個立法因果的無敵難免在那個地方,來那邊作戰。
[00:12:44.000 --> 00:12:49.000]  聖經說他們來到這個地方,大衛就在那裡殺敗他們。
[00:12:49.000 --> 00:12:53.000]  這個巴黎毗拉新是什麼意思呢?
[00:12:53.000 --> 00:13:06.000]  基本上巴黎就是在以前的文字,就是主,就是一個摧毀的主,就是一個衝破的主,就是能夠殺敵的主。
[00:13:06.000 --> 00:13:13.000]  他們是來到這邊殺敵的,貝利斯人是來這邊殺敵的,大衛就在那邊殺敗他們。
[00:13:13.000 --> 00:13:21.000]  可能我們有些人不太瞭解舊約的情形,不太瞭解大衛能夠這樣殺敗他們呢。
[00:13:21.000 --> 00:13:24.000]  其實也是非常非常重要的一件事情。
[00:13:24.000 --> 00:13:32.000]  因為貝利斯人是靠近沿海,他們是從海上那邊移居過來巴勒斯坦這塊土地的。
[00:13:32.000 --> 00:13:41.000]  他們是比較熟悉,而且會接觸到外間的文化,包括在興起的希臘的那些文化。
[00:13:41.000 --> 00:13:45.000]  所以他們接觸的那些武器都是會比較先進。
[00:13:45.000 --> 00:13:53.000]  跟這些在內陸的希臘人來說,他們是比較強大,而且武器也比較好。
[00:13:53.000 --> 00:14:04.000]  但是大衛能夠在這個,他們不散在立法因果,來到了巴黎底拉新,大衛能夠在那邊殺敗他們呢,是上帝祝福。
[00:14:04.000 --> 00:14:08.000]  上帝真的把敵人交在大衛的手。
[00:14:08.000 --> 00:14:17.000]  大衛說,神借著我的手衝破敵人,如同水衝去一般。所以他就稱那個地方為巴黎底拉新。
[00:14:17.000 --> 00:14:23.000]  然後你看十二節,大衛他不只是在打仗,他也知道他在做什麼。
[00:14:23.000 --> 00:14:28.000]  貝利斯人將神像撇在那裡。
[00:14:28.000 --> 00:14:43.000]  貝利斯人將神像撇在那裡是什麼意思呢?就是說貝利斯人在打仗的過程,他們也把神像搬到那邊去,靠著他們的神想要來打敗耶和華的軍隊。
[00:14:43.000 --> 00:14:56.000]  但是被大衛殺敗了之後,大衛他沒有說,不理了。他說什麼呢?吩咐人用火焚燒了。
[00:14:56.000 --> 00:15:04.000]  這裡我們看到大衛他的生命裡面只有一位神,他的生命裡面只有一位上帝。
[00:15:04.000 --> 00:15:08.000]  他相信上帝是獨一的真神。
[00:15:08.000 --> 00:15:16.000]  弟兄姐妹,這個信仰,獨一的真神是我們的信仰很重要的基礎。
[00:15:16.000 --> 00:15:23.000]  當我們知道只有一位上帝,我們就知道大能在他那裡,一切都在他那裡。
[00:15:23.000 --> 00:15:29.000]  所以大衛他不只是在打一場徵戰,他也是在打屬靈的徵戰。
[00:15:29.000 --> 00:15:35.000]  在我們的生活中,有時候我們很容易是有問題出來,我們就解決問題。
[00:15:35.000 --> 00:15:41.000]  有紛爭出來,我們就解決紛爭。有挑戰出來,我們就想克服挑戰。
[00:15:41.000 --> 00:15:53.000]  但是我們作為基督徒有時候甚至也忽略了,基本上我們也在打一場屬靈的徵戰。
[00:15:53.000 --> 00:16:01.000]  如果你很清楚你是在打屬靈的徵戰,不管是公私的問題還是家庭人際關係的問題,
[00:16:01.000 --> 00:16:13.000]  你會多禱告,你會求神把魔鬼一切的詭計,一切的伎倆都把他們捆綁。
[00:16:13.000 --> 00:16:19.000]  大衛吩咐人用火,把那些非利士人帶來的神像都給焚燒了。
[00:16:19.000 --> 00:16:23.000]  盼望這也給我們一些提醒。
[00:16:23.000 --> 00:16:29.000]  我們繼續看下去,下面呢,非利士人又附身在立法因谷。
[00:16:29.000 --> 00:16:33.000]  你看到這個字是"又"嗎?所以這是第二次啊。
[00:16:33.000 --> 00:16:40.000]  打完第一次之後,他們說不服氣啊,我們怎麼會輸給大衛,我們再來,再攻打大衛。
[00:16:40.000 --> 00:16:42.000]  所以他們又附身在立法因谷。
[00:16:42.000 --> 00:16:49.000]  所以非利士人他們是非常非常執意的要攻打耶路撒冷,就來到立法因谷。
[00:16:49.000 --> 00:16:58.000]  可是聖經很巧妙的告訴我們呢,之前呢,非利士人聽見就來攻打大衛。
[00:16:58.000 --> 00:17:00.000]  大衛聽見就出去迎敵。
[00:17:00.000 --> 00:17:06.000]  這裡呢,非利士人又附身在立法因谷,但是大衛呢,他又求問神。
[00:17:06.000 --> 00:17:16.000]  而且你有沒有留意到呢,非利士人這次來跟他上次來,有沒有什麼共同點呢?
[00:17:16.000 --> 00:17:22.000]  就是又附身在立法因谷,對嗎?聖經就是告訴我們他們又附身在立法因谷。
[00:17:22.000 --> 00:17:28.000]  所以大衛真的是在這裡呢,他表現得很謙卑。
[00:17:28.000 --> 00:17:36.000]  他知道上一次的戰爭呢,是上帝幫助他得勝的。
[00:17:36.000 --> 00:17:45.000]  所以他還是回去問上帝,上帝我可以不可以打仗?我可以不可以打仗?他們又來了。
[00:17:45.000 --> 00:17:49.000]  他除了謙卑以外呢,大衛也很有智慧啊。
[00:17:49.000 --> 00:17:55.000]  他不是憑著自己上一次的經驗來打同一場仗。
[00:17:55.000 --> 00:18:05.000]  他知道同一個環境,不代表你一定會用同樣一個方法,你不一定會有同樣一個結果。
[00:18:05.000 --> 00:18:13.000]  所以大衛他除了謙卑,他還很有智慧,他知道到底上帝怎麼說才是最重要的。
[00:18:13.000 --> 00:18:25.000]  所以大衛他又求問神,然後果然呢,上帝沒有跟他說,你上去打仗,你可以上去打仗,我已經把他們交在你手裡。
[00:18:25.000 --> 00:18:36.000]  上帝沒有這麼說。上帝第二次的時候,上帝是說什麼呢?上帝是說,你不要一直上去,不要正面迎敵。
[00:18:36.000 --> 00:18:43.000]  這次第二次來,你要轉到他們後頭,從山林對面攻打他們。
[00:18:43.000 --> 00:18:55.000]  為什麼要等在山林後面呢?因為在山林對面,你可以聽見桑樹蕭上有腳步的聲音,你就知道是時候出戰了。
[00:18:55.000 --> 00:19:02.000]  哇,這個是軍事裡面的一個我們叫做flanking的一個戰略啊。
[00:19:02.000 --> 00:19:10.000]  然後上帝說,因為神已經在你前頭去攻打費利斯人的軍隊了。
[00:19:10.000 --> 00:19:17.000]  這裡有一些的屬靈原則也是很值得我們慢慢的去瞭解。
[00:19:17.000 --> 00:19:26.000]  所以這裡我們看到大衛他不是因為要打的仗是一樣的,又不善在,費利斯人不善在立法因果。
[00:19:26.000 --> 00:19:35.000]  他就用同樣的方法,他求問神,神給他另外一種方法來打這個戰爭。
[00:19:35.000 --> 00:19:45.000]  我們在我們的工作中,我們在我們的家裡面,可能面對的挑戰好像重復又重復。
[00:19:45.000 --> 00:19:51.000]  可是我們有沒有求問神,有沒有新的方法來處理呢?
[00:19:51.000 --> 00:20:01.000]  還是我們就一直以我們過往的經驗,說我懂了,這個情形我看過很多遍了,我知道怎麼處理。
[00:20:01.000 --> 00:20:12.000]  但是,我邀請你,下一次再遇到同樣的問題的時候,想想大衛這一次,第二次的再求問神這個經驗。
[00:20:12.000 --> 00:20:20.000]  謙卑的,知道上一次是上帝給我勝利,所以我要回到上帝那裡。
[00:20:20.000 --> 00:20:27.000]  有智慧的知道,同樣的情形,可能有其他的因素改變了。
[00:20:27.000 --> 00:20:31.000]  可能費利斯人這次他們有他們的計劃呢?
[00:20:31.000 --> 00:20:37.000]  可能費利斯人他們覺得上次輸了是什麼原因他們改變了策劃?
[00:20:37.000 --> 00:20:42.000]  結果這些事情只有上帝知道,上帝會引導。
[00:20:42.000 --> 00:20:52.000]  然後上帝會引導我們去靠著他有一個新的思維,開放的態度來處理問題。
[00:20:52.000 --> 00:20:54.000]  我們看到大衛怎麼樣呢?
[00:20:54.000 --> 00:21:02.000]  大衛呢,他聽了上帝的指示,他就遵著神的吩咐,就打贏了。
[00:21:02.000 --> 00:21:05.000]  而且是從雞變打到雞捨。
[00:21:05.000 --> 00:21:08.000]  打到雞捨是什麼概念呢?
[00:21:08.000 --> 00:21:17.000]  在費利斯人他佔據的地中海,靠地中海的那邊,巴勒斯坦的西邊,基本上有五個城市。
[00:21:17.000 --> 00:21:21.000]  到了雞捨就是到了他們的最北部那邊。
[00:21:21.000 --> 00:21:28.000]  所以基本上就是把費利斯人完全打退了,回到他們的家那邊去。
[00:21:28.000 --> 00:21:30.000]  但是這裡的關鍵是什麼呢?
[00:21:30.000 --> 00:21:34.000]  我要弟兄姐妹停停在第16節,再思想一下。
[00:21:34.000 --> 00:21:38.000]  大衛就遵著神所吩咐的。
[00:21:38.000 --> 00:21:40.000]  你知道嗎?弟兄姐妹。
[00:21:40.000 --> 00:21:50.000]  如果大衛稍微有那麼一點點的驕傲的時候,他可能不會聽上帝的吩咐。
[00:21:50.000 --> 00:21:55.000]  他說我上次明明這樣打,一打就直接去攻打就贏了嘛。
[00:21:55.000 --> 00:21:57.000]  為什麼這次要這麼麻煩?
[00:21:57.000 --> 00:22:09.000]  如果你有機會當過兵的,你就知道要做一個flanking,要繞到敵人後面再去攻打,是多麼辛苦的一件事情。
[00:22:09.000 --> 00:22:11.000]  多麼累的一件事情。
[00:22:11.000 --> 00:22:15.000]  甚至如果地形險要,是多麼危險的一件事情。
[00:22:15.000 --> 00:22:18.000]  隨時會有人掉下山裡面。
[00:22:18.000 --> 00:22:27.000]  所以基本上,如果大衛他覺得不就是立法因果嘛,我們已經很熟悉了整個立法因果。
[00:22:27.000 --> 00:22:32.000]  來來去去就是那幾條窄路,所以沒地方跑的。
[00:22:32.000 --> 00:22:36.000]  我們直接攻打上去,像上次那樣就可以贏了。
[00:22:36.000 --> 00:22:38.000]  但是大衛沒有。
[00:22:38.000 --> 00:22:43.000]  大衛是什麼呢?求問神,就遵從神。
[00:22:43.000 --> 00:22:47.000]  求問神,就遵從神。
[00:22:47.000 --> 00:22:52.000]  這也是我們應該有的態度,對嗎?
[00:22:52.000 --> 00:22:56.000]  我們常說聽道就要行道。
[00:22:56.000 --> 00:22:59.000]  我不知道你聽了多少篇道了啊。
[00:22:59.000 --> 00:23:09.000]  但是你有沒有好好的,這個星期聽了一篇道,就知道這個星期一到星期六有好好的盡量的把它活出來嗎?
[00:23:09.000 --> 00:23:18.000]  你試試看,如果你願意去這樣做的時候,你會發現神的道跟你的生命呢,緊緊相連。
[00:23:18.000 --> 00:23:23.000]  你會發現神的道真的是又活潑,又是美善的。
[00:23:23.000 --> 00:23:32.000]  指引我們走一條人生道路,不是靠著我們人的那種有限的智慧,而是靠著上帝給我們的那種的從天而來的智慧。
[00:23:32.000 --> 00:23:38.000]  改變我們的態度,改變我們的思想,改變我們的言語,改變我們的行為,也改變我們的決定。
[00:23:38.000 --> 00:23:45.000]  所以我們真的是要讓道不要只是停留在我們的頭腦裡面,聽完道好像就忘記了。
[00:23:45.000 --> 00:23:51.000]  聽完道之後我們要好好去復習反省,然後要問,我在這個星期我可以怎麼樣活出來?
[00:23:51.000 --> 00:23:59.000]  求神引導我,上帝請你打開我的眼睛,讓我看到有什麼機會我可以應用你要教我的。
[00:23:59.000 --> 00:24:09.000]  是教育孩子的時候嗎?還是跟同事處理一些事務或者開會的時候的態度等等。
[00:24:09.000 --> 00:24:11.000]  求上帝引導我們。
[00:24:11.000 --> 00:24:25.000]  然後第17節總結了這整段經文,我們看到大衛跟著上帝的方法,他的名就傳揚到列國,耶和華使列國都懼怕他。
[00:24:25.000 --> 00:24:41.000]  因為,非利士人這次是好像全軍出動這樣的一個方式,不善在立法因果,輸了一輪又一輪,都被大衛打敗了。
[00:24:41.000 --> 00:24:51.000]  而且大衛有不同的戰略,所以大衛的名傳揚到了列國,耶和華使列國都懼怕他。
[00:24:51.000 --> 00:25:11.000]  弟兄姐妹,當你願意按照上帝的方式做事情的時候,你會發現上帝會高舉你,別人會在你身上看見上帝的榮耀,上帝的智慧,上帝的恩典。
[00:25:11.000 --> 00:25:16.000]  這裡我想把這個經文拉長一點。
[00:25:16.000 --> 00:25:21.000]  這場戰役的前後到底發生什麼事情?
[00:25:21.000 --> 00:25:28.000]  當我們一起來看的時候,你會發現,得勝的秘訣在於求問神。
[00:25:28.000 --> 00:25:33.000]  之前之後是有名的約會的事件。
[00:25:33.000 --> 00:25:35.000]  什麼是約會的事件呢?
[00:25:35.000 --> 00:25:53.000]  跟我們一起讀經的弟兄姐妹很清楚,知道大衛當了以色列人王之後,他很想做的一件事情就是把神的約會運送到他為上帝預備的賬目那邊去。
[00:25:53.000 --> 00:26:00.000]  可是我們發現第一次的時候,失敗了。
[00:26:00.000 --> 00:26:07.000]  因為他們不是用抬的,聖經說你要用抬的,而且要用立位人。
[00:26:07.000 --> 00:26:12.000]  他們是預備了一輛新車來運這個約會。
[00:26:12.000 --> 00:26:20.000]  然後聖經說只有立位人能夠抬這個約會,而且人是不能夠用手去碰這個約會。
[00:26:20.000 --> 00:26:36.000]  結果這個人所預備的新車,我們都是我們的自豪,我們自己的資源,我們自己的方法,我們自己的智慧,我們很有驕傲的,我們預備的新車來抬上帝的約會。
[00:26:36.000 --> 00:26:45.000]  結果一不穩,這個約會要掉下來,有人就用手去扶,結果這個人就被上帝給擊殺,處罰死了。
[00:26:45.000 --> 00:26:50.000]  所以那次是失敗了。大衛經過反省之後,他明白了。
[00:26:50.000 --> 00:27:02.000]  所以15章13節他說什麼呢?因為你們先前沒有抬著約會,他派那些立位人抬著約會,按定理求問耶和華我們的神,所以他刑罰我們。
[00:27:02.000 --> 00:27:08.000]  所以第一次他學習到沒有求問神。
[00:27:08.000 --> 00:27:16.000]  然後經過了這次在中間打非利式人的經驗,他學會求問神了。
[00:27:16.000 --> 00:27:26.000]  不管是第一次非利式人布散在立法因谷,他直接的上帝說你上去攻打他們,我會把他們交在你們手裡,他就打贏了。
[00:27:26.000 --> 00:27:37.000]  還是第二次來的時候,布散在立法因谷,大衛問上帝,上帝說你繞過去從後面來攻打,我已經為你在前面打敗他們了。
[00:27:37.000 --> 00:27:43.000]  他都學會求問神,所以之後的約會事件是成功的。
[00:27:43.000 --> 00:27:47.000]  第二次他們再去辦約會的時候,他真的是什麼呢?
[00:27:47.000 --> 00:28:00.000]  他說你們是立位人的主掌,你們和你們的弟兄應當自結,好將耶和華以色列神的約會抬到我所預備的地方。
[00:28:00.000 --> 00:28:09.000]  這全部都是按上帝的方法,按上帝揀選的人,上帝揀選立位人來抬,是上帝的主權。
[00:28:09.000 --> 00:28:17.000]  不要問為什麼,上帝在一些事情上,他就是要讓我們知道誰是主,他有主權。
