
[00:00:00.000 --> 00:00:02.000]  主持人:各位姐妹早晨
[00:14:42.000 --> 00:14:44.000]  不惜不按規矩
[00:14:44.000 --> 00:14:47.000]  不是按奧委會的規矩
[00:14:47.000 --> 00:14:50.000]  另外一個更離譜的就是Euronews
[00:14:50.000 --> 00:14:52.000]  我在網上找這些資料
[00:14:52.000 --> 00:14:55.000]  歐盟離譜到一個地步
[00:14:55.000 --> 00:14:59.000]  他將27個國家捆綁在一起
[00:14:59.000 --> 00:15:01.000]  作為一個國家
[00:15:01.000 --> 00:15:02.000]  27個國家
[00:15:02.000 --> 00:15:05.000]  突然間他幾天前的獎牌
[00:15:05.000 --> 00:15:07.000]  他說我們有88個獎牌
[00:15:07.000 --> 00:15:08.000]  我們排第一
[00:15:08.000 --> 00:15:09.000]  我們超越中國
[00:15:09.000 --> 00:15:13.000]  這些這樣的遊戲
[00:15:13.000 --> 00:15:15.000]  好像小朋友
[00:15:15.000 --> 00:15:18.000]  一個很不成熟的小朋友
[00:15:18.000 --> 00:15:22.000]  你輸打就贏要
[00:15:22.000 --> 00:15:25.000]  這種我們發覺真的很離譜
[00:15:25.000 --> 00:15:30.000]  另外一個令我非常不安的一件事
[00:15:30.000 --> 00:15:34.000]  就是當奧運
[00:15:34.000 --> 00:15:38.000]  我們中國首個游泳拿到金牌
[00:15:38.000 --> 00:15:42.000]  這個是19歲的一個新星潘展樂
[00:15:42.000 --> 00:15:45.000]  他在男子組100米的自由泳決賽
[00:15:45.000 --> 00:15:47.000]  以46.40
[00:15:47.000 --> 00:15:50.000]  刷新自己保持的世界紀錄
[00:15:50.000 --> 00:15:54.000]  為中國泳隊取得金屆第一面金牌
[00:15:54.000 --> 00:16:00.000]  但是他賽後他跟人申訴
[00:16:00.000 --> 00:16:06.000]  他說根本他隔離的澳洲的對手
[00:16:06.000 --> 00:16:08.000]  和美國的對手
[00:16:08.000 --> 00:16:11.000]  直接不單止不跟他打招呼
[00:16:11.000 --> 00:16:14.000]  他甚至在練習的時候
[00:16:14.000 --> 00:16:20.000]  被人示意有侮辱之嫌
[00:16:20.000 --> 00:16:22.000]  他們專門撥水
[00:16:22.000 --> 00:16:24.000]  撥他的教練
[00:16:24.000 --> 00:16:28.000]  為什麼中國泳隊今年被人這麼針對
[00:16:28.000 --> 00:16:30.000]  他們就說他們在21年的時候
[00:16:30.000 --> 00:16:34.000]  他們有興奮劑的禁藥
[00:16:34.000 --> 00:16:35.000]  這個興奮劑的禁藥
[00:16:35.000 --> 00:16:38.000]  其實是中國自己的泳隊
[00:16:38.000 --> 00:16:46.000]  報上去世界的國際的泳委會
[00:16:46.000 --> 00:16:50.000]  中國絕對沒有隱瞞這件事
[00:16:50.000 --> 00:16:52.000]  而他這件事後來發覺
[00:16:52.000 --> 00:16:57.000]  其實是那些食物污染了他們某些運動員
[00:16:57.000 --> 00:17:00.000]  整件事由21年到現在24年
[00:17:00.000 --> 00:17:03.000]  三年來已經以為解決了
[00:17:03.000 --> 00:17:08.000]  而世界泳委會和國際的澳委會
[00:17:08.000 --> 00:17:11.000]  都批准他們來參加今年的奧運會
[00:17:11.000 --> 00:17:14.000]  是美國不放過我們中國的泳隊
[00:17:14.000 --> 00:17:16.000]  示意批評
[00:17:16.000 --> 00:17:18.000]  抹黑甚至到七月尾的時候
[00:17:18.000 --> 00:17:21.000]  還來到大肆在這些輿論裡面
[00:17:21.000 --> 00:17:26.000]  搞到這個澳委會被迫沒辦法
[00:17:26.000 --> 00:17:30.000]  一日七次去驗我們中國的泳壽
[00:17:30.000 --> 00:17:36.000]  早上五點鐘要泳隊的隊員排隊
[00:17:36.000 --> 00:17:38.000]  去驗這些興奮劑
[00:17:38.000 --> 00:17:40.000]  驗到現在還是沒有
[00:17:40.000 --> 00:17:43.000]  驗到現在是這樣做
[00:17:43.000 --> 00:17:46.000]  這個是大大影響他們的心情
[00:17:46.000 --> 00:17:48.000]  和影響他們比賽的質素
[00:17:48.000 --> 00:17:52.000]  真的面對這個難處的時候
[00:17:52.000 --> 00:17:54.000]  我有時真的覺得
[00:17:54.000 --> 00:17:57.000]  為什麼會有這樣的情況
[00:17:57.000 --> 00:18:04.000]  我引用一個例證給大家認識
[00:18:04.000 --> 00:18:07.000]  我預備今天這個講章的時候
[00:18:07.000 --> 00:18:11.000]  我看到一個資料我覺得很有意思
[00:18:11.000 --> 00:18:14.000]  這個資料是說
[00:18:14.000 --> 00:18:23.000]  就是我們所謂美國
[00:18:23.000 --> 00:18:27.000]  美國大家知道哪個人是解放克勞的
[00:18:27.000 --> 00:18:30.000]  哪個總統林肯
[00:18:30.000 --> 00:18:33.000]  第十六任的林肯總統
[00:18:33.000 --> 00:18:36.000]  他出身是一個諧象的家庭
[00:18:36.000 --> 00:18:39.000]  在當時社會他們很講
[00:18:39.000 --> 00:18:41.000]  就是你的家庭背景
[00:18:41.000 --> 00:18:43.000]  你出身那個階級
[00:18:43.000 --> 00:18:46.000]  有一次當林肯在參議院
[00:18:46.000 --> 00:18:49.000]  他發表他要競選總統演講的時候
[00:18:49.000 --> 00:18:51.000]  他遇到一個參議員
[00:18:51.000 --> 00:18:54.000]  就起來質問他
[00:18:54.000 --> 00:18:57.000]  林肯先生在你開始演講的時候
[00:18:57.000 --> 00:19:00.000]  請你記住你是諧象的兒子
[00:19:00.000 --> 00:19:05.000]  這位參議員目的就是想打擊林肯的自尊心
[00:19:05.000 --> 00:19:07.000]  要他退出競選
[00:19:07.000 --> 00:19:13.000]  這個時候全個參議院沒有人敢出聲
[00:19:13.000 --> 00:19:16.000]  林肯他說我很感謝你
[00:19:16.000 --> 00:19:19.000]  叫我想起我爸爸
[00:19:19.000 --> 00:19:22.000]  我爸爸已經去世了
[00:19:22.000 --> 00:19:30.000]  但是他教會我做事要努力盡力竭盡全力
[00:19:30.000 --> 00:19:35.000]  所以他做的諧是最快最好最耐用
[00:19:35.000 --> 00:19:39.000]  他的手藝是沒有人能夠及得上他
[00:19:39.000 --> 00:19:42.000]  在我心目中他不單是一個偉大的諧象
[00:19:42.000 --> 00:19:44.000]  他是一個偉大的父親
[00:19:44.000 --> 00:19:47.000]  那些人聽到的時候馬上掌聲如雷
[00:19:47.000 --> 00:19:51.000]  接著林肯對一個很傲慢的議員說
[00:19:51.000 --> 00:19:53.000]  我爸爸是諧象
[00:19:53.000 --> 00:19:55.000]  我自己也是一個木匠
[00:19:55.000 --> 00:19:58.000]  但是我不斷的努力成為了律師
[00:19:58.000 --> 00:20:00.000]  我曾經競選失敗
[00:20:00.000 --> 00:20:01.000]  但是我沒有灰心
[00:20:01.000 --> 00:20:03.000]  我盡力為人民服務
[00:20:03.000 --> 00:20:04.000]  終於成為參議員
[00:20:04.000 --> 00:20:09.000]  現在我要承諾我會竭盡全力成為美國最好的總統
[00:20:09.000 --> 00:20:17.000]  為國人為國家的人民帶來公平公義幸福和富庶的社會
[00:20:17.000 --> 00:20:21.000]  這個已經是幾百年前的事了
[00:20:21.000 --> 00:20:26.000]  我們今天要繼續為美國祈禱
[00:20:26.000 --> 00:20:29.000]  美國今天的總統是如何
[00:20:29.000 --> 00:20:32.000]  那個質素是怎樣
[00:20:32.000 --> 00:20:34.000]  大家有眼可以看到
[00:20:34.000 --> 00:20:37.000]  我們也要為我們國家祈禱
[00:20:37.000 --> 00:20:39.000]  我想說的是甚麼事呢
[00:20:39.000 --> 00:20:46.000]  我想說的是我們做人要有一個品格
[00:20:46.000 --> 00:20:48.000]  作為一個運動員如是
[00:20:48.000 --> 00:20:51.000]  作為一個國家領袖也是如此
[00:20:51.000 --> 00:20:57.000]  我們不要把政治帶入一個運動裏面
[00:20:57.000 --> 00:21:06.000]  更加不能用這種所謂階級和民族來歧視別人
[00:21:06.000 --> 00:21:08.000]  我在這裏舉一個例子給大家看
[00:21:08.000 --> 00:21:12.000]  這個是發生在2013年1月的時候
[00:21:12.000 --> 00:21:16.000]  Berlada這個地方有沒有人知道是哪個國家
