
[00:00:00.000 --> 00:00:02.800]  我們繼續讀第一次聖誕節
[00:01:44.900 --> 00:01:48.300]  你會怎樣?
[00:01:48.300 --> 00:01:50.300]  你問他拿回,OK?
[00:01:50.300 --> 00:01:51.600]  你問他拿回
[00:01:51.600 --> 00:01:56.500]  還有呢?誰喜歡Pokemon Card?
[00:01:56.500 --> 00:01:58.000]  Nixon,你會怎樣?
[00:01:58.000 --> 00:01:59.900]  如果Daniel拿了你的Pokemon Card
[00:01:59.900 --> 00:02:01.800]  他不告訴你,你不知道
[00:02:01.800 --> 00:02:03.800]  你回到家才發現
[00:02:03.800 --> 00:02:05.600]  噢!沒有了什麼卡?
[00:02:05.600 --> 00:02:08.900]  什麼Pikachu?
[00:02:08.900 --> 00:02:09.700]  你會怎樣?
[00:02:09.700 --> 00:02:12.300]  如果Daniel拿了你的卡
[00:02:12.300 --> 00:02:13.700]  你會打他?
[00:02:13.700 --> 00:02:17.400]  嘩!真的打他?
[00:02:17.400 --> 00:02:19.600]  不是假打?
[00:02:19.600 --> 00:02:24.400]  OK,Let's go to the next scenario
[00:02:24.400 --> 00:02:30.100]  你分房的時候帶了個足球
[00:02:30.100 --> 00:02:34.300]  你的足球打爛了電視
[00:02:34.300 --> 00:02:37.000]  嘩!你打爛了電視
[00:02:37.000 --> 00:02:40.600]  你會怎樣處理這個問題?
[00:02:40.600 --> 00:02:44.500]  如果你帶球打爛電視
[00:02:44.500 --> 00:02:46.500]  你會怎樣處理?
[00:02:46.500 --> 00:02:48.200]  你會賠償,你自己會賠償
[00:02:48.200 --> 00:02:51.400]  OK,OK,Very good
[00:02:51.400 --> 00:02:55.100]  我們問問Mentor
[00:02:55.100 --> 00:02:59.400]  Mentor Maurice,你會怎樣?
[00:02:59.400 --> 00:03:00.700]  你會馬上離開?
[00:03:00.700 --> 00:03:02.700]  嘩!你馬上離開?
[00:03:02.700 --> 00:03:07.200]  有閉路電視,你離開去哪裡?
[00:03:07.200 --> 00:03:13.000]  是你一起踢的,所以你覺得要馬上離開
[00:03:13.000 --> 00:03:14.500]  我們考考另一些
[00:03:14.500 --> 00:03:16.700]  Nathan,你會怎樣?
[00:03:16.700 --> 00:03:21.900]  如果你和Elias踢足球打爛電視
[00:03:21.900 --> 00:03:26.200]  你會怎樣處理這個問題?
[00:03:26.200 --> 00:03:30.600]  你會先問誰打爛電視?
[00:03:30.600 --> 00:03:33.900]  如果是你打爛電視,你會怎樣?
[00:03:33.900 --> 00:03:35.400]  你會承認的?
[00:03:35.400 --> 00:03:40.200]  OK,如果是Elias呢?
[00:03:40.200 --> 00:03:46.700]  找個Mentor去賠償,OK?
[00:03:46.700 --> 00:03:50.200]  OK,Let's go to the next scenario
[00:03:50.200 --> 00:03:56.200]  SCMP之前就有個Video footage
[00:03:56.200 --> 00:03:57.700]  在學校打架
[00:03:57.700 --> 00:04:01.700]  如果在小群組裡有人打架
[00:04:01.700 --> 00:04:03.200]  Nixon打Daniel
[00:04:03.200 --> 00:04:06.200]  嘩!你偷了我的東西,弄錯了
[00:04:06.200 --> 00:04:08.200]  你會怎樣處理?
[00:04:08.200 --> 00:04:10.200]  Lisa,你會怎樣處理?
[00:04:10.200 --> 00:04:14.200]  如果你們女生的群組打架
[00:04:14.200 --> 00:04:17.200]  你會怎樣處理?
[00:04:17.200 --> 00:04:21.200]  女主不會打架,只是Gossip,對嗎?
[00:04:21.200 --> 00:04:24.200]  I'm sorry, sorry
[00:04:24.200 --> 00:04:26.200]  如果會打架,你會怎樣?
[00:04:26.200 --> 00:04:30.200]  Lisa,如果真的打架,你會怎樣?
[00:04:30.200 --> 00:04:32.200]  Forgive
[00:04:32.200 --> 00:04:35.200]  如果有人打你,你會怎樣?
[00:04:35.200 --> 00:04:41.200]  你打他,嘩!打他
[00:04:41.200 --> 00:04:44.200]  女生會打架的
[00:04:44.200 --> 00:04:47.200]  Faye,你會怎樣?
[00:04:47.200 --> 00:04:49.200]  你會報警?
[00:04:49.200 --> 00:04:52.200]  Eugene打你,你就會報警
[00:04:52.200 --> 00:04:55.200]  有沒有人會報警?
[00:04:55.200 --> 00:04:59.200]  有沒有人會打他,像Lisa那樣?
[00:04:59.200 --> 00:05:02.200]  Vincent也會打他
[00:05:02.200 --> 00:05:06.200]  Ok,Let's go next scenario
[00:05:06.200 --> 00:05:10.200]  你的Mentor或Pastor
[00:05:10.200 --> 00:05:16.200]  在小群組裡說的話是Heresy
[00:05:16.200 --> 00:05:19.200]  It's not biblical
[00:05:19.200 --> 00:05:21.200]  你會怎樣?
[00:05:21.200 --> 00:05:23.200]  如果你分組了
[00:05:23.200 --> 00:05:26.200]  你的Mentor或Pastor
[00:05:26.200 --> 00:05:27.200]  Whoever is your leader
[00:05:27.200 --> 00:05:30.200]  說的話不是正確的
[00:05:30.200 --> 00:05:32.200]  Ok,Not biblical,你會怎樣?
[00:05:32.200 --> 00:05:34.200]  先問問Hugo
[00:05:34.200 --> 00:05:36.200]  Hugo和Martin好像很好聊
[00:05:36.200 --> 00:05:38.200]  你會怎樣?
[00:05:38.200 --> 00:05:42.200]  你會思考,Ok?
[00:05:42.200 --> 00:05:45.200]  Ok,還有呢?
[00:05:45.200 --> 00:05:47.200]  Next,Jose,你會怎樣?
[00:05:47.200 --> 00:05:50.200]  你進了College A
[00:05:50.200 --> 00:05:52.200]  然後有一個Mentor
[00:05:52.200 --> 00:05:55.200]  說的話好像不是很Biblical
[00:05:55.200 --> 00:05:57.200]  你會怎樣?
[00:05:57.200 --> 00:06:02.200]  由得他?
[00:06:02.200 --> 00:06:06.200]  Ok,誰會像Jose那樣?
[00:06:06.200 --> 00:06:08.200]  先想想
[00:06:08.200 --> 00:06:11.200]  誰會像Jose那樣?
[00:06:11.200 --> 00:06:13.200]  就這樣理他?
[00:06:13.200 --> 00:06:18.200]  Ok,還有沒有其他不同的方法?
[00:06:18.200 --> 00:06:30.200]  是,真的不是Bible
[00:06:30.200 --> 00:06:32.200]  耶穌可能不是死的
[00:06:32.200 --> 00:06:34.200]  可能不是復活的
[00:06:34.200 --> 00:06:39.200]  可能耶穌只是一個Alien
[00:06:39.200 --> 00:06:41.200]  你會由得他?
[00:06:41.200 --> 00:06:48.200]  Ok,Alright
[00:06:48.200 --> 00:06:51.200]  今天我們看看哥倫哥的書
[00:06:51.200 --> 00:06:54.200]  他們有什麼問題
[00:06:54.200 --> 00:06:56.200]  Ok,Let's read together the next slide
[00:06:56.200 --> 00:06:58.200]  We are going to read in English together
[00:06:58.200 --> 00:07:00.200]  Ok,Ready? 1,2,3
[00:07:00.200 --> 00:07:10.200]  If any of you have a dispute with another
[00:07:10.200 --> 00:07:15.200]  Or do you not know that the Lord's people will judge the world
[00:07:15.200 --> 00:07:17.200]  And if you are to judge the world
[00:07:17.200 --> 00:07:21.200]  Are you not competent to judge trivial cases?
[00:07:21.200 --> 00:07:24.200]  Do you not know that we will judge angels?
[00:07:24.200 --> 00:07:27.200]  How much more the living life
[00:07:27.200 --> 00:07:30.200]  Therefore if you have disputes about such matters
[00:07:30.200 --> 00:07:36.200]  Do you ask for a ruling from those of the lay of life or scorn in this church?
[00:07:36.200 --> 00:07:38.200]  I say this to shame you
[00:07:38.200 --> 00:07:42.200]  Is it possible that there is nobody among you wise enough
[00:07:42.200 --> 00:07:45.200]  To judge a dispute between believers?
[00:07:45.200 --> 00:07:48.200]  Then instead one brother takes another to court
[00:07:48.200 --> 00:07:51.200]  And this is in front of unbelievers
[00:07:51.200 --> 00:07:53.200]  這個問題是什麼?
[00:07:53.200 --> 00:07:55.200]  這個問題保羅描述
[00:07:55.200 --> 00:08:00.200]  在教會有幾個人有一個dispute
[00:08:00.200 --> 00:08:02.200]  有一個dispute,是不是?
[00:08:02.200 --> 00:08:06.200]  可能有人拿了別人的Pokemon card
[00:08:06.200 --> 00:08:10.200]  或者有人不小心打破了東西
[00:08:10.200 --> 00:08:11.200]  是不是?
[00:08:11.200 --> 00:08:13.200]  那他們的問題
[00:08:13.200 --> 00:08:14.200]  保羅的問題是什麼?
[00:08:14.200 --> 00:08:15.200]  保羅的問題是
[00:08:15.200 --> 00:08:19.200]  為什麼你告這個人
[00:08:19.200 --> 00:08:25.200]  是用外面的法律去告這個人的?
[00:08:25.200 --> 00:08:26.200]  是不是?
[00:08:26.200 --> 00:08:27.200]  那這個solution
[00:08:27.200 --> 00:08:28.200]  保羅就是在問
[00:08:28.200 --> 00:08:32.200]  你是應該在這個教會自己處理這個問題
[00:08:32.200 --> 00:08:39.200]  還是去外面的法律去解決這個問題?
[00:08:39.200 --> 00:08:43.200]  保羅正在描述這個情況
[00:08:43.200 --> 00:08:46.200]  我們會討論一下
[00:08:46.200 --> 00:08:48.200]  Let's go to the discussion questions
[00:08:48.200 --> 00:08:50.200]  Number one
[00:08:50.200 --> 00:08:53.200]  Was there a time you had a dispute with someone at church?
[00:08:53.200 --> 00:08:55.200]  How did you solve, resolve it?
[00:08:55.200 --> 00:08:57.200]  How did you resolve it?
[00:08:57.200 --> 00:08:58.200]  Okay
[00:08:58.200 --> 00:08:59.200]  And then question two
[00:08:59.200 --> 00:09:08.200]  How do you think God wants us to resolve our issues at church?
[00:09:08.200 --> 00:09:09.200]  好,兩個問題
[00:09:09.200 --> 00:09:12.200]  Let's have four minutes to discuss
[00:09:12.200 --> 00:09:14.200]  Okay, mentors, let's go to groups
[00:09:14.200 --> 00:09:19.200]  Okay,有沒有人想分享有dispute at church?
[00:09:19.200 --> 00:09:20.200]  Anybody have a good story?
[00:09:20.200 --> 00:09:22.200]  Sam,你那裡有沒有東西要分享?
[00:09:22.200 --> 00:09:23.200]  學校那些
[00:09:23.200 --> 00:09:24.200]  Okay,分享學校那些
[00:09:24.200 --> 00:09:26.200]  我summarize一下
[00:09:26.200 --> 00:09:29.200]  我們有些取態就是
[00:09:29.200 --> 00:09:32.200]  我不和別人接觸就沒有衝突
[00:09:32.200 --> 00:09:33.200]  我們知道
[00:09:33.200 --> 00:09:37.200]  就是免得不小心踩到別人的尾巴
[00:09:37.200 --> 00:09:38.200]  我們就決定
[00:09:38.200 --> 00:09:40.200]  不主動接觸就沒事
[00:09:40.200 --> 00:09:41.200]  或者有些是什麼呢?
[00:09:41.200 --> 00:09:42.200]  就是說
[00:09:42.200 --> 00:09:43.200]  我都不夠他打
[00:09:43.200 --> 00:09:45.200]  所以我不要亂得罪人
[00:09:45.200 --> 00:09:46.200]  大概是這樣
[00:09:46.200 --> 00:09:50.200]  How does God want us to resolve issues at church?
[00:09:50.200 --> 00:09:52.200]  Okay,李帆涵
[00:09:52.200 --> 00:09:55.200]  He probably wants us to talk it out
[00:09:55.200 --> 00:09:59.200]  Can I just not argue and just talk?
[00:09:59.200 --> 00:10:01.200]  Okay, communication is important
[00:10:01.200 --> 00:10:02.200]  Okay, very good
[00:10:02.200 --> 00:10:03.200]  還有沒有?
[00:10:03.200 --> 00:10:05.200]  還有沒有有d...
[00:10:05.200 --> 00:10:07.200]  Elias,你想講?
[00:10:07.200 --> 00:10:08.200]  Oh, yeah
[00:10:08.200 --> 00:10:10.200]  So,他說resolve our issues
[00:10:10.200 --> 00:10:11.200]  我們可以問一下
[00:10:11.200 --> 00:10:13.200]  Pastors可以有什麼解決方法
[00:10:13.200 --> 00:10:15.200]  Cause sometimes pastors
[00:10:15.200 --> 00:10:17.200]  他的intelligence會高過我們
[00:10:17.200 --> 00:10:18.200]  Sometimes
[00:10:18.200 --> 00:10:19.200]  Sometimes
[00:10:19.200 --> 00:10:22.200]  Sometimes
[00:10:22.200 --> 00:10:23.200]  Okay
[00:10:23.200 --> 00:10:26.200]  我們pastors會用AI去
[00:10:26.200 --> 00:10:27.200]  問問AI那些
[00:10:27.200 --> 00:10:28.200]  是不是?
[00:10:28.200 --> 00:10:31.200]  是不是?
[00:10:31.200 --> 00:10:32.200]  Okay
[00:10:32.200 --> 00:10:35.200]  Let's go to the next slide
[00:10:35.200 --> 00:10:37.200]  教會是有不同的問題的
[00:10:37.200 --> 00:10:38.200]  是不是?
[00:10:38.200 --> 00:10:40.200]  因為有人就會有什麼?
[00:10:40.200 --> 00:10:41.200]  有問題
[00:10:41.200 --> 00:10:42.200]  會有罪的
[00:10:42.200 --> 00:10:44.200]  在教會
[00:10:44.200 --> 00:10:47.200]  都會有不同的different issues
[00:10:47.200 --> 00:10:48.200]  這個保羅
[00:10:48.200 --> 00:10:52.200]  我們要describe what issues he's talking about
[00:10:52.200 --> 00:10:54.200]  There's criminal cases
[00:10:54.200 --> 00:10:56.200]  And there are civil cases
[00:10:56.200 --> 00:10:59.200]  有沒有人understand what is the difference?
[00:10:59.200 --> 00:11:01.200]  有幾個lawyer在這裡
[00:11:01.200 --> 00:11:03.200]  Okay, what is the criminal case?
[00:11:03.200 --> 00:11:04.200]  Okay, arguments
[00:11:04.200 --> 00:11:06.200]  Okay, interesting
[00:11:06.200 --> 00:11:07.200]  Interesting
[00:11:07.200 --> 00:11:08.200]  Uncle Vincent
[00:11:08.200 --> 00:11:14.200]  You wanna describe what civil and criminal cases are?
[00:11:14.200 --> 00:11:16.200]  Criminal cases are based on
[00:11:16.200 --> 00:11:19.200]  Penal law or criminal law of that jurisdiction
[00:11:19.200 --> 00:11:21.200]  And it can be different in all jurisdictions
[00:11:21.200 --> 00:11:23.200]  Civil cases are cases of dispute
[00:11:23.200 --> 00:11:25.200]  That's quite correct
[00:11:25.200 --> 00:11:26.200]  On those areas
[00:11:26.200 --> 00:11:30.200]  But the disputes are actually based on
[00:11:30.200 --> 00:11:32.200]  Years and years of case law
[00:11:32.200 --> 00:11:33.200]  Okay
[00:11:33.200 --> 00:11:34.200]  好
[00:11:34.200 --> 00:11:35.200]  那保羅呢?
[00:11:35.200 --> 00:11:38.200]  What do you think Paul is talking about here?
[00:11:38.200 --> 00:11:40.200]  Do you think he's talking about
[00:11:40.200 --> 00:11:42.200]  People in the church being criminals
[00:11:42.200 --> 00:11:45.200]  And doing things against the Roman church?
[00:11:45.200 --> 00:11:46.200]  Or do you think he's talking about
[00:11:46.200 --> 00:11:48.200]  Within the church, there's a dispute
[00:11:48.200 --> 00:11:50.200]  There's an argument
[00:11:50.200 --> 00:11:52.200]  Or somebody
[00:11:52.200 --> 00:11:54.200]  Stole somebody's 菠蘿包
[00:11:54.200 --> 00:11:56.200]  Or蛋撻
[00:11:56.200 --> 00:11:58.200]  Or 蛋撻太鹹
[00:11:58.200 --> 00:12:00.200]  So there's a dispute
[00:12:00.200 --> 00:12:01.200]  是不是?
[00:12:01.200 --> 00:12:03.200]  不知道有鹹蛋撻的
[00:12:03.200 --> 00:12:04.200]  Okay
[00:12:04.200 --> 00:12:11.200]  So today we're gonna learn three things
[00:12:11.200 --> 00:12:12.200]  Three things
[00:12:12.200 --> 00:12:14.200]  第一是worldly judgment
[00:12:14.200 --> 00:12:15.200]  Godly judgment
[00:12:15.200 --> 00:12:17.200]  And the right judgment
[00:12:17.200 --> 00:12:18.200]  三個judgment
[00:12:18.200 --> 00:12:19.200]  Okay
[00:12:19.200 --> 00:12:22.200]  我們說的就是worldly judgment
[00:12:22.200 --> 00:12:24.200]  之前保羅就說
[00:12:24.200 --> 00:12:26.200]  Why do you take your disputes
[00:12:26.200 --> 00:12:29.200]  To people that are what?
[00:12:29.200 --> 00:12:31.200]  Non-Christians
[00:12:31.200 --> 00:12:33.200]  In front of non-believers
[00:12:33.200 --> 00:12:36.200]  之前在Roman society
[00:12:36.200 --> 00:12:38.200]  他們會在哪裏
[00:12:38.200 --> 00:12:40.200]  有這個judgment court case
[00:12:40.200 --> 00:12:41.200]  Okay
[00:12:41.200 --> 00:12:42.200]  現在呢
[00:12:42.200 --> 00:12:44.200]  現在如果我們有一個
[00:12:44.200 --> 00:12:45.200]  Legal dispute
[00:12:45.200 --> 00:12:47.200]  我們會去哪裏?
[00:12:47.200 --> 00:12:48.200]  Court
[00:12:48.200 --> 00:12:49.200]  Nearest court
[00:12:49.200 --> 00:12:50.200]  High court
[00:12:50.200 --> 00:12:51.200]  在哪裏?
[00:12:51.200 --> 00:12:52.200]  High court
[00:12:52.200 --> 00:12:53.200]  在對面
[00:12:53.200 --> 00:12:54.200]  走到對面就可以了
[00:12:54.200 --> 00:12:55.200]  是不是?
[00:12:55.200 --> 00:12:56.200]  之前呢
[00:12:56.200 --> 00:12:58.200]  在這個Roman society
[00:12:58.200 --> 00:13:00.200]  他們會有一個court
[00:13:00.200 --> 00:13:02.200]  在market place那裏
[00:13:02.200 --> 00:13:04.200]  即是city center那裏
[00:13:04.200 --> 00:13:05.200]  Okay, city center
[00:13:05.200 --> 00:13:06.200]  Like for example
[00:13:06.200 --> 00:13:08.200]  你去那些European city
[00:13:08.200 --> 00:13:13.200]  最漂亮的地方
[00:13:13.200 --> 00:13:18.200]  平時是那些city center
[00:13:18.200 --> 00:13:20.200]  如果有個court
[00:13:20.200 --> 00:13:21.200]  在city center
[00:13:21.200 --> 00:13:22.200]  那怎樣?
[00:13:22.200 --> 00:13:24.200]  What is the result?
[00:13:24.200 --> 00:13:25.200]  如果在city center
[00:13:25.200 --> 00:13:27.200]  那會怎樣?
[00:13:27.200 --> 00:13:32.200]  It is
[00:13:32.200 --> 00:13:34.200]  每個人都會看到
[00:13:34.200 --> 00:13:36.200]  Everybody will know
[00:13:36.200 --> 00:13:38.200]  你有這個dispute
[00:13:38.200 --> 00:13:40.200]  這個有這個dispute
[00:13:40.200 --> 00:13:41.200]  每個人都會知道
[00:13:41.200 --> 00:13:43.200]  他們之前呢
[00:13:43.200 --> 00:13:44.200]  就是用這個
[00:13:44.200 --> 00:13:46.200]  是a form of entertainment
[00:13:46.200 --> 00:13:47.200]  嘩,好得意
[00:13:47.200 --> 00:13:48.200]  他又罵這個
[00:13:48.200 --> 00:13:50.200]  這個又不喜歡這個
[00:13:50.200 --> 00:13:52.200]  這個又不開心
[00:13:52.200 --> 00:13:55.200]  所以他覺得是一個entertainment
[00:13:55.200 --> 00:13:56.200]  所以保羅呢
[00:13:56.200 --> 00:14:00.200]  就不想他們有教會的dispute
[00:14:00.200 --> 00:14:02.200]  就make it public
[00:14:02.200 --> 00:14:04.200]  So everybody knows
[00:14:04.200 --> 00:14:05.200]  每個人都覺得
[00:14:05.200 --> 00:14:07.200]  嘩,這個教會怎樣?
[00:14:07.200 --> 00:14:10.200]  每個人都和這個世界一樣
[00:14:10.200 --> 00:14:11.200]  他們有dispute
[00:14:11.200 --> 00:14:13.200]  我們世界都有dispute
[00:14:13.200 --> 00:14:15.200]  The church is no different
[00:14:15.200 --> 00:14:18.200]  和他們see it as entertainment
[00:14:18.200 --> 00:14:20.200]  保羅的問題是
[00:14:20.200 --> 00:14:23.200]  為什麼你教會裏面有dispute?
[00:14:23.200 --> 00:14:26.200]  Why do you need worldly judgment?
[00:14:26.200 --> 00:14:28.200]  Worldly judgment
[00:14:28.200 --> 00:14:30.200]  因為worldly judgment
[00:14:30.200 --> 00:14:31.200]  是用什麼value?
[00:14:31.200 --> 00:14:33.200]  是用worldly values
[00:14:33.200 --> 00:14:34.200]  Okay
[00:14:34.200 --> 00:14:36.200]  And so Paul is wondering
[00:14:36.200 --> 00:14:39.200]  Why not have godly values
[00:14:39.200 --> 00:14:41.200]  to judge the things
[00:14:41.200 --> 00:14:42.200]  that are having
[00:14:42.200 --> 00:14:45.200]  the problems in the church
[00:14:45.200 --> 00:14:47.200]  這個Corinthian church呢
[00:14:47.200 --> 00:14:49.200]  我們look at next slide
[00:14:49.200 --> 00:14:51.200]  他們好像我們
[00:14:51.200 --> 00:14:53.200]  現在這個civil rights movement
[00:14:53.200 --> 00:14:54.200]  是吧
[00:14:54.200 --> 00:14:56.200]  It's about my body, my rights
[00:14:56.200 --> 00:14:59.200]  所以他們Corinthian church裏面呢
[00:14:59.200 --> 00:15:00.200]  都是這樣
[00:15:00.200 --> 00:15:02.200]  This is my property
[00:15:02.200 --> 00:15:04.200]  These are my things
[00:15:04.200 --> 00:15:05.200]  你弄爛呢
[00:15:05.200 --> 00:15:06.200]  你偷了呢
[00:15:06.200 --> 00:15:08.200]  I have my rights
[00:15:08.200 --> 00:15:12.200]  I deserve some sort of solution
[00:15:12.200 --> 00:15:14.200]  Some sort of solution
[00:15:14.200 --> 00:15:15.200]  所以保羅呢
[00:15:15.200 --> 00:15:17.200]  就講next slide
[00:15:17.200 --> 00:15:18.200]  Let's go next slide
[00:15:18.200 --> 00:15:22.200]  Why do you have people outside judging
[00:15:22.200 --> 00:15:24.200]  that are unbelievers
[00:15:24.200 --> 00:15:28.200]  judging your case inside the church?
[00:15:28.200 --> 00:15:30.200]  Or do you not know that wrongdoers
[00:15:30.200 --> 00:15:32.200]  will not inherit the kingdom of god?
[00:15:32.200 --> 00:15:34.200]  Do not be deceived
[00:15:34.200 --> 00:15:36.200]  Neither sexual immoral
[00:15:36.200 --> 00:15:39.200]  nor adulterers
[00:15:39.200 --> 00:15:41.200]  or men who have sex with other men
[00:15:41.200 --> 00:15:42.200]  nor thieves
[00:15:42.200 --> 00:15:43.200]  nor the greedy
[00:15:43.200 --> 00:15:44.200]  nor drunkards
[00:15:44.200 --> 00:15:45.200]  nor slanders
[00:15:45.200 --> 00:15:46.200]  nor swindlers
[00:15:46.200 --> 00:15:49.200]  will inherit the kingdom of god
[00:15:49.200 --> 00:15:51.200]  外面的人呢
[00:15:51.200 --> 00:15:53.200]  是practice這些不同的東西
[00:15:53.200 --> 00:15:54.200]  是吧
[00:15:54.200 --> 00:15:57.200]  So why are we getting these people
[00:15:57.200 --> 00:16:00.200]  to judge our church case?
[00:16:00.200 --> 00:16:03.200]  這個是我們的ambassador team
[00:16:03.200 --> 00:16:04.200]  這個ambassador team
[00:16:04.200 --> 00:16:06.200]  如果我們的ambassador team
[00:16:06.200 --> 00:16:07.200]  Sam呢
[00:16:07.200 --> 00:16:10.200]  就和Hosea有些東西
[00:16:10.200 --> 00:16:12.200]  Hosea呢
[00:16:12.200 --> 00:16:15.200]  偷了Sam的豬扒包
[00:16:15.200 --> 00:16:16.200]  是吧
[00:16:16.200 --> 00:16:17.200]  跟著呢
[00:16:17.200 --> 00:16:18.200]  Winnie呢
[00:16:18.200 --> 00:16:22.200]  就覺得CY經常壓著她
[00:16:22.200 --> 00:16:23.200]  是吧
[00:16:23.200 --> 00:16:24.200]  不喜歡她的東西
[00:16:24.200 --> 00:16:25.200]  跟著呢
[00:16:25.200 --> 00:16:26.200]  Kaleb呢
[00:16:26.200 --> 00:16:28.200]  就不喜歡他媽媽的東西
[00:16:28.200 --> 00:16:29.200]  是吧
[00:16:29.200 --> 00:16:31.200]  你煮的東西這麼難吃
[00:16:31.200 --> 00:16:34.200]  For example
[00:16:34.200 --> 00:16:35.200]  是吧
[00:16:35.200 --> 00:16:36.200]  Carmen呢
[00:16:36.200 --> 00:16:38.200]  就不喜歡Johnny的office space
[00:16:38.200 --> 00:16:40.200]  她想Johnny的office space
[00:16:40.200 --> 00:16:41.200]  為什麼她近這個窗
[00:16:41.200 --> 00:16:43.200]  近這個門
[00:16:43.200 --> 00:16:45.200]  如果我們的ambassador team
[00:16:45.200 --> 00:16:47.200]  是有這些dispute呢
[00:16:47.200 --> 00:16:49.200]  跟著去了high court
[00:16:49.200 --> 00:16:51.200]  去了high court
[00:16:51.200 --> 00:16:53.200]  你會怎樣
[00:16:53.200 --> 00:16:54.200]  Cynthia你會覺得怎樣
[00:16:54.200 --> 00:16:56.200]  如果那個
[00:16:56.200 --> 00:17:02.200]  Court都不理你
[00:17:02.200 --> 00:17:04.200]  這些case
[00:17:04.200 --> 00:17:05.200]  是吧
[00:17:05.200 --> 00:17:06.200]  又不喜歡豬扒包
[00:17:06.200 --> 00:17:07.200]  又那個office
[00:17:07.200 --> 00:17:08.200]  又喜歡她那個
[00:17:08.200 --> 00:17:09.200]  又不喜歡那個
[00:17:09.200 --> 00:17:11.200]  These are ridiculous
[00:17:11.200 --> 00:17:12.200]  這個呢
[00:17:12.200 --> 00:17:13.200]  就是保羅
[00:17:13.200 --> 00:17:15.200]  和這個Corinthian church
[00:17:15.200 --> 00:17:16.200]  這樣說
[00:17:16.200 --> 00:17:17.200]  是吧
[00:17:17.200 --> 00:17:21.200]  Why are you bringing your cases
[00:17:21.200 --> 00:17:25.200]  to the unbeliever worldly court
[00:17:25.200 --> 00:17:26.200]  第一呢
[00:17:26.200 --> 00:17:28.200]  It is entertainment to them
[00:17:28.200 --> 00:17:29.200]  第二呢
[00:17:29.200 --> 00:17:32.200]  Everybody knows the business
[00:17:32.200 --> 00:17:34.200]  within the church
[00:17:34.200 --> 00:17:35.200]  第三呢
[00:17:35.200 --> 00:17:37.200]  It is not a good witness
[00:17:37.200 --> 00:17:39.200]  Ok let's look at the next slide
[00:17:39.200 --> 00:17:44.200]  If you watched the dark night
[00:17:44.200 --> 00:17:46.200]  The joker says
[00:17:46.200 --> 00:17:49.200]  Let's not blow things out of proportion
[00:17:49.200 --> 00:17:51.200]  這個就是保羅
[00:17:51.200 --> 00:17:53.200]  和Corinthian church這樣說
[00:17:53.200 --> 00:17:56.200]  When we bring our civil cases
[00:17:56.200 --> 00:17:58.200]  outside the church
[00:17:58.200 --> 00:18:00.200]  我們就會destroy
[00:18:00.200 --> 00:18:01.200]  幾樣東西
[00:18:01.200 --> 00:18:02.200]  第一呢
[00:18:02.200 --> 00:18:03.200]  是我們的church unity
[00:18:03.200 --> 00:18:04.200]  是吧
