
[00:00:00.000 --> 00:00:02.160]   (silence)
[00:08:15.780 --> 00:08:20.220]   Let's look at the map of Israel.
[00:08:20.220 --> 00:08:24.060]   So Samson is in Zorah, okay?
[00:08:24.060 --> 00:08:26.760]   So Zorah is in the middle here.
[00:08:26.760 --> 00:08:28.560]   I don't know if you can see that.
[00:08:28.560 --> 00:08:31.600]   That's where the red line starts.
[00:08:31.600 --> 00:08:33.860]   Yeah, right there where the mouse is.
[00:08:33.860 --> 00:08:36.240]   And Bonnie's doing an excellent job there.
[00:08:36.240 --> 00:08:40.240]   So he is born in Zorah and he's gonna go to Timnah
[00:08:40.240 --> 00:08:43.940]   where he meets a certain woman.
[00:08:43.940 --> 00:08:48.940]   And later he will be going down to near the Mediterranean Sea
[00:08:50.020 --> 00:08:52.220]   and there's gonna be a battle there
[00:08:52.220 --> 00:08:56.260]   and we will continue and see the story.
[00:08:56.260 --> 00:08:58.560]   So we went through Samson's vow
[00:08:58.560 --> 00:09:02.260]   and then now we're gonna go through Samson's vice.
[00:09:02.260 --> 00:09:06.160]   And so we will continue to read in Judges chapter 14.
[00:09:06.160 --> 00:09:12.100]   "Samson went down to Timnah and at Timnah,
[00:09:12.100 --> 00:09:13.500]   "he saw one of the girls,
[00:09:13.500 --> 00:09:16.180]   "one of the daughters of the Philistines.
[00:09:16.180 --> 00:09:18.740]   "Then he came up and told his father and mother,
[00:09:18.740 --> 00:09:22.720]   "I saw one of the daughters of the Philistines at Timnah.
[00:09:22.720 --> 00:09:25.880]   "Now get her for me as my wife.
[00:09:25.880 --> 00:09:28.280]   "But his father and mother said to him,
[00:09:28.280 --> 00:09:31.960]   "is there not a woman among the daughters of your relatives
[00:09:31.960 --> 00:09:36.160]   "or among all our people that you must go to take a wife
[00:09:36.160 --> 00:09:38.960]   "from the uncircumcised Philistines?
[00:09:38.960 --> 00:09:41.360]   "But Samson said to his father,
[00:09:41.360 --> 00:09:46.240]   "get her for me for she is right in my eyes."
[00:09:46.240 --> 00:09:48.500]   Now, if you see the highlighted text there,
[00:09:48.500 --> 00:09:53.220]   what Samson saw, he wanted.
[00:09:53.220 --> 00:09:56.460]   He saw the daughters of the Philistines.
[00:09:56.460 --> 00:09:59.720]   He saw this woman and he said,
[00:09:59.720 --> 00:10:04.360]   "She is right for me in my eyes."
[00:10:04.360 --> 00:10:07.620]   And so he wanted to marry this woman.
[00:10:07.620 --> 00:10:10.800]   And so they arranged a marriage
[00:10:10.800 --> 00:10:13.280]   and the parents went down to Timnah.
[00:10:13.280 --> 00:10:16.080]   And when they were on their way to Timnah,
[00:10:16.080 --> 00:10:18.560]   there was a lion.
[00:10:18.560 --> 00:10:21.800]   A lion came and rushed after them.
[00:10:21.800 --> 00:10:24.480]   I don't know if you've been hiking before,
[00:10:24.480 --> 00:10:25.800]   if you were hiking and then,
[00:10:25.800 --> 00:10:29.220]   oh no, there's a snake or oh no, there's a wild dog
[00:10:29.220 --> 00:10:31.160]   and you're all of a sudden alarmed, right?
[00:10:31.160 --> 00:10:35.040]   And you wanna run away, but Samson does not run away.
[00:10:35.040 --> 00:10:37.800]   And we see here in the next slide,
[00:10:37.800 --> 00:10:42.800]   then the spirit of the Lord rushed upon Samson
[00:10:42.820 --> 00:10:46.360]   and although he had nothing in his hand,
[00:10:46.360 --> 00:10:50.440]   he tore the lion in pieces as one tears a young goat.
[00:10:50.440 --> 00:10:52.040]   You see in the picture here,
[00:10:52.040 --> 00:10:56.200]   Samson just tearing the lion, the jaws of the lion apart.
[00:10:56.200 --> 00:11:00.560]   Now, this painting, lovely painting is by Giordano.
[00:11:00.560 --> 00:11:04.640]   I don't think it's related to the Hong Kong fashion,
[00:11:04.640 --> 00:11:06.040]   but Giordano was a painter
[00:11:06.040 --> 00:11:09.920]   and he painted this picture of Samson and the lion.
[00:11:11.080 --> 00:11:15.340]   And so he went away, he killed the lion
[00:11:15.340 --> 00:11:16.700]   and then on his way back,
[00:11:16.700 --> 00:11:19.580]   somehow he was traveling back and forth.
[00:11:19.580 --> 00:11:23.900]   He saw the lion again and within the lion,
[00:11:23.900 --> 00:11:26.420]   what did he see within this dead carcass?
[00:11:26.420 --> 00:11:30.980]   There was honey, there was bees flying around, right?
[00:11:30.980 --> 00:11:34.780]   And imagine there's honey in a dead carcass,
[00:11:34.780 --> 00:11:36.620]   who would eat it?
[00:11:36.620 --> 00:11:39.860]   Honey from a dead carcass, anybody raise their hand.
[00:11:39.860 --> 00:11:41.040]   Mark, is that a hand up?
[00:11:41.040 --> 00:11:42.480]   No?
[00:11:42.480 --> 00:11:44.600]   I don't think anybody would really wanna eat honey
[00:11:44.600 --> 00:11:46.200]   from a dead carcass, right?
[00:11:46.200 --> 00:11:49.440]   But what he saw, he wanted.
[00:11:49.440 --> 00:11:53.640]   And yeah, exactly, Michelle, you don't wanna eat it, right?
[00:11:53.640 --> 00:11:55.700]   As much as you love honey in your tea.
[00:11:55.700 --> 00:11:59.640]   But he wanted what he saw
[00:11:59.640 --> 00:12:02.400]   and honey gave his mouth pleasure
[00:12:02.400 --> 00:12:05.240]   and he loved the sweet stuff and he ate it
[00:12:05.240 --> 00:12:08.640]   and he gave some to his parents without telling them
[00:12:08.640 --> 00:12:12.100]   that it was from a dead carcass.
[00:12:12.100 --> 00:12:15.260]   And so because he ate from this dead carcass,
[00:12:15.260 --> 00:12:17.060]   the honey from this dead carcass,
[00:12:17.060 --> 00:12:19.780]   he violated one of the restrictions.
[00:12:19.780 --> 00:12:21.680]   And what was that restriction?
[00:12:21.680 --> 00:12:25.540]   That you could not touch a dead body.
[00:12:25.540 --> 00:12:27.500]   And so Samson violated that.
[00:12:27.500 --> 00:12:32.060]   Next, he goes to his wedding banquet, right?
[00:12:32.060 --> 00:12:34.100]   And at a wedding banquet,
[00:12:34.100 --> 00:12:37.980]   you have feast and you have drinking
[00:12:37.980 --> 00:12:42.080]   and there the riddler within Samson comes out
[00:12:42.080 --> 00:12:44.400]   and he says to his guests
[00:12:44.400 --> 00:12:46.840]   and all his companions that were there,
[00:12:46.840 --> 00:12:49.700]   "If you can answer this riddle,
[00:12:49.700 --> 00:12:54.700]   "I will give you 30 garments and 30 clothes."
[00:12:54.700 --> 00:12:57.240]   Back then that was like amazing, right?
[00:12:57.240 --> 00:13:00.680]   It'd be like, oh, if you get this riddle,
[00:13:00.680 --> 00:13:03.420]   imagine if you were at Ben and Fanny's wedding, right?
[00:13:03.420 --> 00:13:04.620]   And you were just like,
[00:13:04.620 --> 00:13:08.920]   "Hey, I wanna give you guys a contest," right?
[00:13:08.920 --> 00:13:11.280]   Ding, ding, ding, ding, ding, ding.
[00:13:11.280 --> 00:13:14.140]   It's a weird contest, but the groom says,
[00:13:14.140 --> 00:13:15.760]   "I wanna give you guys a contest.
[00:13:15.760 --> 00:13:19.820]   "I will give you 30 LV and 30 Gucci, right?
[00:13:19.820 --> 00:13:24.240]   "If you can answer this riddle
[00:13:24.240 --> 00:13:28.460]   "and at the end of seven days, if you can't answer it,
[00:13:28.460 --> 00:13:33.460]   "then you have to give me 30 linen garments and 30 clothes."
[00:13:34.520 --> 00:13:35.840]   And so this was the riddle.
[00:13:35.840 --> 00:13:39.200]   Out of the eater, something to eat.
[00:13:39.200 --> 00:13:43.640]   Out of the strong, something sweet, right?
[00:13:43.640 --> 00:13:48.320]   And that was obviously the lion, right?
[00:13:48.320 --> 00:13:53.320]   And so we see in verse 18 what will happen next.
[00:13:53.320 --> 00:13:55.600]   And so the Philistines that were there
[00:13:55.600 --> 00:13:57.880]   and celebrating at the banquet,
[00:13:57.880 --> 00:14:00.000]   they were stumped, right?
[00:14:00.000 --> 00:14:01.380]   I don't know.
[00:14:01.380 --> 00:14:03.500]   I don't know exactly how to answer this.
[00:14:03.500 --> 00:14:05.800]   I don't wanna lose 30 linen garments.
[00:14:05.800 --> 00:14:10.360]   I don't wanna lose, I don't wanna lose face, right?
[00:14:10.360 --> 00:14:11.380]   I wanna win, right?
[00:14:11.380 --> 00:14:13.440]   And so they go to his wife,
[00:14:13.440 --> 00:14:19.240]   this woman who is gonna marry Samson.
[00:14:19.240 --> 00:14:23.840]   And we're like, "How could you give us this shame?
[00:14:23.840 --> 00:14:27.280]   "We're gonna lose this contest, this riddle.
[00:14:27.280 --> 00:14:28.200]   "We're gonna lose it."
[00:14:28.200 --> 00:14:31.640]   And so they keep nagging and threatening his wife.
[00:14:31.640 --> 00:14:34.400]   And then his wife goes to Samson and like,
[00:14:34.400 --> 00:14:38.300]   "Oh no, Samson, you brought me such shame.
[00:14:38.300 --> 00:14:40.920]   "Like how could you do this, right?
[00:14:40.920 --> 00:14:43.980]   "In front of my own family and people and relatives,
[00:14:43.980 --> 00:14:45.980]   "how could you do this to me?"
[00:14:45.980 --> 00:14:50.980]   And he keeps nagging Samson day after day after day.
[00:14:50.980 --> 00:14:53.800]   And Samson just finally gives in and was like,
[00:14:53.800 --> 00:14:58.060]   "Finally, okay, I'll tell you the answer.
[00:14:58.060 --> 00:14:59.920]   "I haven't even told my parents
[00:14:59.920 --> 00:15:02.540]   "that I will tell you the answer."
[00:15:02.540 --> 00:15:05.860]   And so we see in verse 18 what happens.
[00:15:05.860 --> 00:15:08.640]   Before sunset on the seventh day,
[00:15:08.640 --> 00:15:10.540]   the men of the town said to him,
[00:15:10.540 --> 00:15:12.560]   "What is sweeter than honey?
[00:15:12.560 --> 00:15:15.240]   "What is stronger than a lion?"
[00:15:15.240 --> 00:15:16.700]   Samson said to them,
[00:15:16.700 --> 00:15:20.120]   "If you had not plowed with my heifer,
[00:15:20.120 --> 00:15:23.360]   "you would have not solved my riddle."
[00:15:23.360 --> 00:15:26.160]   And so at that time,
[00:15:26.160 --> 00:15:29.580]   then the spirit of the Lord came powerfully upon him
[00:15:29.580 --> 00:15:32.400]   and he went down to Eshkodlin,
[00:15:32.400 --> 00:15:34.880]   struck down 30 of their men,
[00:15:34.880 --> 00:15:36.440]   stripped them of everything
[00:15:36.440 --> 00:15:38.600]   and gave their clothes to those
[00:15:38.600 --> 00:15:40.760]   who had explained the riddle.
[00:15:40.760 --> 00:15:41.820]   Burning with anger,
[00:15:41.820 --> 00:15:45.600]   he returned home to his father's home.
[00:15:45.600 --> 00:15:49.440]   And Samson's wife was given to one of his companions
[00:15:49.440 --> 00:15:51.780]   who attended the feast with him.
[00:15:51.780 --> 00:15:56.600]   So we see Samson's vice.
[00:15:56.600 --> 00:16:00.460]   His vice was he goes after what is in his eyes.
[00:16:00.460 --> 00:16:01.960]   What he sees,
[00:16:01.960 --> 00:16:04.420]   he sees that beautiful girl
[00:16:04.420 --> 00:16:06.700]   and he wants that beautiful girl.
[00:16:06.700 --> 00:16:09.000]   He sees the honey and is like,
[00:16:09.000 --> 00:16:11.000]   "Wow, it's so sweet.
[00:16:11.000 --> 00:16:13.380]   "Wow, I want that."
[00:16:13.380 --> 00:16:14.260]   Right?
[00:16:14.260 --> 00:16:17.620]   And then he disobeys the Nazirite vow.
[00:16:17.620 --> 00:16:19.280]   And what happens?
[00:16:19.280 --> 00:16:21.580]   He also responds in anger.
[00:16:21.580 --> 00:16:23.260]   Right?
[00:16:23.260 --> 00:16:25.180]   He either wants with,
[00:16:25.180 --> 00:16:26.860]   he wants, he's a hedonist.
[00:16:26.860 --> 00:16:29.260]   He wants what his eyes see.
[00:16:29.260 --> 00:16:31.180]   He wants that taste of honey.
[00:16:31.180 --> 00:16:33.860]   And then he also has an anger issue.
[00:16:33.860 --> 00:16:34.700]   Right?
[00:16:34.700 --> 00:16:37.240]   And so that was Samson's vice.
[00:16:37.240 --> 00:16:41.100]   The next thing we see is Samson's affliction.
[00:16:41.100 --> 00:16:43.300]   His wife betrays him.
[00:16:43.300 --> 00:16:45.120]   Right?
[00:16:45.120 --> 00:16:46.480]   That wouldn't be very nice.
[00:16:46.480 --> 00:16:48.620]   Would you like your wife to betray you
[00:16:48.620 --> 00:16:51.500]   on your wedding banquet?
[00:16:51.500 --> 00:16:53.140]   That wouldn't be very nice.
[00:16:53.140 --> 00:16:54.940]   And then what happens afterwards?
[00:16:54.940 --> 00:16:59.940]   His father-in-law gives his wife over to his best man.
[00:16:59.940 --> 00:17:02.780]   Talk about drama.
[00:17:02.780 --> 00:17:04.420]   Days of our lives, right?
[00:17:04.420 --> 00:17:06.340]   This is crazy.
[00:17:06.340 --> 00:17:12.100]   His wife is given to his best man.
[00:17:12.100 --> 00:17:14.160]   His father-in-law betrays him.
[00:17:14.160 --> 00:17:18.580]   And so we see next Samson's revenge.
[00:17:18.580 --> 00:17:21.020]   He's angry and he goes down
[00:17:21.420 --> 00:17:25.820]   and causes,
[00:17:25.820 --> 00:17:29.060]   he kills all these people just to get the clothes
[00:17:29.060 --> 00:17:30.540]   for these Philistines.
[00:17:30.540 --> 00:17:34.300]   And next, what does he do?
[00:17:34.300 --> 00:17:38.580]   He catches 30 foxes.
[00:17:38.580 --> 00:17:39.420]   30 foxes.
[00:17:39.420 --> 00:17:42.220]   Has anybody caught a fox before?
[00:17:42.220 --> 00:17:43.060]   Yeah?
[00:17:43.060 --> 00:17:44.420]   Is it popular in the UK?
[00:17:44.420 --> 00:17:46.680]   I don't, I know they do fox hunting,
[00:17:46.680 --> 00:17:48.620]   but it might not be that easy, right?
[00:17:48.620 --> 00:17:49.740]   To catch foxes.
[00:17:49.740 --> 00:17:52.900]   Well, maybe he was also a beast master or something.
[00:17:52.900 --> 00:17:53.720]   I don't know.
[00:17:53.720 --> 00:17:54.940]   How do you catch 30 foxes?
[00:17:54.940 --> 00:17:56.220]   He must've been really fast
[00:17:56.220 --> 00:17:58.460]   or he must've had some bait or something, right?
[00:17:58.460 --> 00:18:02.780]   But he catches these foxes and ties them by the tail.
[00:18:02.780 --> 00:18:05.100]   And then he puts a torch,
[00:18:05.100 --> 00:18:09.020]   lights a torch between their tails.
[00:18:09.020 --> 00:18:11.740]   And he sends them off into the Philistines'
[00:18:11.740 --> 00:18:13.100]   grain and orchids.
[00:18:13.100 --> 00:18:16.660]   And of course, all of their grain is just on fire, right?
[00:18:16.660 --> 00:18:18.980]   And all their food is on fire.
[00:18:18.980 --> 00:18:22.900]   It's just, it's destruction everywhere, right?
[00:18:22.900 --> 00:18:25.900]   And the Philistines are like, how did this happen?
[00:18:25.900 --> 00:18:28.980]   Who is responsible for this?
[00:18:28.980 --> 00:18:32.340]   And the people were like, Samson is responsible.
[00:18:32.340 --> 00:18:38.560]   And so the Philistines go to the Israelite territory
[00:18:38.560 --> 00:18:41.500]   and attack the Israelites.
[00:18:41.500 --> 00:18:44.260]   And the Israelites were like, why are you attacking us?
[00:18:44.260 --> 00:18:48.940]   Like, we are under your rule and we accept it, right?
[00:18:48.940 --> 00:18:52.140]   But then the Philistines said to them,
[00:18:52.140 --> 00:18:55.860]   we only want one person and that is Samson.
[00:18:55.860 --> 00:18:59.780]   We want revenge on what he has done to us.
[00:18:59.780 --> 00:19:03.340]   And he's destroyed our crops and attacked our people.
[00:19:03.340 --> 00:19:08.340]   And so the Israelites went to Samson
[00:19:08.340 --> 00:19:12.740]   and was like, bro, what you doing?
[00:19:12.740 --> 00:19:14.460]   Bro, what you doing, man?
[00:19:14.460 --> 00:19:16.820]   You're causing all this conflict.
[00:19:16.820 --> 00:19:19.780]   And it's affecting us.
[00:19:19.780 --> 00:19:21.860]   The Philistines are our rulers.
[00:19:21.860 --> 00:19:22.980]   What are you doing?
[00:19:22.980 --> 00:19:29.620]   And so Samson was like, okay, I'll do as you guys say.
[00:19:29.620 --> 00:19:34.820]   You guys can bind me and take me to the Philistines.
[00:19:34.820 --> 00:19:39.820]   And so Samson was bound by straw and the hands
[00:19:39.820 --> 00:19:43.540]   and he was delivered to the Philistines.
[00:19:43.540 --> 00:19:46.140]   And as soon as he saw the Philistines,
[00:19:46.140 --> 00:19:47.700]   what happened?
[00:19:47.700 --> 00:19:49.180]   We see in the next slide.
[00:19:49.180 --> 00:19:53.860]   Then the spirit of the Lord rushed upon him
[00:19:53.860 --> 00:19:55.820]   and the ropes that were in his arms
[00:19:55.820 --> 00:19:58.540]   became as flax that has caught fire.
[00:19:58.540 --> 00:20:01.100]   And his bonds melted off his hand
[00:20:01.100 --> 00:20:02.940]   and the bonds melted off his hands.
[00:20:02.940 --> 00:20:06.340]   And he found a fresh jawbone from a donkey
[00:20:06.340 --> 00:20:09.580]   and put out his hand and took it.
[00:20:09.580 --> 00:20:12.300]   And with it, he struck a thousand men.
[00:20:14.060 --> 00:20:16.940]   Once again, this is artwork from Giordano,
[00:20:16.940 --> 00:20:19.500]   sponsored by Giordano today.
[00:20:19.500 --> 00:20:21.300]   And he took that jawbone
[00:20:21.300 --> 00:20:25.620]   and just totally destroyed a thousand Philistines.
[00:20:25.620 --> 00:20:27.620]   What a crazy battle it must've been.
[00:20:27.620 --> 00:20:29.540]   A thousand on one.
[00:20:29.540 --> 00:20:31.540]   You would have thought the Philistines
[00:20:31.540 --> 00:20:33.500]   would have had a better strategy.
[00:20:33.500 --> 00:20:34.740]   You know, a thousand to one,
[00:20:34.740 --> 00:20:37.420]   maybe have a better formation or I don't know,
