
[00:00:00.000 --> 00:00:02.000]  各位靈姐妹早安
[00:11:05.000 --> 00:11:10.000]  保羅、彼得都會站出來去做一些功夫
[00:11:10.000 --> 00:11:13.000]  告訴一些信徒
[00:11:13.000 --> 00:11:17.000]  其實當時你們面對的事情是會發生的
[00:11:17.000 --> 00:11:20.000]  不過你們要堅定你們的信仰
[00:11:20.000 --> 00:11:22.000]  因為保羅說
[00:11:22.000 --> 00:11:26.000]  今天如果我們沒有復活的事的時候
[00:11:26.000 --> 00:11:28.000]  我們今天所傳的是謊言
[00:11:28.000 --> 00:11:31.000]  今天你們所信的都是謊言
[00:11:31.000 --> 00:11:35.000]  他說如果基督沒有復活的時候
[00:11:35.000 --> 00:11:37.000]  我就是在做這件事
[00:11:37.000 --> 00:11:41.000]  我就是在傳死人復活的道理
[00:11:41.000 --> 00:11:45.000]  受審就是為了死人復活的道理站出來的時候
[00:11:45.000 --> 00:11:46.000]  如果你說沒有的話
[00:11:46.000 --> 00:11:48.000]  那一切都是謊言
[00:11:48.000 --> 00:11:49.000]  你做什麼都可以
[00:11:49.000 --> 00:11:52.000]  但是事實不是這樣
[00:11:52.000 --> 00:11:55.000]  所以同樣主宰來的
[00:11:55.000 --> 00:11:59.000]  是一個給信徒的將來的盼望
[00:11:59.000 --> 00:12:03.000]  這是我們基督教核心的信仰問題
[00:12:03.000 --> 00:12:05.000]  所以無論是彼得還是保羅
[00:12:05.000 --> 00:12:08.000]  都會站出來告訴信徒
[00:12:08.000 --> 00:12:11.000]  你要怎樣去面對這班人
[00:12:11.000 --> 00:12:17.000]  彼得特別針對一些假先知假教師的學說
[00:12:17.000 --> 00:12:20.000]  提出了兩個很重要的證據
[00:12:20.000 --> 00:12:22.000]  又或者是見證
[00:12:22.000 --> 00:12:25.000]  一個就是使徒自己的見證
[00:12:25.000 --> 00:12:27.000]  使徒包括什麼?
[00:12:27.000 --> 00:12:30.000]  包括彼得、雅各和約翰的親身見證
[00:12:30.000 --> 00:12:32.000]  他做了什麼?
[00:12:32.000 --> 00:12:34.000]  他就是做了一個
[00:12:34.000 --> 00:12:39.000]  講了一個登山變相的事實給信徒聽
[00:12:39.000 --> 00:12:41.000]  這個登山變相的事實
[00:12:41.000 --> 00:12:42.000]  就告訴我們
[00:12:42.000 --> 00:12:45.000]  他就是那個威榮的見證人
[00:12:45.000 --> 00:12:48.000]  在17節和18節當中
[00:12:48.000 --> 00:12:52.000]  他就說原來在負的威榮的時候
[00:12:52.000 --> 00:12:54.000]  有聲音跟主耶穌說
[00:12:54.000 --> 00:12:56.000]  他說這是我的愛子
[00:12:56.000 --> 00:12:57.000]  我喜愛他
[00:12:57.000 --> 00:13:00.000]  這個就是正正在馬太福音
[00:13:00.000 --> 00:13:04.000]  耶穌登山變相的情景
[00:13:04.000 --> 00:13:06.000]  這個情景我們看到
[00:13:06.000 --> 00:13:08.000]  有三位使徒在中間
[00:13:08.000 --> 00:13:10.000]  包括彼得自己
[00:13:10.000 --> 00:13:12.000]  彼得、雅各和約翰
[00:13:12.000 --> 00:13:13.000]  三位使徒在中間
[00:13:13.000 --> 00:13:17.000]  當中有一朵明亮的雲彩
[00:13:17.000 --> 00:13:19.000]  而雲彩在舊約裡面
[00:13:19.000 --> 00:13:23.000]  多數都會形容神的榮耀
[00:13:23.000 --> 00:13:26.000]  所以同樣有同樣的聲音
[00:13:26.000 --> 00:13:28.000]  同樣的句子出現了
[00:13:28.000 --> 00:13:30.000]  他寫是我的愛子我喜愛他
[00:13:30.000 --> 00:13:32.000]  這裡正正就是告訴我們
[00:13:32.000 --> 00:13:35.000]  彼得在用登山變相
[00:13:35.000 --> 00:13:36.000]  他親身的經歷
[00:13:36.000 --> 00:13:39.000]  看到耶穌基督的榮耀
[00:13:39.000 --> 00:13:40.000]  原來彼得
[00:13:40.000 --> 00:13:42.000]  他看到耶穌基督的榮耀
[00:13:42.000 --> 00:13:43.000]  不單單親眼見
[00:13:43.000 --> 00:13:46.000]  也親耳聽到
[00:13:46.000 --> 00:13:48.000]  這個經歷證明了
[00:13:48.000 --> 00:13:50.000]  耶穌基督是神的兒子
[00:13:50.000 --> 00:13:53.000]  並且帶著榮耀感回來
[00:13:53.000 --> 00:13:56.000]  帶著榮耀感顯現
[00:13:56.000 --> 00:14:01.000]  與當時認識的基督不同
[00:14:01.000 --> 00:14:02.000]  因為基督是如何呢?
[00:14:02.000 --> 00:14:05.000]  道成肉身的耶穌基督
[00:14:05.000 --> 00:14:08.000]  是一個受苦的尼塞亞形象的出現
[00:14:08.000 --> 00:14:11.000]  所以當時他還未被釘十字架的時候
[00:14:11.000 --> 00:14:14.000]  他被信徒預示將來
[00:14:14.000 --> 00:14:17.000]  榮耀再回來的時候
[00:14:17.000 --> 00:14:19.000]  是一個怎樣的身份
[00:14:19.000 --> 00:14:21.000]  所以其實登山變相
[00:14:21.000 --> 00:14:25.000]  是一個耶穌基督將來回來的遇象
[00:14:25.000 --> 00:14:28.000]  也就像馬可福音所記載
[00:14:28.000 --> 00:14:33.000]  那時人要看見人子帶著能力和榮耀
[00:14:33.000 --> 00:14:35.000]  駕著雲回來
[00:14:35.000 --> 00:14:39.000]  這也是耶穌基督在復活升天的時候
[00:14:39.000 --> 00:14:41.000]  有同樣的提示
[00:14:41.000 --> 00:14:43.000]  如果我們記得《使徒行傳》
[00:14:43.000 --> 00:14:46.000]  一章九到十一節的情景的時候
[00:14:46.000 --> 00:14:48.000]  我們更加了解
[00:14:48.000 --> 00:14:52.000]  原來耶穌被接升上天的情景
[00:14:52.000 --> 00:14:53.000]  當時的情景
[00:14:53.000 --> 00:14:55.000]  有兩位使者
[00:14:55.000 --> 00:14:57.000]  新村伯依的使者
[00:14:57.000 --> 00:15:01.000]  同樣對當時在場的人說
[00:15:01.000 --> 00:15:05.000]  他說這個離開你們被接上天的耶穌
[00:15:05.000 --> 00:15:09.000]  你們看見他怎樣往上天去
[00:15:09.000 --> 00:15:11.000]  也都會怎樣回來
[00:15:11.000 --> 00:15:14.000]  也都提示我們耶穌基督會再回來
[00:15:14.000 --> 00:15:17.000]  所以主載來的這個現實
[00:15:17.000 --> 00:15:20.000]  其實是一個實證
[00:15:20.000 --> 00:15:21.000]  也是使徒
[00:15:21.000 --> 00:15:23.000]  也是當時的人
[00:15:23.000 --> 00:15:26.000]  也是他們親身的見證
[00:15:26.000 --> 00:15:29.000]  但彼得跟著說
[00:15:29.000 --> 00:15:32.000]  不單只是他親身的見證
[00:15:32.000 --> 00:15:35.000]  他有更確鑿的東西
[00:15:35.000 --> 00:15:38.000]  他說更確鑿的東西是什麼
[00:15:38.000 --> 00:15:40.000]  就是先知的話
[00:15:40.000 --> 00:15:43.000]  他說你們要留心先知的話
[00:15:43.000 --> 00:15:45.000]  你們要留意先知的話
[00:15:45.000 --> 00:15:47.000]  留心的意思就是
[00:15:47.000 --> 00:15:51.000]  他們要留意和放在心裏
[00:15:51.000 --> 00:15:54.000]  去記得先知跟你說過什麼
[00:15:54.000 --> 00:15:56.000]  那個更確鑿的東西
[00:15:56.000 --> 00:15:58.000]  先知的話其實是源於舊約
[00:15:58.000 --> 00:16:02.000]  對於主載來的一個預言
[00:16:02.000 --> 00:16:04.000]  其實在舊約裏面
[00:16:04.000 --> 00:16:07.000]  怎樣知道那個是主載來的預言呢
[00:16:07.000 --> 00:16:12.000]  原來先知之上提到的耶和華的日子
[00:16:12.000 --> 00:16:14.000]  又或者說到哪日子的時候
[00:16:14.000 --> 00:16:19.000]  都是說到將來末後主載來的日子
[00:16:19.000 --> 00:16:22.000]  代表著耶和華會再回來
[00:16:22.000 --> 00:16:23.000]  神會再回來
[00:16:23.000 --> 00:16:28.000]  來到這個地上進行審判和拯救
[00:16:28.000 --> 00:16:32.000]  原來我們看回以賽亞先知十三章六節那裏
[00:16:32.000 --> 00:16:35.000]  跟約爾書有相同類似
[00:16:35.000 --> 00:16:38.000]  或者極之相似的一個預言
[00:16:38.000 --> 00:16:39.000]  他說什麼
[00:16:39.000 --> 00:16:40.000]  你們要哀號
[00:16:40.000 --> 00:16:43.000]  因為耶和華的日子臨近了
[00:16:43.000 --> 00:16:44.000]  這日來到
[00:16:44.000 --> 00:16:47.000]  好像毀滅從全能者來到
[00:16:47.000 --> 00:16:50.000]  約爾先知在不同的時代
[00:16:50.000 --> 00:16:52.000]  差了一些的時代的時候
[00:16:52.000 --> 00:16:54.000]  他同樣有同樣的預告
[00:16:54.000 --> 00:16:55.000]  他說什麼
[00:16:55.000 --> 00:16:56.000]  哀哉
[00:16:56.000 --> 00:16:58.000]  耶和華的日子臨近了
[00:16:58.000 --> 00:16:59.000]  這日來到
[00:16:59.000 --> 00:17:02.000]  好像毀滅從全能者來到
[00:17:02.000 --> 00:17:04.000]  你有沒有看到兩句的意思
[00:17:04.000 --> 00:17:07.000]  都是幾乎一模一樣的意思
[00:17:07.000 --> 00:17:10.000]  你要看到原來舊約的先知
[00:17:10.000 --> 00:17:12.000]  無論在以賽亞的年代
[00:17:12.000 --> 00:17:14.000]  或者在約爾的年代
[00:17:14.000 --> 00:17:16.000]  神的話語都是一樣
[00:17:16.000 --> 00:17:19.000]  都是源於神自己的意思
[00:17:19.000 --> 00:17:22.000]  神自己告訴那些使者
[00:17:22.000 --> 00:17:23.000]  那些先知
[00:17:23.000 --> 00:17:26.000]  他的日子臨近的時候
[00:17:26.000 --> 00:17:29.000]  將會發生什麼事
[00:17:29.000 --> 00:17:33.000]  原來你不單是在舊約見到耶和華的日子
[00:17:33.000 --> 00:17:34.000]  其實在新約裏面
[00:17:34.000 --> 00:17:37.000]  我們都會用主的日子
[00:17:37.000 --> 00:17:40.000]  去預言主再來的一個事實
[00:17:40.000 --> 00:17:44.000]  看回彼得後書三章十字那裏說到
[00:17:44.000 --> 00:17:47.000]  但主的日子要像賊一樣
[00:17:47.000 --> 00:17:49.000]  貼薩萊加前書
[00:17:49.000 --> 00:17:50.000]  即是保羅的記載
[00:17:50.000 --> 00:17:52.000]  他說主的日子來到
[00:17:52.000 --> 00:17:54.000]  就好像夜間的賊一樣
[00:17:54.000 --> 00:17:57.000]  有沒有看到原來無論是彼得
[00:17:57.000 --> 00:17:59.000]  又或者是保羅
[00:17:59.000 --> 00:18:01.000]  他們兩個所說的
[00:18:01.000 --> 00:18:03.000]  所預言的都是一樣
[00:18:03.000 --> 00:18:06.000]  所預言主再來的經文
[00:18:06.000 --> 00:18:08.000]  都是極為相似的
[00:18:08.000 --> 00:18:11.000]  或者我們可以說幾乎一模一樣
[00:18:11.000 --> 00:18:14.000]  都是主的日子來的時候
[00:18:14.000 --> 00:18:15.000]  我們都不知道
[00:18:15.000 --> 00:18:18.000]  好像賊來光顧你家一樣
[00:18:18.000 --> 00:18:23.000]  如果你說這個不是源於一個人的口
[00:18:23.000 --> 00:18:25.000]  或者一個源頭的口的時候
[00:18:25.000 --> 00:18:27.000]  你不會覺得
[00:18:27.000 --> 00:18:29.000]  這個是同一個父親
[00:18:29.000 --> 00:18:30.000]  母親生的
[00:18:30.000 --> 00:18:32.000]  這麼相似的
[00:18:32.000 --> 00:18:35.000]  所以原來無論是舊約
[00:18:35.000 --> 00:18:36.000]  或者是新約
[00:18:36.000 --> 00:18:39.000]  對於經文所預言的
[00:18:39.000 --> 00:18:40.000]  都會是一致的
[00:18:40.000 --> 00:18:42.000]  不會有打架的情況
[00:18:42.000 --> 00:18:44.000]  不會有相撞的情況
[00:18:44.000 --> 00:18:46.000]  也都不會有反對的情況
[00:18:46.000 --> 00:18:48.000]  所以其實告訴我們
[00:18:48.000 --> 00:18:50.000]  什麼是一舉一會的回事
[00:18:50.000 --> 00:18:53.000]  其實彼得很想告訴我們
[00:18:53.000 --> 00:18:55.000]  原來聖經裏面先知的記載
[00:18:55.000 --> 00:18:57.000]  又或者新約當中
[00:18:57.000 --> 00:18:59.000]  那時候應該是新約未形成
[00:18:59.000 --> 00:19:01.000]  但我們現在就知道
[00:19:01.000 --> 00:19:03.000]  原來新約和舊約所說的
[00:19:03.000 --> 00:19:04.000]  都是一致的
[00:19:04.000 --> 00:19:05.000]  源於神
[00:19:05.000 --> 00:19:09.000]  彼得是要用更確鑿的這個字
[00:19:09.000 --> 00:19:10.000]  去告訴我們
[00:19:10.000 --> 00:19:13.000]  為什麼用更確鑿這個更字
[00:19:13.000 --> 00:19:15.000]  其實有一個很強的比較意味
[00:19:15.000 --> 00:19:17.000]  那裏告訴我們
[00:19:17.000 --> 00:19:18.000]  彼得認為
[00:19:18.000 --> 00:19:21.000]  神的見證
[00:19:21.000 --> 00:19:24.000]  比他自己的親身經歷
[00:19:24.000 --> 00:19:26.000]  更加有權威性
[00:19:26.000 --> 00:19:29.000]  和更加有說服力
[00:19:29.000 --> 00:19:31.000]  因為那些先知的話
[00:19:31.000 --> 00:19:34.000]  是出自神自己的口
[00:19:34.000 --> 00:19:37.000]  這是一個很重要的事實
[00:19:37.000 --> 00:19:39.000]  這裏告訴我們
[00:19:39.000 --> 00:19:42.000]  原來寓言是出自神的口
[00:19:42.000 --> 00:19:45.000]  所以他在20和21節當中
[00:19:45.000 --> 00:19:48.000]  去解釋寓言是什麼一回事
[00:19:48.000 --> 00:19:52.000]  聖經的寓言不是先知自己的見解
[00:19:52.000 --> 00:19:57.000]  因為從來都不是按人的心意發出來
[00:19:57.000 --> 00:19:59.000]  是人被聖靈感動
[00:19:59.000 --> 00:20:02.000]  從神那裏得來的訊息
[00:20:02.000 --> 00:20:05.000]  所以這裏用一個平衡的句子
[00:20:05.000 --> 00:20:08.000]  同樣去說聖經的寓言
[00:20:08.000 --> 00:20:12.000]  是聖靈感動從神那裏得來
[00:20:12.000 --> 00:20:16.000]  不是出自先知自己的意思
[00:20:16.000 --> 00:20:20.000]  也不是按著人的意思發出來
[00:20:20.000 --> 00:20:24.000]  這裏就說到神的權威性
[00:20:24.000 --> 00:20:27.000]  和神話語的出處的威嚴性
[00:20:27.000 --> 00:20:29.000]  在耶利米蘇那裏記載
[00:20:29.000 --> 00:20:33.000]  於是耶路華伸手
[00:20:33.000 --> 00:20:37.000]  按著自己的口對我說
[00:20:37.000 --> 00:20:40.000]  我已將當說的話傳給你
[00:20:40.000 --> 00:20:43.000]  這是一個很大的畫面
[00:20:43.000 --> 00:20:44.000]  你有沒有想到
[00:20:44.000 --> 00:20:47.000]  耶路華按著先知的口
