
[00:00:00.000 --> 00:00:08.640]  主持人:我們繼續說時事記的系列
[00:04:12.800 --> 00:04:17.200]  他將自己的家變成一個所謂神廟
[00:04:17.200 --> 00:04:19.200]  是拜神的地方
[00:04:19.200 --> 00:04:21.200]  問題就是他不是拜爺
[00:04:21.200 --> 00:04:24.000]  他製造的是偶像
[00:04:24.000 --> 00:04:28.160]  這些更嚴重的一個墮落
[00:04:28.160 --> 00:04:32.160]  就是他後來遇到一個利美的少年人
[00:04:32.160 --> 00:04:35.120]  他請他做家庭的一個祭司
[00:04:35.120 --> 00:04:39.600]  但這個少年人又沒有指出他們拜偶像這個問題
[00:04:39.600 --> 00:04:42.560]  層面再一路墮落
[00:04:42.560 --> 00:04:46.080]  而在中間我們看十八章一開始就是說
[00:04:46.080 --> 00:04:48.400]  但的支派要派探子
[00:04:48.400 --> 00:04:50.640]  他們去求問神可不可行呢
[00:04:50.640 --> 00:04:52.400]  遇到這個少年人
[00:04:52.400 --> 00:04:54.640]  他們就來詢問他
[00:04:54.640 --> 00:04:59.200]  但利美的少年人他也沒有指出
[00:04:59.200 --> 00:05:02.320]  他們要得另外一個地方為業
[00:05:02.320 --> 00:05:03.920]  不是上帝的心意
[00:05:03.920 --> 00:05:07.360]  他竟然都是因為私利的緣故
[00:05:07.360 --> 00:05:10.960]  就沒有將神的意思說出來
[00:05:10.960 --> 00:05:14.640]  最後但的支派就要自己設立祭壇
[00:05:14.640 --> 00:05:16.960]  這又是前呼後應
[00:05:16.960 --> 00:05:20.800]  文學上寫法的結構
[00:05:20.800 --> 00:05:28.000]  就是彼此前後參照可以看見
[00:05:28.000 --> 00:05:30.800]  我們再看下去
[00:05:30.800 --> 00:05:33.200]  米家的家庭的墮落
[00:05:33.200 --> 00:05:34.800]  他有三件事
[00:05:34.800 --> 00:05:36.720]  他將家變成神廟
[00:05:36.720 --> 00:05:38.320]  他立偶像
[00:05:38.320 --> 00:05:40.240]  他設立祭司
[00:05:40.240 --> 00:05:41.760]  但這些祭司是從何而來
[00:05:41.760 --> 00:05:44.400]  最初他的祭司是找自己的兒子
[00:05:44.400 --> 00:05:48.560]  不是照著上帝的律例去做
[00:05:48.560 --> 00:05:52.000]  他們是違背了摩西的五經所記載
[00:05:52.000 --> 00:05:53.680]  神所定的規則
[00:05:53.680 --> 00:05:57.520]  神說你們不可以隨意去設立這些祭壇
[00:05:57.520 --> 00:05:58.720]  《生命記》十二章
[00:05:58.720 --> 00:06:01.280]  摩西當時是將神的心意
[00:06:01.280 --> 00:06:04.080]  告訴這群神的子民
[00:06:04.080 --> 00:06:07.280]  你們將要進入神應許的迦南地
[00:06:07.280 --> 00:06:08.560]  你們違約
[00:06:08.560 --> 00:06:12.960]  但你們千萬不要去效法跟隨迦南人
[00:06:12.960 --> 00:06:15.600]  拜他們的偶像
[00:06:15.600 --> 00:06:19.440]  神說你們在山崗上或樹蔭下
[00:06:19.440 --> 00:06:21.360]  要去戚除那些偶像
[00:06:21.360 --> 00:06:23.040]  不要設立休壇
[00:06:23.040 --> 00:06:24.960]  當我們讀舊約這一段歷史
[00:06:24.960 --> 00:06:26.960]  我們看見很多這些
[00:06:26.960 --> 00:06:29.200]  但神的子民沒有完全聽
[00:06:29.200 --> 00:06:32.080]  甚至這個問題到了聶王記的時候
[00:06:32.080 --> 00:06:34.080]  都依然存在
[00:06:34.080 --> 00:06:36.480]  神的子民他們的心
[00:06:36.480 --> 00:06:38.560]  沒有來遵照上帝的說話
[00:06:38.560 --> 00:06:42.080]  特別是米家的家庭
[00:06:42.080 --> 00:06:46.400]  我們更加看見很嚴重的所謂違規
[00:06:46.400 --> 00:06:48.800]  他們沒有照著神的吩咐
[00:06:48.800 --> 00:06:50.080]  你們要敬拜神
[00:06:50.080 --> 00:06:52.400]  就去到神所設的聖所
[00:06:52.400 --> 00:06:54.400]  稱為「我明」的子民
[00:06:54.400 --> 00:06:56.960]  你們要去謙卑
[00:06:56.960 --> 00:06:58.480]  離開你們的惡行
[00:06:58.480 --> 00:06:59.920]  去求告上帝的明
[00:06:59.920 --> 00:07:02.800]  當時未有所羅門所建的聖殿
[00:07:02.800 --> 00:07:04.400]  但在示羅的地方
[00:07:04.400 --> 00:07:06.320]  他們有敬拜的中心
[00:07:06.320 --> 00:07:09.040]  但他們竟然沒有這樣做
[00:07:09.040 --> 00:07:10.560]  反而貪方便
[00:07:10.560 --> 00:07:12.960]  自己的家變成敬拜的地方
[00:07:12.960 --> 00:07:14.320]  然後怎樣呢
[00:07:14.320 --> 00:07:16.720]  然後設立祭司
[00:07:16.720 --> 00:07:18.800]  有自己家庭的祭司
[00:07:18.800 --> 00:07:21.200]  這個我們用一個術語來說
[00:07:21.200 --> 00:07:24.240]  就是宗教變成一個私有化
[00:07:24.240 --> 00:07:29.040]  將上帝都變成一個私有化
[00:07:29.040 --> 00:07:32.720]  即是以為我現在有了這些宗教的禮儀
[00:07:32.720 --> 00:07:35.200]  有了神職人員在我家
[00:07:35.200 --> 00:07:39.760]  這個家就變成神一定同在
[00:07:39.760 --> 00:07:42.000]  問題的關鍵
[00:07:42.000 --> 00:07:44.160]  我們逐一來看這些細節
[00:07:44.160 --> 00:07:46.480]  我們看見很大的問題
[00:07:46.480 --> 00:07:48.880]  首先十七章第一到第六節
[00:07:48.880 --> 00:07:50.320]  我們一起讀
[00:07:50.320 --> 00:07:53.920]  「以法連山區有一個人名叫米加
[00:07:53.920 --> 00:07:55.280]  他對母親說
[00:07:55.280 --> 00:07:58.800]  你的一千一百塊銀子被人拿走了
[00:07:58.800 --> 00:08:01.360]  為此你發奏喜誓
[00:08:01.360 --> 00:08:03.040]  也說給我聽
[00:08:03.040 --> 00:08:06.480]  看!銀子在我這裏是我拿的
[00:08:06.480 --> 00:08:07.680]  他母親說
[00:08:07.680 --> 00:08:11.520]  怨我而夢惹惑惑似福」
[00:08:11.520 --> 00:08:14.400]  這個人叫米加
[00:08:14.400 --> 00:08:16.720]  他是生在大戶人家
[00:08:16.720 --> 00:08:18.320]  這個家很有錢
[00:08:18.320 --> 00:08:20.000]  怎樣有錢呢
[00:08:20.000 --> 00:08:22.000]  他母親不見了一筆錢
[00:08:22.000 --> 00:08:25.760]  一千一百塊銀子值多少錢
[00:08:25.760 --> 00:08:27.200]  我們看後文
[00:08:27.200 --> 00:08:31.520]  就說一個人的平均年資是十塊銀子
[00:08:31.520 --> 00:08:35.520]  即是說一千一百塊除十的話
[00:08:35.520 --> 00:08:39.040]  即是一百一十年的人工
[00:08:39.040 --> 00:08:41.520]  試問如果你今天有一個遺產
[00:08:41.520 --> 00:08:43.840]  或者你突然間有一個財富
[00:08:43.840 --> 00:08:49.040]  是一百一十年平均的人工資的話
[00:08:49.040 --> 00:08:51.040]  你還需要憂慮任何事嗎
[00:08:51.040 --> 00:08:52.880]  當然不需要
[00:08:52.880 --> 00:08:55.200]  這個大戶人家
[00:08:55.200 --> 00:08:58.800]  他母親不見了這麼大的巨款
[00:08:58.800 --> 00:09:02.320]  他母親就發誓
[00:09:02.320 --> 00:09:03.520]  兒子一聽到
[00:09:03.520 --> 00:09:04.960]  他拿回來給他母親
[00:09:04.960 --> 00:09:07.200]  是是我拿了的
[00:09:07.200 --> 00:09:10.080]  母親馬上搬龍門
[00:09:10.080 --> 00:09:11.840]  是你啊
[00:09:11.840 --> 00:09:13.840]  怨我而夢惹惑惑似福
[00:09:13.840 --> 00:09:16.400]  這裏你去詛咒那個大盜
[00:09:16.400 --> 00:09:19.600]  現在你馬上在祝福那個大盜
[00:09:19.600 --> 00:09:21.360]  因為那個是你的兒子
[00:09:21.360 --> 00:09:24.400]  試問所有的律例
[00:09:24.400 --> 00:09:25.840]  那些準則
[00:09:25.840 --> 00:09:28.800]  是否可以讓我們隨意搬龍門
[00:09:28.800 --> 00:09:29.840]  當然不可以
[00:09:29.840 --> 00:09:30.800]  如果是這樣
[00:09:30.800 --> 00:09:34.080]  你就沒有了一個真正的公義的標準
[00:09:34.080 --> 00:09:36.320]  在當中我們看到這個母親
[00:09:36.320 --> 00:09:38.000]  出了一個很大的問題
[00:09:38.000 --> 00:09:41.680]  就是沒有責備她的兒子
[00:09:41.680 --> 00:09:44.320]  我們有時見到西方有些人
[00:09:44.320 --> 00:09:46.160]  經常跟我們說
[00:09:46.160 --> 00:09:48.240]  你們中國人或者亞洲人
[00:09:48.240 --> 00:09:51.280]  很缺乏鼓勵
[00:09:51.280 --> 00:09:54.160]  不懂得稱讚自己的兒女
[00:09:54.160 --> 00:09:55.840]  但我有時要平反
[00:09:55.840 --> 00:10:00.160]  因為我們兒女的作業或者功課
[00:10:00.160 --> 00:10:02.560]  你不要隨便你都稱讚他
[00:10:02.560 --> 00:10:05.440]  你要看清楚他做些什麼
[00:10:05.440 --> 00:10:07.040]  有時你發覺
[00:10:07.040 --> 00:10:09.680]  如果他真的做到一塌糊塗
[00:10:09.680 --> 00:10:10.720]  你仍然說
[00:10:10.800 --> 00:10:12.240]  Well done
[00:10:12.240 --> 00:10:13.520]  Excellent
[00:10:13.520 --> 00:10:14.560]  Wonderful
[00:10:14.560 --> 00:10:16.080]  什麼叫做Wonderful呢
[00:10:16.080 --> 00:10:20.960]  其實西方人喜歡鼓勵、稱讚
[00:10:20.960 --> 00:10:22.560]  我完全同意
[00:10:22.560 --> 00:10:24.800]  但我不能夠接納
[00:10:24.800 --> 00:10:27.120]  將那些稱讚變成浮誇
[00:10:27.120 --> 00:10:29.920]  甚至我們不要言過其實
[00:10:29.920 --> 00:10:33.760]  其實反而我們要見到我們的下一代
[00:10:33.760 --> 00:10:36.000]  他如果做錯事的時候
[00:10:36.000 --> 00:10:37.600]  他要面對
[00:10:37.600 --> 00:10:38.880]  一個小孩子
[00:10:38.880 --> 00:10:42.720]  如果從來沒有勇氣去面對他的缺失的話
[00:10:42.720 --> 00:10:45.920]  這個人不會長大
[00:10:45.920 --> 00:10:47.280]  我年輕的時候
[00:10:47.280 --> 00:10:49.920]  雖然你現在看我的樣子都很年輕
[00:10:49.920 --> 00:10:51.120]  但我年輕的時候
[00:10:51.120 --> 00:10:53.760]  我真是有一個刻骨銘心的經歷
[00:10:53.760 --> 00:10:55.920]  當時我初出道不久
[00:10:55.920 --> 00:10:59.120]  我大概三十歲左右
[00:10:59.120 --> 00:11:02.960]  竟然當時我們教會有一位神學生
[00:11:02.960 --> 00:11:06.480]  他做了一些很大的缺失的事
[00:11:06.480 --> 00:11:07.520]  是錯的
[00:11:07.520 --> 00:11:09.840]  他也知道他承認
[00:11:09.840 --> 00:11:14.880]  當時其實可以說他好像前途盡毀
[00:11:14.880 --> 00:11:17.120]  但是我和這位弟兄
[00:11:17.120 --> 00:11:18.400]  我拉在他一旁
[00:11:18.400 --> 00:11:21.920]  我私下和他一起要面對上帝
[00:11:21.920 --> 00:11:24.320]  要他向神認罪
[00:11:24.320 --> 00:11:26.960]  他一邊認罪一邊流淚
[00:11:26.960 --> 00:11:28.800]  我抱著他
[00:11:28.800 --> 00:11:30.480]  我也和他一起流淚
[00:11:30.480 --> 00:11:31.760]  一起祈禱
[00:11:31.760 --> 00:11:33.360]  求主幫助他
[00:11:33.360 --> 00:11:35.600]  重建他的生命
[00:11:35.600 --> 00:11:38.880]  這位弟兄今天成為了一位牧師
[00:11:38.880 --> 00:11:40.800]  我很想告訴大家
[00:11:40.800 --> 00:11:43.280]  年輕人一樣有機會犯錯
[00:11:43.280 --> 00:11:45.600]  但不是判了死刑
[00:11:45.600 --> 00:11:48.880]  但問題是我們不可以只是擁抱
[00:11:48.880 --> 00:11:50.560]  同行 怎樣
[00:11:50.560 --> 00:11:51.520]  抱緊他
[00:11:51.520 --> 00:11:55.040]  莫顧他所做錯的一切
[00:11:55.040 --> 00:11:58.160]  做錯事是有責任
[00:11:58.160 --> 00:12:00.800]  也要有勇氣去面對去承擔
[00:12:00.800 --> 00:12:02.800]  這個人才能夠成長
[00:12:02.800 --> 00:12:04.560]  但很多時候如果做父母
[00:12:04.560 --> 00:12:07.280]  為了不要罰他
[00:12:07.280 --> 00:12:09.600]  不要面對
[00:12:09.600 --> 00:12:12.400]  很快他以為做錯任何事
[00:12:12.400 --> 00:12:13.840]  是沒有責任的
[00:12:13.840 --> 00:12:15.360]  這個不對的
[00:12:15.360 --> 00:12:19.440]  我們今天需要好好面對這個問題
[00:12:19.440 --> 00:12:22.560]  米家的母親很失敗
[00:12:22.560 --> 00:12:24.400]  不只是這裡失敗
[00:12:24.400 --> 00:12:25.440]  我們再看下去
[00:12:25.440 --> 00:12:27.920]  第三節我們一起讀
[00:12:27.920 --> 00:12:30.480]  米家擺著一千一百塊銀子
[00:12:30.480 --> 00:12:32.240]  還給他母親
[00:12:32.240 --> 00:12:33.360]  他母親說
[00:12:33.360 --> 00:12:35.600]  「我擺著銀子分別為姓
[00:12:35.600 --> 00:12:37.280]  親手獻給耶和華
[00:12:37.280 --> 00:12:40.160]  為我兒子做一尊挑剋的像
[00:12:40.160 --> 00:12:42.320]  以及一尊鑄成的像
[00:12:42.320 --> 00:12:44.560]  現在我擺銀子交給你」
[00:12:44.560 --> 00:12:46.640]  米家擺銀子還他母親
[00:12:46.640 --> 00:12:48.480]  他母親擺二百塊銀子
[00:12:48.480 --> 00:12:50.000]  交給銀像
[00:12:50.000 --> 00:12:52.080]  去做一尊挑剋的像
[00:12:52.080 --> 00:12:54.080]  以及一尊鑄成的像
[00:12:54.080 --> 00:12:57.920]  安置在米家的房子裡
[00:12:57.920 --> 00:13:01.040]  媽媽不但不罰自己的兒子
[00:13:01.040 --> 00:13:05.840]  還幫她兒子做錯第二件事
[00:13:05.840 --> 00:13:07.920]  製造偶像
[00:13:07.920 --> 00:13:11.600]  二百塊銀子是二十年的工資
[00:13:11.600 --> 00:13:13.600]  是很大的數目
[00:13:13.600 --> 00:13:17.440]  將他家裡化妝變成金碧輝煌
[00:13:17.440 --> 00:13:19.840]  不過全部是偶像
[00:13:19.840 --> 00:13:26.800]  這個問題在當中帶來很大的墮落的開始
[00:13:26.800 --> 00:13:28.800]  我們再看第五 第六節
[00:13:28.800 --> 00:13:30.000]  你明白我說什麼了
[00:13:30.000 --> 00:13:31.040]  我們一起讀
[00:13:31.040 --> 00:13:34.080]  「米家這個人有了神堂
[00:13:34.080 --> 00:13:37.360]  又做了以弗德和家中的神像
[00:13:37.360 --> 00:13:39.680]  派他一個兒子作祭司
[00:13:39.680 --> 00:13:42.000]  那時以色列中沒有王
[00:13:42.000 --> 00:13:45.440]  各人照自己眼中看為對的去做」
[00:13:45.440 --> 00:13:46.880]  沒有王管
[00:13:46.880 --> 00:13:48.480]  這個媽媽就以為
[00:13:48.480 --> 00:13:49.840]  兒子 兒子
[00:13:49.840 --> 00:13:54.400]  我們家裡變成神的一個敬拜的地方
[00:13:54.400 --> 00:13:56.240]  他就製造了一個以弗德
[00:13:56.240 --> 00:13:58.400]  大家知不知道以弗德是什麼
[00:13:58.400 --> 00:14:01.760]  以弗德就是舊約的大祭司的袍
[00:14:01.760 --> 00:14:03.920]  這件袍不是普通的衣服
[00:14:03.920 --> 00:14:05.680]  不是普通人穿的
[00:14:05.680 --> 00:14:09.280]  這個只有被神揀選
[00:14:09.280 --> 00:14:11.600]  是亞倫的後代
[00:14:11.600 --> 00:14:15.200]  他們真的來到被揀選作大祭司的時候
[00:14:15.200 --> 00:14:19.120]  是代表神的子民去獻這個贖罪祭
[00:14:19.120 --> 00:14:21.760]  他們在贖罪日要代表神的百姓
[00:14:21.760 --> 00:14:24.320]  向神贖罪
[00:14:24.320 --> 00:14:27.680]  一年一次進入這個致聖所
[00:14:27.680 --> 00:14:31.920]  當時就算沒有這個聖殿被建成
[00:14:31.920 --> 00:14:33.680]  他們在示羅的中心
[00:14:33.680 --> 00:14:39.200]  仍然要照著摩西所定的祭祀儀式
[00:14:39.200 --> 00:14:45.760]  以弗德是用羊毛、細麻布和金線織成的
[00:14:45.760 --> 00:14:48.880]  一個很漂亮的袍子
[00:14:48.880 --> 00:14:52.640]  它的胸膛還有十二塊寶石
[00:14:52.640 --> 00:14:55.680]  每個寶石代表一個支派
[00:14:55.680 --> 00:14:58.880]  代表著神的百姓在神的心中
[00:14:58.880 --> 00:15:02.800]  神願意祂的子民照祂的心意而行
[00:15:02.800 --> 00:15:05.360]  所以他們有什麼事就找大祭司
[00:15:05.360 --> 00:15:07.040]  你幫我們求告神
[00:15:07.040 --> 00:15:09.040]  我們現在出去打仗
[00:15:09.040 --> 00:15:11.200]  對不對呢?應不應該做呢?
[00:15:11.200 --> 00:15:12.720]  Yes or No
[00:15:12.720 --> 00:15:15.760]  他們就用烏鈴和土鳴
[00:15:15.760 --> 00:15:21.120]  透過大祭司這個胸牌
[00:15:21.120 --> 00:15:22.160]  有關係的
[00:15:22.160 --> 00:15:24.080]  他們去作這個求問
[00:15:24.080 --> 00:15:26.640]  求問神給他們一個答覆
[00:15:26.640 --> 00:15:29.760]  所以他們建立這個神堂
[00:15:29.760 --> 00:15:31.120]  有神像
[00:15:31.120 --> 00:15:33.440]  他們要加上大祭司的袍
[00:15:33.440 --> 00:15:36.560]  要增加他們的宗教性
[00:15:36.560 --> 00:15:40.160]  那個可信性
[00:15:40.160 --> 00:15:41.120]  我們這個地方
[00:15:41.120 --> 00:15:42.320]  你們不用去示羅
[00:15:42.320 --> 00:15:43.600]  就在我們這個家
[00:15:43.600 --> 00:15:45.040]  米家堂
[00:15:45.040 --> 00:15:46.880]  要找祭司
[00:15:46.880 --> 00:15:47.840]  糟了
[00:15:47.840 --> 00:15:48.880]  沒有祭司
[00:15:48.880 --> 00:15:51.280]  我們家根本是彈的支派
[00:15:51.280 --> 00:15:53.520]  都不是利未人
[00:15:53.520 --> 00:15:55.040]  那怎麼辦呢?
[00:15:55.040 --> 00:15:56.080]  他們說可以
[00:15:56.080 --> 00:15:58.160]  找個兒子做祭司
[00:15:58.160 --> 00:15:59.760]  自立祭司
[00:15:59.760 --> 00:16:01.200]  自封祭司
[00:16:01.200 --> 00:16:02.400]  等於今天
[00:16:02.400 --> 00:16:05.440]  如果隨便有個人走出來
[00:16:05.440 --> 00:16:08.160]  我讀了幾年聖經
[00:16:08.160 --> 00:16:09.680]  我很熱心去侍奉
[00:16:09.680 --> 00:16:11.920]  我現在要自封為牧師
[00:16:11.920 --> 00:16:14.720]  他就在家裡找瓶水
[00:16:14.720 --> 00:16:15.920]  自己洗禮
[00:16:15.920 --> 00:16:18.960]  自己去搞聖餐
[00:16:18.960 --> 00:16:20.480]  行不行呢?
[00:16:20.480 --> 00:16:21.520]  在信仰上
[00:16:21.520 --> 00:16:24.720]  我們說你的心是真正有主的話
[00:16:24.720 --> 00:16:28.800]  你要照著上帝的法則去做
[00:16:28.800 --> 00:16:30.480]  神喜歡的事
[00:16:30.480 --> 00:16:33.680]  在這裡我們看到一個A4的神堂
[00:16:33.680 --> 00:16:35.840]  是A4的爾忽德
[00:16:35.840 --> 00:16:38.160]  是A4的神像
[00:16:38.160 --> 00:16:39.520]  犯了規的
[00:16:39.520 --> 00:16:40.720]  神說「除他以外
[00:16:40.720 --> 00:16:42.160]  你不可有別的神」
[00:16:42.160 --> 00:16:43.280]  這是第一屆
[00:16:43.280 --> 00:16:45.120]  十屆第二屆是什麼?
[00:16:45.120 --> 00:16:48.800]  天上地下海裡任何的百物
[00:16:48.800 --> 00:16:52.400]  你都不要去挑剔那些成為一個像
[00:16:52.400 --> 00:16:53.920]  因為創天造地的神
[00:16:53.920 --> 00:16:57.520]  不能夠用一個偶像去代表
[00:16:57.520 --> 00:16:59.280]  還有就是祭司
[00:16:59.280 --> 00:17:01.760]  神分別十二個支派裡面
[00:17:01.760 --> 00:17:03.360]  只有這個利尾
[00:17:03.360 --> 00:17:04.720]  這個族裔
[00:17:04.720 --> 00:17:06.480]  要他們分別出來
[00:17:06.480 --> 00:17:08.240]  他們要服侍上帝
[00:17:08.240 --> 00:17:12.320]  要服侍他們十二個支派不同的同胞
[00:17:12.320 --> 00:17:14.320]  是作神的祭司
[00:17:14.320 --> 00:17:16.320]  不是做人的祭司
[00:17:16.320 --> 00:17:18.880]  不是做一個家庭的祭司
[00:17:18.880 --> 00:17:20.880]  這個利尾人都失敗
[00:17:20.880 --> 00:17:24.160]  我們在當中在下文交代
[00:17:24.160 --> 00:17:25.120]  第七節
[00:17:25.120 --> 00:17:28.160]  白利恆有一個年輕人
[00:17:28.160 --> 00:17:29.280]  是猶太族的
[00:17:29.280 --> 00:17:30.160]  是利尾人
[00:17:30.160 --> 00:17:31.440]  寄居在那裡
[00:17:31.440 --> 00:17:34.320]  但後來他離開
[00:17:34.320 --> 00:17:37.360]  他要去找一個可以投靠的地方
[00:17:37.360 --> 00:17:38.720]  去到以法連山區
[00:17:38.720 --> 00:17:40.640]  遇到這個大戶人家
[00:17:40.640 --> 00:17:42.400]  就是米家的家
[00:17:42.400 --> 00:17:43.760]  去到那裡
[00:17:43.760 --> 00:17:44.720]  他遇到米家
[00:17:44.720 --> 00:17:46.080]  問他從哪裡來
[00:17:46.080 --> 00:17:47.680]  他說我是利尾人
[00:17:47.680 --> 00:17:50.640]  要找一個可以住的地方
[00:17:50.640 --> 00:17:54.800]  這個祭司在找工作
[00:17:54.800 --> 00:17:57.920]  也在找一個可以落腳的地方
[00:17:57.920 --> 00:18:00.480]  跟著我們看第七節
[00:18:00.480 --> 00:18:01.920]  第十節
[00:18:01.920 --> 00:18:03.920]  米家聽到當然很開心
[00:18:03.920 --> 00:18:06.240]  我們現在缺乏祭司
[00:18:06.240 --> 00:18:08.000]  現在這個拿正牌的
[00:18:08.000 --> 00:18:10.720]  是利尾人的祭司來到我們這裡
[00:18:10.720 --> 00:18:11.680]  你不要走了
[00:18:11.680 --> 00:18:13.040]  你就住在這裡
[00:18:13.040 --> 00:18:14.880]  我以你為我的父
[00:18:14.880 --> 00:18:15.920]  為我的祭司
[00:18:15.920 --> 00:18:17.840]  每年我給你十塊銀紙
[00:18:17.840 --> 00:18:18.880]  一套衣服
[00:18:18.880 --> 00:18:20.880]  以及生活所需的食物
[00:18:20.880 --> 00:18:22.240]  你安枕無憂
[00:18:22.240 --> 00:18:23.520]  不用到處漂泊
[00:18:23.520 --> 00:18:25.840]  你就留在這裡
[00:18:25.840 --> 00:18:28.800]  就說服利尾人留下
[00:18:28.800 --> 00:18:33.520]  授予他作祭司的職任
[00:18:33.520 --> 00:18:34.720]  米家就這樣說
[00:18:34.720 --> 00:18:36.240]  在第十三節
