
[00:00:00.000 --> 00:00:07.000]  我今天跟大家說的題目是
[00:11:31.000 --> 00:11:33.000]  希臘羅馬
[00:11:33.000 --> 00:11:35.000]  末後的歐盟
[00:11:35.000 --> 00:11:37.000]  以前我讀神學的時候
[00:11:37.000 --> 00:11:38.000]  七幾年
[00:11:38.000 --> 00:11:41.000]  一個活世論的專家
[00:11:41.000 --> 00:11:42.000]  陳文波牧師
[00:11:42.000 --> 00:11:44.000]  就說這個十隻腳趾頭
[00:11:44.000 --> 00:11:46.000]  大義利人像
[00:11:46.000 --> 00:11:48.000]  十隻腳趾頭就是歐盟
[00:11:48.000 --> 00:11:50.000]  十個國家
[00:11:50.000 --> 00:11:54.000]  但是現在我們看似乎不是很像
[00:11:54.000 --> 00:11:59.000]  因為看歐盟對以色列不是很敵視
[00:11:59.000 --> 00:12:03.000]  所以這個歐盟
[00:12:03.000 --> 00:12:04.000]  應該不入選
[00:12:04.000 --> 00:12:06.000]  成為這個十隻腳趾頭
[00:12:06.000 --> 00:12:09.000]  應該是伊斯蘭的國家
[00:12:09.000 --> 00:12:10.000]  我一會兒會解釋
[00:12:10.000 --> 00:12:13.000]  用詩篇來跟大家分享
[00:12:13.000 --> 00:12:15.000]  第三個特徵是什麼呢
[00:12:15.000 --> 00:12:18.000]  是獸的混合體
[00:12:18.000 --> 00:12:20.000]  我們讀第二節
[00:12:20.000 --> 00:12:24.000]  我所看見的獸形狀像豹
[00:12:24.000 --> 00:12:26.000]  角像紅的腳
[00:12:26.000 --> 00:12:28.000]  口像獅子的口
[00:12:28.000 --> 00:12:30.000]  籠倉自己的能力
[00:12:30.000 --> 00:12:33.000]  座位和大權並都給了他
[00:12:33.000 --> 00:12:36.000]  這個迪基督
[00:12:36.000 --> 00:12:38.000]  這隻獸
[00:12:38.000 --> 00:12:43.000]  是具有前面三個獸的特徵
[00:12:43.000 --> 00:12:45.000]  是更加恐怖
[00:12:45.000 --> 00:12:47.000]  豹是快
[00:12:47.000 --> 00:12:51.000]  其實是指馬代波斯和希臘
[00:12:51.000 --> 00:12:53.000]  亞歷山大
[00:12:53.000 --> 00:12:56.000]  很快就征服很多地方
[00:12:56.000 --> 00:12:59.000]  而紅的腳就是指東西羅馬
[00:12:59.000 --> 00:13:01.000]  口像獅子的口
[00:13:01.000 --> 00:13:03.000]  就是說尼泊爾薩曼
[00:13:03.000 --> 00:13:07.000]  好像那種狂言
[00:13:07.000 --> 00:13:08.000]  目中無神
[00:13:08.000 --> 00:13:11.000]  神就刑罰他
[00:13:11.000 --> 00:13:12.000]  使他吃草如牛
[00:13:12.000 --> 00:13:14.000]  如果神不是憐憫他
[00:13:14.000 --> 00:13:17.000]  他真的會被神擊殺
[00:13:17.000 --> 00:13:23.000]  這個和大易里書裡的息息搖搖相對
[00:13:23.000 --> 00:13:26.000]  大易里說我夜裡見到的異象
[00:13:26.000 --> 00:13:28.000]  看見天四方抖起
[00:13:28.000 --> 00:13:30.000]  刮在大海之上
[00:13:30.000 --> 00:13:33.000]  有四個大獸從海中上來
[00:13:33.000 --> 00:13:35.000]  形狀各有不同
[00:13:35.000 --> 00:13:37.000]  第一個就像獅子
[00:13:37.000 --> 00:13:40.000]  這個獅子有刺有嬰的翅膀
[00:13:40.000 --> 00:13:42.000]  是怪獸
[00:13:42.000 --> 00:13:44.000]  第二個就是熊
[00:13:44.000 --> 00:13:46.000]  這個第二隻獸
[00:13:46.000 --> 00:13:48.000]  旁跨而坐
[00:13:48.000 --> 00:13:52.000]  口齒擔著三斤肋骨
[00:13:52.000 --> 00:13:54.000]  第三個獸
[00:13:54.000 --> 00:13:55.000]  有一個獸如豹
[00:13:55.000 --> 00:13:58.000]  背上有鳥的四個翅膀
[00:13:58.000 --> 00:14:00.000]  此獸有四個頭
[00:14:00.000 --> 00:14:02.000]  得了權柄
[00:14:02.000 --> 00:14:05.000]  然後第四個獸就是什麼呢
[00:14:05.000 --> 00:14:08.000]  是很可怕極其強壯
[00:14:08.000 --> 00:14:10.000]  大有力量
[00:14:10.000 --> 00:14:12.000]  有大天涯
[00:14:12.000 --> 00:14:14.000]  吞吃爵帥
[00:14:14.000 --> 00:14:16.000]  所剩下順腳踐踏
[00:14:16.000 --> 00:14:18.000]  這獸與前三獸不同
[00:14:18.000 --> 00:14:19.000]  不相同
[00:14:19.000 --> 00:14:21.000]  因為頭有十角
[00:14:21.000 --> 00:14:22.000]  這個呢
[00:14:22.000 --> 00:14:23.000]  是不是迪基督
[00:14:23.000 --> 00:14:24.000]  不是
[00:14:24.000 --> 00:14:27.000]  迪基督是控制這十個國家
[00:14:27.000 --> 00:14:30.000]  然後他說這個十個國裡面
[00:14:30.000 --> 00:14:32.000]  其中有一個掌了小角
[00:14:32.000 --> 00:14:35.000]  這個小角才是迪基督
[00:14:35.000 --> 00:14:39.000]  他才會將三個角整下來
[00:14:39.000 --> 00:14:43.000]  連根臂拔出來
[00:14:43.000 --> 00:14:45.000]  這個角就好像有眼
[00:14:45.000 --> 00:14:46.000]  像人的眼
[00:14:46.000 --> 00:14:49.000]  有口說誇大的話
[00:14:49.000 --> 00:14:51.000]  這個就是小角
[00:14:51.000 --> 00:14:52.000]  這個小角出來
[00:14:52.000 --> 00:14:55.000]  會說話的
[00:14:55.000 --> 00:14:57.000]  所以我們看到
[00:14:57.000 --> 00:15:00.000]  這個獸
[00:15:00.000 --> 00:15:02.000]  這個迪基督
[00:15:02.000 --> 00:15:05.000]  是非常殘酷
[00:15:05.000 --> 00:15:07.000]  海獸的七頭十角
[00:15:07.000 --> 00:15:09.000]  其實我們總結
[00:15:09.000 --> 00:15:11.000]  他已經得到
[00:15:11.000 --> 00:15:15.000]  從龍的手裡得到全部能力
[00:15:15.000 --> 00:15:17.000]  所以大有力量的第七章
[00:15:17.000 --> 00:15:18.000]  三到七節
[00:15:18.000 --> 00:15:21.000]  就是集歷代
[00:15:21.000 --> 00:15:23.000]  這些凶殘的帝國
[00:15:23.000 --> 00:15:25.000]  那種情況
[00:15:25.000 --> 00:15:27.000]  凶前絕後
[00:15:27.000 --> 00:15:30.000]  龐大的一個迪基督的帝國
[00:15:30.000 --> 00:15:32.000]  將來就要追殺
[00:15:32.000 --> 00:15:36.000]  殲滅這個婦人
[00:15:36.000 --> 00:15:38.000]  這個以色列
[00:15:38.000 --> 00:15:40.000]  他的權柄怎麼來呢
[00:15:40.000 --> 00:15:41.000]  我們來看看
[00:15:41.000 --> 00:15:42.000]  原來這個權柄
[00:15:42.000 --> 00:15:44.000]  迪基督的權柄怎麼來呢
[00:15:44.000 --> 00:15:46.000]  他的權柄就是
[00:15:46.000 --> 00:15:48.000]  這個龍
[00:15:48.000 --> 00:15:51.000]  是獅子的口
[00:15:51.000 --> 00:15:53.000]  龍就將他自己的能力
[00:15:53.000 --> 00:15:55.000]  座位大權柄
[00:15:55.000 --> 00:15:57.000]  賜給他
[00:15:57.000 --> 00:15:59.000]  這個龍
[00:15:59.000 --> 00:16:01.000]  這個魔鬼頭是給過他
[00:16:01.000 --> 00:16:03.000]  他將自己的能力
[00:16:03.000 --> 00:16:05.000]  座位權柄給過他
[00:16:05.000 --> 00:16:07.000]  因為他要仿效什麼呢
[00:16:07.000 --> 00:16:09.000]  他很喜歡copy
[00:16:09.000 --> 00:16:11.000]  魔鬼呢
[00:16:11.000 --> 00:16:13.000]  他有這個仿效的能力
[00:16:13.000 --> 00:16:15.000]  但沒有創造力
[00:16:15.000 --> 00:16:17.000]  他仿效
[00:16:17.000 --> 00:16:20.000]  我們的上帝是三一真神
[00:16:20.000 --> 00:16:22.000]  他也都
[00:16:22.000 --> 00:16:25.000]  也都模仿這個假三位
[00:16:25.000 --> 00:16:28.000]  這個龍就是假聖父
[00:16:28.000 --> 00:16:31.000]  這個假基督
[00:16:31.000 --> 00:16:34.000]  這個迪基督就是假聖子
[00:16:34.000 --> 00:16:38.000]  然後這個下個禮拜講的獸呢
[00:16:38.000 --> 00:16:41.000]  就是假先知
[00:16:41.000 --> 00:16:43.000]  他要比對這個聖靈
[00:16:43.000 --> 00:16:46.000]  所以龍的能力
[00:16:46.000 --> 00:16:48.000]  能夠叫這個假基督
[00:16:48.000 --> 00:16:51.000]  這個迪基督行神跡其事
[00:16:51.000 --> 00:16:54.000]  來實踐他統治這個世界
[00:16:54.000 --> 00:16:58.000]  來污染迷惑整個全人類
[00:16:58.000 --> 00:17:00.000]  來達到他的野心
[00:17:00.000 --> 00:17:01.000]  這個權柄是這樣
[00:17:01.000 --> 00:17:03.000]  第四個就是
[00:17:03.000 --> 00:17:05.000]  第三節是講他的仿效
[00:17:05.000 --> 00:17:07.000]  我們看看第三節
[00:17:07.000 --> 00:17:10.000]  我看見獸的七頭中
[00:17:10.000 --> 00:17:13.000]  有一個似乎受了死傷
[00:17:13.000 --> 00:17:15.000]  那死傷卻醫好了
[00:17:15.000 --> 00:17:19.000]  全地的人都稀奇跟從那獸
[00:17:19.000 --> 00:17:23.000]  他有一個獨特呢
[00:17:23.000 --> 00:17:26.000]  他是有死傷
[00:17:26.000 --> 00:17:27.000]  而這個死傷
[00:17:27.000 --> 00:17:30.000]  怎會令到全人類都驚奇呢
[00:17:30.000 --> 00:17:31.000]  所以有人說
[00:17:31.000 --> 00:17:35.000]  會不會Trump是迪基督呢
[00:17:35.000 --> 00:17:38.000]  他差不多受了死傷
[00:17:38.000 --> 00:17:40.000]  不過死不去
[00:17:40.000 --> 00:17:42.000]  老實講他這些死傷
[00:17:42.000 --> 00:17:44.000]  是擦過都沒有死
[00:17:44.000 --> 00:17:47.000]  而提到那個小角
[00:17:47.000 --> 00:17:49.000]  是不顯眼的
[00:17:49.000 --> 00:17:51.000]  你說Trump顯不顯眼
[00:17:51.000 --> 00:17:53.000]  全世界都認識他
[00:17:53.000 --> 00:17:55.000]  一路詛咒他
[00:17:55.000 --> 00:17:58.000]  關稅香港可不可以在美國訂
[00:17:58.000 --> 00:18:00.000]  你用不用給關稅
[00:18:00.000 --> 00:18:01.000]  用不用
[00:18:01.000 --> 00:18:02.000]  自由講
[00:18:02.000 --> 00:18:03.000]  一樣要
[00:18:03.000 --> 00:18:04.000]  多得他不少
[00:18:04.000 --> 00:18:06.000]  一百元給三十多元
[00:18:06.000 --> 00:18:07.000]  加幣
[00:18:07.000 --> 00:18:09.000]  我一次在美國訂
[00:18:09.000 --> 00:18:11.000]  個個都認識他
[00:18:11.000 --> 00:18:14.000]  所以他不會是那個迪基督
[00:18:14.000 --> 00:18:16.000]  我自己的領袖是這樣
[00:18:16.000 --> 00:18:19.000]  因為他其實是模仿
[00:18:19.000 --> 00:18:21.000]  基督真是死了
[00:18:21.000 --> 00:18:23.000]  基督不是做紮加醫死的
[00:18:23.000 --> 00:18:24.000]  真是死的
[00:18:24.000 --> 00:18:26.000]  所以他受了死傷
[00:18:26.000 --> 00:18:27.000]  不是小傷
[00:18:27.000 --> 00:18:28.000]  是致命傷
[00:18:28.000 --> 00:18:29.000]  是極嚴重的
[00:18:29.000 --> 00:18:30.000]  不知道他怎樣死
[00:18:30.000 --> 00:18:31.000]  我不知道
[00:18:31.000 --> 00:18:32.000]  不過肯定是
[00:18:32.000 --> 00:18:34.000]  是一個很嚴重的傷
[00:18:34.000 --> 00:18:36.000]  後來醫好了
[00:18:36.000 --> 00:18:39.000]  這個才叫全地人佩服他
[00:18:39.000 --> 00:18:41.000]  所以迪基督的樣式
[00:18:41.000 --> 00:18:43.000]  就是甚至模仿耶穌基督
[00:18:43.000 --> 00:18:45.000]  從死裡復活
[00:18:45.000 --> 00:18:47.000]  世人信以為真
[00:18:47.000 --> 00:18:50.000]  這件事令到他名聲大噪
[00:18:50.000 --> 00:18:53.000]  權勢分天
[00:18:53.000 --> 00:18:55.000]  所以這三年半
[00:18:55.000 --> 00:18:57.000]  迪基督受了死傷
[00:18:57.000 --> 00:19:01.000]  他才能夠讓人認識他
[00:19:01.000 --> 00:19:03.000]  他是神
[00:19:03.000 --> 00:19:05.000]  迪基督的靈
[00:19:05.000 --> 00:19:08.000]  從無底坑裡扶在他身上
[00:19:08.000 --> 00:19:11.000]  所以他有一種
[00:19:11.000 --> 00:19:15.000]  獲得超自然的意志
[00:19:15.000 --> 00:19:17.000]  魔鬼頭給他
[00:19:17.000 --> 00:19:18.000]  龍給他
[00:19:18.000 --> 00:19:20.000]  他有超自然的能力
[00:19:20.000 --> 00:19:23.000]  所以你發覺這個人
[00:19:23.000 --> 00:19:27.000]  可能被邪靈充滿
[00:19:27.000 --> 00:19:29.000]  而迪基督的靈
[00:19:29.000 --> 00:19:31.000]  從無底坑上來充滿他
[00:19:31.000 --> 00:19:33.000]  有power
[00:19:33.000 --> 00:19:37.000]  所以耶穌在馬太科24章都說
[00:19:37.000 --> 00:19:41.000]  他說將來末世有大神即大騎士
[00:19:41.000 --> 00:19:43.000]  這個假基督
[00:19:43.000 --> 00:19:46.000]  他能顯神蹟
[00:19:46.000 --> 00:19:48.000]  若是能行
[00:19:48.000 --> 00:19:50.000]  連選民都迷惑他
[00:19:50.000 --> 00:19:52.000]  選民都被迷惑
[00:19:52.000 --> 00:19:55.000]  選民在這個時候
[00:19:55.000 --> 00:19:58.000]  可能他很想和平
[00:19:58.000 --> 00:20:02.000]  因為你看現在以色列都很慘
[00:20:02.000 --> 00:20:05.000]  可能一直先發制人
[00:20:05.000 --> 00:20:08.000]  我們不明白政治
[00:20:08.000 --> 00:20:11.000]  有時候說為什麼這麼殘忍
[00:20:11.000 --> 00:20:13.000]  去醫院
[00:20:13.000 --> 00:20:15.000]  其實你不了解
[00:20:15.000 --> 00:20:19.000]  你知道以色列人要全民皆兵
[00:20:19.000 --> 00:20:21.000]  若果不全民皆兵
[00:20:21.000 --> 00:20:23.000]  他就沒有了
