
[00:00:00.000 --> 00:00:06.000]  各位姐妹早晨 大家平安
[00:06:33.000 --> 00:06:36.000]  哇 耶穌你怎樣有這種權柄呢
[00:06:36.000 --> 00:06:38.000]  你要講這些的事呢
[00:06:38.000 --> 00:06:40.000]  我們今天就看
[00:06:40.000 --> 00:06:43.000]  他們走來找耶穌的像
[00:06:43.000 --> 00:06:46.000]  誰給你有這樣的權柄
[00:06:46.000 --> 00:06:47.000]  做這些事呢
[00:06:47.000 --> 00:06:52.000]  耶穌就用屍洗藥巷的權柄反問他們
[00:06:52.000 --> 00:06:55.000]  為什麼他要用屍洗藥巷呢
[00:06:55.000 --> 00:06:57.000]  我們一起來看
[00:06:57.000 --> 00:06:58.000]  如果講完之後
[00:06:58.000 --> 00:06:59.000]  回答完之後
[00:06:59.000 --> 00:07:02.000]  他第二個回合和他們的辯論
[00:07:02.000 --> 00:07:06.000]  耶穌就用這個兇惡玄護的一個比喻
[00:07:06.000 --> 00:07:08.000]  這個比喻就要帶出
[00:07:08.000 --> 00:07:10.000]  由舊約去到新約
[00:07:10.000 --> 00:07:12.000]  有很多忠心於上帝的
[00:07:12.000 --> 00:07:14.000]  這些神的義僕
[00:07:14.000 --> 00:07:16.000]  他們為了真理
[00:07:16.000 --> 00:07:18.000]  把神的聖言講得明白
[00:07:18.000 --> 00:07:22.000]  但是神的子民包括領袖拒絕
[00:07:22.000 --> 00:07:25.000]  他們沒有將上帝看為
[00:07:25.000 --> 00:07:27.000]  他們生命裏頭的王
[00:07:27.000 --> 00:07:29.000]  所以他們任意而行
[00:07:29.000 --> 00:07:31.000]  在這樣的情況下
[00:07:31.000 --> 00:07:35.000]  那些忠心的先知陸續被殺害
[00:07:35.000 --> 00:07:38.000]  甚至耶穌的開路先鋒
[00:07:38.000 --> 00:07:41.000]  這位屍洗藥巷都被殺
[00:07:41.000 --> 00:07:43.000]  是為了真理的緣故
[00:07:43.000 --> 00:07:45.000]  他們被宰殺
[00:07:45.000 --> 00:07:47.000]  如果你明白
[00:07:47.000 --> 00:07:50.000]  兩段經文有一個很重要的人物
[00:07:50.000 --> 00:07:52.000]  在當中關連著
[00:07:52.000 --> 00:07:53.000]  是在屍洗藥巷
[00:07:53.000 --> 00:07:56.000]  而我們看到屍洗藥巷和耶穌基督
[00:07:56.000 --> 00:07:58.000]  那個侍奉的關係是非常密切的
[00:07:58.000 --> 00:08:00.000]  其實就是反映著
[00:08:00.000 --> 00:08:02.000]  耶穌基督的權柄
[00:08:02.000 --> 00:08:04.000]  和耶穌最後為我們犧牲
[00:08:04.000 --> 00:08:07.000]  如果你明白了這個脈絡的時候
[00:08:07.000 --> 00:08:10.000]  你看這兩段經文是很有意思的
[00:08:10.000 --> 00:08:15.000]  我們一起來看這段經文
[00:08:15.000 --> 00:08:17.000]  我們先做一個祈禱
[00:08:17.000 --> 00:08:19.000]  天父求你打開我們眾人的眼
[00:08:19.000 --> 00:08:22.000]  讓我們有謙卑受教的心
[00:08:22.000 --> 00:08:23.000]  叫我們說的聽的
[00:08:23.000 --> 00:08:25.000]  我們都同感一靈
[00:08:25.000 --> 00:08:27.000]  同有主的恩典
[00:08:27.000 --> 00:08:29.000]  我們去回應上帝的說話
[00:08:29.000 --> 00:08:32.000]  好好做一個誠心實意
[00:08:32.000 --> 00:08:34.000]  跟隨主耶穌
[00:08:34.000 --> 00:08:35.000]  作你喜悅的門徒
[00:08:35.000 --> 00:08:37.000]  願上帝在我們身上
[00:08:37.000 --> 00:08:39.000]  真是無論是生是死
[00:08:39.000 --> 00:08:41.000]  都是照常顯大
[00:08:41.000 --> 00:08:43.000]  叫未信的人在我們身上
[00:08:43.000 --> 00:08:44.000]  看見你自己的榮美
[00:08:44.000 --> 00:08:47.000]  同心祈禱奉主名求
[00:08:47.000 --> 00:08:50.000]  第一段經文我們來看看
[00:08:50.000 --> 00:08:53.000]  在27-30節
[00:08:53.000 --> 00:08:58.000]  我們會來一齊讀
[00:08:58.000 --> 00:09:01.000]  他們又來到耶路撒冷
[00:09:01.000 --> 00:09:04.000]  耶穌在聖殿裡行走的時候
[00:09:04.000 --> 00:09:08.000]  祭司長、文士和長老進前來
[00:09:08.000 --> 00:09:09.000]  問他說
[00:09:09.000 --> 00:09:12.000]  你掌著什麼權柄做這些事
[00:09:12.000 --> 00:09:16.000]  給你權柄做這些事的是誰呢
[00:09:16.000 --> 00:09:18.000]  我剛才提到
[00:09:18.000 --> 00:09:21.000]  這段經文也是兩次重複提到
[00:09:21.000 --> 00:09:25.000]  他們這一班猶太人的領袖
[00:09:25.000 --> 00:09:28.000]  他們來到或者進前來
[00:09:28.000 --> 00:09:32.000]  這兩個都是現代進行式的動詞
[00:09:32.000 --> 00:09:34.000]  是要強調這一班的領袖
[00:09:34.000 --> 00:09:39.000]  就是當時最高的在猶太人圈子裡
[00:09:39.000 --> 00:09:43.000]  他們作為行政、司法、律法的一班領袖
[00:09:43.000 --> 00:09:47.000]  所有關於宗教、民事甚至是刑事
[00:09:47.000 --> 00:09:50.000]  都在他們的審理底下
[00:09:50.000 --> 00:09:52.000]  所以他們的權力很大
[00:09:52.000 --> 00:09:55.000]  他們來到耶穌的面前
[00:09:55.000 --> 00:09:58.000]  在眾人的面前來問耶穌
[00:09:58.000 --> 00:10:01.000]  你掌著什麼權柄
[00:10:01.000 --> 00:10:03.000]  誰給你權柄
[00:10:03.000 --> 00:10:04.000]  做這些事
[00:10:04.000 --> 00:10:07.000]  做這些事就是之前結成聖殿這件事
[00:10:07.000 --> 00:10:08.000]  換言之
[00:10:08.000 --> 00:10:11.000]  這兩條問題都是暗示了
[00:10:11.000 --> 00:10:13.000]  我沒有給你權柄
[00:10:13.000 --> 00:10:16.000]  我沒有允許耶穌你在這裡搞事
[00:10:16.000 --> 00:10:17.000]  你現在踩牆
[00:10:17.000 --> 00:10:19.000]  你走入我們這個地頭
[00:10:19.000 --> 00:10:21.000]  在聖殿裡面
[00:10:21.000 --> 00:10:27.000]  你將我們整個得利益的集團
[00:10:27.000 --> 00:10:30.000]  你來挑戰我們的權柄
[00:10:30.000 --> 00:10:34.000]  所以現在他們來到是想為難耶穌
[00:10:34.000 --> 00:10:37.000]  耶穌知道他們這樣做
[00:10:37.000 --> 00:10:39.000]  其實要找把柄
[00:10:39.000 --> 00:10:41.000]  就是要除滅耶穌
[00:10:41.000 --> 00:10:44.000]  正如耶穌在之前已經有幾次
[00:10:44.000 --> 00:10:47.000]  已經是要說他進入耶路撒冷
[00:10:47.000 --> 00:10:51.000]  他要準備受苦、被賣甚至被殺
[00:10:51.000 --> 00:10:53.000]  而第三天要復活
[00:10:53.000 --> 00:10:56.000]  這個在第八章、第十章已經說了
[00:10:56.000 --> 00:11:00.000]  我們看到耶穌其實現在是最後一個星期
[00:11:00.000 --> 00:11:02.000]  他要進入耶路撒冷
[00:11:02.000 --> 00:11:06.000]  他就是準備要面對十字架
[00:11:06.000 --> 00:11:09.000]  而在這個過程裡面
[00:11:09.000 --> 00:11:12.000]  讓我們來看耶穌怎樣回答
[00:11:12.000 --> 00:11:13.000]  是很有智慧的
[00:11:13.000 --> 00:11:16.000]  耶穌的回答他沒有直接回答他們
[00:11:16.000 --> 00:11:18.000]  因為如果耶穌說
[00:11:18.000 --> 00:11:21.000]  是呀,我就是掌住天父的差遣
[00:11:21.000 --> 00:11:22.000]  我來到你們當中
[00:11:22.000 --> 00:11:24.000]  我是神的兒子
[00:11:24.000 --> 00:11:26.000]  當他這樣回答
[00:11:26.000 --> 00:11:28.000]  他就馬上被處決
[00:11:28.000 --> 00:11:30.000]  因為在十四章後文
[00:11:30.000 --> 00:11:34.000]  我們看到大祭司來接受靈訊的時候
[00:11:34.000 --> 00:11:36.000]  大祭司是這樣問他
[00:11:36.000 --> 00:11:40.000]  你是至高者差離的兒子嗎?
[00:11:40.000 --> 00:11:42.000]  耶穌就來對他說
[00:11:42.000 --> 00:11:43.000]  你說的是
[00:11:43.000 --> 00:11:45.000]  當他這樣回答的時候
[00:11:45.000 --> 00:11:49.000]  大祭司就馬上撕裂他的祭司袍
[00:11:49.000 --> 00:11:51.000]  他說我們不用再審了
[00:11:51.000 --> 00:11:53.000]  這個人是僭越狂妄自大
[00:11:53.000 --> 00:11:56.000]  他以自己與神同等
[00:11:56.000 --> 00:11:58.000]  然後他就指責耶穌
[00:11:58.000 --> 00:12:00.000]  你是來藐視上帝
[00:12:00.000 --> 00:12:03.000]  我們猶太人是只信耶和華
[00:12:03.000 --> 00:12:05.000]  獨一的真神
[00:12:05.000 --> 00:12:07.000]  怎麼能夠有你這個人
[00:12:07.000 --> 00:12:10.000]  說你現在和神一樣呢?
[00:12:10.000 --> 00:12:15.000]  耶穌知道他不可以在這個時候
[00:12:15.000 --> 00:12:19.000]  來將他這個身份直接回答他們
[00:12:19.000 --> 00:12:22.000]  所以耶穌是用一個拉比辯論的時候
[00:12:22.000 --> 00:12:25.000]  常用的所謂反問的技巧
[00:12:25.000 --> 00:12:27.000]  耶穌怎麼反問他們呢?
[00:12:27.000 --> 00:12:28.000]  耶穌對他們說
[00:12:28.000 --> 00:12:30.000]  我要問你們一句話
[00:12:30.000 --> 00:12:31.000]  你們回答我
[00:12:31.000 --> 00:12:32.000]  我就告訴你
[00:12:32.000 --> 00:12:34.000]  我是憑什麼權柄做這些事
[00:12:34.000 --> 00:12:39.000]  究竟施洗若翰的洗禮是從天上來的
[00:12:39.000 --> 00:12:41.000]  還是從人間來的呢?
[00:12:41.000 --> 00:12:42.000]  你們回答我吧
[00:12:42.000 --> 00:12:46.000]  耶穌用這個很刁鑽
[00:12:46.000 --> 00:12:47.000]  反問他們的時候
[00:12:47.000 --> 00:12:50.000]  是設了一個佈局
[00:12:50.000 --> 00:12:52.000]  你回答A又死
[00:12:52.000 --> 00:12:53.000]  回答B都死
[00:12:53.000 --> 00:12:54.000]  為什麼呢?
[00:12:54.000 --> 00:12:56.000]  你看看他們的答案
[00:12:56.000 --> 00:12:58.000]  我們一起來讀
[00:12:58.000 --> 00:13:00.000]  他們彼此相異說
[00:13:00.000 --> 00:13:03.000]  我們若說從天上來的
[00:13:03.000 --> 00:13:04.000]  他會說這樣
[00:13:04.000 --> 00:13:07.000]  你們為什麼不信他呢?
[00:13:07.000 --> 00:13:09.000]  但若說從人間來的
[00:13:09.000 --> 00:13:11.000]  卻又怕眾人
[00:13:11.000 --> 00:13:14.000]  因為大家認為若翰確是先知
[00:13:14.000 --> 00:13:16.000]  於是他們回答耶穌
[00:13:16.000 --> 00:13:18.000]  我們不知道
[00:13:18.000 --> 00:13:19.000]  耶穌說
[00:13:19.000 --> 00:13:21.000]  我也不告訴你們
[00:13:21.000 --> 00:13:25.000]  我掌著什麼權柄做這些事
[00:13:25.000 --> 00:13:27.000]  耶穌真是很有智慧
[00:13:27.000 --> 00:13:28.000]  耶穌反問
[00:13:28.000 --> 00:13:31.000]  將球拋回給你們
[00:13:31.000 --> 00:13:33.000]  他們知道我這樣回答
[00:13:33.000 --> 00:13:38.000]  若我說若翰的洗禮是從天上來的
[00:13:38.000 --> 00:13:40.000]  為什麼你們不信若翰呢?
[00:13:40.000 --> 00:13:44.000]  若他說若翰的權柄是從人間來的
[00:13:44.000 --> 00:13:46.000]  他們又怕
[00:13:46.000 --> 00:13:51.000]  周圍的眾人聽若翰在抗夜傳悔改
[00:13:51.000 --> 00:13:55.000]  很多人走到抗夜接受他的洗禮
[00:13:55.000 --> 00:13:57.000]  所以這群宗教領袖
[00:13:57.000 --> 00:14:01.000]  他們覺得自己的地位受威脅
[00:14:01.000 --> 00:14:04.000]  現在還來多過耶穌
[00:14:04.000 --> 00:14:07.000]  施洗若翰已經信到死了
[00:14:07.000 --> 00:14:09.000]  現在殺出這位耶穌
[00:14:09.000 --> 00:14:11.000]  眾人又擁戴他
[00:14:11.000 --> 00:14:14.000]  他們心裡有很多不安
[00:14:14.000 --> 00:14:19.000]  其實是因為他們屬靈的眼睛乞了
[00:14:19.000 --> 00:14:21.000]  他們作為領導
[00:14:21.000 --> 00:14:24.000]  但他們沒有真正對神的敬虔心
[00:14:24.000 --> 00:14:27.000]  反而內心肝眼驕傲邪惡
[00:14:27.000 --> 00:14:30.000]  他們不斷去找把柄
[00:14:30.000 --> 00:14:34.000]  就是想要來殺害耶穌
[00:14:34.000 --> 00:14:36.000]  在馬可夫音很早期
[00:14:36.000 --> 00:14:38.000]  耶穌出來傳道的時候
[00:14:38.000 --> 00:14:39.000]  第三章
[00:14:39.000 --> 00:14:42.000]  當那群民事見到耶穌這麼有權柄
[00:14:42.000 --> 00:14:45.000]  連那些鬼
[00:14:45.000 --> 00:14:47.000]  不論什麼鬼也好
[00:14:47.000 --> 00:14:51.000]  耶穌一開聲斥責那些鬼就離開
[00:14:51.000 --> 00:14:53.000]  他們就覺得很厲害
[00:14:53.000 --> 00:14:56.000]  他們不是歸榮要給神
[00:14:56.000 --> 00:15:00.000]  他們說耶穌是用鬼王別西卜講鬼
[00:15:00.000 --> 00:15:03.000]  耶穌說怎麼會鬼打鬼
[00:15:03.000 --> 00:15:05.000]  你們是怎麼解釋呢
[00:15:05.000 --> 00:15:08.000]  根本他們就是一塌糊塗
[00:15:08.000 --> 00:15:10.000]  耶穌就斥責這群民事
[00:15:10.000 --> 00:15:12.000]  你們是在褻瀆聖靈
[00:15:12.000 --> 00:15:14.000]  神這麼榮耀的
[00:15:14.000 --> 00:15:17.000]  神的各權柄在他們當中了
[00:15:17.000 --> 00:15:19.000]  彰顯上帝的榮耀
[00:15:19.000 --> 00:15:22.000]  但你們作為神子民的領袖
[00:15:22.000 --> 00:15:26.000]  竟然來褻瀆聖靈
[00:15:26.000 --> 00:15:29.000]  很嚴重的一個指控
[00:15:29.000 --> 00:15:32.000]  我們看到這群領袖真的很不長進
[00:15:32.000 --> 00:15:36.000]  他們認不出耶穌主的身份不得已
[00:15:36.000 --> 00:15:42.000]  而且他們暗暗地不斷想找機會下手
[00:15:42.000 --> 00:15:44.000]  要捉拿耶穌
[00:15:44.000 --> 00:15:48.000]  不過在江天化日眾目睽睽下
[00:15:48.000 --> 00:15:50.000]  他們不敢做這件事
[00:15:50.000 --> 00:15:55.000]  結果他們祭司長後來收買了耶穌的門徒
[00:15:55.000 --> 00:15:58.000]  出賣主的就是猶大
[00:15:58.000 --> 00:16:01.000]  為什麼要找猶大通風報信
[00:16:01.000 --> 00:16:03.000]  就是要找一個合適的時間
[00:16:03.000 --> 00:16:06.000]  沒有人在看不到
[00:16:06.000 --> 00:16:07.000]  他們就下手了
[00:16:07.000 --> 00:16:10.000]  所以耶穌就在雨節的晚上
[00:16:10.000 --> 00:16:13.000]  吃雨節的時候跟猶大說
[00:16:13.000 --> 00:16:16.000]  你要做的事你出去做吧
[00:16:16.000 --> 00:16:20.000]  其實當時猶大就是被魔鬼已經入了他們的心
[00:16:20.000 --> 00:16:22.000]  就是三十兩銀子
[00:16:22.000 --> 00:16:24.000]  這一種貪心
[00:16:24.000 --> 00:16:29.000]  竟然將這位尊貴榮耀無憾無恥的主耶穌出賣
[00:16:29.000 --> 00:16:32.000]  結果他們走到喀西瑪利園祈禱的時候
[00:16:32.000 --> 00:16:39.000]  猶大就帶著祭司長和羅馬的官兵來捉拿耶穌
[00:16:39.000 --> 00:16:42.000]  所以大家明白來龍去脈的時候
[00:16:42.000 --> 00:16:44.000]  你看見耶穌在這裡
[00:16:44.000 --> 00:16:47.000]  他就知道他們內心的惡念
[00:16:47.000 --> 00:16:50.000]  他們來找耶穌的問題
[00:16:50.000 --> 00:16:53.000]  全部都是想試探主的
[00:16:53.000 --> 00:16:56.000]  找機會想來陷害主的
[00:16:56.000 --> 00:16:59.000]  所以耶穌曾經跟門徒說
[00:16:59.000 --> 00:17:02.000]  我對神國內的外人
[00:17:02.000 --> 00:17:04.000]  我就用比喻
[00:17:04.000 --> 00:17:05.000]  我跟你們說
[00:17:05.000 --> 00:17:06.000]  譬如說殺種的比喻
[00:17:06.000 --> 00:17:08.000]  我就直接跟你們說
[00:17:08.000 --> 00:17:11.000]  所以耶穌現在就是用比喻
[00:17:11.000 --> 00:17:15.000]  跟這班猶太人的領袖去說一個比喻
[00:17:15.000 --> 00:17:17.000]  你說是不是很諷刺
[00:17:17.000 --> 00:17:19.000]  換言之這班猶太人的領袖
[00:17:19.000 --> 00:17:22.000]  不在神國裡面
[00:17:22.000 --> 00:17:24.000]  那你們怎樣帶領神的百姓
[00:17:24.000 --> 00:17:27.000]  走在神的心意、神的角度裡面呢
[00:17:27.000 --> 00:17:29.000]  不用說了
[00:17:29.000 --> 00:17:30.000]  你都知道答案是什麼
[00:17:30.000 --> 00:17:33.000]  所以我們來看耶穌怎樣用這個比喻
[00:17:33.000 --> 00:17:34.000]  是很好的
[00:17:34.000 --> 00:17:37.000]  他是用以賽亞書第五章
[00:17:37.000 --> 00:17:40.000]  葡萄園的一個詩歌
[00:17:40.000 --> 00:17:42.000]  二曲同公之妙
[00:17:42.000 --> 00:17:46.000]  就是針對神他自己的百姓
[00:17:46.000 --> 00:17:49.000]  因為這個葡萄園就是代表著以色列
[00:17:49.000 --> 00:17:51.000]  是神的選民
[00:17:51.000 --> 00:17:53.000]  神悉心來栽培他們
[00:17:53.000 --> 00:17:55.000]  但是他們不長進
[00:17:55.000 --> 00:17:57.000]  他們離經背道
[00:17:57.000 --> 00:17:59.000]  神揀選以色列人
[00:17:59.000 --> 00:18:03.000]  就是要在外邦人的面前成為綱
[00:18:03.000 --> 00:18:05.000]  成為一個能夠宣講真理
[00:18:05.000 --> 00:18:08.000]  榮耀上帝的一個群體
[00:18:08.000 --> 00:18:11.000]  但竟然他們離棄上帝
[00:18:11.000 --> 00:18:15.000]  棄絕神所差離的眾異部的先知
[00:18:15.000 --> 00:18:19.000]  甚至最後連這位主耶穌都來宰殺
[00:18:19.000 --> 00:18:22.000]  這個比喻就要說出這些要點
[00:18:22.000 --> 00:18:24.000]  我們一起來讀
[00:18:24.000 --> 00:18:27.000]  耶穌就用比喻對他們說
[00:18:27.000 --> 00:18:30.000]  有人開墾了一個葡萄園
[00:18:30.000 --> 00:18:32.000]  四周圍上泥巴
[00:18:32.000 --> 00:18:34.000]  刮了一個榨酒池
[00:18:34.000 --> 00:18:37.000]  蓋上一座守望樓
[00:18:37.000 --> 00:18:40.000]  遭給猿戶就出外遠行去了
[00:18:40.000 --> 00:18:43.000]  到了時候他打發一個僕人
[00:18:43.000 --> 00:18:45.000]  到猿戶那裡
[00:18:45.000 --> 00:18:49.000]  要向他們收葡萄園的果子
[00:18:49.000 --> 00:18:51.000]  他們拿著他
[00:18:51.000 --> 00:18:52.000]  打了他
[00:18:52.000 --> 00:18:54.000]  叫他空手回去
[00:18:54.000 --> 00:18:57.000]  原子再打發一個僕人
[00:18:57.000 --> 00:18:59.000]  到他們那裡
[00:18:59.000 --> 00:19:02.000]  他們打傷他的頭並且侮辱他
[00:19:02.000 --> 00:19:05.000]  原子又打發一個僕人去
[00:19:05.000 --> 00:19:07.000]  他們就殺了他
[00:19:07.000 --> 00:19:10.000]  以後又打發好些僕人去
[00:19:10.000 --> 00:19:12.000]  有的被他們打了
[00:19:12.000 --> 00:19:15.000]  有的被他們殺了
[00:19:15.000 --> 00:19:17.000]  嘩 多恐怖啊
[00:19:17.000 --> 00:19:21.000]  這班是租戶的惡霸
[00:19:21.000 --> 00:19:23.000]  今天很普遍
[00:19:23.000 --> 00:19:25.000]  你看很多地方
[00:19:25.000 --> 00:19:28.000]  有些是職業的租霸
[00:19:28.000 --> 00:19:29.000]  很惡的
[00:19:29.000 --> 00:19:32.000]  他跟你簽了租約以後就不給租了
[00:19:32.000 --> 00:19:34.000]  只給了按金
[00:19:34.000 --> 00:19:35.000]  頭兩個月
[00:19:35.000 --> 00:19:38.000]  之後他就賴死不走了
[00:19:38.000 --> 00:19:41.000]  一般的政府是保障租客的
[00:19:41.000 --> 00:19:44.000]  不是保障業主的
[00:19:44.000 --> 00:19:45.000]  所以很慘的
[00:19:45.000 --> 00:19:47.000]  有些人受過這些苦
[00:19:47.000 --> 00:19:49.000]  是知道我說什麼的
[00:19:49.000 --> 00:19:51.000]  而你現在看回這個比喻
[00:19:51.000 --> 00:19:53.000]  很可怕
[00:19:53.000 --> 00:19:55.000]  怎樣可怕呢
[00:19:55.000 --> 00:19:57.000]  這個葡萄園的園主
