
[00:00:00.000 --> 00:00:03.300]  好 弟兄姊妹 大家平安
[00:02:01.700 --> 00:02:05.700]  要告訴我們這些群體的領袖們知道
[00:02:05.700 --> 00:02:09.100]  所以呢 通常在約書亞記的第二十三章
[00:02:09.100 --> 00:02:15.100]  也被稱為約書亞的遺言或者是遺訓
[00:02:15.100 --> 00:02:19.700]  那麼今天和大家一起思想的福與禍
[00:02:19.700 --> 00:02:23.700]  主要有一節經文是深刻的呼應
[00:02:23.700 --> 00:02:26.700]  來自第十五節
[00:02:26.700 --> 00:02:29.700]  這節經文是怎麼說呢 它就說到了
[00:02:29.700 --> 00:02:34.300]  耶和華你們的上帝所應許你們的一切福氣
[00:02:34.300 --> 00:02:37.100]  怎樣臨到你們身上
[00:02:37.100 --> 00:02:40.700]  耶和華亦必照樣使各樣禍患
[00:02:40.700 --> 00:02:43.100]  臨到你們身上
[00:02:43.100 --> 00:02:45.100]  為什麼呢
[00:02:45.100 --> 00:02:50.100]  這裡呢 它其實提到了神是信實的上帝
[00:02:50.100 --> 00:02:52.100]  但在這背後呢
[00:02:52.100 --> 00:02:55.100]  講到了神賜給了我們
[00:02:55.100 --> 00:02:57.100]  包括當時的以色列民
[00:02:57.100 --> 00:02:59.100]  有自由意志
[00:02:59.100 --> 00:03:01.100]  你怎麼樣做
[00:03:01.100 --> 00:03:04.100]  直接就影響了神
[00:03:04.100 --> 00:03:08.100]  是賜福氣還是將禍患
[00:03:08.100 --> 00:03:11.100]  所以呢 約書亞在他臨終的時候
[00:03:11.100 --> 00:03:14.700]  一定要把這樣一種的教導
[00:03:14.700 --> 00:03:17.100]  講給群體當中的領袖
[00:03:17.100 --> 00:03:19.100]  當時知道
[00:03:19.100 --> 00:03:21.100]  現在呢 透過我們今天的講道
[00:03:21.100 --> 00:03:24.100]  我們也要一起來思想
[00:03:24.100 --> 00:03:27.100]  屬神子民的福與禍
[00:03:27.100 --> 00:03:29.100]  讓我們一起先來禱告
[00:03:29.100 --> 00:03:33.100]  天父愛我們的主
[00:03:33.100 --> 00:03:35.100]  我們和氣的蒙恩
[00:03:35.100 --> 00:03:37.100]  可以成為你的子民
[00:03:37.100 --> 00:03:40.100]  主啊 你是願意帶領我們
[00:03:40.100 --> 00:03:44.100]  建立我們 賜福氣給我們的天父阿爸父
[00:03:44.100 --> 00:03:49.100]  主啊 你願意我們走在你的逸路當中
[00:03:49.100 --> 00:03:51.100]  但是主你也讓我們看到
[00:03:51.100 --> 00:03:54.100]  人總是會有軟弱小幸
[00:03:54.100 --> 00:03:57.100]  當人偏行幾路的時候
[00:03:57.100 --> 00:03:59.100]  你也同樣的傷心
[00:03:59.100 --> 00:04:02.100]  你不願意禍患臨到他們
[00:04:02.100 --> 00:04:05.100]  所以主 當時你就讓你的僕人約書亞
[00:04:05.100 --> 00:04:08.100]  把這樣一種重要的訊息
[00:04:08.100 --> 00:04:11.100]  講給當時的領袖們知道
[00:04:11.100 --> 00:04:13.100]  主啊 你也願意我們今天
[00:04:13.100 --> 00:04:15.100]  在聽你真道的時候
[00:04:15.100 --> 00:04:20.100]  就聽我們生命當中的福與禍
[00:04:20.100 --> 00:04:22.100]  為要提醒我們
[00:04:22.100 --> 00:04:25.100]  而且要建立我們的生命
[00:04:25.100 --> 00:04:27.100]  主啊 願我口中的言語
[00:04:27.100 --> 00:04:30.100]  眾弟兄姊妹的心懷意念
[00:04:30.100 --> 00:04:33.100]  都得蒙天父上帝你的悅納
[00:04:33.100 --> 00:04:37.100]  同心禱告 奉主明求 阿們
[00:04:37.100 --> 00:04:40.100]  那麼我們來進入這樣一個主題呢
[00:04:40.100 --> 00:04:44.100]  如何才能夠領受神的福氣
[00:04:44.100 --> 00:04:46.100]  主要有三點啊
[00:04:46.100 --> 00:04:49.100]  主要有三點來和大家分享
[00:04:49.100 --> 00:04:52.100]  首先第一點呢就是
[00:04:52.100 --> 00:04:56.100]  不可忘記上帝的作為
[00:04:56.100 --> 00:04:59.100]  在經文的三至五節
[00:04:59.100 --> 00:05:01.100]  約書亞不斷說了
[00:05:01.100 --> 00:05:04.100]  他在你們當中所行的一切事
[00:05:04.100 --> 00:05:07.100]  你們都親眼看見了
[00:05:07.100 --> 00:05:10.100]  因為為你們征戰的是耶和華
[00:05:10.100 --> 00:05:12.100]  你們的上帝
[00:05:12.100 --> 00:05:13.100]  做了很多很多啊
[00:05:13.100 --> 00:05:16.100]  從哪裡開始啊 等等啊 拿地啊
[00:05:16.100 --> 00:05:19.100]  正如耶和華你們的上帝
[00:05:19.100 --> 00:05:21.100]  所應許的
[00:05:21.100 --> 00:05:23.100]  一件一件一件
[00:05:23.100 --> 00:05:25.100]  漸漸都成就在了
[00:05:25.100 --> 00:05:28.100]  以色列民的群體當中
[00:05:28.100 --> 00:05:30.100]  建立他們的信心
[00:05:30.100 --> 00:05:33.100]  為他們得地為業
[00:05:33.100 --> 00:05:36.100]  他們在一聽到這些訊息的時候
[00:05:36.100 --> 00:05:38.100]  就可以想到了
[00:05:38.100 --> 00:05:40.100]  啊 確實
[00:05:40.100 --> 00:05:42.100]  包括這些地界
[00:05:42.100 --> 00:05:45.100]  當時我們在過約旦河的時候
[00:05:45.100 --> 00:05:47.100]  河水就乾枯了
[00:05:47.100 --> 00:05:51.100]  從中我們得以從乾地當中路過
[00:05:51.100 --> 00:05:52.100]  就好像當時
[00:05:52.100 --> 00:05:55.100]  以色列民過紅海的那樣
[00:05:55.100 --> 00:05:58.100]  為了要加深這個群體的印象呢
[00:05:58.100 --> 00:06:01.100]  他們還每一個支派派出了代表啊
[00:06:01.100 --> 00:06:03.100]  在乾枯的河川裡面呢
[00:06:03.100 --> 00:06:05.100]  每個支派拿起了一個大石頭
[00:06:05.100 --> 00:06:07.100]  做什麼事情啊
[00:06:07.100 --> 00:06:08.100]  四個字
[00:06:08.100 --> 00:06:10.100]  歷時 對 我聽到啊
[00:06:10.100 --> 00:06:12.100]  歷時為計
[00:06:12.100 --> 00:06:15.100]  做這樣一個標記在當中
[00:06:15.100 --> 00:06:17.100]  所算神的恩典
[00:06:17.100 --> 00:06:18.100]  而且在當中呢
[00:06:18.100 --> 00:06:20.100]  他們就切實體會到了
[00:06:20.100 --> 00:06:23.100]  是神在為我們征戰
[00:06:23.100 --> 00:06:25.100]  有一些的戰役
[00:06:25.100 --> 00:06:26.100]  如果說到
[00:06:26.100 --> 00:06:29.100]  當時給以色列民聽到
[00:06:29.100 --> 00:06:31.100]  他們覺得這樣可能嗎
[00:06:31.100 --> 00:06:33.100]  但因著心中的信心
[00:06:33.100 --> 00:06:35.100]  他們就去做了
[00:06:35.100 --> 00:06:36.100]  確實
[00:06:36.100 --> 00:06:38.100]  城牆就倒塌下來了
[00:06:38.100 --> 00:06:41.100]  他們就接管了那個城池啊
[00:06:41.100 --> 00:06:43.100]  這個又高又大的城池
[00:06:43.100 --> 00:06:45.100]  是哪一座城啊
[00:06:45.100 --> 00:06:48.100]  對了 大家順著講到系列
[00:06:48.100 --> 00:06:49.100]  耶利哥城
[00:06:49.100 --> 00:06:51.100]  他們就拿到了這樣一個城池
[00:06:51.100 --> 00:06:54.100]  用了七天的時間圍繞這個城池
[00:06:54.100 --> 00:06:56.100]  來行走 來吹號叫啊
[00:06:56.100 --> 00:06:57.100]  當然
[00:06:57.100 --> 00:07:00.100]  由其中數不盡的恩典
[00:07:00.100 --> 00:07:02.100]  上帝奇妙的作為
[00:07:02.100 --> 00:07:04.100]  也有失敗的時候
[00:07:04.100 --> 00:07:08.100]  也要銘記上帝的教誨
[00:07:08.100 --> 00:07:10.100]  明明已經取得了
[00:07:10.100 --> 00:07:12.100]  那麼大的一場勝利的時候
[00:07:12.100 --> 00:07:15.100]  卻在打一座城的時候
[00:07:15.100 --> 00:07:17.100]  面臨了失敗
[00:07:17.100 --> 00:07:18.100]  這個城兩個字
[00:07:18.100 --> 00:07:19.100]  大家還記得嗎
[00:07:19.100 --> 00:07:21.100]  愛城啊 很好啊
[00:07:21.100 --> 00:07:24.100]  打愛城的時候卻失敗了
[00:07:24.100 --> 00:07:25.100]  為什麼呢
[00:07:25.100 --> 00:07:28.100]  就神就讓他們學習功課
[00:07:28.100 --> 00:07:33.100]  原來神吩咐他們不可留那些
[00:07:33.100 --> 00:07:37.100]  在戰爭當中所取得的物資的時候
[00:07:37.100 --> 00:07:39.100]  其中有一個人 雅干啊
[00:07:39.100 --> 00:07:42.100]  他還是動了自己的貪念
[00:07:42.100 --> 00:07:45.100]  覺得我做這件事情
[00:07:45.100 --> 00:07:47.100]  神不知鬼不覺
[00:07:47.100 --> 00:07:49.100]  經常我們人說的啊
[00:07:49.100 --> 00:07:52.100]  神不知鬼不覺怎麼可能啊
[00:07:52.100 --> 00:07:54.100]  你連自己都欺騙不了
[00:07:54.100 --> 00:07:58.100]  還想要欺騙創天造地的神呢
[00:07:58.100 --> 00:08:00.100]  以至於就造成了
[00:08:00.100 --> 00:08:02.100]  以色列民的失敗
[00:08:02.100 --> 00:08:05.100]  最後呢 把這個雅干找了出來
[00:08:05.100 --> 00:08:07.100]  他們才取得了勝利
[00:08:07.100 --> 00:08:09.100]  所以在這裡呢
[00:08:09.100 --> 00:08:13.100]  不可忘記上帝的作為的時候
[00:08:13.100 --> 00:08:16.100]  包括恩典也是神的作為
[00:08:16.100 --> 00:08:18.100]  包括教誨 提醒
[00:08:18.100 --> 00:08:20.100]  都是神的作為
[00:08:20.100 --> 00:08:21.100]  要記得
[00:08:21.100 --> 00:08:24.100]  幫助他們走在神的福氣當中
[00:08:24.100 --> 00:08:26.100]  所以在這裡呢
[00:08:26.100 --> 00:08:28.100]  就讓當時的以色列民
[00:08:28.100 --> 00:08:30.100]  還有我們現在屬神的子民
[00:08:30.100 --> 00:08:33.100]  都可以受到提醒就是
[00:08:33.100 --> 00:08:37.100]  每一次與神經歷的一種契機
[00:08:37.100 --> 00:08:41.100]  和神同行的這樣一個的機會
[00:08:41.100 --> 00:08:44.100]  無論是成功也好
[00:08:44.100 --> 00:08:46.100]  失敗也罷
[00:08:46.100 --> 00:08:48.100]  如果你是一個
[00:08:48.100 --> 00:08:50.100]  特別和神有親密關係的人
[00:08:50.100 --> 00:08:52.100]  你會明白其中
[00:08:52.100 --> 00:08:55.100]  都有神的心意所在
[00:08:55.100 --> 00:08:57.100]  這種的領受
[00:08:57.100 --> 00:09:00.100]  都變成我們生命的突破
[00:09:00.100 --> 00:09:04.100]  都變成我們建立信心的機會
[00:09:04.100 --> 00:09:08.100]  所以為什麼說當年的信心為人啊
[00:09:08.100 --> 00:09:10.100]  都不是一蹴而就的
[00:09:10.100 --> 00:09:12.100]  我們現在屬靈生命
[00:09:12.100 --> 00:09:14.100]  深厚的弟兄姊妹
[00:09:14.100 --> 00:09:17.100]  也是一件事一件事的累積
[00:09:17.100 --> 00:09:20.100]  參與的服事
[00:09:20.100 --> 00:09:22.100]  在主裡面和主的同行
[00:09:22.100 --> 00:09:27.100]  成就了現今如此深厚的屬靈生命
[00:09:27.100 --> 00:09:31.100]  一切的觸動成為神的祝福
[00:09:31.100 --> 00:09:32.100]  第一件
[00:09:32.100 --> 00:09:35.100]  不可忘記上帝的作為
[00:09:35.100 --> 00:09:37.100]  第二件呢 也是重要啊
[00:09:37.100 --> 00:09:39.100]  講到的是
[00:09:39.100 --> 00:09:42.100]  不能偏離上帝的誡命
[00:09:42.100 --> 00:09:44.100]  在第六節
[00:09:44.100 --> 00:09:46.100]  約書亞就吩咐
[00:09:46.100 --> 00:09:48.100]  當時的領袖了 他就說了
[00:09:48.100 --> 00:09:50.100]  你們要謹守遵行
[00:09:50.100 --> 00:09:54.100]  寫在摩西律法書上的一切話
[00:09:54.100 --> 00:09:58.100]  不可偏離左右
[00:09:58.100 --> 00:10:00.100]  要嚴格的執行
[00:10:00.100 --> 00:10:02.100]  不可偏離左右
[00:10:02.100 --> 00:10:04.100]  恪守律法也不是神所許願的
[00:10:04.100 --> 00:10:07.100]  你不做 當然也是不對的
[00:10:07.100 --> 00:10:09.100]  不可偏離左右
[00:10:09.100 --> 00:10:11.100]  這裡呢 還特別提到了
[00:10:11.100 --> 00:10:13.100]  約書亞說的
[00:10:13.100 --> 00:10:16.100]  這樣一種守摩西
[00:10:16.100 --> 00:10:17.100]  神給摩西
[00:10:17.100 --> 00:10:20.100]  當時給整個以色列民的律法
[00:10:20.100 --> 00:10:22.100]  其中就有一個就是
[00:10:22.100 --> 00:10:26.100]  切記去跟從了別的神
[00:10:26.100 --> 00:10:27.100]  這樣一種的引誘呢
[00:10:27.100 --> 00:10:30.100]  不是一開始就來的
[00:10:30.100 --> 00:10:31.100]  對於當時以色列民呢
[00:10:31.100 --> 00:10:35.100]  是來自於外邦外族的滲透
[00:10:35.100 --> 00:10:36.100]  慢慢的覺得
[00:10:36.100 --> 00:10:39.100]  哎呀 他做我們的僕人真是好了
[00:10:39.100 --> 00:10:42.100]  就容留他們當中服侍以色列民
[00:10:42.100 --> 00:10:44.100]  生命當中的懈怠
[00:10:44.100 --> 00:10:47.100]  還有呢 就是和他們結婚
[00:10:47.100 --> 00:10:49.100]  結婚以後呢
[00:10:49.100 --> 00:10:51.100]  就慢慢讓他們的神
[00:10:51.100 --> 00:10:55.100]  也進入到了自己的家庭和族群當中
[00:10:55.100 --> 00:10:57.100]  就去跟從了別神
[00:10:57.100 --> 00:10:59.100]  當然我們屬神的子民
[00:10:59.100 --> 00:11:01.100]  也是一個提醒啊
[00:11:01.100 --> 00:11:05.100]  馬上叫你去其他的廟宇
[00:11:05.100 --> 00:11:07.100]  其他的別神
[00:11:07.100 --> 00:11:09.100]  大家絕對會是堅決拒絕的
[00:11:09.100 --> 00:11:11.100]  我絕對相信啊
[00:11:11.100 --> 00:11:16.100]  但是要警惕一點一滴的引誘
[00:11:16.100 --> 00:11:18.100]  有的時候
[00:11:18.100 --> 00:11:21.100]  陪一陪你很關心的姑媽
[00:11:21.100 --> 00:11:25.100]  你很期待她可以姓朱的姐姐
[00:11:25.100 --> 00:11:29.100]  你忘記了真理的排他性
[00:11:29.100 --> 00:11:30.100]  的獨一性
[00:11:30.100 --> 00:11:32.100]  就去跟從了
[00:11:32.100 --> 00:11:35.100]  慢慢的成為了這種信仰的一部分
[00:11:35.100 --> 00:11:38.100]  還有呢 在這個世界當中嘛
[00:11:38.100 --> 00:11:40.100]  其中的偶像
[00:11:40.100 --> 00:11:42.100]  並不是說一定是其他的神明
[00:11:42.100 --> 00:11:44.100]  就會成為生命中的偶像
[00:11:44.100 --> 00:11:47.100]  多次的提醒我們所有的
[00:11:47.100 --> 00:11:49.100]  屬靈的家人們就是
[00:11:49.100 --> 00:11:51.100]  偶像的定義的
[00:11:51.100 --> 00:11:54.100]  就是在我們的生命當中
[00:11:54.100 --> 00:11:56.100]  任何一件的事物
[00:11:56.100 --> 00:11:57.100]  任何一個人
[00:11:57.100 --> 00:12:00.100]  甚至包括你自己
[00:12:00.100 --> 00:12:03.100]  若他的地位和位置
[00:12:03.100 --> 00:12:06.100]  放在了你生命優先次序當中
[00:12:06.100 --> 00:12:09.100]  超過神的位置的時候
[00:12:09.100 --> 00:12:13.100]  他就是你生命中的偶像
[00:12:13.100 --> 00:12:16.100]  你就去跟從了他
[00:12:16.100 --> 00:12:19.100]  神總是用這份婉約的愛
[00:12:19.100 --> 00:12:22.100]  這份慈神愛所
[00:12:22.100 --> 00:12:25.100]  來拉住你 來愛你
[00:12:25.100 --> 00:12:27.100]  但是每次我們妥協的時候
[00:12:27.100 --> 00:12:30.100]  在老闆嚴厲的責罰下
[00:12:30.100 --> 00:12:32.100]  開始妥協了
[00:12:32.100 --> 00:12:34.100]  開始把神放在了第二位
[00:12:34.100 --> 00:12:38.100]  第三位甚至越排越後啊
[00:12:38.100 --> 00:12:40.100]  都是我們這個世界當中
[00:12:40.100 --> 00:12:44.100]  容易對我們的信仰產生的挑戰
[00:12:44.100 --> 00:12:46.100]  還有呢 就是
[00:12:46.100 --> 00:12:49.100]  如果不清楚福和禍呢
[00:12:49.100 --> 00:12:53.100]  就容易迷失在了這個世界的定義當中
[00:12:53.100 --> 00:12:55.100]  像中國成語故事裡面呢
[00:12:55.100 --> 00:12:57.100]  有一個故事
[00:12:57.100 --> 00:12:59.100]  它叫做
[00:12:59.100 --> 00:13:02.100]  好 這個待會再說
[00:13:02.100 --> 00:13:06.100]  好 還有經文也提醒我們
[00:13:06.100 --> 00:13:08.100]  經文提醒我們
[00:13:08.100 --> 00:13:11.100]  叫做 不要效法這個世界
[00:13:11.100 --> 00:13:13.100]  不要效法這個世界
[00:13:13.100 --> 00:13:15.100]  它提醒我們就是
[00:13:15.100 --> 00:13:17.100]  在經文的11節裡面呢
[00:13:17.100 --> 00:13:18.100]  它就講到了
[00:13:18.100 --> 00:13:21.100]  你們要分外謹慎
[00:13:21.100 --> 00:13:23.100]  到12節就是
[00:13:23.100 --> 00:13:26.100]  若稍微轉去
[00:13:26.100 --> 00:13:27.100]  它講到了
[00:13:27.100 --> 00:13:30.100]  如果不留意生命當中的
[00:13:30.100 --> 00:13:33.100]  一點一滴 每一個決策的話
[00:13:33.100 --> 00:13:36.100]  將會落入到了世俗的隱憂當中
[00:13:36.100 --> 00:13:38.100]  試探裡邊去
[00:13:38.100 --> 00:13:40.100]  所以這裡就強調的是
[00:13:40.100 --> 00:13:42.100]  要愛耶和華
[00:13:42.100 --> 00:13:44.100]  你們的上帝
[00:13:44.100 --> 00:13:47.100]  就好像保羅在羅馬書裡面提醒我們的
[00:13:47.100 --> 00:13:50.100]  不要效法這個世界
[00:13:50.100 --> 00:13:53.100]  而且呢 還要分外的謹慎
[00:13:53.100 --> 00:13:56.100]  還有 不能有稍微的轉去啊
[00:13:56.100 --> 00:13:58.100]  當然呢 我在家庭當中呢
[00:13:58.100 --> 00:14:02.100]  也始終讓我會得到提醒啊
[00:14:02.100 --> 00:14:04.100]  除了是傳道人以外呢
[00:14:04.100 --> 00:14:06.100]  我在家庭裡面還有一個身份
[00:14:06.100 --> 00:14:08.100]  我也很喜歡啊
[00:14:08.100 --> 00:14:10.100]  就是我女兒的數學老師
[00:14:10.100 --> 00:14:13.100]  括號義務的
[00:14:13.100 --> 00:14:15.100]  那麼在陪伴她去
[00:14:15.100 --> 00:14:18.100]  學習數學的這個過程當中呢
[00:14:18.100 --> 00:14:19.100]  我也發現
[00:14:19.100 --> 00:14:22.100]  有很多的人性的挑戰啊
[00:14:22.100 --> 00:14:25.100]  如果她每次考試前
[00:14:25.100 --> 00:14:28.100]  她定的目標
[00:14:28.100 --> 00:14:31.100]  只是90分 80分的話呢
[00:14:31.100 --> 00:14:34.100]  她絕對考的不會好的
[00:14:34.100 --> 00:14:36.100]  所以在過程當中呢
[00:14:36.100 --> 00:14:38.100]  我都要用盡我各樣的方法
[00:14:38.100 --> 00:14:41.100]  把所有的難題把它解決了
[00:14:41.100 --> 00:14:44.100]  進行了操練 而且鼓勵她
[00:14:44.100 --> 00:14:47.100]  你是有能力做到100分的
[00:14:47.100 --> 00:14:49.100]  她就滿懷信心的去
[00:14:49.100 --> 00:14:52.100]  但是 還是有很多的時候考不到100分
[00:14:52.100 --> 00:14:55.100]  我就鼓勵她 加油
[00:14:55.100 --> 00:14:57.100]  有的時候會有一些的錯漏
[00:14:57.100 --> 00:15:00.100]  但是我相信你是可以做到好的
[00:15:00.100 --> 00:15:02.100]  就讓我想到了
[00:15:02.100 --> 00:15:05.100]  在我們的這個世界當中
[00:15:05.100 --> 00:15:07.100]  它會有各樣的方法
[00:15:07.100 --> 00:15:12.100]  教你 及格就好了
[00:15:12.100 --> 00:15:15.100]  你核一定的標準就可以了
[00:15:15.100 --> 00:15:18.100]  甚至還有世界的說法叫做
[00:15:18.100 --> 00:15:22.100]  多一分浪費 少一分受罪啊
[00:15:22.100 --> 00:15:25.100]  高了60分 合格pass就OK了
[00:15:25.100 --> 00:15:28.100]  我們若把這樣一種的思維
[00:15:28.100 --> 00:15:30.100]  這種世界的方式
[00:15:30.100 --> 00:15:35.100]  帶入了我們信仰生命成長的模式當中
[00:15:35.100 --> 00:15:40.100]  將會是你生命成長的牢牢的禁錮
[00:15:40.100 --> 00:15:42.100]  你成長不了的
[00:15:42.100 --> 00:15:45.100]  神 你也達不到祂的標準啊
[00:15:45.100 --> 00:15:46.100]  在我們的神當中
[00:15:46.100 --> 00:15:48.100]  祂給我們的標準是什麼啊
[00:15:48.100 --> 00:15:51.100]  在經文裡面特別提到 祂說
[00:15:51.100 --> 00:15:54.100]  要專靠耶和華你們的上帝
[00:15:54.100 --> 00:15:57.100]  單單的依靠祂 單單的去愛祂
[00:15:57.100 --> 00:15:59.100]  這裡講到了分外謹慎
[00:15:59.100 --> 00:16:02.100]  和若稍微轉去
[00:16:02.100 --> 00:16:05.100]  要完全的滿足於神的心意
[00:16:05.100 --> 00:16:08.100]  當然神給我們的標準就是
[00:16:08.100 --> 00:16:09.100]  要愛神啊
[00:16:09.100 --> 00:16:11.100]  愛神一種的愛法是怎麼愛法啊
[00:16:11.100 --> 00:16:13.100]  大家記得嗎
[00:16:13.100 --> 00:16:17.100]  你要盡心盡性 盡力盡力
[00:16:17.100 --> 00:16:19.100]  愛主你的神
[00:16:19.100 --> 00:16:22.100]  大家覺得盡心盡性 盡力盡力
[00:16:22.100 --> 00:16:25.100]  是幾分啊
[00:16:25.100 --> 00:16:27.100]  一百分
[00:16:27.100 --> 00:16:29.100]  完完全全的擺上
[00:16:29.100 --> 00:16:32.100]  如果你只用六十分
[00:16:32.100 --> 00:16:35.100]  七十分 八十分
[00:16:35.100 --> 00:16:39.100]  都不是神要給我們的結密
[00:16:39.100 --> 00:16:42.100]  我們要完全的愛神
[00:16:42.100 --> 00:16:43.100]  固然我們有的時候
[00:16:43.100 --> 00:16:46.100]  真的有的時候也不是完全的
[00:16:46.100 --> 00:16:48.100]  但是我們的標準啊
[00:16:48.100 --> 00:16:51.100]  只有單單的完全去做好的時候
[00:16:51.100 --> 00:16:52.100]  神才願啊
[00:16:52.100 --> 00:16:54.100]  神就會陶造我們
[00:16:54.100 --> 00:16:56.100]  那為什麼說我們在團七裡面
[00:16:56.100 --> 00:16:58.100]  在我們的群體當中
[00:16:58.100 --> 00:17:01.100]  一直在鼓勵大家 一直在推啊
[00:17:01.100 --> 00:17:05.100]  瑞易門訓也是同樣的道理
[00:17:05.100 --> 00:17:07.100]  我們要刻意的活出
[00:17:07.100 --> 00:17:10.100]  屬於主門徒的生命
[00:17:10.100 --> 00:17:14.100]  因為呢 若我們只是稍稍的轉去
[00:17:14.100 --> 00:17:17.100]  就是逆水行舟啊
[00:17:17.100 --> 00:17:19.100]  不進則退
[00:17:19.100 --> 00:17:23.100]  慢慢的和這個世界融合為一了
[00:17:23.100 --> 00:17:26.100]  慢慢的去妥協在了一起了
[00:17:26.100 --> 00:17:28.100]  所以呢 我們要刻意的活出來
[00:17:28.100 --> 00:17:31.100]  而且向著我們成聖的這個標竿啊
[00:17:31.100 --> 00:17:34.100]  越活越好啊
[00:17:34.100 --> 00:17:37.100]  我很欣賞之前聽到和我們的同學聊天呢
[00:17:37.100 --> 00:17:40.100]  在這就聊起來 很欣賞一位老師
[00:17:40.100 --> 00:17:41.100]  他的分享
[00:17:41.100 --> 00:17:44.100]  他是一位很有經驗的
[00:17:44.100 --> 00:17:47.100]  教養孩子的一個教育工作者
[00:17:47.100 --> 00:17:49.100]  他有一個肺腑之言
[00:17:49.100 --> 00:17:51.100]  他就在裡面說了
[00:17:51.100 --> 00:17:54.100]  他就說了 各位家長們
[00:17:54.100 --> 00:18:00.100]  如果大家只是完全的按照孩子的喜好和天性
[00:18:00.100 --> 00:18:02.100]  去培養和教養你的孩童
[00:18:02.100 --> 00:18:03.100]  那你就會發現
[00:18:03.100 --> 00:18:06.100]  他的喜好和天性呢
[00:18:06.100 --> 00:18:10.100]  一定就是吃喝玩樂的
[00:18:10.100 --> 00:18:12.100]  我也承認啊
[00:18:12.100 --> 00:18:15.100]  那如果按照我們弟兄姐妹
[00:18:15.100 --> 00:18:18.100]  自己的想法啊 人的方法啊
[00:18:18.100 --> 00:18:20.100]  去成長的話啊
[00:18:20.100 --> 00:18:22.100]  拋棄了神的標準的話
[00:18:22.100 --> 00:18:24.100]  一定和這個也有關係啊
[00:18:24.100 --> 00:18:28.100]  吃喝玩樂 不然就是好逸勿勞了啊
[00:18:28.100 --> 00:18:31.100]  但真正的標準是在神那裡
[00:18:31.100 --> 00:18:34.100]  是要按照神的標準
[00:18:34.100 --> 00:18:37.100]  才可以成長 才可以活出見證
[00:18:37.100 --> 00:18:40.100]  所以當時約書亞講到的第二點呢
[00:18:40.100 --> 00:18:44.100]  你一定要守住和神的約定
[00:18:44.100 --> 00:18:46.100]  一定要守住誡命
[00:18:46.100 --> 00:18:49.100]  這樣的一條的誡命呢 很特別
[00:18:49.100 --> 00:18:53.100]  也是在約書亞記第一章的時候
[00:18:53.100 --> 00:18:57.100]  當時神吩咐給約書亞的
[00:18:57.100 --> 00:19:00.100]  當時約書亞很膽怯
[00:19:00.100 --> 00:19:02.100]  他不知道怎麼來承接
[00:19:02.100 --> 00:19:04.100]  神給他託付的重任
[00:19:04.100 --> 00:19:05.100]  神就告訴他 沒問題的
