
[00:00:00.000 --> 00:00:05.840]   Good evening, everyone.
[00:01:59.020 --> 00:02:02.360]   And so the landlord says, "Okay, perhaps I'll send my son.
[00:02:02.360 --> 00:02:04.380]   They'll respect him, perhaps."
[00:02:04.380 --> 00:02:07.640]   So he sends his way, and what happens?
[00:02:07.640 --> 00:02:08.900]   Kills him.
[00:02:08.900 --> 00:02:16.280]   And so Jesus says this parable, and of course we know it's actually filled with symbols
[00:02:16.280 --> 00:02:17.840]   and metaphors.
[00:02:17.840 --> 00:02:23.040]   So let us look at what each of those stand for.
[00:02:23.040 --> 00:02:27.920]   So the very first one, we're going to the next slide.
[00:02:27.920 --> 00:02:28.920]   Someone at the slides.
[00:02:28.920 --> 00:02:29.920]   Oh, there we go.
[00:02:29.920 --> 00:02:35.280]   All right, so the landlord, yes, baby.
[00:02:35.280 --> 00:02:37.680]   So the landlord stands for God.
[00:02:37.680 --> 00:02:40.160]   Okay, he is the landowner.
[00:02:40.160 --> 00:02:42.760]   And now the tenants, what do they stand for?
[00:02:42.760 --> 00:02:43.760]   God's people.
[00:02:43.760 --> 00:02:49.200]   So it could be just the leaders or most likely all of Israelites.
[00:02:49.200 --> 00:02:50.720]   God's chosen people.
[00:02:50.720 --> 00:02:53.360]   Now the vineyard, what does it stand for?
[00:02:53.360 --> 00:02:59.560]   This is the inheritance or the blessing, the favor that God has for his people.
[00:02:59.560 --> 00:03:06.240]   And the landlord's son, I think this might be obvious, it is on Easter, it is Jesus.
[00:03:06.240 --> 00:03:12.400]   And who are these other people that eventually, because of what they've done, they will give...
[00:03:12.400 --> 00:03:16.520]   I'm very distracted by the way.
[00:03:16.520 --> 00:03:17.880]   What are they going to give them?
[00:03:17.880 --> 00:03:19.400]   These Gentiles.
[00:03:19.400 --> 00:03:23.800]   And so these people are actually those that don't belong to the Lord.
[00:03:23.800 --> 00:03:30.520]   So the Lord is saying, "Since you guys are not giving me the crops that I deserve, I'm
[00:03:30.520 --> 00:03:33.900]   going to give this land over to these other people, the Gentiles."
[00:03:33.900 --> 00:03:38.800]   Now the question comes, okay, the important question.
[00:03:38.800 --> 00:03:41.240]   What does the fruits stand for?
[00:03:41.240 --> 00:03:42.240]   What do you guys think?
[00:03:42.240 --> 00:03:43.240]   Any idea?
[00:03:43.240 --> 00:03:52.520]   What do the fruits stand for in this particular parable?
[00:03:52.520 --> 00:03:53.520]   No idea?
[00:03:53.520 --> 00:03:54.520]   The kingdom?
[00:03:54.520 --> 00:03:55.520]   Okay.
[00:03:55.520 --> 00:03:57.980]   Any other?
[00:03:57.980 --> 00:03:58.980]   So what is it?
[00:03:58.980 --> 00:03:59.980]   Because think about it.
[00:03:59.980 --> 00:04:09.440]   So the landlord, God, is going to these tenants and he wanted to ask for these fruits.
[00:04:09.440 --> 00:04:13.040]   So what do you think God is asking of these people?
[00:04:13.040 --> 00:04:18.960]   Because if we know what God's asking of these people, perhaps we'll know what God is asking
[00:04:18.960 --> 00:04:23.480]   of us as well.
[00:04:23.480 --> 00:04:25.360]   So no one...
[00:04:25.360 --> 00:04:26.360]   No brave soul.
[00:04:26.360 --> 00:04:28.220]   Okay, good.
[00:04:28.220 --> 00:04:31.720]   Because if you already know the answer, I guess we can go now, right?
[00:04:31.720 --> 00:04:39.400]   All right, so let's go through the scripture to see what fruits God is desiring from us.
[00:04:39.400 --> 00:04:48.040]   Now if we read the scripture in verse 13, it says here, "After sending out the few servants
[00:04:48.040 --> 00:04:53.840]   with no fruits, then the owner of the vineyard said, 'What shall I do?
[00:04:53.840 --> 00:04:57.720]   I will send my son whom I love.
[00:04:57.720 --> 00:05:01.200]   Perhaps they will respect him.'"
[00:05:01.200 --> 00:05:09.360]   Now could it be possible that all along God wanted from these people were respect?
[00:05:09.360 --> 00:05:17.320]   Now the gifts or these fruits represented a way for them to show God that they respected
[00:05:17.320 --> 00:05:18.320]   him.
[00:05:18.320 --> 00:05:20.200]   Now you might be like, "I'm not really sure if I'm getting this."
[00:05:20.200 --> 00:05:21.640]   Okay, think about it this way.
[00:05:21.640 --> 00:05:23.800]   Wives, how many wives do we have here?
[00:05:23.800 --> 00:05:24.800]   Wives?
[00:05:24.800 --> 00:05:25.800]   Okay, we've just got a few.
[00:05:25.800 --> 00:05:27.720]   All right, there you go.
[00:05:27.720 --> 00:05:29.120]   What is it that we want sometimes?
[00:05:29.120 --> 00:05:31.400]   How about a flower?
[00:05:31.400 --> 00:05:35.320]   Not a flower, but a bunch of flowers.
[00:05:35.320 --> 00:05:36.320]   Maybe jewelry.
[00:05:36.320 --> 00:05:40.400]   Okay, a small gift from our husbands.
[00:05:40.400 --> 00:05:41.480]   Why?
[00:05:41.480 --> 00:05:43.800]   Is it really that we want some flowers?
[00:05:43.800 --> 00:05:44.800]   Jewelry?
[00:05:44.800 --> 00:05:49.360]   I mean, yeah, I mean, we wouldn't mind those things at all, right?
[00:05:49.360 --> 00:05:53.440]   But more is actually the heart that we're looking for.
[00:05:53.440 --> 00:05:56.040]   The gifts represent the heart.
[00:05:56.040 --> 00:06:03.800]   And in the same way, these fruits, they're representing the heart behind these tenants.
[00:06:03.800 --> 00:06:12.360]   And when God says, or it's represented by this landlord, he says, "Perhaps they will
[00:06:12.360 --> 00:06:15.480]   respect him."
[00:06:15.480 --> 00:06:21.360]   What God asks of us really is respect.
[00:06:21.360 --> 00:06:26.840]   Now he begs the question, "Do we respect him?"
[00:06:26.840 --> 00:06:34.800]   I'm pretty sure we're not going to beat up someone, hopefully, don't beat up anyone who
[00:06:34.800 --> 00:06:37.360]   works at the church.
[00:06:37.360 --> 00:06:40.920]   Or you're not going to beat up your brothers and sister?
[00:06:40.920 --> 00:06:45.880]   And if you're unsure, please come and talk to us afterwards, okay?
[00:06:45.880 --> 00:06:46.880]   We haven't done that.
[00:06:46.880 --> 00:06:52.760]   So I mean, are we respecting God just because we haven't hit anybody around us?
[00:06:52.760 --> 00:06:54.600]   We haven't treated someone badly?
[00:06:54.600 --> 00:06:55.920]   Is that what it means here?
[00:06:55.920 --> 00:06:57.400]   What do you guys think?
[00:06:57.400 --> 00:06:59.400]   Yes or no?
[00:06:59.400 --> 00:07:00.800]   No.
[00:07:00.800 --> 00:07:03.120]   So what does it mean then to respect?
[00:07:03.120 --> 00:07:04.720]   What does that look like?
[00:07:04.720 --> 00:07:09.440]   Well, maybe we can first look at what it's like to disrespect him.
[00:07:09.440 --> 00:07:13.480]   Now I have a few questions for you to answer in your heart.
[00:07:13.480 --> 00:07:18.320]   I mean, do we habitually sleep through sermons?
[00:07:18.320 --> 00:07:23.440]   All right, everybody's eyes are open at this moment in time.
[00:07:23.440 --> 00:07:24.880]   Good.
[00:07:24.880 --> 00:07:26.720]   Because I've just asked that question now.
[00:07:26.720 --> 00:07:32.960]   Or do we habitually come in worship late or distracted by our phones?
[00:07:32.960 --> 00:07:38.640]   Or maybe I look like I'm present, but I'm thinking about something else.
[00:07:38.640 --> 00:07:44.200]   Or we can't find the time to pray, and you know where we end up praying?
[00:07:44.200 --> 00:07:47.960]   On top of the toilet seat.
[00:07:47.960 --> 00:07:51.200]   You know, that moment, you know, "Oh, finally, I'm done with this, I'm done with that, I
[00:07:51.200 --> 00:07:52.960]   guess I've got nothing else better to do.
[00:07:52.960 --> 00:07:53.960]   You know what?
[00:07:53.960 --> 00:07:57.640]   I'm going to pray."
[00:07:57.640 --> 00:08:02.360]   Or how much time do we spend on social media, on our own hobbies?
[00:08:02.360 --> 00:08:08.880]   Maybe 10 times, 100 times more than we spend with God, praying or reading the Bible with
[00:08:08.880 --> 00:08:09.880]   him.
[00:08:09.880 --> 00:08:15.480]   So it really begs the question, do we respect God?
[00:08:15.480 --> 00:08:21.120]   I mean, do you change appointments with people that you said you would meet up with very
[00:08:21.120 --> 00:08:23.000]   often?
[00:08:23.000 --> 00:08:28.160]   Not actually as often as you would change the appointments with God.
[00:08:28.160 --> 00:08:32.240]   I mean, if we're busy, we're like, "God, you know, I was going to, I planned to talk to
[00:08:32.240 --> 00:08:34.160]   you and read the Bible at 8, but you know what?
[00:08:34.160 --> 00:08:36.840]   I overslept, so I've got an appointment at 9.
[00:08:36.840 --> 00:08:39.320]   I'll make it up later today."
[00:08:39.320 --> 00:08:42.040]   And then by the time we know it, "Oh, it's 1 a.m.
[00:08:42.040 --> 00:08:43.400]   God, you know me.
[00:08:43.400 --> 00:08:44.920]   I'm really tired right now.
[00:08:44.920 --> 00:08:46.520]   How about tomorrow morning?
[00:08:46.520 --> 00:08:47.520]   Tomorrow morning?
[00:08:47.520 --> 00:08:48.520]   All right.
[00:08:48.520 --> 00:08:49.920]   Tomorrow morning it happens again.
[00:08:49.920 --> 00:08:51.880]   And what do we know?
[00:08:51.880 --> 00:08:55.640]   By the time we actually get to him, it's three months down the road."
[00:08:55.640 --> 00:09:00.920]   But we wouldn't do that to a friend or definitely not to our bosses.
[00:09:00.920 --> 00:09:04.580]   So what does it say about our respect to God?
[00:09:04.580 --> 00:09:07.840]   Do we really respect him?
[00:09:07.840 --> 00:09:12.000]   Now that we know kind of what disrespect kind of looks like, why don't we have a look to
[00:09:12.000 --> 00:09:18.400]   see in the scripture, how is it that they have disrespected him so that we know how
[00:09:18.400 --> 00:09:20.760]   we can respect God?
[00:09:20.760 --> 00:09:24.280]   Because the way we think we're respecting God might be very different.
[00:09:24.280 --> 00:09:28.260]   Because all these things that I've mentioned, they're just items.
[00:09:28.260 --> 00:09:30.360]   They're just actions, right?
[00:09:30.360 --> 00:09:33.120]   I mean, is it wrong to pray on the toilet seat?
[00:09:33.120 --> 00:09:36.840]   Because now you're like, "I would never pray on the toilet seat again."
[00:09:36.840 --> 00:09:37.840]   It's good.
[00:09:37.840 --> 00:09:39.320]   It's not a bad thing, okay?
[00:09:39.320 --> 00:09:44.100]   So it's not the specific actions that we're talking about here, but it's the heart.
[00:09:44.100 --> 00:09:49.300]   So let's look at the scripture to see what kind of heart we need to actually respect
[00:09:49.300 --> 00:09:51.740]   God.
[00:09:51.740 --> 00:09:55.940]   Now the first servant sent by the owner, I mean, how did he treat him?
[00:09:55.940 --> 00:09:57.380]   We all mentioned that.
[00:09:57.380 --> 00:09:59.980]   He didn't give the servants anything.
[00:09:59.980 --> 00:10:02.300]   Instead, he beat him up.
[00:10:02.300 --> 00:10:06.340]   Now what do you think was going through the minds of the tenants when they were beating
[00:10:06.340 --> 00:10:07.500]   up this servant?
[00:10:07.500 --> 00:10:11.340]   Why would they beat him up?
[00:10:11.340 --> 00:10:19.460]   Why would you beat up someone sent by a land that you were given to farm?
[00:10:19.460 --> 00:10:22.260]   Why would you beat him up?
[00:10:22.260 --> 00:10:25.260]   Thought about that?
[00:10:25.260 --> 00:10:27.260]   Nope.
[00:10:27.260 --> 00:10:31.260]   Because you wouldn't beat him up, right?
[00:10:31.260 --> 00:10:38.420]   Well, the very fact that they beat him up meant that they were not satisfied.
[00:10:38.420 --> 00:10:40.460]   They were not satisfied with this land.
[00:10:40.460 --> 00:10:43.860]   "Yeah, sure, I've got a piece of land I can farm on, but you know what?
[00:10:43.860 --> 00:10:48.260]   I'm not satisfied because I've got to give fruits to this landlord.
[00:10:48.260 --> 00:10:49.260]   You know what?
[00:10:49.260 --> 00:10:51.060]   When I'll be satisfied?
[00:10:51.060 --> 00:10:56.900]   When this land belongs to me, I'll be satisfied."
[00:10:56.900 --> 00:10:58.980]   So what does it say?
[00:10:58.980 --> 00:11:06.380]   Do you know that the first path to respecting God is to be content?
[00:11:06.380 --> 00:11:09.540]   Is to be content.
[00:11:09.540 --> 00:11:14.340]   Can you see the goodness of whatever it is that you're going through?
[00:11:14.340 --> 00:11:16.860]   Because if you're not content, you know what?
[00:11:16.860 --> 00:11:18.980]   You won't be grateful either.
[00:11:18.980 --> 00:11:23.860]   You'll be holding grudges, and you won't be able to respect God.
[00:11:23.860 --> 00:11:27.260]   Now you might be going through a tough time, whether it's your job.
[00:11:27.260 --> 00:11:28.340]   Maybe you're looking for a job.
[00:11:28.340 --> 00:11:29.840]   There's no job.
[00:11:29.840 --> 00:11:33.060]   Maybe you're looking for a partner, but there's no partner.
[00:11:33.060 --> 00:11:35.980]   Maybe you're married and you want to be unmarried.
[00:11:35.980 --> 00:11:41.100]   So you're going through a tough time, like an illness, and you're like, "When is it that
[00:11:41.100 --> 00:11:42.380]   I can get better?"
[00:11:42.380 --> 00:11:44.300]   And it hasn't happened yet.
[00:11:44.300 --> 00:11:46.260]   And you know what's in our mind?
[00:11:46.260 --> 00:11:54.300]   We're like, "If only the blank, fill it in, whatever it is that you want happens, I will
[00:11:54.300 --> 00:11:56.740]   be happy."
[00:11:56.740 --> 00:11:58.700]   And meanwhile, you know what we'll do?
[00:11:58.700 --> 00:12:00.620]   We'll ask God.
[00:12:00.620 --> 00:12:07.940]   Our favorite word is, no, no, our favorite, some people's favorite, not yours, is why?
[00:12:07.940 --> 00:12:09.300]   Why is this happening to me?
[00:12:09.300 --> 00:12:11.860]   Why is everyone getting a job and I'm not getting a job?
[00:12:11.860 --> 00:12:16.700]   Why is everybody's wife so good to me, but my wife, I'm not sure.
[00:12:16.700 --> 00:12:17.700]   Why?
[00:12:17.700 --> 00:12:20.700]   Why does everybody is healthy, but I'm not?
[00:12:20.700 --> 00:12:24.660]   And we always have this question, it's like, "Why, Lord?"
[00:12:24.660 --> 00:12:28.700]   And actually, the moment we ask why, and the more often we do it, you know what?
[00:12:28.700 --> 00:12:30.580]   We're discontent.
[00:12:30.580 --> 00:12:32.700]   We're not satisfied.
[00:12:32.700 --> 00:12:33.700]   We're not.
[00:12:33.700 --> 00:12:35.900]   "Give me more, Lord.
[00:12:35.900 --> 00:12:40.620]   If you're all knowing, if you're all able, why am I stuck in this situation?
[00:12:40.620 --> 00:12:43.700]   Why haven't you done something yet?"
[00:12:43.700 --> 00:12:49.540]   And because of that, I want to say is actually a disrespect to our God.
[00:12:49.540 --> 00:12:52.380]   You might say, though, "Well, I'm not disrespecting God.
[00:12:52.380 --> 00:12:55.580]   I'm not like complaining against Him.
[00:12:55.580 --> 00:12:59.060]   I'm just complaining about the situation."
[00:12:59.060 --> 00:13:04.820]   But if you think in your head, "But wait a minute, God's all knowing, He's all able,
[00:13:04.820 --> 00:13:07.060]   but I'm stuck here."
[00:13:07.060 --> 00:13:09.620]   What kind of conclusion are you going to draw?
[00:13:09.620 --> 00:13:17.120]   You're going to draw a conclusion that maybe God's good to everybody else, but not necessarily
[00:13:17.120 --> 00:13:18.120]   all that good to you.
[00:13:18.120 --> 00:13:21.900]   He may be 99.9% good to you.
[00:13:21.900 --> 00:13:24.100]   And maybe that's what's happening here with the tenants.
[00:13:24.100 --> 00:13:27.020]   "Yeah, I have a land I can work on.
[00:13:27.020 --> 00:13:29.220]   But wait, I have to give back something to you.
[00:13:29.220 --> 00:13:32.300]   If I own it, it'll be okay."
[00:13:32.300 --> 00:13:35.700]   And actually, that's exactly what happened at the Garden of Eden.
[00:13:35.700 --> 00:13:38.460]   What happened there?
[00:13:38.460 --> 00:13:42.820]   God gave Adam and Eve all the fruits and all the trees.
[00:13:42.820 --> 00:13:49.540]   They can eat from all of them except one tree, but that's the tree they want.
[00:13:49.540 --> 00:13:54.780]   Actually today, I'm going to share with you about a man named Nick.
[00:13:54.780 --> 00:13:57.300]   I cannot pronounce his last name.
[00:13:57.300 --> 00:14:00.220]   You show the photo because someone can't help me.
[00:14:00.220 --> 00:14:04.860]   Vigidi, yes.
[00:14:04.860 --> 00:14:08.100]   Go to John afterwards to ask for his last name or Google this.
[00:14:08.100 --> 00:14:13.660]   Now, he is a man, as you see, without arms and legs.
[00:14:13.660 --> 00:14:15.820]   And he was born like that.
[00:14:15.820 --> 00:14:22.420]   And actually, when he was around 10 years old, he was in so much pain that he attempted
[00:14:22.420 --> 00:14:24.740]   suicide.
[00:14:24.740 --> 00:14:28.660]   And he was born in a Christian family, and he asked God all the time, "God, why can't
[00:14:28.660 --> 00:14:31.460]   I have arms and legs?"
[00:14:31.460 --> 00:14:34.420]   Which is a very valid question, don't you think?
[00:14:34.420 --> 00:14:35.880]   Everybody else has it.
[00:14:35.880 --> 00:14:37.780]   And so all he ever wanted was arms and legs.
[00:14:37.780 --> 00:14:40.460]   So he would pray every day, "God, please give me arms and legs."
[00:14:40.460 --> 00:14:41.460]   And then he'll fall asleep.
[00:14:41.460 --> 00:14:44.700]   And the next day he wakes up, I'm like, "Oh, have I grown arms and legs?"
[00:14:44.700 --> 00:14:45.700]   No.
[00:14:45.700 --> 00:14:48.140]   He was very, very disappointed.
[00:14:48.140 --> 00:14:50.140]   And he said, "God, why?
[00:14:50.140 --> 00:14:51.140]   Why?"
[00:14:51.140 --> 00:14:55.660]   And actually, he said, "One day," which is at a meeting that I actually met him face
[00:14:55.660 --> 00:14:57.460]   to face in a big hall.
[00:14:57.460 --> 00:15:02.140]   And he said, "One day," he said, "You know what?
[00:15:02.140 --> 00:15:06.660]   I thought that if I have arms and legs, I'll be happy and content.
[00:15:06.660 --> 00:15:09.640]   But then I look around.
[00:15:09.640 --> 00:15:15.540]   Everybody else has arms and legs, and there's so many of them that are upset.
[00:15:15.540 --> 00:15:18.420]   They might even have depression."
[00:15:18.420 --> 00:15:24.740]   So he realized it's not the arms and the legs that make someone content and happy.
[00:15:24.740 --> 00:15:32.260]   And he says, "If I have God, and if God is giving me this, I shall be content."
[00:15:32.260 --> 00:15:38.540]   And from that day forward, never again did he think about committing suicide.
[00:15:38.540 --> 00:15:40.660]   And you know what?
[00:15:40.660 --> 00:15:46.260]   Now he has become a world-renowned motivational speaker.
[00:15:46.260 --> 00:15:54.140]   And he has helped so many people with disabilities, people who are going through hardships.
[00:15:54.140 --> 00:15:55.380]   And you know what?
[00:15:55.380 --> 00:16:00.240]   That was the situation that God allowed him to be.
[00:16:00.240 --> 00:16:02.900]   And it actually allowed him to glorify God.
[00:16:02.900 --> 00:16:06.060]   He helped so many people.
[00:16:06.060 --> 00:16:10.500]   And so in the same way, can we be content?
[00:16:10.500 --> 00:16:17.940]   Maybe there's something that you still want God to give you to do.
[00:16:17.940 --> 00:16:22.060]   But can we be content in that moment in time?
[00:16:22.060 --> 00:16:25.100]   Now I don't want to dismiss and say, "Oh, but I'm in so much pain."
[00:16:25.100 --> 00:16:26.540]   Of course.
[00:16:26.540 --> 00:16:28.780]   God never said that it's not painful.
[00:16:28.780 --> 00:16:30.340]   But during...
[00:16:30.340 --> 00:16:32.660]   I mean, can you imagine not having arms and legs?
[00:16:32.660 --> 00:16:34.300]   Is that easy?
[00:16:34.300 --> 00:16:39.300]   I mean, for some people who are going through divorce, is that easy?
[00:16:39.300 --> 00:16:43.740]   For some people who cannot find a job for a very long time, or have a boss that gives
[00:16:43.740 --> 00:16:46.980]   you a hard time every day, is that easy?
[00:16:46.980 --> 00:16:47.980]   No.
[00:16:47.980 --> 00:16:51.140]   And we're not saying that we're going to dismiss all of those.
[00:16:51.140 --> 00:16:57.300]   But we are saying in the midst, if we can hold on to the fact that all things work together
[00:16:57.300 --> 00:17:05.460]   for those who love God, just like Nick, then we can be content.
[00:17:05.460 --> 00:17:14.500]   Now let's read on to see when the second servant, as we see, it was sent, and we can read about
[00:17:14.500 --> 00:17:16.060]   it in verse 11.
[00:17:16.060 --> 00:17:22.860]   Now the tenants beat him, and he treated him shamefully, and sent him away empty-handed.
[00:17:22.860 --> 00:17:27.220]   Now you know in those times, when they're talking about killing of these messengers,
[00:17:27.220 --> 00:17:32.780]   they're really meaning like prophets that have came ahead, or messengers for God that
[00:17:32.780 --> 00:17:37.300]   they have despised and even killed, or they didn't listen to them.
[00:17:37.300 --> 00:17:43.420]   So really in here, we're seeing that not only are they beating the servants up, but that
[00:17:43.420 --> 00:17:46.740]   they're treating them shamefully.
[00:17:46.740 --> 00:17:51.820]   Now the second path to respecting God is to embrace God.
[00:17:51.820 --> 00:17:54.380]   Do you embrace God and his words?
[00:17:54.380 --> 00:17:57.620]   Or do you find that to be shameful?
[00:17:57.620 --> 00:17:58.620]   What do I mean by that?
[00:17:58.620 --> 00:18:02.980]   I mean, let's say you're with some coworkers or your friends.
[00:18:02.980 --> 00:18:07.900]   Do you pray quietly just so they are not aware that you're a Christian?
[00:18:07.900 --> 00:18:09.700]   Would you do that?
[00:18:09.700 --> 00:18:12.660]   Or when something happens, would you out loud and say, "Oh, praise the Lord.
[00:18:12.660 --> 00:18:13.940]   He has helped me."
[00:18:13.940 --> 00:18:15.940]   Or are you going to go, "Praise the Lord.
[00:18:15.940 --> 00:18:18.140]   Don't let anybody know I'm a Christian."
[00:18:18.140 --> 00:18:23.660]   Or when something that your friends or your peers are doing is wrong, will you come and
[00:18:23.660 --> 00:18:26.620]   say, "Hey, you know, the Bible actually teaches us not to."
[00:18:26.620 --> 00:18:31.700]   I mean, not in a way where we're judging others, but in a way where you share what you believe.
[00:18:31.700 --> 00:18:32.700]   Would we do that?
[00:18:32.700 --> 00:18:35.340]   Or we're like, "Oh, let's not rock the boat."
[00:18:35.340 --> 00:18:40.080]   Or maybe even when the Bible tells us, "Pray for those who are sick."
[00:18:40.080 --> 00:18:41.940]   Are you willing to go and pray?
[00:18:41.940 --> 00:18:44.420]   Or do you secretly think in your heart, "Wait a minute.
[00:18:44.420 --> 00:18:49.300]   If I pray and that person never gets better, it kind of looks bad on me.
[00:18:49.300 --> 00:18:50.300]   Should I still do that?"
[00:18:50.300 --> 00:18:53.500]   Do you find his word shameful?
[00:18:53.500 --> 00:18:56.260]   Or do you find his word being the truth?
[00:18:56.260 --> 00:19:01.180]   I don't know if he's going to get better, but God says, "I can pray and he can be healed.
[00:19:01.180 --> 00:19:02.500]   I'm going to go."
[00:19:02.500 --> 00:19:04.940]   God says, "I can share the gospel."
[00:19:04.940 --> 00:19:06.380]   And then that person would believe.
[00:19:06.380 --> 00:19:08.940]   And rather or not he believes or not, it's not up to me.
[00:19:08.940 --> 00:19:09.940]   It's up to God.
[00:19:09.940 --> 00:19:11.700]   I'm not shameful about it.
[00:19:11.700 --> 00:19:12.700]   I'm going to tell Jesus.
[00:19:12.700 --> 00:19:15.780]   I'm going to tell other people about Jesus.
[00:19:15.780 --> 00:19:18.500]   And they are going to say, "You're so low-toe."
[00:19:18.500 --> 00:19:19.500]   You know what low-toe?
[00:19:19.500 --> 00:19:20.500]   John, what's that?
[00:19:20.500 --> 00:19:21.500]   Outdated.
[00:19:21.500 --> 00:19:25.620]   Oh, no, no, no, no, no.
[00:19:25.620 --> 00:19:29.380]   Probably not.
[00:19:29.380 --> 00:19:33.140]   So people are going to think, "Oh, don't stop telling me about...
[00:19:33.140 --> 00:19:34.140]   Stop talking about Jesus.
[00:19:34.140 --> 00:19:36.100]   It's so outdated."
[00:19:36.100 --> 00:19:39.780]   But will we still want to share at the right times?
[00:19:39.780 --> 00:19:45.020]   So it really makes us think, are we shameful of the cross?
[00:19:45.020 --> 00:19:48.940]   Or are we so proud of it?
[00:19:48.940 --> 00:19:51.260]   Are you proud of it?
[00:19:51.260 --> 00:19:54.020]   Are you proud to tell people, "I'm a Christian"?
[00:19:54.020 --> 00:19:58.460]   Are you proud to tell people, "Yeah, I mean, I don't fool around with men or women"?
[00:19:58.460 --> 00:20:04.260]   Are you proud to tell people about your belief and what you do?
[00:20:04.260 --> 00:20:11.380]   Now I think one of the prophets that are just a great example is the prophet Daniel.
[00:20:11.380 --> 00:20:16.620]   Now prophet Daniel, he was somebody who prayed to the Lord every day for three times.
[00:20:16.620 --> 00:20:20.380]   And his rival knew about it and wanted to trap him.
[00:20:20.380 --> 00:20:25.220]   So they persuaded the king to say, "Oh, you know, anyone who doesn't just worship you,
[00:20:25.220 --> 00:20:26.220]   you should kill him."
[00:20:26.220 --> 00:20:28.060]   And the king thought, "Oh, that's a great idea.
[00:20:28.060 --> 00:20:29.420]   Let's do that."
[00:20:29.420 --> 00:20:36.860]   And so he has put in an order, "I will kill anybody who worships other people or gods."
[00:20:36.860 --> 00:20:39.180]   And what does Daniel do?
[00:20:39.180 --> 00:20:48.220]   He opens the window so everybody can see him, and he prays to the Lord three times a day.
[00:20:48.220 --> 00:20:58.060]   He is proud of God, and even meaning to take his life will not stop him from being proud
[00:20:58.060 --> 00:20:59.060]   of this God.
[00:20:59.060 --> 00:21:00.060]   Are we proud?
[00:21:00.060 --> 00:21:04.900]   Are we willing to tell everybody, "We're Christian.
[00:21:04.900 --> 00:21:07.780]   I follow Jesus"?
[00:21:07.780 --> 00:21:13.620]   Or will we be like the tenants, finding it to be shameful?
[00:21:13.620 --> 00:21:20.620]   Now as we read on to the third one, we see that this time they've beat him, and then
[00:21:20.620 --> 00:21:23.820]   the landlord sends his son.
[00:21:23.820 --> 00:21:25.660]   And then eventually he kills him.
[00:21:25.660 --> 00:21:29.580]   Now this one you might be thinking, "Aha, this time, I'm sure we've got it right, because
[00:21:29.580 --> 00:21:32.420]   we haven't killed Jesus.
[00:21:32.420 --> 00:21:33.420]   It's not us, okay?
[00:21:33.420 --> 00:21:34.860]   It's got nothing to do with us.
[00:21:34.860 --> 00:21:36.060]   We did not kill Jesus.
[00:21:36.060 --> 00:21:40.500]   We did not kill the son that was sent by God."
[00:21:40.500 --> 00:21:47.540]   And I'm not saying you did, but what does it say, what does it mean when the tenants
[00:21:47.540 --> 00:21:49.420]   killed the son?
[00:21:49.420 --> 00:21:53.020]   What kind of heart did he have?
