
[00:00:00.000 --> 00:00:07.880]  兩個星期前,無論大家是參加晚、中、早、午課
[00:04:28.960 --> 00:04:31.200]  是想留一個空間
[00:04:31.200 --> 00:04:35.360]  讓讀者想想耶穌基督復活的意義
[00:04:35.360 --> 00:04:38.000]  因為當人一聽到耶穌復活之後就很害怕
[00:04:38.000 --> 00:04:39.480]  這是很自然的事
[00:04:39.480 --> 00:04:41.280]  因為沒有人見過
[00:04:41.280 --> 00:04:43.800]  他故意不寫後面那段
[00:04:43.800 --> 00:04:45.280]  留一個空間讓讀者想想
[00:04:45.280 --> 00:04:48.800]  究竟耶穌基督復活對你來說是甚麼意義
[00:04:48.800 --> 00:04:50.080]  這些人聽到就很害怕
[00:04:50.080 --> 00:04:53.600]  對你來說是甚麼呢
[00:04:53.600 --> 00:04:55.520]  但無庸置疑
[00:04:55.520 --> 00:05:00.440]  我們很相信有了這段保衛的經文
[00:05:00.440 --> 00:05:02.840]  即是保留下來的經文
[00:05:02.840 --> 00:05:08.720]  是令《馬可福音》這本書更加完全或完整
[00:05:08.720 --> 00:05:12.920]  因為其他三本福音書都記載了耶穌的復活
[00:05:12.920 --> 00:05:15.760]  顯現差遣門徒傳播福音
[00:05:15.760 --> 00:05:21.680]  和和他們同在的經文
[00:05:21.680 --> 00:05:27.800]  有學者認為這段保衛的經文的內容
[00:05:27.800 --> 00:05:31.720]  原本應該是《馬可福音》作者所寫的
[00:05:31.720 --> 00:05:33.120]  不會相差太遠
[00:05:33.120 --> 00:05:36.920]  不過是散失了那部分
[00:05:36.920 --> 00:05:39.000]  其實如果我們熟悉福音書
[00:05:39.000 --> 00:05:40.680]  我們見到四本福音書都有記載
[00:05:40.680 --> 00:05:42.760]  關於耶穌基督復活的事蹟
[00:05:42.760 --> 00:05:45.840]  所以每本福音書的記載都不一樣
[00:05:45.840 --> 00:05:48.000]  不過有一個共通點
[00:05:48.000 --> 00:05:49.440]  當我們詳細看的時候
[00:05:49.440 --> 00:05:53.560]  每一個在遇到耶穌基督復活的人
[00:05:53.560 --> 00:05:55.840]  他們的反應都是震驚
[00:05:55.840 --> 00:05:57.760]  或者不相信
[00:05:57.760 --> 00:06:00.240]  這是很自然的
[00:06:00.240 --> 00:06:02.000]  如果今天有人告訴你
[00:06:02.000 --> 00:06:04.000]  吳安強牧師上星期已經死了
[00:06:04.000 --> 00:06:05.760]  今天你見到我
[00:06:05.760 --> 00:06:08.400]  我相信大家不會坐在這裡那麼安靜
[00:06:08.400 --> 00:06:09.800]  我會想這是誰呢?
[00:06:09.800 --> 00:06:12.320]  又說他已經死了
[00:06:12.320 --> 00:06:14.560]  真的 使徒明明見到耶穌被拉
[00:06:14.560 --> 00:06:15.640]  被釘在十字架上
[00:06:15.640 --> 00:06:17.080]  但是有人說他復活了
[00:06:17.080 --> 00:06:19.320]  甚至遇到他
[00:06:19.320 --> 00:06:23.480]  所以震驚、害怕、不信是很自然的反應
[00:06:23.480 --> 00:06:27.160]  因為世人從來沒有見過這樣的神蹟
[00:06:27.160 --> 00:06:31.360]  這是遠遠超過人類所想像到的範圍
[00:06:31.360 --> 00:06:35.040]  在我們的理性思維裡面
[00:06:35.040 --> 00:06:38.320]  所以在馬福音這段保衛的經文記錄裡面
[00:06:38.320 --> 00:06:40.040]  耶穌的復活
[00:06:40.040 --> 00:06:42.040]  但是這段經文沒有聽過
[00:06:42.040 --> 00:06:43.480]  是有人證的
[00:06:43.480 --> 00:06:47.600]  這個人證就是莫大拉的瑪利亞
[00:06:47.600 --> 00:06:50.000]  如果我們看四卷福音書
[00:06:50.000 --> 00:06:52.240]  我們見到馬太記載
[00:06:52.240 --> 00:06:55.440]  見證者是莫大拉的瑪利亞和那個瑪利亞
[00:06:55.440 --> 00:06:56.280]  聖經沒有說是誰
[00:06:56.280 --> 00:06:58.120]  但馬太福音說是還有一個瑪利亞
[00:06:58.120 --> 00:07:01.680]  然後路加告訴我們是莫大拉的瑪利亞
[00:07:01.680 --> 00:07:04.400]  還有約阿娜和雅各的母親瑪利亞
[00:07:04.400 --> 00:07:05.920]  還有跟他們一起的父女
[00:07:05.920 --> 00:07:07.160]  路加的記載有很多人
[00:07:07.160 --> 00:07:09.600]  很多人去到那裡見到這個見證
[00:07:09.600 --> 00:07:12.920]  而約翰記載的都是莫大拉的瑪利亞
[00:07:12.920 --> 00:07:14.920]  於是我就覺得
[00:07:14.920 --> 00:07:16.920]  馬可這個保衛的作者
[00:07:16.920 --> 00:07:19.440]  他選取了其他三本方書裡面
[00:07:19.440 --> 00:07:20.720]  都有記載的人物
[00:07:20.720 --> 00:07:23.520]  就是莫大拉的瑪利亞作為一個代表
[00:07:23.520 --> 00:07:26.120]  不代表其他方書記載的不對
[00:07:26.120 --> 00:07:27.720]  我覺得他選擇一個代表
[00:07:27.720 --> 00:07:31.720]  他不需要用很多人的名字放在那裡
[00:07:31.720 --> 00:07:33.960]  但另外他還記載
[00:07:33.960 --> 00:07:36.040]  還有兩個門徒
[00:07:36.040 --> 00:07:37.080]  這兩個門徒
[00:07:37.080 --> 00:07:38.400]  同樣我們不知道是誰
[00:07:38.400 --> 00:07:43.680]  但路加福音記載了有兩個門徒
[00:07:43.680 --> 00:07:45.320]  當耶穌被釘死之後
[00:07:45.320 --> 00:07:46.880]  他有一段時間
[00:07:46.880 --> 00:07:50.200]  他們走在二馬五司路上
[00:07:50.200 --> 00:07:51.480]  耶穌向他們顯現
[00:07:51.480 --> 00:07:53.320]  不過他們最初不認得耶穌是誰
[00:07:53.320 --> 00:07:56.200]  他們在二馬五司路上和耶穌相遇
[00:07:56.200 --> 00:07:57.760]  其中一個叫格劉巴
[00:07:57.760 --> 00:08:00.400]  有名的告訴我們這個人是誰
[00:08:00.400 --> 00:08:02.120]  我想對當時的人是重要的
[00:08:02.120 --> 00:08:02.920]  因為告訴你
[00:08:02.920 --> 00:08:04.040]  有人見過耶穌的
[00:08:04.040 --> 00:08:05.160]  這個人是誰
[00:08:05.160 --> 00:08:07.680]  而不是說有人見過耶穌的
[00:08:07.680 --> 00:08:08.680]  很多的
[00:08:08.680 --> 00:08:09.880]  總之就有
[00:08:09.880 --> 00:08:10.440]  不是的
[00:08:10.440 --> 00:08:11.440]  是有名的
[00:08:11.440 --> 00:08:12.320]  這個人叫格劉巴
[00:08:12.320 --> 00:08:15.320]  可能是當時修信人有些人認識的
[00:08:15.320 --> 00:08:18.080]  格劉巴和這個無名無姓的
[00:08:18.080 --> 00:08:19.000]  另外一個門徒
[00:08:19.000 --> 00:08:21.000]  他們很大可能都是不相信
[00:08:21.000 --> 00:08:23.480]  穆達拉瑪利亞作見證的門徒的一份子
[00:08:23.480 --> 00:08:24.560]  因為他們自己也說
[00:08:24.560 --> 00:08:25.960]  我們聽過有人這樣說
[00:08:25.960 --> 00:08:26.760]  耶穌復活了
[00:08:26.760 --> 00:08:28.240]  但也不知道真假
[00:08:28.240 --> 00:08:32.760]  他們聽到穆達拉瑪利亞的見證
[00:08:32.760 --> 00:08:33.200]  不相信
[00:08:33.200 --> 00:08:33.840]  但這個時候
[00:08:33.840 --> 00:08:35.040]  耶穌向他們顯現
[00:08:35.040 --> 00:08:37.200]  和他們講述一些過程
[00:08:37.200 --> 00:08:38.560]  承認他們是信徒
[00:08:38.560 --> 00:08:42.640]  於是穆達拉瑪利亞和格劉巴
[00:08:42.640 --> 00:08:44.640]  和這位無名無姓的門徒
[00:08:44.640 --> 00:08:45.640]  這三個人
[00:08:45.640 --> 00:08:47.480]  就成為了在馬科安見證
[00:08:47.480 --> 00:08:49.160]  耶穌基督復活的代表
[00:08:49.880 --> 00:08:51.280]  我看的時候有一個感覺
[00:08:51.280 --> 00:08:54.600]  就是這三個人的見證
[00:08:54.600 --> 00:08:56.600]  當中有男有女
[00:08:56.600 --> 00:08:59.240]  有姓名的有無姓名
[00:08:59.240 --> 00:09:02.360]  我喜歡廣東話一句說法
[00:09:02.360 --> 00:09:03.160]  就是「含埋」
[00:09:03.160 --> 00:09:05.440]  男女有名無名
[00:09:05.440 --> 00:09:06.200]  「含埋」
[00:09:06.200 --> 00:09:08.200]  我的意思是
[00:09:08.200 --> 00:09:10.200]  是一個很圓滿的見證
[00:09:10.200 --> 00:09:12.200]  有男有女
[00:09:12.200 --> 00:09:14.080]  有我們認識的人
[00:09:14.080 --> 00:09:15.320]  有我們不認識的人
[00:09:15.320 --> 00:09:17.480]  我覺得這個鋪排是很好的
[00:09:18.960 --> 00:09:21.680]  穆達拉瑪利亞的見證先發生
[00:09:21.680 --> 00:09:23.200]  然後兩個門徒的見證
[00:09:23.200 --> 00:09:24.200]  在之後出現
[00:09:24.200 --> 00:09:27.360]  兩個見證的對象都是同一班人
[00:09:27.360 --> 00:09:30.160]  就是耶穌基督在世界的時候
[00:09:30.160 --> 00:09:31.760]  曾經跟隨過他
[00:09:31.760 --> 00:09:34.280]  同時也曾經真的聽過耶穌說
[00:09:34.280 --> 00:09:36.320]  耶穌說我會受死
[00:09:36.320 --> 00:09:37.680]  並在第三天復活
[00:09:37.680 --> 00:09:41.080]  這班就是穆達拉瑪利亞
[00:09:41.080 --> 00:09:42.480]  和這兩個門徒
[00:09:42.480 --> 00:09:44.480]  要見證的對象
[00:09:44.480 --> 00:09:47.120]  不過很可惜
[00:09:48.160 --> 00:09:49.680]  無論是穆達拉瑪利亞
[00:09:49.680 --> 00:09:53.280]  或者兩個在五司路上遇上耶穌
[00:09:53.280 --> 00:09:55.520]  而相信耶穌已經復活
[00:09:55.520 --> 00:09:58.440]  這兩班見證者
[00:09:58.440 --> 00:10:01.160]  他們的見證都帶來同一個果效
[00:10:01.160 --> 00:10:02.800]  就是不被相信
[00:10:02.800 --> 00:10:05.480]  聖經記載
[00:10:05.480 --> 00:10:06.960]  無論穆達拉瑪利亞來到
[00:10:06.960 --> 00:10:07.960]  或者這兩個門徒說
[00:10:07.960 --> 00:10:08.960]  他們都是不相信
[00:10:08.960 --> 00:10:13.280]  這些親耳聽過耶穌會死而復活的門徒
[00:10:13.280 --> 00:10:15.960]  都不相信耶穌已經復活了
[00:10:15.960 --> 00:10:17.560]  所以有時候我們傳福音
[00:10:17.560 --> 00:10:18.560]  有些人都這樣說
[00:10:18.560 --> 00:10:20.760]  你說耶穌復活了
[00:10:20.760 --> 00:10:21.760]  叫祂出來見我吧
[00:10:21.760 --> 00:10:24.040]  我說你見到祂
[00:10:24.040 --> 00:10:25.040]  你也未必相信
[00:10:25.040 --> 00:10:26.560]  我有一次真的跟一個人這樣說
[00:10:26.560 --> 00:10:28.040]  我說你是不是真的想
[00:10:28.040 --> 00:10:28.840]  耶穌見你一下
[00:10:28.840 --> 00:10:29.200]  他說是呀
[00:10:29.200 --> 00:10:29.560]  我說好啊
[00:10:29.560 --> 00:10:31.160]  那我求你了
[00:10:31.160 --> 00:10:33.160]  我說耶穌今晚在你家向你顯現
[00:10:33.160 --> 00:10:35.040]  你一開門
[00:10:35.040 --> 00:10:37.240]  又見到有個穿著白袍
[00:10:37.240 --> 00:10:37.920]  有鬍子的
[00:10:37.920 --> 00:10:38.640]  一見到你就說
[00:10:38.640 --> 00:10:39.640]  我是耶穌
[00:10:39.640 --> 00:10:41.520]  那我說你會怎樣做呢
[00:10:41.520 --> 00:10:42.480]  你是不是就跪下
[00:10:42.480 --> 00:10:43.240]  我信主了
[00:10:43.240 --> 00:10:43.840]  他說傻了
[00:10:43.840 --> 00:10:44.440]  一開門見到我
[00:10:44.440 --> 00:10:44.880]  我不認識你
[00:10:44.880 --> 00:10:45.880]  當然要走
[00:10:47.120 --> 00:10:49.120]  有時候我們用我們的理性
[00:10:49.120 --> 00:10:49.640]  我們會想
[00:10:49.640 --> 00:10:50.640]  我見到就相信了
[00:10:50.640 --> 00:10:52.160]  這班人明明聽耶穌說過
[00:10:52.160 --> 00:10:53.160]  但他們都不相信
[00:10:53.160 --> 00:10:56.320]  不相信似乎在馬克福音裡面
[00:10:56.320 --> 00:10:58.840]  門徒對於有關耶穌會復活的神蹟
[00:10:58.840 --> 00:11:00.640]  一個習慣性的回應
[00:11:00.640 --> 00:11:04.920]  因為門徒對穆達拉的瑪利亞
[00:11:04.920 --> 00:11:06.360]  在二馬五史路上
[00:11:06.360 --> 00:11:08.640]  而見主的兩個門徒的見證都無效
[00:11:08.640 --> 00:11:10.880]  我不知道是不是這樣
[00:11:10.880 --> 00:11:14.160]  總之跟著馬克保維的經文
[00:11:14.160 --> 00:11:17.280]  就說耶穌親自向這十一個門徒顯現
[00:11:17.280 --> 00:11:19.640]  耶穌向他們顯現
[00:11:19.640 --> 00:11:22.960]  就指出他們不信之心的錯誤
[00:11:22.960 --> 00:11:23.920]  可能提醒他們
[00:11:23.920 --> 00:11:25.480]  我不是在哪裡跟你說過
[00:11:25.480 --> 00:11:26.480]  我會死的嗎
[00:11:26.480 --> 00:11:27.240]  我會復活的嗎
[00:11:27.240 --> 00:11:29.240]  為什麼到今天你們仍然不相信呢
[00:11:29.240 --> 00:11:32.400]  因為耶穌親自的見證
[00:11:32.400 --> 00:11:34.400]  門徒不能夠再視而不見
[00:11:34.400 --> 00:11:35.400]  再不相信
[00:11:35.400 --> 00:11:37.360]  於是門徒確認了
[00:11:37.360 --> 00:11:40.080]  耶穌已經從死亡當中復活過來之後
[00:11:40.640 --> 00:11:42.400]  他們就被猜顯
[00:11:42.400 --> 00:11:44.600]  我普天下去傳福音
[00:11:44.600 --> 00:11:47.640]  你和我今天就是因為這樣一路的傳聖
[00:11:47.640 --> 00:11:49.120]  可以得著這份的救恩
[00:11:49.120 --> 00:11:51.680]  不過很明顯的
[00:11:51.680 --> 00:11:52.800]  這段經文的記載
[00:11:52.800 --> 00:11:55.160]  和其他三本福音書的記載
[00:11:55.160 --> 00:11:56.640]  是有點不同的
[00:11:56.640 --> 00:12:00.160]  馬太的記載是這樣的
[00:12:00.160 --> 00:12:01.600]  所以你們要去
[00:12:01.600 --> 00:12:03.760]  使萬民作我的門徒
[00:12:03.760 --> 00:12:05.880]  奉父子聖靈的名
[00:12:05.880 --> 00:12:07.560]  給他們施洗
[00:12:07.560 --> 00:12:09.200]  凡我所吩咐你們的
[00:12:09.200 --> 00:12:10.880]  都教導他們遵守
[00:12:10.880 --> 00:12:14.280]  看我天天與你們同在
[00:12:14.280 --> 00:12:16.280]  直到世代的終結
[00:12:16.280 --> 00:12:17.920]  天天與你們同在
[00:12:17.920 --> 00:12:21.360]  然後路加福音是這樣說的
[00:12:21.360 --> 00:12:23.840]  並且人們要奉他的名悔改
[00:12:23.840 --> 00:12:25.320]  使罪得赦的道
[00:12:25.320 --> 00:12:27.280]  從耶路撒冷起
[00:12:27.280 --> 00:12:28.600]  直傳到萬邦
[00:12:28.600 --> 00:12:30.800]  你們就是這些事的見證
[00:12:30.800 --> 00:12:33.360]  我要將我父所應許的
[00:12:33.360 --> 00:12:34.800]  降在你們身上
[00:12:34.800 --> 00:12:36.800]  你們要在城裡等候
[00:12:37.000 --> 00:12:39.280]  直等你們領受
[00:12:39.280 --> 00:12:41.280]  從上面來的能力
[00:12:41.280 --> 00:12:43.280]  前面說天天與你們同在
[00:12:43.280 --> 00:12:44.600]  這裡說你們要領受
[00:12:44.600 --> 00:12:46.040]  從上面而來的能力
[00:12:46.040 --> 00:12:48.440]  約翰福音的記載也是這樣
[00:12:48.440 --> 00:12:50.040]  於是耶穌又對他們說
[00:12:50.040 --> 00:12:51.680]  願你們平安
[00:12:51.680 --> 00:12:53.320]  父怎能差遣了我
[00:12:53.320 --> 00:12:55.120]  我也只能差遣了你們
[00:12:55.120 --> 00:12:56.360]  恕了者說
[00:12:56.360 --> 00:12:58.080]  他向他們吹一口氣
[00:12:58.080 --> 00:13:00.960]  說領受聖靈吧
[00:13:00.960 --> 00:13:02.880]  你們赦免誰的罪
[00:13:02.880 --> 00:13:04.280]  誰的罪就赦免
[00:13:04.280 --> 00:13:05.680]  你們不赦免誰的罪
[00:13:05.680 --> 00:13:07.680]  誰的罪就不得赦免
[00:13:07.680 --> 00:13:10.000]  這裡說領受聖靈
[00:13:10.000 --> 00:13:12.400]  馬可記載
[00:13:12.400 --> 00:13:13.880]  就是我們今天看的經文
[00:13:13.880 --> 00:13:15.400]  他說他又對他們說
[00:13:15.400 --> 00:13:17.080]  你們往普天下去
[00:13:17.080 --> 00:13:18.280]  傳風感萬民聽
[00:13:18.280 --> 00:13:20.280]  信而受洗的必然得救
[00:13:20.280 --> 00:13:21.840]  不信的必被定罪
[00:13:21.840 --> 00:13:24.160]  信的人將有神蹟
[00:13:24.160 --> 00:13:25.520]  除罪他們
[00:13:25.520 --> 00:13:27.480]  就是服我這名趕鬼
[00:13:27.480 --> 00:13:28.320]  說新方言
[00:13:28.320 --> 00:13:29.120]  手能拿蛇
[00:13:29.120 --> 00:13:30.240]  若害了什麼毒物
[00:13:30.240 --> 00:13:31.400]  也不會受害
[00:13:31.400 --> 00:13:34.160]  手按病人就好了
[00:13:35.080 --> 00:13:37.680]  馬可強調的是神蹟
[00:13:37.680 --> 00:13:39.440]  前面說
[00:13:39.440 --> 00:13:40.680]  我的能力和你同在
[00:13:40.680 --> 00:13:42.360]  你要領受從上而來的能力
[00:13:42.360 --> 00:13:43.280]  你要領受聖靈
[00:13:43.280 --> 00:13:44.680]  這裡說有神蹟
[00:13:44.680 --> 00:13:46.680]  來除罪你們
[00:13:46.680 --> 00:13:50.160]  從回顧以上四卷方書的內容
[00:13:50.160 --> 00:13:52.160]  我們可以很清楚地看到
[00:13:52.160 --> 00:13:54.680]  當耶穌命令門徒往普天下傳風的時候
[00:13:54.680 --> 00:13:56.680]  他強調的是神所賜的能力
[00:13:56.680 --> 00:13:58.680]  或者祂的同在
[00:13:58.680 --> 00:14:01.760]  祂所賜的能力和祂的同在
[00:14:01.760 --> 00:14:05.320]  指的是信徒接受使命
[00:14:05.320 --> 00:14:06.320]  傳揚福音的時候
[00:14:06.320 --> 00:14:08.840]  神會給他們所需要的智慧和聰明
[00:14:08.840 --> 00:14:10.720]  將福音講得清楚明白
[00:14:10.720 --> 00:14:13.360]  讓人能夠認識 能夠信主
[00:14:13.360 --> 00:14:16.400]  但馬可福音這篇保衛的記載
[00:14:16.400 --> 00:14:19.200]  明顯地和馬太路加和約翰的記載很不一樣
[00:14:19.200 --> 00:14:22.440]  因為裡面強調的是神蹟
[00:14:22.440 --> 00:14:24.560]  因為耶穌基督復活之後
[00:14:24.560 --> 00:14:25.680]  的確是事實
[00:14:25.680 --> 00:14:26.840]  在初期教會
[00:14:26.840 --> 00:14:28.840]  真的發生了很多奇妙的事蹟
[00:14:28.840 --> 00:14:29.800]  如果我們看《四行傳》
[00:14:29.800 --> 00:14:31.800]  我們會看到裡面真的有很多神蹟的發生
[00:14:31.800 --> 00:14:36.080]  這些事件對當時早期教會來說是相當重要的
[00:14:36.080 --> 00:14:37.720]  而正經文指出
[00:14:37.720 --> 00:14:39.720]  當門徒按照主的命令
[00:14:39.720 --> 00:14:41.720]  出去傳福音的時候
[00:14:41.720 --> 00:14:43.720]  他的確和門徒同工
[00:14:43.720 --> 00:14:45.720]  透過神蹟的發生
[00:14:45.720 --> 00:14:47.720]  證實所傳的道是真的
[00:14:47.720 --> 00:14:50.160]  在《四行傳》第五章十二節
[00:14:50.160 --> 00:14:51.560]  正經說主席使徒的手
[00:14:51.560 --> 00:14:53.800]  在民間行了許多神蹟奇事
[00:14:53.800 --> 00:14:57.040]  他們都同心合意地聚集在所羅門廊下
[00:14:57.040 --> 00:14:59.600]  然後《四行傳》十四章第三節又說
[00:14:59.600 --> 00:15:04.400]  主席他們二人在那裡住了好些日子
[00:15:04.400 --> 00:15:06.000]  依靠主放膽講道
[00:15:06.000 --> 00:15:08.000]  主席他們的手施行神蹟奇事
[00:15:08.000 --> 00:15:10.000]  證明他因為的道
[00:15:10.000 --> 00:15:11.520]  又是真話
[00:15:11.520 --> 00:15:12.520]  福音說
[00:15:12.520 --> 00:15:13.840]  耶穌曾經說
[00:15:13.840 --> 00:15:14.840]  你們出去傳道的時候
[00:15:14.840 --> 00:15:15.840]  有神蹟奇事隨著你
[00:15:15.840 --> 00:15:18.720]  然後《四行傳》記載的確有很多神蹟奇事發生
[00:15:18.720 --> 00:15:20.960]  是的
[00:15:20.960 --> 00:15:22.280]  如果我們看回《方書》
[00:15:22.280 --> 00:15:25.720]  我們看到耶穌的確曾經將趕鬼的能力賜給門徒
[00:15:25.720 --> 00:15:29.400]  而門徒確實經歷到趕鬼的能力
[00:15:30.000 --> 00:15:31.120]  是從他們身上出來的
[00:15:31.120 --> 00:15:32.320]  記不記得那十二個門徒
[00:15:32.320 --> 00:15:33.320]  七十個門徒
[00:15:33.320 --> 00:15:34.360]  被耶穌差派出去
[00:15:34.360 --> 00:15:35.840]  讓他們能夠傳揚福音
[00:15:35.840 --> 00:15:36.720]  並且能夠趕鬼
[00:15:36.720 --> 00:15:38.240]  他們回來的時候很開心
[00:15:38.240 --> 00:15:38.920]  告訴耶穌
[00:15:38.920 --> 00:15:39.720]  耶穌厲害啊
