
[00:00:00.000 --> 00:00:11.640]  今天我們就來到希望、盼望和末世最後一個系列的講道
[00:13:54.000 --> 00:13:56.000]  其實很多民眾示威
[00:13:56.000 --> 00:14:00.000]  本身就是因為他們不想放棄自己的社交活動
[00:14:00.000 --> 00:14:02.000]  不想放棄自己的野心
[00:14:02.000 --> 00:14:04.000]  所以某程度上
[00:14:04.000 --> 00:14:07.120]  當然我們未必看到末世來到時的景象
[00:14:07.120 --> 00:14:09.120]  不知道能否看到
[00:14:09.120 --> 00:14:11.120]  但最明顯的就是
[00:14:11.120 --> 00:14:13.920]  好像很多新聞或是很多所說的
[00:14:13.920 --> 00:14:16.560]  當人的無知和放縱
[00:14:16.560 --> 00:14:18.560]  在一個災難中
[00:14:18.560 --> 00:14:22.480]  這些事情會帶來一個很嚴重的後果
[00:14:22.480 --> 00:14:25.920]  如果疫情是這樣
[00:14:25.920 --> 00:14:31.360]  何況是當耶穌再來的時候會發生的事情呢?
[00:14:31.360 --> 00:14:34.160]  所以其實一個世界
[00:14:34.160 --> 00:14:36.160]  特別是一個世界的黑暗之子
[00:14:36.160 --> 00:14:40.880]  其實說一個對神再來是無知和放縱的時候
[00:14:40.880 --> 00:14:44.080]  其實他們會受到相應的審判、懲罰
[00:14:44.080 --> 00:14:46.080]  後果都會很可怕
[00:14:46.080 --> 00:14:48.080]  這是我們要認清
[00:14:48.080 --> 00:14:52.160]  這個世界其中一個要面對的事情
[00:14:52.160 --> 00:14:54.160]  說了這麼久
[00:14:54.160 --> 00:14:56.160]  可能我們知道當年
[00:14:56.160 --> 00:14:58.160]  我們知道身邊的世界有很多問題
[00:14:58.160 --> 00:15:00.160]  我們知道人很無知、很放縱
[00:15:00.160 --> 00:15:02.160]  很多的問題
[00:15:02.160 --> 00:15:04.160]  但對我們自己來說
[00:15:04.160 --> 00:15:09.280]  今天我們是否就坐在這裡呢?
[00:15:09.280 --> 00:15:11.280]  可以不用做事呢?
[00:15:11.280 --> 00:15:13.280]  我們可以就這樣等呢?
[00:15:13.280 --> 00:15:15.280]  某程度上
[00:15:15.280 --> 00:15:17.280]  在說完這些內容之後
[00:15:17.280 --> 00:15:21.280]  其實保羅並不是說別人受審判要怎樣怎樣
[00:15:21.280 --> 00:15:23.280]  會這麼慘
[00:15:23.280 --> 00:15:26.480]  保羅在這封書信中提到很重要的地方
[00:15:26.480 --> 00:15:31.280]  就是提醒這間教會的信徒
[00:15:31.280 --> 00:15:36.080]  需要認清自己的身份去做應該做的事情
[00:15:36.080 --> 00:15:39.680]  所以今天第二點就是想和大家說一下
[00:15:39.680 --> 00:15:41.680]  我們自己
[00:15:41.680 --> 00:15:43.680]  我們看到別人是怎樣
[00:15:43.680 --> 00:15:45.680]  我們也要去看清楚自己是怎樣
[00:15:45.680 --> 00:15:51.680]  下面是哲學黎家前書第五章四至五隻經文
[00:15:51.680 --> 00:15:54.880]  很想請Karen再一次幫我們讀一讀那一隻經文
[00:15:54.880 --> 00:15:58.080]  弟兄們,你們卻不在黑暗裡
[00:15:58.080 --> 00:16:01.280]  要哪日只臨到你們著察一樣
[00:16:01.280 --> 00:16:05.680]  你們都是光明之子,都是白晝之子
[00:16:05.680 --> 00:16:09.680]  我們不是屬黑夜的,也不是屬幽暗的
[00:16:09.680 --> 00:16:11.680]  好,多謝Karen
[00:16:11.680 --> 00:16:17.280]  這裡黑暗和光明是怎樣的對比呢?
[00:16:17.280 --> 00:16:22.080]  因為在當時的文化背景,即猶太教裡面
[00:16:22.080 --> 00:16:27.280]  他們覺得黑暗和光明好像兩個勢力
[00:16:27.280 --> 00:16:30.880]  光明是正義的勢力,黑夜是邪惡的勢力
[00:16:30.880 --> 00:16:34.880]  所以在猶太教的文化傳統裡面
[00:16:34.880 --> 00:16:38.080]  其實光明和黑暗是會打仗的
[00:16:38.080 --> 00:16:42.080]  會有爭鬥,而主的日子,即耶穌的再來日子
[00:16:42.080 --> 00:16:46.080]  在這個文化背景下就覺得是一場戰爭
[00:16:46.080 --> 00:16:49.680]  有點像我們在啟示錄,大家回去看的時候
[00:16:49.680 --> 00:16:56.480]  啟示錄第四章到最後說的災難和很多的真摯的內容
[00:16:56.480 --> 00:17:01.680]  在聖經裡面,很多時候黑暗這個字是和世界掛鉤
[00:17:01.680 --> 00:17:06.880]  不是說整個世界都完全沒得救了,沒有好東西
[00:17:06.880 --> 00:17:11.280]  也不是這個意思,但黑暗和世界掛鉤很多時候是說
[00:17:11.280 --> 00:17:18.880]  這個世界有很多地方是不屬於神的,是受到魔鬼的操縱和影響
[00:17:18.880 --> 00:17:26.080]  而這個圖如果做光明之子,意味著我們和這個世界是一定有些分別的
[00:17:26.080 --> 00:17:30.080]  一定會有些分別的,在實際這個世界生活的時候
[00:17:30.080 --> 00:17:34.880]  我曾經嘗試Google一下有沒有光明之子的圖
[00:17:34.880 --> 00:17:38.880]  我找不到什麼圖,很多時候都是展示這段經文
[00:17:38.880 --> 00:17:42.880]  但我反而無意中發現有一個遊戲叫做光明之子
[00:17:42.880 --> 00:17:48.880]  其實我沒有玩過這個遊戲,但我截圖了這個遊戲的螢幕
[00:17:48.880 --> 00:17:54.880]  是挺有趣的,比較卡通一點,我沒有玩過,再澄清一下
[00:17:54.880 --> 00:18:02.880]  圖中間有一個很明顯像主角的物體
[00:18:02.880 --> 00:18:08.880]  不知道是不是召喚一些東西去打那些很噁心的怪物
[00:18:08.880 --> 00:18:13.880]  其實光明和黑暗之間的爭鬥,在當時的文化
[00:18:13.880 --> 00:18:19.880]  很多文獻寫的東西都像畫所表達出來的東西
[00:18:19.880 --> 00:18:22.880]  當然他們是用文字,這是一個卡通的表達
[00:18:22.880 --> 00:18:28.880]  但這可能給我們一個想法,今天我們回到教會
[00:18:28.880 --> 00:18:34.880]  可能我們覺得身邊好像都是光明之子,好像沒有什麼問題
[00:18:34.880 --> 00:18:38.880]  但我們不留意的是當我們進入整個世界的時候
[00:18:38.880 --> 00:18:43.880]  很多時候都要面對這些類似的處境
[00:18:43.880 --> 00:18:47.880]  就是面對很多不屬於神的事情
[00:18:47.880 --> 00:18:53.880]  或者剛才說的黑暗之子,剛才說到世界多麼放縱
[00:18:53.880 --> 00:18:55.880]  或者很多無知的事情的時候
[00:18:55.880 --> 00:18:59.880]  其實基督徒進去裡面不僅僅是生活
[00:18:59.880 --> 00:19:06.880]  有時候也要意識到裡面有什麼不屬於上帝的地方
[00:19:06.880 --> 00:19:11.880]  所以我們的身份是光明之子
[00:19:11.880 --> 00:19:14.880]  光明之子做什麼呢?
[00:19:14.880 --> 00:19:17.880]  是有相應的事情要做的
[00:19:17.880 --> 00:19:22.880]  的確,我們在現實裡面不僅僅是坐著等待耶穌來就行了
[00:19:22.880 --> 00:19:28.880]  所以保羅在第六節的經文說
[00:19:28.880 --> 00:19:34.880]  所以我們不要睡覺像別人一樣,總要警醒感受
[00:19:34.880 --> 00:19:42.880]  剛才說過,睡覺的好像是無知,他們是不會有清醒的意識
[00:19:42.880 --> 00:19:47.880]  我們反而要警醒和去感受
[00:19:47.880 --> 00:19:50.880]  什麼才是感受呢?
[00:19:50.880 --> 00:19:53.880]  就這樣說,什麼意思呢?
[00:19:53.880 --> 00:19:54.880]  也不是很清楚
[00:19:54.880 --> 00:19:59.880]  所以保羅在後面第八節的經文也繼續解釋這個感受的意思
[00:19:59.880 --> 00:20:04.880]  我想請Karen幫我們讀讀第八節的經文
[00:20:05.880 --> 00:20:17.880]  (國語)
[00:20:17.880 --> 00:20:24.880]  剛才我們展示了一張士兵的樣子
[00:20:24.880 --> 00:20:26.880]  剛才有一張跳到他們身上的
[00:20:26.880 --> 00:20:27.880]  下一張
[00:20:27.880 --> 00:20:31.880]  其實是在說護心鏡,說頭盔
[00:20:31.880 --> 00:20:37.880]  在當時的文化之下,很明顯看到士兵穿了這麼多東西
[00:20:37.880 --> 00:20:43.880]  如果他們穿不夠裝備,他們出去很容易被打傷甚至死亡
[00:20:43.880 --> 00:20:51.880]  所以保羅為什麼要在這裡用軍事的打仗的意味呢?
[00:20:51.880 --> 00:20:57.880]  可能就是因為光明和黑暗之間的爭鬥
[00:20:57.880 --> 00:21:00.880]  其實不是一個很容易的事情
[00:21:00.880 --> 00:21:03.880]  不是一個簡單的事情
[00:21:03.880 --> 00:21:09.880]  我們做光明之子其實是要做好裝備,做好準備
[00:21:09.880 --> 00:21:11.880]  去到用基督徒的價值觀
[00:21:11.880 --> 00:21:16.880]  他說用信和愛當作護心鏡遮空
[00:21:16.880 --> 00:21:18.880]  將盼望當頭盔戴上
[00:21:18.880 --> 00:21:20.880]  你會發現他提到信望愛
[00:21:20.880 --> 00:21:23.880]  我們經常說基督徒本身的價值觀
[00:21:23.880 --> 00:21:26.880]  信心、盼望和愛心
[00:21:26.880 --> 00:21:30.880]  我們需要用這些價值觀去保護自己的頭腦和內心
[00:21:30.880 --> 00:21:34.880]  才可以去面對到,無論是剛才的例子
[00:21:34.880 --> 00:21:42.880]  整個世界有很多放縱和很難明白的不合神的心意的事情
[00:21:42.880 --> 00:21:48.880]  或者面對很多處境下都需要這些保護
[00:21:48.880 --> 00:21:52.880]  但到最後我們仍然要記住,這個爭鬥並不是一個人的
[00:21:52.880 --> 00:21:54.880]  一個人就會很累
[00:21:54.880 --> 00:21:56.880]  當然你會看到這裡只有一個士兵
[00:21:56.880 --> 00:22:00.880]  正如我們所說,打仗不是靠一個人
[00:22:00.880 --> 00:22:04.880]  打仗是靠一支軍隊的合作
[00:22:04.880 --> 00:22:07.880]  所以保羅在這段經文最後的一部分
[00:22:07.880 --> 00:22:09.880]  第九至十一節
[00:22:09.880 --> 00:22:14.880]  他就說如何去活出相應的身份
[00:22:14.880 --> 00:22:19.880]  你會留意到這段經文是有點長的
[00:22:19.880 --> 00:22:24.880]  最後我想請Karen讀完這段經文
[00:22:24.880 --> 00:22:28.880]  《貼撒羅尼加前書》五章九至十一節
[00:22:28.880 --> 00:22:31.880]  因為上帝不是預定我們受刑
[00:22:31.880 --> 00:22:35.880]  乃是預定我們,藉著我們主耶穌基督得救
[00:22:35.880 --> 00:22:42.880]  他替我們死,要我們無論醒著睡著都與他同活
[00:22:42.880 --> 00:22:46.880]  所以你們該彼此勸諱,互相建立
[00:22:46.880 --> 00:22:49.880]  正如你們素常所行的
[00:22:49.880 --> 00:22:52.880]  謝謝Karen
[00:22:52.880 --> 00:22:59.880]  一個基督徒本身要成長,信心要增長
[00:22:59.880 --> 00:23:02.880]  你看到這裡不是說我一個人
[00:23:02.880 --> 00:23:05.880]  是說我們,很強調是我們
[00:23:05.880 --> 00:23:07.880]  神去到救贖的不是一個人
[00:23:07.880 --> 00:23:10.880]  不是只是我,不是只你個別的人
[00:23:10.880 --> 00:23:12.880]  而是一個群體
[00:23:12.880 --> 00:23:17.880]  所以在最後一節的經文,貼撒羅尼加前書五章十一節
[00:23:17.880 --> 00:23:23.880]  他很重要地說你們要彼此勸諱,互相建立
[00:23:23.880 --> 00:23:26.880]  正如你們素常所行的
[00:23:26.880 --> 00:23:30.880]  某程度上可以說是一個痛愛的過程
[00:23:30.880 --> 00:23:35.880]  強調的是互相之間去到幫助
[00:23:35.880 --> 00:23:38.880]  基督徒的成長從來不是一個人的事情
[00:23:38.880 --> 00:23:41.880]  而是一個群體去探索
[00:23:41.880 --> 00:23:47.880]  如果大家記得,我們這個學清區叫explorer
[00:23:47.880 --> 00:23:53.880]  explorer是一個人去探索信仰,或者是探索我們心靈的方向
[00:23:53.880 --> 00:23:56.880]  但探索的過程不是一個人的
[00:23:56.880 --> 00:24:00.880]  例如,如果你想行山行得安全點
[00:24:00.880 --> 00:24:03.880]  很多時候不會一個人行,而是幾個人一起行
[00:24:03.880 --> 00:24:08.880]  帶備足夠的食水、糧食、帶備很多物資
[00:24:08.880 --> 00:24:13.880]  有事的時候就可以找人去通訊,去向外界求援
[00:24:13.880 --> 00:24:16.880]  正如這些例子一樣
[00:24:16.880 --> 00:24:21.880]  其實信仰的尋索過程不是一個人去做
[00:24:21.880 --> 00:24:24.880]  以貼撒羅尼加教會的人來說
[00:24:24.880 --> 00:24:28.880]  貼撒羅尼加教會是一個外邦人為主的教會
[00:24:28.880 --> 00:24:31.880]  他們成立的日子當時不是很長
[00:24:31.880 --> 00:24:34.880]  你會看到他們對信仰的認識不多
[00:24:34.880 --> 00:24:40.880]  這些道理可能我們今天也會聽過
[00:24:40.880 --> 00:24:42.880]  但對貼撒羅尼加教會的人來說
[00:24:42.880 --> 00:24:45.880]  他們可能不太知道如何生活的時候
[00:24:45.880 --> 00:24:53.880]  他們正需要一個群體去提醒他們去活出這個身份
