
[00:00:00.000 --> 00:00:01.080]  兄姐妹平安
[00:04:48.720 --> 00:04:50.080]  一套的價值觀
[00:04:50.080 --> 00:04:52.120]  或者一套的理論結論之後
[00:04:52.120 --> 00:04:55.200]  就不容許自己再去考慮
[00:04:55.200 --> 00:04:58.560]  新的一些的想法
[00:04:58.560 --> 00:05:01.520]  縱然證據切作
[00:05:01.520 --> 00:05:03.280]  縱然有很多很多的
[00:05:03.280 --> 00:05:05.440]  你不能夠用普通理性
[00:05:05.440 --> 00:05:07.720]  能夠解釋得到的事情
[00:05:07.720 --> 00:05:08.600]  比如說
[00:05:08.600 --> 00:05:11.600]  聖經裡面充滿那麼多的
[00:05:11.720 --> 00:05:15.360]  幾百年一千年的預言的應驗
[00:05:15.360 --> 00:05:17.360]  來告訴我們
[00:05:17.360 --> 00:05:19.760]  這不是一本簡單的書
[00:05:19.760 --> 00:05:21.960]  就拿這個例子來說
[00:05:21.960 --> 00:05:24.640]  如果你夠開放
[00:05:24.640 --> 00:05:25.640]  你會考慮
[00:05:25.640 --> 00:05:26.680]  你會考慮
[00:05:26.680 --> 00:05:28.760]  我要多了解一下這些預言
[00:05:28.760 --> 00:05:30.280]  你不夠開放的時候
[00:05:30.280 --> 00:05:33.840]  你馬上就把它排除掉
[00:05:33.840 --> 00:05:37.440]  一個尋求真理的人
[00:05:37.440 --> 00:05:38.600]  是一個開放的人
[00:05:38.600 --> 00:05:41.120]  那麼溫柔的人
[00:05:41.160 --> 00:05:42.440]  他會考慮到
[00:05:42.440 --> 00:05:43.280]  什麼呢
[00:05:43.280 --> 00:05:45.920]  以前我不相信這個世界上有個神
[00:05:45.920 --> 00:05:48.840]  後來他慢慢聽到人家說
[00:05:48.840 --> 00:05:50.880]  沒有神
[00:05:50.880 --> 00:05:53.240]  怎麼會有這麼精密的宇宙的設計
[00:05:53.240 --> 00:05:57.200]  他會考慮有不同的理論
[00:05:57.200 --> 00:05:59.720]  他會考慮哪一個可能性比較高
[00:05:59.720 --> 00:06:02.560]  就這樣的自然而然的
[00:06:02.560 --> 00:06:04.560]  用逝者生存的方式
[00:06:04.560 --> 00:06:06.840]  能夠發展到宇宙去嗎
[00:06:06.840 --> 00:06:10.280]  你最頂多你能夠解釋
[00:06:10.600 --> 00:06:12.400]  生物界的片面
[00:06:12.400 --> 00:06:15.080]  但是你去到宇宙
[00:06:15.080 --> 00:06:16.480]  能嗎
[00:06:16.480 --> 00:06:19.080]  還是有另外一個理論
[00:06:19.080 --> 00:06:20.280]  實在是
[00:06:20.280 --> 00:06:23.960]  再加上那本可信的聖經
[00:06:23.960 --> 00:06:24.600]  比較可能
[00:06:24.600 --> 00:06:27.160]  就是有一位設計者
[00:06:27.160 --> 00:06:28.920]  有一位造物主
[00:06:28.920 --> 00:06:31.320]  他能夠造這一切
[00:06:31.320 --> 00:06:33.880]  就好像你來到這個地方
[00:06:33.880 --> 00:06:35.320]  有這樣多的東西
[00:06:35.320 --> 00:06:37.920]  不可能是隨便撞出來的
[00:06:37.920 --> 00:06:39.760]  有人設計了禮堂
[00:06:39.920 --> 00:06:40.520]  對嗎
[00:06:40.520 --> 00:06:42.160]  所以溫柔的人有福了
[00:06:42.160 --> 00:06:43.200]  他們明白了
[00:06:43.200 --> 00:06:44.160]  他們就會發現
[00:06:44.160 --> 00:06:46.200]  原來是這樣
[00:06:46.200 --> 00:06:47.840]  原來我的問題是這樣
[00:06:47.840 --> 00:06:50.280]  原來我沒有了救恩
[00:06:50.280 --> 00:06:51.920]  我無法去到神那裡
[00:06:51.920 --> 00:06:54.320]  溫柔的人能夠承受地圖
[00:06:54.320 --> 00:06:55.520]  能夠得到上帝的救恩
[00:06:55.520 --> 00:06:56.160]  第二
[00:06:56.160 --> 00:06:57.080]  溫柔很重要
[00:06:57.080 --> 00:06:59.400]  因為溫柔能夠帶給你內心的
[00:06:59.400 --> 00:07:00.560]  真正的平安
[00:07:00.560 --> 00:07:02.440]  不平安的人
[00:07:02.440 --> 00:07:04.160]  是因為很多事情
[00:07:04.160 --> 00:07:06.360]  不肯放下
[00:07:06.360 --> 00:07:07.240]  不能放下
[00:07:07.240 --> 00:07:08.480]  不願意放下
[00:07:09.160 --> 00:07:10.960]  想去爭想去要
[00:07:10.960 --> 00:07:14.120]  就算那件事情沒有什麼益處
[00:07:14.120 --> 00:07:17.680]  只是認為自己嚥不下那一口氣
[00:07:17.680 --> 00:07:20.200]  就無法平安了
[00:07:20.200 --> 00:07:21.960]  但是耶穌說什麼
[00:07:21.960 --> 00:07:24.480]  耶穌說我心裡柔和謙卑
[00:07:24.480 --> 00:07:26.360]  你們當負我的惡
[00:07:26.360 --> 00:07:27.760]  學我的樣式
[00:07:27.760 --> 00:07:31.600]  這樣你們心裡就必要享有安息
[00:07:31.600 --> 00:07:32.600]  有平安的
[00:07:32.600 --> 00:07:35.120]  心裡平安的人
[00:07:35.120 --> 00:07:38.800]  是因為他能夠很多事情相信
[00:07:39.320 --> 00:07:42.040]  上帝在掌權
[00:07:42.040 --> 00:07:44.800]  我可以柔和謙卑
[00:07:44.800 --> 00:07:46.440]  我可以不必去爭
[00:07:46.440 --> 00:07:48.640]  因為是我的就是我的
[00:07:48.640 --> 00:07:50.040]  上帝自己決定
[00:07:50.040 --> 00:07:52.640]  我可以去探討
[00:07:52.640 --> 00:07:55.880]  我可以去分享我的看法
[00:07:55.880 --> 00:07:58.000]  但是最終的結果是怎樣
[00:07:58.000 --> 00:08:01.400]  我交給上帝心裡柔和謙卑
[00:08:01.400 --> 00:08:02.360]  第三
[00:08:02.360 --> 00:08:05.640]  那麼重要是因為溫柔的人
[00:08:05.640 --> 00:08:07.480]  有更好的人際關係
[00:08:08.320 --> 00:08:09.680]  更好的人際關係
[00:08:09.680 --> 00:08:10.880]  聖經說什麼
[00:08:10.880 --> 00:08:13.960]  回答柔和使怒消退
[00:08:13.960 --> 00:08:15.200]  人際關係裡面
[00:08:15.200 --> 00:08:17.440]  常常搞得不好的是什麼
[00:08:17.440 --> 00:08:20.280]  就是爭執
[00:08:20.280 --> 00:08:22.520]  意見分歧
[00:08:22.520 --> 00:08:23.240]  吵架
[00:08:23.240 --> 00:08:26.720]  然後就從理變成情
[00:08:26.720 --> 00:08:27.920]  情緒去了
[00:08:27.920 --> 00:08:30.480]  情緒就破壞了關係了
[00:08:30.480 --> 00:08:33.400]  但聖經告訴我們
[00:08:33.400 --> 00:08:35.440]  回答柔和的人使怒消退
[00:08:35.440 --> 00:08:36.480]  有一個人失控了
[00:08:36.480 --> 00:08:38.880]  另外一個人如果能夠柔和一點
[00:08:38.880 --> 00:08:41.200]  這關係還能夠維持到
[00:08:41.200 --> 00:08:43.920]  有多少我們很懊悔
[00:08:43.920 --> 00:08:44.960]  破壞了的關係
[00:08:44.960 --> 00:08:47.600]  都是因為在別人不柔和的時候
[00:08:47.600 --> 00:08:49.360]  我們也決定不柔和
[00:08:49.360 --> 00:08:51.760]  結果他的不好
[00:08:51.760 --> 00:08:53.000]  也刺激了我們的不好
[00:08:53.000 --> 00:08:54.920]  我們的不好又刺激他的不好
[00:08:54.920 --> 00:08:55.520]  對嗎
[00:08:55.520 --> 00:08:57.520]  第四
[00:08:57.520 --> 00:08:59.360]  溫柔很重要
[00:08:59.360 --> 00:09:01.520]  是因為有溫柔的人
[00:09:01.520 --> 00:09:03.760]  才能夠有有效的見證
[00:09:03.760 --> 00:09:06.320]  你能夠有效的見證
[00:09:06.520 --> 00:09:07.480]  你的信仰
[00:09:07.480 --> 00:09:09.720]  是多麼的有愛
[00:09:09.720 --> 00:09:10.880]  對嗎
[00:09:10.880 --> 00:09:13.440]  你有沒有看過
[00:09:13.440 --> 00:09:15.200]  兇巴巴的基督徒
[00:09:15.200 --> 00:09:16.960]  還要逼人家信主的
[00:09:16.960 --> 00:09:20.000]  有點困難對不對
[00:09:20.000 --> 00:09:24.960]  但是聖經說良言如同蜂房
[00:09:24.960 --> 00:09:26.800]  使心覺甘甜
[00:09:26.800 --> 00:09:28.400]  使骨得一致
[00:09:28.400 --> 00:09:30.720]  禪福音的時候
[00:09:30.720 --> 00:09:33.640]  更需要一個人非常非常的溫柔
[00:09:34.840 --> 00:09:37.000]  我不相信這個世上有神
[00:09:37.000 --> 00:09:38.880]  我不相信你們的聖經是真的
[00:09:38.880 --> 00:09:39.680]  我不相信
[00:09:39.680 --> 00:09:40.600]  這些話
[00:09:40.600 --> 00:09:43.200]  你如果沒有足夠的愛心
[00:09:43.200 --> 00:09:46.560]  你肯定快快要站起來反駁
[00:09:46.560 --> 00:09:48.680]  但是你有足夠的愛心
[00:09:48.680 --> 00:09:49.920]  你會怎麼樣
[00:09:49.920 --> 00:09:52.360]  你會聽著先接住
[00:09:52.360 --> 00:09:53.320]  對嗎
[00:09:53.320 --> 00:09:54.920]  才慢慢的去了解一下
[00:09:54.920 --> 00:09:56.480]  你為什麼會這樣想
[00:09:56.480 --> 00:09:58.680]  你為什麼會覺得
[00:09:58.680 --> 00:10:00.240]  這個世界上沒有神呢
[00:10:00.240 --> 00:10:02.000]  我想多了解一下
[00:10:02.240 --> 00:10:04.840]  你會溫柔去討論
[00:10:04.840 --> 00:10:05.480]  對嗎
[00:10:05.480 --> 00:10:06.840]  對方就跟你說了
[00:10:06.840 --> 00:10:07.600]  因為看不見
[00:10:07.600 --> 00:10:10.240]  他會跟你說因為看不見
[00:10:10.240 --> 00:10:12.560]  然後你就會慢慢跟他探討
[00:10:12.560 --> 00:10:15.080]  世界上其實有很多東西也看不見的
[00:10:15.080 --> 00:10:17.360]  難道他們就不存在嗎
[00:10:17.360 --> 00:10:19.560]  比如說地心吸力
[00:10:19.560 --> 00:10:20.800]  對嗎
[00:10:20.800 --> 00:10:21.400]  也看不見
[00:10:21.400 --> 00:10:23.680]  難道不存在嗎
[00:10:23.680 --> 00:10:25.160]  我現在跳下去嗎
[00:10:25.160 --> 00:10:27.800]  我們慢慢的談
[00:10:27.800 --> 00:10:28.360]  對嗎
[00:10:28.360 --> 00:10:30.440]  然後就可以溫柔的話
[00:10:30.440 --> 00:10:31.720]  就讓人家覺得
[00:10:32.360 --> 00:10:33.720]  覺得你是關心他
[00:10:33.720 --> 00:10:36.560]  你自己決定
[00:10:36.560 --> 00:10:37.720]  我就跟你講
[00:10:37.720 --> 00:10:40.440]  關心他很重要
[00:10:40.440 --> 00:10:41.800]  那麼
[00:10:41.800 --> 00:10:45.280]  為什麼有些人這麼難活出溫柔呢
[00:10:45.280 --> 00:10:47.560]  這是我們要第二個要探討的問題
[00:10:47.560 --> 00:10:49.320]  第一個大家知道了
[00:10:49.320 --> 00:10:50.480]  很重要
[00:10:50.480 --> 00:10:51.880]  因為有四個原因
[00:10:51.880 --> 00:10:53.440]  第二個是為什麼
[00:10:53.440 --> 00:10:55.880]  有些人那麼難活出溫柔呢
[00:10:55.880 --> 00:11:00.280]  我們每次不能夠溫柔的時候
[00:11:00.280 --> 00:11:01.560]  是什麼情況呢
[00:11:01.560 --> 00:11:01.960]  到底
[00:11:01.960 --> 00:11:04.440]  一個是什麼呢
[00:11:04.440 --> 00:11:05.640]  一個是
[00:11:05.640 --> 00:11:07.680]  被誤解成
[00:11:07.680 --> 00:11:10.240]  是一種柔弱
[00:11:10.240 --> 00:11:14.520]  把溫柔就看成是一種柔弱
[00:11:14.520 --> 00:11:16.680]  就是弱者
[00:11:16.680 --> 00:11:19.840]  溫柔就是弱者
[00:11:19.840 --> 00:11:21.480]  所以我不想
[00:11:21.480 --> 00:11:22.440]  沒有人想要
[00:11:22.440 --> 00:11:25.520]  被別人看成自己是一個軟弱的人
[00:11:25.520 --> 00:11:26.040]  弱者
[00:11:26.040 --> 00:11:27.960]  第二個是什麼呢
[00:11:27.960 --> 00:11:29.160]  第二個是
[00:11:29.360 --> 00:11:31.120]  潛意識裡面就相信
[00:11:31.120 --> 00:11:32.960]  不是適者生存
[00:11:32.960 --> 00:11:34.960]  是強者生存
[00:11:34.960 --> 00:11:37.320]  一定要這樣的
[00:11:37.320 --> 00:11:38.320]  一定要爭取的
[00:11:38.320 --> 00:11:40.080]  那麼
[00:11:40.080 --> 00:11:42.080]  阿宅你不要這麼乖
[00:11:42.080 --> 00:11:43.640]  你一定要跟人家搶
[00:11:43.640 --> 00:11:45.920]  只有什麼呢
[00:11:45.920 --> 00:11:46.840]  會
[00:11:46.840 --> 00:11:48.880]  會吵得
[00:11:48.880 --> 00:11:50.640]  嬰孩有奶喝
[00:11:50.640 --> 00:11:54.200]  我們都相信了這些東西
[00:11:54.200 --> 00:11:55.240]  但是
[00:11:55.240 --> 00:11:57.520]  人生越來越有智慧的人
[00:11:57.520 --> 00:11:58.480]  就發現什麼呢
[00:11:59.160 --> 00:12:00.120]  越來越有智慧發現
[00:12:00.120 --> 00:12:02.320]  其實很多東西
[00:12:02.320 --> 00:12:05.120]  我們盡力是一定要盡力的
[00:12:05.120 --> 00:12:07.400]  但是盡力不需要搶的
[00:12:07.400 --> 00:12:08.560]  盡力是
[00:12:08.560 --> 00:12:09.520]  要盡力
[00:12:09.520 --> 00:12:10.120]  但是
[00:12:10.120 --> 00:12:11.360]  要相信
[00:12:11.360 --> 00:12:13.360]  神是供應我們的
[00:12:13.360 --> 00:12:15.000]  是你的
[00:12:15.000 --> 00:12:16.400]  就是你的
[00:12:16.400 --> 00:12:19.920]  有多少人花盡了多少多少的心力
[00:12:19.920 --> 00:12:21.080]  交稅的夜晚
[00:12:21.080 --> 00:12:23.440]  結果到頭來是一個空呢
[00:12:23.440 --> 00:12:27.280]  有多少人得到了很多很多以後
[00:12:27.280 --> 00:12:28.560]  還不安心呢
[00:12:29.080 --> 00:12:30.880]  結果最後也是失去呢
[00:12:30.880 --> 00:12:33.120]  太多了是嗎
[00:12:33.120 --> 00:12:36.080]  基督教的教義從來沒有教我們
[00:12:36.080 --> 00:12:37.600]  不要去爭取
[00:12:37.600 --> 00:12:39.040]  沒有沒有沒有這樣教
[00:12:39.040 --> 00:12:41.240]  因為上帝給了你恩賜
[00:12:41.240 --> 00:12:42.840]  上帝說
[00:12:42.840 --> 00:12:43.320]  OK
[00:12:43.320 --> 00:12:45.080]  你想要做這份工
[00:12:45.080 --> 00:12:48.240]  你按著我給你的恩賜
[00:12:48.240 --> 00:12:49.640]  你好好去爭取
[00:12:49.640 --> 00:12:50.560]  沒問題
[00:12:50.560 --> 00:12:52.840]  但是在爭取的過程中
[00:12:52.840 --> 00:12:54.880]  你能不能夠承認說
[00:12:54.880 --> 00:12:57.360]  上帝只有你
[00:12:57.760 --> 00:12:59.760]  願意讓我進入的職位
[00:12:59.760 --> 00:13:01.080]  才是最適合我的
[00:13:01.080 --> 00:13:04.160]  你看到那個平衡嗎
[00:13:04.160 --> 00:13:06.040]  一方面去努力
[00:13:06.040 --> 00:13:07.400]  把書讀好
[00:13:07.400 --> 00:13:09.360]  把工作做好
[00:13:09.360 --> 00:13:11.160]  一方面是什麼呢
[00:13:11.160 --> 00:13:12.400]  交托
[00:13:12.400 --> 00:13:13.960]  交托
[00:13:13.960 --> 00:13:16.400]  而不是那種強者生存
[00:13:16.400 --> 00:13:18.400]  一定要不擇手段
[00:13:18.400 --> 00:13:19.880]  六親不認
[00:13:19.880 --> 00:13:22.040]  家人都沒有時間去陪伴
[00:13:22.040 --> 00:13:25.000]  反正就是很片面的
[00:13:25.000 --> 00:13:26.920]  想要達到一個目的
[00:13:27.480 --> 00:13:28.960]  那個不會開心的
[00:13:28.960 --> 00:13:30.880]  太多太多這樣的經驗了
[00:13:30.880 --> 00:13:31.760]  第三
[00:13:31.760 --> 00:13:32.760]  就是
[00:13:32.760 --> 00:13:35.600]  為什麼有些人不能夠活出溫柔呢
[00:13:35.600 --> 00:13:38.560]  就是無法控制內心的憤怒
[00:13:38.560 --> 00:13:42.160]  內心的憤怒是一個猛獸
[00:13:42.160 --> 00:13:45.680]  很多時候你以為你控制得了
[00:13:45.680 --> 00:13:47.600]  到頭來
[00:13:47.600 --> 00:13:50.520]  你會發現你讓他越長越大
[00:13:50.520 --> 00:13:54.200]  有一天你就變成他的奴隸
[00:13:54.920 --> 00:13:57.560]  所以英文才會有一句話是說什麼呢
[00:13:57.560 --> 00:13:58.960]  怎麼表達一個人
[00:13:58.960 --> 00:14:02.360]  無法控制自己的
[00:14:02.360 --> 00:14:03.480]  發怒呢
[00:14:03.480 --> 00:14:05.240]  I lost it
[00:14:05.240 --> 00:14:07.320]  I lost it
[00:14:07.320 --> 00:14:08.840]  我失控
[00:14:08.840 --> 00:14:10.360]  失控了
[00:14:10.360 --> 00:14:13.040]  就好像駕著一部跑車
[00:14:13.040 --> 00:14:15.600]  明明你沒有辦法開那個速度
[00:14:15.600 --> 00:14:16.800]  你還要開200
[00:14:16.800 --> 00:14:19.840]  轉個彎你就發現
[00:14:19.840 --> 00:14:21.280]  跟你平時的不一樣
[00:14:21.280 --> 00:14:23.160]  完全失控
[00:14:23.160 --> 00:14:26.200]  車毀人亡
[00:14:26.200 --> 00:14:28.400]  第四
[00:14:28.400 --> 00:14:31.040]  被奴役者的惡事
[00:14:31.040 --> 00:14:33.800]  奴役於惡者的權勢
[00:14:33.800 --> 00:14:36.400]  這個是感謝神有聖經
[00:14:36.400 --> 00:14:39.040]  沒有聖經我們不知道這件事情
[00:14:39.040 --> 00:14:42.440]  我們以為人的一切的成長或成熟
[00:14:42.440 --> 00:14:46.320]  是關於教育品格家庭背景
[00:14:46.320 --> 00:14:47.640]  還有你的意志力
[00:14:47.640 --> 00:14:49.680]  還有你的智慧就夠了
[00:14:49.680 --> 00:14:51.440]  你沒有發現
[00:14:51.480 --> 00:14:53.160]  原來聖經告訴我們
[00:14:53.160 --> 00:14:55.920]  還有屬靈的征戰
[00:14:55.920 --> 00:14:58.240]  聖經給我們一個新的看見
[00:14:58.240 --> 00:14:59.520]  就是屬靈的征戰
[00:14:59.520 --> 00:15:02.680]  弟兄姐妹把這段經文讀讀好不好
[00:15:02.680 --> 00:15:04.040]  一二七
[00:15:04.040 --> 00:15:08.320]  穿戴神所賜的全副軍裝
[00:15:08.320 --> 00:15:11.240]  就能抵擋魔鬼的詭計
[00:15:11.240 --> 00:15:15.400]  因我們並不是於屬血氣的征戰
[00:15:15.400 --> 00:15:19.160]  乃是與那些執政的掌權的
[00:15:19.280 --> 00:15:21.640]  管轄著幽暗世界的
[00:15:21.640 --> 00:15:25.440]  以及天空屬靈氣的惡魔征戰
[00:15:25.440 --> 00:15:27.200]  感謝天父上帝
[00:15:27.200 --> 00:15:28.840]  讓我們在聖經裡面
[00:15:28.840 --> 00:15:31.480]  看到了一個真實的事實
[00:15:31.480 --> 00:15:33.480]  除了我們自己的罪行
[00:15:33.480 --> 00:15:34.920]  我們自己的惰性
[00:15:34.920 --> 00:15:37.360]  我們自己的自我以外
[00:15:37.360 --> 00:15:39.880]  這個世界還有屬靈征戰
[00:15:39.880 --> 00:15:43.480]  感謝天父在聖經裡面
[00:15:43.480 --> 00:15:44.680]  給我們看見這個事實
[00:15:44.680 --> 00:15:46.320]  不然我們真的怎麼會去想
[00:15:46.320 --> 00:15:49.040]  這個學校不會教屬靈征戰
[00:15:49.520 --> 00:15:50.960]  看見了你就會發現
[00:15:50.960 --> 00:15:53.880]  原來你如果不緊緊的依靠神
[00:15:53.880 --> 00:15:58.880]  多麼容易就被惡者擺佈你的情緒
[00:15:58.880 --> 00:16:02.080]  不斷的把一些你不想要的事情
[00:16:02.080 --> 00:16:03.520]  發生在你身上
[00:16:03.520 --> 00:16:04.840]  趁虛而入
[00:16:04.840 --> 00:16:07.600]  讓你有些時候我們避免不了
[00:16:07.600 --> 00:16:08.560]  一些不幸的事情
[00:16:08.560 --> 00:16:09.800]  發生在我們身上
[00:16:09.800 --> 00:16:12.400]  但是那個結論不需要是
