
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹主持人平安
[00:07:22.000 --> 00:07:26.000]  繼續維持獨一神的敬拜
[00:07:26.000 --> 00:07:31.000]  在拜二幫神明的情況下
[00:07:31.000 --> 00:07:34.000]  繼續堅持去拜獨一的真神
[00:07:34.000 --> 00:07:40.000]  這是他們在這恩站立得住的方法
[00:07:40.000 --> 00:07:44.000]  我們一起看看經文是怎樣說的
[00:07:44.000 --> 00:07:48.000]  三章一到六節
[00:07:48.000 --> 00:07:50.000]  同樣你們作妻子的
[00:07:50.000 --> 00:07:51.000]  要信服自己的丈夫
[00:07:51.000 --> 00:07:55.000]  這樣即使有不信從道理的丈夫
[00:07:55.000 --> 00:07:57.000]  所以這一班不只是不信
[00:07:57.000 --> 00:08:02.000]  甚至有學者說他們是抗拒基督信仰的丈夫
[00:08:02.000 --> 00:08:10.000]  亦會因為妻子的品行並非言語而感化過來
[00:08:10.000 --> 00:08:15.000]  因為看見你們敬虔純潔的品行
[00:08:15.000 --> 00:08:19.000]  你們不要藉著外表來裝飾自己
[00:08:19.000 --> 00:08:24.000]  如編頭髮、戴金色穿美麗的衣裳等
[00:08:24.000 --> 00:08:29.000]  而要有蘊藏在內心不衰退的美
[00:08:29.000 --> 00:08:32.000]  以溫柔、閒靜的心裝飾自己
[00:08:32.000 --> 00:08:36.000]  這在上帝面前是極寶貴的
[00:08:36.000 --> 00:08:38.000]  所以以前彼得就鼓勵
[00:08:38.000 --> 00:08:39.000]  如果你要裝身
[00:08:39.000 --> 00:08:42.000]  不是靠一些外在的東西被人看見
[00:08:42.000 --> 00:08:46.000]  而是一些內在不是那麼容易被人察覺到的事
[00:08:46.000 --> 00:08:47.000]  第五節
[00:08:47.000 --> 00:08:52.000]  因為古人仰賴上帝的聖潔婦人正是以此為裝飾
[00:08:52.000 --> 00:08:54.000]  信服自己的丈夫
[00:08:54.000 --> 00:08:58.000]  就如撒拉廷從阿巴拉罕稱她為主
[00:08:58.000 --> 00:09:02.000]  你們要行善不怕任何恐嚇
[00:09:02.000 --> 00:09:05.000]  就成為撒拉的女兒了
[00:09:05.000 --> 00:09:12.000]  在彼得面對一群婦人的時候
[00:09:12.000 --> 00:09:14.000]  他提到兩件事
[00:09:14.000 --> 00:09:17.000]  婦人要有品行
[00:09:17.000 --> 00:09:18.000]  妻子的品行
[00:09:18.000 --> 00:09:20.000]  第二
[00:09:20.000 --> 00:09:25.000]  要行善不怕任何的威嚇
[00:09:25.000 --> 00:09:31.000]  作者在整段對妻子的勸導中
[00:09:31.000 --> 00:09:38.000]  都是建基於他們仍然要堅持在基督信仰的前提之上
[00:09:38.000 --> 00:09:42.000]  鼓勵他們不要懼怕任何的威嚇
[00:09:42.000 --> 00:09:44.000]  因為他們要懼怕的是誰呢
[00:09:44.000 --> 00:09:46.000]  是上帝
[00:09:46.000 --> 00:09:50.000]  這也是第二個行動
[00:09:50.000 --> 00:09:53.000]  要行善的內容
[00:09:53.000 --> 00:09:57.000]  行善和品行有什麼分別呢
[00:09:57.000 --> 00:10:00.000]  行善主要是按照上帝的教導去做
[00:10:00.000 --> 00:10:03.000]  品行就是用社會的標準來說
[00:10:03.000 --> 00:10:05.000]  因為社會也有對妻子的要求
[00:10:05.000 --> 00:10:07.000]  有些想法的
[00:10:07.000 --> 00:10:09.000]  跟到社會的要求就是好的品行
[00:10:09.000 --> 00:10:13.000]  但跟到上帝的吩咐就是有行善
[00:10:13.000 --> 00:10:16.000]  在彼得面對一群婦人
[00:10:16.000 --> 00:10:20.000]  縱然你們會被人覺得你們是搞對抗
[00:10:20.000 --> 00:10:22.000]  會被家人嫌棄
[00:10:22.000 --> 00:10:25.000]  甚至我們看到一些文獻也說
[00:10:25.000 --> 00:10:32.000]  其實很多信主的妻子都因為不願意參加家庭的義教儀式
[00:10:32.000 --> 00:10:36.000]  結果是被人趕走
[00:10:36.000 --> 00:10:39.000]  而被人趕走的重妻子就有一個團體
[00:10:39.000 --> 00:10:42.000]  組織一個全職去敬拜上帝
[00:10:42.000 --> 00:10:44.000]  真的去到很艱難的地步
[00:10:44.000 --> 00:10:47.000]  但彼得說你們要繼續行善
[00:10:47.000 --> 00:10:48.000]  行上帝的捍衛
[00:10:48.000 --> 00:10:53.000]  好的事不要怕其他人的威嚇
[00:10:53.000 --> 00:10:55.000]  這樣你就是撒拉的女兒
[00:10:55.000 --> 00:11:00.000]  在這樣的情況下你可以想像得到
[00:11:00.000 --> 00:11:03.000]  如果她繼續在這個家生活
[00:11:03.000 --> 00:11:08.000]  是面對著多大的張力和多大的壓迫
[00:11:08.000 --> 00:11:11.000]  就是為了舒緩
[00:11:11.000 --> 00:11:13.000]  可能只是一點點
[00:11:13.000 --> 00:11:16.000]  但要舒緩這種壓力
[00:11:16.000 --> 00:11:18.000]  不要讓其他人
[00:11:18.000 --> 00:11:23.000]  起碼不要讓自己的老公、家人甚至是街外人誤會
[00:11:23.000 --> 00:11:25.000]  其實你是不是造反?
[00:11:25.000 --> 00:11:28.000]  你是不是不聽你老公的話?
[00:11:28.000 --> 00:11:38.000]  為免別讓外人或自己的丈夫誤會了你的緣故
[00:11:38.000 --> 00:11:42.000]  婦人需要繼續的
[00:11:42.000 --> 00:11:45.000]  在社會不同的範疇裏面去履行妻子的責任
[00:11:45.000 --> 00:11:48.000]  要馴服丈夫
[00:11:48.000 --> 00:11:51.000]  因為馴服丈夫本身在當時社會
[00:11:51.000 --> 00:11:54.000]  大家都認為妻子是應該要這樣做的
[00:11:54.000 --> 00:11:58.000]  還有當彼得這樣說的時候
[00:11:58.000 --> 00:12:00.000]  當你有品行的時候
[00:12:00.000 --> 00:12:05.000]  甚至可能可以感化到你的丈夫也說不定
[00:12:05.000 --> 00:12:08.000]  但無論你敢不敢化也好
[00:12:08.000 --> 00:12:12.000]  都請你繼續堅持在信仰裏面
[00:12:12.000 --> 00:12:17.000]  但你聽到這段可能會覺得
[00:12:17.000 --> 00:12:20.000]  這個教導會不會太難呢?
[00:12:20.000 --> 00:12:23.000]  其實當你信了主之後
[00:12:23.000 --> 00:12:26.000]  或者在平時的婚姻生活也好
[00:12:26.000 --> 00:12:29.000]  總是有些事情是你自己做得對的
[00:12:29.000 --> 00:12:31.000]  好像在這次的經文
[00:12:31.000 --> 00:12:33.000]  妻子就擺對了對象
[00:12:33.000 --> 00:12:35.000]  丈夫是錯的
[00:12:35.000 --> 00:12:39.000]  但彼得怎樣去說當你面對錯的丈夫?
[00:12:39.000 --> 00:12:42.000]  當你面對錯的配偶的時候我們會怎樣做呢?
[00:12:42.000 --> 00:12:45.000]  很多時候我們可能就像第一節那樣說
[00:12:45.000 --> 00:12:47.000]  我們就用言語
[00:12:47.000 --> 00:12:49.000]  直接說你做錯了
[00:12:49.000 --> 00:12:51.000]  理論
[00:12:51.000 --> 00:12:53.000]  甚至我們會穿漂亮的衣服
[00:12:53.000 --> 00:12:55.000]  什麼意思呢?
[00:12:55.000 --> 00:12:57.000]  我做我的,你做你的
[00:12:57.000 --> 00:12:59.000]  我做了之後,我做到
[00:12:59.000 --> 00:13:02.000]  所以我對,我還可以穿漂亮的衣服
[00:13:02.000 --> 00:13:04.000]  就是我對
[00:13:04.000 --> 00:13:06.000]  我們很容易會用這些方法
[00:13:06.000 --> 00:13:08.000]  去證明自己是對的
[00:13:08.000 --> 00:13:10.000]  當我們面對錯的人的時候
[00:13:10.000 --> 00:13:12.000]  我們就要告訴他我才是對的
[00:13:12.000 --> 00:13:15.000]  用嘴巴說好,用我的成績來做好
[00:13:15.000 --> 00:13:20.000]  但彼得開了第三條路出來給妻子
[00:13:20.000 --> 00:13:26.000]  既不是強行說自己對
[00:13:26.000 --> 00:13:31.000]  也不是很委屈地忍氣吞聲
[00:13:31.000 --> 00:13:36.000]  而是要用品行
[00:13:36.000 --> 00:13:39.000]  要用溫柔閒靜的心
[00:13:39.000 --> 00:13:44.000]  用這個方法去感化丈夫
[00:13:44.000 --> 00:13:49.000]  基督是我家之主
[00:13:49.000 --> 00:13:51.000]  你們可以想像
[00:13:51.000 --> 00:13:55.000]  其實當你知道別人做得不好
[00:13:55.000 --> 00:13:57.000]  或者怎樣的時候
[00:13:57.000 --> 00:14:01.000]  還要跟隨他平時說的話
[00:14:03.000 --> 00:14:07.000]  這是把自己放在軟弱的位置
[00:14:07.000 --> 00:14:10.000]  很容易受到傷害
[00:14:10.000 --> 00:14:12.000]  據理力爭就最好
[00:14:12.000 --> 00:14:14.000]  我希望我可以保護自己
[00:14:14.000 --> 00:14:16.000]  但當你要聽別人說的時候
[00:14:16.000 --> 00:14:17.000]  你要信服
[00:14:17.000 --> 00:14:19.000]  其實你是把自己放在
[00:14:19.000 --> 00:14:24.000]  自願地在關係裡放在一個弱的位置
[00:14:24.000 --> 00:14:26.000]  一個跟隨者
[00:14:26.000 --> 00:14:32.000]  但這個舉動正正就是以基督為我家之主的表現
[00:14:32.000 --> 00:14:34.000]  為什麼這樣說
[00:14:34.000 --> 00:14:38.000]  彼得的這個勸勉是有一個基礎的
[00:14:38.000 --> 00:14:41.000]  原來耶穌基督的生命就是這樣向我們展現
[00:14:41.000 --> 00:14:43.000]  在二章二十到二十一節
[00:14:43.000 --> 00:14:47.000]  他說你們若因犯罪受責打
[00:14:47.000 --> 00:14:48.000]  跟那班奴隸說的
[00:14:48.000 --> 00:14:50.000]  而忍耐有什麼可稱讚呢
[00:14:50.000 --> 00:14:54.000]  但你們若因行善受苦而忍耐
[00:14:54.000 --> 00:14:57.000]  這在上帝看來是可讚許的
[00:14:57.000 --> 00:15:00.000]  你們夢照就是為此
[00:15:00.000 --> 00:15:01.000]  為什麼
[00:15:01.000 --> 00:15:04.000]  因為基督也為你們受過苦
[00:15:04.000 --> 00:15:05.000]  給你們留下榜樣
[00:15:05.000 --> 00:15:07.000]  為你們洗
[00:15:07.000 --> 00:15:14.000]  為要洗你們跟隨他的腳踪
[00:15:14.000 --> 00:15:15.000]  彼得勸勉一班妻子
[00:15:15.000 --> 00:15:17.000]  是的
[00:15:17.000 --> 00:15:19.000]  你信對了
[00:15:19.000 --> 00:15:21.000]  但你要信服
[00:15:21.000 --> 00:15:23.000]  甚至可能你會受苦
[00:15:23.000 --> 00:15:24.000]  要堅持
[00:15:24.000 --> 00:15:26.000]  為什麼要這樣做
[00:15:26.000 --> 00:15:28.000]  因為耶穌也是這樣做
[00:15:28.000 --> 00:15:29.000]  耶穌是怎樣對罪人的
[00:15:29.000 --> 00:15:30.000]  弟兄姊妹
[00:15:30.000 --> 00:15:34.000]  他怎樣要你相信他
[00:15:34.000 --> 00:15:36.000]  是不是走過來打一下
[00:15:36.000 --> 00:15:39.000]  就說你不信下個道理
[00:15:39.000 --> 00:15:40.000]  你猜他能做到嗎
[00:15:40.000 --> 00:15:42.000]  一定做到
[00:15:42.000 --> 00:15:46.000]  威逼你有還是怎樣
[00:15:46.000 --> 00:15:51.000]  耶穌選用什麼方法來感化我們去相信他
[00:15:51.000 --> 00:15:54.000]  彼得說我們夢照就是這樣
[00:15:54.000 --> 00:15:56.000]  因為基督是為我們受過苦
[00:15:56.000 --> 00:15:58.000]  為我們留下了榜樣
[00:15:58.000 --> 00:16:01.000]  我們也知道我們做信徒
[00:16:01.000 --> 00:16:04.000]  他為我們受苦
[00:16:04.000 --> 00:16:08.000]  他本身是一個審判官
[00:16:08.000 --> 00:16:09.000]  耶穌是審判者
[00:16:09.000 --> 00:16:13.000]  他甘願把自己的性命交給人類的審判者
[00:16:13.000 --> 00:16:15.000]  接受了不公義的制裁
[00:16:15.000 --> 00:16:18.000]  受苦受死
[00:16:18.000 --> 00:16:19.000]  為什麼要這樣做
[00:16:19.000 --> 00:16:21.000]  就是為了要我們改
[00:16:21.000 --> 00:16:26.000]  所以這種以自己的生命受苦
[00:16:26.000 --> 00:16:28.000]  去感化對方
[00:16:28.000 --> 00:16:31.000]  不只是妻子這樣做
[00:16:31.000 --> 00:16:34.000]  耶穌首先做了這個榜樣
[00:16:34.000 --> 00:16:35.000]  所以弟兄姊妹
[00:16:35.000 --> 00:16:36.000]  基督是我家之主
[00:16:36.000 --> 00:16:38.000]  怎樣去看軟弱
[00:16:38.000 --> 00:16:42.000]  原來當我們把自己放在軟弱的位置的時候
[00:16:42.000 --> 00:16:44.000]  我們效法耶穌
[00:16:44.000 --> 00:16:46.000]  他也是這樣
[00:16:46.000 --> 00:16:48.000]  他寧願自己選擇去受害
[00:16:48.000 --> 00:16:50.000]  但用這個方法去感化我們
[00:16:50.000 --> 00:16:53.000]  當我們在關係裡面這樣做的時候
[00:16:53.000 --> 00:16:57.000]  我們就是以他為首
[00:16:57.000 --> 00:17:01.000]  學習他的行為
[00:17:01.000 --> 00:17:02.000]  或者你這樣說的時候
[00:17:02.000 --> 00:17:05.000]  你會不會覺得彼得真的很無情呢
[00:17:05.000 --> 00:17:07.000]  已經夠慘了
[00:17:07.000 --> 00:17:11.000]  還要叫妻子要信服
[00:17:11.000 --> 00:17:12.000]  但大家要注意
[00:17:12.000 --> 00:17:15.000]  彼得不是說什麼風涼話
[00:17:15.000 --> 00:17:19.000]  因為彼得並非一個局外人
[00:17:19.000 --> 00:17:20.000]  當彼得這樣說的時候
[00:17:20.000 --> 00:17:24.000]  其實彼得自己也是被信仰逼迫
[00:17:24.000 --> 00:17:29.000]  彼得他自己在其他地方也是忍耐著
[00:17:29.000 --> 00:17:32.000]  甚至有傳說說彼得是怎樣死的
[00:17:32.000 --> 00:17:34.000]  是在刀雕十字架死的
[00:17:34.000 --> 00:17:36.000]  所以彼得是為了信仰去堅持
[00:17:36.000 --> 00:17:38.000]  他自己也是這樣忍
[00:17:38.000 --> 00:17:40.000]  想感化別人
[00:17:40.000 --> 00:17:43.000]  所以他同樣面對一群婦女
[00:17:43.000 --> 00:17:46.000]  去這樣做
[00:17:46.000 --> 00:17:47.000]  雖然我這樣說
[00:17:47.000 --> 00:17:51.000]  但我都看不到我們婦女的容貌開開
[00:17:51.000 --> 00:17:53.000]  是不是覺得太過份了
[00:17:53.000 --> 00:17:56.000]  我也是這樣想
[00:17:56.000 --> 00:17:58.000]  當我去寫這篇講章的時候
[00:17:58.000 --> 00:18:00.000]  我發覺一個很難的地方就是
[00:18:00.000 --> 00:18:05.000]  那個形容很難
[00:18:05.000 --> 00:18:08.000]  第一我作為一個丈夫
[00:18:08.000 --> 00:18:10.000]  是不是叫眾妻子信服我們
[00:18:10.000 --> 00:18:12.000]  已經是一些尷尬的事情
[00:18:12.000 --> 00:18:14.000]  第二就是難在哪一邊
[00:18:14.000 --> 00:18:17.000]  就是當時婦女的情況
[00:18:17.000 --> 00:18:19.000]  社會地位和我們真的很不同
[00:18:19.000 --> 00:18:20.000]  可以這樣說
[00:18:20.000 --> 00:18:23.000]  當時的婦女沒有自己的經濟能力
[00:18:23.000 --> 00:18:25.000]  她真的唯有去信服
[00:18:25.000 --> 00:18:28.000]  但現在的婦女不同了
[00:18:28.000 --> 00:18:30.000]  現在很多的婦女
[00:18:30.000 --> 00:18:32.000]  她的學歷
[00:18:32.000 --> 00:18:35.000]  她的學業
[00:18:35.000 --> 00:18:37.000]  她的收入
[00:18:37.000 --> 00:18:39.000]  都是比她丈夫高
[00:18:39.000 --> 00:18:42.000]  分分鐘是在養她丈夫也說不定
[00:18:42.000 --> 00:18:43.000]  所以現在的社會地位
[00:18:43.000 --> 00:18:45.000]  婦女的社會地位
[00:18:45.000 --> 00:18:47.000]  和以前的很不同
[00:18:47.000 --> 00:18:53.000]  當我去和我身邊的弟兄姊妹
[00:18:53.000 --> 00:18:55.000]  分享我今天要講
[00:18:55.000 --> 00:18:57.000]  彼得前書三章一到七節
[00:18:57.000 --> 00:19:01.000]  說要妻子信服丈夫的時候
[00:19:01.000 --> 00:19:05.000]  很多的姊妹都面有難色
[00:19:05.000 --> 00:19:07.000]  就問了我一句
[00:19:07.000 --> 00:19:09.000]  Jason
[00:19:09.000 --> 00:19:11.000]  真的要我跟她
[00:19:12.000 --> 00:19:15.000]  他們內心的一句就是
[00:19:15.000 --> 00:19:17.000]  她不行的
[00:19:17.000 --> 00:19:19.000]  你真的要我跟她
[00:19:19.000 --> 00:19:22.000]  這個時候弟兄都很有默契
[00:19:22.000 --> 00:19:24.000]  弟兄就會和我說
[00:19:24.000 --> 00:19:26.000]  真的要我跟她
[00:19:26.000 --> 00:19:28.000]  內心的一句也是
[00:19:28.000 --> 00:19:30.000]  我不行的
[00:19:30.000 --> 00:19:35.000]  所以我想給這篇講章的時候
[00:19:35.000 --> 00:19:39.000]  彼得怎樣說其實不是那麼難理解
[00:19:39.000 --> 00:19:41.000]  但是怎樣應用就是難
[00:19:41.000 --> 00:19:44.000]  因為我們社會的處境和他們已經很不同
[00:19:44.000 --> 00:19:46.000]  但我想這件事最令我們困擾
[00:19:46.000 --> 00:19:49.000]  或者令我們有想法的字眼
[00:19:49.000 --> 00:19:52.000]  就是信服這個字本身
[00:19:52.000 --> 00:19:54.000]  是不是我要聽完他說
[00:19:54.000 --> 00:19:55.000]  這個字是
[00:19:55.000 --> 00:19:56.000]  為什麼會這樣想呢
[00:19:56.000 --> 00:19:57.000]  因為信服
[00:19:57.000 --> 00:20:00.000]  而信服這個字令人有種感覺
[00:20:00.000 --> 00:20:02.000]  就是夫妻的關係
[00:20:02.000 --> 00:20:06.000]  其實是一種從屬關係
[00:20:06.000 --> 00:20:08.000]  什麼叫從屬的關係呢
[00:20:08.000 --> 00:20:10.000]  丈夫是高一點的
[00:20:10.000 --> 00:20:11.000]  有個高一點的
[00:20:11.000 --> 00:20:13.000]  妻子低一點的
[00:20:13.000 --> 00:20:14.000]  如果不是有高有低
[00:20:14.000 --> 00:20:16.000]  為什麼我一定要聽完那個人說
[00:20:16.000 --> 00:20:18.000]  應該有相有良才是
[00:20:18.000 --> 00:20:21.000]  彼得這裡說妻子要信服丈夫
[00:20:21.000 --> 00:20:22.000]  是不是在說
[00:20:22.000 --> 00:20:24.000]  其實夫妻是一種從屬的關係
[00:20:24.000 --> 00:20:26.000]  男人高一點所以要女人聽呢
[00:20:26.000 --> 00:20:29.000]  是不是我老公說什麼我都要聽呢
[00:20:29.000 --> 00:20:33.000]  我們要留心
[00:20:33.000 --> 00:20:34.000]  去到這個位置
[00:20:34.000 --> 00:20:36.000]  我也在這裡看了很久
[00:20:36.000 --> 00:20:40.000]  但我發現原來彼得他所表達的
[00:20:40.000 --> 00:20:42.000]  他所關注的
