
[00:00:00.000 --> 00:00:05.120]  今日我都好開心可以再跟大家分享
[00:03:52.480 --> 00:03:59.520]  即係話我哋弟兄姊妹都有好多大家互相都需要去包容同埋去寬恕嘅地方
[00:03:59.520 --> 00:04:01.600]  咁呢個其實係保羅
[00:04:01.600 --> 00:04:05.440]  佢喺之前就係想同哥倫多教會嘅人去講
[00:04:05.440 --> 00:04:08.080]  但因為佢太多爭拗太多嘅批評
[00:04:08.080 --> 00:04:09.600]  所以佢就會提返
[00:04:09.600 --> 00:04:13.920]  咁好啦到落去嘅時候佢察覺到保羅有嘅問題
[00:04:13.920 --> 00:04:18.240]  個哥倫多教會嘅男女之間嘅關係出現咗啲嘅問題嘅時候
[00:04:18.240 --> 00:04:21.440]  佢開始佢就會同佢哋去講啦
[00:04:21.440 --> 00:04:24.160]  其實呢所謂聖潔同唔聖潔呢
[00:04:24.160 --> 00:04:26.560]  唔係講緊你守唔守規矩
[00:04:26.560 --> 00:04:29.040]  其實呢個聖潔係包含咗幾樣嘢嘅
[00:04:29.040 --> 00:04:30.560]  就係我哋嘅身體
[00:04:30.560 --> 00:04:32.160]  我哋嘅身份
[00:04:32.160 --> 00:04:34.960]  同埋呢你個身你係屬於邊個
[00:04:34.960 --> 00:04:37.840]  咁呢樣嘢呢就係保羅去提返我哋嘅
[00:04:37.840 --> 00:04:41.280]  咁呢我哋呢今次呢我哋睇返嗰張呢就係
[00:04:41.280 --> 00:04:46.080]  六章嘅十字十二節嘅
[00:04:46.080 --> 00:04:48.560]  咁我哋可以呢一齊去讀一次好冇
[00:04:48.560 --> 00:04:51.040]  凡事我都行行
[00:04:51.040 --> 00:04:53.200]  但不是凡事都
[00:05:07.840 --> 00:05:21.280]  使我們復活
[00:05:21.280 --> 00:05:26.640]  你們豈不知道你們的身體是基督的肢體嗎
[00:05:26.640 --> 00:05:31.680]  我可以把基督的肢體作為娼妓的肢體嗎
[00:05:31.680 --> 00:05:33.440]  絕對不可
[00:05:33.440 --> 00:05:40.080]  你們是不知道與娼妓九合的
[00:05:40.080 --> 00:05:43.040]  就是與他成為一體嗎
[00:05:43.040 --> 00:05:47.280]  因為主成為一體
[00:05:47.280 --> 00:05:49.280]  但要與主聯合的
[00:05:49.280 --> 00:05:52.000]  就是與主成為一靈
[00:05:52.000 --> 00:05:55.920]  另外要逃避任何人所犯的
[00:05:55.920 --> 00:05:57.680]  無論什麼罪
[00:05:57.680 --> 00:05:59.440]  都在身體外
[00:05:59.440 --> 00:06:01.280]  唯有的恨人的
[00:06:01.280 --> 00:06:03.840]  是得罪自己的身體
[00:06:03.840 --> 00:06:08.720]  你們豈不知道你們的身體是聖靈的嗎
[00:06:08.720 --> 00:06:11.280]  這聖殿是從神而來
[00:06:11.280 --> 00:06:13.440]  住在你們裏面的
[00:06:13.440 --> 00:06:16.640]  而且你們不是屬自己的人
[00:06:16.640 --> 00:06:19.840]  因為你們是重價買來的
[00:06:19.840 --> 00:06:24.080]  所以要在你們的身體上榮耀神
[00:06:24.080 --> 00:06:26.480]  其實呢睇咗呢段經文可能呢
[00:06:26.480 --> 00:06:30.480]  對於一啲比較S1或者關我咩事
[00:06:30.480 --> 00:06:33.520]  其實都講緊一啲男女關係嘅嘢喎
[00:06:33.520 --> 00:06:35.680]  不過其實呢當時其實
[00:06:35.680 --> 00:06:38.160]  保羅所講呢係呢段經文裏面
[00:06:38.160 --> 00:06:41.360]  其實唔係淨係針對住男女關係嘅嘢嘅
[00:06:41.360 --> 00:06:45.040]  當時其實呢哥林多教會裏面呢
[00:06:45.040 --> 00:06:47.680]  佢哋有一啲佢哋嘅教徒
[00:06:47.680 --> 00:06:49.120]  其實好鍾意講兩句說話
[00:06:49.120 --> 00:06:51.600]  第一個就凡事我都可恨
[00:06:51.600 --> 00:06:53.280]  佢嘅意思係即係話
[00:06:53.280 --> 00:06:55.280]  我做乜嘢關你咩事
[00:06:55.280 --> 00:06:56.800]  其實我又唔係犯法
[00:06:56.800 --> 00:06:59.280]  我又唔係去影響到你
[00:06:59.280 --> 00:07:02.800]  第二句就話食物係為咗討福
[00:07:02.800 --> 00:07:05.680]  討福係為咗食物嘅意思係話
[00:07:05.680 --> 00:07:08.800]  我有一啲嘅需要
[00:07:08.800 --> 00:07:10.800]  係我生理上需要
[00:07:10.800 --> 00:07:13.680]  我又有我係滿足我自己咋嘛
[00:07:13.680 --> 00:07:15.920]  又關你哋咩事係好自然㗎嘛
[00:07:15.920 --> 00:07:18.640]  咁但係呢我去返今日嘅版本
[00:07:18.640 --> 00:07:20.000]  即今日現代人啦
[00:07:20.000 --> 00:07:21.600]  就係所講就話
[00:07:21.600 --> 00:07:23.360]  我身體我話事
[00:07:23.360 --> 00:07:25.280]  你唔好情緒勒索我
[00:07:25.280 --> 00:07:26.800]  亦都唔好道德勒索我
[00:07:26.800 --> 00:07:28.800]  即係譬如可能我打機打得好嘢
[00:07:28.800 --> 00:07:30.080]  或者我仲話
[00:07:30.080 --> 00:07:31.600]  屋企人叫你早啲訓啦
[00:07:31.600 --> 00:07:32.640]  或者點樣啦
[00:07:32.640 --> 00:07:33.920]  你唔好理我啦
[00:07:33.920 --> 00:07:36.480]  總而言之我嘅身體係我話事㗎嘛
[00:07:36.480 --> 00:07:38.560]  有陣時可能我哋做一啲嘢
[00:07:38.560 --> 00:07:40.800]  或者我哋都會咁樣去講
[00:07:40.800 --> 00:07:43.680]  甚至有陣時我哋會睇下一啲片
[00:07:43.680 --> 00:07:44.800]  我哋會覺得
[00:07:44.800 --> 00:07:47.760]  大驚小怪啦我哋睇下咋嘛
[00:07:47.760 --> 00:07:49.920]  其實又冇啲咩特別嘢嘅
[00:07:49.920 --> 00:07:52.560]  呢啲其實係好多而家一啲
[00:07:52.560 --> 00:07:53.520]  唔好話年青人
[00:07:53.520 --> 00:07:55.280]  其實好多人都會有
[00:07:55.280 --> 00:07:57.280]  即係會有一啲嘅諗法嘅
[00:07:57.280 --> 00:07:59.840]  咁但係其實呢喺保羅嚟講呢
[00:07:59.840 --> 00:08:02.000]  佢嘅回應係點樣呢
[00:08:02.000 --> 00:08:03.680]  佢係講咗三件事
[00:08:03.680 --> 00:08:07.040]  呢三點嘢呢我哋會逐一去講嘅
[00:08:07.040 --> 00:08:08.080]  第一樣就係話
[00:08:08.080 --> 00:08:09.920]  佢冇否定過你哋係有自由嘅
[00:08:09.920 --> 00:08:11.520]  神俾自由我哋㗎嘛
[00:08:11.520 --> 00:08:13.200]  但係佢話要同你哋講
[00:08:13.200 --> 00:08:14.960]  要講清楚三樣嘢
[00:08:14.960 --> 00:08:16.000]  邊三樣嘢呢
[00:08:16.000 --> 00:08:17.280]  第一樣嘢就係
[00:08:17.280 --> 00:08:19.280]  唔該
[00:08:19.280 --> 00:08:19.840]  要落
[00:08:19.840 --> 00:08:21.840]  再落
[00:08:21.840 --> 00:08:23.920]  係啦
[00:08:23.920 --> 00:08:24.960]  嗰三樣嘢就係
[00:08:24.960 --> 00:08:25.760]  第一
[00:08:25.760 --> 00:08:26.800]  可行
[00:08:26.800 --> 00:08:28.560]  係唔代表有益嘅
[00:08:28.560 --> 00:08:29.520]  第二呢就係
[00:08:29.520 --> 00:08:31.680]  自由唔等於冇底線
[00:08:31.680 --> 00:08:32.960]  第三呢就係
[00:08:32.960 --> 00:08:35.200]  自然唔係等於冇後果
[00:08:35.200 --> 00:08:36.240]  咁點解要咁呢
[00:08:36.240 --> 00:08:37.760]  咁我就逐一我哋去講
[00:08:37.760 --> 00:08:39.440]  保羅點解要咁講
[00:08:39.440 --> 00:08:40.480]  可行
[00:08:40.480 --> 00:08:41.520]  同有益
[00:08:41.520 --> 00:08:42.720]  嗱咩都可以嘅
[00:08:42.720 --> 00:08:44.400]  因為我哋有自由㗎嘛
[00:08:44.400 --> 00:08:46.720]  我哋但係唔係一定有益處㗎喎
[00:08:46.720 --> 00:08:48.000]  譬如舉例
[00:08:48.000 --> 00:08:50.480]  我好鍾意打機
[00:08:50.480 --> 00:08:51.280]  我都要用打機
[00:08:51.280 --> 00:08:52.720]  因為好多男仔都鍾意打機
[00:08:52.720 --> 00:08:55.440]  或者我有好多弟兄呢都好鍾意打機
[00:08:55.440 --> 00:08:57.840]  打到凌晨兩三點嘅追婚追到呢
[00:08:57.840 --> 00:09:00.480]  但係其實呢你連續咁打
[00:09:00.480 --> 00:09:02.240]  其實係咪代表有益呢
[00:09:02.240 --> 00:09:03.920]  或者對我哋自己
[00:09:03.920 --> 00:09:05.440]  其實身體狀況係咪
[00:09:05.440 --> 00:09:07.200]  我哋以為係減壓
[00:09:07.200 --> 00:09:08.560]  但係係咪有益處呢
[00:09:08.560 --> 00:09:11.840]  第二就話有陣時我哋好鍾意煲劇
[00:09:11.840 --> 00:09:12.720]  我唔知在座係咪
[00:09:12.720 --> 00:09:13.760]  有冇人好鍾意煲劇
[00:09:13.760 --> 00:09:14.880]  我有個同學呢
[00:09:14.880 --> 00:09:16.400]  就煲劇可以煲到呢
[00:09:16.400 --> 00:09:18.960]  連續成一個禮拜
[00:09:18.960 --> 00:09:21.040]  我話你咁得閒去煲劇
[00:09:21.040 --> 00:09:22.320]  佢話我真係好鍾意上
[00:09:22.320 --> 00:09:23.840]  我照追曬呢套嘢
[00:09:23.840 --> 00:09:25.520]  即係佢成日都話畀我聽
[00:09:25.520 --> 00:09:27.360]  你用一個月去睇呀
[00:09:27.360 --> 00:09:28.960]  我用一個星期睇曬啦咁
[00:09:28.960 --> 00:09:30.480]  我話勁呀你
[00:09:30.480 --> 00:09:32.480]  咁但係呢佢係好似似
[00:09:32.480 --> 00:09:33.600]  我朝頭早見到佢啦
[00:09:33.600 --> 00:09:35.040]  譬如我哋有堂嘅時候見到佢
[00:09:35.040 --> 00:09:36.640]  點解你咁硬瞓嘅
[00:09:36.640 --> 00:09:37.920]  佢話因為我昨日煲劇
[00:09:37.920 --> 00:09:41.520]  咁當然呢啲真係我哋自己傾計咁講
[00:09:41.520 --> 00:09:44.640]  咁另外但係呢啲嘢係咪代表有益呢
[00:09:44.640 --> 00:09:48.480]  其實可能我哋好多時都冇諗到有冇益㗎喎
[00:09:48.480 --> 00:09:50.000]  我哋淨係諗我想做
[00:09:50.000 --> 00:09:52.240]  啲嘢係我覺得我好鍾意食嘢
[00:09:52.240 --> 00:09:53.920]  譬如有啲人好鍾意食甜品
[00:09:53.920 --> 00:09:56.080]  有啲人好鍾意食薯片呀
[00:09:56.080 --> 00:09:59.280]  但係呢係咪真係對我哋自己本身有益
[00:09:59.280 --> 00:10:01.520]  咁呢啲可能問返你哋自己去諗啦
[00:10:01.520 --> 00:10:03.360]  即係每一個人有鍾意嘅嘢
[00:10:03.360 --> 00:10:05.280]  可行嘅嘢有唔同嘅
[00:10:05.280 --> 00:10:08.560]  咁而第二樣嘢呢就係自由同埋奴隸
[00:10:08.560 --> 00:10:10.400]  其實點解我咁講呢
[00:10:10.400 --> 00:10:13.200]  其實舉例呀譬如講緊
[00:10:13.200 --> 00:10:14.960]  我哋打機
[00:10:14.960 --> 00:10:18.320]  到底其實係個game
[00:10:18.320 --> 00:10:19.840]  我哋係個game嘅奴隸
[00:10:19.840 --> 00:10:22.160]  因為我要追住呀咪啲嘢
[00:10:22.160 --> 00:10:23.600]  到底係我要追住佢
[00:10:23.600 --> 00:10:25.280]  定係我鍾意玩就玩
[00:10:25.280 --> 00:10:27.120]  唔鍾意玩就唔玩呢
[00:10:27.120 --> 00:10:29.280]  舉一個例子畀大家聽
[00:10:29.280 --> 00:10:32.080]  我有一日有一次上堂
[00:10:32.080 --> 00:10:33.360]  咁我上上堂嘅時候
[00:10:33.360 --> 00:10:36.000]  我有個professor行到喺我附近
[00:10:36.000 --> 00:10:38.960]  就同一個同學一手就攞咗佢個手機
[00:10:38.960 --> 00:10:40.560]  我哋成個人愕然
[00:10:40.560 --> 00:10:44.080]  佢就話我呢睇你打咗半個鐘㗎啦
[00:10:44.080 --> 00:10:45.680]  但我望咗你半個鐘呢
[00:10:45.680 --> 00:10:48.800]  你好似都冇為意到我望住你咁囉
[00:10:48.800 --> 00:10:51.520]  咁呢嗰個男仔當然之間好愕然啦
[00:10:51.520 --> 00:10:53.760]  咁後面啲人就話你點知去打機㗎喇
[00:10:53.760 --> 00:10:55.680]  嘩睇你哋嗰啲樣
[00:10:55.680 --> 00:10:57.440]  就已經知睇你啲手勢
[00:10:57.440 --> 00:10:58.560]  已經知你做緊啲咩
[00:10:58.560 --> 00:10:59.520]  你唔好話畀我聽
[00:10:59.520 --> 00:11:01.760]  你睇緊我啲碌屎呀咁樣
[00:11:01.760 --> 00:11:03.440]  即時佢就係
[00:11:03.440 --> 00:11:06.640]  當然啦嗰個男仔都真係好無奈
[00:11:06.640 --> 00:11:10.080]  覺得真係好呆滯
[00:11:10.080 --> 00:11:12.880]  咁但係最後嗰個professor都好好
[00:11:12.880 --> 00:11:15.040]  佢話我幫你save返個進度先
[00:11:15.040 --> 00:11:16.160]  如果唔係嘅話呢
[00:11:16.160 --> 00:11:18.560]  我可以同你即刻delete你個進度
[00:11:18.560 --> 00:11:20.960]  你有排你都幾慘㗎嘛
[00:11:20.960 --> 00:11:23.200]  咁其實呢樣嘢就係話
[00:11:23.200 --> 00:11:27.600]  到底我哋係畀個遊戲綁住我哋呀
[00:11:27.600 --> 00:11:30.400]  定係我哋可以鍾意玩就玩
[00:11:30.400 --> 00:11:31.600]  唔鍾意玩就唔玩
[00:11:31.600 --> 00:11:33.520]  當然啦我唔係鍾意打機嘅
[00:11:33.520 --> 00:11:34.880]  但係我好明嘅
[00:11:34.880 --> 00:11:37.680]  即係譬如我個同學阿Sam都係啦
[00:11:37.680 --> 00:11:39.040]  佢係好鍾意打機嘅
[00:11:39.040 --> 00:11:40.800]  即係佢都會係save啲進度
[00:11:40.800 --> 00:11:41.760]  我好明嘅
[00:11:41.760 --> 00:11:44.000]  我有同佢講我會講佢嘅今日
[00:11:44.000 --> 00:11:46.400]  所以雖然佢唔係喺度
[00:11:46.400 --> 00:11:48.560]  但佢知嘅佢係ok嘅
[00:11:48.560 --> 00:11:51.520]  咁另外呢就係話講緊
[00:11:51.520 --> 00:11:53.120]  譬如手機啦
[00:11:53.120 --> 00:11:55.760]  即係我絕對冇影石嘅時候
[00:11:55.760 --> 00:11:57.520]  不過因為我自己都係一個咁嘅
[00:11:57.520 --> 00:11:59.760]  譬如可能我哋入到去崇拜
[00:11:59.760 --> 00:12:02.160]  或者我哋我初職嗰陣時
[00:12:02.160 --> 00:12:03.760]  我哋都會passenger叫我哋
[00:12:03.760 --> 00:12:05.120]  喂唔好用手機呀
[00:12:05.120 --> 00:12:06.400]  大家要專心
[00:12:06.400 --> 00:12:08.560]  我哋嚟到係要敬畏上帝
[00:12:08.560 --> 00:12:09.680]  我哋要專注
[00:12:09.680 --> 00:12:13.920]  但係我哋係咪有陣時都會偷偷遞遞手機呢
[00:12:13.920 --> 00:12:16.400]  有陣時我哋會
[00:12:16.400 --> 00:12:17.600]  到底有冇人搵
[00:12:17.600 --> 00:12:18.880]  有冇人搵自己
[00:12:18.880 --> 00:12:20.160]  但可能都要睇下
[00:12:20.160 --> 00:12:22.720]  呢個慣性嘅動作因為我都會
[00:12:22.720 --> 00:12:25.280]  咁但係呢樣嘢係咪啱嘅呢
[00:12:25.280 --> 00:12:28.400]  我哋到底係畀個手機綁住我哋
[00:12:28.400 --> 00:12:30.400]  定係我哋用緊個手機呢
[00:12:30.400 --> 00:12:32.080]  其實應該我哋用緊個手機
[00:12:32.080 --> 00:12:33.680]  唔係手機綁住我
[00:12:33.680 --> 00:12:36.800]  即係我有一個習慣嘅
[00:12:36.800 --> 00:12:39.600]  其實而家都改緊嘅同個同學鬥緊嘅就係
[00:12:39.600 --> 00:12:42.160]  我每晚會碌ig都唔知點解
[00:12:42.160 --> 00:12:44.880]  碌到點零兩點鐘真係慘
[00:12:44.880 --> 00:12:47.680]  即係越係呢但係又有壓力呢
[00:12:47.680 --> 00:12:50.640]  我就會其實做完嘢都差唔多十一點零鐘
[00:12:50.640 --> 00:12:52.720]  咁就碌係咁碌都唔知碌乜
[00:12:52.720 --> 00:12:56.720]  咁呀但係呢咁而家我就同個同學就大家鬥
[00:12:56.720 --> 00:12:58.960]  我話不如咁呀大家試下一晚
[00:12:58.960 --> 00:13:01.520]  瞓覺嘅時候將個手機擺埋一邊
[00:13:01.520 --> 00:13:03.120]  其實試過一日
[00:13:03.120 --> 00:13:05.360]  但係都第二日就唔成功啦
[00:13:05.360 --> 00:13:07.920]  即係我自己呀我講嘅都努力中
[00:13:07.920 --> 00:13:11.120]  所以其實呢樣嘢都我哋都會諗到底
[00:13:11.120 --> 00:13:14.000]  其實我哋畀個手機控制住我
[00:13:14.000 --> 00:13:16.880]  定係我有需要先用個手機
[00:13:16.880 --> 00:13:20.080]  所以保羅就會提返呢樣嘢就話
[00:13:20.080 --> 00:13:25.040]  自由係唔等於畀我哋去即係我哋唔好去奴隸
[00:13:25.040 --> 00:13:26.640]  即係作佢個奴隸
[00:13:26.640 --> 00:13:32.240]  所以呢其實一陣間你哋就會明白點解保羅佢會有呢個咁嘅意思
[00:13:32.240 --> 00:13:38.000]  亦都去同哥林多教會去嗰班嘅弟兄姊妹去講呢樣嘢
[00:13:38.000 --> 00:13:41.840]  咁我其實呢都有啲小組嘅討論想問返大家啦
[00:13:41.840 --> 00:13:43.760]  即係唔好大家坐喺度直聽我講
[00:13:43.760 --> 00:13:46.240]  咁我有三個問題想畀大家嘅
[00:13:46.240 --> 00:13:48.320]  就係話第一個問題呢就係話
[00:13:48.320 --> 00:13:51.120]  你最容易喺乜嘢情況之下
[00:13:51.120 --> 00:13:53.760]  可行做一啲可行但冇益嘅嘢呢
[00:13:53.760 --> 00:13:56.080]  你會讓步即係你會控制自己
[00:13:56.080 --> 00:13:58.400]  即係譬如夜晚好大壓力呀
[00:13:58.400 --> 00:14:02.240]  我要做一啲嘢或者呢同男女朋友嘅關係
[00:14:02.240 --> 00:14:07.440]  第二就係話你點樣去持續提醒自己要保持清潔
[00:14:07.440 --> 00:14:08.720]  第三
[00:14:08.720 --> 00:14:13.280]  逃避嘅策略保羅叫我哋遇到呢啲狀況呢要走呀
[00:14:13.280 --> 00:14:15.760]  咁喺今日呢個手機文化裏面
[00:14:15.760 --> 00:14:17.440]  社交媒體咁多
[00:14:17.440 --> 00:14:23.680]  咁到底你會點樣遇到呢啲唔好嘅嘢嘅時候你會選擇逃呢
[00:14:23.680 --> 00:14:26.080]  咁我畀大約四分鐘大家
[00:14:26.080 --> 00:14:29.200]  我哋可以分組討論因為我問一問大家好唔好呀
[00:14:29.200 --> 00:14:36.560]  最易就係睇reel啦夜晚唔瞓覺同埋online shopping
[00:14:36.560 --> 00:14:38.880]  好嘢買
[00:14:38.880 --> 00:14:42.720]  原因係最咩情況呀
[00:14:42.720 --> 00:14:45.280]  覺得好減壓
[00:14:45.280 --> 00:14:47.840]  可以行但係啲係咩我哋講咗
[00:14:47.840 --> 00:14:49.120]  打機
[00:14:49.120 --> 00:14:51.680]  運輸
[00:14:51.680 --> 00:14:55.520]  好你呢個講多次畀大家聽
[00:14:55.520 --> 00:14:58.080]  運輸寶係邊邊
[00:14:58.080 --> 00:14:59.360]  係呀係呀
[00:14:59.360 --> 00:15:00.640]  OK OK OK
[00:15:00.640 --> 00:15:01.920]  太夜呀
[00:15:01.920 --> 00:15:04.480]  呢邊呢邊OK好
[00:15:04.480 --> 00:15:09.600]  So i used to have screen time issue like i use my phone a lot
[00:15:09.600 --> 00:15:12.160]  And then what i did to fix it was
[00:15:12.160 --> 00:15:14.720]  I delete Instagram
[00:15:14.720 --> 00:15:17.280]  Yeah
[00:15:17.280 --> 00:15:18.560]  How to change it
[00:15:18.560 --> 00:15:21.120]  Fix my attention span
[00:15:21.120 --> 00:15:24.960]  夜晚look reel所以我睇youtube囉
[00:15:24.960 --> 00:15:30.320]  大部分都係look instagram囉但係我就想分享有個同學呢
[00:15:30.320 --> 00:15:35.200]  佢就係寫文真係唔係功課但係好鍾意寫成千幾字嘅文
[00:15:35.200 --> 00:15:37.760]  然後就會係咁寫寫寫寫寫
[00:15:37.760 --> 00:15:42.880]  小息都係寫緊文囉但係唔係功課嚟嘅囉我真係唔明囉
[00:15:42.880 --> 00:15:48.000]  好多謝曬大家真係好多可行而無益呀尤其係look reels呀
[00:15:48.000 --> 00:15:54.400]  真係個個都會有呢樣嘢因為呢樣真係我承認係可以減壓嘅同埋online shopping
[00:15:54.400 --> 00:16:00.800]  又差啲邊黎講因為呢而家太多可以online shopping我諗個個都會有時
[00:16:00.800 --> 00:16:07.200]  喂睇下有咩買先係本來未必想買但係都會去得閒
[00:16:07.200 --> 00:16:10.000]  就係到我睇下先啦因為我都係咁嘅有時
[00:16:10.000 --> 00:16:15.920]  咁好啦咁其實呢呢啲大家其實都好清楚
[00:16:15.920 --> 00:16:21.040]  其實我哋每日做緊啲嘢真係可行但係未必有益處
[00:16:21.040 --> 00:16:26.400]  但係點樣我哋都要做因為可能我哋真係好大壓力啦功課啦
[00:16:26.400 --> 00:16:28.720]  或者有陣時都需要一啲減壓
[00:16:28.720 --> 00:16:32.000]  寶樂係知道我諗神都係好清楚
[00:16:32.000 --> 00:16:37.440]  咁所以但係其實所以寶樂都有講過自由係畀我哋
[00:16:37.440 --> 00:16:40.720]  不過我哋要學識點樣去control我哋自己
[00:16:40.720 --> 00:16:43.520]  原因喺後面就可以話畀大家聽啦
[00:16:43.520 --> 00:16:49.200]  咁其實呢寶樂呢其實喺呢段經文我哋所講裏面呢
[00:16:49.200 --> 00:16:54.560]  入面有三個嘅係不知係寶樂想提返大家嘅
[00:16:54.560 --> 00:16:58.240]  咁但係呢喺講之前呢佢第三點亦都有講到
