
[00:00:00.000 --> 00:00:12.680]  感謝神 多謝剛才喜樂師班代表我們會眾一起呈獻這首詩歌給上帝
[00:03:20.000 --> 00:03:22.600]  為什麼利美那三個兒子要分配
[00:03:22.600 --> 00:03:27.600]  有不同的在會幕和這個聖所、致聖所的聖物
[00:03:27.600 --> 00:03:30.400]  很清楚的來到有吩咐
[00:03:30.400 --> 00:03:33.200]  他亦都要吩咐他們要守余節
[00:03:33.200 --> 00:03:36.800]  紀念他們從埃及離開這個遺老之家
[00:03:36.800 --> 00:03:39.600]  他從西乃這個地方
[00:03:39.600 --> 00:03:43.600]  其實原本是要進入這個流乃與物之地
[00:03:43.600 --> 00:03:45.200]  就是這個迦南地
[00:03:45.200 --> 00:03:46.400]  原本很快的
[00:03:46.400 --> 00:03:50.000]  但是因為他們的信心不足
[00:03:50.000 --> 00:03:52.400]  他們接不上神的應許
[00:03:52.400 --> 00:03:56.800]  所以在第十章到二十五章是記載了他們在曠野裏頭
[00:03:56.800 --> 00:04:00.000]  不斷的信心軟弱、失敗
[00:04:00.000 --> 00:04:03.400]  亦都經歷上帝多方面的管教
[00:04:03.400 --> 00:04:05.400]  在二十六章到三十六章
[00:04:05.400 --> 00:04:09.600]  就是他們在摩洛平原要重新去數點民數
[00:04:09.600 --> 00:04:11.600]  就是百姓一次
[00:04:11.600 --> 00:04:16.600]  當時這個新的數點就是新的一代起來
[00:04:16.600 --> 00:04:18.200]  但是舊的一代
[00:04:18.200 --> 00:04:21.000]  很多已經在曠野路裏面
[00:04:21.000 --> 00:04:23.200]  他們都已經死去
[00:04:23.200 --> 00:04:26.400]  剩下就是迦納和約書亞
[00:04:26.400 --> 00:04:32.800]  後來摩西都被神接去
[00:04:32.800 --> 00:04:34.600]  在尼泊爾山上
[00:04:34.600 --> 00:04:37.000]  我們看到整件事
[00:04:37.000 --> 00:04:39.200]  都是要提醒我們今天
[00:04:39.200 --> 00:04:42.400]  好好的我們來到去跟隨神
[00:04:42.400 --> 00:04:46.000]  第七章你可以這樣來分的
[00:04:46.000 --> 00:04:47.400]  這幾個段落
[00:04:47.400 --> 00:04:49.200]  首先就是頭九節
[00:04:49.200 --> 00:04:54.800]  十二個支派領袖奉獻給會幕的物件是甚麼呢
[00:04:54.800 --> 00:04:56.400]  是講會幕
[00:04:56.400 --> 00:04:57.800]  而接著那個段落
[00:04:57.800 --> 00:05:02.400]  是講十二個領袖奉獻給祭壇的物件又是甚麼呢
[00:05:02.400 --> 00:05:05.000]  因為重複十二次
[00:05:05.000 --> 00:05:07.400]  這個祭壇的奉獻禮連續十二日
[00:05:07.400 --> 00:05:12.400]  每日一日每日就是派一個領袖出來
[00:05:12.400 --> 00:05:16.000]  這個就讓我們看得很清楚
[00:05:16.000 --> 00:05:20.400]  第三就是十二個支派為祭壇奉獻的總數
[00:05:20.400 --> 00:05:22.600]  你將他們每一個支派
[00:05:22.600 --> 00:05:25.400]  其實所奉獻在祭壇的物件
[00:05:25.400 --> 00:05:27.200]  基本上是一樣的
[00:05:27.200 --> 00:05:29.800]  那些數量你乘十二
[00:05:29.800 --> 00:05:32.600]  這些數目是不會有錯誤的
[00:05:32.600 --> 00:05:34.200]  所以是很清楚
[00:05:34.200 --> 00:05:36.200]  最後就是一節聖經
[00:05:36.200 --> 00:05:42.000]  神在他們完成了這個祭壇的奉獻之後
[00:05:42.000 --> 00:05:45.000]  摩西進入這個聖所
[00:05:45.000 --> 00:05:48.400]  在至聖所之間那個布簾
[00:05:48.400 --> 00:05:51.400]  他聽見神對他們說話
[00:05:51.400 --> 00:05:53.000]  神在我們的敬拜
[00:05:53.000 --> 00:05:56.400]  不單止很渴望和我們相遇
[00:05:56.400 --> 00:05:59.800]  他也帶有啟示性的說話
[00:05:59.800 --> 00:06:02.000]  去光照和提醒我們
[00:06:02.000 --> 00:06:04.400]  所以每一次你都不要輕忽
[00:06:04.400 --> 00:06:07.400]  不只是周末你回來教會
[00:06:07.400 --> 00:06:10.000]  講福加這個聖殿裏面
[00:06:10.000 --> 00:06:12.000]  其實今天神的殿在哪裏
[00:06:12.000 --> 00:06:14.600]  以新約的聖徒來說
[00:06:14.600 --> 00:06:17.600]  聖靈就是住在我們裏面
[00:06:17.600 --> 00:06:20.600]  我們這個身體就是聖靈的殿
[00:06:20.600 --> 00:06:22.600]  所以我們要保養故事之餘
[00:06:22.600 --> 00:06:24.200]  我們要分別為聖
[00:06:24.200 --> 00:06:27.600]  你不可以將這個身體去放縱去犯罪
[00:06:27.600 --> 00:06:30.200]  這個是很重要的一件事
[00:06:30.200 --> 00:06:33.600]  你每天你這個靈修祈禱
[00:06:33.600 --> 00:06:35.600]  不是一種習慣
[00:06:35.600 --> 00:06:39.600]  而是每天周而復始性
[00:06:39.600 --> 00:06:41.000]  你是有一個渴慕
[00:06:41.000 --> 00:06:44.000]  渴慕就是我要與神親近
[00:06:44.000 --> 00:06:46.600]  我們門女所以為何這麼興奮
[00:06:46.600 --> 00:06:49.000]  就是每天早上我們都很珍惜
[00:06:49.000 --> 00:06:51.600]  這段時間和神獨處
[00:06:51.600 --> 00:06:53.200]  真是me time
[00:06:53.200 --> 00:06:55.400]  特別我們牧師傳道人
[00:06:55.400 --> 00:06:56.800]  真的打開手機
[00:06:56.800 --> 00:06:59.800]  就已經有大把東西等著你
[00:06:59.800 --> 00:07:03.200]  所以明天早上我要很小心開電話
[00:07:03.200 --> 00:07:06.600]  我就開了靈修經文先
[00:07:06.600 --> 00:07:09.000]  就好好祈禱
[00:07:09.000 --> 00:07:10.600]  親近了上帝
[00:07:10.600 --> 00:07:13.200]  有神的話語光照我們
[00:07:13.200 --> 00:07:14.800]  那天多忙也好
[00:07:14.800 --> 00:07:17.600]  你發覺你有力量繼續向前行
[00:07:17.600 --> 00:07:20.200]  求主幫助我們我們一起祈禱
[00:07:20.200 --> 00:07:22.400]  天父當我們打開你的聖言
[00:07:22.400 --> 00:07:24.200]  求主的靈教導我們
[00:07:24.200 --> 00:07:26.600]  讓講的聽的我們同感一靈
[00:07:26.600 --> 00:07:30.400]  同得做就逃避你自己的恩賢
[00:07:30.400 --> 00:07:31.600]  光照我們
[00:07:31.600 --> 00:07:35.400]  叫我們的生命不斷不斷要更像你
[00:07:35.400 --> 00:07:37.200]  能夠在這個地上
[00:07:37.200 --> 00:07:38.400]  能夠榮神益人
[00:07:38.400 --> 00:07:39.600]  我們同心禱告
[00:07:39.600 --> 00:07:40.800]  奉主明求
[00:07:40.800 --> 00:07:41.800]  阿門
[00:07:41.800 --> 00:07:43.400]  好第一段的經文
[00:07:43.400 --> 00:07:45.600]  在這個頭那兩節裏面
[00:07:45.600 --> 00:07:48.800]  我請大家和我一起讀好嗎
[00:07:48.800 --> 00:07:51.400]  摩西樹立帳幕後
[00:07:51.400 --> 00:07:53.600]  就用高沒了帳幕
[00:07:53.600 --> 00:07:55.600]  使他分別為聖
[00:07:55.600 --> 00:07:59.000]  又用高沒其中的一切器具
[00:07:59.000 --> 00:08:02.600]  以及祭壇和壇上的一切器具
[00:08:02.600 --> 00:08:05.200]  使他們分別為聖
[00:08:05.200 --> 00:08:07.000]  以色列的領袖
[00:08:07.000 --> 00:08:10.800]  各父家的家長都前來奉獻
[00:08:10.800 --> 00:08:13.400]  他們是各支派的領袖
[00:08:13.400 --> 00:08:16.000]  管理那些被數的人
[00:08:16.000 --> 00:08:17.800]  好第一節講得很清楚
[00:08:17.800 --> 00:08:20.600]  摩西立這個帳幕後
[00:08:20.600 --> 00:08:22.000]  發生的事
[00:08:22.000 --> 00:08:25.600]  這個其實說用高遊去沒那個帳幕
[00:08:25.600 --> 00:08:29.200]  以及祭壇以及聖所
[00:08:29.200 --> 00:08:30.800]  一切的器具
[00:08:30.800 --> 00:08:33.200]  全部都是有一個目的
[00:08:33.200 --> 00:08:37.200]  就是要將這一切的東西分別為聖
[00:08:37.200 --> 00:08:41.000]  這個其實在前一卷書
[00:08:41.000 --> 00:08:43.200]  還是兩卷書
[00:08:43.200 --> 00:08:46.400]  出埃及記40章在結尾的時候
[00:08:46.400 --> 00:08:50.600]  就說摩西是照著神的吩咐
[00:08:50.600 --> 00:08:52.200]  在出埃及之後
[00:08:52.200 --> 00:08:55.400]  第二年的正月第一日
[00:08:55.400 --> 00:08:57.400]  就立起這個帳幕
[00:08:57.400 --> 00:09:00.000]  就用高遊做了這些事情
[00:09:00.000 --> 00:09:03.600]  同文素記所記載是一模一樣
[00:09:03.600 --> 00:09:06.200]  所以在時間上我們很確定
[00:09:06.200 --> 00:09:11.600]  這個表示他們初初建立好這個帳幕
[00:09:11.600 --> 00:09:14.400]  第一次要啟用祭壇
[00:09:14.400 --> 00:09:17.000]  要以後一路都要獻祭
[00:09:17.000 --> 00:09:19.600]  在這個過程裏面
[00:09:19.600 --> 00:09:21.600]  要做些什麼呢
[00:09:21.600 --> 00:09:24.600]  就是我們這一章有很詳細和我們交代
[00:09:24.600 --> 00:09:26.400]  在第二節就是說
[00:09:26.400 --> 00:09:28.000]  是以色列的領袖
[00:09:28.000 --> 00:09:29.800]  各父家的家長
[00:09:29.800 --> 00:09:33.000]  代表著十二個支派的領袖
[00:09:33.000 --> 00:09:36.400]  他們將那些禮物帶來
[00:09:36.400 --> 00:09:40.200]  代表他們所管理的支派的人帶來
[00:09:40.200 --> 00:09:43.200]  但請大家留意第二節所說
[00:09:43.200 --> 00:09:45.200]  其實沒有明顯說到是
[00:09:45.200 --> 00:09:48.400]  神吩咐他們將這些禮物送來
[00:09:48.400 --> 00:09:49.800]  在說會幕那些
[00:09:49.800 --> 00:09:50.800]  沒有說的
[00:09:50.800 --> 00:09:53.600]  是他們自己想到
[00:09:53.600 --> 00:09:57.400]  我們這些會幕有很多東西
[00:09:57.400 --> 00:09:59.200]  只是你看圍著會幕
[00:09:59.200 --> 00:10:01.000]  這麼多這些板塊
[00:10:01.000 --> 00:10:02.800]  在搬運的時候
[00:10:02.800 --> 00:10:05.000]  其實很吃力的
[00:10:05.000 --> 00:10:07.800]  他們想了一些東西
[00:10:07.800 --> 00:10:10.200]  他們是自發性的
[00:10:10.200 --> 00:10:14.800]  來奉獻給上帝
[00:10:14.800 --> 00:10:18.600]  我們首先要學第一個原則
[00:10:18.600 --> 00:10:20.600]  我們今天看奉獻
[00:10:20.600 --> 00:10:22.400]  是甘心樂意的
[00:10:22.400 --> 00:10:23.800]  沒有人逼你
[00:10:23.800 --> 00:10:25.400]  不是去勉強
[00:10:25.400 --> 00:10:27.600]  但你看到一些需要
[00:10:27.600 --> 00:10:29.400]  你心裡有一個感動
[00:10:29.400 --> 00:10:30.600]  你自發的
[00:10:30.600 --> 00:10:33.000]  你願意就是獻上
[00:10:33.000 --> 00:10:34.400]  而且這個獻上
[00:10:34.400 --> 00:10:36.600]  我們看著是由領袖開始
[00:10:36.600 --> 00:10:39.600]  是由這十二個支派的領袖
[00:10:39.600 --> 00:10:42.800]  族長他們代表神的子民
[00:10:42.800 --> 00:10:45.400]  他們獻上做榜樣
[00:10:45.400 --> 00:10:48.800]  愛和感恩就是這個奉獻的動機
[00:10:48.800 --> 00:10:52.600]  不是壓力不是不正確的動機
[00:10:52.600 --> 00:10:54.600]  如果有任何雜質的時候
[00:10:54.600 --> 00:10:57.800]  你是叫這個所謂奉獻
[00:10:57.800 --> 00:11:01.000]  無論是金錢或者是侍奉的行動
[00:11:01.000 --> 00:11:05.600]  你就是帶有一種是神喜悅的
[00:11:05.600 --> 00:11:08.000]  我們需要在這方面謹慎
[00:11:08.000 --> 00:11:10.400]  我記得是很多年前
[00:11:10.400 --> 00:11:11.800]  在九零年代
[00:11:11.800 --> 00:11:14.800]  那時候我還在加拿大牧羊教會的時候
[00:11:14.800 --> 00:11:20.400]  當時我們買了一個大貨倉
[00:11:20.400 --> 00:11:22.600]  是兩層高的一個建築物
[00:11:22.600 --> 00:11:24.600]  是很多神蹟騎士
[00:11:24.600 --> 00:11:28.600]  其實以我們當時的財政的能力
[00:11:28.600 --> 00:11:31.000]  我們是買不起這個地方
[00:11:31.000 --> 00:11:35.200]  但神竟然為我們完全開路
[00:11:35.200 --> 00:11:40.400]  連那個賣家是全心全意幫我們教會
[00:11:40.400 --> 00:11:42.200]  去達成那個交易
[00:11:42.200 --> 00:11:43.400]  所以我們很感恩
[00:11:43.400 --> 00:11:45.000]  這裡我不詳述了
[00:11:45.000 --> 00:11:48.000]  我曾經在其他講章提過這個見證
[00:11:48.000 --> 00:11:49.600]  但我今天要講的
[00:11:49.600 --> 00:11:51.800]  就是我們買了之後
[00:11:51.800 --> 00:11:53.600]  二樓是那些辦公室
[00:11:53.600 --> 00:11:55.800]  我們不用怎樣裝修了
[00:11:55.800 --> 00:11:58.400]  但是樓下是因為大貨倉
[00:11:58.400 --> 00:12:00.600]  我們要拆掉那些貨架
[00:12:00.600 --> 00:12:04.600]  要來做敬拜神的主禮堂
[00:12:04.600 --> 00:12:06.400]  就好像現在這個地方
[00:12:06.400 --> 00:12:07.600]  不過我們沒有那麼大的
[00:12:07.600 --> 00:12:09.600]  那個可以坐二百多人
[00:12:09.600 --> 00:12:11.200]  我們後來都坐滿的
[00:12:11.200 --> 00:12:15.800]  整個教會我們願意去敬拜侍奉
[00:12:15.800 --> 00:12:17.400]  願意去傳福音
[00:12:17.400 --> 00:12:20.200]  願意去建立神的家裡
[00:12:20.200 --> 00:12:21.400]  和每一個弟兄姊妹
[00:12:21.400 --> 00:12:24.200]  就好好一起無分彼此
[00:12:24.200 --> 00:12:26.200]  甘心樂意的擺上
[00:12:26.200 --> 00:12:29.400]  我記得當年我九零年代
[00:12:29.400 --> 00:12:32.600]  我那時候是三十多歲
[00:12:32.600 --> 00:12:34.400]  很年輕
[00:12:34.400 --> 00:12:39.000]  現在有些人都說我四十幾而已
[00:12:39.000 --> 00:12:41.600]  不過我說多謝太過獎了
[00:12:41.600 --> 00:12:44.200]  可能要換一換我老花眼鏡
[00:12:44.200 --> 00:12:48.600]  但其實我自己回想當日
[00:12:48.600 --> 00:12:52.800]  我是在教會做傳道服事
[00:12:52.800 --> 00:12:56.200]  但我兼任這個裝修的工程
[00:12:56.200 --> 00:12:58.800]  要監工要施工
[00:12:58.800 --> 00:13:00.400]  我一個人怎樣做得來
[00:13:00.400 --> 00:13:02.600]  當然我是請那些判頭
[00:13:02.600 --> 00:13:06.600]  但是那些negotiation和execution
[00:13:06.600 --> 00:13:09.400]  其實全部每一個細節
[00:13:09.400 --> 00:13:12.000]  都其實花很多時間
[00:13:12.000 --> 00:13:15.200]  但是感恩日以繼夜
[00:13:15.200 --> 00:13:16.800]  無怨無悔
[00:13:16.800 --> 00:13:18.200]  沒有over time的
[00:13:18.200 --> 00:13:19.200]  我告訴大家
[00:13:19.200 --> 00:13:21.200]  你真的願意去做神的工
[00:13:21.200 --> 00:13:23.200]  雖然我們現在教會有很多
[00:13:23.200 --> 00:13:26.000]  很好的因為policy
[00:13:26.000 --> 00:13:31.200]  就是不想我們神的僕人做到殘了
[00:13:31.200 --> 00:13:32.800]  每天兩節好了
[00:13:32.800 --> 00:13:34.200]  如果三節的話
[00:13:34.200 --> 00:13:36.000]  你補回一節
[00:13:36.000 --> 00:13:38.800]  但我告訴執事們
[00:13:38.800 --> 00:13:40.000]  其實我們想補
[00:13:40.000 --> 00:13:41.200]  不是不想補
[00:13:41.200 --> 00:13:43.600]  不過我們補不到
[00:13:43.600 --> 00:13:47.000]  我們3月31號還有一樣東西要埋單
[00:13:47.000 --> 00:13:49.600]  就是我們每年的年假
[00:13:49.600 --> 00:13:51.000]  你放不完
[00:13:51.000 --> 00:13:53.000]  是不能carry forward的
[00:13:53.000 --> 00:13:55.600]  全所有奉獻
[00:13:55.600 --> 00:13:57.600]  我們不介意這件事
[00:13:57.600 --> 00:14:00.000]  但我自己覺得最重要的就是
[00:14:00.000 --> 00:14:02.800]  你是不是侍奉得有喜樂
[00:14:02.800 --> 00:14:04.200]  有感恩的心
[00:14:04.200 --> 00:14:07.600]  是你不去斤斤計較這件事
[00:14:07.600 --> 00:14:10.000]  當時當我做這個工程的時候
[00:14:10.000 --> 00:14:12.000]  我祈禱我知道
[00:14:12.000 --> 00:14:13.200]  你太看得起我
[00:14:13.200 --> 00:14:14.600]  因為我以前是工程師
[00:14:14.600 --> 00:14:18.200]  但我現在做了祈禱傳道為師
[00:14:18.200 --> 00:14:19.600]  不過教會因為
[00:14:19.600 --> 00:14:21.400]  事實是小的教會
[00:14:21.400 --> 00:14:23.000]  我兼任這件事
[00:14:23.000 --> 00:14:24.200]  我求神祈禱
[00:14:24.200 --> 00:14:25.400]  求神給我
[00:14:25.400 --> 00:14:27.600]  有弟兄姊妹跟我一起同工
[00:14:27.600 --> 00:14:29.000]  當我一呼籲
[00:14:29.000 --> 00:14:31.000]  教會有很多年輕人
[00:14:31.000 --> 00:14:32.800]  他們有些是在讀書的
[00:14:32.800 --> 00:14:35.000]  有些是在工作的
[00:14:35.000 --> 00:14:37.800]  下班後他們回來幫忙
[00:14:37.800 --> 00:14:40.200]  去看這些裝修
[00:14:40.200 --> 00:14:42.800]  後來為了省錢的緣故
[00:14:42.800 --> 00:14:45.600]  我們見那個判頭說
[00:14:45.600 --> 00:14:47.800]  你處理好那些甲板
[00:14:47.800 --> 00:14:55.400]  釘好整個禮堂的那幾幅牆
[00:14:55.400 --> 00:14:58.000]  我還記得那時那幅牆
[00:14:58.000 --> 00:15:01.400]  比現在我們安復堂這幅牆還高
[00:15:01.400 --> 00:15:03.000]  因為那些是貨倉
[00:15:03.000 --> 00:15:04.600]  很高的
[00:15:04.600 --> 00:15:10.000]  我們找工人修好那些甲板後
[00:15:10.000 --> 00:15:11.400]  我們要塗油
[00:15:11.400 --> 00:15:13.600]  我們為了省錢自己來
[00:15:13.600 --> 00:15:15.600]  我們自己去選擇顏色
[00:15:15.600 --> 00:15:17.400]  自己買油
[00:15:17.400 --> 00:15:20.400]  塗油容易嗎
[00:15:20.400 --> 00:15:23.000]  塗油在你家的睡房當然容易
[00:15:23.000 --> 00:15:28.000]  現在整個大禮堂塗到手軟
[00:15:28.000 --> 00:15:29.600]  怎樣塗油
[00:15:29.600 --> 00:15:32.800]  有些要滾、推
[00:15:32.800 --> 00:15:34.600]  但有些高的地方
[00:15:34.600 --> 00:15:37.000]  我們要爬梯
[00:15:37.000 --> 00:15:39.400]  當時我自己也很快
[00:15:39.400 --> 00:15:43.400]  山下兩步已經爬上高梯
[00:15:43.400 --> 00:15:47.200]  沒有人怕我掉下來
[00:15:47.200 --> 00:15:50.200]  如果現在安復堂要大裝修
[00:15:50.200 --> 00:15:54.400]  叫我們這些傳道人去爬梯
[00:15:54.400 --> 00:15:56.200]  牧師看路
[00:15:56.200 --> 00:15:57.200]  小心
[00:15:57.200 --> 00:15:59.000]  可能一個在游泳
[00:15:59.000 --> 00:16:01.000]  可能下面兩三個在這裡
[00:16:01.000 --> 00:16:02.000]  比你更害怕
[00:16:02.000 --> 00:16:03.000]  不如你下來
[00:16:03.000 --> 00:16:04.600]  我們也有
[00:16:04.600 --> 00:16:08.000]  這種大家無分彼此
[00:16:08.000 --> 00:16:09.600]  甘心樂意的擺盤
[00:16:09.600 --> 00:16:10.800]  很感恩
[00:16:10.800 --> 00:16:13.400]  結果我們很快
[00:16:13.400 --> 00:16:15.000]  整個裝修風情
[00:16:15.000 --> 00:16:17.800]  比預期我們很快完工
[00:16:17.800 --> 00:16:19.800]  而且在獻堂禮的時候
[00:16:19.800 --> 00:16:23.200]  很多靈姐妹懷著感恩的淚
[00:16:23.200 --> 00:16:25.800]  我們看到這一塊是你塗的
[00:16:25.800 --> 00:16:27.400]  那一塊是她塗的
[00:16:27.400 --> 00:16:29.400]  不過不會有色差
[00:16:29.400 --> 00:16:30.400]  為什麼?
[00:16:30.400 --> 00:16:33.200]  我們全部都是根據定義
[00:16:33.200 --> 00:16:35.000]  你買那些油漆
[00:16:35.000 --> 00:16:36.600]  不是亂買的
[00:16:36.600 --> 00:16:37.800]  你說這個蘋果綠
[00:16:37.800 --> 00:16:38.800]  那個是青綠
[00:16:38.800 --> 00:16:40.000]  這個是墨綠
[00:16:40.000 --> 00:16:42.000]  如果你只說綠色
[00:16:42.000 --> 00:16:43.600]  你塗了不同的綠色出來
[00:16:43.600 --> 00:16:45.200]  就大件事了
[00:16:45.200 --> 00:16:46.000]  很感恩
[00:16:46.000 --> 00:16:47.800]  我們是因為有這種
[00:16:47.800 --> 00:16:50.000]  大家甘心擺盤
[00:16:50.000 --> 00:16:52.400]  所以無分彼此
[00:16:52.400 --> 00:16:53.800]  第二我們再看
[00:16:53.800 --> 00:16:56.000]  在第三到第九節
[00:16:56.000 --> 00:16:59.600]  這十二個支派的領袖
[00:16:59.600 --> 00:17:03.200]  他們將什麼送到耶和華面前
[00:17:03.200 --> 00:17:05.400]  他們送了六部車
[00:17:05.400 --> 00:17:06.800]  是有縫的
[00:17:06.800 --> 00:17:08.600]  有縫蓋的
[00:17:08.600 --> 00:17:10.800]  即是淋雨都不怕的
[00:17:10.800 --> 00:17:13.200]  有十二頭公牛
[00:17:13.200 --> 00:17:16.200]  每兩個領袖奉獻一部車
[00:17:16.200 --> 00:17:19.800]  每個領袖奉獻一頭牛
[00:17:19.800 --> 00:17:21.400]  這些不是私家車
[00:17:21.400 --> 00:17:22.600]  這些就是牛車
[00:17:22.600 --> 00:17:25.200]  每兩隻牛就拖一部車
[00:17:25.200 --> 00:17:28.600]  所以是要十二頭公牛
[00:17:28.600 --> 00:17:29.800]  就六部車
[00:17:29.800 --> 00:17:30.800]  OK 行不行
[00:17:30.800 --> 00:17:31.600]  行
[00:17:31.600 --> 00:17:34.400]  然後拿出來之後
[00:17:34.400 --> 00:17:36.000]  神就對摩西說
[00:17:36.000 --> 00:17:38.000]  你要從他們收下這些
[00:17:38.000 --> 00:17:40.400]  作為回眸侍奉的用途
[00:17:40.400 --> 00:17:42.600]  照著利尾人所侍奉的
[00:17:42.600 --> 00:17:44.000]  交給他們各人
[00:17:44.000 --> 00:17:47.000]  第六節到第九節
[00:17:47.000 --> 00:17:49.600]  摩西就收了這些車和牛
[00:17:49.600 --> 00:17:51.400]  他很有智慧
[00:17:51.400 --> 00:17:54.000]  交給利尾那三個兒子
[00:17:54.000 --> 00:17:56.400]  記得我們文數記之前讀過
[00:17:56.400 --> 00:17:59.000]  他們分佈在這個回眸的
[00:17:59.000 --> 00:18:03.000]  南邊 西邊和北邊
[00:18:03.000 --> 00:18:04.600]  這三個兒子
[00:18:04.600 --> 00:18:09.600]  而且是各盡其職的
[00:18:09.600 --> 00:18:12.800]  你看回摩西怎樣分配這些資源
[00:18:12.800 --> 00:18:14.200]  就是這個智慧
[00:18:14.200 --> 00:18:19.600]  所以領袖不要濫用神家的尊嚴
[00:18:19.600 --> 00:18:22.200]  所以我們是有很嚴格的規管
[00:18:22.200 --> 00:18:25.000]  我們教會頂尖會收到的
[00:18:25.000 --> 00:18:26.400]  每一分一毫
[00:18:26.400 --> 00:18:28.800]  我們有我們的執事會
[00:18:28.800 --> 00:18:30.400]  我們有我們財務部
[00:18:30.400 --> 00:18:32.800]  我們每一個的財政預算
[00:18:32.800 --> 00:18:34.600]  每一個部門 牧區
[00:18:34.600 --> 00:18:36.600]  全部都要經過審核
[00:18:36.600 --> 00:18:40.400]  每一個所謂支出
[00:18:40.400 --> 00:18:43.000]  哪怕那個支票多小也好
[00:18:43.000 --> 00:18:44.800]  我們都要忠心
[00:18:44.800 --> 00:18:47.000]  而且我們要核數
[00:18:47.000 --> 00:18:50.600]  所以廣福街有一個很健全的財務
[00:18:50.600 --> 00:18:52.000]  我們感謝神
[00:18:52.000 --> 00:18:53.400]  這麼多年來
[00:18:53.400 --> 00:18:56.000]  我們都有一班忠心的執事
[00:18:56.000 --> 00:18:57.800]  他們願意做這些
[00:18:57.800 --> 00:18:59.200]  你說很tedious的
[00:18:59.200 --> 00:19:01.000]  這些是很細微的事情
