
[00:00:00.000 --> 00:00:05.000]  那麼我們繼續我們的馬可福音的講道系列。
[00:01:42.000 --> 00:01:44.000]  讓我們一起同心禱告。
[00:01:44.000 --> 00:01:48.000]  天父上帝我們滿心感謝贊美禰,
[00:01:48.000 --> 00:01:51.000]  我們知道禰愛我們,
[00:01:51.000 --> 00:01:55.000]  我們祈求禰讓我們像每個主日一樣,
[00:01:55.000 --> 00:01:57.000]  每次我們來到禰的聖殿,
[00:01:57.000 --> 00:01:59.000]  禰都會真的是祝福我們,
[00:01:59.000 --> 00:02:01.000]  禰都會將禰的話語啓開,
[00:02:01.000 --> 00:02:04.000]  讓我們能夠生命被禰的真理建立,
[00:02:04.000 --> 00:02:06.000]  以致我們有方向。
[00:02:06.000 --> 00:02:08.000]  我們感謝贊美禰,
[00:02:08.000 --> 00:02:12.000]  因為禰說當我們兩個或三個人同心合一的聚集,
[00:02:12.000 --> 00:02:15.000]  禱告的時候禰就在我們當中,
[00:02:15.000 --> 00:02:16.000]  禰會隨聽我們的禱告,
[00:02:16.000 --> 00:02:17.000]  我們謝謝禰,
[00:02:17.000 --> 00:02:19.000]  禱告奉主耶穌的名祈求,
[00:02:19.000 --> 00:02:20.000]  Amen!
[00:02:20.000 --> 00:02:23.000]  剛才經文已經看過了,
[00:02:23.000 --> 00:02:25.000]  這段經文我們很熟,
[00:02:25.000 --> 00:02:29.000]  我直接就進入這段經文要學習的功課,
[00:02:29.000 --> 00:02:32.000]  不過今天我會先從後面看起,
[00:02:32.000 --> 00:02:34.000]  就是這個五餅二魚的事件,
[00:02:34.000 --> 00:02:36.000]  開始直接看,
[00:02:36.000 --> 00:02:39.000]  我們要細看這五餅二魚的事件,
[00:02:39.000 --> 00:02:41.000]  這裡講到天已經很晚了,
[00:02:41.000 --> 00:02:45.000]  門徒就來說這是野地,
[00:02:45.000 --> 00:02:46.000]  天已經晚了,
[00:02:46.000 --> 00:02:48.000]  請你叫這些人離開,
[00:02:48.000 --> 00:02:52.000]  我們好叫他們去周圍的村裡買東西吃,
[00:02:52.000 --> 00:02:55.000]  耶穌就進來說,你們給他們吃吧,
[00:02:55.000 --> 00:03:02.000]  門徒說我們可以去哪裡買二十兩的餅給他們吃呢?
[00:03:02.000 --> 00:03:03.000]  耶穌就進來叫他們,
[00:03:03.000 --> 00:03:05.000]  你看看你們有多少,
[00:03:05.000 --> 00:03:07.000]  他們看到就說我們只有五餅二魚,
[00:03:07.000 --> 00:03:10.000]  然後耶穌就進來行了一個神跡,
[00:03:10.000 --> 00:03:12.000]  叫他們一排一排的坐下,
[00:03:12.000 --> 00:03:15.000]  然後就拿這個餅祝謝,
[00:03:15.000 --> 00:03:17.000]  然後就為所有人吃飽,
[00:03:17.000 --> 00:03:20.000]  吃飽的人還剩下很多,
[00:03:20.000 --> 00:03:21.000]  我們看一下,
[00:03:21.000 --> 00:03:25.000]  在這裡我們首先要從這段事件,
[00:03:25.000 --> 00:03:30.000]  這個經文要學習三個重要的功課,
[00:03:30.000 --> 00:03:35.000]  第一,就是我們要學習從神的角度理解困難,
[00:03:35.000 --> 00:03:40.000]  我們再仔細地看剛才我們讀的這段經文,
[00:03:40.000 --> 00:03:43.000]  門徒他們是怎麼樣反應的?
[00:03:43.000 --> 00:03:47.000]  他們聽著耶穌講道講道講道,
[00:03:47.000 --> 00:03:48.000]  然後看著這些人,
[00:03:48.000 --> 00:03:51.000]  這麼多人在這邊聽,
[00:03:51.000 --> 00:03:53.000]  然後慢慢留意到,
[00:03:53.000 --> 00:03:55.000]  哎,彼得彼得,你有沒有看到,
[00:03:55.000 --> 00:03:57.000]  越來越暗了,
[00:03:57.000 --> 00:03:59.000]  是啊是啊,越來越暗了,
[00:03:59.000 --> 00:04:00.000]  天色已經晚了,
[00:04:00.000 --> 00:04:03.000]  那我們現在在曠野,
[00:04:03.000 --> 00:04:06.000]  你有沒有想過這些人待會沒東西吃怎麼辦?
[00:04:06.000 --> 00:04:10.000]  因為這些人是急急忙忙知道耶穌要跑去一個地方,
[00:04:10.000 --> 00:04:14.000]  知道了這個消息之後就跟著追去的,
[00:04:14.000 --> 00:04:16.000]  不是帶著食物去的,
[00:04:16.000 --> 00:04:17.000]  去到那邊的,
[00:04:17.000 --> 00:04:20.000]  那麼就發現問題來了,
[00:04:20.000 --> 00:04:22.000]  他們是怎麼看,
[00:04:22.000 --> 00:04:23.000]  經文怎麼強調那個問題呢?
[00:04:23.000 --> 00:04:27.000]  他們說這是野地,
[00:04:27.000 --> 00:04:29.000]  他們先看到第一個問題是,
[00:04:29.000 --> 00:04:30.000]  這是野地,
[00:04:30.000 --> 00:04:33.000]  就是什麼都沒有,
[00:04:33.000 --> 00:04:35.000]  商鋪也沒有,
[00:04:35.000 --> 00:04:38.000]  要買東西就算你有錢也沒用,
[00:04:38.000 --> 00:04:40.000]  這是一個實際的困難,
[00:04:40.000 --> 00:04:43.000]  然後天色已晚了,
[00:04:43.000 --> 00:04:47.000]  今天我們香港燈火通明,
[00:04:47.000 --> 00:04:49.000]  到處都晚了也沒關係,
[00:04:49.000 --> 00:04:52.000]  但是在那個時期你知道天色已晚了,
[00:04:52.000 --> 00:04:56.000]  就是非常危險的一個景況,
[00:04:56.000 --> 00:04:57.000]  天色已晚了,
[00:04:57.000 --> 00:04:58.000]  這是另外一個問題,
[00:04:58.000 --> 00:04:59.000]  門徒都察覺了,
[00:04:59.000 --> 00:05:01.000]  哎呀是啊,這是野地,
[00:05:01.000 --> 00:05:03.000]  天色已晚了,有危險,
[00:05:03.000 --> 00:05:07.000]  那麼就叫耶穌說,
[00:05:07.000 --> 00:05:08.000]  你叫眾人離開,
[00:05:08.000 --> 00:05:12.000]  那麼這是從人的角度理解問題,
[00:05:12.000 --> 00:05:14.000]  耶穌進行回答說什麼呢?
[00:05:14.000 --> 00:05:16.000]  你們給他吃吧,
[00:05:16.000 --> 00:05:21.000]  耶穌說你們給他吃吧,
[00:05:21.000 --> 00:05:24.000]  當我看到這段經文的時候,
[00:05:24.000 --> 00:05:26.000]  我想到一件事情,
[00:05:26.000 --> 00:05:31.000]  就是當你注視困難,
[00:05:31.000 --> 00:05:33.000]  你就會看到困難,
[00:05:33.000 --> 00:05:36.000]  但是當你注視可能性,
[00:05:36.000 --> 00:05:38.000]  你就會看到機會,
[00:05:38.000 --> 00:05:40.000]  門徒在這裡,
[00:05:40.000 --> 00:05:43.000]  他們是看到實際的困難,
[00:05:43.000 --> 00:05:45.000]  這是無可厚非的,
[00:05:45.000 --> 00:05:47.000]  真的是有這個困難,
[00:05:47.000 --> 00:05:49.000]  我們在我們的人生中,
[00:05:49.000 --> 00:05:51.000]  也會遇到各樣的困難,
[00:05:51.000 --> 00:05:53.000]  有些是親子關係的困難,
[00:05:53.000 --> 00:05:55.000]  孩子就是反叛妻,
[00:05:55.000 --> 00:05:57.000]  真的是反叛妻,
[00:05:57.000 --> 00:05:59.000]  反叛妻也接受了,
[00:05:59.000 --> 00:06:01.000]  但是其他孩子的反叛妻,
[00:06:01.000 --> 00:06:04.000]  也不是像你的反叛妻這樣子,
[00:06:04.000 --> 00:06:06.000]  有沒有困難,有沒有真的困難,
[00:06:06.000 --> 00:06:08.000]  真的是有困難,
[00:06:08.000 --> 00:06:10.000]  工作遇到不如意的事情,
[00:06:10.000 --> 00:06:12.000]  反正就是這個上師,
[00:06:12.000 --> 00:06:14.000]  我就是很難接受,
[00:06:14.000 --> 00:06:16.000]  或者是我的同事,
[00:06:16.000 --> 00:06:17.000]  我也是很難接受,
[00:06:17.000 --> 00:06:19.000]  但是我就是一定要跟他合作,
[00:06:19.000 --> 00:06:21.000]  一定要跟他工作才可以,
[00:06:21.000 --> 00:06:24.000]  我這份工作其實我已經做得想放棄了,
[00:06:24.000 --> 00:06:28.000]  我越來越發現不適合我,
[00:06:28.000 --> 00:06:31.000]  但是在前面我找不到任何出路,
[00:06:31.000 --> 00:06:33.000]  這些是不是困難,
[00:06:33.000 --> 00:06:35.000]  這些是困難,是實際的困難,
[00:06:35.000 --> 00:06:37.000]  很多很多我們人生的困難,
[00:06:37.000 --> 00:06:39.000]  都是真的困難,
[00:06:39.000 --> 00:06:44.000]  但是我發現一件事情,
[00:06:44.000 --> 00:06:47.000]  知道困難沒有關係,無可厚非,
[00:06:47.000 --> 00:06:50.000]  但是只是把焦點放在困難,
[00:06:50.000 --> 00:06:53.000]  我們很多時候看不到出路的,
[00:06:53.000 --> 00:06:57.000]  你只會看到困難裡面還有更多的困難,
[00:06:57.000 --> 00:06:59.000]  你同意嗎?
[00:06:59.000 --> 00:07:02.000]  但是如果你是願意去看,
[00:07:02.000 --> 00:07:04.000]  有什麼可能性呢?
[00:07:04.000 --> 00:07:10.000]  你會看到其實有各種各樣的奇跡可能會發生,
[00:07:10.000 --> 00:07:12.000]  我們在我們的團慶裡面,
[00:07:12.000 --> 00:07:14.000]  已經聽到很多故事了,
[00:07:14.000 --> 00:07:18.000]  有家長就是以前只會看困難,
[00:07:18.000 --> 00:07:21.000]  後來信了主,看到什麼呢?
[00:07:21.000 --> 00:07:25.000]  看到這是我學習跟孩子溝通的機會,
[00:07:25.000 --> 00:07:29.000]  只要看到了這個可能性,
[00:07:29.000 --> 00:07:32.000]  他就去學,到底我要做什麼,
[00:07:32.000 --> 00:07:35.000]  才能夠跟孩子溝通的好一點,
[00:07:35.000 --> 00:07:40.000]  就慢慢看到了,原來是能夠拉近彼此的距離的,
[00:07:40.000 --> 00:07:42.000]  不是不可能的。
[00:07:42.000 --> 00:07:45.000]  工作方面我們也是聽過一些見證,
[00:07:45.000 --> 00:07:47.000]  有些人只是看到那個困難,
[00:07:47.000 --> 00:07:49.000]  就不能夠出來,
[00:07:49.000 --> 00:07:51.000]  結果當他信了主之後,
[00:07:51.000 --> 00:07:53.000]  他找到一種信心,
[00:07:53.000 --> 00:07:55.000]  他發現上帝與我同在,
[00:07:55.000 --> 00:07:57.000]  我可以向上帝禱告,
[00:07:57.000 --> 00:07:59.000]  禱告的時候他冷靜下來,
[00:07:59.000 --> 00:08:02.000]  他看到其實我可以去探討一下,
[00:08:02.000 --> 00:08:05.000]  我去跟不同的弟兄姐妹瞭解一下,
[00:08:05.000 --> 00:08:07.000]  我還有什麼可以做的,
[00:08:07.000 --> 00:08:11.000]  使到我能夠離開目前的這個情況。
[00:08:11.000 --> 00:08:17.000]  所以弟兄姐妹,我不知道你目前正在經歷什麼,
[00:08:17.000 --> 00:08:21.000]  如果說你現在的人生三大困難是什麼,
[00:08:21.000 --> 00:08:24.000]  你能夠想到你的三大困難是什麼嗎?
[00:08:24.000 --> 00:08:27.000]  我不知道你是一個怎樣的性格的人,
[00:08:27.000 --> 00:08:31.000]  你會不會只是把焦點放在困難呢?
[00:08:31.000 --> 00:08:34.000]  然後你常常都是不開心呢?
[00:08:34.000 --> 00:08:39.000]  上帝要對你說,孩子,不要只是把焦點放在困難裡面,
[00:08:39.000 --> 00:08:42.000]  想想如果我站在你這邊,
[00:08:42.000 --> 00:08:44.000]  有什麼可能性呢?
[00:08:44.000 --> 00:08:48.000]  有什麼可能性是你還沒有去探討的呢?
[00:08:48.000 --> 00:08:51.000]  我們要想想,不要總是注視困難,
[00:08:51.000 --> 00:08:53.000]  這段經文讓我們看見了,
[00:08:53.000 --> 00:08:57.000]  門徒只是注視在困難裡面。
[00:08:57.000 --> 00:09:02.000]  當我們開始要開普通話崇拜的時候,
[00:09:02.000 --> 00:09:06.000]  我們也是遇到這些的情況,
[00:09:06.000 --> 00:09:08.000]  有些人就會問我們,
[00:09:08.000 --> 00:09:10.000]  這個是在2016年,
[00:09:10.000 --> 00:09:13.000]  當要開始第一次普通話崇拜的時候,
[00:09:13.000 --> 00:09:17.000]  有些人就會第一個問題就問我們,
[00:09:17.000 --> 00:09:20.000]  你們夠不夠人手啊?
[00:09:20.000 --> 00:09:26.000]  你們有沒有足夠的侍奉人員啊?等等。
[00:09:26.000 --> 00:09:29.000]  但是對於我們來說呢,
[00:09:29.000 --> 00:09:30.000]  我們只是看到,
[00:09:30.000 --> 00:09:32.000]  這個如果是上帝的心意,
[00:09:32.000 --> 00:09:35.000]  上帝一定會在我們的群體中,
[00:09:35.000 --> 00:09:39.000]  興起足夠的侍奉人員,
[00:09:39.000 --> 00:09:40.000]  興起足夠的人手,
[00:09:40.000 --> 00:09:42.000]  從來沒有經驗的,
[00:09:42.000 --> 00:09:45.000]  會慢慢變成有經驗,對嗎?
[00:09:45.000 --> 00:09:47.000]  所以基本上,
[00:09:47.000 --> 00:09:49.000]  你如果把焦點只是放在困難,
[00:09:49.000 --> 00:09:54.000]  你就永遠不會開始做你本來應該做的事情。
[00:09:54.000 --> 00:09:58.000]  但是當我們把焦點放在可能性,
[00:09:58.000 --> 00:09:59.000]  你就會發現,
[00:09:59.000 --> 00:10:01.000]  我要去哪裡找呢?
[00:10:01.000 --> 00:10:04.000]  有時候甚至當我們已經忽略了,
[00:10:04.000 --> 00:10:07.000]  上帝也會興起同工來幫助我們。
[00:10:07.000 --> 00:10:10.000]  大家都知道我們的故事啦,
[00:10:10.000 --> 00:10:11.000]  我們的普通話崇拜,
[00:10:11.000 --> 00:10:14.000]  第一次開始的時候,
[00:10:14.000 --> 00:10:16.000]  最大的忽略是什麼呢?
[00:10:16.000 --> 00:10:17.000]  最大的忽略,
[00:10:17.000 --> 00:10:19.000]  我看到有姐妹已經笑了,
[00:10:19.000 --> 00:10:21.000]  最大的忽略就是,
[00:10:21.000 --> 00:10:24.000]  我們沒有兒童主日學,
[00:10:24.000 --> 00:10:27.000]  結果有媽媽來找我們,
[00:10:27.000 --> 00:10:30.000]  這個我們的孩子怎麼辦啊?
[00:10:30.000 --> 00:10:31.000]  我們就說,
[00:10:31.000 --> 00:10:34.000]  對哦,那怎麼辦?
[00:10:34.000 --> 00:10:37.000]  結果我們就有姐妹興起,
[00:10:37.000 --> 00:10:39.000]  我來我來試試看,
[00:10:39.000 --> 00:10:42.000]  結果我們今天有二三十個,
[00:10:42.000 --> 00:10:44.000]  講普通話的孩子,
[00:10:44.000 --> 00:10:46.000]  每個星期聚在一起,
[00:10:46.000 --> 00:10:50.000]  開心地學習。
[00:10:50.000 --> 00:10:52.000]  我知道我們人生有很多困難,
[00:10:52.000 --> 00:10:55.000]  我知道有時候我們有信心也沒有用,
[00:10:55.000 --> 00:10:57.000]  因為有信心我們也有盲點,
[00:10:57.000 --> 00:11:00.000]  有些事情我們看得不全面,
[00:11:00.000 --> 00:11:02.000]  但是即使如此,
[00:11:02.000 --> 00:11:05.000]  上帝還是我們的幫助,
[00:11:05.000 --> 00:11:08.000]  上帝還是你的幫助,
[00:11:08.000 --> 00:11:09.000]  你在你的生命中,
[00:11:09.000 --> 00:11:11.000]  你的那人生三大困難,
[00:11:11.000 --> 00:11:15.000]  我鼓勵你現在憑信心交給神好不好?
[00:11:15.000 --> 00:11:18.000]  看他怎麼樣來帶領你,幫助你。
[00:11:18.000 --> 00:11:19.000]  所以我們要第一,
[00:11:19.000 --> 00:11:23.000]  學習從神的角度來理解困難,
[00:11:23.000 --> 00:11:27.000]  神是讓門徒去試試看,
[00:11:27.000 --> 00:11:31.000]  就是他已經準備好幫助你了,
[00:11:31.000 --> 00:11:33.000]  他不要你什麼都交給神,
[00:11:33.000 --> 00:11:34.000]  你都不用做,
[00:11:34.000 --> 00:11:36.000]  你還是要做一些事情的,
[00:11:36.000 --> 00:11:38.000]  所以他叫門徒你們給他吃,
[00:11:38.000 --> 00:11:42.000]  難道耶穌不知道門徒沒有這麼多食物給他們吃嗎?
[00:11:42.000 --> 00:11:43.000]  耶穌知不知道呢?
[00:11:43.000 --> 00:11:45.000]  耶穌肯定知道啊!
[00:11:45.000 --> 00:11:50.000]  但是,耶穌要門徒經歷,
[00:11:50.000 --> 00:11:55.000]  經歷什麼叫做在依靠神,萬事都可能。
[00:11:55.000 --> 00:11:58.000]  我們再看第二個功課,
[00:11:58.000 --> 00:12:00.000]  在這裡第二個功課,
[00:12:00.000 --> 00:12:05.000]  我們要學習從神的角度處理問題,
[00:12:05.000 --> 00:12:07.000]  門徒看到問題了,
[00:12:07.000 --> 00:12:10.000]  門徒想到的方法是什麼呢?
[00:12:10.000 --> 00:12:12.000]  誒,主啊,我跟你說啊,
[00:12:12.000 --> 00:12:14.000]  管理你不大會啊,
[00:12:14.000 --> 00:12:15.000]  我跟你說,
[00:12:15.000 --> 00:12:18.000]  你現在第一,你要使這些人散開,
[00:12:18.000 --> 00:12:20.000]  你看到他們現在就聚在一起,
[00:12:20.000 --> 00:12:22.000]  你要使他們先散開,
[00:12:22.000 --> 00:12:25.000]  分散投資,分散風險,
[00:12:25.000 --> 00:12:26.000]  好好的管理他,
[00:12:26.000 --> 00:12:28.000]  那麼你要叫他們的網,
[00:12:28.000 --> 00:12:30.000]  四圍的鄉村裡去,
[00:12:30.000 --> 00:12:32.000]  因為他們這麼多人,
[00:12:32.000 --> 00:12:34.000]  男人都有五千個了,
[00:12:34.000 --> 00:12:36.000]  再加上其他的人,
[00:12:36.000 --> 00:12:38.000]  因為他們只算男的啊,
[00:12:38.000 --> 00:12:40.000]  那麼很多人,
[00:12:40.000 --> 00:12:42.000]  就算他們全部去一個村莊,
[00:12:42.000 --> 00:12:45.000]  肯定那邊也會造成問題,
[00:12:45.000 --> 00:12:46.000]  對那個村莊造成問題,
[00:12:46.000 --> 00:12:48.000]  肯定也不夠吃,
[00:12:48.000 --> 00:12:50.000]  所以主啊,我告訴你,
[00:12:50.000 --> 00:12:52.000]  你不只是要叫他們散去,
[00:12:52.000 --> 00:12:55.000]  你還要叫他們東南西北各處散,
[00:12:55.000 --> 00:12:57.000]  散得越散越好,
[00:12:57.000 --> 00:13:00.000]  這樣他們去到那裡肯定找到,
[00:13:00.000 --> 00:13:02.000]  當時不知道是不是叫客棧,
[00:13:02.000 --> 00:13:05.000]  客棧那邊吃東西啊,
[00:13:05.000 --> 00:13:07.000]  而且是怎麼樣呢?
[00:13:07.000 --> 00:13:08.000]  自己買,
[00:13:08.000 --> 00:13:10.000]  自己的問題自己負責,
[00:13:10.000 --> 00:13:11.000]  對嗎?
[00:13:11.000 --> 00:13:13.000]  合情又合理啊,
[00:13:13.000 --> 00:13:14.000]  他們自己肚子餓嘛,
[00:13:14.000 --> 00:13:15.000]  自己買嘛,
[00:13:15.000 --> 00:13:16.000]  誰叫你們要跑過來呢?
[00:13:16.000 --> 00:13:18.000]  我們明明是要黯黯的,
[00:13:18.000 --> 00:13:19.000]  來到這邊休息的嘛,
[00:13:19.000 --> 00:13:20.000]  你們追過來,
[00:13:20.000 --> 00:13:22.000]  現在你們餓了,
[00:13:22.000 --> 00:13:25.000]  你們餓了不要希望我們給你們吃啊,
[00:13:25.000 --> 00:13:26.000]  你們餓了要自己買,
[00:13:26.000 --> 00:13:27.000]  自己買,
[00:13:27.000 --> 00:13:29.000]  所以主耶穌教給我們,
[00:13:29.000 --> 00:13:31.000]  我們應該這樣做,
[00:13:31.000 --> 00:13:33.000]  你吩咐下去,
[00:13:33.000 --> 00:13:36.000]  所以這裡我們看到,
[00:13:36.000 --> 00:13:39.000]  他們的建議非常務實,
[00:13:39.000 --> 00:13:41.000]  非常實際,
[00:13:41.000 --> 00:13:43.000]  也非常合理,
[00:13:43.000 --> 00:13:46.000]  在我們的人生中,
[00:13:46.000 --> 00:13:49.000]  我們也常常想務實,
[00:13:49.000 --> 00:13:52.000]  實際跟合理的方案,
[00:13:52.000 --> 00:13:55.000]  來解決我們人生遇到的困難,
[00:13:55.000 --> 00:13:56.000]  好不好呢?
[00:13:56.000 --> 00:13:58.000]  我沒有說這個不好啊,
[00:13:58.000 --> 00:14:01.000]  上帝是不是也賜給我們理性呢?
[00:14:01.000 --> 00:14:02.000]  是不是啊?
[00:14:02.000 --> 00:14:05.000]  上帝是不是也賜給我們經驗呢?
[00:14:05.000 --> 00:14:08.000]  是,我們也應該務實啊,
[00:14:08.000 --> 00:14:09.000]  我們也應該實際啊,
[00:14:09.000 --> 00:14:12.000]  我們也應該做事情合理啊,
[00:14:12.000 --> 00:14:13.000]  這都是應該的,
[00:14:13.000 --> 00:14:16.000]  但是,
[00:14:16.000 --> 00:14:18.000]  我們如果停留在這個層面呢,
[00:14:18.000 --> 00:14:21.000]  我們只能夠看到人的方法,
[00:14:21.000 --> 00:14:23.000]  解決一些的問題,
[00:14:23.000 --> 00:14:26.000]  我們沒有機會看到神的工作,
[00:14:26.000 --> 00:14:28.000]  神奇妙的作為,
[00:14:28.000 --> 00:14:30.000]  在這裡呢,
[00:14:30.000 --> 00:14:31.000]  我們看到耶穌做什麼呢?
[00:14:31.000 --> 00:14:34.000]  耶穌他的處理方法竟然是什麼呢?
[00:14:34.000 --> 00:14:35.000]  意想不到的,
[00:14:35.000 --> 00:14:36.000]  門頭都意想不到的,
[00:14:36.000 --> 00:14:37.000]  這個我們很熟了啊,
[00:14:37.000 --> 00:14:38.000]  這段經文,
[00:14:38.000 --> 00:14:40.000]  我們簡單地看一下,
[00:14:40.000 --> 00:14:42.000]  他是叫他們去看看,
[00:14:42.000 --> 00:14:43.000]  他們有多少餅,
[00:14:43.000 --> 00:14:45.000]  第一是看看你們有什麼,
[00:14:45.000 --> 00:14:46.000]  看看,
[00:14:46.000 --> 00:14:47.000]  第二是什麼呢?
[00:14:47.000 --> 00:14:48.000]  就是,
[00:14:48.000 --> 00:14:50.000]  他不是叫他們散開啊,
[00:14:50.000 --> 00:14:51.000]  是叫他們呢,
[00:14:51.000 --> 00:14:53.000]  有秩序的,
[00:14:53.000 --> 00:14:56.000]  把他們排成一幫一幫的,
[00:14:56.000 --> 00:14:58.000]  一排一排的,
[00:14:58.000 --> 00:14:59.000]  有五十一排的,
[00:14:59.000 --> 00:15:03.000]  反正就是把他們編成小組,
[00:15:03.000 --> 00:15:06.000]  所以大家都在小組裡面了,
[00:15:06.000 --> 00:15:08.000]  我以前信主之後,
[00:15:08.000 --> 00:15:10.000]  我也是被編入小組裡面,
[00:15:10.000 --> 00:15:13.000]  所以這個源遠流長的傳統,
[00:15:13.000 --> 00:15:15.000]  原來來自這裡啊,
[00:15:15.000 --> 00:15:17.000]  我們就被編入小組了,
[00:15:17.000 --> 00:15:18.000]  然後在這裡呢,
[00:15:18.000 --> 00:15:20.000]  耶穌竟然就做了一件事情,
[00:15:20.000 --> 00:15:22.000]  當然是門徒做不到的,
[00:15:22.000 --> 00:15:25.000]  但是耶穌叫門徒,
[00:15:25.000 --> 00:15:26.000]  你們去給他吃,
[00:15:26.000 --> 00:15:28.000]  但是耶穌自己做一件事情是,
[00:15:28.000 --> 00:15:30.000]  我們人做不到的,
[00:15:30.000 --> 00:15:32.000]  耶穌是很公平的,
[00:15:32.000 --> 00:15:35.000]  我們做了我們該做的那部分,
[00:15:35.000 --> 00:15:36.000]  他就會吃福了,
[00:15:36.000 --> 00:15:38.000]  我們好好的教主日學,
[00:15:38.000 --> 00:15:41.000]  但是我們所教的有限,
[00:15:41.000 --> 00:15:44.000]  你願意去教上帝的祝福就來了,
[00:15:44.000 --> 00:15:45.000]  對嗎?
[00:15:45.000 --> 00:15:47.000]  你願意去服侍貧窮人,
[00:15:47.000 --> 00:15:48.000]  你做的有限,
[00:15:48.000 --> 00:15:49.000]  但是你願意去做,
[00:15:49.000 --> 00:15:52.000]  上帝能夠感動他的心,
[00:15:52.000 --> 00:15:53.000]  能夠來認識上帝,
[00:15:53.000 --> 00:15:55.000]  那是神的工作,
[00:15:55.000 --> 00:15:58.000]  所以在我們的人生中,
[00:15:58.000 --> 00:15:59.000]  我們的侍奉中,
[00:15:59.000 --> 00:16:01.000]  上帝願意使用我們的,
[00:16:01.000 --> 00:16:03.000]  記得我常常跟你說,
[00:16:03.000 --> 00:16:06.000]  上帝根本都不需要我們,
[00:16:06.000 --> 00:16:07.000]  但是他願意使用我們,
[00:16:07.000 --> 00:16:12.000]  就好像一個媽媽教自己五歲的女兒做蛋糕的經歷一樣,
[00:16:12.000 --> 00:16:13.000]  我們一起做蛋糕給爸爸,
[00:16:13.000 --> 00:16:14.000]  今天是他的生日,
[00:16:14.000 --> 00:16:16.000]  其實他怎麼會做蛋糕呢?
[00:16:16.000 --> 00:16:20.000]  只不過是媽媽偶爾讓他擺一擺這些水果,
[00:16:20.000 --> 00:16:21.000]  對嗎?
[00:16:21.000 --> 00:16:27.000]  等等,讓他感覺到他有在參與做蛋糕給爸爸的生日禮物,
[00:16:27.000 --> 00:16:30.000]  那麼基本上上帝不需要我們,
[00:16:30.000 --> 00:16:34.000]  上帝是讓我們去跟他一起同工,
[00:16:34.000 --> 00:16:35.000]  我們去做,
[00:16:35.000 --> 00:16:37.000]  上帝就祝福,
[00:16:37.000 --> 00:16:39.000]  耶穌拿起五個餅,
[00:16:39.000 --> 00:16:41.000]  兩條魚,
[00:16:41.000 --> 00:16:42.000]  望著天祝福,
[00:16:42.000 --> 00:16:46.000]  這是很顯然地告訴我們是神的工作,
[00:16:46.000 --> 00:16:47.000]  掰開餅遞給門徒,
[00:16:47.000 --> 00:16:49.000]  擺在眾人面前,
[00:16:49.000 --> 00:16:52.000]  也把那兩條魚分散給眾人,
[00:16:52.000 --> 00:16:56.000]  這裡我要跟大家分享,
[00:16:56.000 --> 00:17:02.000]  我們要記得人的方法就是有限的方法,
[00:17:02.000 --> 00:17:04.000]  不是不好,不是不對,
