
[00:00:00.000 --> 00:00:02.000]  多謝各位收看 再見
[00:05:07.000 --> 00:05:09.000]  離開上帝的原意
[00:05:09.000 --> 00:05:14.000]  這些給我們今天一個很好的提醒
[00:05:14.000 --> 00:05:17.000]  我們今天在上帝的說話裏
[00:05:17.000 --> 00:05:20.000]  我們再一次得到這份鼓勵
[00:05:20.000 --> 00:05:22.000]  首先第一個段落
[00:05:22.000 --> 00:05:23.000]  這個亦都可以說
[00:05:23.000 --> 00:05:25.000]  在舊約聖經生命記
[00:05:25.000 --> 00:05:26.000]  它要鋪排的
[00:05:26.000 --> 00:05:28.000]  去到最後這四章
[00:05:28.000 --> 00:05:32.000]  就是舉凡舊約一些重要人物的結尾
[00:05:32.000 --> 00:05:36.000]  都有一篇所謂好像臨終的敘事文
[00:05:36.000 --> 00:05:38.000]  這個臨終的敘事文
[00:05:38.000 --> 00:05:41.000]  頭兩章就是我們今天讀的31章
[00:05:41.000 --> 00:05:44.000]  和32章下一節要說的
[00:05:44.000 --> 00:05:49.000]  就是說到摩西為了保證神的指引
[00:05:49.000 --> 00:05:51.000]  將來他們要蒙恩
[00:05:51.000 --> 00:05:53.000]  得著上帝的福氣的話
[00:05:53.000 --> 00:05:55.000]  他們必須做的行動
[00:05:55.000 --> 00:05:58.000]  而第33、34章就是說摩西的死亡
[00:05:58.000 --> 00:06:00.000]  以及他的埋葬
[00:06:00.000 --> 00:06:02.000]  我們先看頭六節
[00:06:02.000 --> 00:06:06.000]  在頭六節我們會看到
[00:06:06.000 --> 00:06:09.000]  摩西將這些說話
[00:06:09.000 --> 00:06:11.000]  他吩咐以色列眾人對他們說
[00:06:11.000 --> 00:06:13.000]  我已經120歲了
[00:06:13.000 --> 00:06:17.000]  我不能夠照常和你們一起出入
[00:06:17.000 --> 00:06:18.000]  耶和華曾對我說
[00:06:18.000 --> 00:06:20.000]  你不得過這約旦河
[00:06:20.000 --> 00:06:23.000]  耶和華說你的神必在你面前過河
[00:06:23.000 --> 00:06:26.000]  把這些割從你面前除滅
[00:06:26.000 --> 00:06:28.000]  你就必得他們的地
[00:06:28.000 --> 00:06:31.000]  耶穌要在你面前過河
[00:06:31.000 --> 00:06:34.000]  要照耶和華所吩咐的
[00:06:34.000 --> 00:06:35.000]  摩西是很清楚
[00:06:35.000 --> 00:06:38.000]  要鼓勵這些百姓
[00:06:38.000 --> 00:06:40.000]  我年紀大了
[00:06:40.000 --> 00:06:42.000]  120歲了
[00:06:42.000 --> 00:06:44.000]  摩西什麼時候帶他們出埃及
[00:06:44.000 --> 00:06:46.000]  他那時幾多歲
[00:06:46.000 --> 00:06:48.000]  沒錯 80歲
[00:06:48.000 --> 00:06:50.000]  他頭40年
[00:06:50.000 --> 00:06:55.000]  他被埃及公主領養
[00:06:55.000 --> 00:06:57.000]  他40歲的時候
[00:06:57.000 --> 00:07:01.000]  他一拳就打死埃及人
[00:07:01.000 --> 00:07:03.000]  為了自己同胞的緣故
[00:07:03.000 --> 00:07:08.000]  結果後來他們逃亡到米殿曠野
[00:07:08.000 --> 00:07:12.000]  神用40年的時間去塗造摩西
[00:07:12.000 --> 00:07:15.000]  讓他成為一個極其謙和的人
[00:07:15.000 --> 00:07:21.000]  他帶領這班百姓進入應許之地
[00:07:21.000 --> 00:07:24.000]  就因為他們的不信和探子的回報
[00:07:24.000 --> 00:07:29.000]  他們不信神可以立時給他們加拿美地
[00:07:29.000 --> 00:07:31.000]  結果他們走多40年
[00:07:31.000 --> 00:07:34.000]  這40年其實是一個很大的考驗
[00:07:34.000 --> 00:07:36.000]  在當中他們沒有水喝
[00:07:36.000 --> 00:07:37.000]  或者沒有東西吃
[00:07:37.000 --> 00:07:39.000]  他又埋怨他們的領袖
[00:07:39.000 --> 00:07:41.000]  所以摩西真是淒涼
[00:07:41.000 --> 00:07:44.000]  如果你想想他80歲的一個老人家
[00:07:44.000 --> 00:07:47.000]  帶著這班百姓子民
[00:07:47.000 --> 00:07:49.000]  他們在曠野漂流的日子
[00:07:49.000 --> 00:07:52.000]  真的事事都要勞煩他
[00:07:52.000 --> 00:07:55.000]  很多的困難問題
[00:07:55.000 --> 00:07:58.000]  他看見是神與他們同在
[00:07:58.000 --> 00:08:02.000]  而且甚至不能帶他們過河
[00:08:02.000 --> 00:08:05.000]  是因為神已經很清楚跟摩西說
[00:08:05.000 --> 00:08:07.000]  你不可以過去
[00:08:07.000 --> 00:08:09.000]  你可以遠望加拿美地
[00:08:09.000 --> 00:08:14.000]  若但河以西這個流乃與物之地
[00:08:14.000 --> 00:08:15.000]  你沒有份
[00:08:15.000 --> 00:08:16.000]  大家知不知道為什麼
[00:08:16.000 --> 00:08:20.000]  因為摩西在他最後一段路
[00:08:20.000 --> 00:08:26.000]  他一時沒辦法再忍受那些子民
[00:08:26.000 --> 00:08:28.000]  挑釁埋怨
[00:08:28.000 --> 00:08:32.000]  他在當中說你們要水喝
[00:08:32.000 --> 00:08:35.000]  他找他的將鳥擊打盤石兩次
[00:08:35.000 --> 00:08:37.000]  其實上帝沒有吩咐他這樣做
[00:08:37.000 --> 00:08:40.000]  上帝說你吩咐盤石出水
[00:08:40.000 --> 00:08:42.000]  這些水就會出來
[00:08:42.000 --> 00:08:45.000]  但當時他有些怒氣
[00:08:45.000 --> 00:08:48.000]  摩西一時好像失守
[00:08:48.000 --> 00:08:50.000]  但神是很嚴厲
[00:08:50.000 --> 00:08:52.000]  雖然摩西是很忠心
[00:08:52.000 --> 00:08:54.000]  在他人生裏面
[00:08:54.000 --> 00:08:56.000]  他凡事盡心竭力
[00:08:56.000 --> 00:08:59.000]  為百姓 為神的子民
[00:08:59.000 --> 00:09:02.000]  他甚至子民犯罪
[00:09:02.000 --> 00:09:04.000]  他都曾經叩告神
[00:09:04.000 --> 00:09:10.000]  甚至把他的名字從神的冊子裏面
[00:09:10.000 --> 00:09:11.000]  除去他的名字
[00:09:11.000 --> 00:09:14.000]  他都很想挽救這班神的子民
[00:09:14.000 --> 00:09:16.000]  你看見他愛民如子
[00:09:16.000 --> 00:09:18.000]  摩西這個領袖
[00:09:18.000 --> 00:09:20.000]  他是有父母心的
[00:09:20.000 --> 00:09:22.000]  但很可惜
[00:09:22.000 --> 00:09:24.000]  神要懲罰他
[00:09:24.000 --> 00:09:26.000]  你不在百姓面前尊我為聖
[00:09:26.000 --> 00:09:29.000]  你一樣沒有份進去迦南地
[00:09:29.000 --> 00:09:33.000]  你要把領導的盤子交給你的下一任
[00:09:33.000 --> 00:09:35.000]  就是你的副手
[00:09:35.000 --> 00:09:40.000]  約書亞可以說和摩西生經百戰
[00:09:40.000 --> 00:09:43.000]  我們看下一個段落
[00:09:43.000 --> 00:09:45.000]  在第四節到第六節
[00:09:45.000 --> 00:09:50.000]  摩西鼓勵百姓回望過去的歷史
[00:09:50.000 --> 00:09:53.000]  曾經除滅了阿摩利人的王
[00:09:53.000 --> 00:09:55.000]  這個西弘和鄂
[00:09:55.000 --> 00:09:57.000]  以及他們的各一樣
[00:09:57.000 --> 00:09:59.000]  必將他們交在你的面前
[00:09:59.000 --> 00:10:03.000]  你們要照我所吩咐的一切命令
[00:10:03.000 --> 00:10:04.000]  待他們
[00:10:04.000 --> 00:10:07.000]  要照上帝所吩咐的
[00:10:07.000 --> 00:10:12.000]  你很好地去除滅這些外敵
[00:10:12.000 --> 00:10:14.000]  你不要留下他們
[00:10:14.000 --> 00:10:17.000]  但之後你看約書亞記
[00:10:17.000 --> 00:10:19.000]  到時詩記
[00:10:19.000 --> 00:10:20.000]  你會看到
[00:10:20.000 --> 00:10:23.000]  以色列民沒有遵照上帝一切的命令
[00:10:23.000 --> 00:10:25.000]  他們是失敗的
[00:10:25.000 --> 00:10:27.000]  在這裡他要鼓勵他們
[00:10:27.000 --> 00:10:29.000]  你們當剛強壯膽
[00:10:29.000 --> 00:10:30.000]  不要害怕
[00:10:30.000 --> 00:10:31.000]  也不要畏懼他們
[00:10:31.000 --> 00:10:32.000]  因為甚麼
[00:10:32.000 --> 00:10:36.000]  是神耶和華與你們同去
[00:10:36.000 --> 00:10:38.000]  他必不撇下你
[00:10:38.000 --> 00:10:40.000]  也不丟棄你
[00:10:40.000 --> 00:10:43.000]  這個很重要的一個原因
[00:10:43.000 --> 00:10:45.000]  為甚麼你們不用怕
[00:10:45.000 --> 00:10:48.000]  雖然摩西沒有辦法陪你們去
[00:10:48.000 --> 00:10:50.000]  但神與你們同去
[00:10:50.000 --> 00:10:54.000]  也有約書亞帶領你們進入去
[00:10:54.000 --> 00:10:57.000]  接著他們來鼓勵約書亞
[00:10:57.000 --> 00:11:00.000]  同樣的都是類似的鼓勵
[00:11:00.000 --> 00:11:02.000]  就是你們當剛強壯膽
[00:11:02.000 --> 00:11:03.000]  不要害怕
[00:11:03.000 --> 00:11:04.000]  不要驚慌
[00:11:04.000 --> 00:11:07.000]  因為神必與你們同在
[00:11:07.000 --> 00:11:10.000]  耶和華必在你們前行
[00:11:10.000 --> 00:11:12.000]  神不會丟棄你們
[00:11:12.000 --> 00:11:16.000]  同樣是說一個應許
[00:11:16.000 --> 00:11:18.000]  神的同在
[00:11:18.000 --> 00:11:21.000]  以致我們今天無所畏懼
[00:11:21.000 --> 00:11:25.000]  無論環境有多艱難困難
[00:11:25.000 --> 00:11:27.000]  如果屬神的兒女
[00:11:27.000 --> 00:11:29.000]  你是專心一致的
[00:11:29.000 --> 00:11:32.000]  是認定神與我們同在
[00:11:32.000 --> 00:11:34.000]  與我們同行的話
[00:11:34.000 --> 00:11:38.000]  我們今天所作的一切合神心意的聖供
[00:11:38.000 --> 00:11:40.000]  就必然會成就
[00:11:40.000 --> 00:11:43.000]  在下一個段落
[00:11:43.000 --> 00:11:49.000]  摩西就來召祭司和長老來
[00:11:49.000 --> 00:11:52.000]  摩西寫下這個律法
[00:11:52.000 --> 00:11:55.000]  交給陀約季的利美人祭司
[00:11:55.000 --> 00:11:57.000]  和以色列的眾長老
[00:11:57.000 --> 00:11:58.000]  摩西吩咐他們說
[00:11:58.000 --> 00:12:00.000]  每逢七年的最後一年
[00:12:00.000 --> 00:12:02.000]  就是定期的豁免年
[00:12:02.000 --> 00:12:04.000]  即是安息年
[00:12:04.000 --> 00:12:06.000]  在這個鑄盤節的時候
[00:12:06.000 --> 00:12:08.000]  當以色列眾人來到
[00:12:08.000 --> 00:12:11.000]  耶和華理神所選擇的地方
[00:12:11.000 --> 00:12:12.000]  召見他們的時候
[00:12:12.000 --> 00:12:15.000]  你要在以色列眾人面前
[00:12:15.000 --> 00:12:18.000]  念者律法給他們聽
[00:12:18.000 --> 00:12:20.000]  這個很重要
[00:12:20.000 --> 00:12:22.000]  神要吩咐摩西
[00:12:22.000 --> 00:12:26.000]  我的說話不單只是口傳
[00:12:26.000 --> 00:12:28.000]  你一定要把它抄下來
[00:12:28.000 --> 00:12:30.000]  是世代相傳
[00:12:30.000 --> 00:12:34.000]  這個律法書其實就是包含著
[00:12:34.000 --> 00:12:37.000]  律法裡的誡命和典章
[00:12:37.000 --> 00:12:39.000]  在前文30章10節所說
[00:12:39.000 --> 00:12:43.000]  亦提到聖約裡的奏助
[00:12:43.000 --> 00:12:46.000]  前文29章所羅列的那一切
[00:12:46.000 --> 00:12:49.000]  你們不聽上帝謹守的說話
[00:12:49.000 --> 00:12:51.000]  你們就會有報應
[00:12:51.000 --> 00:12:53.000]  神會降和
[00:12:53.000 --> 00:12:54.000]  會懲罰你們
[00:12:54.000 --> 00:12:56.000]  原本神是要賜福你們的
[00:12:56.000 --> 00:12:59.000]  但為什麼變成神降災降禍給你們呢?
[00:12:59.000 --> 00:13:01.000]  是因為你們不來謹守
[00:13:01.000 --> 00:13:03.000]  進行神的話
[00:13:03.000 --> 00:13:05.000]  這一方面對我們今天
[00:13:05.000 --> 00:13:07.000]  每一個神的兒女
[00:13:07.000 --> 00:13:09.000]  都是重要的提醒
[00:13:09.000 --> 00:13:13.000]  你看看12至13節
[00:13:13.000 --> 00:13:17.000]  說到他們每年
[00:13:17.000 --> 00:13:19.000]  在安息年
[00:13:19.000 --> 00:13:21.000]  在鑄盤節的時候
[00:13:21.000 --> 00:13:24.000]  朝聚男女小孩
[00:13:24.000 --> 00:13:26.000]  城中所有寄居的
[00:13:26.000 --> 00:13:28.000]  都一起去聽
[00:13:28.000 --> 00:13:30.000]  只有一個目的
[00:13:30.000 --> 00:13:32.000]  聽神的律法
[00:13:32.000 --> 00:13:34.000]  好學習去敬畏耶和華
[00:13:34.000 --> 00:13:35.000]  你們的神
[00:13:35.000 --> 00:13:36.000]  謹守進行
[00:13:36.000 --> 00:13:38.000]  這律法的一切話
[00:13:38.000 --> 00:13:39.000]  你們的兒女
[00:13:39.000 --> 00:13:41.000]  就算那未曾認識的
[00:13:41.000 --> 00:13:43.000]  也可以聽
[00:13:43.000 --> 00:13:45.000]  學習敬畏耶和華
[00:13:45.000 --> 00:13:46.000]  你們的神
[00:13:46.000 --> 00:13:48.000]  你們一生的日子
[00:13:48.000 --> 00:13:49.000]  在你們過約
[00:13:49.000 --> 00:13:51.000]  但河得為業的地上
[00:13:51.000 --> 00:13:53.000]  都要這樣做
[00:13:53.000 --> 00:13:56.000]  不是未得地為業之前這樣做
[00:13:56.000 --> 00:13:58.000]  而是過了河
[00:13:58.000 --> 00:13:59.000]  去到迦南美地
[00:13:59.000 --> 00:14:01.000]  都同樣要做的
[00:14:01.000 --> 00:14:02.000]  其實這個原則
[00:14:02.000 --> 00:14:04.000]  同樣是應用在
[00:14:04.000 --> 00:14:07.000]  歷世歷代的教會一樣
[00:14:07.000 --> 00:14:09.000]  如果任何一個世代的教會
[00:14:09.000 --> 00:14:10.000]  離棄真道
[00:14:10.000 --> 00:14:12.000]  不再尊重聖經
[00:14:12.000 --> 00:14:14.000]  偏行己路
[00:14:14.000 --> 00:14:17.000]  用我們自己的私意去解說聖經
[00:14:17.000 --> 00:14:21.000]  然後帶領神的子民離經背道的話
[00:14:21.000 --> 00:14:23.000]  這個教會就一定衰落
[00:14:23.000 --> 00:14:25.000]  甚至會消失
[00:14:25.000 --> 00:14:27.000]  神會有祂自己的懲罰
[00:14:27.000 --> 00:14:29.000]  我們看見交棒接棒
[00:14:29.000 --> 00:14:32.000]  這個訊息是很重要
[00:14:32.000 --> 00:14:34.000]  但這個訊息其實告訴我們
[00:14:34.000 --> 00:14:37.000]  不是一個名銜上的交替
[00:14:37.000 --> 00:14:40.000]  不是摩西作為領袖
[00:14:40.000 --> 00:14:42.000]  現在我的副手約書亞
[00:14:42.000 --> 00:14:43.000]  我現在提拔你了
[00:14:43.000 --> 00:14:46.000]  你就做了我的接班人
[00:14:46.000 --> 00:14:50.000]  而重要的是要傳遞的是神的應許
[00:14:50.000 --> 00:14:53.000]  不單是一個領導的權力
[00:14:53.000 --> 00:14:55.000]  而是神的同在
[00:14:55.000 --> 00:14:56.000]  弟兄姊妹
[00:14:56.000 --> 00:14:58.000]  很重要的是這件事
[00:14:58.000 --> 00:15:02.000]  傳承下去的就是神的話
[00:15:02.000 --> 00:15:06.000]  神的道真的能夠代代相傳的話
[00:15:06.000 --> 00:15:08.000]  教會才有未來
[00:15:08.000 --> 00:15:10.000]  那個結果就很清楚
[00:15:10.000 --> 00:15:12.000]  能夠剛強壯膽
[00:15:12.000 --> 00:15:15.000]  做神喜悅我們要成就的事
[00:15:15.000 --> 00:15:19.000]  神的旨意一定會按照祂的應許
[00:15:19.000 --> 00:15:20.000]  在祂的時間
[00:15:20.000 --> 00:15:23.000]  在歷史當中會成就的
[00:15:23.000 --> 00:15:26.000]  最近我聽到一個見證很感動我
[00:15:26.000 --> 00:15:28.000]  是我們當中有一對夫婦
[00:15:28.000 --> 00:15:31.000]  這位太太最近有病
[00:15:31.000 --> 00:15:33.000]  但在她生病之前
[00:15:33.000 --> 00:15:36.000]  她已經開始抄寫聖經
[00:15:36.000 --> 00:15:38.000]  她將聖經每一卷書
[00:15:38.000 --> 00:15:42.000]  每一章每一個字寫下來
[00:15:42.000 --> 00:15:44.000]  我不知道她是否用毛筆寫
[00:15:44.000 --> 00:15:45.000]  但我想不是
[00:15:45.000 --> 00:15:48.000]  就算用原子筆去寫
[00:15:48.000 --> 00:15:50.000]  你猜用多久
[00:15:50.000 --> 00:15:51.000]  一點也不短
[00:15:51.000 --> 00:15:53.000]  不是電腦列印出來
[00:15:53.000 --> 00:15:55.000]  她逐個字去抄寫
[00:15:55.000 --> 00:15:57.000]  抄到現在還差兩卷書
[00:15:57.000 --> 00:15:58.000]  她就抄完了
[00:15:58.000 --> 00:16:01.000]  她抄這本聖經做什麼
[00:16:01.000 --> 00:16:04.000]  原來她說要送給她的子女
[00:16:04.000 --> 00:16:06.000]  我聽完覺得很感動
[00:16:06.000 --> 00:16:10.000]  當一個人用時間去抄寫聖經的時候
[00:16:10.000 --> 00:16:13.000]  他自然一直在默想神的話
[00:16:13.000 --> 00:16:16.000]  為什麼有些人會書法去靈修呢
[00:16:16.000 --> 00:16:18.000]  就是抄那些聖經的話
[00:16:18.000 --> 00:16:21.000]  一邊抄一邊在唸一邊在背
[00:16:21.000 --> 00:16:24.000]  我們晝夜去反覆思想神的話
[00:16:24.000 --> 00:16:28.000]  你的生命自然有根深
[00:16:28.000 --> 00:16:30.000]  有一種能力
[00:16:30.000 --> 00:16:32.000]  是聖靈會充滿你
[00:16:32.000 --> 00:16:35.000]  讓你不去懼怕膽怯
[00:16:35.000 --> 00:16:38.000]  無論你說前面這個路有多艱難
[00:16:38.000 --> 00:16:41.000]  你知道我有神的同在
[00:16:41.000 --> 00:16:43.000]  有聖經的應許
[00:16:43.000 --> 00:16:45.000]  我照著這樣走的時候
[00:16:45.000 --> 00:16:47.000]  有真正的祝福
[00:16:47.000 --> 00:16:49.000]  當我們願意這樣做
[00:16:49.000 --> 00:16:50.000]  你就看到
[00:16:50.000 --> 00:16:53.000]  神的話有多重要
[00:16:53.000 --> 00:16:55.000]  對於不是單止我們
[00:16:55.000 --> 00:16:57.000]  是我們的下一代
[00:16:57.000 --> 00:17:00.000]  還有在今天的崇拜周刊的封面文章
[00:17:00.000 --> 00:17:02.000]  我特別節錄了
[00:17:02.000 --> 00:17:04.000]  我們大家都很尊敬的
[00:17:04.000 --> 00:17:06.000]  這位葛刊利博士
[00:17:06.000 --> 00:17:09.000]  他是葛刊與聖經協會的總講師
[00:17:09.000 --> 00:17:11.000]  也是易經的總監
[00:17:11.000 --> 00:17:13.000]  他過去這幾年
[00:17:13.000 --> 00:17:18.000]  大力地去推動很多的教會
[00:17:18.000 --> 00:17:20.000]  眾弟兄姊妹一起
[00:17:20.000 --> 00:17:22.000]  每天去研讀聖經
[00:17:22.000 --> 00:17:24.000]  我們教會祈禱部
[00:17:24.000 --> 00:17:25.000]  周永禎傳道
[00:17:25.000 --> 00:17:29.000]  也大力推動聖經主線大追蹤
[00:17:29.000 --> 00:17:31.000]  有很多弟兄姊妹參與
[00:17:31.000 --> 00:17:34.000]  而且每天都有這些
[00:17:34.000 --> 00:17:36.000]  逐章逐節
[00:17:36.000 --> 00:17:38.000]  我們來查考神的話
[00:17:38.000 --> 00:17:41.000]  也有些問題給大家去思考
[00:17:41.000 --> 00:17:42.000]  很可惜
[00:17:42.000 --> 00:17:45.000]  葛刊利博士英年早逝
[00:17:45.000 --> 00:17:47.000]  他在七月尾的時候
[00:17:47.000 --> 00:17:49.000]  經過了半年的療治
[00:17:49.000 --> 00:17:52.000]  他也沒有辦法病得到痊癒
[00:17:52.000 --> 00:17:54.000]  他就安息主懷
[00:17:54.000 --> 00:17:56.000]  我聽到這個消息的時候
[00:17:56.000 --> 00:17:57.000]  很震驚
[00:17:57.000 --> 00:17:59.000]  因為這位姐妹
[00:17:59.000 --> 00:18:03.000]  她就好像我們今天這個世代的一個以斯拉
[00:18:03.000 --> 00:18:05.000]  她定志去考究
[00:18:05.000 --> 00:18:07.000]  去遵行神的話
[00:18:07.000 --> 00:18:09.000]  而且去教導
[00:18:09.000 --> 00:18:10.000]  宗教會
[00:18:10.000 --> 00:18:11.000]  一起去學習
[00:18:11.000 --> 00:18:14.000]  我們要尊重上帝的話
[00:18:14.000 --> 00:18:18.000]  這個也好像昔日保羅與以弗所教會離別的時候
[00:18:18.000 --> 00:18:20.000]  他跟他們說
[00:18:20.000 --> 00:18:24.000]  我將你們交付在神和祂恩惠的道
[00:18:24.000 --> 00:18:26.000]  這個道能夠建立你們
[00:18:26.000 --> 00:18:29.000]  叫你們和一切誠信的人
[00:18:29.000 --> 00:18:30.000]  同得基業
[00:18:30.000 --> 00:18:31.000]  弟姐妹
[00:18:31.000 --> 00:18:33.000]  如果你明白神的話
[00:18:33.000 --> 00:18:36.000]  有多有能力和功效
[00:18:36.000 --> 00:18:38.000]  你就會珍惜它
[00:18:38.000 --> 00:18:40.000]  你會很緊張
[00:18:40.000 --> 00:18:41.000]  不單止你自己
[00:18:41.000 --> 00:18:42.000]  你的家人
