
[00:00:00.000 --> 00:00:02.000]  (陳健波) 各位姐妹早安
[00:02:35.000 --> 00:02:38.000]  不知道大兄姐妹有沒有曾經問過類似的問題
[00:02:38.000 --> 00:02:41.000]  我相信第一個問題會多些人問
[00:02:41.000 --> 00:02:45.000]  特別在艱難、困苦的日子裡
[00:02:45.000 --> 00:02:48.000]  我們都很自然會問要到何時呢?
[00:02:48.000 --> 00:02:52.000]  神學生在第一年要修讀原文、希臘文
[00:02:52.000 --> 00:02:54.000]  通常都會問要到何時呢?
[00:02:54.000 --> 00:02:56.000]  要辛苦到何時呢?
[00:02:56.000 --> 00:02:58.000]  通常我們去問這個問題的時候
[00:02:58.000 --> 00:03:02.000]  都是在想何時痛苦會離開呢?
[00:03:02.000 --> 00:03:04.000]  痛苦的經驗離開了就好了
[00:03:04.000 --> 00:03:06.000]  要到何時呢?
[00:03:06.000 --> 00:03:08.000]  要再辛苦到何時呢?
[00:03:08.000 --> 00:03:11.000]  不過我們留意六章十節那裡說
[00:03:11.000 --> 00:03:15.000]  好像不只是說痛苦何時離開
[00:03:15.000 --> 00:03:18.000]  六章十節我們留心說
[00:03:18.000 --> 00:03:20.000]  那裡說是神聖真實的主宰
[00:03:20.000 --> 00:03:26.000]  「你不審判住在地上的人,為我們所流的血伸冤」
[00:03:26.000 --> 00:03:28.000]  要到何時呢?
[00:03:28.000 --> 00:03:30.000]  說什麼呢?
[00:03:30.000 --> 00:03:32.000]  說的是上帝的審判
[00:03:32.000 --> 00:03:36.000]  說的是上帝要為那些義人伸冤
[00:03:36.000 --> 00:03:39.000]  對於這班受害的人
[00:03:39.000 --> 00:03:42.000]  他們相信上帝是聖潔、是公義的
[00:03:42.000 --> 00:03:45.000]  如果上帝是聖潔、是公義的
[00:03:45.000 --> 00:03:46.000]  應該會怎樣呢?
[00:03:46.000 --> 00:03:48.000]  對那些作惡的人會有審判
[00:03:48.000 --> 00:03:50.000]  為那些受害的義人伸冤
[00:03:50.000 --> 00:03:51.000]  是不是?
[00:03:51.000 --> 00:03:52.000]  應該是這樣的
[00:03:52.000 --> 00:03:56.000]  不過似乎他們一直都看不到、看不到
[00:03:56.000 --> 00:03:58.000]  上帝好像離開了
[00:03:58.000 --> 00:04:02.000]  為什麼上帝一直都不出手對付那些作惡的人呢?
[00:04:02.000 --> 00:04:04.000]  上帝去了哪裡呢?
[00:04:04.000 --> 00:04:09.000]  要到何時這個問題其實是問一些很深的神學問題
[00:04:09.000 --> 00:04:12.000]  問究竟上帝是不是聖潔的?
[00:04:12.000 --> 00:04:13.000]  是不是真是公義的?
[00:04:13.000 --> 00:04:16.000]  是不是真是信實的?
[00:04:16.000 --> 00:04:21.000]  這裡不僅僅是說何時離開那個痛苦的問題
[00:04:21.000 --> 00:04:24.000]  上帝何時會有審判
[00:04:24.000 --> 00:04:26.000]  第二個問題
[00:04:26.000 --> 00:04:29.000]  相信會比較少人問的
[00:04:29.000 --> 00:04:32.000]  誰能夠站立得住
[00:04:32.000 --> 00:04:36.000]  這個問題和剛才第一個問題是有關係的
[00:04:36.000 --> 00:04:40.000]  如果上帝是神聖、是公義、是真實
[00:04:40.000 --> 00:04:43.000]  如果上帝真的施行審判的時候
[00:04:43.000 --> 00:04:47.000]  誰可以站立得住?
[00:04:47.000 --> 00:04:50.000]  你和我行不行呢?
[00:04:50.000 --> 00:04:52.000]  聖經有很多地方提到
[00:04:52.000 --> 00:04:54.000]  主耶穌再回來的時候
[00:04:54.000 --> 00:04:57.000]  是會有一個最後的審判
[00:04:57.000 --> 00:05:00.000]  這個審判是所有人都要去面對的
[00:05:00.000 --> 00:05:03.000]  包括信的人和不信的人
[00:05:03.000 --> 00:05:09.000]  保羅在哥倫多前書五章十節提醒我們要立志得主的喜悅
[00:05:09.000 --> 00:05:12.000]  為什麼我們要立志得主的喜悅呢?
[00:05:12.000 --> 00:05:17.000]  因為眾人必須站在基督審判台前受審
[00:05:17.000 --> 00:05:20.000]  為使各人按照本身所行的
[00:05:20.000 --> 00:05:22.000]  或善或惡受報
[00:05:22.000 --> 00:05:26.000]  我們都要面對基督的審判
[00:05:26.000 --> 00:05:30.000]  按照我們所做的或善或惡受報
[00:05:30.000 --> 00:05:32.000]  彼得前書四章十七節直接說
[00:05:32.000 --> 00:05:37.000]  審判要從上帝的家開始
[00:05:37.000 --> 00:05:39.000]  上帝一定會有審判
[00:05:39.000 --> 00:05:42.000]  審判是啟示錄一個很重要的主題
[00:05:42.000 --> 00:05:45.000]  到最後即使死了人
[00:05:45.000 --> 00:05:47.000]  都要照他們所行的
[00:05:47.000 --> 00:05:52.000]  他們將來要站在一個白色大寶座面前接受審判
[00:05:52.000 --> 00:05:56.000]  就在這個大而可畏的日子來臨之前
[00:05:56.000 --> 00:05:59.000]  上帝就透過七印七號七碗
[00:05:59.000 --> 00:06:02.000]  來顯出他的憤怒
[00:06:02.000 --> 00:06:10.000]  弟兄姊妹,七印七號七碗是上帝最後施行審判的一個前奏
[00:06:10.000 --> 00:06:14.000]  前奏都很厲害,死了四分一人,很可怕
[00:06:14.000 --> 00:06:18.000]  到真是上帝要施行最終審判的時候
[00:06:18.000 --> 00:06:21.000]  誰可以站立得住
[00:06:21.000 --> 00:06:25.000]  這是很真實,很嚴肅的問題
[00:06:25.000 --> 00:06:29.000]  在第六章提到兩個問題
[00:06:29.000 --> 00:06:34.000]  要到何時,誰能夠站立得住
[00:06:34.000 --> 00:06:39.000]  第七章的作用就是要解答這兩個問題
[00:06:39.000 --> 00:06:45.000]  解答完之後,八章一節又再回到高揚揭開第七個人
[00:06:45.000 --> 00:06:51.000]  當我們搞清楚第七章的作用就是要解答第六章的兩個問題之後
[00:06:51.000 --> 00:06:54.000]  我們就問第七章說了些什麼
[00:06:54.000 --> 00:06:59.000]  第七章不是很長,十七節的經文
[00:06:59.000 --> 00:07:04.000]  有學者嘗試將經文分開兩個部分
[00:07:04.000 --> 00:07:09.000]  上半部分一到八節說的重點是十四萬四千
[00:07:09.000 --> 00:07:12.000]  大家打開中文聖經都看到標題是這樣說的
[00:07:12.000 --> 00:07:15.000]  十四萬四千是第一到八節的主題
[00:07:15.000 --> 00:07:19.000]  第四節是中心,第四節這樣說
[00:07:19.000 --> 00:07:24.000]  我聽見以色列人各支派裡面受孕的數目有十四萬四千
[00:07:24.000 --> 00:07:30.000]  接著很快數下去,第五到第八節就列出了各支派的數目
[00:07:30.000 --> 00:07:36.000]  每個都有一萬二千人,加起來就是十四萬四千人
[00:07:36.000 --> 00:07:40.000]  上半部分說的主題是十四萬四千
[00:07:40.000 --> 00:07:52.000]  下面的段落,九到十七節說的是世界各地有無數身穿白衣的人來到寶座和羔羊面前
[00:07:52.000 --> 00:07:55.000]  第九節是這樣開頭的
[00:07:55.000 --> 00:07:59.000]  此後我觀看看見有許多人,沒有人能夠計算
[00:07:59.000 --> 00:08:03.000]  是從各幫國、各支派、各民族、各語言出來的
[00:08:03.000 --> 00:08:09.000]  站在寶座和羔羊面前,身穿白衣,手拿中樹枝
[00:08:09.000 --> 00:08:18.000]  接著十到十七節就說身穿白衣、手拿中樹枝的人跟羔羊有甚麼關係
[00:08:18.000 --> 00:08:22.000]  第七章大概分開上下兩個部分
[00:08:22.000 --> 00:08:24.000]  頭部分說十四萬四千
[00:08:24.000 --> 00:08:29.000]  下面就說很多人,世界各地身穿白衣去到羔羊的面前
[00:08:29.000 --> 00:08:32.000]  究竟這兩段經文有沒有關係
[00:08:32.000 --> 00:08:35.000]  第七章主要要說甚麼
[00:08:35.000 --> 00:08:39.000]  我們嘗試透過第六章的兩個問題思想一下
[00:08:39.000 --> 00:08:42.000]  第一個問題大家還記得是甚麼嗎
[00:08:42.000 --> 00:08:44.000]  要到何時,還記得
[00:08:44.000 --> 00:08:46.000]  要到何時呢
[00:08:46.000 --> 00:08:53.000]  上帝要到何時才真正出手去審判惡人為受害的異人身冤呢
[00:08:53.000 --> 00:08:58.000]  其實我們回看六章十一節那裏已經有一個初步的回應
[00:08:58.000 --> 00:09:03.000]  六章十一節那裏說到等到與他們同作僕人
[00:09:03.000 --> 00:09:10.000]  跟他們的弟兄像他們一樣被殺的人數目湊足的時候
[00:09:10.000 --> 00:09:13.000]  到數目湊足的時候
[00:09:13.000 --> 00:09:16.000]  上帝就會有審判的行動
[00:09:16.000 --> 00:09:20.000]  於是我們很自然就會問,那即是多少呢
[00:09:20.000 --> 00:09:23.000]  包括甚麼人在裏面呢
[00:09:23.000 --> 00:09:26.000]  第七章就是一個回答
[00:09:26.000 --> 00:09:28.000]  要到何時上帝真正出手
[00:09:28.000 --> 00:09:32.000]  就是等到上帝在以色列人和世界各地
[00:09:32.000 --> 00:09:37.000]  焦聚他的子民數目達到足夠的時候
[00:09:37.000 --> 00:09:43.000]  上帝就會真正出手去審判惡人為異人身冤
[00:09:43.000 --> 00:09:46.000]  上帝心裏面是有條數在裏面的
[00:09:46.000 --> 00:09:48.000]  十四萬四千
[00:09:48.000 --> 00:09:51.000]  不過有趣的地方就是七章九節告訴我們
[00:09:51.000 --> 00:09:55.000]  這個數目是沒有人能夠計算得到的
[00:09:55.000 --> 00:09:57.000]  是不是很吊詭
[00:09:57.000 --> 00:10:00.000]  有個數目,但又沒有人能夠計算得到
[00:10:00.000 --> 00:10:03.000]  上帝是一定會出手
[00:10:03.000 --> 00:10:05.000]  不會叫人無了期地等下去
[00:10:05.000 --> 00:10:08.000]  等到數目足夠了,他就會出手
[00:10:08.000 --> 00:10:13.000]  不過這個數目又沒有人能夠計算估計得到
[00:10:13.000 --> 00:10:16.000]  大家記得在彼得後書三章八節那裏說到
[00:10:16.000 --> 00:10:18.000]  主漢一日如千年,千年如一日
[00:10:18.000 --> 00:10:20.000]  你說這條數怎麼計呢
[00:10:20.000 --> 00:10:22.000]  計不到
[00:10:22.000 --> 00:10:25.000]  不過在歷史歷代裏面總是有人嘗試去計算
[00:10:25.000 --> 00:10:31.000]  有人嘗試用字面的意思去解釋這段經文
[00:10:31.000 --> 00:10:33.000]  他們會說在主載回來之前
[00:10:33.000 --> 00:10:39.000]  真的有十四萬四千個以色列人會悔改歸主
[00:10:39.000 --> 00:10:41.000]  literally,字面的意思
[00:10:41.000 --> 00:10:48.000]  真的有十四萬四千個猶太人在主載的時候會信耶穌,會悔改
[00:10:48.000 --> 00:10:54.000]  但我們再認真去看,其實字面的意思不是太可能
[00:10:54.000 --> 00:10:56.000]  為什麼這樣說呢
[00:10:56.000 --> 00:11:02.000]  第一我們知道啟示錄是屬於天啟文學的一個題材的書卷
[00:11:02.000 --> 00:11:09.000]  天啟文學的一個特色就是數字不能夠純粹按字面去解釋
[00:11:09.000 --> 00:11:13.000]  譬如第一章那裏說到七火星,我們知道不是說七顆星
[00:11:13.000 --> 00:11:17.000]  那裏說的是七個教會的使者
[00:11:17.000 --> 00:11:21.000]  又譬如七個燈台,不是說七個燈台放在那裏
[00:11:21.000 --> 00:11:26.000]  那裏說的是七個教會
[00:11:26.000 --> 00:11:28.000]  接下來我們會看到很多數字
[00:11:28.000 --> 00:11:34.000]  譬如四十二個月、一千二百六十日和六六六
[00:11:34.000 --> 00:11:36.000]  這些數字我們會看到
[00:11:36.000 --> 00:11:40.000]  這些數字不能夠純粹用字面去解釋
[00:11:40.000 --> 00:11:45.000]  背後有一個很深入的屬靈含義
[00:11:46.000 --> 00:11:53.000]  第二個原因為什麼這段經文不是預言主在來的時候
[00:11:53.000 --> 00:11:57.000]  有十四萬四千個以色列人會悔改歸絕
[00:11:57.000 --> 00:12:03.000]  因為在耶穌出生的時代,其實以色列人都經歷了很多事情
[00:12:03.000 --> 00:12:11.000]  以色列人經歷過亡國、經歷過秘魯、歸回、經歷過殖民和同化
[00:12:11.000 --> 00:12:13.000]  經歷了這麼多事情之後
[00:12:13.000 --> 00:12:16.000]  其實在當時的以色列人裏面
[00:12:16.000 --> 00:12:21.000]  其實已經再不可能根據血統去找回自己屬於哪個支派
[00:12:21.000 --> 00:12:25.000]  大家都不知道我是哪個支派,已經很亂
[00:12:25.000 --> 00:12:27.000]  如果是這樣的時候
[00:12:27.000 --> 00:12:35.000]  你說將來真的會按照支派的數字來到有十四萬四千人悔改
[00:12:35.000 --> 00:12:37.000]  其實是沒有什麼意思的
[00:12:37.000 --> 00:12:41.000]  因為其實都沒有人找到自己是哪個支派
[00:12:41.000 --> 00:12:47.000]  如果大家細心去看第五到第八節的數點清單
[00:12:47.000 --> 00:12:50.000]  裏面提到有十二個支派
[00:12:50.000 --> 00:13:02.000]  有猶大、有裏面有加德、阿徹、拿忽泰利、馬拿西、西勉、利微、以撒加、西布倫、約瑟和變雅文
[00:13:02.000 --> 00:13:03.000]  十二個,是不是
[00:13:03.000 --> 00:13:06.000]  我們不為意的,我們看完之後就說十二個支派
[00:13:06.000 --> 00:13:08.000]  加起來就十四萬四千,是不是
[00:13:08.000 --> 00:13:14.000]  不過學者告訴我們,原來當中是少了一個支派
[00:13:14.000 --> 00:13:18.000]  少了誰呢?大家可以回去找找
[00:13:18.000 --> 00:13:24.000]  昨晚我就問,少了誰呢?誰能夠馬上舉手答到,馬上送一份禮物給你
[00:13:24.000 --> 00:13:26.000]  今天沒有,因為昨天已經說了
[00:13:26.000 --> 00:13:30.000]  少了誰的支派?少了蛋這個支派
[00:13:30.000 --> 00:13:34.000]  那就是多了誰?今晚回去慢慢找找
[00:13:34.000 --> 00:13:36.000]  你少了一個,就是多了一個,是不是
[00:13:36.000 --> 00:13:40.000]  少了誰呢?少了一個蛋的支派
[00:13:40.000 --> 00:13:44.000]  如果這段經文是按字面意思去解釋
[00:13:44.000 --> 00:13:49.000]  即是說這個數點名單是有一些遺漏
[00:13:49.000 --> 00:13:56.000]  如果這個數點名單是要表示上帝的救贖是完全的,是完美的
[00:13:56.000 --> 00:13:59.000]  少了一個支派是不是有點奇怪
[00:13:59.000 --> 00:14:03.000]  是不是表示上帝的拯救有些缺陷
[00:14:03.000 --> 00:14:06.000]  這裡似乎不可能是按字面解釋
[00:14:06.000 --> 00:14:11.000]  當時的以色列人已經不能夠找回自己屬於哪個支派
[00:14:11.000 --> 00:14:15.000]  並且這個數點清單根本就不完整
[00:14:15.000 --> 00:14:19.000]  還有一個原因為什麼這裡不是按字面去解釋
[00:14:19.000 --> 00:14:22.000]  因為14萬4千是有個公式可以計算出來
[00:14:22.000 --> 00:14:24.000]  可能有些頂智媒都聽過
[00:14:24.000 --> 00:14:29.000]  這條數怎麼計算出來呢?就是12乘12乘1000
[00:14:29.000 --> 00:14:33.000]  這樣就計算了14萬4千出來
[00:14:33.000 --> 00:14:37.000]  12乘12乘1000,大家立刻聯想起什麼呢?
[00:14:37.000 --> 00:14:42.000]  12是代表舊約的12個支派,是不是?
[00:14:42.000 --> 00:14:44.000]  然後另外的12是代表什麼呢?
[00:14:44.000 --> 00:14:48.000]  新約耶穌呼召12個門徒,是不是?
[00:14:48.000 --> 00:14:50.000]  1000是怎樣得來的?
[00:14:50.000 --> 00:14:52.000]  1000是10乘10乘10得來的
[00:14:52.000 --> 00:14:56.000]  10是一個表達完美的數字,完整的數字
[00:14:56.000 --> 00:14:59.000]  一個10都不夠,要三個10
[00:14:59.000 --> 00:15:04.000]  就好像我們去敬拜歌頌上帝,盛哉盛哉盛哉要說三次
[00:15:04.000 --> 00:15:07.000]  表達那種絕對的完美
[00:15:07.000 --> 00:15:12.000]  這裡說的,如果我們這樣去拆這個數字來解釋的時候
[00:15:12.000 --> 00:15:15.000]  這裡不是在說字面意思的以色列人
[00:15:15.000 --> 00:15:20.000]  這裡在說屬靈意義上屬於上帝真正的子民
[00:15:20.000 --> 00:15:25.000]  這群人是由上帝呼召阿伯拉罕開始的
[00:15:25.000 --> 00:15:30.000]  直到耶穌呼召門徒跟隨他進入高峰
[00:15:30.000 --> 00:15:36.000]  144,000是屬靈意義上真正上帝的子民
[00:15:36.000 --> 00:15:39.000]  羅馬書1章16節保羅說到
[00:15:39.000 --> 00:15:44.000]  福音本是上帝的大能,要救一切相信的
[00:15:44.000 --> 00:15:50.000]  先是猶太人,然後是希臘人或者是外邦人
[00:15:50.000 --> 00:15:53.000]  於是在數點完以色列各支派的數目之後
[00:15:53.000 --> 00:16:00.000]  第九節立刻就說到世界各地有很多人加入上帝子民的行列
[00:16:00.000 --> 00:16:08.000]  第九節,此後我觀看看見有許多人沒有人能計算是從各邦各支派各民族各語言來的
[00:16:08.000 --> 00:16:14.000]  站在寶座和羔羊面前身穿白衣,手拿中樹枝大聲喊著說
[00:16:14.000 --> 00:16:20.000]  願救恩歸於坐在寶座上,我們的上帝也歸於羔羊
[00:16:20.000 --> 00:16:25.000]  究竟要到何時上帝才出手去施行審判
[00:16:25.000 --> 00:16:29.000]  為受害的義人平反去伸冤呢?
[00:16:29.000 --> 00:16:36.000]  答案就是等到上帝在世界各地焦聚他的子民數目夠的時候
[00:16:36.000 --> 00:16:38.000]  上帝就會出手
[00:16:38.000 --> 00:16:42.000]  上帝的子民包括了以色列人
[00:16:42.000 --> 00:16:49.000]  包括了世界各地各民族各語言的人在裏面
[00:16:49.000 --> 00:16:54.000]  上帝在這個世界裏面一直有工作,上帝不是離開了
[00:16:54.000 --> 00:17:00.000]  災難在患難裏面,我們好像不見了上帝,好像上帝沒有做過事
[00:17:00.000 --> 00:17:04.000]  其實不是,上帝在歷史裏面一直很努力去工作
[00:17:04.000 --> 00:17:07.000]  將人從黑暗裏面拯救出來
[00:17:07.000 --> 00:17:13.000]  患難是拯救的開始,患難不是一個終結
[00:17:13.000 --> 00:17:19.000]  在這個14萬4千的數字裏面,上帝給了一個應許我們
[00:17:19.000 --> 00:17:22.000]  上帝告訴我們,裏面有一個數目
[00:17:22.000 --> 00:17:27.000]  這個世界不會不斷延續下去,這個世界總有結束的一天
[00:17:27.000 --> 00:17:32.000]  黑暗是會消失,光明是會顯出來
[00:17:32.000 --> 00:17:38.000]  上帝的子民數目夠的時候,上帝就會有他的審判
[00:17:38.000 --> 00:17:43.000]  在患難裏面,上帝會將所屬的人拯救出來
[00:17:43.000 --> 00:17:46.000]  這個是上帝的應許
[00:17:46.000 --> 00:17:53.000]  第二個要回應的問題就是,誰能站得住
[00:17:53.000 --> 00:17:56.000]  誰能夠站立得住呢?
[00:17:56.000 --> 00:18:01.000]  去到最後上帝要施行審判的時候,你和我能不能夠站立得住
[00:18:01.000 --> 00:18:03.000]  靠我們自己行不行?
[00:18:03.000 --> 00:18:10.000]  靠我們自己的能力,靠我們自己的本事,靠我們自己的技術知識,行不行?
[00:18:10.000 --> 00:18:16.000]  有沒有人可以說靠自己,能夠在將來站立得住?
[00:18:16.000 --> 00:18:23.000]  沒有吧?因為我們是很脆弱,人是很善變,人是信不過的
[00:18:23.000 --> 00:18:27.000]  上一刻才答應要做的,下一刻就會反悔的
[00:18:27.000 --> 00:18:31.000]  我女兒經常是這樣,人是信不過的
[00:18:31.000 --> 00:18:36.000]  耶穌在被捉拿之前,給她很極力的說
[00:18:36.000 --> 00:18:41.000]  就是必須和你同死,我也絕不會不認你
[00:18:41.000 --> 00:18:44.000]  結果呢?三次就不認了
[00:18:44.000 --> 00:18:47.000]  人是信不過的,人是很脆弱的
[00:18:47.000 --> 00:18:53.000]  特別是面對生死關頭的時候,特別是面對生命受到威脅的時候
[00:18:53.000 --> 00:18:57.000]  親人朋友都可以犧牲的,人是信不過的
[00:18:57.000 --> 00:19:04.000]  靠自己的力量,靠人的承諾,沒有人可以肯定自己能夠站立得住
[00:19:04.000 --> 00:19:10.000]  不過靠上帝就不同了,有上帝的保護,整個情況就不同了
[00:19:10.000 --> 00:19:18.000]  大家留意,這14萬4千個人,他們身上有一個很特別的記號在裡面
[00:19:18.000 --> 00:19:21.000]  2到3節,七章2到3節這樣說
[00:19:21.000 --> 00:19:27.000]  我又看見另一位天使從日出之地上來,拿著永生上帝的印
[00:19:27.000 --> 00:19:33.000]  去向那些得到權並能傷害地和海的四位天使大聲喊著說
[00:19:33.000 --> 00:19:43.000]  你們不可傷害地、海和樹林,讓我們在我們上帝縱伏人的額上蓋了人
[00:19:43.000 --> 00:19:50.000]  這14萬4千個子民,是有個痣頭,有個記號印著的
[00:19:50.000 --> 00:19:56.000]  只是蓋印這個行動已經不可以按字面意思去理解
[00:19:56.000 --> 00:20:00.000]  因為看看旁邊那個有沒有痣頭印在裡面
[00:20:00.000 --> 00:20:05.000]  沒有吧?但我們知道我們是上帝的兒女
[00:20:05.000 --> 00:20:13.000]  蓋印這個行動要表達什麼呢?蓋印這個行動是要表達上帝的保護
[00:20:13.000 --> 00:20:17.000]  大家還記得以色列人出埃及的事件
[00:20:17.000 --> 00:20:22.000]  上帝施行最後一災,殺長子之前
[00:20:22.000 --> 00:20:29.000]  上帝就吩咐摩西叫百姓將羔羊的血塗在門框和門尾上
[00:20:29.000 --> 00:20:36.000]  當上帝的使者見到之後就會越過災禍,不會淋到子民的身上
[00:20:36.000 --> 00:20:42.000]  羔羊的血的蓋印其實是表達上帝的保護
[00:20:42.000 --> 00:20:49.000]  到啟示錄第七章的時候,蓋印同樣有一個發揮保護的作用
[00:20:49.000 --> 00:20:54.000]  第六印揭開了,第七印即將要揭開之前
[00:20:54.000 --> 00:20:58.000]  上帝就吩咐一位天使叫停了這個行動
[00:20:58.000 --> 00:21:04.000]  等到上帝的子民額上蓋了印,然後才揭開第七印
[00:21:04.000 --> 00:21:07.000]  是不是很像出埃及的經驗?
[00:21:07.000 --> 00:21:19.000]  蓋印其實是指上帝會在患難的地方保護屬於他的兒女,他的子民
[00:21:19.000 --> 00:21:27.000]  昔日上帝的子民是通過塗上羔羊的血在房框和門尾上
[00:21:27.000 --> 00:21:33.000]  今天我們是通過什麼來有這個印的記號?
[00:21:33.000 --> 00:21:38.000]  也是羔羊的血,第七章十三節
[00:21:38.000 --> 00:21:44.000]  長老中有一位回應我說,這些穿白衣的是誰,是從哪裡來的?
[00:21:44.000 --> 00:21:47.000]  我對他說,我主也你是知道的
[00:21:47.000 --> 00:21:52.000]  他向我說,這些人是從大患難中出來的
[00:21:52.000 --> 00:21:57.000]  他們曾用羔羊的血將衣裳洗得潔白
[00:21:57.000 --> 00:22:02.000]  昔日以色列人他們在大患難中出來是通過羔羊的血
[00:22:02.000 --> 00:22:04.000]  現在我們也是通過羔羊的血
[00:22:04.000 --> 00:22:08.000]  不過我們知道羔羊的血和以前的羔羊血是不同的
[00:22:08.000 --> 00:22:10.000]  我們是靠著誰的血?
[00:22:10.000 --> 00:22:15.000]  耶穌基督吧,因為啟示錄第五章已經說到耶穌基督是那位被殺的羔羊
[00:22:15.000 --> 00:22:21.000]  他已經得勝,他能夠展開審判大地的書卷
[00:22:21.000 --> 00:22:28.000]  我們已經有耶穌基督的補血,我們有耶穌基督的救贖
[00:22:28.000 --> 00:22:32.000]  這是我們屬於上帝子民的恩
[00:22:32.000 --> 00:22:35.000]  有上帝的恩就有上帝的保護
[00:22:35.000 --> 00:22:41.000]  有上帝的保護為何能勝過一切的挑戰和危險呢?
[00:22:41.000 --> 00:22:49.000]  因為從今以後我們有耶穌基督,有上帝作為我們的大目者
[00:22:49.000 --> 00:22:52.000]  第十五到第十七節
[00:22:52.000 --> 00:22:57.000]  所以他們在上帝的寶座前,晝夜在祂的殿中侍奉祂
[00:22:57.000 --> 00:23:01.000]  那在寶座上的要用帳幕覆蔽他們
[00:23:01.000 --> 00:23:05.000]  他們不在饑,不在渴,太陽必不傷害他們
[00:23:05.000 --> 00:23:08.000]  任何的炎熱也不傷害他們
[00:23:08.000 --> 00:23:14.000]  因為寶座中的羔羊必牧養他們,領他們到生命的泉源
[00:23:14.000 --> 00:23:18.000]  上帝必擦去他們一切的眼淚
[00:23:18.000 --> 00:23:23.000]  上帝要作為我們的目者,作為我們的大目人
[00:23:23.000 --> 00:23:28.000]  有上帝作為我們的大目人,沒有東西能夠傷害我們
[00:23:28.000 --> 00:23:33.000]  這段經文到啟示錄二十一章會再一次出現,我們將來會再讀到
[00:23:33.000 --> 00:23:38.000]  到新天新地展開的時候,上帝要親自和他的子民同在
[00:23:38.000 --> 00:23:41.000]  然後就要擦去我們一切的眼淚
[00:23:41.000 --> 00:23:45.000]  不會再有死亡,不會再有悲哀,哭號,痛苦
[00:23:45.000 --> 00:23:48.000]  因為先前的事已經過去了
[00:23:48.000 --> 00:23:52.000]  上帝要作為我們的目者,祂要作為我們的大目人
[00:23:52.000 --> 00:23:55.000]  沒有東西能夠傷害我們
[00:23:55.000 --> 00:24:00.000]  不是說一時一刻的保護,不是說今天的保護,不是說昨天的保護
[00:24:00.000 --> 00:24:04.000]  是說到世界沒了的時候,耶穌基督再回來
[00:24:04.000 --> 00:24:08.000]  這種保護延續到將來
