
[00:00:00.000 --> 00:00:02.000]  (剩餘時間)
[00:01:30.000 --> 00:01:31.000]  真的很真誠
[00:01:31.000 --> 00:01:32.000]  更加是
[00:01:32.000 --> 00:01:34.000]  我們更加需要上帝
[00:01:34.000 --> 00:01:36.000]  就是困難的時候
[00:01:36.000 --> 00:01:38.000]  我們更加需要神
[00:01:38.000 --> 00:01:40.000]  我們今天回來教會
[00:01:40.000 --> 00:01:43.000]  我們可以一起互相去鼓勵
[00:01:43.000 --> 00:01:45.000]  互相的代徒
[00:01:45.000 --> 00:01:47.000]  亦都去挑戰我們自己
[00:01:47.000 --> 00:01:49.000]  去反思我們自己的mindset
[00:01:49.000 --> 00:01:50.000]  我們的價值觀
[00:01:50.000 --> 00:01:52.000]  其實是不是
[00:01:52.000 --> 00:01:55.000]  不知不覺都會學了別人的價值觀
[00:01:55.000 --> 00:01:56.000]  是嗎
[00:01:56.000 --> 00:01:57.000]  我們會覺得
[00:01:57.000 --> 00:02:00.000]  別人節省了多少時間
[00:02:00.000 --> 00:02:01.000]  不用回教會
[00:02:01.000 --> 00:02:02.000]  但我們回教會
[00:02:02.000 --> 00:02:04.000]  我們知道我們的目的
[00:02:04.000 --> 00:02:06.000]  我們知道我們為了誰
[00:02:06.000 --> 00:02:07.000]  所以我相信
[00:02:07.000 --> 00:02:08.000]  今天你坐在這裡
[00:02:08.000 --> 00:02:10.000]  上帝是喜悅的
[00:02:10.000 --> 00:02:12.000]  上帝是有話要跟我們說的
[00:02:12.000 --> 00:02:13.000]  好不好
[00:02:13.000 --> 00:02:15.000]  記得上星期
[00:02:15.000 --> 00:02:19.000]  Puzzle Team跟我們分享了一個主題
[00:02:19.000 --> 00:02:22.000]  我知道Junior還不知道
[00:02:22.000 --> 00:02:25.000]  因為當時應該分組了
[00:02:25.000 --> 00:02:27.000]  跟我們分享了一個主題
[00:02:27.000 --> 00:02:32.000]  就是突破生命的界限
[00:02:32.000 --> 00:02:33.000]  這位耶穌
[00:02:33.000 --> 00:02:36.000]  說到祂在水上行走
[00:02:36.000 --> 00:02:37.000]  我想請問
[00:02:37.000 --> 00:02:38.000]  特別是Junior
[00:02:38.000 --> 00:02:39.000]  誰聽過這個故事
[00:02:39.000 --> 00:02:41.000]  耶穌在水上行走
[00:02:41.000 --> 00:02:43.000]  Junior
[00:02:43.000 --> 00:02:45.000]  你的內心是一個Junior
[00:02:45.000 --> 00:02:46.000]  OK OK Thank you
[00:02:46.000 --> 00:02:48.000]  上星期都聽過
[00:02:48.000 --> 00:02:50.000]  他教我們
[00:02:50.000 --> 00:02:52.000]  最後他跟我們講了一個功課
[00:02:52.000 --> 00:02:57.000]  我們不要單單追求這些神蹟
[00:02:57.000 --> 00:02:59.000]  我們不是單單要去
[00:02:59.000 --> 00:03:01.000]  經歷這些神蹟這麼簡單
[00:03:01.000 --> 00:03:06.000]  而是要認識神蹟背後的這位主耶穌
[00:03:06.000 --> 00:03:07.000]  換句話說
[00:03:07.000 --> 00:03:09.000]  我們在考試當中
[00:03:09.000 --> 00:03:13.000]  我們不是單單要追求很高分
[00:03:13.000 --> 00:03:14.000]  追求滿分
[00:03:14.000 --> 00:03:16.000]  而更加重要的是
[00:03:16.000 --> 00:03:18.000]  我們要在考試當中
[00:03:18.000 --> 00:03:19.000]  溫書當中
[00:03:19.000 --> 00:03:21.000]  經歷上帝
[00:03:21.000 --> 00:03:24.000]  這才是Mindset的轉變
[00:03:24.000 --> 00:03:26.000]  這才是重點
[00:03:26.000 --> 00:03:29.000]  所以當我們面對困難的時候
[00:03:29.000 --> 00:03:31.000]  上次巴斯提醒我們
[00:03:31.000 --> 00:03:34.000]  我們更加要放下我們的框框
[00:03:34.000 --> 00:03:35.000]  什麼框框
[00:03:35.000 --> 00:03:38.000]  就是讓神加入我們的生命
[00:03:38.000 --> 00:03:39.000]  讓我們知道
[00:03:39.000 --> 00:03:42.000]  原來神連水面都可以行走
[00:03:42.000 --> 00:03:45.000]  在水上行走的話
[00:03:45.000 --> 00:03:46.000]  有什麼在我們生命當中
[00:03:46.000 --> 00:03:47.000]  祂做不到
[00:03:47.000 --> 00:03:50.000]  所以我們帶著這樣的想法
[00:03:50.000 --> 00:03:52.000]  進入今天的講道
[00:03:52.000 --> 00:03:56.000]  同樣地今天我們會講一個類似的題目
[00:03:56.000 --> 00:03:59.000]  就是和界限有關
[00:03:59.000 --> 00:04:01.000]  剛才看到
[00:04:01.000 --> 00:04:03.000]  就是要定好你的界線
[00:04:03.000 --> 00:04:06.000]  定好你的boundaries
[00:04:06.000 --> 00:04:08.000]  什麼意思呢
[00:04:08.000 --> 00:04:11.000]  我們就進入這個主題
[00:04:11.000 --> 00:04:14.000]  在我們的生活環境中
[00:04:14.000 --> 00:04:18.000]  其實都佈滿著很多的boundaries
[00:04:18.000 --> 00:04:21.000]  我不知道你現在腦海中想到什麼圖畫
[00:04:21.000 --> 00:04:24.000]  有很多的界線或界限
[00:04:24.000 --> 00:04:25.000]  例如
[00:04:25.000 --> 00:04:27.000]  當我們去搭地鐵的時候
[00:04:27.000 --> 00:04:29.000]  站在月台會看到這條線
[00:04:29.000 --> 00:04:32.000]  這條線代表什麼
[00:04:32.000 --> 00:04:35.000]  當我們走過了這條線
[00:04:35.000 --> 00:04:37.000]  代表什麼
[00:04:37.000 --> 00:04:38.000]  對了
[00:04:38.000 --> 00:04:40.000]  代表有機會危險
[00:04:40.000 --> 00:04:41.000]  謝謝
[00:04:41.000 --> 00:04:42.000]  對了
[00:04:42.000 --> 00:04:44.000]  代表有危險
[00:04:44.000 --> 00:04:46.000]  很多人喜歡
[00:04:46.000 --> 00:04:47.000]  我沒事
[00:04:47.000 --> 00:04:49.000]  我以前都試過
[00:04:49.000 --> 00:04:50.000]  覺得自己很厲害
[00:04:50.000 --> 00:04:52.000]  我可以在外面走
[00:04:52.000 --> 00:04:54.000]  但過了這條界線
[00:04:54.000 --> 00:04:55.000]  是會有危險的
[00:04:55.000 --> 00:04:58.000]  所以界線的其中一個重點
[00:04:58.000 --> 00:04:59.000]  是去保護我們
[00:04:59.000 --> 00:05:01.000]  其中一個目的是去保護我們
[00:05:01.000 --> 00:05:04.000]  我記得在小時候
[00:05:04.000 --> 00:05:06.000]  父母都會教我的
[00:05:06.000 --> 00:05:08.000]  我相信你們父母都會的
[00:05:08.000 --> 00:05:11.000]  就是男女之間有界線
[00:05:11.000 --> 00:05:13.000]  母親會跟我說
[00:05:13.000 --> 00:05:16.000]  男孩子不可以進女廁
[00:05:16.000 --> 00:05:20.000]  或者男孩子不可以隨便碰異性
[00:05:20.000 --> 00:05:22.000]  同性你都不要隨便碰
[00:05:22.000 --> 00:05:24.000]  現在很流行
[00:05:24.000 --> 00:05:26.000]  對了
[00:05:26.000 --> 00:05:29.000]  原來除了這方面身體上有界線
[00:05:29.000 --> 00:05:31.000]  原來人際關係
[00:05:31.000 --> 00:05:32.000]  在社會當中
[00:05:32.000 --> 00:05:35.000]  其實等等的方面都有界線
[00:05:35.000 --> 00:05:36.000]  對不對
[00:05:36.000 --> 00:05:38.000]  那些界線
[00:05:38.000 --> 00:05:39.000]  當你越過了
[00:05:39.000 --> 00:05:41.000]  例如你越過了法律的界線
[00:05:41.000 --> 00:05:42.000]  那即是怎樣
[00:05:42.000 --> 00:05:44.000]  那就是犯法
[00:05:44.000 --> 00:05:45.000]  不知道
[00:05:45.000 --> 00:05:47.000]  有不同的後果
[00:05:47.000 --> 00:05:48.000]  你讀法律的
[00:05:48.000 --> 00:05:49.000]  哪裡讀法律
[00:05:49.000 --> 00:05:52.000]  有人讀法律
[00:05:52.000 --> 00:05:54.000]  你知道這是重要的
[00:05:54.000 --> 00:05:55.000]  很敏感的
[00:05:55.000 --> 00:05:56.000]  Uncle Vincent
[00:05:56.000 --> 00:05:57.000]  都是讀法律
[00:05:57.000 --> 00:06:01.000]  但原來我們在同樣信仰的層面
[00:06:01.000 --> 00:06:04.000]  我們都需要有界線
[00:06:04.000 --> 00:06:05.000]  認同嗎
[00:06:05.000 --> 00:06:06.000]  我們在信仰層面
[00:06:06.000 --> 00:06:08.000]  其實按同樣道理
[00:06:08.000 --> 00:06:10.000]  都需要有界線
[00:06:10.000 --> 00:06:12.000]  我不知道你今天有沒有
[00:06:12.000 --> 00:06:15.000]  如果你有的話
[00:06:15.000 --> 00:06:17.000]  你的界線你設定在哪裡
[00:06:17.000 --> 00:06:19.000]  我不知道你
[00:06:19.000 --> 00:06:22.000]  沒有時間跟你旁邊的人說
[00:06:22.000 --> 00:06:23.000]  例如
[00:06:23.000 --> 00:06:24.000]  你可能跟自己說
[00:06:24.000 --> 00:06:28.000]  我將來如果我要拍拖的話
[00:06:28.000 --> 00:06:30.000]  立刻很精神
[00:06:30.000 --> 00:06:32.000]  要拍拖的話
[00:06:32.000 --> 00:06:34.000]  我一定會選擇基督徒
[00:06:34.000 --> 00:06:36.000]  那些不是基督徒
[00:06:36.000 --> 00:06:38.000]  他靠近你
[00:06:38.000 --> 00:06:39.000]  你不要跟著我
[00:06:39.000 --> 00:06:40.000]  我不理你
[00:06:40.000 --> 00:06:43.000]  湧過來我也拒絕他
[00:06:43.000 --> 00:06:45.000]  這就是你的界線
[00:06:45.000 --> 00:06:47.000]  講回這些話題
[00:06:47.000 --> 00:06:48.000]  大家喜歡聽
[00:06:48.000 --> 00:06:50.000]  一定會有一個界線
[00:06:50.000 --> 00:06:53.000]  所以究竟信仰的界線
[00:06:53.000 --> 00:06:54.000]  應該怎樣設定
[00:06:54.000 --> 00:06:57.000]  或者你今天有沒有界線
[00:06:57.000 --> 00:06:59.000]  這是一個比較特別的主題
[00:06:59.000 --> 00:07:02.000]  一次你今天藉著馬克福音
[00:07:02.000 --> 00:07:04.000]  第七章
[00:07:04.000 --> 00:07:05.000]  我們一起看看
[00:07:05.000 --> 00:07:06.000]  這班人
[00:07:06.000 --> 00:07:08.000]  那班所謂的主角
[00:07:08.000 --> 00:07:10.000]  就是法理賽人
[00:07:10.000 --> 00:07:13.000]  和我們熟悉的一些文士
[00:07:13.000 --> 00:07:15.000]  Teachers of the Law
[00:07:15.000 --> 00:07:17.000]  他怎樣去設定一些界線
[00:07:17.000 --> 00:07:19.000]  我們當中其實有沒有一些東西
[00:07:19.000 --> 00:07:21.000]  是值得我們學習
[00:07:21.000 --> 00:07:23.000]  或者需要我們學習
[00:07:23.000 --> 00:07:25.000]  我們一起讀這章經文
[00:07:25.000 --> 00:07:27.000]  一節五節
[00:07:27.000 --> 00:07:28.000]  請大家讀
[00:07:28.000 --> 00:07:29.000]  讀中文
[00:07:29.000 --> 00:07:31.000]  預備起
[00:07:31.000 --> 00:07:39.000]  有法理賽人和幾個從耶路撒冷來的文士聚集到耶穌那裡
[00:07:39.000 --> 00:07:42.000]  他們曾望以他們的門徒中
[00:07:42.000 --> 00:07:45.000]  有人用不見證的手
[00:07:45.000 --> 00:07:48.000]  就是沒有洗的手吃飯
[00:07:48.000 --> 00:07:51.000]  法理賽人和所有的猶太人
[00:07:51.000 --> 00:07:54.000]  都居守古人的傳統
[00:07:54.000 --> 00:07:58.000]  若不按規矩洗手就不吃飯
[00:07:58.000 --> 00:08:00.000]  從此以來
[00:08:00.000 --> 00:08:03.000]  若不洗的也不吃飯
[00:08:03.000 --> 00:08:07.000]  他們還居守無這面的規矩
[00:08:07.000 --> 00:08:11.000]  如洗杯般放棄的法律
[00:08:11.000 --> 00:08:14.000]  法理賽人和思念的家族
[00:08:14.000 --> 00:08:16.000]  被你們的門徒毀壞了
[00:08:16.000 --> 00:08:19.000]  不只古人的傳統
[00:08:19.000 --> 00:08:22.000]  已經變成了民權的承諾
[00:08:22.000 --> 00:08:24.000]  很開心
[00:08:24.000 --> 00:08:26.000]  比平時大聲了幾倍
[00:08:26.000 --> 00:08:29.000]  很欣賞大家
[00:08:29.000 --> 00:08:31.000]  待會我們可以讀英文
[00:08:31.000 --> 00:08:34.000]  不過在第七章
[00:08:34.000 --> 00:08:36.000]  第七章一開始就發生什麼事呢
[00:08:36.000 --> 00:08:39.000]  作者叫Mark
[00:08:39.000 --> 00:08:41.000]  作者就是馬可
[00:08:41.000 --> 00:08:43.000]  他將一個鏡頭
[00:08:43.000 --> 00:08:45.000]  從第六章的神蹟
[00:08:45.000 --> 00:08:47.000]  走在水面上的神蹟
[00:08:47.000 --> 00:08:50.000]  就重新重新編織成一個衝突
[00:08:50.000 --> 00:08:56.000]  一個法理賽人文士和耶穌之間的衝突
[00:08:56.000 --> 00:08:58.000]  如果你熟悉他們的故事
[00:08:58.000 --> 00:09:00.000]  熟悉這班人的時候
[00:09:00.000 --> 00:09:03.000]  你會知道他們和耶穌一點都不友好
[00:09:03.000 --> 00:09:07.000]  他們會找機會去挑戰耶穌
[00:09:07.000 --> 00:09:09.000]  是因為他們覺得
[00:09:09.000 --> 00:09:12.000]  耶穌現在你這麼多人歡喜
[00:09:12.000 --> 00:09:14.000]  這麼多人認識
[00:09:14.000 --> 00:09:16.000]  這麼多人喜歡
[00:09:16.000 --> 00:09:19.000]  他們就覺得自己被威脅
[00:09:19.000 --> 00:09:22.000]  所以就找機會找位置進去
[00:09:22.000 --> 00:09:24.000]  找位置去挑戰他
[00:09:24.000 --> 00:09:26.000]  發生什麼事呢
[00:09:26.000 --> 00:09:28.000]  第二節他說
[00:09:28.000 --> 00:09:29.000]  他看到你那班
[00:09:29.000 --> 00:09:31.000]  耶穌那班門徒
[00:09:31.000 --> 00:09:33.000]  用不潔淨的手吃飯
[00:09:33.000 --> 00:09:35.000]  就是沒有洗手吃飯
[00:09:35.000 --> 00:09:36.000]  然後他們就說
[00:09:36.000 --> 00:09:38.000]  就把握機會去質問耶穌
[00:09:38.000 --> 00:09:39.000]  第五節最後
[00:09:39.000 --> 00:09:41.000]  藍色那邊應該
[00:09:41.000 --> 00:09:42.000]  藍色紫色
[00:09:42.000 --> 00:09:45.000]  你的門徒為什麼不按照古人的傳統
[00:09:45.000 --> 00:09:49.000]  竟然用不潔淨的手吃飯
[00:09:49.000 --> 00:09:51.000]  原來就是這樣
[00:09:51.000 --> 00:09:53.000]  原來這個衝突
[00:09:53.000 --> 00:09:56.000]  今天看的經文就源於一個衝突
[00:09:56.000 --> 00:09:57.000]  一個原因
[00:09:57.000 --> 00:09:59.000]  就是沒有洗手吃飯
[00:09:59.000 --> 00:10:01.000]  我可以問問大家
[00:10:01.000 --> 00:10:02.000]  請問我們在當中
[00:10:02.000 --> 00:10:05.000]  有誰吃飯之前不流行洗手的
[00:10:05.000 --> 00:10:07.000]  吃飯之前不流行洗手的舉手
[00:10:07.000 --> 00:10:09.000]  坦白一點好不好
[00:10:09.000 --> 00:10:12.000]  疫情之後應該會好一點
[00:10:12.000 --> 00:10:14.000]  看到有問題的舉手
[00:10:14.000 --> 00:10:15.000]  就是這樣
[00:10:15.000 --> 00:10:17.000]  一個這麼小的事
[00:10:17.000 --> 00:10:19.000]  就去有個爭吵
[00:10:19.000 --> 00:10:20.000]  有個衝突
[00:10:20.000 --> 00:10:22.000]  不洗手吃飯
[00:10:22.000 --> 00:10:25.000]  疫情當中我們是會洗手的
[00:10:25.000 --> 00:10:26.000]  知道大家都很乖
[00:10:26.000 --> 00:10:28.000]  究竟問題在哪裡呢
[00:10:28.000 --> 00:10:30.000]  你是不是要執著於
[00:10:30.000 --> 00:10:32.000]  是不是不要用簡易舉手
[00:10:32.000 --> 00:10:35.000]  是不是他們做完大事
[00:10:35.000 --> 00:10:37.000]  然後沒有洗手呢
[00:10:37.000 --> 00:10:39.000]  究竟問題在哪裡呢
[00:10:39.000 --> 00:10:42.000]  這麼小的事都很生氣
[00:10:42.000 --> 00:10:44.000]  當然今天的問題
[00:10:44.000 --> 00:10:46.000]  不是表面所看這麼簡單
[00:10:46.000 --> 00:10:48.000]  你會發現
[00:10:48.000 --> 00:10:51.000]  其實背後是可以很複雜的
[00:10:51.000 --> 00:10:52.000]  馬可很好
[00:10:52.000 --> 00:10:54.000]  你會發現三四節
[00:10:54.000 --> 00:10:55.000]  三和第四節
[00:10:55.000 --> 00:10:57.000]  是有一點點extra
[00:10:57.000 --> 00:11:00.000]  你拿走了其實都很順暢
[00:11:00.000 --> 00:11:03.000]  你拿走了三四節都很順暢
[00:11:03.000 --> 00:11:04.000]  因為他是個background
[00:11:04.000 --> 00:11:08.000]  他就說法利初人和所有的猶太人
[00:11:08.000 --> 00:11:11.000]  都居守於一個叫古人的傳統
[00:11:11.000 --> 00:11:13.000]  如果不按規矩就不吃飯
[00:11:13.000 --> 00:11:15.000]  不吃飯先
[00:11:15.000 --> 00:11:16.000]  不吃飯先
[00:11:16.000 --> 00:11:19.000]  原來這個不是一個衛生問題
[00:11:19.000 --> 00:11:21.000]  即是說他沒有用簡易
[00:11:21.000 --> 00:11:23.000]  沒有用這個Dove
[00:11:23.000 --> 00:11:25.000]  還是什麼牌子
[00:11:25.000 --> 00:11:26.000]  沒有用滴露
[00:11:26.000 --> 00:11:29.000]  他們的問題是傳統
[00:11:29.000 --> 00:11:31.000]  是古人的傳統
[00:11:31.000 --> 00:11:35.000]  即是說是一代一代遺傳下來的時候
[00:11:35.000 --> 00:11:37.000]  這位同學你想舉手嗎
[00:11:37.000 --> 00:11:41.000]  我遮住了
[00:11:41.000 --> 00:11:43.000]  好謝謝
[00:11:43.000 --> 00:11:44.000]  好sorry
[00:11:44.000 --> 00:11:45.000]  我互相走走
[00:11:45.000 --> 00:11:46.000]  好
[00:11:46.000 --> 00:11:50.000]  這個什麼的傳統呢
[00:11:50.000 --> 00:11:52.000]  原來就是由洗手
[00:11:52.000 --> 00:11:53.000]  他們以前的傳統
[00:11:53.000 --> 00:11:55.000]  是他們一定要洗手
[00:11:55.000 --> 00:11:57.000]  並且按住規矩
[00:11:57.000 --> 00:11:59.000]  紅色字就是按住規矩
[00:11:59.000 --> 00:12:00.000]  什麼規矩
[00:12:00.000 --> 00:12:03.000]  就是其實他們是要怎樣
[00:12:03.000 --> 00:12:05.000]  要洗多少秒
[00:12:05.000 --> 00:12:07.000]  要洗完整隻手
[00:12:07.000 --> 00:12:09.000]  好像我們洗手20秒那些
[00:12:09.000 --> 00:12:10.000]  洗手操
[00:12:10.000 --> 00:12:13.000]  即是他們有他們特定的形式
[00:12:13.000 --> 00:12:14.000]  不單止這樣
[00:12:14.000 --> 00:12:17.000]  他們還要洗完手
[00:12:17.000 --> 00:12:18.000]  他們是第二句
[00:12:18.000 --> 00:12:21.000]  他們要去離開那個market
[00:12:21.000 --> 00:12:22.000]  他們離開市場
[00:12:22.000 --> 00:12:23.000]  或者在街外回來
[00:12:23.000 --> 00:12:25.000]  他們不單止洗石手
[00:12:25.000 --> 00:12:27.000]  他們整個人都洗
[00:12:27.000 --> 00:12:30.000]  第二句就是原來在後面
[00:12:30.000 --> 00:12:33.000]  他們在市場回來
[00:12:33.000 --> 00:12:35.000]  要洗整個人
[00:12:35.000 --> 00:12:36.000]  即是不單止洗手
[00:12:36.000 --> 00:12:37.000]  洗完腳
[00:12:37.000 --> 00:12:38.000]  洗完身
[00:12:38.000 --> 00:12:39.000]  這些都是他們的規矩
[00:12:39.000 --> 00:12:43.000]  第三就是原來他們買完東西回來
[00:12:43.000 --> 00:12:45.000]  橙色字
[00:12:45.000 --> 00:12:46.000]  他們買完東西回來
[00:12:46.000 --> 00:12:48.000]  就是要洗杯
[00:12:48.000 --> 00:12:52.000]  洗這些床鋪等等
[00:12:52.000 --> 00:12:53.000]  很複雜的
[00:12:53.000 --> 00:12:55.000]  他們一定要fulfill
[00:12:55.000 --> 00:12:57.000]  我們見到的時候
[00:12:57.000 --> 00:12:59.000]  會自己心想一個問題
[00:12:59.000 --> 00:13:01.000]  為什麼他們要這樣做
[00:13:01.000 --> 00:13:04.000]  為什麼起初要弄得這麼複雜
[00:13:04.000 --> 00:13:05.000]  整件事
[00:13:05.000 --> 00:13:08.000]  大家覺得有沒有什麼原因
[00:13:08.000 --> 00:13:12.000]  有沒有什麼原因
[00:13:12.000 --> 00:13:16.000]  其實他們傳統的背後
[00:13:16.000 --> 00:13:18.000]  都是和我們宗教有關
[00:13:18.000 --> 00:13:20.000]  都是和他們的信仰
[00:13:20.000 --> 00:13:22.000]  這個宗教的原因
[00:13:22.000 --> 00:13:24.000]  所以是宗教上的issue
[00:13:24.000 --> 00:13:28.000]  原來他們藉著這麼複雜
[00:13:28.000 --> 00:13:30.000]  這麼precise的rule
[00:13:30.000 --> 00:13:32.000]  或者ritual
[00:13:32.000 --> 00:13:35.000]  就是去表達他們的身份
[00:13:35.000 --> 00:13:36.000]  他們什麼身份
[00:13:36.000 --> 00:13:37.000]  就是猶太人的身份
[00:13:37.000 --> 00:13:40.000]  和那些街外的人
[00:13:40.000 --> 00:13:42.000]  那些外邦人都不洗手
[00:13:42.000 --> 00:13:44.000]  他們都不會做這些事
[00:13:44.000 --> 00:13:45.000]  代表什麼
[00:13:45.000 --> 00:13:47.000]  他們是神的子民
[00:13:47.000 --> 00:13:50.000]  他們覺得這件事就是厲害
[00:13:50.000 --> 00:13:53.000]  是所謂分別了出來的
[00:13:53.000 --> 00:13:56.000]  set apart from 其他人
[00:13:56.000 --> 00:13:58.000]  他們覺得應該要這樣做
[00:13:58.000 --> 00:14:00.000]  就好像今天
[00:14:00.000 --> 00:14:02.000]  我們吃飯之前會祈禱
[00:14:02.000 --> 00:14:04.000]  誰吃飯之前會祈禱
[00:14:04.000 --> 00:14:07.000]  吃飯之前祈禱
[00:14:07.000 --> 00:14:09.000]  可能你是念口旺
[00:14:09.000 --> 00:14:10.000]  有機會
[00:14:10.000 --> 00:14:11.000]  但亦都是因為
[00:14:11.000 --> 00:14:12.000]  你讓人看到
[00:14:12.000 --> 00:14:14.000]  你其實是一個基督徒
[00:14:14.000 --> 00:14:15.000]  你知不知道
[00:14:15.000 --> 00:14:16.000]  你閉上眼的時候
[00:14:16.000 --> 00:14:18.000]  別人可能會看著你
[00:14:18.000 --> 00:14:20.000]  或者看到你是一個基督徒
[00:14:20.000 --> 00:14:21.000]  或者打開眼的時候
[00:14:21.000 --> 00:14:23.000]  你會失去一塊雞扒
[00:14:23.000 --> 00:14:24.000]  不過不要緊
[00:14:24.000 --> 00:14:25.000]  你讓人知道
[00:14:25.000 --> 00:14:27.000]  你自己是什麼身份
[00:14:27.000 --> 00:14:29.000]  所以就是這個意思
[00:14:29.000 --> 00:14:31.000]  本來原意是好的
[00:14:31.000 --> 00:14:33.000]  或者說多一點背景
[00:14:33.000 --> 00:14:35.000]  在舊約的利美記裡面
[00:14:35.000 --> 00:14:37.000]  其實大家
[00:14:37.000 --> 00:14:38.000]  利美記知不知道是什麼
[00:14:38.000 --> 00:14:40.000]  大家不是很看那本書
[00:14:40.000 --> 00:14:43.000]  比較少看的
[00:14:43.000 --> 00:14:44.000]  看完之後
[00:14:44.000 --> 00:14:46.000]  以前經常說出不了埃及
[00:14:46.000 --> 00:14:47.000]  看著看著
[00:14:47.000 --> 00:14:48.000]  看到一半就停了
[00:14:48.000 --> 00:14:49.000]  我不再看了
[00:14:49.000 --> 00:14:50.000]  很難看
[00:14:50.000 --> 00:14:52.000]  裡面其實說了很多
[00:14:52.000 --> 00:14:55.000]  另類比較有趣的東西
[00:14:55.000 --> 00:14:57.000]  有些東西
[00:14:57.000 --> 00:14:58.000]  他們是可以做的
[00:14:58.000 --> 00:15:00.000]  有些東西他們可以吃的
[00:15:00.000 --> 00:15:01.000]  有些東西他們是不可以吃
[00:15:01.000 --> 00:15:02.000]  亦都不可以碰的
[00:15:02.000 --> 00:15:04.000]  例如屍體
[00:15:04.000 --> 00:15:06.000]  例如一些動物
[00:15:06.000 --> 00:15:07.000]  好像這樣
[00:15:12.000 --> 00:15:14.000]  是不是在幫我
[00:15:14.000 --> 00:15:17.000]  有些動物
[00:15:17.000 --> 00:15:19.000]  有些海鮮
[00:15:19.000 --> 00:15:21.000]  動物他們是可以吃的
[00:15:21.000 --> 00:15:23.000]  這邊是可以吃的
[00:15:23.000 --> 00:15:25.000]  那邊是不可以吃的
[00:15:25.000 --> 00:15:26.000]  大家最熟悉
[00:15:26.000 --> 00:15:28.000]  什麼東西最喜歡吃
[00:15:28.000 --> 00:15:30.000]  蛇不會吃吧
[00:15:30.000 --> 00:15:32.000]  蛇羹
[00:15:32.000 --> 00:15:33.000]  豬
[00:15:33.000 --> 00:15:35.000]  豬就是最特別的
[00:15:35.000 --> 00:15:36.000]  可能大家都認識
[00:15:36.000 --> 00:15:38.000]  他們是不會吃這東西的
[00:15:38.000 --> 00:15:40.000]  好了
[00:15:40.000 --> 00:15:42.000]  大家還在找那些是什麼呢
[00:15:42.000 --> 00:15:43.000]  很有福氣
[00:15:43.000 --> 00:15:45.000]  如果你有機會吃那麼多的東西
[00:15:45.000 --> 00:15:47.000]  海鮮
[00:15:47.000 --> 00:15:49.000]  為什麼要這麼繁複呢
[00:15:49.000 --> 00:15:50.000]  是不是
[00:15:50.000 --> 00:15:54.000]  你知不知道猶太人有多少條規則
