
[00:00:00.000 --> 00:00:02.000]  各位平安!
[00:03:04.000 --> 00:03:08.000]  求禰幫助我們,禱告奉耶穌的名,祈求,Amen。
[00:03:08.000 --> 00:03:12.000]  那麼,我想跟大家分享呢,四個角度啊。
[00:03:12.000 --> 00:03:17.000]  一個是,瞭解自己逃避任務的性質。
[00:03:17.000 --> 00:03:21.000]  到底我們在逃避任務的時候,是屬於一個什麼樣的情況呢?
[00:03:21.000 --> 00:03:23.000]  到底發生什麼事情呢?
[00:03:23.000 --> 00:03:30.000]  第一呢,就是我們看到啊,聖經說,耶和華的話,臨到亞米泰的兒子約拿,說:
[00:03:30.000 --> 00:03:43.000]  你起來,往尼尼威大城,這裏強調的大城啊,真的是當時候的一個大帝國啊,尼尼威的亞述,亞述的首都。
[00:03:43.000 --> 00:03:48.000]  向其中的居民呼喊,因爲他們的惡達到我面前。
[00:03:48.000 --> 00:03:55.000]  向他們的居民呼喊,因爲他們的惡達到我面前的意思就是說,
[00:03:55.000 --> 00:04:05.000]  這些人作惡已經是臭名遠揚啦,但是現在,向他們呼喊,呼喊他們的悔改,讓他們有機會得救,這個意思。
[00:04:05.000 --> 00:04:17.000]  這個任務來到了約拿身上,但約拿是猶太人,他們,尼尼威,亞述人,就是他們的仇敵。
[00:04:17.000 --> 00:04:22.000]  他們抓到這些以色列人,他們的手段是非常的殘暴的啊,
[00:04:22.000 --> 00:04:27.000]  他們是能夠把人穿在柱子上,這樣的來讓人家害怕,
[00:04:27.000 --> 00:04:32.000]  叫敵人全部都聽到亞述大軍就自己投降,那種啊。
[00:04:32.000 --> 00:04:35.000]  但是投降也沒用啊,還是很殘忍的啊。
[00:04:35.000 --> 00:04:45.000]  那麼,但是呢,我們看到一件事情啊,就是約拿呢,他逃到什麼地方啊?
[00:04:45.000 --> 00:04:49.000]  他師,他師在這段小小的短短的經文出現了幾次啊?
[00:04:49.000 --> 00:04:56.000]  三次啊,逃往他師去,他師,他師,強調的是他師,
[00:04:56.000 --> 00:05:00.000]  那我們就要知道他師在哪裏了,因爲聖經在強調他師。
[00:05:00.000 --> 00:05:12.000]  我們看地圖,這是以色列,這是尼尼威,這是巴比倫,
[00:05:12.000 --> 00:05:23.000]  保羅傳道傳到這邊,傳到這邊,傳到希臘這邊,羅馬這邊,最後他被斷了。
[00:05:23.000 --> 00:05:30.000]  那個,這個是新約啊,保羅傳到這邊,但是在舊約呢,航海更加困難的年代呢,
[00:05:30.000 --> 00:05:38.000]  那個約拿呢,一聽到上帝的吩咐去尼尼威傳福音,
[00:05:38.000 --> 00:05:45.000]  他二話不說,馬上就想要跑到這邊去,他師。
[00:05:45.000 --> 00:05:52.000]  這是當年他們那個年代的天涯海角,天涯海角。
[00:05:52.000 --> 00:05:58.000]  那麼,可能你們也看過亞述的一些雕像,可能你們不認得啊,
[00:05:58.000 --> 00:06:05.000]  這兩棟,熟不熟悉啊?大英博物館,看到這兩棟東西,
[00:06:05.000 --> 00:06:11.000]  就是大述的那個城門,擺着那些神像啊。
[00:06:11.000 --> 00:06:20.000]  然後,有一次我在西安,那邊剛好也有這個展,亞述的大英博物館的一些文物也到西安那邊去了。
[00:06:20.000 --> 00:06:29.000]  那麼,他們是非常殘暴,你會看到那些壁畫,刻着他們怎麼樣對付那些敵人啊,非常殘忍的。
[00:06:29.000 --> 00:06:33.000]  那麼,我們要了解自己逃避任務的性質。
[00:06:33.000 --> 00:06:37.000]  那麼,這個約拿他逃避原因是什麼呢?
[00:06:37.000 --> 00:06:44.000]  因爲尼尼威是敵國的首都,殘暴文明,有可能啊,非常殘暴的。
[00:06:44.000 --> 00:06:51.000]  任務不合常理啊,去警告敵人,讓他們有機會得救,悔改,
[00:06:51.000 --> 00:06:56.000]  我們正常人心裏也會產生矛盾,對不對?
[00:06:56.000 --> 00:07:06.000]  那個殘害自己同胞的敵人,現在你被吩咐去叫他們悔改,讓他們有機會得救。
[00:07:06.000 --> 00:07:11.000]  還是可能害怕生命安全,傳審判的信息可能被殺。
[00:07:11.000 --> 00:07:16.000]  有些學者認爲是這個原因啊,但是這個原因不像。
[00:07:16.000 --> 00:07:22.000]  爲什麼呢?因爲後面我們看到,約拿他不是很怕死的人啊。
[00:07:22.000 --> 00:07:30.000]  第四,民族主義情緒,不想看到敵人得憐憫,這有可能啊,因爲約拿是猶太人。
[00:07:30.000 --> 00:07:38.000]  那麼,我們看到什麼呢?我們看到這段經文裏面一個最重要最重要的信息是什麼呢?
[00:07:38.000 --> 00:07:46.000]  躲避耶和華。在這個他師他師的地方的前後呼應啊,有這個躲避耶和華重複了。
[00:07:46.000 --> 00:07:54.000]  其實在逃避任務的性質呢,原因一定很多的,同意嗎?
[00:07:54.000 --> 00:08:00.000]  我們一定會有一些原因使到我們不願意去接上帝給我們任務的。
[00:08:00.000 --> 00:08:05.000]  但是那個最關鍵最關鍵的,我們要懂的事情是什麼呢?
[00:08:05.000 --> 00:08:13.000]  是,我們在逃避上帝給我們任務的時候呢,我們其實是在拒絕上帝。
[00:08:13.000 --> 00:08:16.000]  我們在拒絕上帝。
[00:08:16.000 --> 00:08:25.000]  每次有任務到來的時候,有沒有人願意分享見證這個任務分享給大家呢?
[00:08:25.000 --> 00:08:36.000]  有些弟兄姐妹,各種原因都有的啊,害羞啊,不想自己講的東西不重要啊,怕別人怎麼看自己啊,任務來了。
[00:08:36.000 --> 00:08:41.000]  如果你的心是被感動的,不要拒絕它,你才拒絕上帝。
[00:08:41.000 --> 00:08:46.000]  有些時候是被邀請了,請你當組長。
[00:08:46.000 --> 00:08:50.000]  啊,有些人就不要不要不要,我不要當組長。
[00:08:50.000 --> 00:08:59.000]  那個任務,其實是因爲上帝給你機會去祝福其他的人。
[00:08:59.000 --> 00:09:09.000]  那麼,我們要想一件事情,愛一個做主的門徒呢,最重要的第一功功科了就是順服神。
[00:09:09.000 --> 00:09:12.000]  耶穌說什麼呢?我們一起來唸。
[00:09:12.000 --> 00:09:21.000]  你們若常常遵守我的道,就正是我的門徒了。
[00:09:21.000 --> 00:09:27.000]  弟兄姐妹,在2026年,我不管你的任務是公司上的任務還是什麼任務,
[00:09:27.000 --> 00:09:36.000]  我邀請你先禱告,先問上帝,神啊,這是不是你要我做的?
[00:09:36.000 --> 00:09:43.000]  如果是你要我做的,讓我清楚地看到印證,讓我心中的感動揮之不去。
[00:09:43.000 --> 00:09:50.000]  如果是你,我不管那個我可能想到的後果是什麼,我都要順服。
[00:09:50.000 --> 00:09:58.000]  巴不得我們每個人都在新的一年,先學會做基督徒的第一個功課,順服神。
[00:09:58.000 --> 00:10:01.000]  因爲沒有順服,你看不到神的作爲。
[00:10:01.000 --> 00:10:06.000]  沒有順服,你不知道這信仰帶來的可能性是什麼。
[00:10:06.000 --> 00:10:11.000]  在你的生命中,有沒有一個地方是踏實呢?
[00:10:11.000 --> 00:10:16.000]  跑得很遠的,不去做上帝要你做的事情。
[00:10:16.000 --> 00:10:24.000]  有些人的踏實是忙碌,落到自己很忙碌,根本沒有空間去問上帝你要我做什麼。
[00:10:24.000 --> 00:10:30.000]  有些人的踏實是家庭,雖然那麼近,可是是離上帝最遠的地方。
[00:10:30.000 --> 00:10:35.000]  家庭的優先秩序甚至比你順服上帝更重要。
[00:10:35.000 --> 00:10:47.000]  但是耶穌曾經說過,愛我若不愛過自己的父母兒女弟兄姐妹的,不能夠做我的門徒。
[00:10:47.000 --> 00:10:55.000]  上帝是要我們好好地愛我們的家人的,但是如果我們的家人是勝過愛上帝,
[00:10:55.000 --> 00:11:01.000]  我們很多時候不能夠以上帝的智慧跟愛來愛他們。
[00:11:01.000 --> 00:11:10.000]  當我們把優先秩序擺對了,我們就能夠知道怎樣的愛才是長遠的對家人有用。
[00:11:10.000 --> 00:11:14.000]  有些人的踏實是娛樂,常常花很多時間娛樂。
[00:11:14.000 --> 00:11:20.000]  如果你算一算你一整個星期用了多少時間在娛樂上,
[00:11:20.000 --> 00:11:25.000]  你會臉紅到你不敢去看,不敢去公開出來。
[00:11:25.000 --> 00:11:32.000]  一個星期168個小時,原來你有接近80個小時在娛樂。
[00:11:32.000 --> 00:11:38.000]  然後你的小組的組長問你,這個星期讀經了沒有啊?
[00:11:38.000 --> 00:11:43.000]  我很忙啊,我沒時間讀經啊。
[00:11:43.000 --> 00:11:47.000]  娛樂是不是你的踏實呢?跑到娛樂那邊去。
[00:11:47.000 --> 00:11:50.000]  有些人的踏實是自我啊。
[00:11:50.000 --> 00:11:57.000]  就是隻有我想做的我才做。
[00:11:57.000 --> 00:12:00.000]  上帝都叫不動我。
[00:12:00.000 --> 00:12:02.000]  那個是一個自我。
[00:12:02.000 --> 00:12:05.000]  自我是可以是人生命中的踏實。
[00:12:05.000 --> 00:12:10.000]  那些都是什麼呢?都是我們常說的生命中的偶像。
[00:12:10.000 --> 00:12:21.000]  盼望我們在新的一年,我們能夠知道上帝的使命的呼召一定有它的美意。
[00:12:21.000 --> 00:12:28.000]  我們不要被自己的害怕膽怯勝過了我們對上帝的順服。
[00:12:28.000 --> 00:12:34.000]  第二,我要跟大家分享的就是,從這段經文了解自己的人生風暴的性質。
[00:12:34.000 --> 00:12:40.000]  這段經文讓我們看見約拿他逃,然後他上了船,然後遇到了風暴。
[00:12:40.000 --> 00:12:43.000]  這風暴到底給我們生命有什麼啓提呢?
[00:12:43.000 --> 00:12:48.000]  當我們要面對上帝給我們的任務的時候。
[00:12:48.000 --> 00:12:53.000]  聖經說,耶和華就興風作浪。
[00:12:53.000 --> 00:12:56.000]  這興風作浪不是貶義的啊。
[00:12:56.000 --> 00:13:00.000]  耶和華使海中起大風,海就狂風大作。
[00:13:00.000 --> 00:13:04.000]  甚至船幾乎破壞。
[00:13:04.000 --> 00:13:07.000]  你想走,我來一個大浪。
[00:13:07.000 --> 00:13:10.000]  這是上帝的做法。
[00:13:10.000 --> 00:13:15.000]  第一,我們看見逃避不能夠永遠解決問題啊。
[00:13:15.000 --> 00:13:18.000]  你看到約拿做什麼嗎?
[00:13:18.000 --> 00:13:23.000]  他聽到上帝的話就逃到約帕去。
[00:13:23.000 --> 00:13:27.000]  約帕就是今天的特拉維夫啊,Tel Aviv。
[00:13:27.000 --> 00:13:35.000]  他跑到約帕,遇見一隻船,給了船架,上了船。
[00:13:35.000 --> 00:13:41.000]  你可以做所有的事情,你可以跑,但是你不能躲。
[00:13:41.000 --> 00:13:46.000]  你可以跑到約帕去,你可以買票,你可以上船,
[00:13:46.000 --> 00:13:52.000]  你可以跟人家一起搭線,拉關係,你可以做很多的事情。
[00:13:52.000 --> 00:13:58.000]  但是上帝只要來一個風浪,你就走不了。
[00:13:58.000 --> 00:14:04.000]  逃避不能夠解決問題的,可能可以暫時讓你以爲你解決了問題。
[00:14:04.000 --> 00:14:09.000]  我買到票了,黃牛票,很開心啊。
[00:14:09.000 --> 00:14:14.000]  真的,船來了,天氣不錯,很開心啊。
[00:14:14.000 --> 00:14:19.000]  你是不是用自己的方法想要逃避上帝的護照呢?
[00:14:19.000 --> 00:14:24.000]  你可能一下子可以啊,可是你不能夠長遠跑得了。
[00:14:24.000 --> 00:14:27.000]  所以有一句話我們在新加坡常常說的啊,
[00:14:27.000 --> 00:14:32.000]  You can run, but you can never hide。
[00:14:32.000 --> 00:14:37.000]  第二呢,逃避呢,還可能連累其他人啊。
[00:14:37.000 --> 00:14:41.000]  你看那些其他的水手,無辜的。
[00:14:41.000 --> 00:14:48.000]  今天我們的坐船的名單裏面沒有一個越南的,突然間來了一個越南。
[00:14:48.000 --> 00:14:55.000]  今天本來我們已經算好好了,我們的航海經驗那麼豐富,應該是風和日麗的,
[00:14:55.000 --> 00:14:58.000]  應該很適合出海的時間。
[00:14:58.000 --> 00:15:04.000]  怎麼知道這個越南一來之後,哇,就遇到了大風浪。
[00:15:04.000 --> 00:15:08.000]  逃避可能還會連累其他人啊。
[00:15:08.000 --> 00:15:12.000]  有些人呢,其實上帝給你很多恩賜的啊。
[00:15:12.000 --> 00:15:19.000]  你明明是可以在公司裏面呢,當主管的啊,或者做其他的重要的職位的啊。
[00:15:19.000 --> 00:15:25.000]  但是你呢,因着各樣的因素呢,你就逃避啊。
[00:15:25.000 --> 00:15:32.000]  可是你知不知道你這一逃避呢,使到這個公司的運作呢,產生了很大的問題。
[00:15:32.000 --> 00:15:36.000]  因爲選了不對的人上去,對吧?
[00:15:36.000 --> 00:15:39.000]  結果就產生了很多很多的困難。
[00:15:39.000 --> 00:15:45.000]  在你的生命中,有沒有上帝曾經給你一個任務,是難的。
[00:15:45.000 --> 00:15:57.000]  但是你不做,其實整個公司,整個團隊,遭遇的後面的那些麻煩事情更多呢。
[00:15:57.000 --> 00:15:59.000]  我們要從中學習功課啊。
[00:15:59.000 --> 00:16:05.000]  我們要想,到底到底是不是上帝給我們的使命。
[00:16:05.000 --> 00:16:09.000]  是的話,順服。
[00:16:09.000 --> 00:16:12.000]  第三,風暴是什麼呢?
[00:16:12.000 --> 00:16:16.000]  風暴可以是上帝所賜的機會啊。
[00:16:16.000 --> 00:16:20.000]  本來冤哪,他在哪裏在幹嘛呢?
[00:16:20.000 --> 00:16:25.000]  當有風暴的時候,有沒有讓你想起主耶穌啊?
[00:16:25.000 --> 00:16:31.000]  風浪的時候,主耶穌躺在牀睡覺,但是他的不一樣啊,他是怎麼樣呢?
[00:16:31.000 --> 00:16:39.000]  他自己是當事人,就是他搞出來的麻煩,可是他就還在牀那邊沉睡。
[00:16:39.000 --> 00:16:42.000]  這沉睡是什麼呢?
[00:16:42.000 --> 00:16:45.000]  我們看經文。
[00:16:45.000 --> 00:16:49.000]  冤哪,下到底窗躺臥沉睡,
[00:16:49.000 --> 00:16:56.000]  船主到他那裏對他說,你這沉睡的人啊,還故意強調你是沉睡的人啊。
[00:16:56.000 --> 00:16:57.000]  爲何這樣呢?
[00:16:57.000 --> 00:16:59.000]  起來,求告你的神。
[00:16:59.000 --> 00:17:06.000]  上帝很幽默地藉着還沒信主的人的口,叫他起來,求告他的神。
[00:17:06.000 --> 00:17:12.000]  冤哪,起來了之後呢,他就說出他的身份,他說我是敬畏耶穌的。
[00:17:12.000 --> 00:17:16.000]  還要講,這耶穌是怎麼樣的神呢?
[00:17:16.000 --> 00:17:18.000]  創造滄海的。
[00:17:18.000 --> 00:17:20.000]  現在不是大風浪嗎?
[00:17:20.000 --> 00:17:23.000]  還說是創造滄海的,那還不是你嗎?
[00:17:23.000 --> 00:17:27.000]  就是你了啊,創造滄海漢地之天上的神。
[00:17:27.000 --> 00:17:30.000]  特別強調他是創造滄海的神。
[00:17:30.000 --> 00:17:33.000]  他們就大大舉發對他說,你做了什麼事?
[00:17:33.000 --> 00:17:37.000]  他們已經知道他躲避耶穌的話,因爲他告訴他們,
[00:17:37.000 --> 00:17:46.000]  這個沉睡的意思呢,是他在靈性裏面沉睡的一部分。
[00:17:46.000 --> 00:17:49.000]  風暴把沉睡的冤哪喚醒,
[00:17:49.000 --> 00:17:54.000]  向衆人承認他是至高無上的上帝的僕人。
[00:17:54.000 --> 00:18:04.000]  在你的人生裏面呢,可能會遇到一些風暴。
[00:18:04.000 --> 00:18:10.000]  我們不是那些在坊間其他信仰的算命先生,
[00:18:10.000 --> 00:18:15.000]  跟你說什麼你人生會防風順,遇到什麼劫啊什麼,不是啊。
[00:18:15.000 --> 00:18:21.000]  在講的就是,沒有人會知道明天發生什麼事情,對嗎?
[00:18:21.000 --> 00:18:26.000]  2025年的年頭,我們不知道2025年會發生那麼多的事,
[00:18:26.000 --> 00:18:28.000]  但是也發生了。
[00:18:28.000 --> 00:18:32.000]  2026年會發生什麼事情,沒有人知道。
[00:18:32.000 --> 00:18:37.000]  但有些時候,人生的風暴是喚醒我們,
[00:18:37.000 --> 00:18:42.000]  去想什麼是更重要的事情,Amen?
[00:18:42.000 --> 00:18:46.000]  有些時候我們如果隨波逐流得過且過得過這一生,
[00:18:46.000 --> 00:18:50.000]  我們就好像是漫無目的地在這地球上行走。
[00:18:50.000 --> 00:18:54.000]  但是一場風暴,如果你懂得抓住機會,
[00:18:54.000 --> 00:19:00.000]  是好好地讓你想,我爲什麼這麼多年了還不去信耶穌呢?
[00:19:00.000 --> 00:19:04.000]  到底什麼東西在攔阻着我呢?
[00:19:04.000 --> 00:19:06.000]  是我的驕傲嗎?
[00:19:06.000 --> 00:19:09.000]  我已經明明沒有理由不接受耶穌了,
[00:19:09.000 --> 00:19:13.000]  我還是不接受祂,是什麼原因呢?
[00:19:13.000 --> 00:19:15.000]  或者對於一些人來說,
[00:19:15.000 --> 00:19:19.000]  爲什麼我到現在還不用我的恩賜來服侍神呢?
[00:19:19.000 --> 00:19:20.000]  是我的懶惰嗎?
[00:19:20.000 --> 00:19:22.000]  還是我太貪愛自己的生活,
[00:19:22.000 --> 00:19:29.000]  而不應該踏出來,使到別人能夠蒙福?
[00:19:29.000 --> 00:19:33.000]  可能有風暴會讓我們被喚醒。
[00:19:33.000 --> 00:19:36.000]  很多人都是醫生檢查報告出來的時候,
[00:19:36.000 --> 00:19:41.000]  突然間發現,天啊,這件事情很嚴重啊,
[00:19:41.000 --> 00:19:43.000]  就開始想人生了啊,
[00:19:43.000 --> 00:19:45.000]  我應該怎麼樣怎麼樣怎麼樣,
[00:19:45.000 --> 00:19:48.000]  多對我的家人好一點,多花點時間陪我的家人,
[00:19:48.000 --> 00:19:52.000]  多跟我的家人傳福音。
[00:19:52.000 --> 00:19:55.000]  我們不至於去到這樣的一個情況,
[00:19:55.000 --> 00:19:59.000]  我們能夠從聖經的話語提醒我們,
[00:19:59.000 --> 00:20:01.000]  如果你人生遇到風暴,
[00:20:01.000 --> 00:20:04.000]  是不是要被上帝喚醒,
[00:20:04.000 --> 00:20:06.000]  檢視自己呢?
[00:20:06.000 --> 00:20:08.000]  這個好機會呢?
[00:20:08.000 --> 00:20:11.000]  有些時候我們從一個地方跳到那個地方,
[00:20:11.000 --> 00:20:14.000]  我們覺得人際關係很複雜啊,
[00:20:14.000 --> 00:20:16.000]  怎麼搞到這樣子呢?
[00:20:16.000 --> 00:20:18.000]  明明覺得這裏是很有愛的,
[00:20:18.000 --> 00:20:21.000]  怎麼突然間變成吵吵鬧鬧呢?
[00:20:21.000 --> 00:20:23.000]  我也受傷了。
[00:20:23.000 --> 00:20:25.000]  這樣的風暴是不是一個時機,
[00:20:25.000 --> 00:20:27.000]  讓你想想,
[00:20:27.000 --> 00:20:30.000]  是不是我在帶人接物的時候,
[00:20:30.000 --> 00:20:33.000]  我也需要檢討一下,
[00:20:33.000 --> 00:20:39.000]  我會不會不經意的也得罪別人?
[00:20:39.000 --> 00:20:43.000]  第三,瞭解自己被揀選的性質,
[00:20:43.000 --> 00:20:45.000]  上帝的揀選。
[00:20:45.000 --> 00:20:48.000]  上帝爲什麼選約拿呢?
[00:20:48.000 --> 00:20:51.000]  約拿是一個怎樣的人呢?
[00:20:51.000 --> 00:20:53.000]  在這段經文裏面,
[00:20:53.000 --> 00:20:55.000]  我看到三樣東西啊,
[00:20:55.000 --> 00:20:56.000]  一個是,
[00:20:56.000 --> 00:20:59.000]  他是一個忠心的神僕啊,
[00:20:59.000 --> 00:21:00.000]  神的僕人。
[00:21:00.000 --> 00:21:04.000]  你看到這個船長啊,
[00:21:04.000 --> 00:21:07.000]  他就很怕,
[00:21:07.000 --> 00:21:09.000]  他就叫個人哀求自己的神啊,
[00:21:09.000 --> 00:21:10.000]  因爲有大浪了,
[00:21:10.000 --> 00:21:11.000]  大家死了,
[00:21:11.000 --> 00:21:12.000]  他就說,
[00:21:12.000 --> 00:21:13.000]  每個人都求你這神,
[00:21:13.000 --> 00:21:14.000]  你拜什麼的,
[00:21:14.000 --> 00:21:15.000]  求他,
[00:21:15.000 --> 00:21:16.000]  你拜什麼的,
[00:21:16.000 --> 00:21:17.000]  求他,
[00:21:17.000 --> 00:21:18.000]  你拜什麼的,
[00:21:18.000 --> 00:21:19.000]  求他,
[00:21:19.000 --> 00:21:20.000]  大家拜自己的神,
[00:21:20.000 --> 00:21:21.000]  快點,
[00:21:21.000 --> 00:21:22.000]  我們都要死了,
[00:21:22.000 --> 00:21:24.000]  我們都是同一頭船上的人,
[00:21:24.000 --> 00:21:25.000]  快去拜,
[00:21:25.000 --> 00:21:26.000]  然後看到約拿,
[00:21:26.000 --> 00:21:30.000]  再睡覺。
[00:21:30.000 --> 00:21:31.000]  但是約拿呢,
[00:21:31.000 --> 00:21:33.000]  一被喚醒了,
[00:21:33.000 --> 00:21:35.000]  他清清楚楚的知道,
[00:21:35.000 --> 00:21:37.000]  他是侍奉誰的,
[00:21:37.000 --> 00:21:39.000]  我敬畏耶和華,
[00:21:39.000 --> 00:21:41.000]  他仍然是上帝忠心的僕人,
[00:21:41.000 --> 00:21:42.000]  第一句話就說,
[00:21:42.000 --> 00:21:43.000]  我是希伯來人,
[00:21:43.000 --> 00:21:45.000]  我是敬畏耶和華的,
[00:21:45.000 --> 00:21:49.000]  是趙海創漢帝的神,
[00:21:49.000 --> 00:21:50.000]  第二,
[00:21:50.000 --> 00:21:54.000]  約拿也是一位誠實的神僕啊,
[00:21:54.000 --> 00:21:55.000]  很誠實的,
[00:21:55.000 --> 00:22:02.000]  他沒有隱瞞他覺得爲什麼會有大浪的這個原因啊,
[00:22:02.000 --> 00:22:06.000]  他太瞭解耶和華上帝能夠做的事情了啊,
[00:22:06.000 --> 00:22:08.000]  他一上了船,
[00:22:08.000 --> 00:22:10.000]  我想他心裏還在想啊,
[00:22:10.000 --> 00:22:12.000]  不知道會發生什麼事情啊,
[00:22:12.000 --> 00:22:14.000]  不知道上帝的大能啊,
[00:22:14.000 --> 00:22:15.000]  他去睡了,
[00:22:15.000 --> 00:22:16.000]  可是他起來,
[00:22:16.000 --> 00:22:18.000]  啊,
[00:22:18.000 --> 00:22:19.000]  已經有這個危機了,
[00:22:19.000 --> 00:22:21.000]  他馬上會想到,
[00:22:21.000 --> 00:22:23.000]  是我啦,
[00:22:23.000 --> 00:22:25.000]  都是我,
[00:22:25.000 --> 00:22:26.000]  他很誠實的,
[00:22:26.000 --> 00:22:27.000]  他告訴他們,
[00:22:27.000 --> 00:22:30.000]  是我逃避耶和華纔會變成這樣子的,
[00:22:30.000 --> 00:22:31.000]  誠實嗎?
[00:22:31.000 --> 00:22:32.000]  誠實,
[00:22:32.000 --> 00:22:33.000]  是你,
[00:22:33.000 --> 00:22:35.000]  你會承認嗎?
[00:22:35.000 --> 00:22:37.000]  耶和華是非常誠實的啊,
[00:22:37.000 --> 00:22:38.000]  約拿是非常誠實的啊,
[00:22:38.000 --> 00:22:39.000]  第三,
[00:22:39.000 --> 00:22:41.000]  約拿是一個,
[00:22:41.000 --> 00:22:42.000]  第二,
[00:22:42.000 --> 00:22:43.000]  神是臣服,
[00:22:43.000 --> 00:22:46.000]  我跟大家分享一樣東西啊,
[00:22:46.000 --> 00:22:47.000]  開始的時候,
[00:22:47.000 --> 00:22:48.000]  第一節說,
[00:22:48.000 --> 00:22:49.000]  耶和華的話,
[00:22:49.000 --> 00:22:51.000]  領導亞米泰的兒子約拿,
[00:22:51.000 --> 00:22:52.000]  亞米泰呢,
[00:22:52.000 --> 00:22:53.000]  阿米泰,
[00:22:53.000 --> 00:22:55.000]  這個wife是讀愛的啊,
[00:22:55.000 --> 00:22:58.000]  在這個西伯來文,
[00:22:58.000 --> 00:23:01.000]  他是emet的字母啊,
[00:23:01.000 --> 00:23:02.000]  這個emet呢,
[00:23:02.000 --> 00:23:06.000]  是真理或者是信實的意思,
[00:23:06.000 --> 00:23:08.000]  就是他的父親的名字,
[00:23:08.000 --> 00:23:11.000]  有一個信實跟真理,
[00:23:11.000 --> 00:23:13.000]  他是信實的兒子,
[00:23:13.000 --> 00:23:14.000]  他是真理的兒子,
[00:23:14.000 --> 00:23:17.000]  他是一個誠實的人,
[00:23:17.000 --> 00:23:20.000]  約拿是一個誠實的人,
[00:23:20.000 --> 00:23:21.000]  忠心的人,
