
[00:00:00.000 --> 00:00:02.680]  好 各位弟兄姐妹 大家主內平安
[00:03:18.120 --> 00:03:19.800]  他們的生活指南
[00:03:19.800 --> 00:03:23.520]  還有在民宿紀和生命紀當中
[00:03:23.520 --> 00:03:28.480]  還要求他們把他們披着的一塊布的衣服
[00:03:28.480 --> 00:03:30.200]  做成穗子
[00:03:30.200 --> 00:03:35.600]  來紀念這613條種數目的見命
[00:03:35.600 --> 00:03:39.080]  象徵着我摸到皮帶
[00:03:39.080 --> 00:03:41.440]  還有臨修的時候
[00:03:41.440 --> 00:03:45.400]  有這些見命在我的身上遮蓋着我
[00:03:46.040 --> 00:03:48.840]  甚至影響到今天的猶太人
[00:03:48.840 --> 00:03:50.200]  他們也會這樣做
[00:03:50.200 --> 00:03:53.880]  當時的耶穌他在穿衣服的時候
[00:03:53.880 --> 00:03:58.400]  他也會穿這樣的一個衣飾
[00:03:58.400 --> 00:04:05.200]  比較出名的就是在《路加福音》裏面記載
[00:04:05.200 --> 00:04:09.680]  其實馬可 馬太也有記載這樣一個事件
[00:04:09.680 --> 00:04:13.880]  但是唯獨細心的路加就記載了一個
[00:04:14.240 --> 00:04:16.600]  患血漏病的一個婦人
[00:04:16.600 --> 00:04:20.080]  她去尋求耶穌醫治的時候
[00:04:20.080 --> 00:04:22.560]  她就摸到了耶穌
[00:04:22.560 --> 00:04:24.240]  其他福音講的是衣服
[00:04:24.240 --> 00:04:28.560]  這裏的《路加福音》裏面就講到了她的穗子
[00:04:28.560 --> 00:04:32.680]  摸到了這個穗子就得到了醫治
[00:04:32.680 --> 00:04:36.600]  所以耶穌也是穿戴了這樣一些的服飾
[00:04:36.600 --> 00:04:40.960]  到了今天的一段的經文我們就可以看到
[00:04:40.960 --> 00:04:43.240]  來了一個文士
[00:04:44.160 --> 00:04:48.600]  文士是當時有知識 有智慧
[00:04:48.600 --> 00:04:52.600]  能夠識字的一個羣體
[00:04:52.600 --> 00:04:56.040]  這個羣體有世經學家說
[00:04:56.040 --> 00:05:01.840]  這個文士很大機會也是法利塞人的羣體當中
[00:05:01.840 --> 00:05:05.480]  屬於文士的其中一個
[00:05:05.480 --> 00:05:08.680]  他的一種的生命特質就是
[00:05:08.680 --> 00:05:11.040]  讀了很多的律法
[00:05:11.040 --> 00:05:13.400]  明白律法
[00:05:13.920 --> 00:05:15.480]  但是不好的就是
[00:05:15.480 --> 00:05:17.360]  他恪守律法
[00:05:17.360 --> 00:05:19.400]  守得很嚴格
[00:05:19.400 --> 00:05:21.520]  但是不好的就是
[00:05:21.520 --> 00:05:24.720]  表面上便遵守得很嚴格
[00:05:24.720 --> 00:05:26.680]  慢慢地忽略了
[00:05:26.680 --> 00:05:31.080]  律法裏面其中最深刻的含義
[00:05:31.080 --> 00:05:34.560]  所以當他來找到耶穌的時候
[00:05:34.560 --> 00:05:36.400]  他知道耶穌答得好
[00:05:36.400 --> 00:05:38.120]  聽見他們之前的辯論
[00:05:38.120 --> 00:05:39.920]  就來找耶穌了
[00:05:39.920 --> 00:05:42.120]  就問出了一條問題了
[00:05:43.080 --> 00:05:45.560]  誡命中哪一條是第一呢
[00:05:45.560 --> 00:05:49.520]  按照當時猶太人的傳統
[00:05:49.520 --> 00:05:50.960]  以色列民的傳統
[00:05:50.960 --> 00:05:54.000]  律法是不分大小的
[00:05:54.000 --> 00:05:56.840]  你犯了最小的那一條
[00:05:56.840 --> 00:06:00.280]  相等於來說你全部的律法都已經犯了
[00:06:00.280 --> 00:06:04.040]  他來問第一條是什麼呢
[00:06:04.040 --> 00:06:06.760]  不是說排名第一是怎麼樣
[00:06:06.760 --> 00:06:10.440]  反而他是要帶出一個問題
[00:06:11.480 --> 00:06:15.000]  律法的根源它的精髓到底是什麼
[00:06:15.000 --> 00:06:19.880]  以至於說你守住了這樣一條律法
[00:06:19.880 --> 00:06:22.640]  由此而衍生推積而開的
[00:06:22.640 --> 00:06:25.160]  究竟律法的原意是什麼呢
[00:06:25.160 --> 00:06:28.760]  他就來求問耶穌這樣的一條問題了
[00:06:28.760 --> 00:06:32.040]  當他來求問耶穌這條問題的時候
[00:06:32.040 --> 00:06:35.880]  他並不是帶來一個虛心請教的心
[00:06:35.880 --> 00:06:38.520]  不是說來求問請教的心
[00:06:39.200 --> 00:06:43.200]  反而是帶來一個我知道了很多
[00:06:43.200 --> 00:06:46.240]  看看你答的怎麼樣的一個心態
[00:06:46.240 --> 00:06:47.920]  來找到耶穌了
[00:06:47.920 --> 00:06:49.880]  很奇特
[00:06:49.880 --> 00:06:53.120]  耶穌答完了馬可福音12章
[00:06:53.120 --> 00:06:56.480]  這三條問題和答完了這條問題以後
[00:06:56.480 --> 00:06:58.080]  有一個分水嶺
[00:06:58.080 --> 00:07:02.120]  在第12章的34節我們看到
[00:07:02.120 --> 00:07:04.800]  從此以後
[00:07:04.800 --> 00:07:08.800]  沒有人敢再問他什麼了
[00:07:10.040 --> 00:07:12.640]  這是對於一些來挑戰耶穌的人
[00:07:12.640 --> 00:07:14.080]  之前來了很多
[00:07:14.080 --> 00:07:17.840]  法利塞人 撒都該人等等都來問挑戰
[00:07:17.840 --> 00:07:20.560]  自從他再問了這條以後
[00:07:20.560 --> 00:07:24.080]  其他人就閉嘴了
[00:07:24.080 --> 00:07:27.280]  但是對於一些受教之人
[00:07:27.280 --> 00:07:29.520]  喜歡聽耶穌教導的人
[00:07:29.520 --> 00:07:31.160]  在37節我們就看到
[00:07:31.160 --> 00:07:35.680]  有一大羣的人都喜歡聽他了
[00:07:36.360 --> 00:07:39.920]  因爲很明顯從耶穌的教導和回應當中
[00:07:39.920 --> 00:07:45.440]  不像是那些只是表面說教的文士
[00:07:45.440 --> 00:07:47.080]  世經學家
[00:07:47.080 --> 00:07:51.480]  反倒看到了一個有權柄的神
[00:07:51.480 --> 00:07:54.120]  在解答他們心裏面的問題
[00:07:54.120 --> 00:07:57.600]  不單是對於這些來求問的人
[00:07:57.600 --> 00:08:00.560]  來挑戰的人 耶穌的回答
[00:08:00.560 --> 00:08:03.440]  就在各樣的問題當中
[00:08:03.440 --> 00:08:05.440]  看到了耶穌的智慧
[00:08:05.920 --> 00:08:06.920]  他的權柄
[00:08:06.920 --> 00:08:08.840]  他是神的身份了
[00:08:08.840 --> 00:08:12.600]  那麼今天要來和大家一起來思想
[00:08:12.600 --> 00:08:15.000]  以打破框架的誡命
[00:08:15.000 --> 00:08:16.920]  來思想這段經文
[00:08:16.920 --> 00:08:20.600]  我也分爲兩點
[00:08:20.600 --> 00:08:22.080]  兩個大點
[00:08:22.080 --> 00:08:23.800]  要和大家一起來思考
[00:08:23.800 --> 00:08:26.800]  邀請我們在進入這兩點之前
[00:08:26.800 --> 00:08:28.880]  我們一起安靜有一個禱告
[00:08:28.880 --> 00:08:33.680]  耶穌基督愛我們的神
[00:08:34.480 --> 00:08:36.800]  當我們來到你面前的時候
[00:08:36.800 --> 00:08:39.280]  彷徨我們不是像文士
[00:08:39.280 --> 00:08:43.600]  不是要覺得我們自己懂得了很多
[00:08:43.600 --> 00:08:48.480]  而是帶着我們敞開於你的心
[00:08:48.480 --> 00:08:50.320]  要來求問你
[00:08:50.320 --> 00:08:53.440]  因爲你是我們生命中的神
[00:08:53.440 --> 00:08:57.640]  讓我們帶着誠摯切磨和敬畏的態度
[00:08:57.640 --> 00:09:00.400]  在每個主日的裏面
[00:09:00.400 --> 00:09:02.120]  來到你的殿中
[00:09:04.080 --> 00:09:05.600]  要一起來敬拜你
[00:09:05.600 --> 00:09:08.160]  要一起來求問
[00:09:08.160 --> 00:09:10.680]  你對我們生命當中
[00:09:10.680 --> 00:09:13.640]  有哪些生命的真誡要來回應
[00:09:13.640 --> 00:09:14.840]  要來打破
[00:09:14.840 --> 00:09:19.760]  以至於今天這樣一個對於文士的答案
[00:09:19.760 --> 00:09:22.320]  也同樣也是對於我們的答案
[00:09:22.320 --> 00:09:25.520]  願我們的生命都能成爲
[00:09:25.520 --> 00:09:27.800]  敞開向主你的豪土
[00:09:27.800 --> 00:09:31.360]  當你的種子一撥下的時候
[00:09:32.160 --> 00:09:35.040]  就落入土中就生根就發芽
[00:09:35.040 --> 00:09:37.280]  長出百倍的果實
[00:09:37.280 --> 00:09:40.600]  主啊 願我口中的言語
[00:09:40.600 --> 00:09:43.200]  衆弟兄姐妹的心懷意念
[00:09:43.200 --> 00:09:45.800]  都得蒙天父上帝你的願啊
[00:09:45.800 --> 00:09:48.000]  同心禱告奉主明求
[00:09:48.000 --> 00:09:49.080]  Amen
[00:09:49.080 --> 00:09:52.400]  好的 講到第一大點
[00:09:52.400 --> 00:09:53.840]  既然講打破
[00:09:53.840 --> 00:09:57.120]  就要講到的就是
[00:09:57.120 --> 00:09:59.560]  打破誡命的框架
[00:10:00.600 --> 00:10:02.880]  認清真理的本質
[00:10:02.880 --> 00:10:06.160]  在這期間呢 我又分爲
[00:10:06.160 --> 00:10:08.720]  具體要打破的5個小點
[00:10:08.720 --> 00:10:10.440]  要來和大家分享啊
[00:10:10.440 --> 00:10:12.040]  具體有哪些
[00:10:12.040 --> 00:10:14.920]  是要拿開的 是要打破的
[00:10:14.920 --> 00:10:18.640]  首先第一點呢 我們要看到打破的就是
[00:10:18.640 --> 00:10:23.520]  打破只是在於外在行爲的約束
[00:10:23.520 --> 00:10:26.400]  不是說行爲的約束不好啊
[00:10:26.400 --> 00:10:28.880]  有的時候是對我們的保護
[00:10:29.320 --> 00:10:31.240]  有的時候是很清楚地指引
[00:10:31.240 --> 00:10:33.080]  知道能做什麼 不能做什麼
[00:10:33.080 --> 00:10:36.640]  但如果你相反了以後呢
[00:10:36.640 --> 00:10:39.440]  你忘記了最根本的以後呢
[00:10:39.440 --> 00:10:42.640]  就變成了只是看重行爲了
[00:10:42.640 --> 00:10:43.920]  注重
[00:10:43.920 --> 00:10:46.760]  生命的外泄
[00:10:46.760 --> 00:10:50.840]  神要我們的是心裏邊
[00:10:50.840 --> 00:10:53.320]  完全地改變和更新
[00:10:53.320 --> 00:10:56.040]  有了內心的觸動以後呢
[00:10:56.040 --> 00:10:59.840]  變成一個自然而然的生命的流露
[00:10:59.840 --> 00:11:01.640]  表現出來的
[00:11:01.640 --> 00:11:05.880]  而不是表面當中要刻意要鑽出來的
[00:11:05.880 --> 00:11:09.480]  所以在耶穌的回答裏面呢 我們就看到啊
[00:11:09.480 --> 00:11:15.440]  第一就是其中一個就是愛主什麼
[00:11:15.440 --> 00:11:18.520]  你的上帝 對嗎
[00:11:18.520 --> 00:11:20.320]  愛主你的上帝
[00:11:20.320 --> 00:11:21.880]  怎麼樣去愛他呢
[00:11:21.880 --> 00:11:25.520]  盡心 儘性 然後呢
[00:11:26.200 --> 00:11:28.640]  盡意 盡力地去愛他
[00:11:28.640 --> 00:11:32.000]  他也很特別啊 打破當時很多
[00:11:32.000 --> 00:11:36.600]  文士 很多法利塞人的框架
[00:11:36.600 --> 00:11:38.280]  在他們看來呢
[00:11:38.280 --> 00:11:40.400]  他們捨本逐末
[00:11:40.400 --> 00:11:43.760]  盯着呢 只是盯着他的羣體
[00:11:43.760 --> 00:11:47.600]  你安息日有沒有真的什麼都不做啊
[00:11:47.600 --> 00:11:52.800]  你到底有沒有去捐獻啊
[00:11:52.800 --> 00:11:54.240]  好像捐給別人看啊
[00:11:54.600 --> 00:11:58.400]  有沒有禱告啊 禱告也是要站在十字路口給別人看的
[00:11:58.400 --> 00:12:00.960]  但是耶穌的回應就是
[00:12:00.960 --> 00:12:03.200]  所有一切的行動
[00:12:03.200 --> 00:12:05.360]  都是要在內裏
[00:12:05.360 --> 00:12:11.840]  在你盡心儘性盡意盡力愛主以後的生命內核驅動下
[00:12:11.840 --> 00:12:16.240]  再有的那些行爲的表徵 生命的外泄
[00:12:16.240 --> 00:12:19.800]  這裏呢也是讓我們看到 我們說到
[00:12:19.800 --> 00:12:21.600]  做門徒訓練
[00:12:22.080 --> 00:12:25.680]  不是在說一些軍隊化的 好像操練
[00:12:25.680 --> 00:12:27.920]  好像只是注重表面
[00:12:27.920 --> 00:12:31.000]  他會很辛苦 會很不容易
[00:12:31.000 --> 00:12:33.440]  但是當你愛神的時候
[00:12:33.440 --> 00:12:36.600]  一切都不會變成難的事情了
[00:12:36.600 --> 00:12:38.840]  一切都會變成容易的事情
[00:12:38.840 --> 00:12:43.920]  這樣一種外在約束和內在的突破呢
[00:12:43.920 --> 00:12:48.520]  就讓我想到了一種比喻了 一個比喻
[00:12:48.520 --> 00:12:51.200]  就好像雞蛋一樣啊
[00:12:51.880 --> 00:12:52.440]  雞蛋
[00:12:52.440 --> 00:12:54.600]  雞蛋的話說
[00:12:54.600 --> 00:12:57.760]  如果是從外在打破以後呢
[00:12:57.760 --> 00:13:00.080]  就會變成一種的食物
[00:13:00.080 --> 00:13:02.360]  你叫你守律法
[00:13:02.360 --> 00:13:05.120]  最後看着這些人絕大多數守不了
[00:13:05.120 --> 00:13:09.480]  變成假冒爲善 被耶穌斥責的羣體
[00:13:09.480 --> 00:13:12.440]  但是因着內在的革新呢
[00:13:12.440 --> 00:13:15.480]  雞蛋如果從內在突破的話呢
[00:13:15.480 --> 00:13:17.400]  它將變成生命
[00:13:17.400 --> 00:13:20.440]  小雞就會成長開來了
[00:13:20.800 --> 00:13:23.120]  就會有新的生命就展現開來了
[00:13:23.120 --> 00:13:25.640]  第二點打破的呢是
[00:13:25.640 --> 00:13:29.360]  打破世界的紛擾
[00:13:29.360 --> 00:13:32.080]  注重至高的歸屬
[00:13:32.080 --> 00:13:34.960]  它很多613條的界面
[00:13:34.960 --> 00:13:37.600]  很多包括你喫飯啊 禱告啊
[00:13:37.600 --> 00:13:39.200]  睡覺啊 等等
[00:13:39.200 --> 00:13:40.320]  都會有的
[00:13:40.320 --> 00:13:43.360]  但是內表的核心是什麼呢
[00:13:43.360 --> 00:13:46.720]  它裏面在這樣一個回應當中有提到啊
[00:13:46.720 --> 00:13:48.000]  主
[00:13:48.000 --> 00:13:50.160]  我們的上帝
[00:13:50.560 --> 00:13:52.120]  是獨一的主
[00:13:52.120 --> 00:13:55.800]  看到了在各樣框架之下
[00:13:55.800 --> 00:13:59.240]  內核有一個獨一的神
[00:13:59.240 --> 00:14:03.000]  這裏呢就會讓我們去分辨主次啊
[00:14:03.000 --> 00:14:05.560]  關係到這個安息日的事情呢
[00:14:05.560 --> 00:14:07.160]  耶穌教導過很多次
[00:14:07.160 --> 00:14:09.960]  就像那些只會恪守律法的人
[00:14:09.960 --> 00:14:11.840]  耶穌他做了事情
[00:14:11.840 --> 00:14:13.200]  行了神蹟
[00:14:13.200 --> 00:14:14.520]  他們不是說
[00:14:14.520 --> 00:14:17.240]  啊 你竟然可以行神蹟
[00:14:17.240 --> 00:14:18.760]  醫治病人啊
[00:14:19.240 --> 00:14:20.840]  他們反而是反過來說
[00:14:20.840 --> 00:14:23.800]  你爲什麼在安息日去醫了他
[00:14:23.800 --> 00:14:27.520]  這裏呢就要講到一個分辨主次
[00:14:27.520 --> 00:14:30.440]  分別在馬可福音和路加福音裏面
[00:14:30.440 --> 00:14:31.320]  都有記載
[00:14:31.320 --> 00:14:34.040]  耶穌關於安息日裏面的教導
[00:14:34.040 --> 00:14:36.720]  第一個呢是耶穌有摘了脈碎
[00:14:36.720 --> 00:14:38.960]  他們就說爲什麼要摘脈碎
[00:14:38.960 --> 00:14:40.960]  耶穌就對他們說
[00:14:40.960 --> 00:14:44.600]  安息日是爲人設立的
[00:14:46.040 --> 00:14:49.920]  他不是你最後人是要去服從安息日
[00:14:49.920 --> 00:14:50.960]  什麼都不做
[00:14:50.960 --> 00:14:52.360]  本末倒置
[00:14:52.360 --> 00:14:53.560]  而且會說啊
[00:14:53.560 --> 00:14:56.520]  人不是爲安息日設立的
[00:14:56.520 --> 00:14:58.920]  所以這裏也說啊
[00:14:58.920 --> 00:15:01.120]  人子 指的就是耶穌基督
[00:15:01.120 --> 00:15:04.120]  也是安息日的主
[00:15:04.120 --> 00:15:09.600]  他可以在安息日按照他的權柄
[00:15:09.600 --> 00:15:12.080]  做他想要做的事情
[00:15:12.080 --> 00:15:15.680]  也可以告訴所有要親近和跟隨他的人
[00:15:15.880 --> 00:15:18.760]  真正安息日是要做什麼事情的
[00:15:18.760 --> 00:15:21.240]  接下來也有說了
[00:15:21.240 --> 00:15:23.280]  這個事情是記載在耶穌
[00:15:23.280 --> 00:15:26.480]  治癒了一個水腫的病人以後
[00:15:26.480 --> 00:15:27.560]  在路加福音
[00:15:27.560 --> 00:15:29.640]  耶穌就對他們說
[00:15:29.640 --> 00:15:34.200]  你們中間誰有兒子或牛
[00:15:34.200 --> 00:15:36.920]  在安息日吊在水井裏
[00:15:36.920 --> 00:15:39.400]  不立刻拉他上來呢
[00:15:39.400 --> 00:15:42.520]  他們就對這些不能反駁
[00:15:42.520 --> 00:15:45.760]  哪會有自己最心愛的東西
[00:15:45.760 --> 00:15:47.560]  他受到困境的時候
[00:15:47.560 --> 00:15:50.040]  你還可以視若無睹的呢
[00:15:50.040 --> 00:15:52.640]  包括你的財產
[00:15:52.640 --> 00:15:54.840]  包括你愛的兒子
[00:15:54.840 --> 00:15:57.320]  這裏的兒子有的骨的義卷
[00:15:57.320 --> 00:15:59.600]  義稱是驢 盧
[00:15:59.600 --> 00:16:01.000]  義稱是動物
[00:16:01.000 --> 00:16:03.320]  哪可以看着不顧呢
[00:16:03.320 --> 00:16:05.960]  所以他們沒有反駁就是
[00:16:05.960 --> 00:16:08.640]  他們知道自己也做不到
[00:16:08.640 --> 00:16:12.000]  自己所要行的 去審判別人的
[00:16:12.000 --> 00:16:13.880]  都是口裏說的
[00:16:13.880 --> 00:16:15.520]  都是虛假的
[00:16:15.880 --> 00:16:18.240]  都是主不能夠喜悅的
[00:16:18.240 --> 00:16:20.880]  第三個打破呢
[00:16:20.880 --> 00:16:23.760]  是要打破誡命的量化
[00:16:23.760 --> 00:16:26.200]  注重全人的百善
[00:16:26.200 --> 00:16:29.280]  之前的613條的誡命啊
[00:16:29.280 --> 00:16:31.800]  就變成整個以色列的羣體看了啊
[00:16:31.800 --> 00:16:34.800]  哎 我今天守了多少了啊
[00:16:34.800 --> 00:16:37.800]  我做了夠好了 神一定會接納我了
[00:16:37.800 --> 00:16:39.640]  我一定能夠成聖了
[00:16:39.640 --> 00:16:42.520]  我一定能夠進入神永恆的國度了
[00:16:43.000 --> 00:16:46.640]  以爲自己量化了自己守的條例和誡命
[00:16:46.640 --> 00:16:48.920]  就可以蒙神的喜悅
[00:16:48.920 --> 00:16:51.560]  但是神在這裏告訴他
[00:16:51.560 --> 00:16:53.520]  你是全人的
[00:16:53.520 --> 00:16:55.480]  這裏耶穌也說啊
[00:16:55.480 --> 00:16:56.760]  說了什麼
[00:16:56.760 --> 00:17:00.520]  盡心儘性盡義盡力
[00:17:00.520 --> 00:17:03.640]  文士還補充了在耶穌之外
[00:17:03.640 --> 00:17:05.800]  除了盡心和盡力以外
[00:17:05.800 --> 00:17:07.880]  文士還多補充了一個什麼
[00:17:07.880 --> 00:17:10.240]  盡智
[00:17:10.240 --> 00:17:11.800]  智
[00:17:12.120 --> 00:17:13.600]  所有的智慧啊
[00:17:13.600 --> 00:17:14.800]  所有想的東西
[00:17:14.800 --> 00:17:16.640]  耶穌這裏想的呢
[00:17:16.640 --> 00:17:18.960]  要講的呢 要啓示的呢就是
[00:17:18.960 --> 00:17:21.640]  整個全人的百善
[00:17:21.640 --> 00:17:25.040]  不是說你做了多少了 夠了
[00:17:25.040 --> 00:17:27.040]  你百分之幾了 付出了
[00:17:27.040 --> 00:17:30.880]  而是你全人的百善都歸於神了
[00:17:30.880 --> 00:17:32.600]  這個纔是誡命
[00:17:32.600 --> 00:17:34.360]  你守的那個呢
[00:17:34.360 --> 00:17:36.200]  是做給人看
[00:17:36.200 --> 00:17:37.720]  做給神看
[00:17:38.040 --> 00:17:42.920]  妄圖想欺騙人了以後還要連神都要欺瞞的
[00:17:42.920 --> 00:17:44.760]  那個不是神所喜悅
[00:17:44.760 --> 00:17:46.120]  要去打破的
[00:17:46.120 --> 00:17:47.720]  所以呢
[00:17:47.720 --> 00:17:51.920]  耶穌也是斥責那些假冒爲善的那些法利塞人
[00:17:51.920 --> 00:17:54.920]  說他們誘惑了文士和法利塞人
[00:17:54.920 --> 00:17:57.480]  用了一個很貼切的形容
[00:17:57.480 --> 00:17:59.640]  來形容他們呢
[00:17:59.640 --> 00:18:01.920]  形容他們的叫做
[00:18:01.920 --> 00:18:04.240]  粉飾的墳墓
[00:18:04.240 --> 00:18:07.520]  這個形容有什麼特別的意思呢
[00:18:08.480 --> 00:18:10.000]  就是沒有生命的
[00:18:10.000 --> 00:18:12.520]  裏面都是枯骨
[00:18:12.520 --> 00:18:14.320]  都是污穢
[00:18:14.320 --> 00:18:16.200]  但是表面呢
[00:18:16.200 --> 00:18:17.840]  刷得很漂亮
[00:18:17.840 --> 00:18:19.800]  刷得很漂亮
[00:18:19.800 --> 00:18:21.840]  表面上覺得很好
[00:18:21.840 --> 00:18:25.000]  但是內在缺少了真實的生命
[00:18:25.000 --> 00:18:26.680]  粉飾的墳墓
[00:18:26.680 --> 00:18:30.080]  現代的人呢也會用這樣一些的方法
[00:18:30.080 --> 00:18:31.920]  好像表達了
[00:18:31.920 --> 00:18:35.000]  自己做得好 自己
[00:18:35.000 --> 00:18:37.040]  完成得不錯
[00:18:37.480 --> 00:18:39.200]  有一個例子很特別啊
[00:18:39.200 --> 00:18:41.560]  有一個設計師
[00:18:41.560 --> 00:18:44.280]  他要設計一雙
[00:18:44.280 --> 00:18:46.680]  非常時尚的鞋子
[00:18:46.680 --> 00:18:49.440]  他設計完了以後呢
[00:18:49.440 --> 00:18:52.440]  他還怕別人看到了鞋子
[00:18:52.440 --> 00:18:54.760]  說這個鞋子不夠時尚
[00:18:54.760 --> 00:18:57.440]  所以呢他靈機一動
[00:18:57.440 --> 00:19:00.040]  他就在這個鞋子上面
[00:19:00.040 --> 00:19:01.960]  寫下了Fashion
[00:19:01.960 --> 00:19:06.920]  還不夠時尚嗎 都寫在上面了
[00:19:07.440 --> 00:19:09.760]  但是如果是設計師的弟兄姐妹一看
[00:19:09.760 --> 00:19:10.960]  就哇 怎麼那麼難看
[00:19:10.960 --> 00:19:13.920]  都不是真正時尚的表達
[00:19:13.920 --> 00:19:18.360]  也會有人覺得我的鞋子不夠運動
[00:19:18.360 --> 00:19:21.360]  所以對了
[00:19:21.360 --> 00:19:24.160]  要寫個Sport在上面
[00:19:24.160 --> 00:19:25.320]  就足夠運動
[00:19:25.320 --> 00:19:28.440]  別人一看你在搞什麼東西
[00:19:28.440 --> 00:19:31.480]  所以呢也會促成很多人的生命
[00:19:31.480 --> 00:19:33.320]  覺得我要進田
[00:19:33.320 --> 00:19:36.120]  就像那些法利賽人一樣
[00:19:36.840 --> 00:19:38.640]  故意讓別人看到
[00:19:38.640 --> 00:19:41.560]  好像我就進田 我就屬於神
[00:19:41.560 --> 00:19:43.280]  神就喜悅一樣
[00:19:43.280 --> 00:19:45.200]  這個都是假冒的
[00:19:45.200 --> 00:19:48.520]  都是神不喜悅的
[00:19:48.520 --> 00:19:51.240]  都是粉飾的墳墓
[00:19:51.240 --> 00:19:54.360]  第四個要打破的就是
[00:19:54.360 --> 00:19:56.800]  虛假的僞善
[00:19:56.800 --> 00:19:58.800]  虛假的僞善
[00:19:58.800 --> 00:20:00.840]  就是隻注重表面
[00:20:00.840 --> 00:20:03.680]  而忘記了真實的生命
[00:20:03.680 --> 00:20:05.320]  所以這裏就提了
[00:20:05.720 --> 00:20:07.160]  愛住你的上帝
[00:20:07.160 --> 00:20:09.640]  這裏有一個成語
[00:20:09.640 --> 00:20:11.400]  大家看看圖有沒有猜到
[00:20:11.400 --> 00:20:12.960]  這是一個什麼樣的成語
[00:20:12.960 --> 00:20:19.160]  大家馬上就猜到了
[00:20:19.160 --> 00:20:20.280]  沒錯
