
[00:00:00.000 --> 00:00:01.280]  False Prophet
[00:05:52.560 --> 00:05:54.560]  繼續讀大學
[00:05:54.560 --> 00:05:56.560]  在大學裏
[00:05:56.560 --> 00:05:58.560]  我參加了很多不同的團契
[00:05:58.560 --> 00:06:00.560]  我看到那些人
[00:06:00.560 --> 00:06:02.560]  對傳福音這件事
[00:06:02.560 --> 00:06:04.560]  是很充滿熱誠
[00:06:04.560 --> 00:06:06.560]  他們會在campus裏面
[00:06:06.560 --> 00:06:08.560]  對著一些不認識的人
[00:06:08.560 --> 00:06:10.560]  去傳福音
[00:06:10.560 --> 00:06:12.560]  雖然我還沒有這個膽量
[00:06:12.560 --> 00:06:14.560]  去對著那些人
[00:06:14.560 --> 00:06:16.560]  對著陌生人去傳福音
[00:06:16.560 --> 00:06:18.560]  但我還是開始了
[00:06:18.560 --> 00:06:20.560]  和我的朋友
[00:06:20.560 --> 00:06:22.560]  微信的朋友
[00:06:22.560 --> 00:06:24.560]  有一些
[00:06:24.560 --> 00:06:28.560]  關於信仰的討論
[00:06:28.560 --> 00:06:30.560]  例如問他們
[00:06:30.560 --> 00:06:32.560]  究竟他們是怎樣看基督教這件事
[00:06:32.560 --> 00:06:34.560]  去解答他們有的疑問
[00:06:34.560 --> 00:06:36.560]  和和他們分享
[00:06:36.560 --> 00:06:38.560]  我們究竟信什麼
[00:06:38.560 --> 00:06:40.560]  即是福音這件事是怎樣
[00:06:40.560 --> 00:06:42.560]  我看到現在
[00:06:42.560 --> 00:06:44.560]  這個世界有pandemic
[00:06:44.560 --> 00:06:46.560]  有很多社會上的動盪
[00:06:46.560 --> 00:06:48.560]  我看到很多人
[00:06:48.560 --> 00:06:50.560]  雖然他們已經做了
[00:06:50.560 --> 00:06:52.560]  他們可以做到的事
[00:06:52.560 --> 00:06:54.560]  但他們依然沒有平安
[00:06:54.560 --> 00:06:56.560]  令我覺得
[00:06:56.560 --> 00:06:58.560]  現在很多人
[00:06:58.560 --> 00:07:00.560]  更加需要
[00:07:00.560 --> 00:07:02.560]  這個平安
[00:07:02.560 --> 00:07:04.560]  可能更加需要
[00:07:04.560 --> 00:07:06.560]  這份由神而來的平安
[00:07:06.560 --> 00:07:08.560]  比他們之前更加需要
[00:07:08.560 --> 00:07:10.560]  因為靠我們自己的力量
[00:07:10.560 --> 00:07:12.560]  根本是沒有可能
[00:07:12.560 --> 00:07:14.560]  去面對到這些所有的事情
[00:07:14.560 --> 00:07:16.560]  就是因為
[00:07:16.560 --> 00:07:18.560]  我覺得
[00:07:18.560 --> 00:07:20.560]  我們已經是越來越近末世
[00:07:20.560 --> 00:07:22.560]  令我覺得
[00:07:22.560 --> 00:07:24.560]  我們更加有這個緊急
[00:07:24.560 --> 00:07:26.560]  應該去將
[00:07:26.560 --> 00:07:28.560]  福音傳出去
[00:07:28.560 --> 00:07:30.560]  在主再來之前
[00:07:30.560 --> 00:07:32.560]  多多支持
[00:07:32.560 --> 00:07:34.560]  多謝
[00:07:34.560 --> 00:07:36.560]  多謝Chermaine
[00:07:36.560 --> 00:07:38.560]  真是一個很好的分享
[00:07:38.560 --> 00:07:40.560]  看到你在廣福長大
[00:07:40.560 --> 00:07:42.560]  上年在explorer
[00:07:42.560 --> 00:07:44.560]  去dedicate你自己
[00:07:44.560 --> 00:07:46.560]  去侍奉
[00:07:46.560 --> 00:07:48.560]  是很驚人的
[00:07:48.560 --> 00:07:50.560]  Chermaine
[00:07:50.560 --> 00:07:52.560]  你說得很好
[00:07:52.560 --> 00:07:54.560]  我們這個世界
[00:07:54.560 --> 00:07:56.560]  又有pandemic
[00:07:56.560 --> 00:07:58.560]  又有很多社會
[00:07:58.560 --> 00:08:00.560]  很多社會
[00:08:00.560 --> 00:08:02.560]  的不確定性
[00:08:02.560 --> 00:08:04.560]  我們是有
[00:08:04.560 --> 00:08:06.560]  哪裡有希望
[00:08:06.560 --> 00:08:08.560]  哪裡有平安
[00:08:08.560 --> 00:08:10.560]  我們這個社會
[00:08:10.560 --> 00:08:12.560]  是沒有平安的
[00:08:12.560 --> 00:08:14.560]  我們是沒有希望
[00:08:14.560 --> 00:08:16.560]  我們的希望是什麼
[00:08:16.560 --> 00:08:18.560]  我們的希望
[00:08:18.560 --> 00:08:20.560]  是在主耶穌那裡
[00:08:20.560 --> 00:08:22.560]  我們剛才就分享了
[00:08:22.560 --> 00:08:24.560]  八個原因
[00:08:24.560 --> 00:08:26.560]  為什麼我們要
[00:08:26.560 --> 00:08:28.560]  去學末世的東西
[00:08:28.560 --> 00:08:30.560]  我們
[00:08:30.560 --> 00:08:32.560]  我們問一下我們自己
[00:08:32.560 --> 00:08:34.560]  我們有沒有希望
[00:08:34.560 --> 00:08:36.560]  我們的希望是什麼
[00:08:36.560 --> 00:08:38.560]  我們的希望
[00:08:38.560 --> 00:08:40.560]  是否我會讀得很好
[00:08:40.560 --> 00:08:42.560]  在學校
[00:08:42.560 --> 00:08:44.560]  找到一個很好的工作
[00:08:44.560 --> 00:08:46.560]  可能移民去不同的國家
[00:08:46.560 --> 00:08:48.560]  找到一個很好的工作
[00:08:48.560 --> 00:08:50.560]  我們的希望是否靠自己
[00:08:50.560 --> 00:08:52.560]  我們的希望是什麼
[00:08:52.560 --> 00:08:54.560]  我們的希望
[00:08:54.560 --> 00:08:56.560]  我們的希望
[00:08:56.560 --> 00:08:58.560]  是否在神那裡
[00:08:58.560 --> 00:09:00.560]  我們之前學到
[00:09:00.560 --> 00:09:02.560]  我們的希望
[00:09:02.560 --> 00:09:04.560]  是在天堂
[00:09:04.560 --> 00:09:06.560]  神賜給我們一個永恆的家
[00:09:06.560 --> 00:09:08.560]  我們有沒有希望
[00:09:08.560 --> 00:09:10.560]  我們有一天
[00:09:10.560 --> 00:09:12.560]  會和神一起
[00:09:12.560 --> 00:09:14.560]  永遠
[00:09:14.560 --> 00:09:16.560]  當然不是
[00:09:16.560 --> 00:09:18.560]  只是在永恆的天堂
[00:09:18.560 --> 00:09:20.560]  和主耶穌
[00:09:20.560 --> 00:09:22.560]  神仍然在我們裡面
[00:09:22.560 --> 00:09:24.560]  我們之前學到
[00:09:24.560 --> 00:09:26.560]  聖靈在我們身邊
[00:09:26.560 --> 00:09:28.560]  我們之前學到
[00:09:28.560 --> 00:09:30.560]  聖靈在我們身邊
[00:09:30.560 --> 00:09:32.560]  充滿著靈魂
[00:09:32.560 --> 00:09:34.560]  我們有沒有希望
[00:09:34.560 --> 00:09:36.560]  我們有一天會和神一起
[00:09:36.560 --> 00:09:38.560]  永遠
[00:09:38.560 --> 00:09:40.560]  我們有沒有希望
[00:09:40.560 --> 00:09:42.560]  神是在控制
[00:09:42.560 --> 00:09:44.560]  主耶穌
[00:09:44.560 --> 00:09:46.560]  神是在控制
[00:09:46.560 --> 00:09:48.560]  我們的希望是
[00:09:48.560 --> 00:09:50.560]  我們是靠我們自己的能力
[00:09:50.560 --> 00:09:52.560]  我們是靠我們自己的能力
[00:09:52.560 --> 00:09:54.560]  還是靠主耶穌
[00:09:54.560 --> 00:09:56.560]  還是靠主耶穌
[00:09:56.560 --> 00:09:58.560]  去指導我們
[00:09:58.560 --> 00:10:00.560]  還有
[00:10:00.560 --> 00:10:02.560]  我們有沒有接受挑戰
[00:10:02.560 --> 00:10:04.560]  去活在信仰
[00:10:04.560 --> 00:10:06.560]  而不是在目的
[00:10:06.560 --> 00:10:08.560]  我們要有信心
[00:10:08.560 --> 00:10:10.560]  我們不知道明天會有什麼發生
[00:10:10.560 --> 00:10:12.560]  我們不知道明天會有什麼發生
[00:10:12.560 --> 00:10:14.560]  我們不知道將來會有什麼
[00:10:14.560 --> 00:10:16.560]  我們不知道將來會有什麼
[00:10:16.560 --> 00:10:18.560]  但我們有信心
[00:10:18.560 --> 00:10:20.560]  主耶穌是在控制
[00:10:20.560 --> 00:10:22.560]  神是在控制
[00:10:22.560 --> 00:10:24.560]  我們相信
[00:10:24.560 --> 00:10:26.560]  我們的家
[00:10:26.560 --> 00:10:28.560]  我們的真正的家不是這個世界
[00:10:28.560 --> 00:10:30.560]  我們的真正的家
[00:10:30.560 --> 00:10:32.560]  是在天堂
[00:10:32.560 --> 00:10:34.560]  我們相信嗎
[00:10:34.560 --> 00:10:36.560]  還有
[00:10:36.560 --> 00:10:38.560]  我們有沒有接受警告
[00:10:38.560 --> 00:10:40.560]  三個警告
[00:10:40.560 --> 00:10:42.560]  是有假的福利
[00:10:42.560 --> 00:10:44.560]  是有假的福利
[00:10:44.560 --> 00:10:46.560]  還有
[00:10:46.560 --> 00:10:48.560]  我們有偉大的迫害
[00:10:48.560 --> 00:10:50.560]  還有
[00:10:50.560 --> 00:10:52.560]  警告
[00:10:52.560 --> 00:10:54.560]  判斷
[00:10:54.560 --> 00:10:56.560]  我們每個人都會
[00:10:56.560 --> 00:10:58.560]  有一天被神判斷
[00:10:58.560 --> 00:11:00.560]  我們做了什麼
[00:11:00.560 --> 00:11:02.560]  我們可能做了好的事
[00:11:02.560 --> 00:11:04.560]  不好的事
[00:11:04.560 --> 00:11:06.560]  神都會看到
[00:11:06.560 --> 00:11:08.560]  我們有沒有看到警告
[00:11:08.560 --> 00:11:10.560]  從最後的時刻
[00:11:10.560 --> 00:11:12.560]  最後的挑戰
[00:11:12.560 --> 00:11:14.560]  好像剛才Chermaine說
[00:11:14.560 --> 00:11:16.560]  她看到在大學
[00:11:16.560 --> 00:11:18.560]  很多人都沒有認識主耶穌
[00:11:18.560 --> 00:11:20.560]  是沒有希望的
[00:11:20.560 --> 00:11:22.560]  沒有平安的
[00:11:22.560 --> 00:11:24.560]  我們可不可以
[00:11:24.560 --> 00:11:26.560]  帶給他們
[00:11:26.560 --> 00:11:28.560]  有真正的希望
[00:11:28.560 --> 00:11:30.560]  而那是來自耶穌基督
[00:11:30.560 --> 00:11:32.560]  真正的和平
[00:11:32.560 --> 00:11:34.560]  只來自耶穌基督
[00:11:34.560 --> 00:11:38.560]  你自己有沒有這樣的希望
[00:11:38.560 --> 00:11:40.560]  如果你有
[00:11:40.560 --> 00:11:42.560]  你願不願意
[00:11:42.560 --> 00:11:44.560]  去帶這個希望
[00:11:44.560 --> 00:11:46.560]  真正的希望
[00:11:46.560 --> 00:11:48.560]  去給你的朋友
[00:11:48.560 --> 00:11:50.560]  你身邊的家人
[00:11:50.560 --> 00:11:54.560]  你說Johnny
[00:11:54.560 --> 00:11:56.560]  我這麼小的時候
[00:11:56.560 --> 00:11:58.560]  我不懂分享
[00:11:58.560 --> 00:12:00.560]  不是的,神都可以用你
[00:12:00.560 --> 00:12:02.560]  神可以用你的故事
[00:12:02.560 --> 00:12:04.560]  你的故事
[00:12:04.560 --> 00:12:06.560]  你的見證
[00:12:06.560 --> 00:12:08.560]  去改變
[00:12:08.560 --> 00:12:10.560]  你身邊的人
[00:12:10.560 --> 00:12:12.560]  你願意
[00:12:12.560 --> 00:12:14.560]  分享你的福音
[00:12:14.560 --> 00:12:16.560]  和你身邊的人
[00:12:16.560 --> 00:12:18.560]  一起
[00:12:18.560 --> 00:12:20.560]  我們祈禱
[00:12:20.560 --> 00:12:22.560]  神父,我們感謝您
[00:12:22.560 --> 00:12:24.560]  提醒我們
[00:12:24.560 --> 00:12:26.560]  最後的時刻正在來臨
[00:12:26.560 --> 00:12:28.560]  我們需要將希望
[00:12:28.560 --> 00:12:30.560]  投放在您身上
[00:12:30.560 --> 00:12:32.560]  我們需要幫助
[00:12:32.560 --> 00:12:34.560]  其他人
[00:12:34.560 --> 00:12:36.560]  知道您是希望
[00:12:36.560 --> 00:12:38.560]  生命的希望
[00:12:38.560 --> 00:12:40.560]  您會幫助我們
[00:12:40.560 --> 00:12:42.560]  分享您的言論
[00:12:42.560 --> 00:12:44.560]  勇敢地
[00:12:44.560 --> 00:12:46.560]  在耶穌的名下,我們祈禱
[00:12:46.560 --> 00:12:48.560]  阿們

