
[00:00:00.000 --> 00:00:07.800]  (主持人: 各位弟兄姊妹 大家好 早安)
[00:08:23.800 --> 00:08:28.000]  藍色那一段是說到耶穌要我們小心
[00:08:28.000 --> 00:08:29.200]  我們要謹慎
[00:08:29.200 --> 00:08:31.800]  將來會有一些人說自己是基督
[00:08:31.800 --> 00:08:34.400]  一些假基督的人冒起
[00:08:34.400 --> 00:08:37.400]  我們看到第五節和第一、二十二節
[00:08:37.400 --> 00:08:40.400]  都有提到這個主題
[00:08:40.400 --> 00:08:45.800]  然後橙色那一段是說到打仗
[00:08:45.800 --> 00:08:49.000]  當時打仗的風聲
[00:08:49.000 --> 00:08:53.600]  還有猶大地的戰爭
[00:08:53.600 --> 00:08:56.000]  而夾在中間的粉紅色那一段
[00:08:56.000 --> 00:08:59.400]  就是基督徒會受逼迫
[00:08:59.400 --> 00:09:02.200]  耶穌在這裏跟門徒說到
[00:09:02.200 --> 00:09:04.200]  我們要謹慎
[00:09:04.200 --> 00:09:06.600]  要beware,be on your guard
[00:09:06.600 --> 00:09:09.600]  這個句子其實在這段經文裏面
[00:09:09.600 --> 00:09:11.200]  是出現了三次
[00:09:11.200 --> 00:09:12.600]  證明了很重要
[00:09:12.600 --> 00:09:15.800]  重要的事情要說三次
[00:09:15.800 --> 00:09:21.600]  當我們看到一個小心地畫的牌
[00:09:21.600 --> 00:09:23.800]  我相信聰明的你們
[00:09:23.800 --> 00:09:27.400]  你們不會做一個起跑的姿勢
[00:09:27.400 --> 00:09:31.000]  on your mark,然後衝過去,然後滑倒
[00:09:31.000 --> 00:09:34.000]  我相信大家不會這樣做
[00:09:34.000 --> 00:09:36.400]  耶穌在這裏也同樣提醒一些
[00:09:36.400 --> 00:09:39.200]  我們要aware,要小心的事情
[00:09:39.200 --> 00:09:45.000]  希望我們不要衝過去這些陷阱裏面
[00:09:45.000 --> 00:09:48.800]  好,我們先回到
[00:09:48.800 --> 00:09:51.600]  我們首先看到耶穌說
[00:09:51.600 --> 00:09:55.000]  將來會有些人冒他的名而來
[00:09:55.000 --> 00:09:57.400]  或者說我是基督
[00:09:57.400 --> 00:10:01.200]  這些對白去迷惑很多人
[00:10:01.200 --> 00:10:05.200]  然後耶穌更勸門徒要謹慎
[00:10:05.200 --> 00:10:07.600]  免得有人會迷惑他們
[00:10:07.600 --> 00:10:09.600]  我們要小心
[00:10:09.600 --> 00:10:13.200]  這個世代是有異端的
[00:10:13.200 --> 00:10:16.000]  大家知道的
[00:10:16.000 --> 00:10:22.000]  他們的教導可能會扭曲了一些真理
[00:10:22.000 --> 00:10:27.000]  看似是真,但其實已經是改變了
[00:10:27.000 --> 00:10:31.800]  我想分享一次我和一個異端的經歷
[00:10:31.800 --> 00:10:36.600]  不知道大家認不認得出這是哪一個異端
[00:10:36.600 --> 00:10:39.200]  他們透過一個耳機
[00:10:39.200 --> 00:10:41.000]  大家看到石安劍
[00:10:41.000 --> 00:10:47.000]  他們透過一個耳機和我傳講他們那套異端的論述
[00:10:47.000 --> 00:10:51.400]  當時我不太熟悉這個異端
[00:10:51.400 --> 00:10:54.600]  我是在City U見到他們的
[00:10:54.600 --> 00:10:56.000]  我還跟他們說
[00:10:56.000 --> 00:11:01.800]  你們這麼好,這麼有心來City U傳福音
[00:11:01.800 --> 00:11:05.000]  然後他們送了這個耳機給我
[00:11:05.000 --> 00:11:08.000]  這個耳機厲害了
[00:11:08.000 --> 00:11:09.200]  他們怎樣跟我說
[00:11:09.200 --> 00:11:16.400]  他們說這個耳機比Apple、Samsung、Beats等大牌子更厲害
[00:11:16.400 --> 00:11:19.400]  根據他們的網站是這樣說的
[00:11:19.400 --> 00:11:23.800]  這個耳機能夠演繹出超低音的澎湃、臨在感
[00:11:23.800 --> 00:11:26.400]  超高音的靠心炎、感染力
[00:11:26.400 --> 00:11:33.400]  打破了人類從來沒有聽過的超高和超低音的音域
[00:11:33.400 --> 00:11:36.400]  可以透過這個耳機聽到很好的詩歌
[00:11:36.400 --> 00:11:39.400]  跟神直接有一個連繫
[00:11:39.400 --> 00:11:44.800]  之後我就拿著這個耳機回到大學團契
[00:11:44.800 --> 00:11:47.800]  我們那天是借City U那裡開會
[00:11:47.800 --> 00:11:50.400]  有個組員跟我說
[00:11:50.400 --> 00:11:53.800]  Carmen,這是異端
[00:11:53.800 --> 00:11:55.800]  我回去之後
[00:11:55.800 --> 00:12:00.200]  我媽媽就立刻幫我拿一把剪刀剪破了這個耳機
[00:12:00.200 --> 00:12:02.200]  然後扔進垃圾桶
[00:12:02.200 --> 00:12:06.400]  所以大兄姐妹,當你們在街上或者在大學
[00:12:06.400 --> 00:12:12.200]  特別是大學,你們見到有這樣的人接近你的時候
[00:12:12.200 --> 00:12:13.800]  我們真的要謹慎
[00:12:13.800 --> 00:12:18.800]  他未必是再用耳機這一套去推銷你那一套的異端論述
[00:12:18.800 --> 00:12:21.000]  但是你們要謹慎
[00:12:21.000 --> 00:12:24.400]  當別人接近你的時候
[00:12:24.400 --> 00:12:31.200]  不要讓別人所謂的真理去歪曲了你們一直相信的東西
[00:12:32.200 --> 00:12:40.200]  接著耶穌繼續提醒門徒
[00:12:40.200 --> 00:12:41.200]  要堅忍
[00:12:41.200 --> 00:12:47.200]  因為幕後一定會因耶穌的名而被迫
[00:12:47.200 --> 00:12:53.200]  所以我們不要因為別人說了一些關於我們信仰的事情
[00:12:53.200 --> 00:12:56.200]  我們去軟弱
[00:12:56.200 --> 00:12:58.200]  可能他會這樣說
[00:12:58.200 --> 00:13:03.200]  哇,你這個信仰有這麼多限制的
[00:13:03.200 --> 00:13:06.200]  又不讓做這樣,又不讓做那樣
[00:13:06.200 --> 00:13:08.200]  啊,你這麼迷信的
[00:13:08.200 --> 00:13:09.200]  又或者是
[00:13:09.200 --> 00:13:11.200]  啊,你這麼迷信的
[00:13:11.200 --> 00:13:15.200]  信這個信仰,不要信得這麼入迷了
[00:13:15.200 --> 00:13:16.200]  又或者
[00:13:16.200 --> 00:13:18.200]  你經常都要去教會
[00:13:18.200 --> 00:13:23.200]  那怎樣參加我們社會的活動
[00:13:23.200 --> 00:13:30.200]  又或者,甚至基督徒和基督徒之間都會有互相爭執的時候
[00:13:30.200 --> 00:13:32.200]  說自己哪間教會比較好
[00:13:32.200 --> 00:13:37.200]  怎樣讓我們可以對準上帝
[00:13:37.200 --> 00:13:40.200]  面對著不同的迫害
[00:13:40.200 --> 00:13:47.200]  可能是從你朋友家人或者親人的口中說出來的時候
[00:13:47.200 --> 00:13:49.200]  我們不要灰心
[00:13:49.200 --> 00:13:54.200]  我記得有一個神學院的老師這樣說
[00:13:54.200 --> 00:14:00.200]  他說我們做基督徒要有被人討厭的勇氣
[00:14:00.200 --> 00:14:03.200]  不是叫你去做壞蛋
[00:14:03.200 --> 00:14:06.200]  不是叫你去做被討厭的人
[00:14:06.200 --> 00:14:08.200]  而是要有那份勇氣
[00:14:08.200 --> 00:14:15.200]  當面對著不同人對你的信仰有質疑的時候
[00:14:15.200 --> 00:14:18.200]  大英姐妹,我們能不能夠站立得穩呢?
[00:14:18.200 --> 00:14:20.200]  我們能不能夠站得穩定呢?
[00:14:20.200 --> 00:14:22.200]  你們行不行呢?
[00:14:22.200 --> 00:14:29.200]  耶穌就說,堅忍到底的,必定會得救
[00:14:29.200 --> 00:14:35.200]  所以求主讓我們有勇氣去兼顧我們的心
[00:14:35.200 --> 00:14:39.200]  我們繼續看14節的時候
[00:14:39.200 --> 00:14:42.200]  我們看到有一句看起來很難的句子
[00:14:42.200 --> 00:14:48.200]  「施行毀滅的褻瀆者,站在不當站的地方」
[00:14:48.200 --> 00:14:52.200]  什麼是「施行毀滅的褻瀆者」?
[00:14:52.200 --> 00:14:57.200]  這句英文的NIV叫做「The Abomination of Desolation」
[00:14:57.200 --> 00:14:59.200]  也是一句很難的句子
[00:14:59.200 --> 00:15:06.200]  馬可突然間,大家看不看到有個括號跳了出來
[00:15:06.200 --> 00:15:12.200]  「你們讀者經的人要回耳」
[00:15:12.200 --> 00:15:14.200]  即是你們自己明白了
[00:15:14.200 --> 00:15:17.200]  為什麼不者會突然間跳了出來呢?
[00:15:17.200 --> 00:15:22.200]  其實證明了他很想我們去明白這句
[00:15:22.200 --> 00:15:25.200]  其實「The Abomination of Desolation」
[00:15:25.200 --> 00:15:28.200]  即是「施行毀滅的褻瀆者」
[00:15:28.200 --> 00:15:33.200]  這一句總括來說是說很可惡的人
[00:15:33.200 --> 00:15:36.200]  在Greek語言文中更加有
[00:15:36.200 --> 00:15:43.200]  即是形容一些很惹羞性和可惡的人
[00:15:43.200 --> 00:15:44.200]  有這個意思
[00:15:44.200 --> 00:15:51.200]  我們在15至16節更加看到有一個緊急情況
[00:15:51.200 --> 00:15:54.200]  耶穌對讀者說
[00:15:54.200 --> 00:15:59.200]  要逃離這些施行毀滅的褻瀆者的地方
[00:15:59.200 --> 00:16:04.200]  然後耶穌更加說出兩個情況是不理想的
[00:16:04.200 --> 00:16:08.200]  即是在這種要逃跑大災難的時候
[00:16:08.200 --> 00:16:12.200]  第一是懷孕和懶孩子
[00:16:12.200 --> 00:16:15.200]  第二是冬天發生
[00:16:15.200 --> 00:16:23.200]  第一是懷孕和懶孩子根本不適合在這種困難的情況當中
[00:16:23.200 --> 00:16:27.200]  第二是要祈求到不是冬天的原因
[00:16:27.200 --> 00:16:31.200]  是因為如果天氣冷的時候
[00:16:31.200 --> 00:16:33.200]  路上又下雨的時候
[00:16:33.200 --> 00:16:36.200]  當雨水和肚子混合在一起的時候
[00:16:36.200 --> 00:16:41.200]  令到路程很難走
[00:16:41.200 --> 00:16:46.200]  最後在這個三人字的結構當中
[00:16:46.200 --> 00:16:51.200]  最底層我們看到耶穌再次重複
[00:16:51.200 --> 00:16:56.200]  要當心我們要謹慎這些迷惑者
[00:16:56.200 --> 00:17:00.200]  好像是一個首尾呼應
[00:17:00.200 --> 00:17:04.200]  耶穌說完這些終局的預兆
[00:17:04.200 --> 00:17:07.200]  然後再次再說一次
[00:17:07.200 --> 00:17:08.200]  你們要謹慎
[00:17:08.200 --> 00:17:11.200]  凡事我都預先告訴你們
[00:17:11.200 --> 00:17:14.200]  讓我們不要做愚昧的人
[00:17:14.200 --> 00:17:17.200]  好像看到一個小心地滑跑
[00:17:17.200 --> 00:17:18.200]  我們也照衝過去
[00:17:18.200 --> 00:17:25.200]  因為耶穌其實已經跟我們說了這些預兆
[00:17:25.200 --> 00:17:28.200]  所以我們要清楚知道
[00:17:28.200 --> 00:17:31.200]  耶穌更加有提醒門徒
[00:17:31.200 --> 00:17:35.200]  他說末世的時候會有打仗的風聲
[00:17:35.200 --> 00:17:39.200]  而我們是會聽到的
[00:17:39.200 --> 00:17:42.200]  耶穌叫我們不需要驚慌
[00:17:42.200 --> 00:17:44.200]  當聽到有打仗的聲音
[00:17:44.200 --> 00:17:47.200]  因為這些都是會發生
[00:17:47.200 --> 00:17:51.200]  我們會不會因為聽到世界各地有不同的打仗的新聞
[00:17:51.200 --> 00:17:53.200]  我們會感到驚慌呢
[00:17:53.200 --> 00:17:56.200]  耶穌叫我們不需要怕
[00:17:56.200 --> 00:18:02.200]  因為上帝已掌管一切
[00:18:02.200 --> 00:18:06.200]  接著耶穌用兩個比喻
[00:18:06.200 --> 00:18:13.200]  去總結整個末世預言
[00:18:13.200 --> 00:18:17.200]  我也為大家讀出
[00:18:17.200 --> 00:18:20.200]  從無花果樹學功課
[00:18:20.200 --> 00:18:23.200]  你們要從無花果樹學習功課
[00:18:23.200 --> 00:18:26.200]  當樹枝發芽長葉的時候
[00:18:26.200 --> 00:18:29.200]  你們就知道夏天近了
[00:18:29.200 --> 00:18:32.200]  同樣當你們看見這些事發生
[00:18:32.200 --> 00:18:34.200]  就知道那時候近了
[00:18:34.200 --> 00:18:36.200]  就在門口了
[00:18:36.200 --> 00:18:37.200]  我實在告訴你們
[00:18:37.200 --> 00:18:39.200]  這世代說沒有過去
[00:18:39.200 --> 00:18:42.200]  這一切都要發生
[00:18:42.200 --> 00:18:43.200]  天地要廢去
[00:18:43.200 --> 00:18:47.200]  我的話卻絕不廢去
[00:18:47.200 --> 00:18:50.200]  其實這個比喻
[00:18:50.200 --> 00:18:53.200]  就是耶穌經常用的比喻
[00:18:53.200 --> 00:18:55.200]  我們看整個《馬可福音》的系列
[00:18:55.200 --> 00:18:57.200]  我們不停看到比喻
[00:18:57.200 --> 00:18:59.200]  耶穌用的手法
[00:18:59.200 --> 00:19:03.200]  這個比喻和上次
[00:19:03.200 --> 00:19:04.200]  不知道大家有沒有印象
[00:19:04.200 --> 00:19:07.200]  說過天國的比喻
[00:19:07.200 --> 00:19:10.200]  雖然沒有直接的關係
[00:19:10.200 --> 00:19:14.200]  但有一個延續性的意味
[00:19:14.200 --> 00:19:17.200]  就是當無花果樹發芽的時候
[00:19:17.200 --> 00:19:21.200]  就代表夏天快要來臨了
[00:19:21.200 --> 00:19:25.200]  同樣地上帝的國再來臨的時候
[00:19:25.200 --> 00:19:28.200]  都會有預兆和預示
[00:19:28.200 --> 00:19:30.200]  剛才說到的那些
[00:19:30.200 --> 00:19:34.200]  有不同的人說自己是基督
[00:19:34.200 --> 00:19:36.200]  但其實不是
[00:19:36.200 --> 00:19:38.200]  也有打仗的風聲
[00:19:38.200 --> 00:19:40.200]  其實這些預兆
[00:19:40.200 --> 00:19:43.200]  在不知不覺間就來了
[00:19:43.200 --> 00:19:45.200]  上次也說到
[00:19:45.200 --> 00:19:49.200]  你不需要看著那一棵植物
[00:19:49.200 --> 00:19:53.200]  它也會自動成長
[00:19:53.200 --> 00:19:55.200]  同樣地上帝的國
[00:19:55.200 --> 00:19:58.200]  也會按照神所定的時間
[00:19:58.200 --> 00:20:01.200]  它的日子再回來
