
[00:00:00.000 --> 00:00:05.240]  我們今天四月來到一個新的系列
[00:04:20.160 --> 00:04:23.160]  但是我們一會兒看赫西瑪利園發生了什麼事
[00:04:23.160 --> 00:04:25.160]  或者之後發生了什麼事
[00:04:25.160 --> 00:04:31.160]  第一樣就是在赫西瑪利園我們看到耶穌的犧牲
[00:04:31.160 --> 00:04:35.160]  不如我們讀一讀這段
[00:04:35.160 --> 00:04:37.160]  中文我們一起讀
[00:04:37.160 --> 00:04:41.160]  耶穌和門徒來到一個地方
[00:04:41.160 --> 00:04:43.160]  名叫赫西瑪利
[00:04:43.160 --> 00:04:45.160]  他對他們說
[00:04:45.160 --> 00:04:47.160]  你們坐在這裡
[00:04:47.160 --> 00:04:49.160]  我到那邊去禱告
[00:04:49.160 --> 00:04:54.160]  於是他帶著彼得和西比泰的兩個兒子同去
[00:04:54.160 --> 00:04:57.160]  他憂愁起來 極其難過
[00:04:57.160 --> 00:04:59.160]  就對他們說
[00:04:59.160 --> 00:05:02.160]  我心裡非常憂傷 幾乎要死
[00:05:02.160 --> 00:05:07.160]  你們留在這裡和我一同警醒
[00:05:07.160 --> 00:05:09.160]  第37字
[00:05:09.160 --> 00:05:14.160]  他說耶穌憂愁起來 極其難過
[00:05:14.160 --> 00:05:16.160]  他是極度
[00:05:16.160 --> 00:05:20.160]  耶穌說他自己是sorrowful and troubled
[00:05:20.160 --> 00:05:24.160]  38字他繼續說是overwhelmed sorrow
[00:05:24.160 --> 00:05:26.160]  to the point of death
[00:05:26.160 --> 00:05:31.160]  其實為什麼耶穌會極其難過呢
[00:05:31.160 --> 00:05:33.160]  你可能會說
[00:05:33.160 --> 00:05:38.160]  耶穌因為知道他很快就要遭受鞭打
[00:05:38.160 --> 00:05:44.160]  而當時羅馬人的鞭刑其實是一種極度殘忍的刑罰
[00:05:44.160 --> 00:05:51.160]  其實不是單單用一條皮條去打犯人那麼簡單
[00:05:51.160 --> 00:05:56.160]  在那時候的羅馬刑罰裡面
[00:05:56.160 --> 00:06:02.160]  其實一條皮邊分成了九條的細邊
[00:06:02.160 --> 00:06:06.160]  而九條的細邊的尾部
[00:06:06.160 --> 00:06:11.160]  其實是會有一個勾或是一些動物的骨
[00:06:11.160 --> 00:06:14.160]  以致這樣一打下去
[00:06:14.160 --> 00:06:20.160]  九條的皮邊和勾會扯進犯人的皮肉裡
[00:06:20.160 --> 00:06:22.160]  你可以想像
[00:06:22.160 --> 00:06:26.160]  犯人就是這樣被綁在一個架子裡
[00:06:26.160 --> 00:06:29.160]  後面就有一個拿著一條皮邊的九條
[00:06:29.160 --> 00:06:32.160]  這樣打在犯人的背上
[00:06:32.160 --> 00:06:36.160]  其實你可以想像這個犯人是會全身都爛掉
[00:06:36.160 --> 00:06:38.160]  一開始打的時候
[00:06:38.160 --> 00:06:40.160]  會是表皮的肉被扯出來
[00:06:40.160 --> 00:06:42.160]  因為那些鞭其實很殘忍
[00:06:42.160 --> 00:06:46.160]  不只是輕輕地扯下去
[00:06:46.160 --> 00:06:48.160]  而是還會拉一下
[00:06:48.160 --> 00:06:51.160]  讓那些勾去扯爛犯人的肉
[00:06:51.160 --> 00:06:53.160]  一開始只是皮肉上去扯爛
[00:06:53.160 --> 00:06:58.160]  但慢慢到血管暴露出來
[00:06:58.160 --> 00:07:00.160]  仍然是繼續這樣打的時候
[00:07:00.160 --> 00:07:06.160]  其實那些犯人的背部都會流血
[00:07:06.160 --> 00:07:12.160]  而監督犯人或是刑罰的主管
[00:07:12.160 --> 00:07:15.160]  其實是會看那犯人是否快要死掉
[00:07:15.160 --> 00:07:19.160]  是到死之後才會停止
[00:07:19.160 --> 00:07:25.160]  其實耶穌知道自己將要經歷這樣被鞭打39次
[00:07:25.160 --> 00:07:28.160]  你可能會說這是祂很害怕
[00:07:28.160 --> 00:07:31.160]  是一個極其難過的原因
[00:07:31.160 --> 00:07:35.160]  又或者你會說祂之所以是極其難過
[00:07:35.160 --> 00:07:39.160]  是因為祂也知道下一刻不止要受鞭打
[00:07:39.160 --> 00:07:41.160]  而是在十字架上
[00:07:41.160 --> 00:07:47.160]  一個犯人的釘子其實釘在手腕的位置
[00:07:47.160 --> 00:07:50.160]  而不是手掌的位置
[00:07:50.160 --> 00:07:53.160]  當這樣犯人被釘在十字架上的時候
[00:07:53.160 --> 00:07:57.160]  手臂、手腕和腳被釘穿的時候
[00:07:57.160 --> 00:08:01.160]  其實是會令到頭部爆炸的劇痛
[00:08:01.160 --> 00:08:04.160]  而這種痛是令到全身會顫抖
[00:08:04.160 --> 00:08:06.160]  我不知道當中Andrew在笑
[00:08:06.160 --> 00:08:08.160]  我不知道他是否用醫生的角度
[00:08:08.160 --> 00:08:12.160]  已經可以想像這種痛是怎樣的痛
[00:08:12.160 --> 00:08:14.160]  當犯人釘在十字架上
[00:08:14.160 --> 00:08:17.160]  其實他的肩膀會脫臼
[00:08:17.160 --> 00:08:19.160]  手臂會斷
[00:08:19.160 --> 00:08:21.160]  其實一個犯人你知道是怎樣死的嗎
[00:08:21.160 --> 00:08:23.160]  釘十字架那些
[00:08:23.160 --> 00:08:25.160]  窒息而死
[00:08:25.160 --> 00:08:27.160]  不是流血而死 是窒息而死
[00:08:27.160 --> 00:08:28.160]  為什麼呢
[00:08:28.160 --> 00:08:30.160]  因為釘十字架的時候是這樣
[00:08:30.160 --> 00:08:34.160]  其實當犯人要去呼吸一下
[00:08:34.160 --> 00:08:39.160]  你要用你已經被釘的腳去提起你的身體
[00:08:39.160 --> 00:08:44.160]  以致到你很難才可以去呼吸一口氣
[00:08:44.160 --> 00:08:48.160]  每一次的呼吸其實都是很大的掙扎
[00:08:48.160 --> 00:08:50.160]  而你提起身的時候
[00:08:50.160 --> 00:08:53.160]  其實全身的肉都會在崩緊和刺痛
[00:08:53.160 --> 00:08:55.160]  為什麼會窒息而死呢
[00:08:55.160 --> 00:08:59.160]  是因為到最後那個犯人已經再沒有力氣
[00:08:59.160 --> 00:09:01.160]  和再忍受不了那個痛楚
[00:09:01.160 --> 00:09:05.160]  所以已經提不起身體再呼吸一口氣
[00:09:05.160 --> 00:09:07.160]  就窒息死亡
[00:09:07.160 --> 00:09:10.160]  十字架是羅馬人很殘忍的刑罰
[00:09:10.160 --> 00:09:14.160]  現代就算是有些死刑其實是速戰速決的
[00:09:14.160 --> 00:09:17.160]  而唯有十字架這個刑罰
[00:09:17.160 --> 00:09:25.160]  是讓犯人經歷一個很漫長的痛苦才去死亡
[00:09:25.160 --> 00:09:30.160]  所以你可以說耶穌為什麼會說他是極其難過
[00:09:30.160 --> 00:09:31.160]  很憂傷
[00:09:31.160 --> 00:09:35.160]  可能這個是這樣的原因
[00:09:35.160 --> 00:09:37.160]  這個對於我來說
[00:09:37.160 --> 00:09:39.160]  或者在聖經裡面的記載
[00:09:39.160 --> 00:09:41.160]  這個真的是一個很嚇人的經歷
[00:09:41.160 --> 00:09:45.160]  這個肉身的煎熬是一個很嚇人的經歷
[00:09:45.160 --> 00:09:47.160]  但是聖經裡面
[00:09:47.160 --> 00:09:50.160]  在這一段裡面
[00:09:50.160 --> 00:09:52.160]  第39節耶穌說
[00:09:52.160 --> 00:09:57.160]  我父啊,如果可能求你使這杯離開我
[00:09:57.160 --> 00:10:02.160]  然而不是照我所願的,而是照你所願的
[00:10:02.160 --> 00:10:07.160]  這裡提到,求你讓這杯離開我
[00:10:07.160 --> 00:10:10.160]  耶穌這一刻的極其難過
[00:10:10.160 --> 00:10:14.160]  其實是因為他深深知道他要學這個杯
[00:10:14.160 --> 00:10:17.160]  除了受肉體的煎熬之外
[00:10:17.160 --> 00:10:20.160]  那這個究竟是一個什麼樣的杯呢
[00:10:20.160 --> 00:10:21.160]  還有沒有更多的東西呢
[00:10:21.160 --> 00:10:23.160]  除了肉身的煎熬
[00:10:23.160 --> 00:10:24.160]  如果我們要知道
[00:10:24.160 --> 00:10:26.160]  就看一點點舊的背景
[00:10:26.160 --> 00:10:27.160]  這裡很快的
[00:10:27.160 --> 00:10:30.160]  就是C篇第75篇第8節
[00:10:30.160 --> 00:10:34.160]  耶和華的手裡有杯
[00:10:34.160 --> 00:10:36.160]  杯內滿了調和喜沒的酒
[00:10:36.160 --> 00:10:40.160]  他道出來,地上的惡人都別喝
[00:10:40.160 --> 00:10:43.160]  直到喝盡他的渣滓
[00:10:43.160 --> 00:10:45.160]  二賽亞書51章17節
[00:10:45.160 --> 00:10:49.160]  他說:你從耶和華手中喝了他憤怒的杯
[00:10:49.160 --> 00:10:51.160]  那使人東倒西歪的杯
[00:10:51.160 --> 00:10:53.160]  直到喝盡
[00:10:53.160 --> 00:10:55.160]  其實杯的意思
[00:10:55.160 --> 00:10:58.160]  在舊約就是所有惡人
[00:10:58.160 --> 00:11:00.160]  要在上帝手中遭受的懲罰
[00:11:00.160 --> 00:11:06.160]  而杯裡裝滿了上帝對罪惡的震怒
[00:11:06.160 --> 00:11:08.160]  所以換言之
[00:11:08.160 --> 00:11:10.160]  耶穌之所以極其難過
[00:11:10.160 --> 00:11:12.160]  其實他知道
[00:11:12.160 --> 00:11:14.160]  當在十字架上
[00:11:14.160 --> 00:11:17.160]  他要承受世人一切的罪孽
[00:11:17.160 --> 00:11:18.160]  以前的罪孽
[00:11:18.160 --> 00:11:19.160]  現在的罪孽
[00:11:19.160 --> 00:11:20.160]  甚至以後的罪孽
[00:11:20.160 --> 00:11:23.160]  都承擔在他身上的時候
[00:11:23.160 --> 00:11:27.160]  而聖結的上帝會掩面不去看他
[00:11:27.160 --> 00:11:30.160]  其實耶穌是從出生開始
[00:11:30.160 --> 00:11:35.160]  已經和父神合二為一
[00:11:35.160 --> 00:11:37.160]  根本沒有分開過的時候
[00:11:37.160 --> 00:11:44.160]  他未嘗過和父神分開的煎熬
[00:11:44.160 --> 00:11:45.160]  他亦可以想像
[00:11:45.160 --> 00:11:48.160]  當所有的罪落在他身上的時候
[00:11:48.160 --> 00:11:51.160]  神的憤怒向他傾倒
[00:11:51.160 --> 00:11:53.160]  那一個可怕
[00:11:53.160 --> 00:11:56.160]  我想可能我們一些有罪有限的人
[00:11:56.160 --> 00:12:00.160]  很難想像耶穌那時候的感受
[00:12:00.160 --> 00:12:03.160]  他知道要和父神分開的感受
[00:12:03.160 --> 00:12:05.160]  應該是今天沒有言辭
[00:12:05.160 --> 00:12:07.160]  可以去形容
[00:12:07.160 --> 00:12:10.160]  但是聖結作者說
[00:12:10.160 --> 00:12:12.160]  他這一刻很憂傷
[00:12:12.160 --> 00:12:13.160]  很難過
[00:12:13.160 --> 00:12:16.160]  不只是肉身上的煎熬
[00:12:16.160 --> 00:12:18.160]  而且他要知道
[00:12:18.160 --> 00:12:25.160]  他要和父神分開這個難過
[00:12:25.160 --> 00:12:27.160]  下一個問題就是
[00:12:27.160 --> 00:12:31.160]  為什麼耶穌要喝這個杯呢?
[00:12:31.160 --> 00:12:37.160]  為什麼他要去承受這個罪呢?
[00:12:37.160 --> 00:12:39.160]  沒有的
[00:12:39.160 --> 00:12:43.160]  罪的功架乃是死
[00:12:43.160 --> 00:12:47.160]  其實耶穌不願意去見到他愛的
[00:12:47.160 --> 00:12:53.160]  我們要在永恆裡面去承受一切的痛苦和煎熬
[00:12:53.160 --> 00:12:58.160]  其實如果今天他不選擇去受這些刑罰的時候
[00:12:58.160 --> 00:13:00.160]  那些很恐怖的邊形
[00:13:00.160 --> 00:13:02.160]  那些十字架
[00:13:02.160 --> 00:13:05.160]  神的憤怒的杯裡面
[00:13:05.160 --> 00:13:08.160]  一切的刑罰就是我們受的
[00:13:08.160 --> 00:13:13.160]  他願意去走上十字架和受一切的刑罰
[00:13:13.160 --> 00:13:15.160]  是為了愛我們
[00:13:15.160 --> 00:13:18.160]  他為了愛我們而不愛他自己
[00:13:18.160 --> 00:13:20.160]  我想要形容一下
[00:13:20.160 --> 00:13:22.160]  地獄是怎樣
[00:13:22.160 --> 00:13:26.160]  其實如果一個人不知道地獄是怎樣的話
[00:13:26.160 --> 00:13:29.160]  其實會覺得很簡單
[00:13:29.160 --> 00:13:30.160]  我相信了神
[00:13:30.160 --> 00:13:34.160]  每個星期日回來聚會
[00:13:34.160 --> 00:13:36.160]  回來崇拜
[00:13:36.160 --> 00:13:40.160]  有天堂的入場券已經很OK
[00:13:40.160 --> 00:13:45.160]  但是我想耶穌是在穿著我們每一個的生命
[00:13:45.160 --> 00:13:48.160]  因為他不想我們承受在地獄裡面的煎熬
[00:13:48.160 --> 00:13:50.160]  地獄是怎樣的呢?
[00:13:50.160 --> 00:13:55.160]  我看過一些聖經說地獄是怎樣的
[00:13:55.160 --> 00:13:57.160]  他說有四樣東西
[00:13:57.160 --> 00:14:00.160]  一個就是Darkness
[00:14:00.160 --> 00:14:04.160]  他說是Land of deepest night
[00:14:04.160 --> 00:14:06.160]  of utter darkness and disorder
[00:14:06.160 --> 00:14:09.160]  這是約百幾十章21至22節
[00:14:09.160 --> 00:14:11.160]  A realm of darkness
[00:14:11.160 --> 00:14:14.160]  Blackest darkness
[00:14:14.160 --> 00:14:17.160]  猶太書一章十三節
[00:14:17.160 --> 00:14:20.160]  第二樣地獄是怎樣呢?
[00:14:20.160 --> 00:14:25.160]  他說是一個weeping and gnashing of teeth
[00:14:25.160 --> 00:14:29.160]  即是所有人在下面都是在哭
[00:14:29.160 --> 00:14:31.160]  一個哀哭切齒
[00:14:31.160 --> 00:14:33.160]  哀哭切齒可能是在想
[00:14:33.160 --> 00:14:36.160]  為什麼我不可以在一個更好的地方
[00:14:36.160 --> 00:14:39.160]  第三個就是有火的
[00:14:39.160 --> 00:14:42.160]  他說他們在裡面的蟲是不死的
[00:14:42.160 --> 00:14:45.160]  他們裡面的火是不滅的
[00:14:45.160 --> 00:14:48.160]  第四就是Separation from God
[00:14:48.160 --> 00:14:50.160]  有時我們作為基督徒
[00:14:50.160 --> 00:14:52.160]  或者我們還在世界上
[00:14:52.160 --> 00:14:55.160]  不覺得Separation from God是有多嚴重的事
[00:14:55.160 --> 00:14:59.160]  但其實你生命裡面遇上的好
[00:14:59.160 --> 00:15:01.160]  剛才唱The Goodness of God
[00:15:01.160 --> 00:15:02.160]  即是Goodness
[00:15:02.160 --> 00:15:08.160]  所有的正義、公義、愛、喜樂、和平
[00:15:08.160 --> 00:15:11.160]  所有的盼望、祝福
[00:15:11.160 --> 00:15:13.160]  其實這些一切都沒有了
[00:15:13.160 --> 00:15:20.160]  而是有一群叫著很痛、很辛苦的人的聲音
[00:15:20.160 --> 00:15:25.160]  可能充滿著詭詐、害理
[00:15:25.160 --> 00:15:29.160]  沒有希望、永遠在黑暗裡面這樣的狀況
[00:15:29.160 --> 00:15:33.160]  我曾經有一次跟一個姐妹聊天
[00:15:33.160 --> 00:15:35.160]  她是大人
[00:15:35.160 --> 00:15:38.160]  她說我身邊有一個朋友
[00:15:38.160 --> 00:15:43.160]  平時她又拿著一些買貴的東西
[00:15:43.160 --> 00:15:45.160]  樣子又不是很熟悉
[00:15:45.160 --> 00:15:47.160]  但她有一樣東西是不同的
[00:15:47.160 --> 00:15:50.160]  她不知道為什麼很喜歡去跟人傳福音
[00:15:50.160 --> 00:15:53.160]  即是貼錢不惜一切去跟人傳福音
[00:15:53.160 --> 00:15:58.160]  這個姐妹就問她身邊這個像是貴婦的朋友
[00:15:58.160 --> 00:16:03.160]  為什麼你這麼熱心跟人傳福音
[00:16:03.160 --> 00:16:06.160]  這位貴婦就說
[00:16:06.160 --> 00:16:10.160]  因為有一次在做夢當中
[00:16:10.160 --> 00:16:13.160]  神讓我看到被肉的樣子
[00:16:13.160 --> 00:16:15.160]  她看到很黑暗
[00:16:15.160 --> 00:16:17.160]  但有些火燒著
[00:16:17.160 --> 00:16:19.160]  那些人全部都很慘
[00:16:19.160 --> 00:16:22.160]  她說我不想我身邊的朋友
[00:16:22.160 --> 00:16:24.160]  我認識的人甚至我不認識的人
[00:16:24.160 --> 00:16:26.160]  去要受這種煎熬
[00:16:26.160 --> 00:16:30.160]  這種恐怖是她未見過的
[00:16:30.160 --> 00:16:33.160]  我不知道神給了一個什麼的異象
[00:16:33.160 --> 00:16:35.160]  她的眼睛去見到
[00:16:35.160 --> 00:16:40.160]  但她所見到的影像就是
[00:16:40.160 --> 00:16:44.160]  她知道地獄是一個很可怕的地方
[00:16:44.160 --> 00:16:50.160]  而我們的耶穌其實就不想我們任何一個去經歷
[00:16:50.160 --> 00:16:55.160]  黑暗、哭泣、火燒和永遠離開神
[00:16:55.160 --> 00:16:58.160]  所以祂為了愛我們
[00:16:58.160 --> 00:17:00.160]  願意去自己承受痛苦
[00:17:00.160 --> 00:17:03.160]  去犧牲一切和剛才所說的很恐怖的邊形
[00:17:03.160 --> 00:17:06.160]  很恐怖的十字架去犧牲自己
[00:17:06.160 --> 00:17:13.160]  我想我做了人這麼久
[00:17:13.160 --> 00:17:16.160]  其實我都覺得我是很被愛
[00:17:16.160 --> 00:17:19.160]  尤其是家人和朋友的愛
[00:17:19.160 --> 00:17:24.160]  那我怎樣知道身邊的人是愛我呢
[00:17:24.160 --> 00:17:29.160]  是不是我只是跟他們一起的時候開心
[00:17:29.160 --> 00:17:31.160]  其實我想我想清楚一點
[00:17:31.160 --> 00:17:33.160]  我知道他們愛我
[00:17:33.160 --> 00:17:37.160]  是因為他們願意為我犧牲
[00:17:37.160 --> 00:17:42.160]  說一個很隨便的例子
[00:17:42.160 --> 00:17:46.160]  我很喜歡吃雞腿
[00:17:46.160 --> 00:17:52.160]  每一次我家人一起去吃一隻雞
[00:17:52.160 --> 00:17:56.160]  我媽媽都會留雞腿給我吃
[00:17:56.160 --> 00:17:58.160]  雖然她自己都喜歡吃
[00:17:58.160 --> 00:18:00.160]  但她還是留給我吃
[00:18:00.160 --> 00:18:03.160]  有時候我媽媽會覺得我會餓
[00:18:03.160 --> 00:18:09.160]  但她每一次都會留她喜歡的東西給我
[00:18:09.160 --> 00:18:11.160]  我是一個不喜歡逛街的人
[00:18:11.160 --> 00:18:13.160]  Irene牧師都說過
[00:18:13.160 --> 00:18:19.160]  我媽媽每一次逛街都會想起我
[00:18:19.160 --> 00:18:22.160]  有時候她會買一些很無聊的東西
[00:18:22.160 --> 00:18:25.160]  但有一次我心想
[00:18:25.160 --> 00:18:28.160]  她雖然買了一些很無聊的東西給我
[00:18:28.160 --> 00:18:32.160]  但我想到她每一次逛街都會想起我
[00:18:32.160 --> 00:18:35.160]  所以才會買那些東西給我
[00:18:35.160 --> 00:18:37.160]  如果我說我爸爸
[00:18:37.160 --> 00:18:39.160]  他平時不是很說話
[00:18:39.160 --> 00:18:42.160]  其實他又未信主
[00:18:42.160 --> 00:18:45.160]  當我第一次告訴他我要放下工作
[00:18:45.160 --> 00:18:49.160]  去讀神學的時候
[00:18:49.160 --> 00:18:53.160]  其實他都不太知道我要做些什麼
[00:18:53.160 --> 00:18:56.160]  又不知道我以後有沒有收入
[00:18:56.160 --> 00:18:57.160]  有沒有飯吃
[00:18:57.160 --> 00:18:58.160]  能否照顧自己
[00:18:58.160 --> 00:19:01.160]  為什麼要放棄以前的工作
[00:19:01.160 --> 00:19:03.160]  不過他最後還是說
[00:19:03.160 --> 00:19:05.160]  你要去做
[00:19:05.160 --> 00:19:09.160]  你想去做的你就去做吧
[00:19:09.160 --> 00:19:10.160]  我想這些都是氣心
[00:19:10.160 --> 00:19:12.160]  不是他們很想
[00:19:12.160 --> 00:19:14.160]  他們都有自己的想
[00:19:14.160 --> 00:19:16.160]  但他因為愛我
[00:19:16.160 --> 00:19:20.160]  他願意讓我去做我想做的事
[00:19:20.160 --> 00:19:21.160]  因為愛我
[00:19:21.160 --> 00:19:24.160]  所以他給我喜歡的東西
[00:19:24.160 --> 00:19:26.160]  我相信你心靈裏面
[00:19:26.160 --> 00:19:29.160]  可能你的父母都這麼愛你
[00:19:29.160 --> 00:19:32.160]  你身邊的朋友都有為你犧牲
[00:19:32.160 --> 00:19:34.160]  如果你將這份愛放大
[00:19:34.160 --> 00:19:36.160]  一千萬倍
[00:19:36.160 --> 00:19:38.160]  一億倍的話
[00:19:38.160 --> 00:19:40.160]  你就可能會感覺到
[00:19:40.160 --> 00:19:44.160]  神的愛是多麼深
[00:19:44.160 --> 00:19:49.160]  耶穌基督不僅放棄了自己的尊貴
[00:19:49.160 --> 00:19:50.160]  尊嚴
[00:19:50.160 --> 00:19:53.160]  其實你知不知道邊形要脫光衣服
[00:19:53.160 --> 00:19:54.160]  釘十字架都要脫光衣服
[00:19:54.160 --> 00:19:55.160]  不是
[00:19:55.160 --> 00:19:58.160]  平時天主教或基督教的像
[00:19:58.160 --> 00:19:59.160]  有一條布製
[00:19:59.160 --> 00:20:01.160]  其實真正是沒有的
[00:20:01.160 --> 00:20:02.160]  放下他的尊貴尊嚴
[00:20:02.160 --> 00:20:05.160]  忍受肉身上靈裏面的痛楚
[00:20:05.160 --> 00:20:10.160]  將自己生命犧牲給我們
[00:20:10.160 --> 00:20:12.160]  其實為什麼呢
[00:20:12.160 --> 00:20:15.160]  是為了愛我們
[00:20:15.160 --> 00:20:17.160]  所以說愛是犧牲
[00:20:17.160 --> 00:20:19.160]  或者他的犧牲有多少的時候
[00:20:19.160 --> 00:20:24.160]  代表神對我們的愛有多深
[00:20:24.160 --> 00:20:27.160]  有一句我覺得說得很好
[00:20:27.160 --> 00:20:32.160]  一個神學家McCloyd
[00:20:32.160 --> 00:20:33.160]  他說
[00:20:33.160 --> 00:20:35.160]  神的愛對於他的人來說
[00:20:35.160 --> 00:20:37.160]  並不是為了他們的好
[00:20:37.160 --> 00:20:40.160]  他面對死亡沒有恐懼
[00:20:40.160 --> 00:20:42.160]  不要想神經常好勇
[00:20:42.160 --> 00:20:46.160]  但當耶穌傳播的人
[00:20:46.160 --> 00:20:47.160]  傳播神的時候
