
[00:00:00.000 --> 00:00:02.000]   Good morning, everyone.
[00:02:07.000 --> 00:02:11.000]   But you don't need to tell me what you know.
[00:02:11.000 --> 00:02:16.000]   I read this when I was preparing for this talk.
[00:02:16.000 --> 00:02:20.000]   This is a common phrase in psychology.
[00:02:20.000 --> 00:02:23.000]   We don't want people to die or get hurt.
[00:02:23.000 --> 00:02:27.000]   But even if your friend is hurt,
[00:02:27.000 --> 00:02:31.000]   you might think it's funny.
[00:02:31.000 --> 00:02:34.000]   This is a common phrase in psychology.
[00:02:34.000 --> 00:02:37.000]   Why did I choose this word?
[00:02:37.000 --> 00:02:41.000]   Because the context is the same.
[00:02:41.000 --> 00:02:45.000]   The fourth chapter is the same.
[00:02:45.000 --> 00:02:48.000]   Why did I choose this word?
[00:02:48.000 --> 00:02:53.000]   The fourth chapter is a summary of the story.
[00:02:53.000 --> 00:02:55.000]   In the first chapter,
[00:02:55.000 --> 00:03:00.000]   John is very unhappy and angry.
[00:03:00.000 --> 00:03:04.000]   I want to make sure that you know the progress.
[00:03:04.000 --> 00:03:06.000]   What does this mean?
[00:03:06.000 --> 00:03:12.000]   What does "it" mean?
[00:03:12.000 --> 00:03:15.000]   I think someone is thinking.
[00:03:15.000 --> 00:03:16.000]   I will not say it.
[00:03:16.000 --> 00:03:18.000]   Thank you for answering.
[00:03:18.000 --> 00:03:21.000]   The third chapter talks about "repentance."
[00:03:21.000 --> 00:03:24.000]   Do you think that a normal repentance should be...
[00:03:24.000 --> 00:03:26.000]   Let's say you have a friend.
[00:03:26.000 --> 00:03:28.000]   What would you do when you believe in Jesus?
[00:03:28.000 --> 00:03:31.000]   Let's say you don't have any regrets.
[00:03:31.000 --> 00:03:36.000]   Does anyone think it's bad to believe in Jesus?
[00:03:36.000 --> 00:03:39.000]   No? Okay. That's good.
[00:03:39.000 --> 00:03:41.000]   I think in a normal situation,
[00:03:41.000 --> 00:03:43.000]   even if I'm not very close to my friend,
[00:03:43.000 --> 00:03:45.000]   let's say you're sitting here.
[00:03:45.000 --> 00:03:47.000]   You're not home to sleep.
[00:03:47.000 --> 00:03:50.000]   Let's say you think that believing in Jesus is useful
[00:03:50.000 --> 00:03:53.000]   or a good thing.
[00:03:53.000 --> 00:03:55.000]   When you believe in Jesus,
[00:03:55.000 --> 00:03:58.000]   even if you're not very close to your friend,
[00:03:58.000 --> 00:04:00.000]   you will still be very...
[00:04:00.000 --> 00:04:01.000]   Not only will you be partying.
[00:04:01.000 --> 00:04:04.000]   In the New Testament, Jesus gives an analogy.
[00:04:04.000 --> 00:04:06.000]   If there is a man on the earth who is saved,
[00:04:06.000 --> 00:04:09.000]   then there are angels in heaven who will bless him.
[00:04:09.000 --> 00:04:11.000]   This is probably...
[00:04:11.000 --> 00:04:13.000]   Even if we haven't reached that level,
[00:04:13.000 --> 00:04:14.000]   I still think it's a good thing.
[00:04:14.000 --> 00:04:18.000]   But do you remember what John's reaction was?
[00:04:18.000 --> 00:04:20.000]   Why did I forget so quickly?
[00:04:20.000 --> 00:04:22.000]   Yes, he was angry.
[00:04:22.000 --> 00:04:26.000]   Angry about what?
[00:04:26.000 --> 00:04:30.000]   Why was he angry about the ashes?
[00:04:30.000 --> 00:04:33.000]   This is a bit further.
[00:04:33.000 --> 00:04:37.000]   We explained a little bit about this in the past few weeks.
[00:04:37.000 --> 00:04:41.000]   Of course, we are a very bad person.
[00:04:41.000 --> 00:04:43.000]   A person who hurts others.
[00:04:43.000 --> 00:04:45.000]   I don't know if you've been bullied in school.
[00:04:45.000 --> 00:04:46.000]   I hope you haven't.
[00:04:46.000 --> 00:04:48.000]   But if you have, then...
[00:04:48.000 --> 00:04:49.000]   Okay.
[00:04:49.000 --> 00:04:52.000]   Imagine someone who hurts you believes in Jesus.
[00:04:52.000 --> 00:04:54.000]   What would your reaction be?
[00:04:54.000 --> 00:04:56.000]   Someone who hurts you says he believes in Jesus.
[00:04:56.000 --> 00:04:58.000]   What would your reaction be?
[00:04:58.000 --> 00:05:00.000]   What would your reaction be?
[00:05:00.000 --> 00:05:04.000]   Sorry?
[00:05:04.000 --> 00:05:05.000]   Oh, you love that guy.
[00:05:05.000 --> 00:05:07.000]   Okay, that's a positive.
[00:05:07.000 --> 00:05:10.000]   I appreciate a positive response.
[00:05:10.000 --> 00:05:13.000]   But it's obvious that Vietnam doesn't respond like this.
[00:05:13.000 --> 00:05:14.000]   Vietnam is angry.
[00:05:14.000 --> 00:05:16.000]   Why is he angry?
[00:05:16.000 --> 00:05:19.000]   There's a saying in the back.
[00:05:19.000 --> 00:05:21.000]   What is he angry about?
[00:05:21.000 --> 00:05:22.000]   What did he say?
[00:05:22.000 --> 00:05:27.000]   He said, "I know God is gracious and merciful.
[00:05:27.000 --> 00:05:29.000]   He has a generous love, and is not easily angry.
[00:05:29.000 --> 00:05:34.000]   He has a great desire to repent and is not easily discouraged.
[00:05:34.000 --> 00:05:36.000]   So he ran away."
[00:05:36.000 --> 00:05:37.000]   You might think,
[00:05:37.000 --> 00:05:39.000]   "We came back today,
[00:05:39.000 --> 00:05:41.000]   and I know God is such a good God.
[00:05:41.000 --> 00:05:43.000]   So I should respond to him."
[00:05:43.000 --> 00:05:45.000]   But Vietnam said, "I have to run away.
[00:05:45.000 --> 00:05:47.000]   I have to run away."
[00:05:47.000 --> 00:05:49.000]   If you remember chapter 1,
[00:05:49.000 --> 00:05:50.000]   it was a few weeks ago.
[00:05:50.000 --> 00:05:51.000]   You might not remember.
[00:05:51.000 --> 00:05:52.000]   In chapter 1,
[00:05:52.000 --> 00:05:58.000]   he had to take a boat to the west.
[00:05:58.000 --> 00:06:01.000]   We don't really know what happened at the beginning.
[00:06:01.000 --> 00:06:05.000]   If you look at the first chapter of the book of John,
[00:06:05.000 --> 00:06:08.000]   it's just that John said to John,
[00:06:08.000 --> 00:06:10.000]   "You have to go there."
[00:06:10.000 --> 00:06:11.000]   But in the book of Kings,
[00:06:11.000 --> 00:06:13.000]   he went straight to the other side.
[00:06:13.000 --> 00:06:15.000]   So the whole crime scene,
[00:06:15.000 --> 00:06:16.000]   until this moment,
[00:06:16.000 --> 00:06:18.000]   is what the reason is.
[00:06:18.000 --> 00:06:19.000]   What is it?
[00:06:19.000 --> 00:06:24.000]   "So John knew God was gracious and merciful.
[00:06:24.000 --> 00:06:26.000]   He has a generous love,
[00:06:26.000 --> 00:06:28.000]   and is not easily angry.
[00:06:28.000 --> 00:06:31.000]   He has a great desire to repent and is not easily discouraged.
[00:06:31.000 --> 00:06:33.000]   Normally, your response is,
[00:06:33.000 --> 00:06:35.000]   "That's good. I think it's good."
[00:06:35.000 --> 00:06:38.000]   But John was angry.
[00:06:38.000 --> 00:06:40.000]   John thought these people were not worthy.
[00:06:40.000 --> 00:06:44.000]   It was not worth it for God to love him like that.
[00:06:44.000 --> 00:06:45.000]   There will be an action later
[00:06:45.000 --> 00:06:47.000]   that shows that he thought that way.
[00:06:47.000 --> 00:06:51.000]   But if we look at the last chapter,
[00:06:51.000 --> 00:06:54.000]   we find that John knew.
[00:06:54.000 --> 00:06:57.000]   John knew what God was.
[00:06:57.000 --> 00:06:58.000]   But he chose not to follow.
[00:06:58.000 --> 00:07:00.000]   Why do I say he knew?
[00:07:00.000 --> 00:07:02.000]   Because if we look at the last chapter,
[00:07:02.000 --> 00:07:03.000]   let's say you listened to it last week.
[00:07:03.000 --> 00:07:06.000]   Let's say you listened to it.
[00:07:06.000 --> 00:07:10.000]   Did John know what God was?
[00:07:10.000 --> 00:07:12.000]   Did he know?
[00:07:12.000 --> 00:07:14.000]   Someone said they knew.
[00:07:14.000 --> 00:07:15.000]   You said you knew.
[00:07:15.000 --> 00:07:16.000]   Let's zoom in.
[00:07:16.000 --> 00:07:17.000]   You said you knew.
[00:07:17.000 --> 00:07:22.000]   Did John know what God was?
[00:07:22.000 --> 00:07:24.000]   He didn't know.
[00:07:24.000 --> 00:07:27.000]   Maybe he thought it was good.
[00:07:27.000 --> 00:07:30.000]   But if we look at the third chapter,
[00:07:30.000 --> 00:07:32.000]   the ninth chapter,
[00:07:32.000 --> 00:07:35.000]   what did John say?
[00:07:35.000 --> 00:07:38.000]   He said, "Who knows?"
[00:07:38.000 --> 00:07:39.000]   Everyone's English is better than mine.
[00:07:39.000 --> 00:07:40.000]   "Who knows?"
[00:07:40.000 --> 00:07:42.000]   "Who knows" is "知" or "唔知"?
[00:07:42.000 --> 00:07:45.000]   He didn't know.
[00:07:45.000 --> 00:07:48.000]   When they kneeled down,
[00:07:48.000 --> 00:07:49.000]   they didn't know.
[00:07:49.000 --> 00:07:51.000]   They were afraid of dying.
[00:07:51.000 --> 00:07:53.000]   But John knew.
[00:07:53.000 --> 00:07:54.000]   John knew what God was.
[00:07:54.000 --> 00:07:55.000]   Let's read it again.
[00:07:55.000 --> 00:07:57.000]   "God who has grace and mercy,
[00:07:57.000 --> 00:07:58.000]   who does not easily go astray,
[00:07:58.000 --> 00:08:00.000]   who has a loving and loving heart,
[00:08:00.000 --> 00:08:04.000]   and who never regrets what he says."
[00:08:04.000 --> 00:08:07.000]   But you find that the "who knows"
[00:08:07.000 --> 00:08:09.000]   is a very proper response.
[00:08:09.000 --> 00:08:11.000]   When we say we believe in Jesus,
[00:08:11.000 --> 00:08:14.000]   we have to repent.
[00:08:14.000 --> 00:08:16.000]   So a person who doesn't know God
[00:08:16.000 --> 00:08:19.000]   has a very proper response.
[00:08:19.000 --> 00:08:21.000]   They repent and say,
[00:08:21.000 --> 00:08:24.000]   "Maybe God will regret and not go astray."
[00:08:24.000 --> 00:08:26.000]   You see I'm highlighting this.
[00:08:26.000 --> 00:08:32.000]   The author is clearly making a parallel.
[00:08:32.000 --> 00:08:34.000]   John knew what happened.
[00:08:34.000 --> 00:08:35.000]   But because he knew,
[00:08:35.000 --> 00:08:38.000]   he had to go astray.
[00:08:38.000 --> 00:08:40.000]   So if you look at it from this perspective,
[00:08:40.000 --> 00:08:43.000]   even John's prayer...
[00:08:43.000 --> 00:08:45.000]   We can learn a lot from John's prayer.
[00:08:45.000 --> 00:08:48.000]   I can learn a lot from the content of his prayer.
[00:08:48.000 --> 00:08:51.000]   It's not that the prayer itself is a bad thing.
[00:08:51.000 --> 00:08:54.000]   But if we look at it from this perspective,
[00:08:54.000 --> 00:08:57.000]   even if the second chapter is a good prayer,
[00:08:57.000 --> 00:08:59.000]   a prayer that gives us a lot of reflection,
[00:08:59.000 --> 00:09:03.000]   it also says that I am right.
[00:09:03.000 --> 00:09:05.000]   I am right in following you.
[00:09:05.000 --> 00:09:06.000]   I know you.
[00:09:06.000 --> 00:09:08.000]   Those people don't know you, but I know you.
[00:09:08.000 --> 00:09:10.000]   I know you will save me.
[00:09:10.000 --> 00:09:11.000]   The "who knows" is very proper.
[00:09:11.000 --> 00:09:13.000]   In today's terms,
[00:09:13.000 --> 00:09:15.000]   the "who knows" is very proper.
[00:09:15.000 --> 00:09:17.000]   But you see the response.
[00:09:17.000 --> 00:09:22.000]   He is even worse than a little king who doesn't know God.
[00:09:22.000 --> 00:09:25.000]   Who knows?
[00:09:25.000 --> 00:09:28.000]   He knows, but he chooses not to follow.
[00:09:28.000 --> 00:09:32.000]   So why did Vietnam refuse to go?
[00:09:32.000 --> 00:09:33.000]   They were so unworthy of death.
[00:09:33.000 --> 00:09:36.000]   The reason is that only this chapter is seen.
[00:09:36.000 --> 00:09:40.000]   If we didn't have previous accounts or see the crime scene,
[00:09:40.000 --> 00:09:42.000]   we would have only realized that
[00:09:42.000 --> 00:09:45.000]   they really wanted to see people die.
[00:09:45.000 --> 00:09:47.000]   They were happy to see people die.
[00:09:47.000 --> 00:09:50.000]   It's not just about falling.
[00:09:50.000 --> 00:09:52.000]   What he is saying is that people died.
[00:09:52.000 --> 00:09:54.000]   If you remember what he said in the third chapter,
[00:09:54.000 --> 00:09:57.000]   if you go to the fourth chapter, your city will collapse.
[00:09:57.000 --> 00:09:58.000]   Your people will all die.
[00:09:58.000 --> 00:10:00.000]   He said it to this extent.
[00:10:00.000 --> 00:10:02.000]   So the real problem with Vietnam
[00:10:02.000 --> 00:10:05.000]   is not that he doesn't know God.
[00:10:05.000 --> 00:10:08.000]   The real problem with Vietnam is that he doesn't accept,
[00:10:08.000 --> 00:10:11.000]   he is not willing for God to use his
[00:10:11.000 --> 00:10:15.000]   dislike and not-expecting way to do things.
[00:10:15.000 --> 00:10:16.000]   What does that mean?
[00:10:16.000 --> 00:10:19.000]   God sometimes gives you some humiliation,
[00:10:19.000 --> 00:10:20.000]   or gives you something you don't want.
[00:10:20.000 --> 00:10:22.000]   You think you don't want it at that moment.
[00:10:22.000 --> 00:10:24.000]   You think, "What's wrong with that?"
[00:10:24.000 --> 00:10:27.000]   "You said you would give me something good."
[00:10:27.000 --> 00:10:28.000]   I believe, not just me,
[00:10:28.000 --> 00:10:30.000]   I believe everyone has a lot of experiences like this.
[00:10:30.000 --> 00:10:32.000]   Why don't you give me a good half?
[00:10:32.000 --> 00:10:34.000]   Why do you give me a breakup?
[00:10:34.000 --> 00:10:38.000]   Of course, if God is willing to give you another half,
[00:10:38.000 --> 00:10:39.000]   you will be very happy.
[00:10:39.000 --> 00:10:41.000]   But a lot of people can't find it.
[00:10:41.000 --> 00:10:45.000]   So he asks, "Why don't you give me one?"
[00:10:45.000 --> 00:10:50.000]   "I know you are this kind of God. Why don't you give me one?"
[00:10:50.000 --> 00:10:52.000]   Luckily, this is what happened to Joanna.
[00:10:52.000 --> 00:10:55.000]   If God is really this bad,
[00:10:55.000 --> 00:10:56.000]   what would Joanna do?
[00:10:56.000 --> 00:10:57.000]   She would just use a thunderbolt to kill him.
[00:10:57.000 --> 00:10:59.000]   And that would be the end of the story.
[00:10:59.000 --> 00:11:01.000]   But that's not what happened.
[00:11:01.000 --> 00:11:05.000]   We are very grateful that God is a God with compassion.
[00:11:05.000 --> 00:11:06.000]   So what?
[00:11:06.000 --> 00:11:09.000]   God wants him to know him more.
[00:11:09.000 --> 00:11:11.000]   How does he know him?
[00:11:11.000 --> 00:11:13.000]   Through an action.
[00:11:13.000 --> 00:11:14.000]   Let me ask you.
[00:11:14.000 --> 00:11:16.000]   This is the first four chapters.
[00:11:16.000 --> 00:11:18.000]   When Joanna complained to God,
[00:11:18.000 --> 00:11:20.000]   God knew she was this good, so he didn't follow her.
[00:11:20.000 --> 00:11:22.000]   God knew she wouldn't punish them.
[00:11:22.000 --> 00:11:27.000]   God asked her, "Is this right?"
[00:11:27.000 --> 00:11:28.000]   She said, "No."
[00:11:28.000 --> 00:11:31.000]   But do you think Joanna would not be angry?
[00:11:31.000 --> 00:11:34.000]   What would she do?
[00:11:34.000 --> 00:11:35.000]   She would continue to be angry.
[00:11:35.000 --> 00:11:36.000]   What does the Bible say?
[00:11:36.000 --> 00:11:37.000]   Some people are looking for the Bible.
[00:11:37.000 --> 00:11:38.000]   What does the Bible say?
[00:11:38.000 --> 00:11:41.000]   What did she do next?
[00:11:41.000 --> 00:11:43.000]   Sorry?
[00:11:43.000 --> 00:11:45.000]   She would rather die, but she did one thing.
[00:11:45.000 --> 00:11:47.000]   She didn't leave this time.
[00:11:47.000 --> 00:11:50.000]   In the first chapter, she left after hearing God's words.
[00:11:50.000 --> 00:11:51.000]   She didn't leave this time.
[00:11:51.000 --> 00:11:53.000]   She didn't leave to take a boat.
[00:11:53.000 --> 00:11:57.000]   What did she do?
[00:11:57.000 --> 00:11:58.000]   I forgot the script.
[00:11:58.000 --> 00:12:00.000]   I don't know this part.
[00:12:00.000 --> 00:12:01.000]   What did she do?
[00:12:01.000 --> 00:12:03.000]   She went to the other side of the city.
[00:12:03.000 --> 00:12:04.000]   She sat down.
[00:12:04.000 --> 00:12:05.000]   What do you think she was doing?
[00:12:05.000 --> 00:12:08.000]   She didn't wait.
[00:12:08.000 --> 00:12:09.000]   Let's look at the IG.
[00:12:09.000 --> 00:12:11.000]   I appreciate the answer.
[00:12:11.000 --> 00:12:14.000]   What was she doing?
[00:12:14.000 --> 00:12:15.000]   She was sitting there.
[00:12:15.000 --> 00:12:16.000]   What happened?
[00:12:16.000 --> 00:12:20.000]   She was sitting there, waiting for her death.
[00:12:20.000 --> 00:12:22.000]   The Bible didn't say that.
[00:12:22.000 --> 00:12:24.000]   It said, "Let's see what happens in the city."
[00:12:24.000 --> 00:12:28.000]   But if we read this, we know she was waiting for her death.
[00:12:28.000 --> 00:12:29.000]   It's actually very contradictory.
[00:12:29.000 --> 00:12:30.000]   You ask her,
[00:12:30.000 --> 00:12:33.000]   she knows very well what God is like.
[00:12:33.000 --> 00:12:34.000]   So God said that,
[00:12:34.000 --> 00:12:35.000]   and she didn't do it.
[00:12:35.000 --> 00:12:36.000]   She knew it was over.
[00:12:36.000 --> 00:12:37.000]   She didn't have a choice.
[00:12:37.000 --> 00:12:38.000]   She sat there, waiting for her death.
[00:12:38.000 --> 00:12:41.000]   But she still had to wait.
[00:12:41.000 --> 00:12:42.000]   So she was angry.
[00:12:42.000 --> 00:12:43.000]   I agree that she was angry.
[00:12:43.000 --> 00:12:45.000]   But at least she made some progress.
[00:12:45.000 --> 00:12:46.000]   She didn't just leave.
[00:12:46.000 --> 00:12:48.000]   She didn't just leave and ignore it.
[00:12:48.000 --> 00:12:50.000]   She had to see it.
[00:12:50.000 --> 00:12:52.000]   Let's think about this.
[00:12:52.000 --> 00:12:55.000]   She was a prophet.
[00:12:55.000 --> 00:12:57.000]   Even if we're not prophets,
[00:12:57.000 --> 00:12:59.000]   we feel that if someone believes in Jesus,
[00:12:59.000 --> 00:13:01.000]   we should be happy.
[00:13:01.000 --> 00:13:03.000]   It's normal to feel happy when your friend is in heaven.
[00:13:03.000 --> 00:13:05.000]   Don't believe in Jesus.
[00:13:05.000 --> 00:13:07.000]   But she brought a whole city of people.
[00:13:07.000 --> 00:13:08.000]   It's not that she believed in God.
[00:13:08.000 --> 00:13:10.000]   But at least a whole city of people repented.
[00:13:10.000 --> 00:13:12.000]   She was really something.
[00:13:12.000 --> 00:13:13.000]   But she was still angry.
[00:13:13.000 --> 00:13:15.000]   She didn't like it.
[00:13:15.000 --> 00:13:17.000]   But God didn't let her go.
[00:13:17.000 --> 00:13:19.000]   She was clearly sitting there,
[00:13:19.000 --> 00:13:21.000]   waiting for her death.
[00:13:21.000 --> 00:13:23.000]   But God didn't punish her directly.
[00:13:23.000 --> 00:13:24.000]   What did God do?
[00:13:24.000 --> 00:13:29.000]   The Bible says that God gave her a plant.
[00:13:29.000 --> 00:13:31.000]   I'm not familiar with plants.
[00:13:31.000 --> 00:13:33.000]   I've never seen one.
[00:13:33.000 --> 00:13:34.000]   Anyway, it's a plant.
[00:13:34.000 --> 00:13:36.000]   This plant is taller than the heat.
[00:13:36.000 --> 00:13:38.000]   What does that mean?
[00:13:38.000 --> 00:13:42.000]   It's a bit of geographical knowledge.
[00:13:42.000 --> 00:13:44.000]   For example,
[00:13:44.000 --> 00:13:46.000]   the location of Iran today.
[00:13:46.000 --> 00:13:48.000]   You know, those places are not like...
[00:13:48.000 --> 00:13:50.000]   There are not many trees.
[00:13:50.000 --> 00:13:52.000]   It's not a rainforest.
[00:13:52.000 --> 00:13:54.000]   In fact, the central area is full of deserts.
[00:13:54.000 --> 00:13:56.000]   There are a lot of mines.
[00:13:56.000 --> 00:13:58.000]   If you remember, the mine area...
[00:13:58.000 --> 00:14:00.000]   The Israelis have been walking for 40 years.
[00:14:00.000 --> 00:14:02.000]   So those places have no responsibility.
[00:14:02.000 --> 00:14:04.000]   If you sit across from them,
[00:14:04.000 --> 00:14:06.000]   you'll be dead if you sit there and look.
[00:14:06.000 --> 00:14:08.000]   God gave her a plant.
[00:14:08.000 --> 00:14:10.000]   It's taller than her head.
[00:14:10.000 --> 00:14:12.000]   It covers her.
[00:14:12.000 --> 00:14:15.000]   Although we've seen this sentence before,
[00:14:15.000 --> 00:14:20.000]   this sentence has a little trick.
[00:14:20.000 --> 00:14:23.000]   The Bible says that this tree delivers her.
[00:14:23.000 --> 00:14:25.000]   It makes her less suffering.
[00:14:25.000 --> 00:14:27.000]   It helps her get out of the suffering.
[00:14:27.000 --> 00:14:29.000]   To put it simply,
[00:14:29.000 --> 00:14:31.000]   there are many words for suffering.
[00:14:31.000 --> 00:14:33.000]   In English, you can say pain,
[00:14:33.000 --> 00:14:35.000]   discomfort,
[00:14:35.000 --> 00:14:37.000]   or suffering.
[00:14:37.000 --> 00:14:39.000]   But in the author's dictionary,
[00:14:39.000 --> 00:14:41.000]   he deliberately uses the phrase
[00:14:41.000 --> 00:14:44.000]   to refer to the sin of God saving the Lilliputians.
[00:14:44.000 --> 00:14:46.000]   The Lilliputians are sinners.
[00:14:46.000 --> 00:14:48.000]   The first chapter says they are sinners.
[00:14:48.000 --> 00:14:50.000]   It's the same word.
[00:14:50.000 --> 00:14:52.000]   What does it mean?
[00:14:52.000 --> 00:14:55.000]   God saved the Lilliputians from their sin.
[00:14:55.000 --> 00:14:57.000]   At least, that's what it means.
[00:14:57.000 --> 00:14:59.000]   Although Vietnam didn't save them.
[00:14:59.000 --> 00:15:01.000]   If you don't repent, you'll be dead.
[00:15:01.000 --> 00:15:03.000]   But God saved the Lilliputians
[00:15:03.000 --> 00:15:05.000]   from their sin.
[00:15:05.000 --> 00:15:07.000]   It's the same word.
[00:15:07.000 --> 00:15:09.000]   God saved the Lilliputians
[00:15:09.000 --> 00:15:11.000]   from their discomfort.
[00:15:11.000 --> 00:15:13.000]   At least, they don't have to be burned.
[00:15:13.000 --> 00:15:15.000]   It's the same word.
[00:15:15.000 --> 00:15:17.000]   Of course, it's not that Vietnam is evil.
[00:15:17.000 --> 00:15:19.000]   That's not what it means.
[00:15:19.000 --> 00:15:21.000]   But there's a clear balance here.
[00:15:21.000 --> 00:15:23.000]   God saved the Lilliputians
[00:15:23.000 --> 00:15:25.000]   from their suffering.
[00:15:25.000 --> 00:15:27.000]   He's willing to save those
[00:15:27.000 --> 00:15:29.000]   who seem like bad people.
[00:15:29.000 --> 00:15:31.000]   He's willing to save those
[00:15:31.000 --> 00:15:33.000]   who seem like bad people
[00:15:33.000 --> 00:15:35.000]   from their sin.
[00:15:35.000 --> 00:15:37.000]   Sin can make us suffer.
[00:15:37.000 --> 00:15:39.000]   We believe in that.
[00:15:39.000 --> 00:15:41.000]   If the story stops here,
[00:15:41.000 --> 00:15:43.000]   it's a happy ending.
[00:15:43.000 --> 00:15:45.000]   If the sin stops here, it's a happy ending.
[00:15:45.000 --> 00:15:47.000]   But does anyone remember
[00:15:47.000 --> 00:15:49.000]   what happened next?
[00:15:49.000 --> 00:15:51.000]   The tree is here.
[00:15:51.000 --> 00:15:53.000]   Was it dead or what?
[00:15:53.000 --> 00:15:55.000]   It wasn't dead.
[00:15:55.000 --> 00:15:57.000]   It was dead.
[00:15:57.000 --> 00:15:59.000]   It was called dead and dried up.
[00:15:59.000 --> 00:16:01.000]   The tree was dead.
[00:16:01.000 --> 00:16:03.000]   It was a tree that was dead.
[00:16:03.000 --> 00:16:05.000]   You have a script.
[00:16:05.000 --> 00:16:07.000]   Some people have a script.
[00:16:07.000 --> 00:16:09.000]   I don't remember.
[00:16:09.000 --> 00:16:11.000]   What does the sin say?
[00:16:11.000 --> 00:16:13.000]   God turned the tree into a tree.
[00:16:13.000 --> 00:16:15.000]   The tree was forced to grow.
[00:16:15.000 --> 00:16:17.000]   It's obvious that it wasn't planted.
[00:16:17.000 --> 00:16:19.000]   It was God who let it grow.
[00:16:19.000 --> 00:16:21.000]   What did God do the next day?
[00:16:21.000 --> 00:16:23.000]   He bit the tree with a worm.
[00:16:23.000 --> 00:16:25.000]   He bit it until it was dry.
[00:16:25.000 --> 00:16:27.000]   Not only that,
[00:16:27.000 --> 00:16:29.000]   God also told him to make the place
[00:16:29.000 --> 00:16:31.000]   (the wilderness)
[00:16:31.000 --> 00:16:33.000]   to be sun-dried.
[00:16:33.000 --> 00:16:35.000]   What did the devil do?
[00:16:35.000 --> 00:16:37.000]   He planted a tree.
[00:16:37.000 --> 00:16:39.000]   He should be angry
[00:16:39.000 --> 00:16:41.000]   because he's planting a tree.
[00:16:41.000 --> 00:16:43.000]   He said, "I'm going to die."
[00:16:43.000 --> 00:16:47.000]   He's throwing a tantrum.
[00:16:47.000 --> 00:16:49.000]   He's always throwing a tantrum.
[00:16:49.000 --> 00:16:51.000]   He's throwing a tantrum since the first chapter.
[00:16:51.000 --> 00:16:53.000]   So what did the devil do?
[00:16:53.000 --> 00:16:55.000]   God asked him,
[00:16:55.000 --> 00:16:57.000]   "Why are you angry?
[00:16:57.000 --> 00:16:59.000]   Are you angry at the tree?"
[00:16:59.000 --> 00:17:01.000]   He's not angry at God.
[00:17:01.000 --> 00:17:03.000]   He's angry at the tree.
[00:17:03.000 --> 00:17:05.000]   What did the devil say?
[00:17:05.000 --> 00:17:07.000]   He said, "I'm angry to death.
[00:17:07.000 --> 00:17:09.000]   It's reasonable.
[00:17:09.000 --> 00:17:11.000]   I deserve it."
[00:17:11.000 --> 00:17:13.000]   I should be able to change my mind.
[00:17:13.000 --> 00:17:15.000]   I deserve it.
[00:17:15.000 --> 00:17:19.000]   When you ask him if he knows
[00:17:19.000 --> 00:17:21.000]   the tree was given to him by God,
[00:17:21.000 --> 00:17:23.000]   he might know.
[00:17:23.000 --> 00:17:25.000]   He did something for God.
[00:17:25.000 --> 00:17:27.000]   He should have this.
[00:17:27.000 --> 00:17:29.000]   He deserves this treatment.
