
[00:00:00.000 --> 00:00:05.000]  那麼今天要和大家一起思想的一個主題叫做
[00:08:06.000 --> 00:08:09.000]  他們說是認識上帝
[00:08:09.000 --> 00:08:12.000]  行使卻和他相悖
[00:08:12.000 --> 00:08:15.000]  本是可憎惡的 是悖逆的
[00:08:15.000 --> 00:08:19.000]  在各樣善事上也是可廢棄的
[00:08:19.000 --> 00:08:24.000]  明明知道上帝卻行不出來
[00:08:24.000 --> 00:08:28.000]  明明認識到對的道路應該怎麼樣去走
[00:08:28.000 --> 00:08:31.000]  有的時候卻是軟弱
[00:08:31.000 --> 00:08:35.000]  所以保羅就叫提多留在了那裡
[00:08:35.000 --> 00:08:38.000]  其實當時和克里特這個境地啊
[00:08:38.000 --> 00:08:42.000]  跟我們今天也是有很多的關聯和相似
[00:08:42.000 --> 00:08:49.000]  今天呢我們也有很多的難關挑戰需要去面對
[00:08:49.000 --> 00:08:51.000]  拋開這疫情不說啊
[00:08:51.000 --> 00:08:53.000]  疫情我們大家都在經歷當中
[00:08:53.000 --> 00:08:56.000]  今天我們還一同在面對的呢
[00:08:56.000 --> 00:08:59.000]  比如說消費主義
[00:08:59.000 --> 00:09:01.000]  這個世界告訴你
[00:09:01.000 --> 00:09:05.000]  買它買它再買它
[00:09:05.000 --> 00:09:08.000]  買了它你就一家團圓了
[00:09:08.000 --> 00:09:10.000]  吃到團圓飯了
[00:09:10.000 --> 00:09:12.000]  非常的開心
[00:09:12.000 --> 00:09:14.000]  要去買這些東西
[00:09:14.000 --> 00:09:16.000]  買了覺得自己好開心
[00:09:16.000 --> 00:09:17.000]  還有呢
[00:09:17.000 --> 00:09:21.000]  我們也會去到一種自媒體的時代
[00:09:21.000 --> 00:09:24.000]  每個人都可以表達自己的心聲
[00:09:24.000 --> 00:09:26.000]  透過社交賬戶
[00:09:26.000 --> 00:09:28.000]  我想表達什麼
[00:09:28.000 --> 00:09:31.000]  我就把它宣揚出去
[00:09:31.000 --> 00:09:36.000]  以至於呢今天還是一個資訊爆炸的世界
[00:09:36.000 --> 00:09:38.000]  聽的什麼
[00:09:38.000 --> 00:09:40.000]  有個人的理解
[00:09:40.000 --> 00:09:41.000]  行的道路
[00:09:41.000 --> 00:09:43.000]  有個人的方式
[00:09:43.000 --> 00:09:46.000]  搞得如果我們人在其中嘛
[00:09:46.000 --> 00:09:49.000]  經常受到影響和迷茫
[00:09:49.000 --> 00:09:50.000]  還有呢
[00:09:50.000 --> 00:09:53.000]  比如說個體主義
[00:09:53.000 --> 00:09:55.000]  我就是要表達我自己的
[00:09:55.000 --> 00:09:57.000]  我不需要群體
[00:09:57.000 --> 00:09:59.000]  還有呢就比如說享樂主義
[00:09:59.000 --> 00:10:01.000]  我就是要看
[00:10:01.000 --> 00:10:05.000]  我當下的感受和快樂最重要
[00:10:05.000 --> 00:10:07.000]  至於明天如何
[00:10:07.000 --> 00:10:09.000]  我暫時不去考慮了
[00:10:09.000 --> 00:10:11.000]  所以為什麼也會說啊
[00:10:11.000 --> 00:10:13.000]  現在我們會有很多的
[00:10:13.000 --> 00:10:14.000]  躺平啊
[00:10:14.000 --> 00:10:15.000]  放棄啊
[00:10:15.000 --> 00:10:17.000]  類似說的佛系啊
[00:10:17.000 --> 00:10:19.000]  等等一些的聲音
[00:10:19.000 --> 00:10:21.000]  在我們的世界當中
[00:10:21.000 --> 00:10:26.000]  看不到上帝真正的帶領和引領
[00:10:26.000 --> 00:10:30.000]  其實呢我覺得面對的挑戰是一方面啊
[00:10:30.000 --> 00:10:32.000]  還有一方面的挑戰呢
[00:10:32.000 --> 00:10:34.000]  還有就是
[00:10:34.000 --> 00:10:41.000]  對這些挑戰的默認和接納
[00:10:41.000 --> 00:10:44.000]  我在看很多的那些電視劇集的時候
[00:10:44.000 --> 00:10:46.000]  很多的那些啊
[00:10:46.000 --> 00:10:47.000]  小品啊
[00:10:47.000 --> 00:10:50.000]  很多新的場面的時候
[00:10:50.000 --> 00:10:52.000]  就可以營造出很多啊
[00:10:52.000 --> 00:10:55.000]  大家一起男女朋友交往啊
[00:10:55.000 --> 00:10:57.000]  怎麼相處啊
[00:10:57.000 --> 00:10:59.000]  有很多甜蜜的故事啊
[00:10:59.000 --> 00:11:01.000]  然後之後有一些的半嘴啊
[00:11:01.000 --> 00:11:05.000]  但是在這個背後他忽略了一些的事實
[00:11:05.000 --> 00:11:08.000]  為什麼兩個人住在一起啊
[00:11:08.000 --> 00:11:11.000]  分手的時候要搬家啊
[00:11:11.000 --> 00:11:15.000]  他沒有處理這些的問題
[00:11:15.000 --> 00:11:17.000]  有一次我還在和太太在
[00:11:17.000 --> 00:11:20.000]  聊天的時候還在說
[00:11:20.000 --> 00:11:21.000]  哎呀以後女兒怎麼辦
[00:11:21.000 --> 00:11:23.000]  她長大
[00:11:23.000 --> 00:11:26.000]  她也是和她自己以為心儀的對象
[00:11:26.000 --> 00:11:29.000]  她要做出這些選擇的時候
[00:11:29.000 --> 00:11:33.000]  我們怎麼樣去勸阻和引領呢
[00:11:33.000 --> 00:11:37.000]  這個世代已經不覺得這個有問題
[00:11:37.000 --> 00:11:42.000]  反而覺得很正常的一件事情
[00:11:42.000 --> 00:11:45.000]  所以呢我就和太太后來也說到啊
[00:11:45.000 --> 00:11:47.000]  一定要讓女兒啊
[00:11:47.000 --> 00:11:49.000]  在主真道的帶領下
[00:11:49.000 --> 00:11:51.000]  我們才可以放心
[00:11:51.000 --> 00:11:53.000]  她在主裡面成長
[00:11:53.000 --> 00:11:55.000]  建立以後的家庭
[00:11:55.000 --> 00:11:56.000]  如果主願意的話啊
[00:11:56.000 --> 00:11:58.000]  建立自己的家庭
[00:11:58.000 --> 00:12:03.000]  然後行走自己的人生
[00:12:03.000 --> 00:12:05.000]  當然第一點提醒我們
[00:12:05.000 --> 00:12:08.000]  真的是有很多世界的挑戰
[00:12:08.000 --> 00:12:10.000]  我們要去面對
[00:12:10.000 --> 00:12:11.000]  還有的挑戰呢
[00:12:11.000 --> 00:12:13.000]  我們也要去面對的就是
[00:12:13.000 --> 00:12:14.000]  第二點
[00:12:14.000 --> 00:12:18.000]  要警醒人性的軟弱
[00:12:18.000 --> 00:12:21.000]  有的時候其實不是我們不知道
[00:12:21.000 --> 00:12:23.000]  我們完成不了
[00:12:23.000 --> 00:12:24.000]  而是呢
[00:12:24.000 --> 00:12:26.000]  大環境如此
[00:12:26.000 --> 00:12:29.000]  我們人有很多難言之隱
[00:12:29.000 --> 00:12:31.000]  很多時候難以調教
[00:12:31.000 --> 00:12:33.000]  不知道怎麼樣去做
[00:12:33.000 --> 00:12:34.000]  於是呢
[00:12:34.000 --> 00:12:37.000]  保羅啊在提多書裡邊
[00:12:37.000 --> 00:12:41.000]  他呢就在接下來的內容當中呢
[00:12:41.000 --> 00:12:43.000]  他分了五大類啊
[00:12:43.000 --> 00:12:44.000]  五大類
[00:12:44.000 --> 00:12:45.000]  五個階段
[00:12:45.000 --> 00:12:47.000]  在每一個階段當中呢
[00:12:47.000 --> 00:12:48.000]  啊
[00:12:48.000 --> 00:12:50.000]  來講不同啊
[00:12:50.000 --> 00:12:52.000]  性別還有年齡的
[00:12:52.000 --> 00:12:53.000]  或者是特別
[00:12:53.000 --> 00:12:55.000]  特別身份人
[00:12:55.000 --> 00:12:57.000]  所面對的處境
[00:12:57.000 --> 00:13:00.000]  那麼我們也可以其中去看到
[00:13:00.000 --> 00:13:04.000]  人性所面對的挑戰的時候呢
[00:13:04.000 --> 00:13:06.000]  不是你度過了一個階段
[00:13:06.000 --> 00:13:07.000]  就已經OK的了
[00:13:07.000 --> 00:13:09.000]  這場鼠鄰的徵戰
[00:13:09.000 --> 00:13:13.000]  它會一直一直這樣持續下去
[00:13:13.000 --> 00:13:14.000]  每一個階段
[00:13:14.000 --> 00:13:16.000]  你都有每個階段需要應對的
[00:13:16.000 --> 00:13:18.000]  挑戰
[00:13:18.000 --> 00:13:20.000]  甚至每些獨特的身份呢
[00:13:20.000 --> 00:13:23.000]  他也會面對特別的挑戰
[00:13:23.000 --> 00:13:27.000]  那麼在這些形容身份的過程當中呢
[00:13:27.000 --> 00:13:29.000]  還特別說到了
[00:13:29.000 --> 00:13:32.000]  人所行出來的行為
[00:13:32.000 --> 00:13:35.000]  特別會和上帝的道
[00:13:35.000 --> 00:13:37.000]  息息相關
[00:13:37.000 --> 00:13:39.000]  我們接下來就具體來看
[00:13:39.000 --> 00:13:43.000]  不同類別的人
[00:13:43.000 --> 00:13:46.000]  背後遇到怎麼樣的方面
[00:13:46.000 --> 00:13:48.000]  要特別留意的
[00:13:48.000 --> 00:13:51.000]  首先我們要看到的就是
[00:13:51.000 --> 00:13:53.000]  老年的男性
[00:13:53.000 --> 00:13:54.000]  老年的男性
[00:13:54.000 --> 00:13:56.000]  其中的經文就提醒了
[00:13:56.000 --> 00:13:58.000]  叫提多要
[00:13:58.000 --> 00:14:02.000]  勸老年人要有潔致端莊自守
[00:14:02.000 --> 00:14:08.000]  在信心愛心忍耐上都要存全無私
[00:14:08.000 --> 00:14:10.000]  所以我們在分析的時候
[00:14:10.000 --> 00:14:11.000]  就可以想到啊
[00:14:11.000 --> 00:14:13.000]  可以看到啊
[00:14:13.000 --> 00:14:15.000]  作為老年人
[00:14:15.000 --> 00:14:16.000]  或者是呢
[00:14:16.000 --> 00:14:18.000]  有一定身份地位
[00:14:18.000 --> 00:14:21.000]  也有一定輩分的人來說呢
[00:14:21.000 --> 00:14:23.000]  那個階段
[00:14:23.000 --> 00:14:25.000]  沒有人會說到他了
[00:14:25.000 --> 00:14:28.000]  沒有人會說他了
[00:14:28.000 --> 00:14:31.000]  他更要在這個階段當中
[00:14:31.000 --> 00:14:35.000]  更好地來做好自己的榜樣
[00:14:35.000 --> 00:14:37.000]  因為你如果做不好的話
[00:14:37.000 --> 00:14:39.000]  沒有人說你
[00:14:39.000 --> 00:14:44.000]  但是別人後面的人會學你
[00:14:44.000 --> 00:14:45.000]  以至於呢
[00:14:45.000 --> 00:14:46.000]  這裡就提醒他啊
[00:14:46.000 --> 00:14:48.000]  要有這方面
[00:14:48.000 --> 00:14:53.000]  信心愛心和忍耐上的存全
[00:14:53.000 --> 00:14:54.000]  很多時候啊
[00:14:54.000 --> 00:14:56.000]  老人家都特別的留意
[00:14:56.000 --> 00:14:57.000]  飲食方面啊
[00:14:57.000 --> 00:14:59.000]  要如何如何的留意
[00:14:59.000 --> 00:15:00.000]  但是在這節經文當中啊
[00:15:00.000 --> 00:15:02.000]  告訴我們
[00:15:02.000 --> 00:15:04.000]  在自己的行為上
[00:15:04.000 --> 00:15:06.000]  屬神的這些方面啊
[00:15:06.000 --> 00:15:10.000]  都要特別特別的留意
[00:15:10.000 --> 00:15:13.000]  接下來除了老年男性以外呢
[00:15:13.000 --> 00:15:15.000]  我們還會看到
[00:15:15.000 --> 00:15:18.000]  還有老年的女性
[00:15:18.000 --> 00:15:20.000]  這裡就告訴我們啊
[00:15:20.000 --> 00:15:22.000]  又要勸老年的婦人
[00:15:22.000 --> 00:15:25.000]  舉止行動要恭敬
[00:15:25.000 --> 00:15:26.000]  不說常言
[00:15:26.000 --> 00:15:29.000]  不給酒做奴僕
[00:15:29.000 --> 00:15:32.000]  用善道教訓人
[00:15:32.000 --> 00:15:34.000]  這裡我們也可以想到啊
[00:15:34.000 --> 00:15:35.000]  同樣也是經歷了
[00:15:35.000 --> 00:15:37.000]  很多時時的老年女性
[00:15:37.000 --> 00:15:38.000]  也有很多的輩分
[00:15:38.000 --> 00:15:40.000]  也有很多的時間
[00:15:40.000 --> 00:15:44.000]  很多時候呢
[00:15:44.000 --> 00:15:45.000]  很多時候呢
[00:15:45.000 --> 00:15:47.000]  會說很多的啊
[00:15:47.000 --> 00:15:50.000]  這些語言語上面控制不住啊
[00:15:50.000 --> 00:15:53.000]  真的是會形成一些人的絆腳石
[00:15:53.000 --> 00:15:54.000]  然後呢
[00:15:54.000 --> 00:15:55.000]  也會啊
[00:15:55.000 --> 00:15:56.000]  在飲食啊
[00:15:56.000 --> 00:15:57.000]  飲酒方面啊
[00:15:57.000 --> 00:15:59.000]  也特別要留意
[00:15:59.000 --> 00:16:01.000]  所以在這裡呢
[00:16:01.000 --> 00:16:04.000]  這個寶刀也會特別的提醒到
[00:16:04.000 --> 00:16:06.000]  老年的女性
[00:16:06.000 --> 00:16:08.000]  當我們大家可以過年回家的時候啊
[00:16:08.000 --> 00:16:10.000]  有沒有想到
[00:16:10.000 --> 00:16:13.000]  在我們的小區前後啊
[00:16:13.000 --> 00:16:16.000]  有鄉村的鄉村前村後
[00:16:16.000 --> 00:16:19.000]  老是有一幫婦女會聚在一起
[00:16:19.000 --> 00:16:22.000]  家長里短聊個不停以外呢
[00:16:22.000 --> 00:16:27.000]  還容易會八卦是非
[00:16:27.000 --> 00:16:30.000]  那麼其實也是一種人性的軟弱
[00:16:30.000 --> 00:16:32.000]  所以呢
[00:16:32.000 --> 00:16:33.000]  在這裡
[00:16:33.000 --> 00:16:37.000]  既有口才的這種的表達
[00:16:37.000 --> 00:16:39.000]  保羅就勸到了啊
[00:16:39.000 --> 00:16:41.000]  不要說讒言
[00:16:41.000 --> 00:16:43.000]  反而呢
[00:16:43.000 --> 00:16:46.000]  要用你的這種的恩賜
[00:16:46.000 --> 00:16:48.000]  用你的恩賜
[00:16:48.000 --> 00:16:50.000]  作為善道
[00:16:50.000 --> 00:16:52.000]  去教訓人
[00:16:52.000 --> 00:16:55.000]  可以教訓到不同的人
[00:16:55.000 --> 00:16:58.000]  可以去幫助到少年的婦人
[00:16:58.000 --> 00:17:00.000]  接下來我們看到
[00:17:00.000 --> 00:17:02.000]  少年的婦人之後呢
[00:17:02.000 --> 00:17:04.000]  其中就提醒了
[00:17:04.000 --> 00:17:06.000]  愛丈夫愛兒女
[00:17:06.000 --> 00:17:09.000]  謹守貞潔料理家務
[00:17:09.000 --> 00:17:13.000]  待人有恩順服自己的丈夫
[00:17:13.000 --> 00:17:14.000]  而且特別的一點呢
[00:17:14.000 --> 00:17:15.000]  在這裡
[00:17:15.000 --> 00:17:16.000]  人的行為呢
[00:17:16.000 --> 00:17:17.000]  和神的道呢
[00:17:17.000 --> 00:17:19.000]  又息息相關了
[00:17:19.000 --> 00:17:24.000]  免得上帝的道被毀壞
[00:17:24.000 --> 00:17:27.000]  其實我們基督徒也好
[00:17:27.000 --> 00:17:29.000]  我們的人生也好
[00:17:29.000 --> 00:17:30.000]  行出去
[00:17:30.000 --> 00:17:32.000]  都是神的道
[00:17:32.000 --> 00:17:37.000]  一本真真切切的闡述
[00:17:37.000 --> 00:17:39.000]  你表現的怎麼樣
[00:17:39.000 --> 00:17:41.000]  別人就怎麼樣來理解
[00:17:41.000 --> 00:17:43.000]  神的道是如何
[00:17:43.000 --> 00:17:46.000]  特別對於年少的婦人來說
[00:17:46.000 --> 00:17:48.000]  年輕的女性
[00:17:48.000 --> 00:17:50.000]  在面對這個
[00:17:50.000 --> 00:17:53.000]  每天重復的家務事也罷
[00:17:53.000 --> 00:17:56.000]  這個生活的平淡也好
[00:17:56.000 --> 00:17:59.000]  你都要持守好這一份的真道
[00:17:59.000 --> 00:18:01.000]  又有貞潔和謹守
[00:18:01.000 --> 00:18:05.000]  以至於才可以讓神的榮耀
[00:18:05.000 --> 00:18:07.000]  不單進入你的生命
[00:18:07.000 --> 00:18:10.000]  還會進入你的家庭
[00:18:10.000 --> 00:18:11.000]  現在呢
[00:18:11.000 --> 00:18:14.000]  這個對於年輕女性和男性來說
[00:18:14.000 --> 00:18:18.000]  這個世代都是一種嚴重的挑戰
[00:18:18.000 --> 00:18:22.000]  我們在看居高不下的離婚率的時候
[00:18:22.000 --> 00:18:24.000]  我們也可以發現
[00:18:24.000 --> 00:18:27.000]  很多家庭的破碎
[00:18:27.000 --> 00:18:30.000]  很多來自世界的引誘
[00:18:30.000 --> 00:18:32.000]  很多人以為自己在婚姻外
[00:18:32.000 --> 00:18:34.000]  找到了更理解自己的人
[00:18:34.000 --> 00:18:37.000]  感覺找到了快樂
[00:18:37.000 --> 00:18:38.000]  但其實呢
[00:18:38.000 --> 00:18:43.000]  這是來自於人的軟弱和世界的挑戰
[00:18:43.000 --> 00:18:45.000]  真正神的道
[00:18:45.000 --> 00:18:49.000]  要沾險在你和你的家庭當中
[00:18:49.000 --> 00:18:50.000]  接下來呢
[00:18:50.000 --> 00:18:52.000]  對於年輕的男性呢
[00:18:52.000 --> 00:18:54.000]  我們也可以看到啊
[00:18:54.000 --> 00:18:56.000]  這裡就講了
[00:18:56.000 --> 00:19:00.000]  人是要顯出扇形的榜樣
[00:19:00.000 --> 00:19:03.000]  特別上有老下有小
[00:19:03.000 --> 00:19:08.000]  在教訓上要正直端莊
[00:19:08.000 --> 00:19:11.000]  語言純全無可指責
[00:19:11.000 --> 00:19:13.000]  年輕人確實有的時候
[00:19:13.000 --> 00:19:14.000]  年輕氣盛
[00:19:14.000 --> 00:19:16.000]  知道很多的道理
[00:19:16.000 --> 00:19:17.000]  怒見不平
[00:19:17.000 --> 00:19:20.000]  就要用自己的方法去處理
[00:19:20.000 --> 00:19:24.000]  忘記了其實要給神留地步
[00:19:24.000 --> 00:19:26.000]  忘記了真正掌權的是神
[00:19:26.000 --> 00:19:28.000]  要求神來帶領
[00:19:28.000 --> 00:19:33.000]  忘記了要用愛心將人去輓回
