
[00:00:00.000 --> 00:00:03.660]  親愛的弟兄姊妹朋友們 平安
[00:04:20.620 --> 00:04:22.620]  你就知道我不用改變了
[00:04:22.620 --> 00:04:24.780]  我已經很滿意我現在的人生了
[00:04:24.780 --> 00:04:28.780]  我比上不足 我比下有餘
[00:04:28.780 --> 00:04:31.380]  我們都經歷過想改變的人生
[00:04:31.380 --> 00:04:34.620]  我小時候就愛上一個運動
[00:04:34.620 --> 00:04:38.820]  我就很喜歡很希望能夠成為運動的冠軍
[00:04:38.820 --> 00:04:42.420]  整天在想要怎麼樣把運動來學好
[00:04:42.420 --> 00:04:45.580]  以致我能夠在比賽中脫穎而出
[00:04:45.580 --> 00:04:47.100]  贏一場比賽又一場比賽
[00:04:47.100 --> 00:04:50.060]  直到拿到那個冠軍杯就很開心了
[00:04:50.060 --> 00:04:52.180]  我們都想進步
[00:04:52.180 --> 00:04:53.500]  不然這個問題
[00:04:53.500 --> 00:04:57.620]  我們用另外一個方式來問好不好
[00:04:57.620 --> 00:05:01.060]  你希望你的人生變得更美好嗎
[00:05:01.060 --> 00:05:04.340]  不是改變 變得更美好嗎
[00:05:04.340 --> 00:05:06.420]  可能有重疊的
[00:05:06.420 --> 00:05:09.700]  剛才不管你的人生範疇還是人生階段
[00:05:09.700 --> 00:05:12.380]  都可能都可能還是一樣的答案
[00:05:12.380 --> 00:05:16.540]  但是有些人或許有些不一樣
[00:05:16.540 --> 00:05:21.500]  那麼就比如說我們講具體一點吧
[00:05:21.500 --> 00:05:24.980]  你希望你的人生更有平安嗎
[00:05:24.980 --> 00:05:27.660]  就是你不用為很多的事情憂慮
[00:05:27.660 --> 00:05:30.220]  不管是什麼對等關稅
[00:05:30.220 --> 00:05:33.900]  也不會讓你很焦慮
[00:05:33.900 --> 00:05:36.180]  還是你不會為你的兒子
[00:05:36.180 --> 00:05:39.300]  能不能夠考上那心儀的大學
[00:05:39.300 --> 00:05:41.460]  你覺得很擔心
[00:05:41.460 --> 00:05:44.780]  或者是你兒子就算考上了心儀大學
[00:05:44.780 --> 00:05:48.180]  突然間有一天跑回來跟你說
[00:05:48.180 --> 00:05:54.020]  爸爸 我還是想做一個藝術家
[00:05:54.020 --> 00:05:55.220]  對一些父親來說
[00:05:55.220 --> 00:05:57.900]  這是一個晴天霹靂的事情
[00:05:57.900 --> 00:06:02.180]  那麼你希望你生命會更有平安呢
[00:06:02.180 --> 00:06:04.540]  就是無論怎麼樣都更有平安
[00:06:04.540 --> 00:06:08.260]  還是你希望你的人生更有喜樂呢
[00:06:08.260 --> 00:06:10.860]  就是不管是怎麼樣的情況
[00:06:10.860 --> 00:06:14.660]  與古生常在裡面的
[00:06:14.660 --> 00:06:17.620]  只有你感受到的那種的喜樂
[00:06:17.620 --> 00:06:19.340]  常常在那裡的
[00:06:19.340 --> 00:06:21.060]  別人可能可以意識到
[00:06:21.060 --> 00:06:22.340]  跟你認識久了
[00:06:22.340 --> 00:06:23.820]  跟你談多幾句了
[00:06:23.820 --> 00:06:27.460]  就發現你好像大部分的時間
[00:06:27.460 --> 00:06:30.300]  心裡就是有一種喜樂 一種力量
[00:06:30.300 --> 00:06:32.700]  在那邊 他知道講不出來
[00:06:32.700 --> 00:06:35.660]  但是他感受到是開心的
[00:06:35.660 --> 00:06:38.580]  你希望你自己的人生更有喜樂嗎
[00:06:38.580 --> 00:06:40.580]  還是你希望你的人生
[00:06:40.580 --> 00:06:43.700]  有更美好的人際關係嗎
[00:06:43.700 --> 00:06:45.380]  人際關係
[00:06:45.380 --> 00:06:48.260]  這個是一個很多人的致命傷
[00:06:48.260 --> 00:06:50.220]  那麼我是一個牧者
[00:06:50.220 --> 00:06:52.540]  我跟很多人談過話 我知道
[00:06:52.540 --> 00:06:55.780]  很多人在工作方面常常說
[00:06:55.780 --> 00:06:57.820]  我不怕事情多
[00:06:57.820 --> 00:07:00.020]  常常會聽到一句話是什麼呢
[00:07:00.020 --> 00:07:02.020]  事情做不死人
[00:07:02.020 --> 00:07:02.660]  對嗎
[00:07:02.660 --> 00:07:04.020]  最怕的是什麼呢
[00:07:04.020 --> 00:07:05.180]  人事
[00:07:05.180 --> 00:07:08.860]  人事會令一些人很苦惱
[00:07:08.860 --> 00:07:13.940]  人事這一切的重傷自己的話
[00:07:13.940 --> 00:07:17.140]  使到自己回去都睡不著
[00:07:17.140 --> 00:07:18.500]  一些工作你快點
[00:07:18.500 --> 00:07:20.980]  你怎麼樣去做 把它做好它
[00:07:20.980 --> 00:07:22.580]  你都能夠睡得安穩
[00:07:22.580 --> 00:07:26.620]  但是有些人跟你的一些的矛盾糾紛
[00:07:26.620 --> 00:07:29.820]  使到你可以真的是失眠
[00:07:29.820 --> 00:07:31.620]  失眠是很痛苦的
[00:07:32.140 --> 00:07:34.540]  但是
[00:07:34.540 --> 00:07:36.820]  你能夠處理你的人際關係嗎
[00:07:36.820 --> 00:07:40.420]  你希不希望自己有更好的人際關係呢
[00:07:40.420 --> 00:07:43.220]  對一些基督徒來說很知足了
[00:07:43.220 --> 00:07:47.420]  但是我希望你的知足不要變成自滿
[00:07:47.420 --> 00:07:49.180]  每次我問基督徒
[00:07:49.180 --> 00:07:51.020]  你有什麼要禱告的嗎
[00:07:51.020 --> 00:07:53.700]  我最擔心的聽到一句話就是什麼呢
[00:07:53.700 --> 00:07:56.060]  就是我沒有什麼要禱告的
[00:07:56.060 --> 00:07:58.780]  我說你這麼完美了嗎
[00:07:58.780 --> 00:08:00.740]  沒有東西要禱告的
[00:08:00.740 --> 00:08:04.580]  你能不能夠希望自己有更愛主的心嗎
[00:08:04.580 --> 00:08:05.780]  還是你說我不需要了
[00:08:05.780 --> 00:08:07.500]  我已經很愛主了
[00:08:07.500 --> 00:08:09.580]  不需要更愛了
[00:08:09.580 --> 00:08:10.700]  不可能的
[00:08:10.700 --> 00:08:14.420]  我真的我自己都希望自己更有愛主的心
[00:08:14.420 --> 00:08:18.220]  因為我們都是在我們的愛主
[00:08:18.220 --> 00:08:20.740]  跟我們愛自己 愛世界之間
[00:08:20.740 --> 00:08:23.340]  不斷的在那邊掙扎
[00:08:23.340 --> 00:08:25.780]  我們是人
[00:08:25.780 --> 00:08:29.220]  我們有人的軟弱跟罪性
[00:08:29.220 --> 00:08:31.820]  所以我們永遠都是需要禱告的
[00:08:31.820 --> 00:08:35.340]  如果你常常想不到你有什麼要禱告的
[00:08:35.340 --> 00:08:37.620]  你可以跟你的弟兄姐妹說
[00:08:37.620 --> 00:08:39.700]  請你使我對我禱告
[00:08:39.700 --> 00:08:42.140]  使我更愛主好不好
[00:08:42.140 --> 00:08:47.220]  那麼你能不能夠更希望能夠祝福到其他人呢
[00:08:47.220 --> 00:08:49.380]  這也是一個你可以禱告的對不對
[00:08:49.380 --> 00:08:51.740]  不要再說我沒有什麼要禱告的
[00:08:51.740 --> 00:08:54.700]  你就跟你的弟兄姐妹說
[00:08:54.700 --> 00:08:55.740]  為我禱告
[00:08:55.740 --> 00:08:58.540]  讓我能夠成為更多人的祝福
[00:08:58.540 --> 00:08:59.380]  對不對
[00:08:59.380 --> 00:09:02.500]  所以你希望你的人生變得更美好嗎
[00:09:02.500 --> 00:09:06.380]  我覺得關鍵是我們沒有往正確的方向去想
[00:09:06.380 --> 00:09:08.580]  當我們回去聖經的時候
[00:09:08.580 --> 00:09:11.420]  我們就發現聖經的真理幫助我們
[00:09:11.420 --> 00:09:12.900]  我們的人生
[00:09:12.900 --> 00:09:14.620]  我們這個人
[00:09:14.620 --> 00:09:16.980]  在上帝的心意裡面
[00:09:16.980 --> 00:09:18.620]  是可以變得更美好
[00:09:18.620 --> 00:09:19.820]  就是以上這些
[00:09:19.820 --> 00:09:22.820]  你知不知道神的心意
[00:09:22.820 --> 00:09:25.260]  是要你更平安
[00:09:25.260 --> 00:09:26.500]  更喜樂
[00:09:26.500 --> 00:09:28.660]  更能夠彼此相愛
[00:09:28.660 --> 00:09:30.420]  更能夠愛主
[00:09:30.420 --> 00:09:32.620]  更能夠成為別人的祝福
[00:09:32.620 --> 00:09:35.500]  這是上帝的心意
[00:09:35.500 --> 00:09:37.940]  上帝對我們每個人的心意
[00:09:37.940 --> 00:09:38.940]  好
[00:09:38.940 --> 00:09:42.780]  而且上帝他應許有一個改變
[00:09:42.780 --> 00:09:45.300]  這是一節大家很熟悉的經文
[00:09:45.300 --> 00:09:48.020]  請大家看一下
[00:09:48.020 --> 00:09:49.980]  若有人在基督裡
[00:09:49.980 --> 00:09:52.620]  他就是新造的人
[00:09:52.620 --> 00:09:54.700]  舊事已過
[00:09:54.700 --> 00:09:57.140]  都變成新的了
[00:09:57.140 --> 00:10:00.380]  這是上帝應許給每一個
[00:10:00.380 --> 00:10:04.860]  在基督裡的人的生命
[00:10:04.860 --> 00:10:06.540]  新造的人
[00:10:06.540 --> 00:10:07.500]  舊事已過
[00:10:07.500 --> 00:10:10.780]  都變成新的了
[00:10:10.780 --> 00:10:13.140]  今天我要講的這篇道
[00:10:13.140 --> 00:10:15.940]  可能會令一些人不舒服
[00:10:15.940 --> 00:10:18.980]  也可能會令一些基督徒不舒服
[00:10:18.980 --> 00:10:20.380]  但是
[00:10:20.380 --> 00:10:23.060]  我不知道為什麼上帝給我這個感動
[00:10:23.060 --> 00:10:26.220]  就是要講這一節經文
[00:10:26.220 --> 00:10:28.260]  我從來沒有在一個
[00:10:28.260 --> 00:10:30.460]  復活節的福音主日
[00:10:30.460 --> 00:10:33.340]  講關於聖靈的
[00:10:33.340 --> 00:10:34.340]  而且
[00:10:34.340 --> 00:10:38.820]  當我慢慢的去默想跟領受上帝給我的信息的時候
[00:10:38.820 --> 00:10:40.100]  我發現
[00:10:40.100 --> 00:10:43.300]  這是一個可能會令到一些人不舒服
[00:10:43.300 --> 00:10:45.180]  但是
[00:10:45.180 --> 00:10:49.300]  又是一個非常重要的信息
[00:10:49.300 --> 00:10:50.980]  我不能不講
[00:10:50.980 --> 00:10:53.460]  如果不講 我就有禍了
[00:10:53.460 --> 00:10:55.580]  我是一個傳道人
[00:10:55.580 --> 00:10:59.540]  我不是要講一篇道來討人喜歡
[00:10:59.540 --> 00:11:04.340]  我是要和神的心意
[00:11:04.340 --> 00:11:06.420]  上帝應許的改變
[00:11:06.420 --> 00:11:08.620]  是在耶穌復活後
[00:11:08.620 --> 00:11:11.100]  我們在歷史的記載裡面
[00:11:11.100 --> 00:11:12.620]  看得最明顯的
[00:11:12.620 --> 00:11:15.220]  就是祂門徒生命的改變
[00:11:15.220 --> 00:11:17.300]  請大家看看這
[00:11:17.300 --> 00:11:19.940]  PPT上的兩幅畫
[00:11:19.940 --> 00:11:21.700]  這是彼得
[00:11:21.700 --> 00:11:24.060]  這是耶穌被帶走
[00:11:24.060 --> 00:11:26.420]  被捕帶走的時候
[00:11:26.420 --> 00:11:28.700]  這些人
[00:11:28.700 --> 00:11:30.460]  在問彼得
[00:11:30.460 --> 00:11:34.340]  你是不是跟他們一伙的
[00:11:34.340 --> 00:11:37.980]  你是不是耶穌的人
[00:11:37.980 --> 00:11:39.580]  彼得呢
[00:11:39.580 --> 00:11:42.100]  彼得呢
[00:11:42.100 --> 00:11:44.340]  否認
[00:11:44.340 --> 00:11:46.900]  在恐懼之下
[00:11:46.900 --> 00:11:50.580]  他說我不認識這人
[00:11:50.580 --> 00:11:53.220]  否認了三次
[00:11:53.220 --> 00:11:55.380]  否認了三次之後
[00:11:55.380 --> 00:11:57.660]  主回望他一眼
[00:11:57.660 --> 00:11:59.700]  他馬上想起主耶穌
[00:11:59.700 --> 00:12:01.900]  曾經跟他說過的話
[00:12:01.900 --> 00:12:04.780]  在雞叫三次之前
[00:12:04.780 --> 00:12:07.660]  你要三次不認我
[00:12:07.660 --> 00:12:11.180]  在雞叫之前你要三次不認我
[00:12:11.180 --> 00:12:13.420]  這也是彼得
[00:12:13.420 --> 00:12:16.940]  彼得在見到耶穌復活後
[00:12:16.940 --> 00:12:20.620]  竟然能夠公開的跟幾千人
[00:12:20.620 --> 00:12:21.980]  來講道
[00:12:21.980 --> 00:12:23.900]  講什麼呢
[00:12:23.900 --> 00:12:25.260]  我是屬於主的
[00:12:25.260 --> 00:12:27.780]  主耶穌已經復活了
[00:12:27.780 --> 00:12:29.900]  這是最大的生命改變
[00:12:29.900 --> 00:12:31.460]  後來
[00:12:31.460 --> 00:12:34.460]  彼耶穌的門徒都改變了
[00:12:34.460 --> 00:12:35.820]  都改變了
[00:12:35.820 --> 00:12:37.340]  他們本來很怕被捕
[00:12:37.340 --> 00:12:38.780]  但是他們後來
[00:12:38.780 --> 00:12:40.540]  竟然到處去跟人家講
[00:12:40.540 --> 00:12:42.060]  耶穌復活了
[00:12:42.060 --> 00:12:43.500]  當時候掌權的
[00:12:43.500 --> 00:12:45.500]  能夠治他們的老師
[00:12:45.500 --> 00:12:47.660]  他們的主
[00:12:47.660 --> 00:12:48.820]  於死地
[00:12:48.820 --> 00:12:51.380]  使到羅馬人抓去釘十字架的
[00:12:51.380 --> 00:12:52.820]  那些掌權的
[00:12:52.820 --> 00:12:55.060]  是那些猶太人的領袖
[00:12:55.060 --> 00:12:56.620]  祭司長
[00:12:56.620 --> 00:12:58.060]  還有文士
[00:12:58.060 --> 00:13:00.140]  他們仍然還有權利
[00:13:00.140 --> 00:13:01.980]  來懲罰這些人
[00:13:01.980 --> 00:13:03.540]  所以這些門徒很怕
[00:13:03.540 --> 00:13:06.740]  自己會不會成為下一個耶穌
[00:13:06.740 --> 00:13:08.380]  被陷害
[00:13:08.380 --> 00:13:09.660]  但是
[00:13:09.660 --> 00:13:12.620]  短短的時間內
[00:13:12.620 --> 00:13:15.460]  他們竟然變成另外一個人
[00:13:15.460 --> 00:13:17.660]  到處去跟人家講
[00:13:17.660 --> 00:13:19.500]  耶穌復活了
[00:13:19.500 --> 00:13:22.660]  所以我曾經跟弟兄姊妹分享過
[00:13:22.660 --> 00:13:25.500]  有CIA的特務
[00:13:25.500 --> 00:13:28.340]  就是因為門徒的生命的改變
[00:13:28.340 --> 00:13:29.780]  信了主
[00:13:29.780 --> 00:13:30.940]  因為他說
[00:13:30.940 --> 00:13:32.900]  很多人都知道
[00:13:32.900 --> 00:13:34.420]  在酷刑
[00:13:34.420 --> 00:13:36.740]  在威迫之下
[00:13:36.740 --> 00:13:37.940]  沒有人能夠
[00:13:37.940 --> 00:13:40.620]  在審訊中不改變立場
[00:13:40.620 --> 00:13:42.220]  他看到所有被審訊
[00:13:42.220 --> 00:13:44.340]  沒有改變過立場
[00:13:44.340 --> 00:13:49.100]  但是他看了這些門徒的歷史二十幾年
[00:13:49.100 --> 00:13:50.660]  被關進牢裡的
[00:13:50.660 --> 00:13:52.220]  被鞭打的
[00:13:52.220 --> 00:13:54.660]  被殺頭了之後
[00:13:54.660 --> 00:13:57.100]  還是要說
[00:13:57.100 --> 00:13:58.660]  耶穌是主
[00:13:58.660 --> 00:14:00.020]  耶穌已經復活了
[00:14:00.020 --> 00:14:02.140]  本來是貪生怕死的
[00:14:02.140 --> 00:14:05.060]  短短時間怎麼會一起改變呢
[00:14:05.060 --> 00:14:07.900]  門徒的改變呢
[00:14:07.900 --> 00:14:09.900]  就是
[00:14:09.900 --> 00:14:12.900]  耶穌復活的最大的證據
[00:14:12.900 --> 00:14:14.900]  最強的證據
[00:14:14.900 --> 00:14:16.540]  現在我明白為什麼
[00:14:16.540 --> 00:14:20.900]  耶穌有十二個門徒跟著他
[00:14:20.900 --> 00:14:23.700]  當然有一個是出賣了他
[00:14:23.700 --> 00:14:26.180]  要告訴我們如果罪不處理呢
[00:14:26.180 --> 00:14:28.380]  你跟著耶穌都沒有用的
[00:14:28.380 --> 00:14:30.100]  你如果不認罪的話
[00:14:30.100 --> 00:14:31.900]  你跟著耶穌都沒有用的
[00:14:31.900 --> 00:14:34.420]  但是那門徒的使命
[00:14:34.420 --> 00:14:36.300]  原來就是用生命
[00:14:36.300 --> 00:14:41.500]  來告訴我們他們所見所聞是真實的
[00:14:41.500 --> 00:14:43.180]  我們常常說
[00:14:43.180 --> 00:14:45.100]  門徒的生命改變
[00:14:45.100 --> 00:14:49.500]  是因為他們見證了耶穌的復活
[00:14:49.500 --> 00:14:50.500]  對吧
[00:14:50.500 --> 00:14:53.300]  還有沒有第二個原因呢
[00:14:53.300 --> 00:14:55.100]  還有沒有第二個原因呢
[00:14:55.100 --> 00:14:58.900]  我們讓門徒自己告訴我們
[00:14:58.900 --> 00:15:01.100]  彼得說什麼呢
[00:15:01.100 --> 00:15:02.300]  大家一起念
[00:15:02.300 --> 00:15:03.900]  一二七
[00:15:03.900 --> 00:15:05.900]  這耶穌
[00:15:05.900 --> 00:15:07.900]  上帝祢要他復活了
[00:15:07.900 --> 00:15:10.900]  我們都為這事做見證
[00:15:10.900 --> 00:15:13.900]  他既被上帝的右手高舉
[00:15:13.900 --> 00:15:17.500]  又從福收了所必需的生命
[00:15:17.500 --> 00:15:19.500]  祝我們所看見
[00:15:19.500 --> 00:15:20.900]  同一天的
[00:15:20.900 --> 00:15:22.300]  和往往相安
[00:15:22.300 --> 00:15:23.700]  好 謝謝
[00:15:23.700 --> 00:15:25.500]  這裡呢
[00:15:25.500 --> 00:15:27.700]  聖經讓我們看見
[00:15:27.700 --> 00:15:30.700]  門徒告訴我們
[00:15:30.700 --> 00:15:31.500]  第一
[00:15:31.500 --> 00:15:33.100]  這是我們知道了
[00:15:33.100 --> 00:15:35.300]  他們見證了耶穌的復活
[00:15:35.300 --> 00:15:38.300]  所以連死都不怕了
[00:15:38.300 --> 00:15:40.100]  既然這個主
[00:15:40.100 --> 00:15:41.700]  真的如他所說的
[00:15:41.700 --> 00:15:44.100]  第三天復活了
[00:15:44.100 --> 00:15:46.900]  那他就是神的兒子
[00:15:46.900 --> 00:15:48.900]  他已經戰勝了死亡
[00:15:48.900 --> 00:15:51.100]  那我還怕我的生命幹什麼
[00:15:51.100 --> 00:15:52.900]  我怕我失去我的生命幹什麼
[00:15:52.900 --> 00:15:55.100]  所以他們見證了耶穌的復活之後
[00:15:55.100 --> 00:15:56.300]  就不怕了
[00:15:56.300 --> 00:16:00.100]  但是這段經文還告訴我們多一個原因
[00:16:00.100 --> 00:16:01.900]  這原因是什麼呢
[00:16:01.900 --> 00:16:05.700]  他們經歷聖靈的教官
[00:16:05.700 --> 00:16:09.100]  他們經歷了聖靈的教官
[00:16:09.100 --> 00:16:10.900]  所以你們記不記得
[00:16:10.900 --> 00:16:12.300]  耶穌說
[00:16:12.300 --> 00:16:15.500]  你們要在耶路撒冷等
[00:16:15.500 --> 00:16:18.300]  等聖靈降臨
[00:16:18.300 --> 00:16:22.500]  你們就得著能力
[00:16:22.500 --> 00:16:24.500]  他們的生命的改變
[00:16:24.500 --> 00:16:26.900]  不僅僅是
[00:16:26.900 --> 00:16:29.300]  見證了耶穌的復活
[00:16:29.300 --> 00:16:30.900]  還是因為
[00:16:30.900 --> 00:16:33.300]  生命完全被
[00:16:33.300 --> 00:16:37.100]  神的靈改變了
[00:16:37.100 --> 00:16:40.700]  所以這段經文
[00:16:40.700 --> 00:16:45.500]  告訴我們什麼呢
[00:16:45.500 --> 00:16:50.500]  我再回去給大家看這段經文
[00:16:50.500 --> 00:16:51.500]  然而
[00:16:51.500 --> 00:16:54.100]  叫耶穌從死裡復活者的靈
[00:16:54.100 --> 00:16:55.900]  若住在你們心裡
[00:16:55.900 --> 00:16:58.100]  那叫耶穌從死裡復活的
[00:16:58.100 --> 00:17:01.700]  也別記著住在你們心裡的聖靈
[00:17:01.700 --> 00:17:05.100]  使你們必死的身體又活過來
[00:17:05.100 --> 00:17:07.900]  這是聖經很重要的一個教導
[00:17:07.900 --> 00:17:10.100]  但是我們很少去思想
[00:17:10.100 --> 00:17:14.100]  這個聖靈在我們生命中的重要性
[00:17:14.100 --> 00:17:16.500]  所以今天在復活節的今天
[00:17:16.500 --> 00:17:19.100]  你看他是這靈是使
[00:17:19.100 --> 00:17:21.100]  耶穌從死裡復活的
[00:17:21.100 --> 00:17:22.300]  在復活節的今天
[00:17:22.300 --> 00:17:24.300]  我們要多一點去了解
[00:17:24.300 --> 00:17:26.300]  到底我們的人生
[00:17:26.300 --> 00:17:27.900]  跟這個聖靈
[00:17:27.900 --> 00:17:29.300]  有什麼關係
[00:17:29.300 --> 00:17:31.900]  我們不認識他會怎樣
[00:17:31.900 --> 00:17:33.300]  我們認識他
[00:17:33.300 --> 00:17:34.500]  讓他充滿
[00:17:34.500 --> 00:17:36.100]  又會怎樣
[00:17:36.100 --> 00:17:39.900]  我們必須真的好好的去思考
[00:17:39.900 --> 00:17:42.300]  那麼在這裡
[00:17:42.300 --> 00:17:47.700]  我們看到
[00:17:47.700 --> 00:17:49.900]  耶穌的靈告訴我們
[00:17:49.900 --> 00:17:52.100]  他會使我們成為一個新造的人
[00:17:52.100 --> 00:17:53.300]  舊事已過
[00:17:53.300 --> 00:17:56.100]  都變成新的
[00:17:56.100 --> 00:17:58.700]  門徒改變的原因
[00:17:58.700 --> 00:18:01.900]  是因為經歷了聖靈
[00:18:01.900 --> 00:18:03.900]  大家想一想
[00:18:03.900 --> 00:18:06.100]  以從前有一個人
[00:18:06.100 --> 00:18:09.900]  他是猶太人的一個法利賽人
[00:18:09.900 --> 00:18:12.500]  熟悉猶太的律法
[00:18:12.500 --> 00:18:14.500]  他跟那些宗教領袖一樣
[00:18:14.500 --> 00:18:17.300]  以為守律法就可以得救
[00:18:17.300 --> 00:18:18.900]  但是耶穌來了
[00:18:18.900 --> 00:18:20.900]  他觀察到一樣東西
[00:18:20.900 --> 00:18:23.500]  這個耶穌不一樣
[00:18:23.500 --> 00:18:24.700]  他能行神蹟
[00:18:24.700 --> 00:18:26.900]  他講的話充滿著能力
[00:18:26.900 --> 00:18:29.700]  跟能夠使人家幸福
[00:18:29.700 --> 00:18:31.500]  他自己作為法利賽人
[00:18:31.500 --> 00:18:33.300]  他自己清楚知道
[00:18:33.300 --> 00:18:34.900]  熟悉上帝的話語
