
[00:00:00.000 --> 00:00:07.280]  (主持人: 丁子妹 早安)
[00:02:02.640 --> 00:02:04.080]  (主持人: 我們要面對的挑戰)
[00:02:04.080 --> 00:02:06.720]  (主持人: Money, Sex, Power)
[00:02:06.720 --> 00:02:08.080]  (主持人: 很多時候兩夫妻)
[00:02:08.080 --> 00:02:09.360]  (主持人: 他們都是為了)
[00:02:09.360 --> 00:02:11.520]  (主持人: 他們怎樣去處理)
[00:02:11.520 --> 00:02:14.160]  (主持人: 或者子女教養的問題)
[00:02:14.160 --> 00:02:16.320]  (主持人: 都會成為一個力量的挑戰)
[00:02:16.320 --> 00:02:19.120]  (主持人: 另一方面就是經濟的問題)
[00:02:19.120 --> 00:02:20.960]  (主持人: 至於婚外情)
[00:02:20.960 --> 00:02:23.680]  (主持人: 這是一個很嚴峻的考驗)
[00:02:23.680 --> 00:02:26.640]  (主持人: 十年前我們教會抗糖的時候)
[00:02:26.640 --> 00:02:28.560]  (主持人: 我曾經寫了一本小冊子)
[00:02:28.560 --> 00:02:30.560]  (主持人: 叫做《兼諜情深》)
[00:02:30.560 --> 00:02:34.800]  (主持人: 在當中我引述了一本書)
[00:02:34.800 --> 00:02:37.360]  (主持人: 是由三對夫婦一起合著的)
[00:02:37.360 --> 00:02:39.600]  (主持人: 叫做《婚姻歷程》)
[00:02:39.600 --> 00:02:42.800]  (主持人: 它說到我們人生的婚姻)
[00:02:42.800 --> 00:02:45.120]  (主持人: 可以分成五個階段)
[00:02:45.120 --> 00:02:47.760]  (主持人: 頭兩年其實是蜜月期)
[00:02:47.760 --> 00:02:49.360]  (主持人: 那是幼戀的愛)
[00:02:49.360 --> 00:02:51.040]  (主持人: 但到了第二個階段)
[00:02:51.040 --> 00:02:52.400]  (主持人: 就是現實的愛)
[00:02:52.400 --> 00:02:55.200]  (主持人: 是由第三年到十年)
[00:02:55.200 --> 00:02:57.840]  (主持人: 我們中國人也有七年之養)
[00:02:57.840 --> 00:03:00.640]  (主持人: 七年結婚之後)
[00:03:00.640 --> 00:03:04.320]  (主持人: 是產生一種婚外情的危機)
[00:03:04.320 --> 00:03:06.880]  (主持人: 往往是因為可能新娘出生)
[00:03:06.880 --> 00:03:12.400]  (主持人: 兩夫婦之間那種密切的關係失去了)
[00:03:12.400 --> 00:03:15.840]  (主持人: 大家只是忙於照顧孩子或工作)
[00:03:15.840 --> 00:03:18.880]  (主持人: 在這段時期是第一個警號)
[00:03:18.880 --> 00:03:20.480]  (主持人: 大家要很小心)
[00:03:20.480 --> 00:03:23.440]  (主持人: 到第三階段就是比較安逸)
[00:03:23.440 --> 00:03:25.360]  (主持人: 大家相安無事)
[00:03:25.360 --> 00:03:27.120]  (主持人: 11至25年)
[00:03:27.120 --> 00:03:29.920]  (主持人: 但到第四階段就是更新的愛)
[00:03:29.920 --> 00:03:32.160]  (主持人: 是26至35年)
[00:03:32.160 --> 00:03:34.640]  (主持人: 你看看你現在結婚多少年)
[00:03:34.640 --> 00:03:37.360]  (主持人: 如果是26至35年的時候)
[00:03:37.360 --> 00:03:42.320]  (主持人: 它說是第二個階段出現婚外情的機會高)
[00:03:42.320 --> 00:03:43.200]  (主持人: 為什麼呢)
[00:03:43.200 --> 00:03:46.160]  (主持人: 因為到那個時候可能子女已經長大)
[00:03:46.160 --> 00:03:48.000]  (主持人: 又開始有空巢期了)
[00:03:48.000 --> 00:03:53.280]  (主持人: 兩夫婦平時可能只顧著工作或照顧孩子)
[00:03:53.280 --> 00:03:58.320]  (主持人: 現在大家都開始多了時間彼此相處)
[00:03:58.320 --> 00:04:01.360]  (主持人: 就好像現在這裡說 work from home)
[00:04:01.360 --> 00:04:03.680]  (主持人: 變得不是更加親密)
[00:04:03.680 --> 00:04:05.440]  (主持人: 而是更加多衝突)
[00:04:05.440 --> 00:04:08.480]  (主持人: 好像日本裏面有很多女士)
[00:04:08.480 --> 00:04:11.360]  (主持人: 投訴他們的先生)
[00:04:11.360 --> 00:04:15.200]  (主持人: 說他們看清楚自己的本性)
[00:04:15.200 --> 00:04:17.600]  (主持人: 原來很多日本男人)
[00:04:17.600 --> 00:04:19.040]  (主持人: 很大男人主義的)
[00:04:19.040 --> 00:04:20.640]  (主持人: 在這段疫症期間)
[00:04:20.640 --> 00:04:23.760]  (主持人: 回到家就只顧著看電視)
[00:04:23.760 --> 00:04:25.680]  (主持人: 看報紙 看手機)
[00:04:25.680 --> 00:04:27.760]  (主持人: 但家務不參與)
[00:04:27.760 --> 00:04:29.920]  (主持人: 所以很多日本女性)
[00:04:29.920 --> 00:04:32.960]  (主持人: 說現在是肺炎的離婚)
[00:04:32.960 --> 00:04:35.920]  (主持人: 成為他們當地的社會現象)
[00:04:35.920 --> 00:04:38.240]  (主持人: 我們今天來看)
[00:04:38.240 --> 00:04:39.520]  (主持人: 一個家庭)
[00:04:39.520 --> 00:04:43.040]  (主持人: 在《士司記》第13至16章)
[00:04:43.040 --> 00:04:46.560]  (主持人: 介紹最後一位士司 就是參孫)
[00:04:46.560 --> 00:04:48.240]  (主持人: 這四章的聖經)
[00:04:48.240 --> 00:04:50.720]  (主持人: 可以說是很詳細地)
[00:04:50.720 --> 00:04:54.880]  (主持人: 將參孫的個人和家庭背景)
[00:04:54.880 --> 00:04:56.160]  (主持人: 羅列出來的)
[00:04:56.160 --> 00:04:58.720]  (主持人: 我們今天集中在第13章)
[00:04:58.720 --> 00:05:02.320]  (主持人: 13章提及參孫的資料不多)
[00:05:02.320 --> 00:05:05.600]  (主持人: 但提及他的父母就很多)
[00:05:05.600 --> 00:05:07.120]  (主持人: 從其中可以看到)
[00:05:07.120 --> 00:05:10.080]  (主持人: 原生家庭的真正面貌)
[00:05:10.080 --> 00:05:11.520]  (主持人: 14至15章)
[00:05:11.520 --> 00:05:14.880]  (主持人: 參孫和一個婷娜女子的婚姻)
[00:05:14.880 --> 00:05:16.800]  (主持人: 可以說是完全失敗的)
[00:05:16.800 --> 00:05:17.920]  (主持人: 到第16章)
[00:05:17.920 --> 00:05:18.880]  (主持人: 我們更加看到)
[00:05:18.880 --> 00:05:22.240]  (主持人: 參孫和其他女子的關係)
[00:05:22.240 --> 00:05:25.920]  (主持人: 問題非常混亂)
[00:05:25.920 --> 00:05:29.280]  (主持人: 到最後他死在一個女子)
[00:05:29.280 --> 00:05:32.800]  (主持人: 引誘他 大利拉)
[00:05:32.800 --> 00:05:37.920]  (主持人: 引誘他把他得能力的秘訣洩漏出來)
[00:05:37.920 --> 00:05:40.000]  (主持人: 我們再看下去的時候)
[00:05:40.000 --> 00:05:44.480]  (主持人: 參孫雖然是最後出場的事司)
[00:05:44.480 --> 00:05:47.200]  (主持人: 但他有很獨特和重要的地方)
[00:05:47.200 --> 00:05:52.080]  (主持人: 他是唯一記載出生和離世經過的事司)
[00:05:52.080 --> 00:05:55.600]  (主持人: 另一方面 他也是唯一被耶和華使者預告)
[00:05:55.600 --> 00:05:57.760]  (主持人: 他要出生的事司)
[00:05:57.760 --> 00:06:01.760]  (主持人: 沒有一個事司的出生是要被預告的)
[00:06:01.760 --> 00:06:04.320]  (主持人: 沒有的 就只有參孫)
[00:06:04.320 --> 00:06:09.200]  (主持人: 而他生平的篇幅佔了四章)
[00:06:09.200 --> 00:06:11.680]  (主持人: 可以和機電相比)
[00:06:11.680 --> 00:06:14.160]  (主持人: 最後 事司當中提及)
[00:06:14.160 --> 00:06:17.680]  (主持人: 其他事司被神的靈充滿的時候)
[00:06:17.680 --> 00:06:20.640]  (主持人: 他們有能力 只是說一次)
[00:06:20.640 --> 00:06:24.640]  (主持人: 但在事司記中我們找到參孫)
[00:06:24.640 --> 00:06:27.360]  (主持人: 他被神的靈充滿的時候)
[00:06:27.360 --> 00:06:30.480]  (主持人: 有超人的能力是多達四次)
[00:06:30.480 --> 00:06:32.480]  (主持人: 他可以雙手殺死獅子)
[00:06:32.480 --> 00:06:34.480]  (主持人: 擊殺三十個非利士人)
[00:06:34.480 --> 00:06:37.440]  (主持人: 他可以抓著三百個狐狸)
[00:06:37.440 --> 00:06:39.680]  (主持人: 用爐篩骨打死一千人)
[00:06:39.680 --> 00:06:42.080]  (主持人: 而最後他可以獨自一人)
[00:06:42.080 --> 00:06:44.800]  (主持人: 來殺死三千個非利士人)
[00:06:44.800 --> 00:06:47.920]  (主持人: 這一切不是他個人有什麼特別)
[00:06:47.920 --> 00:06:50.400]  (主持人: 是因為神的靈充滿他)
[00:06:50.400 --> 00:06:52.400]  (主持人: 而帶出的一個結果)
[00:06:52.400 --> 00:06:57.200]  (主持人: 我們看看參孫他出生的背景)
[00:06:57.200 --> 00:06:58.960]  (主持人: 我們也會見證)
[00:06:58.960 --> 00:07:01.280]  (主持人: 其實當時是一個最黑暗)
[00:07:01.280 --> 00:07:03.280]  (主持人: 和最絕望的時代)
[00:07:03.280 --> 00:07:04.560]  (主持人: 為什麼這樣說呢)
[00:07:04.560 --> 00:07:07.760]  (主持人: 我們一起去讀這兩節)
[00:07:07.760 --> 00:07:09.760]  (主持人: 以色列人猶行耶和華)
[00:07:09.760 --> 00:07:11.920]  (主持人: 眼中看為惡的事)
[00:07:11.920 --> 00:07:16.320]  (主持人: 耶和華將他們交在非利士人手中四十年)
[00:07:16.320 --> 00:07:19.760]  (主持人: 那時有一個彈支派的所拉人)
[00:07:19.760 --> 00:07:21.440]  (主持人: 名叫瑪那亞)
[00:07:21.440 --> 00:07:24.560]  (主持人: 他的妻子不懷孕 不生育)
[00:07:24.560 --> 00:07:27.200]  (主持人: 這兩節聖經跟我們交代了)
[00:07:27.200 --> 00:07:30.240]  (主持人: 參宣生於最黑暗的時代)
[00:07:30.240 --> 00:07:31.760]  (主持人: 因為當時)
[00:07:31.760 --> 00:07:34.240]  (主持人: 你又好像看回以色列的事)
[00:07:34.240 --> 00:07:36.720]  (主持人: 每一次好像是一個循環)
[00:07:36.720 --> 00:07:39.280]  (主持人: 但這次很不同的地方是)
[00:07:39.280 --> 00:07:42.240]  (主持人: 他們行耶和華眼中看為惡的事)
[00:07:42.240 --> 00:07:46.880]  (主持人: 耶和華將他們交在非利士人手中四十年)
[00:07:46.880 --> 00:07:50.000]  (主持人: 四十年 是長達四十年)
[00:07:50.000 --> 00:07:52.800]  (主持人: 一個受苦時間這麼長的時間)
[00:07:52.800 --> 00:07:56.320]  (主持人: 代表著他們犯的罪極之深重)
[00:07:56.320 --> 00:07:58.640]  (主持人: 但我們很奇怪的)
[00:07:58.640 --> 00:08:03.760]  (主持人: 這四章裏面我們找不到任何蛛絲馬跡)
[00:08:03.760 --> 00:08:08.160]  (主持人: 神的子民竟然沒有一個人向上帝求告)
[00:08:08.160 --> 00:08:10.560]  (主持人: 說上帝請救我們)
[00:08:10.560 --> 00:08:13.840]  (主持人: 我們現在被非利士人欺壓)
[00:08:13.840 --> 00:08:15.200]  (主持人: 足足四十年)
[00:08:15.200 --> 00:08:18.560]  (主持人: 但竟然沒有人向上帝來呼求)
[00:08:18.560 --> 00:08:22.320]  (主持人: 這個描述讓我們看到)
[00:08:22.320 --> 00:08:26.080]  (主持人: 是完全打破了他們昔日說墮落 受苦)
[00:08:26.080 --> 00:08:29.920]  (主持人: 向神呼求 神就興起一個事先請救他們)
[00:08:29.920 --> 00:08:32.640]  (主持人: 正正就是一個這樣的情況)
[00:08:32.640 --> 00:08:34.000]  (主持人: 讓我們看到)
[00:08:34.000 --> 00:08:37.280]  (主持人: 神的子民已經沉醉在最終之落)
[00:08:37.280 --> 00:08:38.720]  (主持人: 遠離上帝)
[00:08:38.720 --> 00:08:42.240]  (主持人: 他們不醒覺要回轉 歸回上帝)
[00:08:42.240 --> 00:08:44.960]  (主持人: 而他們的仇敵非利士人)
[00:08:44.960 --> 00:08:47.600]  (主持人: 是非常之不簡單的)
[00:08:47.600 --> 00:08:49.680]  (主持人: 因為非利士人)
[00:08:49.680 --> 00:08:53.920]  (主持人: 他們在公元前一千二百年的時候)
[00:08:53.920 --> 00:08:59.360]  (主持人: 從愛琴海一帶移居到巴勒斯坦)
[00:08:59.360 --> 00:09:01.040]  (主持人: 一個海上的民族)
[00:09:01.040 --> 00:09:05.440]  (主持人: 他們曾經讓黑人帝國衰亡)
[00:09:05.440 --> 00:09:07.920]  (主持人: 這個黑人不是黑人)
[00:09:07.920 --> 00:09:12.160]  (主持人: 是希太的帝國 他們來滅亡)
[00:09:12.160 --> 00:09:15.840]  (主持人: 他們摧毀了敘利亞和巴勒斯坦沿海)
[00:09:15.840 --> 00:09:21.200]  (主持人: 多個城市 例如: 推羅 西頓 米吉多 阿什基倫等等)
[00:09:21.200 --> 00:09:24.080]  (主持人: 所以沿著地中海)
[00:09:24.080 --> 00:09:30.080]  (主持人: 在以色列 巴勒斯坦的西邊海岸)
[00:09:30.080 --> 00:09:35.680]  (主持人: 有很多城市都淪陷 被非利士人佔據)
[00:09:35.680 --> 00:09:38.160]  (主持人: 我們看到在這個過程)
[00:09:38.160 --> 00:09:42.240]  (主持人: 但上帝竟然用一個很奇特的方法)
[00:09:42.240 --> 00:09:45.120]  (主持人: 向以色列人施恩去拯救)
[00:09:45.120 --> 00:09:48.320]  (主持人: 竟然神在十二個支派中)
[00:09:48.320 --> 00:09:50.960]  (主持人: 揀選一個很微小的支派)
[00:09:50.960 --> 00:09:52.880]  (主持人: 就是這個彈族)
[00:09:52.880 --> 00:09:56.240]  (主持人: 而且在當中尋找這個所拉人)
[00:09:56.240 --> 00:09:58.800]  (主持人: 名叫瑪那亞)
[00:09:58.800 --> 00:10:00.560]  (主持人: 瑪那亞的老婆)
[00:10:00.560 --> 00:10:05.280]  (主持人: 面對一個很大的絕望 一個危機)
[00:10:05.280 --> 00:10:07.600]  (主持人: 就是當時古代)
[00:10:07.600 --> 00:10:11.360]  (主持人: 一個女人結了婚 但生不了小孩)
[00:10:11.360 --> 00:10:14.720]  (主持人: 就是一個極大的羞恥 不光彩的)
[00:10:14.720 --> 00:10:17.200]  (主持人: 但上帝就是要讓人看見)
[00:10:17.200 --> 00:10:19.360]  (主持人: 你認為不可能嗎?)
[00:10:19.360 --> 00:10:21.360]  (主持人: 沒有出路 很絕望嗎?)
[00:10:21.360 --> 00:10:22.880]  (主持人: 神就為你開出路)
[00:10:22.880 --> 00:10:26.480]  (主持人: 上帝成為我們真正的拯救和盼望)
[00:10:26.480 --> 00:10:29.440]  (主持人: 神沒有在這個時候興起一個事事)
[00:10:29.440 --> 00:10:31.200]  (主持人: 因為沒有人求告祂)
[00:10:31.200 --> 00:10:34.000]  (主持人: 上帝反而就是要在這個絕望)
[00:10:34.000 --> 00:10:36.080]  (主持人: 沒有生育的婦人身上)
[00:10:36.080 --> 00:10:38.880]  (主持人: 要行一件奇妙的事)
[00:10:38.880 --> 00:10:39.840]  (主持人: 所以弟兄姊妹)
[00:10:39.840 --> 00:10:42.480]  (主持人: 今天我們人生裏面)
[00:10:42.480 --> 00:10:46.160]  (主持人: 你不要以為我真的很絕望)
[00:10:46.160 --> 00:10:48.240]  (主持人: 我沒有任何的可能性)
[00:10:48.240 --> 00:10:50.800]  (主持人: 沒有翻身之日)
[00:10:50.800 --> 00:10:52.720]  (主持人: 這個是你自己說的)
[00:10:52.720 --> 00:10:53.920]  (主持人: 但是你有沒有想過)
[00:10:53.920 --> 00:10:56.000]  (主持人: 你何時懂得去回轉)
[00:10:56.000 --> 00:10:58.720]  (主持人: 去向神呼求呢?)
[00:10:58.720 --> 00:11:01.280]  (主持人: 我認識一對很敬虔的)
[00:11:01.280 --> 00:11:05.520]  (主持人: 我以前大學生團契的一位導師)
[00:11:05.520 --> 00:11:08.560]  (主持人: 他和他太太結婚這麼多年)
[00:11:08.560 --> 00:11:10.560]  (主持人: 他們都是母兒女)
[00:11:10.560 --> 00:11:12.720]  (主持人: 但他成為我們一班年青人)
[00:11:12.720 --> 00:11:16.320]  (主持人: 一個我們大家很敬重的導師)
[00:11:16.320 --> 00:11:19.520]  (主持人: 是因為他們那份敬虔的生命)
[00:11:19.520 --> 00:11:21.440]  (主持人: 和他們帶領我們)
[00:11:21.440 --> 00:11:22.880]  (主持人: 在大學的時期)
[00:11:22.880 --> 00:11:24.880]  (主持人: 我們用導航會)
[00:11:24.880 --> 00:11:26.080]  (主持人: Navigator)
[00:11:26.080 --> 00:11:27.680]  (主持人: Two-Seven Series)
[00:11:27.680 --> 00:11:29.680]  (主持人: 我們來一起查經)
[00:11:29.680 --> 00:11:31.280]  (主持人: 一起去祈禱)
[00:11:31.280 --> 00:11:34.640]  (主持人: 這個成為我們整個群體裏面)
[00:11:34.640 --> 00:11:35.920]  (主持人: 一班的青年人)
[00:11:35.920 --> 00:11:38.720]  (主持人: 我們心裏能夠一直去火熱)
[00:11:38.720 --> 00:11:41.040]  (主持人: 甚至在當中我們有人獻身)
[00:11:41.040 --> 00:11:42.080]  (主持人: 來傳道)
[00:11:42.080 --> 00:11:43.680]  (主持人: 我就是其中一位)
[00:11:43.680 --> 00:11:48.000]  我感謝上帝就是上帝要讓人去看見
[00:11:48.000 --> 00:11:54.880]  不是用我們想的方法去解決問題
[00:11:54.880 --> 00:11:58.560]  既然你看清楚原來很多問題
[00:11:58.560 --> 00:12:01.840]  不是你就可以解決
[00:12:01.840 --> 00:12:04.880]  你需要去禱告 依靠上帝
[00:12:04.880 --> 00:12:07.440]  在這個過程裏面我們看見參孫
[00:12:07.440 --> 00:12:10.400]  他的夢照是在母胎當中
[00:12:10.400 --> 00:12:12.880]  他猜險他的侍者向參孫
[00:12:12.880 --> 00:12:14.720]  的母親顯現
[00:12:14.720 --> 00:12:17.040]  由第三至第五節我們看見
[00:12:17.040 --> 00:12:21.440]  侍者向婦人顯現對她說
[00:12:21.440 --> 00:12:24.240]  「看!你以前不懷孕不生育
[00:12:24.240 --> 00:12:26.880]  如今你必懷孕生一個兒子
[00:12:26.880 --> 00:12:29.040]  現在你要謹慎」
[00:12:29.040 --> 00:12:30.320]  在整張聖經裏面
[00:12:30.320 --> 00:12:32.880]  這是第一次出現「謹慎」的字
[00:12:32.880 --> 00:12:35.520]  遲些你會再看多一次
[00:12:35.520 --> 00:12:41.040]  這個謹慎也是針對參孫的母親來說的
[00:12:41.040 --> 00:12:43.600]  為何要他母親要謹慎呢
[00:12:43.600 --> 00:12:46.480]  「你清酒烈酒都不可以喝
[00:12:46.480 --> 00:12:48.960]  任何不潔之物都不可吃
[00:12:48.960 --> 00:12:51.440]  看!你必懷孕生一個兒子
[00:12:51.440 --> 00:12:53.920]  不可以用剃頭刀剃他的頭
[00:12:53.920 --> 00:12:56.160]  因為這個孩子一出世
[00:12:56.160 --> 00:12:58.000]  他就要歸給神
[00:12:58.000 --> 00:13:00.480]  作拿世人 他必開恥
[00:13:00.480 --> 00:13:04.080]  拯救以色列 脫離非利士人的手」
[00:13:04.080 --> 00:13:07.600]  這裏是說舊約文數記六章
[00:13:07.600 --> 00:13:10.480]  說到歸耶和華為聖
[00:13:10.480 --> 00:13:12.240]  作拿世人
[00:13:12.240 --> 00:13:15.600]  其實男女都可以被神呼召
[00:13:15.600 --> 00:13:19.440]  將自己分別為聖
[00:13:19.440 --> 00:13:21.440]  專心去服侍神
[00:13:21.440 --> 00:13:24.400]  但在拿世人裏面有兩大類
[00:13:24.400 --> 00:13:26.000]  一類是短期的
[00:13:26.000 --> 00:13:28.160]  可能只是一年或兩年
[00:13:28.160 --> 00:13:30.960]  但有另一種拿世人
[00:13:30.960 --> 00:13:33.920]  就是終身侍奉神
[00:13:33.920 --> 00:13:36.640]  這個就是參孫
[00:13:36.640 --> 00:13:40.720]  在母覆裏面已經被分別出來
[00:13:40.720 --> 00:13:42.160]  他還不能選擇
[00:13:42.160 --> 00:13:43.760]  是上帝挑選
[00:13:43.760 --> 00:13:45.920]  上帝要興起
[00:13:45.920 --> 00:13:51.200]  在馬拿亞一個不生育的太太身上
[00:13:51.200 --> 00:13:56.000]  要行一個沒有人能行的祈禱
[00:13:56.000 --> 00:13:58.000]  在這件事裏面我們看到
[00:13:58.000 --> 00:14:01.600]  不單止他要召參孫的母親謹慎
[00:14:01.600 --> 00:14:05.440]  因為為了保存胎兒健康出世
[00:14:05.440 --> 00:14:09.280]  而且他更加將一個很重要的使命告訴她
[00:14:09.280 --> 00:14:13.120]  就是你這個兒子要開始拯救以色列
[00:14:13.120 --> 00:14:15.760]  脫離非利士人的手
[00:14:15.760 --> 00:14:19.680]  希臘你們已經有足足四十年的強敵
[00:14:19.680 --> 00:14:22.720]  要開始被敗退
[00:14:22.720 --> 00:14:24.960]  由參孫這個時候開始
[00:14:24.960 --> 00:14:27.520]  一直到將來大胃王
[00:14:27.520 --> 00:14:31.680]  來除掉這些非利士人
[00:14:31.680 --> 00:14:33.680]  但我們在整個過程裏面
[00:14:33.680 --> 00:14:39.040]  我們可以再次來看看整張佈局裏面
[00:14:39.040 --> 00:14:44.160]  我參考了吳獻章博士的注釋書裏面
[00:14:44.160 --> 00:14:47.760]  他提出兩個很好的向導
[00:14:47.760 --> 00:14:50.640]  我們來看這張聖經的時候
[00:14:50.640 --> 00:14:53.360]  你可以說是一個問題解答的
[00:14:53.360 --> 00:14:55.360]  有問有答
[00:14:55.360 --> 00:14:57.360]  或者也可以說
[00:14:57.360 --> 00:15:00.560]  由這張開始有說到應許
[00:15:00.560 --> 00:15:03.200]  也有說到應驗
[00:15:03.200 --> 00:15:08.000]  就是關於馬尼亞的太太不生育這個問題
[00:15:08.000 --> 00:15:09.600]  來做開始
[00:15:09.600 --> 00:15:14.480]  但神為他們預備這個兒子做一個解答
[00:15:14.480 --> 00:15:16.480]  再孕育你是不可能的
[00:15:16.480 --> 00:15:18.720]  再神是凡事都能
[00:15:18.720 --> 00:15:22.240]  這是表明了上帝的主權和恩典
[00:15:22.240 --> 00:15:26.160]  上帝在我們人生任何一個處境
[00:15:26.160 --> 00:15:30.480]  你以為是不可能找到出路
[00:15:30.480 --> 00:15:32.960]  或者解決的方案嗎
[00:15:32.960 --> 00:15:37.600]  你有沒有專心的尋求和仰望神
[00:15:37.600 --> 00:15:40.560]  神在這個時候讓我們再次看到
[00:15:40.560 --> 00:15:43.840]  在一個這麼不利的處境下
[00:15:43.840 --> 00:15:48.080]  我們仍然可以看見神主動介入
[00:15:48.080 --> 00:15:53.760]  在這個人的行為極之不利的環境
[00:15:53.760 --> 00:15:58.080]  我們來看看參孫父母之間的對話
[00:15:58.080 --> 00:16:00.800]  這個婦人對丈夫說
[00:16:00.800 --> 00:16:02.560]  有一個神人來到我當中
[00:16:02.560 --> 00:16:06.080]  她的容貌好像神使者的容貌
[00:16:06.080 --> 00:16:07.200]  非常可畏
[00:16:07.200 --> 00:16:09.280]  我沒有問她從哪裡來
[00:16:09.280 --> 00:16:12.000]  她也沒有放她的名字告訴我
[00:16:12.000 --> 00:16:13.440]  她對我說
[00:16:13.440 --> 00:16:15.840]  「看!你要懷孕生一個兒子
[00:16:15.840 --> 00:16:18.000]  現在清酒烈酒都不可喝
[00:16:18.000 --> 00:16:20.240]  任何不潔之物都不可吃
[00:16:20.240 --> 00:16:22.320]  因為這孩子要出母胎
[00:16:22.320 --> 00:16:24.480]  一直到死的那一天
[00:16:24.480 --> 00:16:27.200]  要歸給神作那世以人」
[00:16:27.200 --> 00:16:29.440]  令姐妹我們看見
[00:16:29.920 --> 00:16:33.520]  參孫母母如何跟她的父親說呢
[00:16:33.520 --> 00:16:36.080]  她的複述過程中
[00:16:36.080 --> 00:16:38.160]  讓我們看見一件什麼事呢
[00:16:38.160 --> 00:16:40.320]  我們很清楚看見
[00:16:40.320 --> 00:16:44.160]  她好像將神人所說的事重複一次
[00:16:44.160 --> 00:16:46.880]  但有沒有看到她遺漏了什麼
[00:16:46.880 --> 00:16:51.280]  她沒有說一些很重要的事情
[00:16:51.280 --> 00:16:56.160]  她沒有將神人耶華使者跟她說
[00:16:56.160 --> 00:16:58.560]  她的兒子有一個使命
[00:16:58.560 --> 00:17:00.640]  使命就是他必起手
[00:17:00.640 --> 00:17:03.840]  拯救以色列人脫離非利士人的手
[00:17:03.840 --> 00:17:05.120]  她沒有說
[00:17:05.120 --> 00:17:09.360]  她也沒有再次說
[00:17:09.360 --> 00:17:11.760]  不可以用剃頭刀剃他的頭
[00:17:11.760 --> 00:17:16.480]  她只是預告參孫到死的時候
[00:17:16.480 --> 00:17:18.880]  必歸神作那世以人
[00:17:18.880 --> 00:17:22.640]  但這個剃頭刀是很重要的一個線索
[00:17:22.640 --> 00:17:24.720]  這也是一個致命傷
[00:17:24.720 --> 00:17:28.000]  到最後參孫面對大利拉
[00:17:28.000 --> 00:17:31.200]  多次引誘他
[00:17:31.200 --> 00:17:32.560]  給他壓力
[00:17:32.560 --> 00:17:35.280]  要他洩露他得力的秘訣
[00:17:35.280 --> 00:17:38.000]  最後就是剪掉我的頭髮
[00:17:38.000 --> 00:17:40.240]  我就會沒有力量
