
[00:00:00.000 --> 00:00:06.300]  真的很感恩神讓我們可以一起的去敬拜
[00:05:09.600 --> 00:05:13.400]  也再扔到這個尼羅河裡面去
[00:05:13.400 --> 00:05:18.800]  然後這個摩西就在這個箱裡面飄的時候
[00:05:18.800 --> 00:05:21.800]  那個姐姐他的姐姐就跟著
[00:05:21.800 --> 00:05:26.200]  看到法老的女兒剛好就把他拾起來了
[00:05:26.200 --> 00:05:27.600]  然後就跑過去問
[00:05:27.600 --> 00:05:30.800]  要不要幫你找一個希伯來的婦人
[00:05:30.800 --> 00:05:34.300]  為你顱養這個孩子呢
[00:05:34.300 --> 00:05:37.600]  然後法老的女兒就說好的
[00:05:37.600 --> 00:05:39.600]  這事就成就了
[00:05:39.600 --> 00:05:43.200]  摩西長大了以後他就出去看
[00:05:43.200 --> 00:05:47.500]  他看到他的同胞就在做這個奴婢的時候
[00:05:47.500 --> 00:05:51.600]  也被埃及人打得很凶惡
[00:05:51.600 --> 00:05:53.800]  他觀看沒有人的時候
[00:05:53.800 --> 00:05:56.400]  就把這個埃及人打死了
[00:05:56.400 --> 00:05:57.400]  怎麼樣
[00:05:57.400 --> 00:06:00.500]  第二天有兩個希伯來人打起來的時候
[00:06:00.500 --> 00:06:01.600]  他就去勸叫
[00:06:01.600 --> 00:06:03.800]  就說你們不要打了
[00:06:03.800 --> 00:06:06.600]  但是其中一個就藐視他說
[00:06:06.600 --> 00:06:10.400]  誰為我們的領袖和審判官呢
[00:06:10.400 --> 00:06:13.300]  難道你也要把我殺掉嗎
[00:06:13.300 --> 00:06:16.700]  像殺掉那個埃及人一樣
[00:06:16.700 --> 00:06:20.900]  然後原來他的事情已經被暴露了
[00:06:20.900 --> 00:06:24.400]  法老也因為這個原因要把他滅口
[00:06:24.400 --> 00:06:26.800]  他便逃到緬甸去
[00:06:26.800 --> 00:06:30.500]  在哪裡他認識了緬甸的祭師的女兒
[00:06:30.500 --> 00:06:34.100]  後來他們結婚也生了一個兒子
[00:06:34.100 --> 00:06:37.800]  那我需要用一個比較長的篇幅
[00:06:37.800 --> 00:06:41.800]  因為那個第一到第二章其實很豐富的
[00:06:41.800 --> 00:06:44.100]  但是我們沒有時間一起去讀
[00:06:44.100 --> 00:06:47.800]  希望你們回去的時候還是能自己看一遍
[00:06:47.800 --> 00:06:52.300]  那我們知道其實摩西終有一天會成為
[00:06:52.300 --> 00:06:55.600]  以色列民的領袖和審判官
[00:06:55.600 --> 00:06:58.800]  只不過不是那一天
[00:06:58.800 --> 00:07:03.300]  作者好像就在這兩章裡面沒有提到神的存在
[00:07:03.300 --> 00:07:05.200]  他好像就不見了
[00:07:05.200 --> 00:07:06.700]  但是明顯的
[00:07:06.700 --> 00:07:14.300]  其實神一直在背後預備摩西成為他的器皿
[00:07:14.300 --> 00:07:16.900]  那第一個點我想跟大家分享的就是
[00:07:16.900 --> 00:07:23.700]  神會透過跟隨他的人來預備他自己的器皿
[00:07:23.700 --> 00:07:28.200]  那我們剛才呢有講到幾個人是很重要的
[00:07:28.200 --> 00:07:31.300]  第一個就是階生婆
[00:07:31.300 --> 00:07:32.300]  大家記得嗎
[00:07:32.300 --> 00:07:37.700]  她是因為敬畏神而沒有聽到這個王所吩咐
[00:07:37.700 --> 00:07:41.600]  要把男的嬰孩殺掉的
[00:07:41.600 --> 00:07:45.200]  我們也看到因為這個緣故
[00:07:45.200 --> 00:07:46.900]  神也祝福她了
[00:07:46.900 --> 00:07:50.000]  有自己的兒女 有自己的孩子
[00:07:50.000 --> 00:07:54.800]  那如果你看一開始如果摩西就被人殺了
[00:07:54.800 --> 00:07:56.800]  就沒有後面的事情了
[00:07:56.800 --> 00:08:00.300]  所以她的角色看起來不是很重要
[00:08:00.300 --> 00:08:03.200]  確實很重要的
[00:08:03.200 --> 00:08:08.900]  因此我們看到一個人被神建立起來的時候
[00:08:08.900 --> 00:08:12.600]  她是有敬畏她的人住在旁邊
[00:08:12.600 --> 00:08:20.700]  跟隨她的人就成為建立那個器皿的人
[00:08:20.700 --> 00:08:26.500]  那第二個我想跟你分享的就是摩西的父母
[00:08:26.500 --> 00:08:29.200]  其實他是蠻有信心的
[00:08:29.200 --> 00:08:31.700]  我們看到其實如果你很害怕
[00:08:31.700 --> 00:08:35.500]  你知道你懷孕的時候可以把他打掉
[00:08:35.500 --> 00:08:37.100]  但是他們沒有
[00:08:37.100 --> 00:08:39.200]  而且當他生出來
[00:08:39.200 --> 00:08:42.700]  他應該也把孩子扔到尼羅河去的
[00:08:42.700 --> 00:08:43.800]  也沒有
[00:08:43.800 --> 00:08:46.500]  那希伯來書是怎麼樣跟我們說呢
[00:08:46.500 --> 00:08:48.700]  第十一章第二十三節
[00:08:48.700 --> 00:08:50.200]  他是這樣說的
[00:08:50.200 --> 00:08:53.800]  因著信摩西生下來
[00:08:53.800 --> 00:08:57.400]  他的父母兼他是俊美的孩子
[00:08:57.400 --> 00:08:59.400]  把他搶了三個月
[00:08:59.400 --> 00:09:02.500]  並不怕王的命令
[00:09:02.500 --> 00:09:06.800]  我們看到第二個就是成就了摩西的人
[00:09:06.800 --> 00:09:08.900]  就是他的父母
[00:09:08.900 --> 00:09:10.700]  因著他的信
[00:09:10.700 --> 00:09:13.800]  這裡寫著因為他看到算是俊美的
[00:09:13.800 --> 00:09:15.100]  其實我有想一想
[00:09:15.100 --> 00:09:16.600]  如果他長得很醜
[00:09:16.600 --> 00:09:18.900]  是不是他們就把他殺掉呢
[00:09:18.900 --> 00:09:20.700]  那我相信不是的
[00:09:20.700 --> 00:09:22.800]  這裡我覺得要提到他是俊美
[00:09:22.800 --> 00:09:25.300]  特別在後面也會講到
[00:09:25.300 --> 00:09:28.100]  其實在希伯來書也有說到
[00:09:28.100 --> 00:09:31.800]  在出埃及記都說到摩西是俊美的
[00:09:31.800 --> 00:09:34.500]  我覺得好像是神一個記號
[00:09:34.500 --> 00:09:38.700]  就是要告訴這個人是非凡的孩子
[00:09:38.700 --> 00:09:40.900]  就好像多給他們一個信心
[00:09:40.900 --> 00:09:43.900]  神就在當中
[00:09:43.900 --> 00:09:49.000]  那第三位我們見到是跟隨神的人
[00:09:49.000 --> 00:09:51.100]  讓摩西成就的
[00:09:51.100 --> 00:09:53.500]  就是摩西的姐姐
[00:09:53.500 --> 00:09:58.000]  他在遠處看到法老的時候
[00:09:58.000 --> 00:10:00.700]  他就跑過去問法老的女兒
[00:10:00.700 --> 00:10:02.500]  你是不是要找一個奶媽呢
[00:10:02.500 --> 00:10:04.100]  我幫你去找
[00:10:04.100 --> 00:10:07.800]  我們看到他是很勇敢有智慧的
[00:10:07.800 --> 00:10:10.400]  他那個年紀大概就是6到12歲
[00:10:10.400 --> 00:10:13.000]  其實就像我們好多孩童一樣
[00:10:13.000 --> 00:10:14.900]  他已經跑過去問了
[00:10:14.900 --> 00:10:17.700]  但你要記得那個時候法老是說
[00:10:17.700 --> 00:10:22.800]  每一個剛剛出生的男孩都要被殺的
[00:10:22.800 --> 00:10:27.000]  所以他不但是違抗法老的行為
[00:10:27.000 --> 00:10:31.400]  而是要跟法老的女兒去講這件事情
[00:10:31.400 --> 00:10:36.300]  所以我們看到如果沒有神在他的心裡
[00:10:36.300 --> 00:10:39.700]  如果他不是相信神會陪在他
[00:10:39.700 --> 00:10:41.000]  幫助他的話
[00:10:41.000 --> 00:10:43.600]  他哪敢去呢
[00:10:43.600 --> 00:10:45.800]  所以我們看到的是什麼
[00:10:45.800 --> 00:10:47.800]  就是接生婆
[00:10:47.800 --> 00:10:50.400]  摩西的父母還有他的姐姐
[00:10:50.400 --> 00:10:55.000]  這三位全部都是神跟神對齊的
[00:10:55.000 --> 00:10:57.600]  他們沒有說突然聽到一把聲音
[00:10:57.600 --> 00:11:00.300]  哦 你就要這樣做
[00:11:00.300 --> 00:11:03.100]  而是他們明白神的心意
[00:11:03.100 --> 00:11:06.000]  是要保存摩西的心
[00:11:06.000 --> 00:11:08.800]  所以他們也沒有顧及自己的心命
[00:11:08.800 --> 00:11:10.300]  沒有退縮
[00:11:10.300 --> 00:11:13.600]  反而就是按照神的心意去做
[00:11:13.600 --> 00:11:16.300]  無論多危險
[00:11:16.300 --> 00:11:20.400]  然後我們看見如果他們這樣做的時候
[00:11:20.400 --> 00:11:25.100]  能夠接覓神一個莫大的親民
[00:11:25.100 --> 00:11:28.000]  那我們也需要問我們自己
[00:11:28.000 --> 00:11:32.700]  我們是不是那個造就人的親民呢
[00:11:32.700 --> 00:11:35.600]  我們是不是像接生婆
[00:11:35.600 --> 00:11:39.300]  摩西的父母還有他的姐姐一樣
[00:11:39.300 --> 00:11:41.600]  什麼東西我們都不顧
[00:11:41.600 --> 00:11:43.700]  只要是神的心意
[00:11:43.700 --> 00:11:45.600]  我便去做
[00:11:45.600 --> 00:11:47.200]  如果是的話
[00:11:47.200 --> 00:11:51.200]  其實我們也會成為別人的祝福
[00:11:51.200 --> 00:11:55.200]  其實你要不就是那個造就人的親民
[00:11:55.200 --> 00:11:59.400]  要不你就是被神造就的親民
[00:11:59.400 --> 00:12:02.900]  又或者我們兩個都是
[00:12:02.900 --> 00:12:06.600]  因為我們每個人都是神很特別
[00:12:06.600 --> 00:12:08.100]  寄造出來的
[00:12:08.100 --> 00:12:10.800]  他不單單要用一個兩個人
[00:12:10.800 --> 00:12:14.000]  他要用我們所有的人
[00:12:14.000 --> 00:12:16.300]  好那我們繼續看
[00:12:16.300 --> 00:12:18.400]  我們看到第二點呢
[00:12:18.400 --> 00:12:22.800]  神會怎麼樣建立他的親民呢
[00:12:22.800 --> 00:12:27.400]  他會透過環境來預備他的親民
[00:12:27.400 --> 00:12:29.400]  那你看法老的詭計
[00:12:29.400 --> 00:12:31.800]  就要殺害所有的男嬰
[00:12:31.800 --> 00:12:34.900]  其實是非常糟糕的一個環境
[00:12:34.900 --> 00:12:36.700]  那靜問沒有交代
[00:12:36.700 --> 00:12:40.600]  究竟那個多少個男嬰是被殺了
[00:12:40.600 --> 00:12:42.600]  可能都藏起來了嗎
[00:12:42.600 --> 00:12:44.100]  我們都不知道
[00:12:44.100 --> 00:12:46.200]  但是在這個環境裡面
[00:12:46.200 --> 00:12:49.500]  我們會想有什麼好事情會發生呢
[00:12:49.500 --> 00:12:52.000]  那個希伯來人肯定死定了
[00:12:52.000 --> 00:12:54.000]  都沒有下一代怎麼辦
[00:12:54.000 --> 00:12:56.400]  但實際上呢
[00:12:56.400 --> 00:13:02.400]  神是那一位可以把咒詛編成祝福的上帝
[00:13:02.400 --> 00:13:05.800]  竟然因為這個原因
[00:13:05.800 --> 00:13:11.400]  反而摩西被安排到進去這個皇宮裡面
[00:13:11.400 --> 00:13:14.400]  成為埃及的王子
[00:13:14.400 --> 00:13:16.000]  為什麼會那麼巧合
[00:13:16.000 --> 00:13:17.200]  你想一想
[00:13:17.200 --> 00:13:19.200]  為什麼法老的女兒
[00:13:19.200 --> 00:13:20.500]  就在那個時候
[00:13:20.500 --> 00:13:23.500]  剛剛要去尼羅河洗澡呢
[00:13:23.500 --> 00:13:26.900]  其實我想如果去洗澡的不是他的女兒
[00:13:26.900 --> 00:13:30.100]  去法老本身會怎麼樣
[00:13:30.100 --> 00:13:33.300]  又或者他那個女兒去的時候
[00:13:33.300 --> 00:13:35.500]  那是因為聖經記載
[00:13:35.500 --> 00:13:36.800]  摩西是哭著的
[00:13:36.800 --> 00:13:38.000]  他不是那種笑臉
[00:13:38.000 --> 00:13:39.800]  哈哈我好可愛哦
[00:13:39.800 --> 00:13:41.700]  那好吧那我就接納
[00:13:41.700 --> 00:13:44.700]  就是摩西那個時候是哭著的
[00:13:44.700 --> 00:13:48.300]  但是聖經說那個法老的女兒
[00:13:48.300 --> 00:13:52.400]  是憐憫他動了此心
[00:13:52.400 --> 00:13:53.800]  但是我如果在想
[00:13:53.800 --> 00:13:57.300]  如果當天剛好法老的女兒覺得好煩
[00:13:57.300 --> 00:14:00.700]  剛好還聽見一個孩子在哭
[00:14:00.700 --> 00:14:04.600]  可能咔嚓他的頭就落地了
[00:14:04.600 --> 00:14:09.200]  但是我們看到其實神已經有安排了
[00:14:09.200 --> 00:14:15.200]  這個環境剛好就讓摩西進入了這個皇宮
[00:14:15.200 --> 00:14:19.100]  而且在使徒行傳的第七章第22節
[00:14:19.100 --> 00:14:21.900]  我們看到聖經怎麼記載呢
[00:14:21.900 --> 00:14:27.000]  摩西學了埃及人一切的學問
[00:14:27.000 --> 00:14:30.000]  說話辦事都有才能
[00:14:30.000 --> 00:14:33.500]  我們其實知道埃及當時是非常的強大
[00:14:33.500 --> 00:14:35.700]  基本上是最強大的國家
[00:14:35.700 --> 00:14:37.800]  能夠學習他們的東西
[00:14:37.800 --> 00:14:45.000]  其實未來就會用到領以色列民出來的那個領導能力
[00:14:45.000 --> 00:14:47.200]  都在這裡學習的
[00:14:47.200 --> 00:14:49.800]  所以我想說神就是那個
[00:14:49.800 --> 00:14:53.200]  beat his enemy at his own game的神
[00:14:53.200 --> 00:14:58.600]  就是在敵人的把戲裡面完全擊敗對方
[00:14:58.600 --> 00:15:00.300]  撒旦是怎麼樣呢
[00:15:00.300 --> 00:15:05.100]  希望透過法老的手打壓以色列民
[00:15:05.100 --> 00:15:08.700]  但是神當然是祈告一場
[00:15:08.700 --> 00:15:14.100]  把未來要帶領以色列民的那一位摩西
[00:15:14.100 --> 00:15:17.800]  學習他們的文化架構能力
[00:15:17.800 --> 00:15:20.400]  其實這個你知道我會想到什麼嗎
[00:15:20.400 --> 00:15:23.300]  就好像當年的無間道
[00:15:23.300 --> 00:15:28.500]  就是當然摩西就是潛入黑幫的那個梁朝偉
[00:15:28.500 --> 00:15:32.100]  如果你沒有看過無間道的朋友
[00:15:32.100 --> 00:15:33.500]  沒有關係可以去看看
[00:15:33.500 --> 00:15:35.700]  剛好今天打八號逢球
[00:15:35.700 --> 00:15:37.400]  你可以找一下
[00:15:37.400 --> 00:15:40.900]  但是這個其實跟我們有什麼關係呢
[00:15:40.900 --> 00:15:42.200]  因為你知道嗎
[00:15:42.200 --> 00:15:47.200]  有時候我們可能覺得我們的遭遇是那麼的糟糕
[00:15:47.200 --> 00:15:48.800]  有什麼出路呢
[00:15:48.800 --> 00:15:52.900]  有什麼好東西會發生在我的身上呢
[00:15:52.900 --> 00:15:54.300]  但你知道嗎
[00:15:54.300 --> 00:15:57.600]  無論你覺得經濟環境怎麼不如意
[00:15:57.600 --> 00:16:00.900]  或者你一直在找工作或者想換工作
[00:16:00.900 --> 00:16:02.600]  就是沒有找到
[00:16:02.600 --> 00:16:05.400]  或者你想結婚但是一直沒有找到
[00:16:05.400 --> 00:16:06.900]  或者你結了婚
[00:16:06.900 --> 00:16:10.000]  你在懷疑我為什麼娶了她
[00:16:10.000 --> 00:16:12.600]  我為什麼嫁了給她
[00:16:12.600 --> 00:16:18.000]  或者有病魔就在折磨你和你的家人
[00:16:18.000 --> 00:16:21.400]  甚至有可能你現在要經歷離婚
[00:16:21.400 --> 00:16:23.600]  可能已經離過婚等等
[00:16:23.600 --> 00:16:28.200]  你會覺得我的生命好像不太順
[00:16:28.200 --> 00:16:30.600]  都是困境的時候
[00:16:30.600 --> 00:16:36.500]  我想說請你繼續對我們的神有信心
[00:16:36.500 --> 00:16:39.400]  他最擅長的是什麼
[00:16:39.400 --> 00:16:42.800]  beat his enemy at his own game
[00:16:42.800 --> 00:16:48.900]  就是在除敵的把戲裡面完全的把他擊破
[00:16:48.900 --> 00:16:50.300]  他並不是
[00:16:50.300 --> 00:16:53.000]  而且我要再強調一次
[00:16:53.000 --> 00:16:57.000]  他並不是帶來災害的那一位
[00:16:57.000 --> 00:17:03.500]  他是利用敵人的攻擊來讓你變得更強大
[00:17:03.500 --> 00:17:09.800]  你看摩西因為學習了一切在網供裡面可以學習的才能
[00:17:09.800 --> 00:17:15.200]  後來我們也看到他是怎麼樣帶領以色列民出來的
[00:17:15.200 --> 00:17:19.500]  所以如果我們當中有人真的
[00:17:19.500 --> 00:17:21.100]  或者未必是這一刻
[00:17:21.100 --> 00:17:25.400]  在未來也可能會碰到一些危機
[00:17:25.400 --> 00:17:27.700]  一些比較困難的時候
[00:17:27.700 --> 00:17:32.100]  我真的希望我們記得我們那一位神
[00:17:32.100 --> 00:17:40.800]  他是可以用環境來預備你成為他神紀的器皿的那一位
[00:17:40.800 --> 00:17:41.500]  那好了
[00:17:41.500 --> 00:17:43.900]  讓我們繼續看第三點
[00:17:43.900 --> 00:17:47.500]  就是神怎麼樣來預備他的器皿呢
[00:17:47.500 --> 00:17:51.700]  就是可以透過修剪
[00:17:51.700 --> 00:17:53.300]  我們在後面的部分
[00:17:53.300 --> 00:17:55.400]  我們看到摩西
[00:17:55.400 --> 00:17:58.100]  因為他看到他的同胞
[00:17:58.100 --> 00:18:01.000]  就想就是被那個愛捷人打的時候
[00:18:01.000 --> 00:18:03.300]  他想伸冤
[00:18:03.300 --> 00:18:07.600]  所以就把那個愛捷人殺掉了
[00:18:07.600 --> 00:18:11.700]  但他沒有得到他的同胞的認同
[00:18:11.700 --> 00:18:15.100]  甚至被他諷刺拒絕
[00:18:15.100 --> 00:18:18.800]  那剛才你記得那個經文嗎
[00:18:18.800 --> 00:18:23.000]  就是說難道你也要來殺我嗎
[00:18:23.000 --> 00:18:25.300]  這個根本就是不善的
[00:18:25.300 --> 00:18:32.700]  他的同胞沒有因著摩西希望去幫助他們而得到感恩
[00:18:32.700 --> 00:18:34.800]  反而是鄙視他的
[00:18:34.800 --> 00:18:42.400]  所以我們看到雖然他的心是對準神
[00:18:42.400 --> 00:18:46.800]  因為後面他真的要帶領以色列民離開埃及
[00:18:46.800 --> 00:18:50.900]  但是他做的時候是用著自己的學氣
[00:18:50.900 --> 00:18:53.700]  是用自己的方法去做
[00:18:53.700 --> 00:18:56.000]  所以裡面的passion
[00:18:56.000 --> 00:18:57.700]  他對神的熱情
[00:18:57.700 --> 00:19:01.900]  對同胞的那一份愛沒有被修剪
[00:19:01.900 --> 00:19:05.700]  但是神就透過他去彌奠的時候
[00:19:05.700 --> 00:19:08.400]  慢慢的讓他謙卑下來
[00:19:08.400 --> 00:19:11.500]  也讓他學習神的時間
[00:19:11.500 --> 00:19:13.600]  神的方法
[00:19:13.600 --> 00:19:15.700]  當我們這樣看的時候
[00:19:15.700 --> 00:19:18.800]  我們會覺得是不是
[00:19:18.800 --> 00:19:21.400]  因為當時的那個希伯來文
[00:19:21.400 --> 00:19:28.700]  希伯來人還有埃及人也不認同他這樣去做一個審判
[00:19:28.700 --> 00:19:31.600]  那其實神又怎麼樣看呢
[00:19:31.600 --> 00:19:33.600]  好像在《出埃及記》
[00:19:33.700 --> 00:19:39.100]  那個作者就沒有說太多摩西內心的世界
[00:19:39.100 --> 00:19:43.300]  但是如果我們從希伯來書第11章
[00:19:43.300 --> 00:19:47.000]  我們可以看到多一點
[00:19:47.000 --> 00:19:48.100]  我們一起來讀
[00:19:48.100 --> 00:19:52.200]  你在家裡也可以跟著一起讀
[00:19:52.200 --> 00:19:55.400]  因著信摩西長大了
[00:19:55.400 --> 00:19:59.600]  不肯稱為法老的法老女兒之子
[00:19:59.600 --> 00:20:03.300]  他寧可和神的百姓一同受苦
[00:20:03.300 --> 00:20:08.000]  也不願在最終享受片刻的歡樂
[00:20:08.000 --> 00:20:16.900]  他把維米塞亞收林獄看為比埃及的財物更寶貴
[00:20:16.900 --> 00:20:21.500]  因為他嚮往所要得的賞賜
[00:20:21.500 --> 00:20:26.200]  因著信他離開埃及不怕王的憤怒
[00:20:26.200 --> 00:20:28.500]  因為他恆心忍耐
[00:20:28.500 --> 00:20:31.800]  如同看見那不能看見的神
[00:20:31.800 --> 00:20:36.100]  希伯來書第11章第24到27節
[00:20:36.100 --> 00:20:40.800]  我們看到摩西的內心是怎麼樣呢
[00:20:40.800 --> 00:20:42.300]  他沒有姑息
[00:20:42.300 --> 00:20:43.200]  姑念自己
[00:20:43.200 --> 00:20:44.900]  其實他可以當一個王
[00:20:44.900 --> 00:20:46.800]  當一個兒子就好了
[00:20:46.800 --> 00:20:49.500]  所有的財寶都在他的手中
[00:20:49.500 --> 00:20:51.100]  但聖經的記載
[00:20:51.100 --> 00:20:52.500]  他不要
[00:20:52.500 --> 00:20:55.400]  他寧可跟他自己的百姓
[00:20:55.400 --> 00:20:59.000]  就是神的百姓一同的受苦
[00:20:59.000 --> 00:21:00.900]  因為他看什麼為重要
[00:21:00.900 --> 00:21:02.600]  什麼會寶貴呢
[00:21:02.600 --> 00:21:04.200]  就是彌賽亞
[00:21:04.200 --> 00:21:06.800]  他看神才是寶貴的
[00:21:06.800 --> 00:21:09.600]  神所愛惜的百姓
[00:21:09.600 --> 00:21:11.200]  他也愛惜
[00:21:11.200 --> 00:21:14.800]  只不過他用自己的方法和時間
[00:21:14.800 --> 00:21:19.100]  所以就算我們的態度或者品格是對的
[00:21:19.100 --> 00:21:22.200]  但是如果我們錯誤的去執行
[00:21:22.200 --> 00:21:24.900]  或者用自己的方法和時間的話
[00:21:24.900 --> 00:21:27.900]  就沒有辦法跟神對齊了
[00:21:27.900 --> 00:21:32.400]  所以神是透過他去彌賽亞的時間
[00:21:32.400 --> 00:21:36.900]  去慢慢的修剪他
[00:21:36.900 --> 00:21:39.600]  那我有一個點我覺得挺有趣的
