
[00:00:00.000 --> 00:00:04.000]  「愛」是指「愛」的意思,是指愛神的愛。
[00:08:10.000 --> 00:08:13.000]  說門徒經過這個墨田的時候
[00:08:13.000 --> 00:08:15.000]  不單止是摘
[00:08:15.000 --> 00:08:17.000]  摘了下來之後
[00:08:17.000 --> 00:08:20.000]  他們為了要吃的時候就搓著來吃
[00:08:20.000 --> 00:08:22.000]  這是兩件事
[00:08:22.000 --> 00:08:27.000]  摘下來在他們的眼光就是收割
[00:08:27.000 --> 00:08:30.000]  搓的時候就是打這些墨
[00:08:30.000 --> 00:08:36.000]  兩件事對他們來說都是在做事
[00:08:36.000 --> 00:08:38.000]  大家要明白這件事
[00:08:38.000 --> 00:08:40.000]  我們問一個問題
[00:08:40.000 --> 00:08:46.000]  究竟這班主耶穌的門徒有沒有違規呢
[00:08:46.000 --> 00:08:51.000]  其實這個安息日是為了人的需要來預備
[00:08:51.000 --> 00:08:52.000]  大家要明白
[00:08:52.000 --> 00:08:57.000]  十誡第四誡在猶太人的傳統非常重要
[00:08:57.000 --> 00:09:01.000]  他們因為世世代代來遵守
[00:09:01.000 --> 00:09:05.000]  因為他們知道神話六天的創造之後
[00:09:05.000 --> 00:09:07.000]  你們要來到第七天
[00:09:07.000 --> 00:09:09.000]  你們要協調一切工作
[00:09:09.000 --> 00:09:12.000]  要專為聖人
[00:09:12.000 --> 00:09:15.000]  這件事不是因為神太累
[00:09:15.000 --> 00:09:17.000]  絕對不關上帝的問題
[00:09:17.000 --> 00:09:20.000]  是神為了人的需要
[00:09:20.000 --> 00:09:22.000]  我們今天生活的模式都一樣
[00:09:22.000 --> 00:09:25.000]  我們六天的工作 戶口
[00:09:25.000 --> 00:09:27.000]  但到第七天的時候
[00:09:27.000 --> 00:09:29.000]  我們懂得來休息
[00:09:29.000 --> 00:09:31.000]  當然今天我們更加要問
[00:09:31.000 --> 00:09:33.000]  是不是每逢第七天
[00:09:33.000 --> 00:09:35.000]  全世界都休息
[00:09:35.000 --> 00:09:38.000]  那些救火員怎麼辦呢
[00:09:38.000 --> 00:09:41.000]  所以在猶太人的傳統裡面
[00:09:41.000 --> 00:09:45.000]  他們都有他們的一些規矩
[00:09:45.000 --> 00:09:47.000]  他們認為安息日工作
[00:09:47.000 --> 00:09:49.000]  如果你是生小孩
[00:09:49.000 --> 00:09:51.000]  或者救火
[00:09:51.000 --> 00:09:53.000]  或者這些情況
[00:09:53.000 --> 00:09:55.000]  特殊的情況下
[00:09:55.000 --> 00:09:57.000]  就可以豁免
[00:09:57.000 --> 00:09:59.000]  我們要來看究竟
[00:09:59.000 --> 00:10:01.000]  如果是這樣說
[00:10:01.000 --> 00:10:08.000]  耶穌的門徒有沒有在這方面犯規呢
[00:10:08.000 --> 00:10:12.000]  如果我們查考舊約的律法裡面
[00:10:12.000 --> 00:10:15.000]  我們有一個很重要的證據
[00:10:15.000 --> 00:10:17.000]  耶穌的門徒
[00:10:17.000 --> 00:10:21.000]  他們吃這些東西並非違規
[00:10:21.000 --> 00:10:25.000]  因為在生命記23章24-25節說
[00:10:25.000 --> 00:10:27.000]  你進了淪舍的葡萄園
[00:10:27.000 --> 00:10:29.000]  可以隨意吃飽了葡萄
[00:10:29.000 --> 00:10:32.000]  只是不可裝在器皿中
[00:10:32.000 --> 00:10:35.000]  你進了淪舍站著的和格
[00:10:35.000 --> 00:10:38.000]  可以用手扎那些碎紙
[00:10:38.000 --> 00:10:42.000]  只是不可用鐮刀割除和格
[00:10:42.000 --> 00:10:45.000]  原來舊約的傳統裡面
[00:10:45.000 --> 00:10:47.000]  他們都是在說木輪
[00:10:47.000 --> 00:10:49.000]  你在社區裡面
[00:10:49.000 --> 00:10:51.000]  如果有淪舍
[00:10:51.000 --> 00:10:53.000]  或者有寄居的人
[00:10:53.000 --> 00:10:55.000]  他經過你的葡萄園
[00:10:55.000 --> 00:10:57.000]  或者你的麥田
[00:10:57.000 --> 00:10:59.000]  他們因為有需要
[00:10:59.000 --> 00:11:01.000]  或者他們不時之需
[00:11:01.000 --> 00:11:03.000]  他們肚餓
[00:11:03.000 --> 00:11:05.000]  他們可以吃那些東西
[00:11:05.000 --> 00:11:07.000]  那些出產
[00:11:07.000 --> 00:11:09.000]  但是他不可以來收割
[00:11:09.000 --> 00:11:11.000]  不可以用器皿
[00:11:11.000 --> 00:11:15.000]  把人家葡萄園的葡萄裝走
[00:11:15.000 --> 00:11:16.000]  這樣就不行了
[00:11:16.000 --> 00:11:18.000]  麥田也是一樣
[00:11:18.000 --> 00:11:20.000]  不可以割除人家的和格
[00:11:20.000 --> 00:11:22.000]  如果是這樣
[00:11:22.000 --> 00:11:24.000]  那個地主就很大損失
[00:11:24.000 --> 00:11:27.000]  所以這個保障了地主
[00:11:27.000 --> 00:11:31.000]  也保障了有需要的淪舍
[00:11:31.000 --> 00:11:33.000]  這件事合情合理
[00:11:33.000 --> 00:11:37.000]  問題是現在法利賽人挑戰耶穌
[00:11:37.000 --> 00:11:41.000]  耶穌就算你說他們可以吃
[00:11:41.000 --> 00:11:43.000]  但是安息日
[00:11:43.000 --> 00:11:46.000]  安息日你工作又如何
[00:11:46.000 --> 00:11:48.000]  你看耶穌怎樣回應
[00:11:48.000 --> 00:11:50.000]  25到27節
[00:11:50.000 --> 00:11:51.000]  我們一起讀
[00:11:51.000 --> 00:11:53.000]  耶穌對他們說
[00:11:53.000 --> 00:11:55.000]  大為和跟從他的人
[00:11:55.000 --> 00:11:58.000]  飢餓需要食物時所做的事
[00:11:58.000 --> 00:12:00.000]  你們沒有念過嗎
[00:12:00.000 --> 00:12:04.000]  他在亞比亞他作大祭司的時候
[00:12:04.000 --> 00:12:06.000]  怎麼進了神的居所
[00:12:06.000 --> 00:12:08.000]  吃了貢餅
[00:12:08.000 --> 00:12:10.000]  又給跟從他的人吃呢
[00:12:10.000 --> 00:12:12.000]  這餅除了祭司以外
[00:12:12.000 --> 00:12:14.000]  人都不可以吃
[00:12:14.000 --> 00:12:16.000]  他又對他們說
[00:12:16.000 --> 00:12:19.000]  安息日是為人設立的
[00:12:19.000 --> 00:12:22.000]  不是為安息日設立的
[00:12:22.000 --> 00:12:25.000]  這件事耶穌引用舊約裡面
[00:12:25.000 --> 00:12:28.000]  在撒末爾記上21章
[00:12:28.000 --> 00:12:31.000]  大為逃亡到拿柏地
[00:12:31.000 --> 00:12:34.000]  他向祭司阿希米勒撒取
[00:12:34.000 --> 00:12:37.000]  原本是為安息日所預備的
[00:12:37.000 --> 00:12:40.000]  只有祭司才可以享用的陳設餅
[00:12:40.000 --> 00:12:44.000]  是聖所裡面的聖物
[00:12:44.000 --> 00:12:47.000]  陳設餅裡的食物
[00:12:47.000 --> 00:12:50.000]  但當時大為和跟從他的人是肚餓
[00:12:50.000 --> 00:12:52.000]  是一個需要
[00:12:52.000 --> 00:12:55.000]  馬可福音說亞比亞他
[00:12:55.000 --> 00:12:58.000]  其實就是阿希米勒的兒子
[00:12:58.000 --> 00:13:01.000]  做祭司他們才可以吃
[00:13:01.000 --> 00:13:03.000]  但現在大為竟然
[00:13:03.000 --> 00:13:05.000]  因為一個不時之需
[00:13:05.000 --> 00:13:07.000]  吃了
[00:13:07.000 --> 00:13:09.000]  究竟是不是違規呢
[00:13:09.000 --> 00:13:11.000]  還在安息日裡
[00:13:11.000 --> 00:13:12.000]  如果吃的話
[00:13:12.000 --> 00:13:15.000]  這件事是不是有很大的問題呢
[00:13:15.000 --> 00:13:18.000]  耶穌正正引用這件事
[00:13:18.000 --> 00:13:23.000]  人的需要比禮儀的細節更重要
[00:13:23.000 --> 00:13:27.000]  神顧念的永遠都是人的需要
[00:13:27.000 --> 00:13:29.000]  神是監察人的內心
[00:13:29.000 --> 00:13:32.000]  真正的敬虔在裡面
[00:13:32.000 --> 00:13:37.000]  不只是外表的敬虔外貌
[00:13:37.000 --> 00:13:42.000]  甚至不只是外表禮儀的儀式
[00:13:42.000 --> 00:13:44.000]  但你有這些儀式
[00:13:44.000 --> 00:13:46.000]  你沒有內心的敬虔
[00:13:46.000 --> 00:13:49.000]  你也不顧念眼前一個有需要的人
[00:13:49.000 --> 00:13:54.000]  來到你面前乞求一些供應的話
[00:13:54.000 --> 00:13:57.000]  其實這就是我們塞住連戌的心
[00:13:57.000 --> 00:14:00.000]  新約很多聖經都是這樣教導我們
[00:14:00.000 --> 00:14:02.000]  你不可以說弟兄你有缺乏
[00:14:02.000 --> 00:14:04.000]  你平安回去吧
[00:14:04.000 --> 00:14:06.000]  我為你祝福、祈禱
[00:14:06.000 --> 00:14:09.000]  重要的是你對著一個有需要的人
[00:14:09.000 --> 00:14:11.000]  你怎樣去處理和面對呢
[00:14:11.000 --> 00:14:14.000]  還有第二個論證
[00:14:14.000 --> 00:14:16.000]  這裡是引用大衛
[00:14:16.000 --> 00:14:21.000]  大衛是神所高納的受高者
[00:14:21.000 --> 00:14:28.000]  這個王是猶太人最尊重的王
[00:14:28.000 --> 00:14:31.000]  但耶穌的身份比大衛更高
[00:14:31.000 --> 00:14:34.000]  耶穌是大衛的主
[00:14:34.000 --> 00:14:38.000]  《馬號福音》一章和十二章都有形容
[00:14:38.000 --> 00:14:41.000]  如果按歷史時空下
[00:14:41.000 --> 00:14:44.000]  耶穌是大衛的子孫
[00:14:44.000 --> 00:14:46.000]  但從屬靈的角度來看
[00:14:46.000 --> 00:14:49.000]  大衛還要敬拜我們這位主
[00:14:49.000 --> 00:14:51.000]  主耶穌當時還未出世
[00:14:51.000 --> 00:14:55.000]  但在舊約的預言和歷史傳統下
[00:14:55.000 --> 00:14:58.000]  耶穌的地位遠遠高於大衛
[00:14:58.000 --> 00:15:01.000]  耶穌所建立的是神的國
[00:15:01.000 --> 00:15:06.000]  遠遠比大衛地上的以色列國更重要
[00:15:06.000 --> 00:15:10.000]  當我們有了這兩個論證
[00:15:10.000 --> 00:15:13.000]  我們可以看回耶穌在27節說
[00:15:13.000 --> 00:15:16.000]  安息日是為人設立
[00:15:16.000 --> 00:15:18.000]  人不是為安息日設立
[00:15:18.000 --> 00:15:20.000]  不要把這個次序調轉
[00:15:20.000 --> 00:15:24.000]  神是為我們人的需要
[00:15:24.000 --> 00:15:26.000]  我們工作勞碌
[00:15:26.000 --> 00:15:29.000]  但我們需要分別時間出來休息
[00:15:29.000 --> 00:15:31.000]  所以如果你要應用的時候
[00:15:31.000 --> 00:15:33.000]  無論舊約也好新約也好
[00:15:33.000 --> 00:15:39.000]  我們仍然在所謂的安息日裏
[00:15:39.000 --> 00:15:42.000]  你是否有工作需要呢
[00:15:42.000 --> 00:15:43.000]  如果我是一個醫生
[00:15:43.000 --> 00:15:45.000]  我安息日要治病行不行呢
[00:15:45.000 --> 00:15:48.000]  我是一個救護員
[00:15:48.000 --> 00:15:49.000]  我是消防員
[00:15:49.000 --> 00:15:51.000]  難道星期日我不去救火嗎
[00:15:51.000 --> 00:15:53.000]  你是絕對可以
[00:15:53.000 --> 00:15:56.000]  但你要找另外一天去休息
[00:15:56.000 --> 00:15:57.000]  與神親近
[00:15:57.000 --> 00:16:01.000]  讓你自己生活有這種調整
[00:16:01.000 --> 00:16:03.000]  這就重要了
[00:16:03.000 --> 00:16:05.000]  這亦是說回
[00:16:05.000 --> 00:16:11.000]  我們在安息日需要回復上帝創造的秩序的時候
[00:16:11.000 --> 00:16:15.000]  讓人真正的連述
[00:16:15.000 --> 00:16:19.000]  所以安息日是否真的不能工作呢
[00:16:19.000 --> 00:16:22.000]  即使在猶太人的傳統下
[00:16:22.000 --> 00:16:25.000]  他們都有很清楚的證據
[00:16:25.000 --> 00:16:27.000]  是可以的
[00:16:27.000 --> 00:16:28.000]  兩約之間
[00:16:28.000 --> 00:16:30.000]  猶太人起義抵抗希臘人的時候
[00:16:30.000 --> 00:16:33.000]  當他們生命受到威脅的時候
[00:16:33.000 --> 00:16:36.000]  他們違反安息日不能夠做公的決定
[00:16:36.000 --> 00:16:38.000]  他們又容許
[00:16:38.000 --> 00:16:41.000]  當那些婦女生小孩
[00:16:41.000 --> 00:16:43.000]  他們救火施行國禮
[00:16:43.000 --> 00:16:46.000]  如果遇到安息日的時候
[00:16:46.000 --> 00:16:48.000]  他們容許也會進行
[00:16:48.000 --> 00:16:52.000]  所以門徒在安息日裏
[00:16:52.000 --> 00:16:54.000]  他們做了一些事
[00:16:54.000 --> 00:16:58.000]  其實這個是因為當時的需要
[00:16:58.000 --> 00:17:00.000]  耶穌用這個論證
[00:17:00.000 --> 00:17:03.000]  安息日在十誡第四條
[00:17:03.000 --> 00:17:07.000]  是為人去設立
[00:17:07.000 --> 00:17:10.000]  是神連述我們人的需要
[00:17:10.000 --> 00:17:13.000]  所以他來引用這些例子
[00:17:13.000 --> 00:17:15.000]  我們今天都可以思考
[00:17:15.000 --> 00:17:17.000]  甚至可以應用
[00:17:17.000 --> 00:17:19.000]  今天我們做牧師傳道人
[00:17:19.000 --> 00:17:21.000]  隨時有時會被一個電話打來
[00:17:21.000 --> 00:17:24.000]  家裏有一個親人
[00:17:24.000 --> 00:17:25.000]  他信了主
[00:17:25.000 --> 00:17:27.000]  不過他現在病危
[00:17:27.000 --> 00:17:29.000]  在ICU
[00:17:29.000 --> 00:17:30.000]  還清醒
[00:17:30.000 --> 00:17:31.000]  牧師你可不可以來
[00:17:31.000 --> 00:17:36.000]  我們很想他能夠受到水禮
[00:17:36.000 --> 00:17:38.000]  在這種情況下
[00:17:38.000 --> 00:17:40.000]  我們不會說這個病人
[00:17:40.000 --> 00:17:42.000]  只要他又清醒
[00:17:42.000 --> 00:17:43.000]  我們可以問他信德
[00:17:43.000 --> 00:17:44.000]  查問清楚
[00:17:44.000 --> 00:17:47.000]  我們立時幫他做水禮
[00:17:47.000 --> 00:17:50.000]  我不會把他搬回廣福堂浸下去
[00:17:50.000 --> 00:17:52.000]  在這些情況下
[00:17:52.000 --> 00:17:54.000]  你盡快要他好好做
[00:17:54.000 --> 00:17:56.000]  是為了一個需要
[00:17:56.000 --> 00:18:00.000]  我們有時說長者在崇拜的時候
[00:18:00.000 --> 00:18:03.000]  他不能夠坐足一個小時
[00:18:03.000 --> 00:18:05.000]  可能到崇拜
[00:18:05.000 --> 00:18:07.000]  是近結尾都還未完
[00:18:07.000 --> 00:18:09.000]  他就起身
[00:18:09.000 --> 00:18:11.000]  他去了洗手間
[00:18:11.000 --> 00:18:12.000]  回來
[00:18:12.000 --> 00:18:13.000]  特別我們過往
[00:18:13.000 --> 00:18:15.000]  每個人都戴好口罩的時候
[00:18:15.000 --> 00:18:17.000]  現在都是
[00:18:17.000 --> 00:18:20.000]  你會發覺有時如果師事認不到他的時候
[00:18:20.000 --> 00:18:22.000]  不讓他進來
[00:18:22.000 --> 00:18:24.000]  好像真的很不近人情
[00:18:24.000 --> 00:18:28.000]  其實這些事我們可以去調整
[00:18:28.000 --> 00:18:31.000]  可以彈性去處理
[00:18:31.000 --> 00:18:36.000]  你說他是不是在崇拜走走出出入入
[00:18:36.000 --> 00:18:38.000]  因為一個生理上
[00:18:38.000 --> 00:18:39.000]  一個需要
[00:18:39.000 --> 00:18:42.000]  我們可不可以有一種連戌的心
[00:18:42.000 --> 00:18:43.000]  來顧及呢
[00:18:43.000 --> 00:18:46.000]  所以耶穌在28節裏面的結論
[00:18:46.000 --> 00:18:47.000]  祂的宣告
[00:18:47.000 --> 00:18:51.000]  祂說人子也是安息日的主
[00:18:51.000 --> 00:18:53.000]  這個結論很重要
[00:18:53.000 --> 00:18:55.000]  耶穌其實提及兩件事
[00:18:55.000 --> 00:18:58.000]  在這裏馬可先來到說
[00:18:58.000 --> 00:18:59.000]  這是人子
[00:18:59.000 --> 00:19:01.000]  是第二次出現
[00:19:01.000 --> 00:19:04.000]  耶穌第一次在二章十字是說
[00:19:04.000 --> 00:19:08.000]  耶穌是有醫治癱子的能力
[00:19:08.000 --> 00:19:09.000]  但要彰顯
[00:19:09.000 --> 00:19:13.000]  祂是人子也有赦罪的權柄
[00:19:13.000 --> 00:19:15.000]  耶穌不單止有赦罪的權柄
[00:19:15.000 --> 00:19:17.000]  在這裏說第二次人子
[00:19:17.000 --> 00:19:23.000]  就要說出耶穌是有造物主設立安息日那種權柄
[00:19:23.000 --> 00:19:26.000]  所以耶穌祂將自己的身份地位
