
[00:00:00.000 --> 00:00:12.000]  歡迎大家今天回來Explorer,我們再次有機會聽關於上帝的話
[00:05:11.000 --> 00:05:13.000]  所以今天的題目就是這樣
[00:05:13.000 --> 00:05:20.000]  今天我們會看一段經文,經文是在以西傑書第三十七章的內容
[00:05:20.000 --> 00:05:25.000]  我們嘗試去找成功和失敗,特別是面對失敗的時候
[00:05:25.000 --> 00:05:27.000]  我們可以有什麼學習
[00:05:33.000 --> 00:05:39.000]  以西傑書本身是一段在以色列人住在巴比倫
[00:05:39.000 --> 00:05:42.000]  離開了故鄉的書
[00:05:42.000 --> 00:05:47.000]  在一個多月前,其實我曾經說過耶利米蘇跟六倍卷都很相似
[00:05:47.000 --> 00:05:53.000]  但以西傑這個人在歷史上是同一班以色列人
[00:05:53.000 --> 00:05:57.000]  在很早的時候他們就被迫離開了故鄉
[00:05:57.000 --> 00:06:02.000]  因為國家聯盟的緣故,他們就被搬到異地裡
[00:06:02.000 --> 00:06:09.000]  其實對這班人來說,之前也曾經說過他們的心境歷程
[00:06:09.000 --> 00:06:12.000]  其實最容易去想的是對這班人來說
[00:06:12.000 --> 00:06:15.000]  他們本身是上帝的子民
[00:06:15.000 --> 00:06:21.000]  有上帝的應許,就是他們可以成功,可以有好的生活
[00:06:21.000 --> 00:06:26.000]  但如今他們就落到一個很慘的境況
[00:06:26.000 --> 00:06:31.000]  他們失去了自己的好的生活,失去了自己可以享受的東西
[00:06:31.000 --> 00:06:35.000]  對他們來說可能是一種失望
[00:06:35.000 --> 00:06:41.000]  或者到底為什麼我做上帝的子民會做到這麼差呢?
[00:06:41.000 --> 00:06:44.000]  當然聖經裡面也有很多的篇幅
[00:06:44.000 --> 00:06:48.000]  說一班以色列人為什麼會受到上帝的懲罰呢?
[00:06:48.000 --> 00:06:50.000]  就是因為他們不聽上帝的話
[00:06:50.000 --> 00:06:54.000]  當然這是一個值得交代的題目
[00:06:54.000 --> 00:06:58.000]  也不是在今天這個時候說太多
[00:06:58.000 --> 00:07:06.000]  但今天想看的是,到底上帝怎樣重新叫這班人道喜呢?
[00:07:06.000 --> 00:07:10.000]  當然失敗就固然我們覺得不接受
[00:07:10.000 --> 00:07:14.000]  但上帝怎樣鼓勵他們起來呢?
[00:07:14.000 --> 00:07:17.000]  怎樣鼓勵他們重新去振作呢?
[00:07:17.000 --> 00:07:21.000]  所以就是今天我們看的一個異象
[00:07:21.000 --> 00:07:25.000]  就是一個先知看到上帝給他看的一幅圖畫
[00:07:25.000 --> 00:07:28.000]  我們可以去到經文裡面
[00:07:28.000 --> 00:07:34.000]  在以色列書第37章第一節一開始就說異象是怎樣呢?
[00:07:34.000 --> 00:07:39.000]  耶和華的靈降在我身上,耶和華藉他的靈帶我出去
[00:07:39.000 --> 00:07:43.000]  將我放在平原中,這平原填滿骸骨
[00:07:43.000 --> 00:07:50.000]  大家會留意到,經文沒有說什麼時候發生
[00:07:50.000 --> 00:07:53.000]  在什麼地方發生
[00:07:53.000 --> 00:08:01.000]  上帝應該是將先知以西傑帶離了原本的地方
[00:08:01.000 --> 00:08:06.000]  去到一個想像的地方,一個真實的地方
[00:08:06.000 --> 00:08:09.000]  很多動作,很快的
[00:08:09.000 --> 00:08:13.000]  上帝一帶他就去到這個景象
[00:08:13.000 --> 00:08:18.000]  不知道有沒有人看過Inception這套戲
[00:08:18.000 --> 00:08:23.000]  這套戲是十年前的戲
[00:08:23.000 --> 00:08:31.000]  這套戲說的是一些人在夢境裡做的事情
[00:08:31.000 --> 00:08:37.000]  不知道這個骸骨,經文沒有說是他做夢看到
[00:08:37.000 --> 00:08:41.000]  還是他真的去到某一個實體的地方看到
[00:08:41.000 --> 00:08:48.000]  無論如何,上帝就帶了以西傑進去這個地方
[00:08:48.000 --> 00:08:51.000]  骸骨有多少呢?
[00:08:51.000 --> 00:08:54.000]  經文第二節是這樣說的
[00:08:54.000 --> 00:08:57.000]  第二節就說,他先我從骸骨的四周經過
[00:08:57.000 --> 00:09:02.000]  誰知在平原的骸骨甚多,而且極其富剛
[00:09:02.000 --> 00:09:08.000]  他強調這些骨很富剛
[00:09:08.000 --> 00:09:15.000]  當年我們很少見過人骨,我基本上也沒有見過
[00:09:15.000 --> 00:09:20.000]  富剛最理解就是,你可能看到的好像沒有鋼
[00:09:20.000 --> 00:09:25.000]  或者很明顯是死了很久
[00:09:25.000 --> 00:09:29.000]  有學者去到古,這是一個什麼場景呢?
[00:09:29.000 --> 00:09:34.000]  經文如果看回三十七章第一至十四節的內容
[00:09:34.000 --> 00:09:38.000]  他沒有說太多這是什麼場地
[00:09:38.000 --> 00:09:45.000]  可能這個場地,很多骸骨的地方是代表以色列人的失敗
[00:09:45.000 --> 00:09:50.000]  可能他們打輸了仗,很多士兵死了
[00:09:50.000 --> 00:09:52.000]  所以士兵沒有人埋葬
[00:09:52.000 --> 00:09:56.000]  這個經文沒有明確說,只是一個可能的解釋
[00:09:56.000 --> 00:10:06.000]  但某程度上,平原的骸骨代表著要面對以色列人的失敗
[00:10:06.000 --> 00:10:10.000]  或者記起他們自己失敗的經歷,即是回憶
[00:10:10.000 --> 00:10:16.000]  某程度上,富剛未必只是形容骨的情況
[00:10:16.000 --> 00:10:21.000]  富剛也是暗示著他們無生命力
[00:10:21.000 --> 00:10:28.000]  可能也是在暗喻著一群以色列人當時面對失敗的心境
[00:10:28.000 --> 00:10:31.000]  為什麼我會說是這個心境呢?
[00:10:31.000 --> 00:10:35.000]  因為經文本身是有透露這方面的訊息
[00:10:35.000 --> 00:10:40.000]  在後一些段落,在第十一節的時候
[00:10:40.000 --> 00:10:44.000]  十一節就說
[00:10:44.000 --> 00:10:49.000]  主對我說,人子,這些骸骨就是以色列全家
[00:10:49.000 --> 00:10:52.000]  他們說,我們的骨頭枯乾了
[00:10:52.000 --> 00:10:54.000]  我們的指望失去了
[00:10:54.000 --> 00:10:56.000]  我們滅絕正常了
[00:10:56.000 --> 00:11:01.000]  其實昔日以色列人住在一個故鄉
[00:11:01.000 --> 00:11:05.000]  某程度上對他們來說,他們拜偶像
[00:11:05.000 --> 00:11:10.000]  以往也說過,拜偶像在道德上有很多不好的事情
[00:11:10.000 --> 00:11:14.000]  去欺壓窮人,去放縱自己
[00:11:14.000 --> 00:11:18.000]  很多事情不合常態心意的時候,他們不覺得自己有問題
[00:11:18.000 --> 00:11:24.000]  他們看不到自己是一個有問題的境況
[00:11:24.000 --> 00:11:33.000]  直到這一刻,當他們真的差到不能再差的時候
[00:11:33.000 --> 00:11:41.000]  他們才明白自己的境況是多麼絕望,多麼有問題
[00:11:41.000 --> 00:11:44.000]  我等一下會再看一節經文
[00:11:44.000 --> 00:11:48.000]  首先第一點,無論如何,在失敗中
[00:11:48.000 --> 00:11:54.000]  以色列人至少在這個時候,終於看得見自己的問題
[00:11:54.000 --> 00:11:57.000]  以色列的書本身是很長的篇幅
[00:11:57.000 --> 00:12:02.000]  前面很多部分都是說以色列人罵他們
[00:12:02.000 --> 00:12:06.000]  特別警告他們,但以色列人還是不聽,覺得自己沒問題
[00:12:06.000 --> 00:12:17.000]  直到這一段落,才發現以色列人能夠去正視自己失敗的現實
[00:12:17.000 --> 00:12:21.000]  他們能夠去正視自己的境況是多麼差
[00:12:21.000 --> 00:12:25.000]  而不是跟自己說沒問題,其實沒事
[00:12:25.000 --> 00:12:31.000]  有些時候,當我們很順風順水,很順利的時候
[00:12:31.000 --> 00:12:40.000]  我們不一定意識到自己的問題,或者面對一些需要留意的地方
[00:12:40.000 --> 00:12:45.000]  唯有當我們面對失敗,或者有些挫折的時候
[00:12:45.000 --> 00:12:54.000]  其實那是一個契機讓我們看得見我們有什麼需要面對的問題
[00:12:54.000 --> 00:12:57.000]  所以失敗本身並不可怕
[00:12:57.000 --> 00:13:02.000]  其實失敗或挫折是每個人都必然會經歷的事情
[00:13:02.000 --> 00:13:10.000]  而最可怕的事情是我們不肯去正視本身存在的問題
[00:13:10.000 --> 00:13:18.000]  在這裡舉一個考試的例子,對大家最貼心的之一是學業
[00:13:18.000 --> 00:13:24.000]  我知道我們的研究者是很聰明的,所以這個問題可能問完後沒有人給我答案
[00:13:24.000 --> 00:13:30.000]  但我想知道有沒有人試過考試是不合格的?
[00:13:30.000 --> 00:13:38.000]  我預計沒有人給我答案,可能大家讀書很厲害,沒有人試過不合格
[00:13:38.000 --> 00:13:42.000]  有沒有人試過考試接近零分?有一個!
[00:13:42.000 --> 00:13:48.000]  有沒有人試過考試接近零分?不合格吧,我先說
[00:13:49.000 --> 00:14:01.000]  有人有,有人心中有,有人接近失敗
[00:14:01.000 --> 00:14:05.000]  為什麼我會問接近失敗呢?
[00:14:05.000 --> 00:14:14.000]  因為我會看一段短片,短片說什麼呢?
[00:14:14.000 --> 00:14:19.000]  我想問一下中五、中六考公開試的那些人
[00:14:19.000 --> 00:14:23.000]  你怕不怕考試有些科目裸要?
[00:14:23.000 --> 00:14:29.000]  裸要很難想像,我覺得我們的研究者都很聰明
[00:14:29.000 --> 00:14:36.000]  但很多時候如果你失敗,或者你考試的時候,不知道當時的感受是怎樣
[00:14:36.000 --> 00:14:43.000]  有一段短片,有一班人當年考公開試
[00:14:43.000 --> 00:14:49.000]  他們英文裸要,當然不是我講,是他們自己講
[00:14:49.000 --> 00:14:53.000]  現在就請Carmen幫我播一段短片
[00:14:53.000 --> 00:15:17.000]  我們會看中間的部分,因為短片比較長
[00:15:17.000 --> 00:15:24.000]  其實裸要很多的時候是沒有問題的
[00:15:24.000 --> 00:15:35.000]  第一次努力學英文一定是在我獲得CEEUGL
[00:15:35.000 --> 00:15:39.000]  努力了一年,最後拿回了一個合格
[00:15:39.000 --> 00:15:45.000]  不停看很多書,從簡單的書開始看
[00:15:45.000 --> 00:15:50.000]  總之付出越多的時間,一定是學到越多的英文
[00:15:50.000 --> 00:15:53.000]  那一年就特別花時間在英文裸課
[00:15:53.000 --> 00:15:56.000]  所以超低的水平去到一個高一點的水平
[00:15:56.000 --> 00:15:58.000]  真的有很大的進步
[00:15:58.000 --> 00:16:02.000]  我在中三那年有努力過英文
[00:16:02.000 --> 00:16:06.000]  英文這一科是付出很多,但收到真的很少
[00:16:06.000 --> 00:16:09.000]  只是又不合格,其實本身都是擇格的
[00:16:09.000 --> 00:16:11.000]  變了稍微合格
[00:16:11.000 --> 00:16:15.000]  但過程又不是特別好玩,其實很難才知道
[00:16:15.000 --> 00:16:19.000]  然後幾個月就算了,就放棄了
[00:16:19.000 --> 00:16:25.000]  因為在其他科目裏,你會獲得的樂趣和成就不是太多
[00:16:25.000 --> 00:16:28.000]  等同於付出時間的情況下
[00:16:28.000 --> 00:16:32.000]  在這個情況下,真的不是很想去學英文
[00:16:32.000 --> 00:16:35.000]  我從小到大對自己的要求很高
[00:16:35.000 --> 00:16:40.000]  我以前小學的年代,我是用快通和錄音機
[00:16:40.000 --> 00:16:44.000]  然後自己錄英文墨書,然後學給自己墨墨書
[00:16:44.000 --> 00:16:50.000]  沒什麼感覺
[00:16:50.000 --> 00:16:56.000]  還沒考之前都知道坐F望U的man
[00:16:56.000 --> 00:16:57.000]  不是,坐U望F
[00:16:57.000 --> 00:17:03.000]  我同樣情況,所以都沒有太驚嚇的迷你之外
[00:17:03.000 --> 00:17:06.000]  忘博之前已經說過了
[00:17:06.000 --> 00:17:08.000]  因為我是來JUICAS的
[00:17:08.000 --> 00:17:11.000]  我一生都沒有想過要讀大學
[00:17:11.000 --> 00:17:17.000]  我只懂得兼職DV
[00:17:17.000 --> 00:17:21.000]  我真的整個學期沒有拿過英文的手機
[00:17:21.000 --> 00:17:25.000]  我10點放學,12點回家
[00:17:25.000 --> 00:17:30.000]  我吃一點東西,開始塗塗到凌晨4、5點
[00:17:30.000 --> 00:17:33.000]  我是讀DV讀到個人病
[00:17:33.000 --> 00:17:36.000]  我是有個重病,因為背功課
[00:17:36.000 --> 00:17:40.000]  我上夜校,10點放課
[00:17:40.000 --> 00:17:44.000]  晚上溫書,看Reading
[00:17:44.000 --> 00:17:49.000]  下午4點,睡2、3個小時就起床
[00:17:49.000 --> 00:17:54.000]  讀書讀到中途就糖尿病
[00:17:54.000 --> 00:17:56.000]  可能小時候才說逃避
[00:17:56.000 --> 00:17:59.000]  但當你去讀DV的時候
[00:17:59.000 --> 00:18:04.000]  你需要去還你之前逃避的債
[00:18:05.000 --> 00:18:09.000]  我們待會會再看
[00:18:09.000 --> 00:18:11.000]  繼續看下去的東西
[00:18:11.000 --> 00:18:13.000]  我們先在這裡停一停
[00:18:13.000 --> 00:18:16.000]  我猜對我們很多的學者來說
[00:18:16.000 --> 00:18:18.000]  可能你講英文比我更流利
[00:18:18.000 --> 00:18:19.000]  未必是英文的
[00:18:19.000 --> 00:18:23.000]  你試試把英文換成你自己心中的科目
[00:18:23.000 --> 00:18:25.000]  可能我不知道有沒有人是數學
[00:18:25.000 --> 00:18:27.000]  我不知道有沒有人是科學
[00:18:27.000 --> 00:18:29.000]  或者你心中隨便填一個科目
[00:18:29.000 --> 00:18:35.000]  當年在會考和高考的時候
[00:18:35.000 --> 00:18:37.000]  現在的DSE的朋友
[00:18:37.000 --> 00:18:43.000]  你會拿到一的時候有什麼感受呢?
[00:18:43.000 --> 00:18:49.000]  這個下一刻大家要考試的學程
[00:18:49.000 --> 00:18:53.000]  不知道大家有沒有留意到
[00:18:53.000 --> 00:18:55.000]  剛才有一個男的說了一句
[00:18:55.000 --> 00:18:59.000]  某程度上我們可以逃避失敗
[00:18:59.000 --> 00:19:02.000]  可能我不看英文
[00:19:02.000 --> 00:19:06.000]  某程度上他們說逃避了的事情
[00:19:06.000 --> 00:19:09.000]  他們是需要還債的
[00:19:09.000 --> 00:19:11.000]  剛才最後看的一句
[00:19:11.000 --> 00:19:14.000]  我們以為可以逃避失敗
[00:19:14.000 --> 00:19:16.000]  最好就不失敗
[00:19:16.000 --> 00:19:18.000]  失敗就當看不到
[00:19:18.000 --> 00:19:21.000]  但其實很多時候我們還是要還債
[00:19:21.000 --> 00:19:25.000]  我們還是要面對自己的挫敗
[00:19:25.000 --> 00:19:27.000]  所以再一次說
[00:19:27.000 --> 00:19:29.000]  其實失敗並不可怕
[00:19:29.000 --> 00:19:32.000]  可怕的事情是我們不敢去面對
[00:19:32.000 --> 00:19:35.000]  我們不想去談,不想去說
[00:19:35.000 --> 00:19:39.000]  當然剛才你看到他們說得很輕鬆
[00:19:39.000 --> 00:19:41.000]  因為他們過了相當的年
[00:19:41.000 --> 00:19:43.000]  但某程度上對他們來說
[00:19:43.000 --> 00:19:45.000]  可能他們有這個成績
[00:19:45.000 --> 00:19:48.000]  有些人就算心理有預備
[00:19:48.000 --> 00:19:51.000]  心情也難免會難受
[00:19:51.000 --> 00:19:54.000]  其實我們回到剛才說的經文
[00:19:54.000 --> 00:19:59.000]  以色列人當面對到自己的現實
[00:19:59.000 --> 00:20:02.000]  他們能夠明白自己的情況
[00:20:02.000 --> 00:20:04.000]  其實才是改變的第一步
[00:20:04.000 --> 00:20:06.000]  因為不肯面對去逃避
[00:20:06.000 --> 00:20:09.000]  正如剛才那段片所說
[00:20:09.000 --> 00:20:11.000]  其實最終是要還債的
[00:20:11.000 --> 00:20:13.000]  還是要去面對
[00:20:13.000 --> 00:20:14.000]  與其這樣
[00:20:14.000 --> 00:20:17.000]  其實我們首先在回顧的時候
[00:20:17.000 --> 00:20:19.000]  我們願意去面對一些事情
[00:20:19.000 --> 00:20:21.000]  我們承認有什麼不好
[00:20:21.000 --> 00:20:24.000]  我們願意去正面去面對
[00:20:24.000 --> 00:20:28.000]  當然面對它只是第一步
[00:20:28.000 --> 00:20:32.000]  面對它心態可能也會是沒有的
[00:20:32.000 --> 00:20:34.000]  不能改變
[00:20:34.000 --> 00:20:37.000]  這個心態也不是一個理想的心態
[00:20:37.000 --> 00:20:42.000]  所以我們除了面對這個現實之外
[00:20:42.000 --> 00:20:47.000]  我們還需要在當中有反思的時候
[00:20:47.000 --> 00:20:52.000]  去認清我們改變的方向和目標
[00:20:52.000 --> 00:21:01.000]  就像這個情況當他們流散在巴比倫的時候
[00:21:01.000 --> 00:21:04.000]  其實他們的心態也可能是很負面
[00:21:04.000 --> 00:21:07.000]  或是心態未必很正確
[00:21:07.000 --> 00:21:08.000]  為什麼這樣說呢?
[00:21:08.000 --> 00:21:11.000]  剛才我們說第十一節的內容
[00:21:11.000 --> 00:21:17.000]  第十一節的內容其實是在說伊斯利亞人的感受
[00:21:17.000 --> 00:21:19.000]  我再讀一次他們說什麼
[00:21:19.000 --> 00:21:21.000]  他們說我們的骨頭枯乾了
[00:21:21.000 --> 00:21:23.000]  我們的指望失去了
[00:21:23.000 --> 00:21:25.000]  我們滅絕正盡了
[00:21:25.000 --> 00:21:31.000]  大家有沒有留意出現最多的字眼是什麼呢?
[00:21:31.000 --> 00:21:33.000]  其實這裡有出現
[00:21:33.000 --> 00:21:35.000]  因為highlight做給大家的
[00:21:35.000 --> 00:21:39.000]  大家會留意到他們是知道自己失敗
[00:21:39.000 --> 00:21:42.000]  但他們的心想著的是我們
[00:21:42.000 --> 00:21:46.000]  我們沒有了,我們沒救了
[00:21:46.000 --> 00:21:50.000]  當然對伊斯利亞人來說
[00:21:50.000 --> 00:21:52.000]  他們仍然要接受的是
[00:21:52.000 --> 00:21:55.000]  雖然他們有上帝指明的身份
[00:21:55.000 --> 00:21:58.000]  但因為他們做錯了事情的時候
[00:21:58.000 --> 00:22:01.000]  做得很錯,被上帝審判的時候
[00:22:01.000 --> 00:22:05.000]  有時候可能不是錯誤
[00:22:05.000 --> 00:22:07.000]  可能是做錯了事情的時候
[00:22:07.000 --> 00:22:09.000]  感受是很想逃避
[00:22:09.000 --> 00:22:12.000]  覺得自己沒救了,還要接受
[00:22:12.000 --> 00:22:16.000]  這個也是伊斯利亞人的心境
[00:22:16.000 --> 00:22:20.000]  覺得自己沒救了,等死
[00:22:20.000 --> 00:22:23.000]  好像the world has end
[00:22:23.000 --> 00:22:25.000]  已經去到the end of the world
[00:22:25.000 --> 00:22:34.000]  所以這個心境很明顯不是希望我們去經歷的事情
[00:22:34.000 --> 00:22:38.000]  換言之這個意象就是
[00:22:38.000 --> 00:22:42.000]  當我們不只是把焦點放在自己
[00:22:42.000 --> 00:22:47.000]  我們真的能夠讓上帝教導我們
[00:22:47.000 --> 00:22:49.000]  會發生什麼事呢
[00:22:49.000 --> 00:22:52.000]  所以經文接下來就是這樣說
[00:22:52.000 --> 00:22:55.000]  剛才在經文的頭兩節就說到
[00:22:55.000 --> 00:22:57.000]  以色列看到一堆的骷髏
[00:22:57.000 --> 00:23:01.000]  第三至四節經文就問
[00:23:01.000 --> 00:23:04.000]  這些骷髏能否復活呢
[00:23:04.000 --> 00:23:06.000]  以色列就說神你自己才知道
[00:23:06.000 --> 00:23:08.000]  我怎樣幫到你
[00:23:08.000 --> 00:23:11.000]  於是神就叫一些人
[00:23:11.000 --> 00:23:14.000]  向這些骷髏發言說
[00:23:14.000 --> 00:23:17.000]  這些骷髏要聽耶和華的話
[00:23:17.000 --> 00:23:22.000]  其實很奇怪,你覺得骨頭怎樣去聽呢
[00:23:22.000 --> 00:23:25.000]  人可以聽說話,但骨頭怎樣去聽呢
[00:23:25.000 --> 00:23:27.000]  其實這是一個引入其下
[00:23:27.000 --> 00:23:31.000]  在第五到六節經文就這樣說
[00:23:31.000 --> 00:23:33.000]  主耶和華對骸骨如此說
[00:23:33.000 --> 00:23:36.000]  我必使氣息進入你們裡面,你們就要活了
[00:23:36.000 --> 00:23:41.000]  我必給你們加上根,使你們長肉,有張皮遮蔽你們
[00:23:41.000 --> 00:23:45.000]  使氣息進入你們裡面,你們就要活了
[00:23:45.000 --> 00:23:47.000]  你們便知道我是耶和華
[00:23:47.000 --> 00:23:53.000]  這些骨頭原來還可以有機會去復生
[00:23:53.000 --> 00:23:55.000]  有機會變回一個人
[00:23:55.000 --> 00:23:59.000]  當然這是我們可以做到的神蹟
[00:23:59.000 --> 00:24:01.000]  但某程度上我們也要問
[00:24:01.000 --> 00:24:03.000]  活了是指甚麼呢
[00:24:03.000 --> 00:24:09.000]  如果剛才我們說骨頭枯乾是許多人的心境很絕望
[00:24:09.000 --> 00:24:11.000]  或者自暴自棄的話
[00:24:11.000 --> 00:24:15.000]  那活了的意思是甚麼呢
[00:24:15.000 --> 00:24:19.000]  中文有一個成語叫做行屍走肉
[00:24:19.000 --> 00:24:23.000]  有些人會呼吸,有些人是走得
[00:24:23.000 --> 00:24:25.000]  但可能他的人生沒有方向
[00:24:25.000 --> 00:24:27.000]  或者很迷失的時候
[00:24:27.000 --> 00:24:29.000]  就說這些人是行屍走肉
[00:24:29.000 --> 00:24:35.000]  他好像正在生存,但他沒有生存的意義
[00:24:35.000 --> 00:24:40.000]  所以經文後面有解釋活了
[00:24:40.000 --> 00:24:43.000]  上帝心目中這群人活了的意思是甚麼
[00:24:43.000 --> 00:24:45.000]  在經文後面的部分
[00:24:45.000 --> 00:24:49.000]  這裡開始看到復生的部分
[00:24:49.000 --> 00:24:52.000]  後面經文也繼續說其實是要怎樣呢
[00:24:52.000 --> 00:24:58.000]  人子要發愚言,氣息要從四方而來
[00:24:58.000 --> 00:25:00.000]  吹到這些被撻的人身上
[00:25:00.000 --> 00:25:02.000]  使他們活了
[00:25:02.000 --> 00:25:04.000]  於是我遵命說愚言
[00:25:04.000 --> 00:25:06.000]  氣息就進入骸骨
[00:25:06.000 --> 00:25:10.000]  骸骨變活了,並且站起來成為極大的軍隊
[00:25:10.000 --> 00:25:15.000]  這裡說原來活了其實不是說變回一個人
[00:25:15.000 --> 00:25:17.000]  說這些變成一個軍隊
[00:25:18.000 --> 00:25:22.000]  不知道大家有沒有看過一些戰爭劇
[00:25:22.000 --> 00:25:24.000]  看過人家打仗
[00:25:24.000 --> 00:25:29.000]  打仗很多時候會出現戰鬥失利的情況
[00:25:29.000 --> 00:25:31.000]  但對軍隊來說
[00:25:31.000 --> 00:25:34.000]  就算打仗面對挫敗
[00:25:34.000 --> 00:25:37.000]  他們都要去到堅持
[00:25:37.000 --> 00:25:39.000]  只要他們有好的領導和士氣
[00:25:39.000 --> 00:25:41.000]  軍隊是會繼續戰鬥
[00:25:41.000 --> 00:25:45.000]  因為他們知道目的是要打贏一場戰爭
[00:25:45.000 --> 00:25:50.000]  所以軍隊與骸骨相比
[00:25:50.000 --> 00:25:52.000]  軍隊不僅是一堆生存的人
[00:25:52.000 --> 00:25:55.000]  更加有方向和目標
[00:25:55.000 --> 00:26:03.000]  能夠堅持的團體、組織和方向
[00:26:03.000 --> 00:26:07.000]  可以到下一張照片
[00:26:07.000 --> 00:26:12.000]  當他說的時候,人們不僅復活
[00:26:12.000 --> 00:26:15.000]  更加成為一隊軍隊
[00:26:15.000 --> 00:26:19.000]  當然我們現在基本上不會看到打仗
[00:26:19.000 --> 00:26:22.000]  但在歷史上有很多時候
[00:26:22.000 --> 00:26:25.000]  我們看到軍隊本身就是要很堅毅
[00:26:25.000 --> 00:26:28.000]  要面對很多挫敗,堅持下去
[00:26:28.000 --> 00:26:30.000]  可以再到下一張
[00:26:30.000 --> 00:26:32.000]  例如這些去到打仗
[00:26:32.000 --> 00:26:37.000]  可能要很艱苦去打才可以去到打贏
[00:26:37.000 --> 00:26:44.000]  當然我們很少看到這些戰爭的場面或片段
[00:26:44.000 --> 00:26:48.000]  但很多時候在軍隊閱兵的時候
