
[00:00:00.000 --> 00:00:04.000]  等子妹萬安
[00:01:50.000 --> 00:01:54.000]  我們都有一些所謂提防
[00:01:54.000 --> 00:01:56.000]  要聽其言
[00:01:56.000 --> 00:01:57.000]  然後怎樣?
[00:01:57.000 --> 00:01:58.000]  觀其行
[00:01:58.000 --> 00:02:01.000]  你要了解去認識一個人
[00:02:01.000 --> 00:02:03.000]  不是因為他這個頭頂
[00:02:03.000 --> 00:02:05.000]  戴著頂帽
[00:02:05.000 --> 00:02:07.000]  我是基督徒
[00:02:07.000 --> 00:02:09.000]  他是否神的兒女
[00:02:09.000 --> 00:02:11.000]  原來我們是要分辨的
[00:02:11.000 --> 00:02:13.000]  首先我們要看一看
[00:02:13.000 --> 00:02:16.000]  彼得這番說話
[00:02:16.000 --> 00:02:18.000]  其實是很有意思的
[00:02:18.000 --> 00:02:20.000]  我們一起讀
[00:02:20.000 --> 00:02:23.000]  「雖然你們已經知道這些事
[00:02:23.000 --> 00:02:28.000]  並且在你們已有的真道上得到堅固
[00:02:28.000 --> 00:02:33.000]  我還是要常常提醒你們這些事」
[00:02:33.000 --> 00:02:35.000]  想想這些事是甚麼事
[00:02:35.000 --> 00:02:37.000]  我們先賣個關子
[00:02:37.000 --> 00:02:39.000]  因為我們還未看
[00:02:39.000 --> 00:02:41.000]  我們由尾讀回頭的時候
[00:02:41.000 --> 00:02:42.000]  我想你看見
[00:02:42.000 --> 00:02:46.000]  捕捉到彼得當時的心境
[00:02:46.000 --> 00:02:50.000]  他接著十三到十五節裏面
[00:02:50.000 --> 00:02:52.000]  他繼續說下去
[00:02:52.000 --> 00:02:53.000]  我們一起讀
[00:02:53.000 --> 00:02:58.000]  「我認為趁我還在這帳篷的時候
[00:02:58.000 --> 00:03:00.000]  應該激發你們的記憶
[00:03:00.000 --> 00:03:06.000]  因為知道我脫離這帳篷的時候快到了
[00:03:06.000 --> 00:03:10.000]  正如我們的主耶穌基督所指示我的
[00:03:10.000 --> 00:03:14.000]  我也要盡心竭力使你們…」
[00:03:14.000 --> 00:03:31.000]  彼得在這裏要提醒他的弟兄姊妹
[00:03:31.000 --> 00:03:34.000]  他們必須要好好鄭重
[00:03:34.000 --> 00:03:35.000]  在這件事上
[00:03:35.000 --> 00:03:43.000]  他們要好好認識上帝的心意和說話
[00:03:43.000 --> 00:03:48.000]  我們再看下去的時候
[00:03:48.000 --> 00:03:52.000]  他在這裏說你們要時常記念這些事
[00:03:52.000 --> 00:03:54.000]  我們要看這些事是甚麼事
[00:03:54.000 --> 00:04:00.000]  我們先看彼得寫這段說話的時候所說的
[00:04:00.000 --> 00:04:05.000]  我們來看看他的自我介紹和文
[00:04:05.000 --> 00:04:06.000]  我們一起讀
[00:04:06.000 --> 00:04:10.000]  「耶穌基督的僕人和使徒西門彼得
[00:04:10.000 --> 00:04:16.000]  寫信給那因我們的神和救主耶穌基督的義
[00:04:16.000 --> 00:04:20.000]  與我們同德一樣寶貴信心的人
[00:04:20.000 --> 00:04:25.000]  願因為平安因你們認識神和我們的主耶穌
[00:04:25.000 --> 00:04:28.000]  多多加給你們」
[00:04:28.000 --> 00:04:31.000]  彼得這個自我介紹
[00:04:31.000 --> 00:04:34.000]  很清楚說到他的身份
[00:04:34.000 --> 00:04:39.000]  他是耶穌基督的僕人和使徒
[00:04:39.000 --> 00:04:41.000]  問一問大家
[00:04:41.000 --> 00:04:44.000]  彼得寫這個彼得前後書的時候
[00:04:44.000 --> 00:04:48.000]  距離他認識耶穌的時候大概有多少年?
[00:04:48.000 --> 00:04:53.000]  其實相隔有三十多年
[00:04:53.000 --> 00:04:58.000]  因為耶穌呼召彼得撇下餘忘
[00:04:58.000 --> 00:04:59.000]  要跟隨他
[00:04:59.000 --> 00:05:02.000]  他說要叫你得人如得魚
[00:05:02.000 --> 00:05:05.000]  昔日的彼得是一個很自信
[00:05:05.000 --> 00:05:07.000]  很有能力
[00:05:07.000 --> 00:05:10.000]  也很會說話的人
[00:05:10.000 --> 00:05:12.000]  他以為是靠他自己
[00:05:12.000 --> 00:05:17.000]  直至在耶穌被出賣的那一夜
[00:05:17.000 --> 00:05:19.000]  他正正看到
[00:05:19.000 --> 00:05:22.000]  原來耶穌早就認識了這位彼得
[00:05:22.000 --> 00:05:25.000]  這位彼得的肉身
[00:05:25.000 --> 00:05:28.000]  如果是靠他自己的血氣
[00:05:28.000 --> 00:05:31.000]  他日後如何來帶領教會?
[00:05:31.000 --> 00:05:35.000]  他日後如何擔起這麼重的職責?
[00:05:35.000 --> 00:05:39.000]  原來耶穌早就知道我們每一個人的軟弱
[00:05:39.000 --> 00:05:43.000]  那些困難、那些問題、那些限制
[00:05:43.000 --> 00:05:46.000]  但耶穌要塗造彼得
[00:05:46.000 --> 00:05:50.000]  所以主耶穌在大祭司的院子
[00:05:50.000 --> 00:05:55.000]  當雞啼耳先彼得已經三次不認主
[00:05:55.000 --> 00:05:57.000]  耶穌回頭一望
[00:05:57.000 --> 00:06:00.000]  彼得就記得耶穌跟他說過
[00:06:00.000 --> 00:06:02.000]  將要發生的這些事
[00:06:02.000 --> 00:06:05.000]  你要三次不認我
[00:06:05.000 --> 00:06:07.000]  但你回頭之後
[00:06:07.000 --> 00:06:10.000]  你要重新去兼顧你的弟兄
[00:06:10.000 --> 00:06:12.000]  所以彼得是記在心上
[00:06:12.000 --> 00:06:15.000]  他日後出去痛哭、悔改
[00:06:15.000 --> 00:06:18.000]  他不是像猶大那樣去吊頸死
[00:06:18.000 --> 00:06:22.000]  他知道他做錯了很大很大的事
[00:06:22.000 --> 00:06:24.000]  他很對不起這一位
[00:06:24.000 --> 00:06:27.000]  用恩典、用生命去拯救他
[00:06:27.000 --> 00:06:28.000]  這位主耶穌
[00:06:28.000 --> 00:06:31.000]  所以在主的面前
[00:06:31.000 --> 00:06:34.000]  他來重新去做人
[00:06:34.000 --> 00:06:38.000]  他願意重新被神的靈來囂觀他
[00:06:38.000 --> 00:06:40.000]  所以初期教會的開始
[00:06:40.000 --> 00:06:45.000]  我們看到他們在耶路撒冷等候聖靈的降臨
[00:06:45.000 --> 00:06:47.000]  當聖靈降臨之後
[00:06:47.000 --> 00:06:50.000]  彼得帶有能力
[00:06:50.000 --> 00:06:51.000]  他第一個報道會
[00:06:51.000 --> 00:06:54.000]  三千人就來去決志信主
[00:06:54.000 --> 00:06:58.000]  神的靈充滿著他自己的僕人
[00:06:58.000 --> 00:07:00.000]  和這一班使徒
[00:07:00.000 --> 00:07:03.000]  西門就是他原初的名字
[00:07:03.000 --> 00:07:06.000]  耶穌要他改名叫彼得
[00:07:06.000 --> 00:07:09.000]  他說我要將我的教
[00:07:09.000 --> 00:07:14.000]  西門你的名字
[00:07:14.000 --> 00:07:17.000]  這是你爸爸給你的名字
[00:07:17.000 --> 00:07:19.000]  但你要叫彼得
[00:07:19.000 --> 00:07:22.000]  彼得是指那個石頭
[00:07:22.000 --> 00:07:27.000]  我的教會是要建造在這個盆石上
[00:07:27.000 --> 00:07:29.000]  天主教解錯經文
[00:07:29.000 --> 00:07:33.000]  他將這個盆石當為彼得
[00:07:33.000 --> 00:07:36.000]  彼得其實Petros這個希臘文
[00:07:36.000 --> 00:07:38.000]  就是一顆石頭
[00:07:38.000 --> 00:07:40.000]  是這個意思
[00:07:40.000 --> 00:07:42.000]  那個真正的盆石
[00:07:42.000 --> 00:07:45.000]  教會的根基不在彼得上
[00:07:45.000 --> 00:07:48.000]  沒有一間教會的根基是建立在人的身上
[00:07:48.000 --> 00:07:51.000]  如果建立在人的身上很危險
[00:07:51.000 --> 00:07:53.000]  因為人隨時會有失敗
[00:07:53.000 --> 00:07:55.000]  會有軟弱
[00:07:55.000 --> 00:07:58.000]  但是我們建基系在耶穌基督的身上
[00:07:58.000 --> 00:08:04.000]  就永遠這個基礎是很穩固
[00:08:04.000 --> 00:08:08.000]  所以在這裡彼得的介紹
[00:08:08.000 --> 00:08:10.000]  他甚至說到
[00:08:10.000 --> 00:08:12.000]  是我要寫信
[00:08:12.000 --> 00:08:16.000]  因我們神救主耶穌基督的兒
[00:08:16.000 --> 00:08:20.000]  與我們同德一樣寶貴信心的人
[00:08:20.000 --> 00:08:23.000]  他給受信的人說
[00:08:23.000 --> 00:08:24.000]  你和我們一樣
[00:08:24.000 --> 00:08:26.000]  是有這個寶貴的信心
[00:08:26.000 --> 00:08:28.000]  而這個源自哪裡呢?
[00:08:28.000 --> 00:08:30.000]  源自第一節
[00:08:30.000 --> 00:08:33.000]  第一節我們看《中文聖經》
[00:08:33.000 --> 00:08:35.000]  甚至你看英文翻譯
[00:08:35.000 --> 00:08:39.000]  是看不到有什麼特別的地方
[00:08:39.000 --> 00:08:43.000]  唯有當你懂得希臘文的原文
[00:08:43.000 --> 00:08:46.000]  在這個文化上是很特別的
[00:08:46.000 --> 00:08:48.000]  他是用神
[00:08:48.000 --> 00:08:51.000]  然後是救主耶穌基督的兒
[00:08:51.000 --> 00:08:54.000]  其實是在說
[00:08:54.000 --> 00:08:58.000]  後來說過這個兒
[00:08:58.000 --> 00:08:59.000]  神的兒
[00:08:59.000 --> 00:09:01.000]  救主耶穌基督的兒
[00:09:01.000 --> 00:09:04.000]  是在形容同一個對象
[00:09:04.000 --> 00:09:06.000]  故此他們是第一節
[00:09:06.000 --> 00:09:08.000]  是罕有的新約聖經
[00:09:08.000 --> 00:09:10.000]  明明就是說
[00:09:10.000 --> 00:09:13.000]  耶穌基督這位救主就是神
[00:09:13.000 --> 00:09:16.000]  我們為什麼被恩信被稱為義呢?
[00:09:16.000 --> 00:09:18.000]  是源自上帝的恩典
[00:09:18.000 --> 00:09:21.000]  藉著他的兒子耶穌基督
[00:09:21.000 --> 00:09:24.000]  成就的這個十家的救恩
[00:09:24.000 --> 00:09:27.000]  所以這是一個寶貴的信心
[00:09:27.000 --> 00:09:28.000]  由信心開始的
[00:09:28.000 --> 00:09:30.000]  我們要領受上帝的恩典
[00:09:30.000 --> 00:09:32.000]  以至第二節所說的
[00:09:32.000 --> 00:09:36.000]  願因為你擁有這個救恩
[00:09:36.000 --> 00:09:38.000]  你與神和好
[00:09:38.000 --> 00:09:42.000]  你才能夠有這份平安
[00:09:42.000 --> 00:09:45.000]  這份平安是隨著這個恩惠而來的
[00:09:45.000 --> 00:09:49.000]  我們與神也可以和好
[00:09:49.000 --> 00:09:51.000]  也能夠與人和好
[00:09:51.000 --> 00:09:54.000]  最後你也能夠與自己和好
[00:09:54.000 --> 00:09:57.000]  今天有很多時候我們人會有遺憾
[00:09:57.000 --> 00:09:59.000]  我們生命裏面有很多的糾結
[00:09:59.000 --> 00:10:02.000]  甚至當你面對要離世的時候
[00:10:02.000 --> 00:10:04.000]  是不是你很後悔過去
[00:10:04.000 --> 00:10:06.000]  有些事情你很得罪神
[00:10:06.000 --> 00:10:09.000]  甚至是虧欠人的地方
[00:10:09.000 --> 00:10:12.000]  但是彼得在這裏告訴我們
[00:10:12.000 --> 00:10:17.000]  這一切是因為你認識神和我們的主耶穌
[00:10:17.000 --> 00:10:18.000]  留意一下
[00:10:18.000 --> 00:10:20.000]  第二節所形容
[00:10:20.000 --> 00:10:22.000]  就用兩個形容
[00:10:22.000 --> 00:10:25.000]  神和我們的主耶穌
[00:10:25.000 --> 00:10:26.000]  因為我們認識
[00:10:26.000 --> 00:10:29.000]  誰拯救我們的上帝
[00:10:29.000 --> 00:10:33.000]  誰去成就這個十家救贖的主耶穌
[00:10:33.000 --> 00:10:35.000]  我們因為認識祂的緣故
[00:10:35.000 --> 00:10:37.000]  祂說這一切的恩惠平安
[00:10:37.000 --> 00:10:39.000]  多多加給你們
[00:10:39.000 --> 00:10:43.000]  在第二節所說的認識這個詞
[00:10:43.000 --> 00:10:46.000]  其實在後文我們會看下去的第三節
[00:10:46.000 --> 00:10:48.000]  第八節都會出現
[00:10:48.000 --> 00:10:52.000]  甚至到這本書的結尾三章十八節
[00:10:52.000 --> 00:10:53.000]  彼得說
[00:10:53.000 --> 00:10:56.000]  我來為你們祝福的時候
[00:10:56.000 --> 00:11:01.000]  但願你們在主耶穌基督的恩典和知識上
[00:11:01.000 --> 00:11:03.000]  你們是繼續的
[00:11:03.000 --> 00:11:07.000]  是多多的來有長進
[00:11:07.000 --> 00:11:11.000]  原來這種認識
[00:11:11.000 --> 00:11:13.000]  不是說頭腦上的知識
[00:11:13.000 --> 00:11:18.000]  是包含著猶太人他們所明白的
[00:11:18.000 --> 00:11:24.000]  一種生命的經歷的豐富關係
[00:11:24.000 --> 00:11:28.000]  原來今天我們是否真的認識一個人
[00:11:28.000 --> 00:11:31.000]  就不在乎你認識了他多少年
[00:11:31.000 --> 00:11:36.000]  有時可能你認識一個新朋友
[00:11:36.000 --> 00:11:38.000]  誰知一談下去很好談
[00:11:38.000 --> 00:11:41.000]  可能很快、很投契
[00:11:41.000 --> 00:11:43.000]  不知道你有沒有遇過這種人
[00:11:43.000 --> 00:11:47.000]  你會發覺原來你認識一個人的時候
[00:11:47.000 --> 00:11:50.000]  不只是知道他的名字
[00:11:50.000 --> 00:11:52.000]  他的性格是甚麼
[00:11:52.000 --> 00:11:55.000]  原來你要了解這個人
[00:11:55.000 --> 00:11:57.000]  他的裡與外的時候
[00:11:57.000 --> 00:12:01.000]  這是需要深入的一種交往
[00:12:01.000 --> 00:12:03.000]  彼得所說的這種認識
[00:12:03.000 --> 00:12:06.000]  我們的主耶穌基督
[00:12:06.000 --> 00:12:09.000]  就在這個關鍵上
[00:12:09.000 --> 00:12:12.000]  我給大家看一個圖畫
[00:12:12.000 --> 00:12:14.000]  不知道大家看到甚麼呢?
[00:12:14.000 --> 00:12:16.000]  這個相片
[00:12:16.000 --> 00:12:18.000]  這個相片有很多人一看
[00:12:18.000 --> 00:12:20.000]  就覺得好像一個人
[00:12:20.000 --> 00:12:22.000]  蹲下在海邊跪在那裏
[00:12:22.000 --> 00:12:24.000]  在那裏看書
[00:12:24.000 --> 00:12:26.000]  有些人說是否在讀經呢?
[00:12:26.000 --> 00:12:28.000]  在那裏靈修呢?
[00:12:28.000 --> 00:12:30.000]  但你走近一點的時候
[00:12:30.000 --> 00:12:32.000]  你看到不是一個人
[00:12:32.000 --> 00:12:34.000]  這是甚麼?
[00:12:34.000 --> 00:12:35.000]  是石頭
[00:12:35.000 --> 00:12:39.000]  而且這個是攝影師很有技巧地
[00:12:39.000 --> 00:12:43.000]  將鏡頭的角度擺設到
[00:12:43.000 --> 00:12:46.000]  就好像這個人剛好在看東西
[00:12:46.000 --> 00:12:48.000]  但其實不是
[00:12:48.000 --> 00:12:49.000]  這表示甚麼呢?
[00:12:49.000 --> 00:12:52.000]  原來我們有時對一個人
[00:12:52.000 --> 00:12:54.000]  或一件事的認識
[00:12:54.000 --> 00:12:59.000]  我們被表面的一些所謂你看到的東西
[00:12:59.000 --> 00:13:01.000]  可能誤導了你
[00:13:01.000 --> 00:13:04.000]  你可能是別人的一句話
[00:13:04.000 --> 00:13:06.000]  你不聽
[00:13:06.000 --> 00:13:08.000]  你很快就做了判斷
[00:13:08.000 --> 00:13:10.000]  然後你說:是的,他是這樣說
[00:13:10.000 --> 00:13:12.000]  誰知他不是這個意思
[00:13:12.000 --> 00:13:14.000]  誤解、誤判
[00:13:14.000 --> 00:13:17.000]  這個人很容易是因為
[00:13:17.000 --> 00:13:22.000]  對那個事件或那個人的認識不足夠
[00:13:22.000 --> 00:13:24.000]  我再舉一個例子
[00:13:24.000 --> 00:13:26.000]  不知道大家有沒有聽過
[00:13:26.000 --> 00:13:29.000]  我們中國人有些很出名的說話
[00:13:29.000 --> 00:13:31.000]  男尊女卑
[00:13:31.000 --> 00:13:33.000]  你怎樣解釋這句話?
[00:13:33.000 --> 00:13:37.000]  這個源字是易經
[00:13:37.000 --> 00:13:41.000]  在我們中國文化裏自古都有
[00:13:41.000 --> 00:13:43.000]  這是甚麼意思?
[00:13:43.000 --> 00:13:48.000]  我們中國古人這麼重男輕女
[00:13:48.000 --> 00:13:50.000]  有很多人是這樣說
[00:13:50.000 --> 00:13:53.000]  其實如果你是這樣的理解
[00:13:53.000 --> 00:13:57.000]  你誤會了我們中國的先賢
[00:13:57.000 --> 00:14:02.000]  其實這句說話完全不是歧視女性
[00:14:02.000 --> 00:14:04.000]  甚麼叫做男尊女卑?
[00:14:04.000 --> 00:14:07.000]  原來他說男人就要好像天一樣
[00:14:07.000 --> 00:14:10.000]  要有自尊、有公正
[00:14:10.000 --> 00:14:13.000]  女人應該要好像地一樣
[00:14:13.000 --> 00:14:16.000]  要有謙卑、有包容
[00:14:16.000 --> 00:14:19.000]  男女一起共處在地上
[00:14:19.000 --> 00:14:21.000]  如果這個世界是這樣
[00:14:21.000 --> 00:14:23.000]  我想今天不用四下大戰
[00:14:23.000 --> 00:14:27.000]  不用爭取甚麼權利
[00:14:27.000 --> 00:14:29.000]  其實原來我們每一個人
[00:14:29.000 --> 00:14:31.000]  都是上帝所創造的
[00:14:31.000 --> 00:14:35.000]  男與女我們都是尊貴的
[00:14:35.000 --> 00:14:38.000]  再給大家一個例子
[00:14:38.000 --> 00:14:40.000]  有沒有人聽過甚麼叫做
[00:14:40.000 --> 00:14:43.000]  糟糠妻子?
[00:14:43.000 --> 00:14:45.000]  糟糠之妻?
[00:14:45.000 --> 00:14:47.000]  有沒有聽過?
[00:14:47.000 --> 00:14:49.000]  你怎樣解釋?
[00:14:49.000 --> 00:14:50.000]  糟糠之妻
[00:14:50.000 --> 00:14:51.000]  有些人說
[00:14:51.000 --> 00:14:54.000]  好像我老婆是糟糠
[00:14:54.000 --> 00:14:56.000]  這麼低賤
[00:14:56.000 --> 00:14:57.000]  你這樣說
[00:14:57.000 --> 00:15:01.000]  你完全解錯這句說話的意思
[00:15:01.000 --> 00:15:03.000]  原來糟糠的意思
[00:15:03.000 --> 00:15:06.000]  這個妻子是說
[00:15:06.000 --> 00:15:10.000]  一個人在貧賤的時候
[00:15:10.000 --> 00:15:13.000]  那些朋友不要忘記
[00:15:13.000 --> 00:15:15.000]  跟你一起吃粗糠
[00:15:15.000 --> 00:15:17.000]  很粗的食物
[00:15:17.000 --> 00:15:19.000]  都是你窮的時候
[00:15:19.000 --> 00:15:21.000]  你不是大富大貴的時候
[00:15:21.000 --> 00:15:25.000]  那個妻子在你貧窮的時候
[00:15:25.000 --> 00:15:27.000]  可以日捱夜捱
[00:15:27.000 --> 00:15:29.000]  跟你吃麥當勞
[00:15:29.000 --> 00:15:32.000]  這個人你發覺是怎樣?
[00:15:32.000 --> 00:15:33.000]  你要很珍惜他
[00:15:33.000 --> 00:15:35.000]  是這樣的意思
[00:15:35.000 --> 00:15:37.000]  你一聽到
[00:15:37.000 --> 00:15:40.000]  原來我們中國文化很有意思
[00:15:40.000 --> 00:15:43.000]  所以我們今天要看
[00:15:43.000 --> 00:15:46.000]  你今天面對上帝的說話
[00:15:46.000 --> 00:15:48.000]  是怎樣跟我們說?
[00:15:48.000 --> 00:15:51.000]  如果我們要認識這位主耶穌
[00:15:51.000 --> 00:15:55.000]  我們要怎樣效法祂?
[00:15:55.000 --> 00:15:57.000]  神給了我們一個應許
[00:15:57.000 --> 00:15:59.000]  在第三到第四節
[00:15:59.000 --> 00:16:01.000]  我們一起讀出來
[00:16:01.000 --> 00:16:03.000]  神的神能已把一切
[00:16:03.000 --> 00:16:07.000]  關乎生命和前進的事賜給我們
[00:16:07.000 --> 00:16:11.000]  因我們認識那用自己榮耀和美德
[00:16:11.000 --> 00:16:13.000]  召我們的神
[00:16:13.000 --> 00:16:18.000]  因此祂已把又寶貴又極大的應許
[00:16:18.000 --> 00:16:20.000]  賜給我們
[00:16:20.000 --> 00:16:22.000]  使我們脫離世上
[00:16:22.000 --> 00:16:26.000]  脫離世上
[00:16:26.000 --> 00:16:28.000]  請開個鑼
[00:16:28.000 --> 00:16:30.000]  使我們既脫離世上
[00:16:30.000 --> 00:16:32.000]  不情欲來的敗壞
[00:16:32.000 --> 00:16:36.000]  就得分享神的本性
[00:16:36.000 --> 00:16:39.000]  我們真的要了解
[00:16:39.000 --> 00:16:46.000]  原來這裡是告訴我們一件很重要的事
[00:16:46.000 --> 00:16:48.000]  有沒有可能?
[00:16:48.000 --> 00:16:50.000]  結果就在第四節最後
[00:16:50.000 --> 00:16:54.000]  你能夠分享神的本性
[00:16:54.000 --> 00:16:56.000]  分享這個字
[00:16:56.000 --> 00:16:58.000]  跟我們團契的字是一樣的
[00:16:58.000 --> 00:17:00.000]  在希臘文
[00:17:00.000 --> 00:17:05.000]  是說你跟上帝共享祂的本性
[00:17:05.000 --> 00:17:07.000]  神的本性是甚麼?
[00:17:07.000 --> 00:17:10.000]  不要誤會這段經文所說
[00:17:10.000 --> 00:17:13.000]  這裡不是說我們從今以後
[00:17:13.000 --> 00:17:15.000]  因著神的恩賜
[00:17:15.000 --> 00:17:18.000]  給我們這個又寶貴又極大的應許
[00:17:18.000 --> 00:17:20.000]  我們脫離地上的情慾來的敗壞
[00:17:20.000 --> 00:17:22.000]  我們就變成神
[00:17:22.000 --> 00:17:25.000]  聖經不是這樣說
[00:17:25.000 --> 00:17:27.000]  所以請大家記住
[00:17:27.000 --> 00:17:29.000]  神的本性
[00:17:29.000 --> 00:17:31.000]  如果我們再看
[00:17:31.000 --> 00:17:33.000]  聖經在哥羅西書2:9
[00:17:33.000 --> 00:17:36.000]  說:神本性一切的風承
[00:17:36.000 --> 00:17:38.000]  都是有形有體的
[00:17:38.000 --> 00:17:40.000]  居住在基督裡面
[00:17:40.000 --> 00:17:44.000]  你們在主的裡面也得了這種風承
[00:17:44.000 --> 00:17:46.000]  彼得要再次提醒我們
[00:17:46.000 --> 00:17:49.000]  原來我們在基督耶穌裡
[00:17:49.000 --> 00:17:52.000]  不單止我們的救恩是完完整整的
[00:17:52.000 --> 00:17:54.000]  我們沒有缺陷
[00:17:54.000 --> 00:17:56.000]  我們有另外一些條件去得救
[00:17:56.000 --> 00:17:58.000]  但是我們不要忽略
[00:17:58.000 --> 00:18:02.000]  有很多今日地上的教會
[00:18:02.000 --> 00:18:04.000]  我們是明白
[00:18:04.000 --> 00:18:07.000]  耶穌給教會的大使命
[00:18:07.000 --> 00:18:10.000]  就是使萬民作主的門徒
[00:18:10.000 --> 00:18:13.000]  是呀,我們大家都很清楚
[00:18:13.000 --> 00:18:18.000]  不過,怎樣叫人成為真正跟隨主的門徒呢?
[00:18:18.000 --> 00:18:21.000]  這種標準就很有參差
[00:18:21.000 --> 00:18:24.000]  有些人信耶穌可能信了十幾二十年
[00:18:24.000 --> 00:18:29.000]  原來他對於信耶穌這件事情
[00:18:29.000 --> 00:18:31.000]  他變成了
[00:18:31.000 --> 00:18:33.000]  信耶穌就是我一祈禱
[00:18:33.000 --> 00:18:34.000]  我有什麼事
[00:18:34.000 --> 00:18:36.000]  我好像拜神一樣
[00:18:36.000 --> 00:18:39.000]  上帝你就答應我
[00:18:39.000 --> 00:18:41.000]  雖然他沒有說
[00:18:41.000 --> 00:18:44.000]  他是吩咐上帝他要什麼
[00:18:44.000 --> 00:18:46.000]  但是其實他心裡
[00:18:46.000 --> 00:18:48.000]  其實跟拜黃大仙
[00:18:48.000 --> 00:18:52.000]  拜某些神明的動機一模一樣
[00:18:52.000 --> 00:18:55.000]  如果我們今天不教正
[00:18:55.000 --> 00:18:58.000]  我們內心的心思意念
[00:18:58.000 --> 00:19:02.000]  其實我們就會走偏差
[00:19:02.000 --> 00:19:04.000]  你信耶穌信了很多年都好
[00:19:04.000 --> 00:19:09.000]  可能你仍然落在這種很大很大的困難裏面
[00:19:09.000 --> 00:19:12.000]  神的本性是什麼呢?
[00:19:12.000 --> 00:19:15.000]  神的本性是有祂自己的榮耀
[00:19:15.000 --> 00:19:17.000]  有祂的尊貴
[00:19:17.000 --> 00:19:19.000]  有祂的美善
[00:19:19.000 --> 00:19:21.000]  有祂的慈愛
[00:19:21.000 --> 00:19:23.000]  有祂的恩慈憐憫
[00:19:23.000 --> 00:19:25.000]  這個全部都在耶穌基督
[00:19:25.000 --> 00:19:28.000]  祂道成肉身在世的時候
[00:19:28.000 --> 00:19:30.000]  活一次給我們看
[00:19:30.000 --> 00:19:31.000]  是這樣的意思
[00:19:31.000 --> 00:19:34.000]  所以我們分享神的本性
[00:19:34.000 --> 00:19:36.000]  不是說我們變成了神仔神女
[00:19:36.000 --> 00:19:39.000]  好像摩門教說的那種
[00:19:39.000 --> 00:19:41.000]  也不是說我們變成了超人
[00:19:41.000 --> 00:19:42.000]  變成超人女
[00:19:42.000 --> 00:19:44.000]  我們力大無窮
[00:19:44.000 --> 00:19:45.000]  不是
[00:19:45.000 --> 00:19:46.000]  是指什麼呢?
[00:19:46.000 --> 00:19:49.000]  是要我們像基督
[00:19:49.000 --> 00:19:53.000]  擁有神的這種質地
[00:19:53.000 --> 00:19:54.000]  行不行?
[00:19:54.000 --> 00:19:56.000]  可否和你旁邊的朋友說一次
[00:19:56.000 --> 00:20:02.000]  我們擁有像基督這種本質
[00:20:02.000 --> 00:20:07.000]  我們擁有像基督的這種本質
[00:20:07.000 --> 00:20:13.000]  你是像基督這種性情
[00:20:13.000 --> 00:20:16.000]  所以我們不是變成了上帝
[00:20:16.000 --> 00:20:17.000]  不要搞錯
[00:20:17.000 --> 00:20:18.000]  如果是搞錯
[00:20:18.000 --> 00:20:22.000]  這句話帶來很嚴重的後果
[00:20:22.000 --> 00:20:24.000]  接著
[00:20:24.000 --> 00:20:26.000]  既然有神的應許
[00:20:26.000 --> 00:20:29.000]  其實我們也說我們有人的責任
[00:20:29.000 --> 00:20:30.000]  就是後文
[00:20:30.000 --> 00:20:32.000]  在五到九節裏面
[00:20:32.000 --> 00:20:33.000]  我們在這裏看
