
[00:00:00.000 --> 00:00:02.000]  大家最近好嗎?
[00:03:25.000 --> 00:03:27.000]  在哪裡
[00:03:27.000 --> 00:03:40.000]  好,我們開眼
[00:03:41.000 --> 00:03:43.000]  試一下跟你旁邊的分享
[00:03:43.000 --> 00:03:45.000]  你剛才所想的
[00:03:45.000 --> 00:03:47.000]  不要批評別人
[00:03:47.000 --> 00:03:49.000]  你這個耶穌很遠
[00:03:49.000 --> 00:03:50.000]  不要這樣批評別人
[00:03:50.000 --> 00:03:52.000]  我們一起如實地
[00:03:52.000 --> 00:03:53.000]  分享一下
[00:03:53.000 --> 00:03:55.000]  你覺得
[00:03:55.000 --> 00:03:57.000]  耶穌在哪裡
[00:03:57.000 --> 00:04:15.000]  (......)
[00:04:15.000 --> 00:04:17.000]  我想你記住這一刻
[00:04:17.000 --> 00:04:19.000]  你跟你的朋友
[00:04:19.000 --> 00:04:20.000]  旁邊的位置
[00:04:20.000 --> 00:04:23.000]  分享的答案
[00:04:23.000 --> 00:04:25.000]  或者你所覺得的
[00:04:25.000 --> 00:04:27.000]  然後我們待會再回來
[00:04:27.000 --> 00:04:31.000]  今天和大家介紹一位弟兄
[00:04:31.000 --> 00:04:33.000]  相信大家都認識
[00:04:33.000 --> 00:04:35.000]  希望你們認識
[00:04:35.000 --> 00:04:37.000]  他叫薩蓋
[00:04:37.000 --> 00:04:39.000]  今天我們會看看
[00:04:39.000 --> 00:04:43.000]  薩蓋如何和耶穌相遇
[00:04:43.000 --> 00:04:46.000]  我們今天的講題是我們與耶穌的距離
[00:04:46.000 --> 00:04:49.000]  我們先讀經
[00:04:54.000 --> 00:04:57.000]  耶穌進了耶利哥
[00:04:57.000 --> 00:04:59.000]  正經過的時候
[00:04:59.000 --> 00:05:02.000]  有一個人名叫薩蓋
[00:05:02.000 --> 00:05:04.000]  作祟里長
[00:05:04.000 --> 00:05:06.000]  是個財主
[00:05:06.000 --> 00:05:11.000]  他要看看耶穌是一個怎樣的人
[00:05:11.000 --> 00:05:14.000]  只是因為人多
[00:05:14.000 --> 00:05:18.000]  他身量又矮
[00:05:18.000 --> 00:05:21.000]  所以看不到
[00:05:21.000 --> 00:05:24.000]  然後他跑到前頭
[00:05:24.000 --> 00:05:26.000]  爬上了一棵桑樹
[00:05:26.000 --> 00:05:27.000]  大家想像一下
[00:05:27.000 --> 00:05:29.000]  張大眼是桑樹
[00:05:29.000 --> 00:05:31.000]  要看耶穌
[00:05:31.000 --> 00:05:34.000]  因為耶穌必從那裡經過
[00:05:34.000 --> 00:05:35.000]  好了
[00:05:35.000 --> 00:05:39.000]  耶穌到了那裡
[00:05:39.000 --> 00:05:43.000]  抬頭一看
[00:05:43.000 --> 00:05:45.000]  對他說
[00:05:45.000 --> 00:05:47.000]  耶穌
[00:05:47.000 --> 00:05:49.000]  喂 你快點下來
[00:05:49.000 --> 00:05:51.000]  我住在你家裡
[00:05:51.000 --> 00:05:55.000]  然後
[00:05:55.000 --> 00:05:57.000]  他就急忙下來
[00:05:57.000 --> 00:05:59.000]  薩蓋急忙下來
[00:05:59.000 --> 00:06:02.000]  歡歡喜喜地接待耶穌
[00:06:02.000 --> 00:06:04.000]  眾人都看見
[00:06:04.000 --> 00:06:06.000]  都私下議論說
[00:06:06.000 --> 00:06:08.000]  我想大家一起讀
[00:06:08.000 --> 00:06:09.000]  1 2 3
[00:06:09.000 --> 00:06:14.000]  他警告罪人家女去住宿
[00:06:14.000 --> 00:06:17.000]  薩蓋站住
[00:06:17.000 --> 00:06:19.000]  同主說
[00:06:19.000 --> 00:06:21.000]  耶穌
[00:06:21.000 --> 00:06:25.000]  我會將我一半的財產分給窮人
[00:06:25.000 --> 00:06:27.000]  我以前騙了誰
[00:06:27.000 --> 00:06:30.000]  我現在會還四倍給他
[00:06:30.000 --> 00:06:32.000]  然後耶穌說
[00:06:32.000 --> 00:06:34.000]  今天救恩到了
[00:06:34.000 --> 00:06:37.000]  救恩到了這個家
[00:06:37.000 --> 00:06:40.000]  因為他也是亞伯拉罕的子孫
[00:06:40.000 --> 00:06:43.000]  人子來為要尋找
[00:06:43.000 --> 00:06:45.000]  拯救失喪的人
[00:06:45.000 --> 00:06:47.000]  拜拜
[00:06:47.000 --> 00:06:53.000]  好 感謝Rocky和Marco
[00:06:53.000 --> 00:06:56.000]  透過這個話劇
[00:06:56.000 --> 00:06:59.000]  讓我們可以更具體地看到
[00:06:59.000 --> 00:07:03.000]  薩蓋和耶穌相遇的時候的故事
[00:07:03.000 --> 00:07:06.000]  薩蓋是一個猶太人
[00:07:06.000 --> 00:07:08.000]  他是一個瑞利人
[00:07:08.000 --> 00:07:10.000]  我們下一幅就會看到
[00:07:10.000 --> 00:07:14.000]  他是一個有錢 有權 有勢 有地位的人
[00:07:14.000 --> 00:07:16.000]  他還騙人錢
[00:07:16.000 --> 00:07:18.000]  有件事想大家記住
[00:07:18.000 --> 00:07:23.000]  就是瑞利在當時被人看成
[00:07:23.000 --> 00:07:26.000]  殺人犯或小偷
[00:07:26.000 --> 00:07:28.000]  試想像一下
[00:07:28.000 --> 00:07:31.000]  一個月存了的零用錢
[00:07:31.000 --> 00:07:33.000]  一次被人騙光
[00:07:33.000 --> 00:07:35.000]  明明想買新的Switch遊戲
[00:07:35.000 --> 00:07:38.000]  或者想買新的文具
[00:07:38.000 --> 00:07:40.000]  但是被人騙了
[00:07:40.000 --> 00:07:44.000]  所以當時的人看薩蓋
[00:07:44.000 --> 00:07:47.000]  是一個好像小偷或殺人犯
[00:07:47.000 --> 00:07:49.000]  想大家記住這件事
[00:07:49.000 --> 00:07:52.000]  這個故事發生在耶利哥
[00:07:52.000 --> 00:07:56.000]  當時耶穌正在進入耶利哥
[00:07:56.000 --> 00:07:59.000]  在進入耶利哥之前
[00:07:59.000 --> 00:08:02.000]  他剛剛治療了一個盲人
[00:08:02.000 --> 00:08:05.000]  接著你會問
[00:08:05.000 --> 00:08:08.000]  為什麼一個這樣的人
[00:08:08.000 --> 00:08:10.000]  會想見耶穌
[00:08:10.000 --> 00:08:12.000]  為什麼一個殺人犯
[00:08:12.000 --> 00:08:14.000]  好像殺人犯 像小偷的人
[00:08:14.000 --> 00:08:16.000]  會想去見耶穌
[00:08:16.000 --> 00:08:20.000]  因為他好奇
[00:08:20.000 --> 00:08:22.000]  他想見
[00:08:22.000 --> 00:08:24.000]  其實他也有一段時間想見
[00:08:24.000 --> 00:08:28.000]  我們在第三節就會看到
[00:08:28.000 --> 00:08:32.000]  他要看漢
[00:08:32.000 --> 00:08:35.000]  其實原文的Greek裡
[00:08:35.000 --> 00:08:38.000]  Grema是一個不完整的語言
[00:08:38.000 --> 00:08:40.000]  是說一個在進行中
[00:08:40.000 --> 00:08:43.000]  他要看漢是一個在進行中的動作
[00:08:43.000 --> 00:08:45.000]  是未完成的
[00:08:45.000 --> 00:08:47.000]  是一個不完整的狀態
[00:08:47.000 --> 00:08:50.000]  不過薩蓋去見耶穌
[00:08:50.000 --> 00:08:52.000]  他也挺有堅持的
[00:08:52.000 --> 00:08:55.000]  我們剛才看到Rocky去扮薩蓋的時候
[00:08:55.000 --> 00:08:58.000]  又看了 又有很多人
[00:08:58.000 --> 00:09:00.000]  然後他又爬了上椅子上
[00:09:00.000 --> 00:09:03.000]  爬上樹上去見耶穌
[00:09:04.000 --> 00:09:06.000]  其實當時很多人都想
[00:09:06.000 --> 00:09:08.000]  對 勇著去見耶穌
[00:09:08.000 --> 00:09:13.000]  但是他的身高沒有限制他去見耶穌
[00:09:13.000 --> 00:09:15.000]  他沒有放棄
[00:09:15.000 --> 00:09:17.000]  不過大家又想想
[00:09:17.000 --> 00:09:22.000]  薩蓋明明有錢 有權 有地位
[00:09:22.000 --> 00:09:23.000]  有什麼都有
[00:09:23.000 --> 00:09:27.000]  老實說他可以叫手足借個靚名
[00:09:27.000 --> 00:09:29.000]  叫人借個靚名
[00:09:29.000 --> 00:09:32.000]  然後直接見耶穌就可以了
[00:09:32.000 --> 00:09:35.000]  為什麼要爬上樹上呢?
[00:09:35.000 --> 00:09:38.000]  其中一個解釋可以是
[00:09:38.000 --> 00:09:42.000]  其實這個情景有點像一個黑社會大佬
[00:09:42.000 --> 00:09:45.000]  不想自己的靚知道他去找牧師
[00:09:45.000 --> 00:09:47.000]  很尷尬的
[00:09:47.000 --> 00:09:50.000]  又或者 另一個可能性就是
[00:09:50.000 --> 00:09:55.000]  薩蓋他可能有機會是怕被耶穌拒絕
[00:09:55.000 --> 00:09:57.000]  他要爬上樹上
[00:09:57.000 --> 00:10:00.000]  各位explorer的男生
[00:10:00.000 --> 00:10:02.000]  是有的
[00:10:02.000 --> 00:10:09.000]  當你去跟一個第一次見面的女生見面的時候
[00:10:09.000 --> 00:10:12.000]  你都不會第一次說 我好喜歡你呀
[00:10:12.000 --> 00:10:14.000]  你不會這樣吧
[00:10:14.000 --> 00:10:16.000]  我希望你不是這樣
[00:10:16.000 --> 00:10:19.000]  你不會一來就跟她表白
[00:10:19.000 --> 00:10:21.000]  你都會遠距離觀察一下
[00:10:21.000 --> 00:10:23.000]  這個人是不是你的cup of tea
[00:10:23.000 --> 00:10:25.000]  是不是你的茶
[00:10:25.000 --> 00:10:28.000]  你才會向她去表白
[00:10:28.000 --> 00:10:30.000]  去approach她
[00:10:30.000 --> 00:10:33.000]  所以薩蓋也是一樣
[00:10:33.000 --> 00:10:36.000]  他沒有選擇直接去approach耶穌
[00:10:36.000 --> 00:10:40.000]  不過我們剛剛看到耶穌怎樣跟他相遇
[00:10:40.000 --> 00:10:43.000]  其實是耶穌叫他
[00:10:43.000 --> 00:10:45.000]  耶穌自己抬起頭
[00:10:45.000 --> 00:10:48.000]  然後他其實已經知道薩蓋在樹上
[00:10:48.000 --> 00:10:50.000]  他就跟薩蓋說
[00:10:50.000 --> 00:10:53.000]  快點下來吧 今天一定要去你家
[00:10:53.000 --> 00:10:56.000]  剛才Marco演繹得很好
[00:10:56.000 --> 00:11:00.000]  我們看到耶穌主動跟薩蓋說話
[00:11:00.000 --> 00:11:04.000]  可能耶穌身邊有更可愛的人
[00:11:04.000 --> 00:11:06.000]  可能有更好的人
[00:11:06.000 --> 00:11:09.000]  但他偏偏選擇了薩蓋
[00:11:09.000 --> 00:11:14.000]  一個當時被人看為欺負人反小偷的人去聊天
[00:11:14.000 --> 00:11:16.000]  終於去到他家
[00:11:16.000 --> 00:11:18.000]  可能當時的人會想
[00:11:18.000 --> 00:11:21.000]  薩蓋 輪都未輪到你
[00:11:21.000 --> 00:11:23.000]  耶穌是選擇去一個
[00:11:23.000 --> 00:11:26.000]  更慈善的人家 為甚麼去你家呢
[00:11:26.000 --> 00:11:33.000]  所以我們看到剛才薩蓋的回應
[00:11:33.000 --> 00:11:35.000]  他是多麼開心
[00:11:35.000 --> 00:11:37.000]  他被耶穌接納
[00:11:37.000 --> 00:11:41.000]  他終於見到他有一段時間想見的耶穌
[00:11:41.000 --> 00:11:45.000]  就好像當你追到你心儀的女孩
[00:11:45.000 --> 00:11:48.000]  現在女孩追男孩都可以
[00:11:48.000 --> 00:11:51.000]  當你追到你心儀的人
[00:11:51.000 --> 00:11:56.000]  代表他接納你
[00:11:56.000 --> 00:11:58.000]  代表當他說YES的時候
[00:11:58.000 --> 00:11:59.000]  他接納你
[00:11:59.000 --> 00:12:03.000]  薩蓋很喜樂地去接待耶穌
[00:12:03.000 --> 00:12:05.000]  但在另一邊廂
[00:12:05.000 --> 00:12:08.000]  會眾開始說
[00:12:08.000 --> 00:12:12.000]  耶穌跟薩蓋是甚麼組合
[00:12:12.000 --> 00:12:14.000]  到底發生了甚麼事
[00:12:14.000 --> 00:12:18.000]  為甚麼耶穌會去一個罪人的家
[00:12:18.000 --> 00:12:21.000]  煩啊 還要跟他聊天
[00:12:21.000 --> 00:12:23.000]  是甚麼組合
[00:12:23.000 --> 00:12:25.000]  這件事辦不成
[00:12:25.000 --> 00:12:30.000]  接著我們看到薩蓋的改變
[00:12:30.000 --> 00:12:32.000]  薩蓋跟耶穌說
[00:12:32.000 --> 00:12:37.000]  他會將他的收入分一半給窮人
[00:12:37.000 --> 00:12:39.000]  騙了誰的錢
[00:12:39.000 --> 00:12:43.000]  就將他所騙的四倍還給他們
[00:12:43.000 --> 00:12:47.000]  但我們看到薩蓋的改變
[00:12:47.000 --> 00:12:50.000]  當神的恩典、愛和憐憫
[00:12:50.000 --> 00:12:53.000]  去到他的心裏的時候
[00:12:53.000 --> 00:13:00.000]  薩蓋不再好像以前那樣執著和追求錢
[00:13:00.000 --> 00:13:05.000]  因為他知道耶穌的愛比錢還重要
[00:13:05.000 --> 00:13:09.000]  對於薩蓋來說並不容易
[00:13:09.000 --> 00:13:14.000]  要放下他一直追求的金錢
[00:13:14.000 --> 00:13:18.000]  可能我們今天追求的不是金錢
[00:13:18.000 --> 00:13:23.000]  我們今天有沒有一些東西
[00:13:23.000 --> 00:13:26.000]  是我們很執著、追求的呢
[00:13:26.000 --> 00:13:28.000]  過份追求到一個點
[00:13:28.000 --> 00:13:32.000]  是侵佔了我們跟神的關係呢
[00:13:32.000 --> 00:13:36.000]  耶穌接著就跟薩蓋說
[00:13:36.000 --> 00:13:38.000]  因為人子來
[00:13:38.000 --> 00:13:43.000]  耶穌來是為了要尋找
[00:13:43.000 --> 00:13:47.000]  為了要拯救失去的人
[00:13:47.000 --> 00:13:52.000]  所以耶穌選擇去到薩蓋的家
[00:13:52.000 --> 00:13:54.000]  縱使他犯過罪
[00:13:54.000 --> 00:13:57.000]  但耶穌依然愛他
[00:13:57.000 --> 00:14:01.000]  去到他的家、去到他的心裏
[00:14:01.000 --> 00:14:03.000]  各位explorer
[00:14:03.000 --> 00:14:06.000]  我們今天有沒有迷失了呢
[00:14:06.000 --> 00:14:13.000]  我們會不會都像薩哥一樣
[00:14:13.000 --> 00:14:18.000]  很執著、用盡辦法要多拿一些錢
[00:14:18.000 --> 00:14:20.000]  可能我們未必是錢
[00:14:20.000 --> 00:14:24.000]  去填補我們心裏的空洞呢
[00:14:24.000 --> 00:14:28.000]  我們會不會迷失了過份執著
[00:14:28.000 --> 00:14:31.000]  要拿一些好的成績
[00:14:31.000 --> 00:14:35.000]  我們是不是要得到父母的認同
[00:14:35.000 --> 00:14:38.000]  朋妹的讚賞
[00:14:38.000 --> 00:14:40.000]  或者可能你會說
[00:14:40.000 --> 00:14:43.000]  我只求一個漂亮的學位
[00:14:43.000 --> 00:14:45.000]  到大學就可以了
[00:14:45.000 --> 00:14:48.000]  但是這個追求會不會令到
[00:14:48.000 --> 00:14:51.000]  你跟神相處的時間少了呢
[00:14:51.000 --> 00:14:55.000]  又或者我們在選擇前路
[00:14:55.000 --> 00:14:57.000]  可能這個你們都很關注
[00:14:57.000 --> 00:15:00.000]  未來前路的方向的時候
[00:15:00.000 --> 00:15:02.000]  會不會覺得很迷失呢
[00:15:02.000 --> 00:15:04.000]  會不會是找工作呢
[00:15:04.000 --> 00:15:07.000]  究竟去哪裏生活好一點呢
[00:15:07.000 --> 00:15:12.000]  究竟要找一個怎樣的男朋友、女朋友呢
[00:15:12.000 --> 00:15:16.000]  或者會不會是跟著這個世界的標準
[00:15:16.000 --> 00:15:19.000]  已經跟到很累呢
[00:15:19.000 --> 00:15:24.000]  耶穌今天都在找你呢
[00:15:24.000 --> 00:15:29.000]  好,說一下我的很短的故事
[00:15:29.000 --> 00:15:33.000]  其實我以前都做過中學生
[00:15:33.000 --> 00:15:35.000]  我不是一直都是做神學生的
[00:15:35.000 --> 00:15:38.000]  我都有做過中學生的時候
[00:15:38.000 --> 00:15:43.000]  我當時都是讀A Level的
[00:15:43.000 --> 00:15:46.000]  我考試的時候是考A Level的系統
[00:15:46.000 --> 00:15:48.000]  可能你們現在有不同
[00:15:48.000 --> 00:15:52.000]  你們是DSE或者是還有些什麼的
[00:15:52.000 --> 00:15:55.000]  IB還有SAD
[00:15:55.000 --> 00:15:59.000]  我都有一段時間很執著
[00:15:59.000 --> 00:16:01.000]  很追求成績
[00:16:01.000 --> 00:16:04.000]  我是分秒必爭,我要去溫習
[00:16:04.000 --> 00:16:07.000]  分秒必爭到我連上廁所都不想去
[00:16:07.000 --> 00:16:11.000]  其實回想起來,我都覺得很不健康
[00:16:11.000 --> 00:16:15.000]  就是忍住,寧願先溫習,然後再去
[00:16:15.000 --> 00:16:18.000]  我覺得都很傻,很不健康
[00:16:18.000 --> 00:16:22.000]  為了要追自己想入的大學
[00:16:22.000 --> 00:16:25.000]  用自己的方法,不靠神
[00:16:25.000 --> 00:16:30.000]  我會形容當時我跟神的距離都是很遠
[00:16:30.000 --> 00:16:34.000]  我會用我家和長洲的距離來形容
[00:16:34.000 --> 00:16:41.000]  回想起來,其實當時我不夠分入我的第一選擇
[00:16:41.000 --> 00:16:44.000]  但是神依然讓我入
[00:16:44.000 --> 00:16:48.000]  神在這間大學裡面找回我
[00:16:48.000 --> 00:16:50.000]  並且去改變我
[00:16:50.000 --> 00:16:55.000]  讓我更加追求神的國和祂的意義
[00:16:55.000 --> 00:17:00.000]  這間大學就像薩基的耶利哥
[00:17:00.000 --> 00:17:02.000]  對我來說是我的耶利哥
[00:17:02.000 --> 00:17:08.000]  所以今天很想鼓勵大家
[00:17:08.000 --> 00:17:12.000]  去跟神接近神
[00:17:12.000 --> 00:17:17.000]  第一點,我們去跟神共處
[00:17:17.000 --> 00:17:21.000]  其實我很想大家知道
[00:17:21.000 --> 00:17:26.000]  有一個時間不是很悶
[00:17:26.000 --> 00:17:29.000]  要坐在這裡看很多次
[00:17:29.000 --> 00:17:31.000]  其實可以很創意的
[00:17:31.000 --> 00:17:35.000]  你可以和耶穌一起去吃早餐
[00:17:35.000 --> 00:17:37.000]  你可以和祂去行山
[00:17:37.000 --> 00:17:41.000]  可以和祂去跑步、吃茶、做蛋糕、喝咖啡、畫畫
[00:17:41.000 --> 00:17:43.000]  唱歌也可以
[00:17:43.000 --> 00:17:49.000]  總之有一個時間神可以透過這些活動和你說話
[00:17:49.000 --> 00:17:51.000]  其實也可以的
[00:17:51.000 --> 00:17:53.000]  你可以和神去談什麼都可以的
[00:17:53.000 --> 00:18:00.000]  總有一些活動會令你更加投入和神對話
[00:18:00.000 --> 00:18:05.000]  對於我來說,我自己是跑步和唱歌
[00:18:05.000 --> 00:18:09.000]  我會很專注和神聊天
[00:18:09.000 --> 00:18:14.000]  第二,我們要和神
[00:18:14.000 --> 00:18:18.000]  在神面前我們要去爭智
[00:18:18.000 --> 00:18:20.000]  我們要真誠
[00:18:20.000 --> 00:18:22.000]  我看到我寫了「Pull」
[00:18:22.000 --> 00:18:25.000]  即是我們要脫下我們的面具
[00:18:25.000 --> 00:18:30.000]  我們在這個世界裡
[00:18:30.000 --> 00:18:33.000]  為了達到一些準則和標準
[00:18:33.000 --> 00:18:37.000]  我們很容易會建很多牆
[00:18:37.000 --> 00:18:43.000]  因為我們想建這些牆去告訴世界
[00:18:43.000 --> 00:18:48.000]  我可以的,我能夠達到這個世界的標準
[00:18:48.000 --> 00:18:51.000]  但希伯來書是這樣說的
[00:18:51.000 --> 00:18:57.000]  祂要我們坦然無懼地去到神的私隱寶藏面前
[00:18:57.000 --> 00:18:59.000]  我們去到神的面前
[00:18:59.000 --> 00:19:05.000]  我們只需要做回真正的自己就可以了
[00:19:05.000 --> 00:19:07.000]  我們不需要很多掩飾
[00:19:07.000 --> 00:19:09.000]  我們不需要
[00:19:10.000 --> 00:19:12.000]  阿神,我可以的
[00:19:12.000 --> 00:19:14.000]  我沒事的,我可以的
[00:19:14.000 --> 00:19:21.000]  我們只需要將我們心裡的東西和神說就行了
[00:19:21.000 --> 00:19:28.000]  我們要記住耶穌是很準備和我們聊天
[00:19:28.000 --> 00:19:33.000]  就像耶穌主動和撒該聊天一樣
[00:19:33.000 --> 00:19:36.000]  祂看到撒該在樹上
[00:19:36.000 --> 00:19:41.000]  祂很想去了解我們生命裡的每一部分
[00:19:41.000 --> 00:19:45.000]  第三,這個太明顯了,所以我放在最後
[00:19:45.000 --> 00:19:49.000]  就是我們要看神的話語
[00:19:49.000 --> 00:19:52.000]  聖經裡面就是神的道
[00:19:52.000 --> 00:19:56.000]  聖經其實改變了很多人的生命
[00:19:56.000 --> 00:19:58.000]  你們知道嗎?
[00:19:58.000 --> 00:20:02.000]  是翻天覆地的改變
[00:20:04.000 --> 00:20:12.000]  神的話是真正可以滿足到我們心裡的地方
[00:20:12.000 --> 00:20:14.000]  可以滿足到我們的心
[00:20:14.000 --> 00:20:19.000]  因為我很肯定這本聖經神的話
[00:20:19.000 --> 00:20:22.000]  祂不會用世界的標準去量度你
[00:20:22.000 --> 00:20:27.000]  撒該和耶穌相遇的故事
[00:20:27.000 --> 00:20:30.000]  我們今天都了解多了
[00:20:30.000 --> 00:20:35.000]  回到剛才我們做的練習
[00:20:35.000 --> 00:20:39.000]  你能想像到耶穌在哪裡?
[00:20:39.000 --> 00:20:42.000]  在你的困難和壓力裡
[00:20:42.000 --> 00:20:49.000]  但我們今天願不願意和耶穌親近?
[00:20:49.000 --> 00:20:54.000]  我們想不想和祂有一個緊密的關係?
[00:20:54.000 --> 00:20:59.000]  撒該本來和耶穌的距離都是很遠的
[00:20:59.000 --> 00:21:02.000]  甚至祂也沒有想起祂
[00:21:02.000 --> 00:21:07.000]  但是耶穌就是這樣去到他的家
[00:21:07.000 --> 00:21:09.000]  並且去改變他
[00:21:09.000 --> 00:21:14.000]  他願意將他的罪放下去改過
[00:21:14.000 --> 00:21:21.000]  我們願不願意跨過我們的心理關卡去見神?
[00:21:21.000 --> 00:21:24.000]  其實見神並不難
[00:21:24.000 --> 00:21:28.000]  不需要先鋪好襯衫
[00:21:28.000 --> 00:21:30.000]  然後祈禱看看神會不會出現
[00:21:30.000 --> 00:21:32.000]  神是時時刻刻都會出現
[00:21:32.000 --> 00:21:34.000]  祂現在都在你旁邊
[00:21:34.000 --> 00:21:41.000]  我們可不可以不要再自己去背負所有的事情?
