
[00:00:00.000 --> 00:00:02.880]  各位兄弟妹平安
[00:02:02.640 --> 00:02:03.920]  那這是不行的
[00:02:03.920 --> 00:02:07.160]  所以今天我們會從經文裡面看一下
[00:02:07.160 --> 00:02:09.760]  保羅怎麼樣教導我們
[00:02:09.760 --> 00:02:13.880]  為見主面來做出預備
[00:02:13.880 --> 00:02:16.560]  我們先一起來看一下經文
[00:02:16.560 --> 00:02:20.680]  經文這裡是第四章十一到十二節這樣說
[00:02:20.680 --> 00:02:22.680]  要勵志怎麼樣
[00:02:22.680 --> 00:02:24.760]  過安靜的生活
[00:02:24.760 --> 00:02:26.280]  管自己的事
[00:02:26.280 --> 00:02:27.840]  親手做工
[00:02:27.840 --> 00:02:31.040]  正如我們從前吩咐你們的
[00:02:31.040 --> 00:02:33.040]  好使你們的行為
[00:02:33.040 --> 00:02:36.120]  能得外人的尊敬
[00:02:36.120 --> 00:02:39.360]  同時也不依賴任何人
[00:02:39.360 --> 00:02:40.960]  這裡我們看見什麼呢
[00:02:40.960 --> 00:02:42.720]  神教我們
[00:02:42.720 --> 00:02:46.960]  透過保羅教我們要過安靜的生活
[00:02:46.960 --> 00:02:48.240]  安靜的生活是什麼呢
[00:02:48.240 --> 00:02:49.880]  是不說話嗎
[00:02:49.880 --> 00:02:51.760]  我們不能不說話
[00:02:51.760 --> 00:02:55.080]  安靜在原文是這個意思的
[00:02:55.080 --> 00:02:59.360]  有四次出現在新約的當中
[00:02:59.360 --> 00:03:01.400]  有一次是有九月的意思
[00:03:01.400 --> 00:03:02.880]  就是休息
[00:03:02.880 --> 00:03:05.800]  你知道我們神創造了天地以後
[00:03:05.800 --> 00:03:08.520]  有安息日就是休息的意思
[00:03:08.520 --> 00:03:11.200]  那有三次就是有默然不語
[00:03:11.200 --> 00:03:13.160]  真的是不講話的
[00:03:13.160 --> 00:03:15.360]  但是經文怎麼會告訴我們
[00:03:15.360 --> 00:03:18.120]  不講話的過生活呢
[00:03:18.120 --> 00:03:19.560]  其實並不是
[00:03:19.560 --> 00:03:22.160]  如果我們從上下文去看呢
[00:03:22.160 --> 00:03:27.240]  意思是我們要過安分守己的生活
[00:03:27.240 --> 00:03:29.560]  安分守己的生活
[00:03:29.560 --> 00:03:33.160]  那就配合後面講的管自己的事
[00:03:33.160 --> 00:03:35.800]  還有親手做工
[00:03:35.800 --> 00:03:39.320]  所以我們第一點我們要來看
[00:03:39.320 --> 00:03:43.320]  如果我們說要預備見主面
[00:03:43.320 --> 00:03:45.920]  第一點就是我們要立志
[00:03:45.920 --> 00:03:49.480]  過安分守己的生活
[00:03:49.480 --> 00:03:51.880]  那你可能會好像我已經有了
[00:03:51.880 --> 00:03:52.920]  怎麼樣才算呢
[00:03:52.920 --> 00:03:57.000]  我們現在就繼續深入一點看一下
[00:03:57.000 --> 00:04:00.000]  你覺得一個過安靜的人的生活
[00:04:00.000 --> 00:04:01.360]  是怎麼樣呢
[00:04:01.360 --> 00:04:04.080]  或者我們可以反過來想一想
[00:04:04.080 --> 00:04:07.520]  一個不安靜過生活的人是怎麼樣
[00:04:07.520 --> 00:04:09.440]  你可能會有認識一些人
[00:04:09.440 --> 00:04:11.680]  甚至於偶爾自己也是這樣
[00:04:11.680 --> 00:04:14.280]  會跟別人吵架
[00:04:14.280 --> 00:04:15.560]  不只吵架
[00:04:15.560 --> 00:04:17.480]  有些人還打起來
[00:04:17.480 --> 00:04:20.160]  希望我們當中沒有打起來的
[00:04:20.160 --> 00:04:21.520]  還有什麼呢
[00:04:21.520 --> 00:04:24.560]  我們裡面可能會有很多爭競
[00:04:24.560 --> 00:04:25.840]  爭競
[00:04:25.840 --> 00:04:28.960]  紛爭或者批評論斷
[00:04:28.960 --> 00:04:30.280]  對不對
[00:04:30.280 --> 00:04:34.000]  那這樣的一個心態是帶出什麼呢
[00:04:34.000 --> 00:04:37.320]  除了那個行為不是很安靜以外呢
[00:04:37.320 --> 00:04:39.720]  其實心裡面的一種心態
[00:04:39.720 --> 00:04:42.000]  就是不謙卑
[00:04:42.000 --> 00:04:43.600]  而且覺得怎麼樣
[00:04:43.600 --> 00:04:45.360]  自己是對的
[00:04:45.360 --> 00:04:48.480]  別人是錯的
[00:04:48.480 --> 00:04:49.480]  還有什麼呢
[00:04:49.480 --> 00:04:52.920]  我們會覺得別人是欠我們東西的
[00:04:52.920 --> 00:04:55.560]  我們很少覺得自己欠別人的
[00:04:55.560 --> 00:04:58.560]  但聖經並不是這樣教導我們的
[00:04:58.560 --> 00:05:00.880]  我們要有謙卑的心
[00:05:00.880 --> 00:05:04.680]  看別人比自己強
[00:05:04.680 --> 00:05:07.560]  當我們覺得別人比自己強的時候
[00:05:07.560 --> 00:05:10.960]  其實我們越少會跟別人吵鬧
[00:05:10.960 --> 00:05:12.440]  爭競
[00:05:12.440 --> 00:05:15.960]  而且後面也說我們要管自己的事情
[00:05:15.960 --> 00:05:18.840]  你知道我們很多時候會怎麼樣呢
[00:05:18.840 --> 00:05:21.000]  都看別人
[00:05:21.000 --> 00:05:22.840]  從小我們已經開始了
[00:05:22.840 --> 00:05:24.800]  如果我們父母切蛋糕
[00:05:24.800 --> 00:05:25.640]  你會怎麼樣
[00:05:25.640 --> 00:05:27.040]  拿到以後
[00:05:27.040 --> 00:05:30.080]  看一下弟兄姐妹的那個有多大
[00:05:30.080 --> 00:05:31.360]  然後總是覺得
[00:05:31.360 --> 00:05:33.360]  怎麼他的比我大的
[00:05:33.360 --> 00:05:37.560]  怎麼弟弟又有那個草莓在上面的呢
[00:05:37.560 --> 00:05:39.480]  管自己的事情
[00:05:39.480 --> 00:05:42.040]  而且不一定是從一個不好的角度
[00:05:42.040 --> 00:05:43.440]  覺得自己的不夠
[00:05:43.440 --> 00:05:46.000]  有時候我們從好的角度
[00:05:46.000 --> 00:05:47.960]  也會看別人的
[00:05:47.960 --> 00:05:49.440]  怎麼說呢
[00:05:49.440 --> 00:05:50.240]  就是覺得
[00:05:50.240 --> 00:05:52.880]  其實我的蛋糕真的比其他人的大
[00:05:52.880 --> 00:05:53.800]  然後再看
[00:05:53.800 --> 00:05:55.680]  那你那麼不幸運
[00:05:55.680 --> 00:05:57.200]  你的比我小
[00:05:57.200 --> 00:06:00.000]  其實這樣的心態也是不好的
[00:06:00.000 --> 00:06:02.040]  聖經怎麼跟我們說呢
[00:06:02.040 --> 00:06:04.640]  管自己的事情
[00:06:04.640 --> 00:06:06.360]  你能不能下一次拿蛋糕
[00:06:06.360 --> 00:06:08.160]  等一下我們不是有
[00:06:08.160 --> 00:06:09.840]  七月份生育會嗎
[00:06:09.840 --> 00:06:10.840]  拿蛋糕的時候
[00:06:10.840 --> 00:06:12.720]  單純的看自己的
[00:06:12.720 --> 00:06:15.560]  當然我們這個年代都想減肥
[00:06:15.560 --> 00:06:16.280]  反而我們說
[00:06:16.280 --> 00:06:18.600]  給我一個小的
[00:06:18.600 --> 00:06:20.880]  但是想帶出的是什麼呢
[00:06:20.880 --> 00:06:22.440]  我們很多時候
[00:06:22.440 --> 00:06:25.480]  就會有這種不安分守己的
[00:06:25.480 --> 00:06:26.600]  而且後面呢
[00:06:26.600 --> 00:06:30.560]  也講到有沒有用自己的手來做功
[00:06:30.560 --> 00:06:33.040]  因為很多時候我們會
[00:06:33.040 --> 00:06:35.560]  想別人替我做
[00:06:35.560 --> 00:06:37.720]  把自己的責任給別人
[00:06:37.720 --> 00:06:39.520]  這樣最舒服的
[00:06:39.520 --> 00:06:41.240]  我想問一下
[00:06:41.240 --> 00:06:43.200]  家裡的杯子
[00:06:43.200 --> 00:06:45.160]  喝完水的時候
[00:06:45.160 --> 00:06:47.600]  誰把它帶到廚房裡面
[00:06:47.600 --> 00:06:50.120]  誰洗的
[00:06:50.120 --> 00:06:51.000]  你不做
[00:06:51.000 --> 00:06:54.440]  那個杯子會不會自己跑進去呢
[00:06:54.440 --> 00:06:57.440]  大概是有人把它拎進去了
[00:06:57.440 --> 00:06:58.680]  衣服也是一樣
[00:06:58.680 --> 00:06:59.360]  對不對
[00:06:59.360 --> 00:07:01.400]  我們的工作也是一樣
[00:07:01.400 --> 00:07:02.280]  你不做
[00:07:02.280 --> 00:07:05.840]  就代表你的同事要多做一點點了
[00:07:05.840 --> 00:07:07.680]  所以安分守己就說
[00:07:07.680 --> 00:07:11.360]  我們要自己做自己負責的事情
[00:07:11.360 --> 00:07:14.720]  甚至於比自己負責的要多一點點
[00:07:14.720 --> 00:07:16.440]  因為後面怎麼說呢
[00:07:16.440 --> 00:07:17.920]  經文是這樣講的
[00:07:17.920 --> 00:07:19.040]  因為這樣的話
[00:07:19.040 --> 00:07:23.720]  使你們的行為得到外人的尊敬
[00:07:23.720 --> 00:07:24.840]  因為這些呢
[00:07:24.840 --> 00:07:26.120]  我們不要以為
[00:07:26.120 --> 00:07:27.960]  我信主就可以了
[00:07:27.960 --> 00:07:32.840]  其實我們的行為常常會影響到別人的
[00:07:32.840 --> 00:07:34.800]  影響到別人信不信主的
[00:07:34.800 --> 00:07:37.080]  我們有沒有都聽過這是什麼
[00:07:37.080 --> 00:07:38.200]  你跟別人傳福音
[00:07:38.200 --> 00:07:39.920]  你要不要來教會
[00:07:39.920 --> 00:07:41.440]  然後耶穌很愛你
[00:07:41.440 --> 00:07:43.000]  然後他就會跟你說
[00:07:43.000 --> 00:07:45.880]  其實我以前認識過一些基督徒
[00:07:45.880 --> 00:07:47.160]  他就會跟你說
[00:07:47.160 --> 00:07:48.800]  他怎麼怎麼樣
[00:07:48.800 --> 00:07:51.000]  所以我不要信了
[00:07:51.000 --> 00:07:52.880]  所以其實我們的行為呢
[00:07:52.880 --> 00:07:54.440]  是要對外的
[00:07:54.440 --> 00:07:55.600]  別人要看到覺得
[00:07:55.600 --> 00:07:56.320]  哇
[00:07:56.320 --> 00:08:00.280]  這個基督徒怎麼樣可以不看別人的事情
[00:08:00.280 --> 00:08:02.840]  自己就做自己的本分
[00:08:02.840 --> 00:08:03.960]  而且呢
[00:08:03.960 --> 00:08:05.080]  他是很安靜的
[00:08:05.080 --> 00:08:06.320]  不會增進的
[00:08:06.320 --> 00:08:07.280]  哇
[00:08:07.280 --> 00:08:08.240]  不一樣的
[00:08:08.240 --> 00:08:09.600]  而且後面說什麼
[00:08:09.600 --> 00:08:11.960]  同事不要依賴任何人
[00:08:11.960 --> 00:08:14.280]  這裡當然不是說我們有需要的時候
[00:08:14.280 --> 00:08:16.040]  不能跟弟兄姊妹講啊
[00:08:16.040 --> 00:08:17.760]  家人有就是幫助
[00:08:17.760 --> 00:08:19.080]  不是這個意思
[00:08:19.080 --> 00:08:21.120]  而是長期的就是說
[00:08:21.120 --> 00:08:24.000]  把自己應該自己負擔的事情
[00:08:24.000 --> 00:08:25.360]  特別是金錢
[00:08:25.360 --> 00:08:27.520]  因為保羅常常會說
[00:08:27.520 --> 00:08:29.320]  就是他在傳道的時候
[00:08:29.320 --> 00:08:30.680]  也會自己做工
[00:08:30.680 --> 00:08:33.800]  因為他不希望成為別人的負擔
[00:08:33.800 --> 00:08:35.600]  所以我們要思考的
[00:08:35.600 --> 00:08:36.920]  就是這些
[00:08:36.920 --> 00:08:38.560]  我們有沒有過
[00:08:38.560 --> 00:08:40.160]  安靜的生活
[00:08:40.160 --> 00:08:41.960]  管理自己的事情
[00:08:41.960 --> 00:08:44.360]  親手做工呢
[00:08:44.360 --> 00:08:45.440]  那其實呢
[00:08:45.440 --> 00:08:47.880]  有時候會有人跟我講一下
[00:08:47.880 --> 00:08:49.480]  我的短處的
[00:08:49.480 --> 00:08:52.840]  你們喜歡聽別人講你的短處嗎
[00:08:52.840 --> 00:08:55.040]  喜歡的舉一下手
[00:08:55.040 --> 00:08:55.480]  哦
[00:08:55.480 --> 00:08:55.640]  好
[00:08:55.640 --> 00:08:56.800]  有幾位
[00:08:56.800 --> 00:08:59.000]  我也舉一下手
[00:08:59.000 --> 00:08:59.640]  其實呢
[00:08:59.640 --> 00:09:01.480]  以前不怎麼喜歡的
[00:09:01.480 --> 00:09:02.520]  但是後來發現
[00:09:02.520 --> 00:09:04.760]  其實那個是讓我成聖的
[00:09:04.760 --> 00:09:06.320]  是一件好事情
[00:09:06.320 --> 00:09:08.120]  但是以前別人講呢
[00:09:08.120 --> 00:09:10.680]  可能過不到這個安靜的生活
[00:09:10.680 --> 00:09:11.840]  為什麼
[00:09:11.840 --> 00:09:13.480]  很想多做解釋
[00:09:13.480 --> 00:09:13.880]  哦
[00:09:13.880 --> 00:09:15.040]  其實是這樣的
[00:09:15.040 --> 00:09:16.240]  其實是這樣的
[00:09:16.240 --> 00:09:19.320]  要對方去理解自己的立場
[00:09:19.320 --> 00:09:21.720]  但是如果過安靜的生活
[00:09:21.720 --> 00:09:24.560]  我們更多是做聆聽的工作
[00:09:24.560 --> 00:09:26.320]  我們去天秤去聽一下
[00:09:26.320 --> 00:09:26.680]  哦
[00:09:26.680 --> 00:09:27.320]  對哦
[00:09:27.320 --> 00:09:28.000]  是這樣的
[00:09:28.000 --> 00:09:29.720]  我怎麼樣可以改進
[00:09:29.720 --> 00:09:31.680]  過安靜的生活
[00:09:31.680 --> 00:09:32.640]  也不要管別人
[00:09:32.640 --> 00:09:33.760]  因為一般講的時候
[00:09:33.760 --> 00:09:33.880]  哎
[00:09:33.880 --> 00:09:34.600]  你就會說
[00:09:34.600 --> 00:09:34.800]  哎
[00:09:34.800 --> 00:09:36.520]  那那個人也沒有這樣做啊
[00:09:36.520 --> 00:09:37.960]  那個人有沒有這樣做
[00:09:37.960 --> 00:09:38.720]  對不對
[00:09:38.720 --> 00:09:41.520]  就可能會又去看別人怎麼來
[00:09:41.520 --> 00:09:43.240]  去對比自己
[00:09:43.240 --> 00:09:45.080]  也是不要的
[00:09:45.080 --> 00:09:46.160]  還有怎麼過安靜
[00:09:46.160 --> 00:09:47.920]  其實日常生活也會
[00:09:47.920 --> 00:09:49.000]  好像前幾天啊
[00:09:49.000 --> 00:09:50.240]  我在預備這個
[00:09:50.240 --> 00:09:50.600]  呃
[00:09:50.600 --> 00:09:51.840]  講到的時候
[00:09:51.840 --> 00:09:52.720]  我就來
[00:09:52.720 --> 00:09:53.240]  來想
[00:09:53.240 --> 00:09:53.400]  哦
[00:09:53.400 --> 00:09:55.560]  我要操練這個安靜的生活
[00:09:55.560 --> 00:09:56.160]  當天呢
[00:09:56.160 --> 00:09:57.240]  我都去了那個
[00:09:57.240 --> 00:09:57.640]  呃
[00:09:57.640 --> 00:09:59.320]  出去這個地鐵的時候
[00:09:59.320 --> 00:10:00.000]  我的包呢
[00:10:00.000 --> 00:10:01.360]  有一個口袋的啊
[00:10:01.360 --> 00:10:03.560]  就裝住這個雨傘
[00:10:03.560 --> 00:10:05.680]  就有一個小小的雨傘在那裡
[00:10:05.680 --> 00:10:06.640]  我走了走了走了
[00:10:06.640 --> 00:10:07.240]  哎
[00:10:07.240 --> 00:10:08.880]  感覺怎麼輕了
[00:10:08.880 --> 00:10:09.640]  在哦
[00:10:09.640 --> 00:10:13.400]  原來那個傘跟別人的衣服勾在一起
[00:10:13.400 --> 00:10:13.800]  啊
[00:10:13.800 --> 00:10:14.520]  那個人呢
[00:10:14.520 --> 00:10:15.320]  就很生氣說
[00:10:15.320 --> 00:10:15.840]  哎呀
[00:10:15.840 --> 00:10:18.920]  你的傘怎麼勾到我的衣服來呢
[00:10:18.920 --> 00:10:20.440]  其實我的心裡邊想
[00:10:20.440 --> 00:10:22.920]  不是你的衣服勾到我的傘嗎
[00:10:22.920 --> 00:10:24.440]  哈哈
[00:10:24.440 --> 00:10:25.320]  但是
[00:10:25.320 --> 00:10:27.240]  過安靜的生活
[00:10:27.240 --> 00:10:28.960]  就是我沒有跟他多做解釋
[00:10:28.960 --> 00:10:30.040]  沒有跟他說什麼
[00:10:30.040 --> 00:10:32.440]  我就慢慢的去解開
[00:10:32.440 --> 00:10:35.160]  就是勾住的那個那個事情
[00:10:35.160 --> 00:10:37.560]  他也慢慢從一個比較生氣的
[00:10:37.560 --> 00:10:39.600]  就是情緒慢慢又沒什麼了
[00:10:39.600 --> 00:10:41.120]  我們就分開了
[00:10:41.120 --> 00:10:44.120]  我就覺得其實我們日常生活也是這樣
[00:10:44.120 --> 00:10:47.000]  就我們對待旁邊過安靜的生活
[00:10:47.000 --> 00:10:50.160]  不一定別人完全理解你的立場
[00:10:50.160 --> 00:10:54.040]  也不需要跟別人紛爭講什麼
[00:10:54.040 --> 00:10:55.400]  就是知道
[00:10:55.400 --> 00:10:56.280]  安靜
[00:10:56.280 --> 00:10:58.720]  我們在組裡面他體會
[00:10:58.720 --> 00:11:02.040]  很多事情不用搞到那麼糟糕
[00:11:02.040 --> 00:11:03.600]  嗯
[00:11:03.600 --> 00:11:05.400]  而且我們會發現啊
[00:11:05.400 --> 00:11:06.720]  這樣過日子的話
[00:11:06.720 --> 00:11:09.600]  我們自己也平靜很多
[00:11:09.600 --> 00:11:10.520]  所以呢
[00:11:10.520 --> 00:11:13.040]  我們要去用一個
[00:11:13.040 --> 00:11:15.200]  榮耀神的方法
[00:11:15.200 --> 00:11:19.320]  當我們說我們要預備自己去面對神的時候
[00:11:19.320 --> 00:11:21.560]  我們不要做那個在地鐵站跟別人
[00:11:21.560 --> 00:11:21.880]  哎
[00:11:21.880 --> 00:11:22.520]  不是我啊
[00:11:22.520 --> 00:11:24.240]  是你在爭吵的人
[00:11:24.240 --> 00:11:26.520]  這個做不到什麼好見證的
[00:11:26.520 --> 00:11:28.560]  我們也要在日常生活裡面
[00:11:28.560 --> 00:11:29.560]  跟家人啊
[00:11:29.560 --> 00:11:30.640]  跟朋友啊
[00:11:30.640 --> 00:11:34.000]  也是處於一個很平靜
[00:11:34.000 --> 00:11:38.000]  一個相處上面是很有愛
[00:11:38.000 --> 00:11:40.880]  很有那種合一的心
[00:11:40.880 --> 00:11:42.880]  我們才能榮耀主
[00:11:42.880 --> 00:11:44.600]  別人看見哇
[00:11:44.600 --> 00:11:46.680]  這位基督徒不一樣
[00:11:46.680 --> 00:11:48.440]  我要信這樣的主
[00:11:48.440 --> 00:11:49.920]  好
[00:11:49.920 --> 00:11:50.640]  嗯
[00:11:50.640 --> 00:11:51.240]  還有呢
[00:11:51.240 --> 00:11:52.440]  就是我們
[00:11:52.440 --> 00:11:53.000]  嗯
[00:11:53.000 --> 00:11:55.440]  一起來看下面的經文的時候呢
[00:11:55.440 --> 00:11:58.200]  我們會看到什麼呢
[00:11:58.200 --> 00:11:59.240]  第二段啊
[00:11:59.240 --> 00:12:00.840]  他就是這樣說了啊
[00:12:00.840 --> 00:12:04.160]  弟兄們至於已睡了的人
[00:12:04.160 --> 00:12:06.320]  我們不怨你們不知道
[00:12:06.320 --> 00:12:08.240]  恐怕你們怎麼樣
[00:12:08.240 --> 00:12:09.440]  憂傷
[00:12:09.440 --> 00:12:12.880]  像那些沒有指望的人一樣
[00:12:12.880 --> 00:12:15.800]  幾年我們信耶穌死了
[00:12:15.800 --> 00:12:16.840]  復活了
[00:12:16.840 --> 00:12:20.160]  那些已經在耶穌睡了的人
[00:12:20.160 --> 00:12:24.680]  神也必將他們與耶穌一同帶來
[00:12:24.680 --> 00:12:28.120]  我們從這兩節經文裡面看到什麼
[00:12:28.120 --> 00:12:32.320]  應該啊在當時他們在等候主的時候
[00:12:32.320 --> 00:12:35.200]  有一些人是離世了
[00:12:35.200 --> 00:12:38.280]  因為當代的人有很多當時以為
[00:12:38.280 --> 00:12:39.640]  在那一代
[00:12:39.640 --> 00:12:41.840]  耶穌就已經會回來
[00:12:41.840 --> 00:12:42.920]  所以呢
[00:12:42.920 --> 00:12:45.520]  他們在等呢等呢的時候
[00:12:45.520 --> 00:12:47.160]  有人就離世了
[00:12:47.160 --> 00:12:48.360]  他們就很恐怕
[00:12:48.360 --> 00:12:49.040]  哎呀
[00:12:49.040 --> 00:12:51.680]  那些人就跟主沒有份了
[00:12:51.680 --> 00:12:53.520]  就特別的憂傷
[00:12:53.520 --> 00:12:54.760]  但是這裡說
[00:12:54.800 --> 00:12:58.200]  不要像那些沒有指望的人一樣
[00:12:58.200 --> 00:12:59.760]  所以意思是什麼呢
[00:12:59.760 --> 00:13:02.160]  我們可不可以憂傷
[00:13:02.160 --> 00:13:02.920]  可以的
[00:13:02.920 --> 00:13:05.480]  你不要周邊有人過世
[00:13:05.480 --> 00:13:07.280]  你就Hurray感謝主
[00:13:07.280 --> 00:13:08.960]  不是這樣的
[00:13:08.960 --> 00:13:10.840]  而是你可以憂傷
[00:13:10.840 --> 00:13:13.280]  但是呢這個程度
[00:13:13.280 --> 00:13:16.280]  不要好像那些沒有指望的人一樣
[00:13:16.280 --> 00:13:18.480]  因為你知道有一天
[00:13:18.480 --> 00:13:20.040]  你會再見到那個人
[00:13:20.040 --> 00:13:22.720]  他在主裡面是有份的
[00:13:22.720 --> 00:13:25.040]  我前面也有機會跟大家分享過
[00:13:25.040 --> 00:13:28.280]  我父親在他末期癌症的時候
[00:13:28.280 --> 00:13:30.880]  其實是有一群很愛主的人
[00:13:30.880 --> 00:13:32.200]  跟他傳福音
[00:13:32.200 --> 00:13:34.680]  邀請他到佈道會
[00:13:34.680 --> 00:13:38.040]  以至於他在他那段時間能夠信主
[00:13:38.040 --> 00:13:39.800]  也幫他約了醫生
[00:13:39.800 --> 00:13:43.080]  跟他一起去講解這個真理
[00:13:43.080 --> 00:13:45.480]  所以他最後是有受洗
[00:13:45.480 --> 00:13:49.040]  也是基督歸於耶穌的裡面的
[00:13:49.040 --> 00:13:51.800]  所以我是很清楚有一天
[00:13:51.800 --> 00:13:54.880]  我是跟我父親還是會見面的
[00:13:54.880 --> 00:13:56.880]  我有這樣的一個指望
[00:13:56.880 --> 00:13:58.440]  這樣的一個盼望
[00:13:58.440 --> 00:14:00.160]  多幸福
[00:14:00.160 --> 00:14:01.200]  那我們會想
[00:14:01.200 --> 00:14:04.240]  那為什麼神要告訴我們這一點呢
[00:14:04.240 --> 00:14:06.720]  因為那些已經過去的人
[00:14:06.720 --> 00:14:08.160]  已經過去了
[00:14:08.160 --> 00:14:10.040]  我們現在如果說
[00:14:10.040 --> 00:14:13.160]  要預備主再來的時候
[00:14:13.160 --> 00:14:17.400]  這個消息跟我們有什麼關係呢
[00:14:17.400 --> 00:14:19.760]  其實是要告訴我們
[00:14:19.760 --> 00:14:23.600]  把這樣的一個指望傳遞出去
[00:14:23.600 --> 00:14:25.560]  這個就是第二點
[00:14:25.560 --> 00:14:27.520]  我們看到保羅
[00:14:27.520 --> 00:14:29.840]  我們看到有指望
[00:14:29.840 --> 00:14:32.800]  是因為他們知道有一天要復活
[00:14:32.800 --> 00:14:36.920]  但是我們周邊有沒有人是不知道的
[00:14:36.920 --> 00:14:37.920]  有
[00:14:37.920 --> 00:14:40.560]  有沒有人是還沒有接受的
[00:14:40.560 --> 00:14:41.960]  有
[00:14:41.960 --> 00:14:45.160]  但是我們有沒有很緊迫的說
[00:14:45.160 --> 00:14:47.360]  哎呀 我一定要把這個福音
[00:14:47.360 --> 00:14:49.520]  指望跟他講
[00:14:49.520 --> 00:14:51.520]  還是我們可能就說
[00:14:51.520 --> 00:14:53.440]  那下一次吧
[00:14:53.440 --> 00:14:56.760]  下一年還有不當會的時候我再邀請吧
[00:14:56.760 --> 00:14:59.200]  那個緊迫性在哪裡呢
[00:14:59.200 --> 00:15:03.880]  就是他可能隨時都會離世
[00:15:03.880 --> 00:15:05.760]  我們也是
[00:15:05.760 --> 00:15:08.840]  那我們有沒有抓緊這個機會呢
[00:15:08.840 --> 00:15:10.120]  如果沒有的話
[00:15:10.120 --> 00:15:12.720]  那些人現在活著的時候
[00:15:12.720 --> 00:15:14.960]  是沒有指望的
[00:15:14.960 --> 00:15:18.720]  他們的家人也有機會離世以後
[00:15:18.720 --> 00:15:21.120]  他們就沒有辦法再見了
[00:15:21.120 --> 00:15:22.760]  所以這個是很重要的
[00:15:22.760 --> 00:15:25.840]  我們要抓緊這個時間
[00:15:25.840 --> 00:15:28.800]  那話說回來
[00:15:28.800 --> 00:15:30.400]  大概一兩個星期前
[00:15:30.400 --> 00:15:33.320]  我就帶Isabella去看醫生
[00:15:33.320 --> 00:15:34.960]  就是去了醫院
[00:15:34.960 --> 00:15:37.680]  你知道政府的那些要等很久的嘛
[00:15:37.680 --> 00:15:39.840]  然後後面呢我就需要
[00:15:39.840 --> 00:15:41.600]  就是等藥
[00:15:41.600 --> 00:15:42.440]  我就坐在那裡
