
[00:00:00.000 --> 00:00:09.000]  早晨,今天是九月最後一個星期
[00:06:07.000 --> 00:06:14.000]  原來我一直的概念都是不對的
[00:06:14.000 --> 00:06:18.000]  不是九個果子單獨的
[00:06:18.000 --> 00:06:25.000]  其實就像這幅圖畫,它只是一個一個的果子
[00:06:25.000 --> 00:06:30.000]  一個裡面包含了這九樣東西
[00:06:30.000 --> 00:06:38.000]  我們在中文和英文的經文裡的果子,看不到為什麼會這樣
[00:06:38.000 --> 00:06:42.000]  但在原文的聖經裡,說得很清楚
[00:06:42.000 --> 00:06:45.000]  說這個果子是一個單數
[00:06:45.000 --> 00:06:52.000]  所以這個果子是一個果子裡面包含了這九個的特性
[00:06:52.000 --> 00:06:59.000]  我們看到了,有九個,我們可以這樣把它分為四個部分
[00:06:59.000 --> 00:07:05.000]  第一個部分,人愛喜樂和平,這三個我們叫做Big Three
[00:07:05.000 --> 00:07:08.000]  是最重要的
[00:07:08.000 --> 00:07:13.000]  然後有忍耐、恩慈、良善、信實、溫柔
[00:07:13.000 --> 00:07:19.000]  這四組就是與人相處的特質
[00:07:19.000 --> 00:07:25.000]  最後就是節制,一個果子裡面包含了九樣東西
[00:07:25.000 --> 00:07:38.000]  我們可以看看,人愛是不是只是一個很簡單的愛心呢?
[00:07:38.000 --> 00:07:44.000]  這裡說,人愛是隨著聖靈而來
[00:07:44.000 --> 00:07:49.000]  在主裡面要有彼此愛心的服侍
[00:07:49.000 --> 00:07:59.000]  因著聖靈帶領我們,而行出互相幫助,有愛心的才叫人愛
[00:07:59.000 --> 00:08:03.000]  至於喜樂,這九樣東西我很簡單地說
[00:08:03.000 --> 00:08:09.000]  喜樂不是我們人裡面的那種開心快樂
[00:08:09.000 --> 00:08:17.000]  即是今天我不開心,我要去打機,或者我去買一樣東西,哄自己開心
[00:08:17.000 --> 00:08:19.000]  這個叫做喜樂
[00:08:19.000 --> 00:08:29.000]  這個喜樂是與我們要在主裡面的那種開心才算是喜樂
[00:08:29.000 --> 00:08:34.000]  即是當我們認識了主耶穌,那個喜樂是從祂而來
[00:08:34.000 --> 00:08:37.000]  那個喜樂是盼望的喜樂
[00:08:37.000 --> 00:08:41.000]  即是當我們知道自己有永恆的生命的時候
[00:08:41.000 --> 00:08:46.000]  知道我們自己無論任何事情,神都會帶領我們跨過的時候
[00:08:46.000 --> 00:08:51.000]  那一種的喜樂是憐於主的
[00:08:51.000 --> 00:08:55.000]  這個才是聖靈所提及的喜樂
[00:08:55.000 --> 00:09:05.000]  至於和平,和平不是只是說不打仗,不去侵略別人
[00:09:05.000 --> 00:09:15.000]  在聖經所說的原文,是和平安一樣,不單止是說不戰爭
[00:09:15.000 --> 00:09:21.000]  而且還要是得到耶穌賜給我們的那份聖義利的平安
[00:09:21.000 --> 00:09:26.000]  所以這三個我們剛才說了,是Big Three
[00:09:26.000 --> 00:09:34.000]  Big Three其實就是人愛喜樂和平,和信無愛,這三樣東西是相對的
[00:09:34.000 --> 00:09:39.000]  信無愛是我們基督教有一個很核心的價值
[00:09:39.000 --> 00:09:44.000]  所以這三樣東西在我們每一個人的聖靈裏面帶著
[00:09:44.000 --> 00:09:49.000]  這三樣東西都會在我們聖靈裏面出現
[00:09:49.000 --> 00:09:56.000]  然後就繼續忍耐,忍耐就不是整天說
[00:09:56.000 --> 00:10:00.000]  算了,他做這個事,我忍他吧,我忍他吧
[00:10:00.000 --> 00:10:07.000]  保羅告訴我們,我們的忍耐是可以忍耐他的錯誤
[00:10:07.000 --> 00:10:11.000]  但在忍耐的同時,我們是要怎樣呢?
[00:10:11.000 --> 00:10:19.000]  是要幫助他改過,是要教訓,督責,警戒和勸勉
[00:10:19.000 --> 00:10:31.000]  不是單單只是忍耐這麼簡單,只是含忍這件事不是這裡所教我們的
[00:10:31.000 --> 00:10:37.000]  忍耐真的要包含教導、督責、勸勉
[00:10:37.000 --> 00:10:46.000]  因詞,因詞在《哥倫多前書》裏說
[00:10:46.000 --> 00:10:49.000]  愛是恆久忍耐,又有因詞
[00:10:49.000 --> 00:10:52.000]  因詞是愛的積極一面
[00:10:52.000 --> 00:10:55.000]  當我們有這份愛,有這份因詞的時候
[00:10:55.000 --> 00:11:02.000]  我們就能夠在基督的群體裏面彼此服侍,彼此有愛心
[00:11:02.000 --> 00:11:08.000]  然後是良善,良善是和公義一對出現的
[00:11:08.000 --> 00:11:18.000]  有這個果子的時候,我們就會慷慨去做一些樂意幫助人的人
[00:11:18.000 --> 00:11:24.000]  付出一些好處,不會幫人計較
[00:11:24.000 --> 00:11:27.000]  我幫你做了這件事,我就會得到什麼收穫
[00:11:27.000 --> 00:11:33.000]  不是這樣的,良善就是當我們知道這個人需要幫忙的時候
[00:11:33.000 --> 00:11:36.000]  我們盡力去幫他
[00:11:36.000 --> 00:11:42.000]  然後是信實,信實在原文是信心
[00:11:42.000 --> 00:11:47.000]  就是指人與人之間要有忠誠、忠信
[00:11:47.000 --> 00:11:51.000]  讓人覺得你是可靠、值得依賴的
[00:11:51.000 --> 00:11:54.000]  這個才是信實
[00:11:54.000 --> 00:11:59.000]  然後是溫柔,想起溫柔是怎樣呢?
[00:11:59.000 --> 00:12:01.000]  我夠不夠溫柔?
[00:12:01.000 --> 00:12:07.000]  還是溫柔就是要很斯文,說話很小聲
[00:12:07.000 --> 00:12:11.000]  沒有力氣,沒有活力
[00:12:11.000 --> 00:12:14.000]  這種叫斯文呢?原來不是
[00:12:14.000 --> 00:12:17.000]  神告訴我們溫柔是怎樣的
[00:12:17.000 --> 00:12:24.000]  神透過希臘文告訴我們,溫柔是剛柔合一的
[00:12:24.000 --> 00:12:31.000]  不是說話小聲,這些才是溫柔
[00:12:31.000 --> 00:12:34.000]  溫柔是剛柔合一的
[00:12:34.000 --> 00:12:39.000]  當你遇到不對的事,當你在一個適當的位置
[00:12:39.000 --> 00:12:43.000]  當你在用適當的方法的時候
[00:12:43.000 --> 00:12:53.000]  你懂得如何在不同的場合、處境、地方去做神所教我們的事
[00:12:53.000 --> 00:12:57.000]  不是像剛才所說的相對的
[00:12:57.000 --> 00:13:01.000]  不是溫柔讓人任意欺凌
[00:13:01.000 --> 00:13:10.000]  任意含忍、遷就,這些都不是神要的
[00:13:10.000 --> 00:13:17.000]  神要知道何時我們要說話,何時要拒絕
[00:13:17.000 --> 00:13:21.000]  拒絕這件事好像很難
[00:13:21.000 --> 00:13:28.000]  拒絕是要告訴我們,我們要自己能控制
[00:13:28.000 --> 00:13:33.000]  哪些事可以做,哪些事不可以做
[00:13:33.000 --> 00:13:37.000]  其實有很多時候,我們明知有些事是不可以做的
[00:13:37.000 --> 00:13:40.000]  但是我們就做了
[00:13:40.000 --> 00:13:45.000]  其實腦和心經常說相差有八寸
[00:13:45.000 --> 00:13:48.000]  我們腦經常不想做的時候
[00:13:48.000 --> 00:13:53.000]  不知道為什麼心又會帶著我們去做
[00:13:53.000 --> 00:13:56.000]  不知道是不是因為距離的關係
[00:13:56.000 --> 00:14:01.000]  所以我們要學習如何將腦和心連在一起
[00:14:01.000 --> 00:14:05.000]  才可以做到節制這件事
[00:14:05.000 --> 00:14:12.000]  不單止要顧及自己,還要顧及其他人
[00:14:12.000 --> 00:14:16.000]  這才是真正的節制
[00:14:16.000 --> 00:14:19.000]  這個九個屬靈的果子
[00:14:19.000 --> 00:14:27.000]  不知道跟你昔日在不同時段所學習的有沒有不一樣呢?
[00:14:27.000 --> 00:14:30.000]  我今次有很大的發言
[00:14:30.000 --> 00:14:34.000]  我希望你同樣可以跟我一起有不同的發言
[00:14:34.000 --> 00:14:37.000]  不同的發言還要告訴我們
[00:14:37.000 --> 00:14:40.000]  有些要注意的地方
[00:14:40.000 --> 00:14:44.000]  當我們沒有這九個屬靈的時候
[00:14:44.000 --> 00:14:50.000]  我們在基督的群體裏就會作出很多
[00:14:50.000 --> 00:14:54.000]  好像剛才所讀的經文一樣
[00:14:54.000 --> 00:14:59.000]  會任由我們的肉體產生一些不好的行為
[00:14:59.000 --> 00:15:05.000]  自我中心、仇恨、憎恨、妒忌、憤怒等等
[00:15:05.000 --> 00:15:11.000]  這些就是出於自己肉體的行為
[00:15:11.000 --> 00:15:16.000]  所以聖經叫我們特別注意幾件事
[00:15:16.000 --> 00:15:23.000]  第一件事就是,這個果子是必然會成長的
[00:15:23.000 --> 00:15:28.000]  可能你說:我好像沒有節制
[00:15:28.000 --> 00:15:30.000]  我又沒有溫柔
[00:15:30.000 --> 00:15:32.000]  我又不夠平安
[00:15:32.000 --> 00:15:35.000]  但其實剛才我所說的
[00:15:35.000 --> 00:15:41.000]  我們一個人裏面是包含了這九樣東西
[00:15:41.000 --> 00:15:45.000]  這九樣東西就好像我們為什麼會用果子
[00:15:45.000 --> 00:15:48.000]  果子的原因就是普羅想告訴我們
[00:15:48.000 --> 00:15:51.000]  好像生果一樣
[00:15:51.000 --> 00:15:55.000]  我們慢慢地它會長大
[00:15:55.000 --> 00:15:57.000]  這是必然性的
[00:15:57.000 --> 00:16:02.000]  所以我們會慢慢地生命去改變
[00:16:02.000 --> 00:16:04.000]  這是必然性的
[00:16:04.000 --> 00:16:06.000]  然後我們會知道
[00:16:06.000 --> 00:16:08.000]  因信稱義
[00:16:08.000 --> 00:16:12.000]  我們一開始說
[00:16:12.000 --> 00:16:14.000]  作為基督徒我們因信稱義
[00:16:14.000 --> 00:16:16.000]  我們只要信的話
[00:16:16.000 --> 00:16:18.000]  我們就被稱為義人
[00:16:18.000 --> 00:16:22.000]  不是因為我們有好的果子
[00:16:22.000 --> 00:16:24.000]  好的行為
[00:16:24.000 --> 00:16:26.000]  我們才稱為義人
[00:16:26.000 --> 00:16:28.000]  這也是很重要的
[00:16:28.000 --> 00:16:31.000]  接下來,果子的成長
[00:16:31.000 --> 00:16:34.000]  當我們必然慢慢地成長的時候
[00:16:34.000 --> 00:16:39.000]  我們是整個人心思意念的改變
[00:16:39.000 --> 00:16:44.000]  而不是靠我們自己一步就可以改變
[00:16:44.000 --> 00:16:47.000]  是要慢慢地成長
[00:16:47.000 --> 00:16:52.000]  而這個成長不是靠我們自己的成長
[00:16:52.000 --> 00:16:54.000]  是一開始所說的
[00:16:54.000 --> 00:16:57.000]  順著聖靈的帶領
[00:16:57.000 --> 00:17:00.000]  去一步一步地成長
[00:17:00.000 --> 00:17:03.000]  甚至我們心思意念自己的改變
[00:17:03.000 --> 00:17:05.000]  可能你都沒有發現
[00:17:05.000 --> 00:17:12.000]  是身邊的人慢慢地一天一天地看到
[00:17:12.000 --> 00:17:15.000]  接下來,我剛才所說
[00:17:15.000 --> 00:17:20.000]  一個果子裡面包含了這九個特性
[00:17:20.000 --> 00:17:23.000]  這九個特性是怎樣呢?
[00:17:23.000 --> 00:17:25.000]  我們是靠著聖靈
[00:17:25.000 --> 00:17:27.000]  憑著這個信心
[00:17:27.000 --> 00:17:31.000]  我們知道我們每一個人都有這九個特性
[00:17:31.000 --> 00:17:35.000]  我們這九個特性慢慢地成長
[00:17:35.000 --> 00:17:38.000]  是在主裡面的成長
[00:17:38.000 --> 00:17:40.000]  而不是說
[00:17:40.000 --> 00:17:44.000]  我有仁愛,但我又沒有喜樂
[00:17:44.000 --> 00:17:47.000]  我有平安,但我又不會有節制
[00:17:47.000 --> 00:17:49.000]  是不會的
[00:17:49.000 --> 00:17:51.000]  是一定的
[00:17:51.000 --> 00:17:56.000]  你和我都一定有這九個特性
[00:17:56.000 --> 00:18:01.000]  你說,好像聽起來很難
[00:18:01.000 --> 00:18:05.000]  如果我們是靠著聖靈得生
[00:18:05.000 --> 00:18:09.000]  我們必須要靠著聖靈行事
[00:18:09.000 --> 00:18:12.000]  我們再看最後一段經文
[00:18:12.000 --> 00:18:14.000]  麻煩Carmen
[00:18:14.000 --> 00:18:18.000]  基督耶穌的人,是已經把肉體
[00:18:18.000 --> 00:18:23.000]  連肉體的邪情絲肉,銅釘在十字架上了
[00:18:23.000 --> 00:18:26.000]  我們若是靠聖靈得生
[00:18:26.000 --> 00:18:29.000]  就當靠聖靈行事
[00:18:29.000 --> 00:18:32.000]  不要貪圖虛名
[00:18:32.000 --> 00:18:36.000]  彼此惹氣,互相嫉妒
[00:18:36.000 --> 00:18:39.000]  這段經文告訴我們
[00:18:39.000 --> 00:18:43.000]  當我們跟著聖靈行走的時候
[00:18:43.000 --> 00:18:46.000]  當每個人都有這九個宿命的果子的時候
[00:18:46.000 --> 00:18:53.000]  我們就會將昔日的邪情絲肉
[00:18:53.000 --> 00:18:57.000]  自己想做就去做的念頭
[00:18:57.000 --> 00:19:01.000]  和耶穌基督一同釘在十字架上
[00:19:01.000 --> 00:19:05.000]  已經是過去,已經不再一樣
[00:19:05.000 --> 00:19:08.000]  我們如果是靠聖靈得生
[00:19:08.000 --> 00:19:13.000]  我們把舊的我釘在十字架上
[00:19:13.000 --> 00:19:17.000]  重新成為一個新的我的時候
[00:19:17.000 --> 00:19:20.000]  我們就要靠聖靈行事
[00:19:20.000 --> 00:19:23.000]  靠聖靈行事是為何呢?
[00:19:23.000 --> 00:19:27.000]  就是剛才所說的九個特性去行事
[00:19:27.000 --> 00:19:30.000]  我們不會貪圖虛名
[00:19:30.000 --> 00:19:34.000]  亦不會彼此惹怒大家
[00:19:34.000 --> 00:19:36.000]  甚至互相嫉妒
[00:19:36.000 --> 00:19:39.000]  這是一個很重要的提醒
[00:19:39.000 --> 00:19:46.000]  當我們發現自己還會妒忌別人
[00:19:46.000 --> 00:19:51.000]  還會跟別人爭敬
[00:19:51.000 --> 00:19:56.000]  我們就要學會如何好好反省
[00:19:56.000 --> 00:19:59.000]  如果我們說自己是一個基督徒
[00:19:59.000 --> 00:20:01.000]  我們是信主的人的時候
[00:20:01.000 --> 00:20:05.000]  就好像前面經文所提及
[00:20:05.000 --> 00:20:07.000]  我們有九個特性
[00:20:07.000 --> 00:20:11.000]  這九個特性是隨神而來
[00:20:11.000 --> 00:20:14.000]  是隨著聖靈而行
[00:20:14.000 --> 00:20:18.000]  你說好像很難
[00:20:18.000 --> 00:20:23.000]  行事每一件事都要有這九個特性的時候
[00:20:23.000 --> 00:20:25.000]  會不會很難呢?
[00:20:25.000 --> 00:20:28.000]  會不會有人愛就沒有喜樂
[00:20:28.000 --> 00:20:31.000]  和平就沒有節制呢?
[00:20:31.000 --> 00:20:34.000]  我又發現不是
[00:20:34.000 --> 00:20:36.000]  當我預備這段經文的時候
[00:20:36.000 --> 00:20:39.000]  我突然想起一個群體
[00:20:39.000 --> 00:20:41.000]  很想跟大家分享
[00:20:41.000 --> 00:20:46.000]  在過去兩年我參與一些營會的時候
[00:20:46.000 --> 00:20:52.000]  看到這群基督徒的年青人
[00:20:52.000 --> 00:20:55.000]  和大家的年紀都很接近
[00:20:55.000 --> 00:20:57.000]  但他們的生命
[00:20:57.000 --> 00:21:02.000]  真的有主所流露出來的九個宿命的果子
[00:21:02.000 --> 00:21:04.000]  你們知不知道
[00:21:04.000 --> 00:21:08.000]  廣福堂有一個叫做陽光家族的群體
[00:21:08.000 --> 00:21:12.000]  這個群體是很特別的
[00:21:12.000 --> 00:21:14.000]  特別在於
[00:21:14.000 --> 00:21:20.000]  這些小朋友都是一些特殊小朋友
[00:21:20.000 --> 00:21:22.000]  他們各有問題
[00:21:22.000 --> 00:21:26.000]  可能有自閉症、輕度弱智等等
[00:21:26.000 --> 00:21:28.000]  在世人的眼裡
[00:21:28.000 --> 00:21:35.000]  他們就像角落生物的肥豬扒和蝦尾一樣
[00:21:35.000 --> 00:21:40.000]  沒有人要的,都是被人唾棄的
[00:21:40.000 --> 00:21:43.000]  甚至他們的公公婆婆
[00:21:43.000 --> 00:21:48.000]  會覺得前世做錯了甚麼
[00:21:48.000 --> 00:21:51.000]  為甚麼會有這樣的孫子呢?
[00:21:51.000 --> 00:21:53.000]  但我想告訴大家
[00:21:53.000 --> 00:21:56.000]  其實這群小朋友
[00:21:56.000 --> 00:22:00.000]  他們都是神精心的創造
[00:22:00.000 --> 00:22:04.000]  他們每一個人都有他們的價值
[00:22:04.000 --> 00:22:09.000]  我要開辦這個活動的時候
[00:22:09.000 --> 00:22:15.000]  我去到台灣參與他們的營會
[00:22:15.000 --> 00:22:18.000]  我認識了一群年青人
[00:22:18.000 --> 00:22:21.000]  在當中我想和大家分享
[00:22:21.000 --> 00:22:24.000]  這個雅文是大學一年級的學生
[00:22:24.000 --> 00:22:27.000]  這個小朋友叫做志遠
[00:22:27.000 --> 00:22:29.000]  他已經十七歲
[00:22:29.000 --> 00:22:32.000]  他是一個自閉症的孩子
[00:22:32.000 --> 00:22:34.000]  是一個輕度智障的小朋友
[00:22:34.000 --> 00:22:36.000]  他在營會裡
[00:22:36.000 --> 00:22:39.000]  他說話不清楚
[00:22:39.000 --> 00:22:42.000]  他只會哭和叫
[00:22:42.000 --> 00:22:48.000]  但雅文在營會裡陪著他
[00:22:48.000 --> 00:22:52.000]  在三天兩夜陪著他
[00:22:52.000 --> 00:22:54.000]  他哭的時候
[00:22:54.000 --> 00:22:56.000]  我們看到照片
[00:22:56.000 --> 00:22:59.000]  拍攝他的時候是偷偷拍攝的
[00:22:59.000 --> 00:23:02.000]  但我有告訴他我會擺出來
[00:23:02.000 --> 00:23:07.000]  雅文只是哭
[00:23:07.000 --> 00:23:12.000]  但他用心去軟化志遠
[00:23:12.000 --> 00:23:16.000]  讓他真的能夠安靜下來
[00:23:16.000 --> 00:23:18.000]  神透過雅文
[00:23:18.000 --> 00:23:21.000]  他的愛心、他的包容、他的忍耐
[00:23:21.000 --> 00:23:25.000]  去接受這些不完美的孩子
[00:23:25.000 --> 00:23:28.000]  我亦參加了一個
[00:23:28.000 --> 00:23:32.000]  我認為當日我去的五天四夜的營會
[00:23:32.000 --> 00:23:36.000]  是人間裡最美麗的營會
[00:23:36.000 --> 00:23:39.000]  是一群年青人
[00:23:39.000 --> 00:23:41.000]  一部分是基督徒
[00:23:41.000 --> 00:23:44.000]  另一部分是去完營會後
[00:23:44.000 --> 00:23:46.000]  他們變成基督徒
[00:23:46.000 --> 00:23:49.000]  他們這個營會是做什麼的呢?
[00:23:49.000 --> 00:23:54.000]  這個營會是一群特殊的小朋友
[00:23:54.000 --> 00:23:57.000]  和他們正常的手足
[00:23:57.000 --> 00:23:59.000]  一起的暑期營會
[00:23:59.000 --> 00:24:05.000]  在裡面他們要和小朋友一起做
[00:24:05.000 --> 00:24:07.000]  這個小朋友叫子欣
[00:24:07.000 --> 00:24:12.000]  她是沒有說話的
[00:24:12.000 --> 00:24:13.000]  沒有自理的能力
[00:24:13.000 --> 00:24:15.000]  亦都不懂得說話
[00:24:15.000 --> 00:24:19.000]  但經過營會後
[00:24:19.000 --> 00:24:21.000]  她竟然能夠說出
[00:24:21.000 --> 00:24:24.000]  耶穌愛你,我也愛你
[00:24:24.000 --> 00:24:26.000]  上帝祝福你
[00:24:26.000 --> 00:24:28.000]  在這個營會裡
[00:24:28.000 --> 00:24:34.000]  不單止看到愛在裡面充滿著
[00:24:34.000 --> 00:24:38.000]  還看到很多神跡奇事在裡面
[00:24:38.000 --> 00:24:41.000]  陪著這群特殊小朋友的
[00:24:41.000 --> 00:24:43.000]  全部都是年青人
[00:24:43.000 --> 00:24:48.000]  他們全部都是中六至大一、大二
[00:24:48.000 --> 00:24:50.000]  這些小朋友
[00:24:50.000 --> 00:24:53.000]  他們用不同的愛心
[00:24:53.000 --> 00:24:56.000]  去包容這群特殊的孩子
[00:24:56.000 --> 00:24:59.000]  因為他們有自閉症
[00:24:59.000 --> 00:25:00.000]  自閉症的小朋友
[00:25:00.000 --> 00:25:05.000]  很喜歡把頭撞到一些硬的地方
[00:25:05.000 --> 00:25:08.000]  當日這個小朋友坐在地上
[00:25:08.000 --> 00:25:11.000]  都要把頭撞到地上
[00:25:11.000 --> 00:25:13.000]  但這個陪他的哥哥
[00:25:13.000 --> 00:25:15.000]  不讓他撞到地上
[00:25:15.000 --> 00:25:18.000]  讓他的頭撞到他的身上
[00:25:18.000 --> 00:25:23.000]  這些都是讓我看到很感動的一幕
[00:25:23.000 --> 00:25:27.000]  有多少人願意被這群小朋友
[00:25:27.000 --> 00:25:30.000]  捱著抱著他們呢?
[00:25:30.000 --> 00:25:34.000]  你看看,經過一段時間之後
[00:25:34.000 --> 00:25:38.000]  哥哥姐姐和這些小朋友玩得很開心
[00:25:38.000 --> 00:25:40.000]  甚至這群小朋友
[00:25:40.000 --> 00:25:43.000]  他們能夠信任他們
[00:25:43.000 --> 00:25:46.000]  讓他們抱、讓他們抱
[00:25:46.000 --> 00:25:48.000]  神給我們看到
[00:25:48.000 --> 00:25:51.000]  基督徒在生活當中
[00:25:51.000 --> 00:25:54.000]  用愛心彼此服侍
[00:25:54.000 --> 00:25:56.000]  其實我們自己的降福堂
[00:25:56.000 --> 00:25:59.000]  也有一群這樣的小朋友
[00:25:59.000 --> 00:26:01.000]  在陽光家族裡
[00:26:01.000 --> 00:26:04.000]  你們很少機會見到他們
[00:26:04.000 --> 00:26:07.000]  但當你們見到他們的時候
[00:26:07.000 --> 00:26:11.000]  用最低限度的笑容
[00:26:11.000 --> 00:26:13.000]  告訴他們
[00:26:13.000 --> 00:26:17.000]  我們教會是接納他們、是愛他們的
[00:26:17.000 --> 00:26:19.000]  甚至曾經有人
[00:26:19.000 --> 00:26:23.000]  邀請降福堂的學青年青人
[00:26:23.000 --> 00:26:28.000]  到台灣一起參與這個營會
[00:26:28.000 --> 00:26:31.000]  我說可能還需要一些時間
[00:26:31.000 --> 00:26:33.000]  讓我們教導我們的年青人
[00:26:33.000 --> 00:26:37.000]  去接納這群跟他們不一樣的人
[00:26:37.000 --> 00:26:42.000]  求神在我們每一個人的生命裡動功
[00:26:42.000 --> 00:26:44.000]  讓我們這個屬靈的果子
[00:26:44.000 --> 00:26:47.000]  慢慢慢慢一天一天地成長
[00:26:47.000 --> 00:26:54.000]  讓你們的愛心不單止可以發揮在同學當中
[00:26:54.000 --> 00:27:01.000]  甚至學習如何在生命裡服侍一些有需要的人
[00:27:01.000 --> 00:27:05.000]  同學,我很想你們去想想
[00:27:05.000 --> 00:27:10.000]  你們現在生命裡這麼富足、充裕的時間
[00:27:10.000 --> 00:27:13.000]  可不可以用你們的愛心想想
[00:27:13.000 --> 00:27:20.000]  有什麼我們可以互相服侍、彼此幫助呢?
