
[00:00:00.000 --> 00:00:05.000]  (請看影片資訊欄)
[00:02:51.000 --> 00:02:53.000]  差不多一樣
[00:02:53.000 --> 00:02:57.000]  他去到哪裡就很多人到他那裡去
[00:02:57.000 --> 00:03:00.000]  我們相信這個很顯然的就是
[00:03:00.000 --> 00:03:03.000]  耶穌他有很多很多的能力
[00:03:03.000 --> 00:03:07.000]  患病的能夠被耶穌醫治
[00:03:07.000 --> 00:03:12.000]  有被鬼伏的能夠讓耶穌把鬼趕出去
[00:03:12.000 --> 00:03:16.000]  更重要的也是他能夠教導他們
[00:03:16.000 --> 00:03:19.000]  所以很多很多人都到耶穌那裡去
[00:03:19.000 --> 00:03:21.000]  不過今天弟兄姊妹
[00:03:21.000 --> 00:03:23.000]  我想跟大家一起思想的是
[00:03:23.000 --> 00:03:27.000]  耶穌他的生命除了那些能力以外
[00:03:27.000 --> 00:03:29.000]  他還有什麼的特質
[00:03:29.000 --> 00:03:33.000]  使到很多人都願意去親近他
[00:03:33.000 --> 00:03:40.000]  我自己思想如果我們是2000年前巴勒斯坦那裡的猶太人
[00:03:40.000 --> 00:03:45.000]  如果我們曾經有聽過耶穌教導的話
[00:03:45.000 --> 00:03:50.000]  我想我們會很難忘記他所說過的話
[00:03:50.000 --> 00:03:52.000]  我想我們一聽到耶穌又來了
[00:03:52.000 --> 00:03:55.000]  我們很想去聽這次他會講什麼呢
[00:03:55.000 --> 00:04:00.000]  他上次講的東西真的是讓我好多好多的反省
[00:04:00.000 --> 00:04:03.000]  我相信如果我們是當時候的猶太人
[00:04:03.000 --> 00:04:06.000]  我們很可能也會
[00:04:06.000 --> 00:04:10.000]  耶穌去到哪裡我們都被吸引到哪裡
[00:04:10.000 --> 00:04:13.000]  他生命就是有這樣的一種的特質
[00:04:13.000 --> 00:04:17.000]  這個我要跟大家一起來看看
[00:04:17.000 --> 00:04:22.000]  約翰他的門徒在耶穌升天之後
[00:04:22.000 --> 00:04:27.000]  在他整個人生他看過主耶穌從死裡復活之後
[00:04:27.000 --> 00:04:29.000]  他的生命改變了
[00:04:29.000 --> 00:04:34.000]  他不再害怕那些賓士有沒有追捕他
[00:04:34.000 --> 00:04:39.000]  他變成去到哪裡都願意跟人家講耶穌的這樣一個人
[00:04:39.000 --> 00:04:43.000]  他把聖靈感動他
[00:04:43.000 --> 00:04:47.000]  他把他經歷過的他寫在聖經裡面
[00:04:47.000 --> 00:04:50.000]  就是在約翰福音裡面我們看到
[00:04:50.000 --> 00:04:51.000]  他寫什麼呢
[00:04:51.000 --> 00:04:53.000]  他寫關於耶穌的
[00:04:53.000 --> 00:04:56.000]  第一句就是太初有道
[00:04:56.000 --> 00:04:57.000]  道與神同在
[00:04:57.000 --> 00:04:59.000]  道就是神
[00:04:59.000 --> 00:05:02.000]  我們這句話裡面有三次的出現道
[00:05:02.000 --> 00:05:06.000]  那個道其實就是主耶穌基督
[00:05:06.000 --> 00:05:08.000]  主耶穌就是那個道成肉身
[00:05:08.000 --> 00:05:10.000]  道變成了肉身
[00:05:10.000 --> 00:05:12.000]  道成為了人
[00:05:12.000 --> 00:05:14.000]  就是變成了肉身
[00:05:14.000 --> 00:05:16.000]  而你看約翰他在想耶穌的時候
[00:05:16.000 --> 00:05:20.000]  他突然間明白了
[00:05:20.000 --> 00:05:24.000]  他明白了跟他們在一起生活三年多的
[00:05:24.000 --> 00:05:29.000]  這個老師這個夫子不是一個普通的人
[00:05:29.000 --> 00:05:31.000]  是那道
[00:05:31.000 --> 00:05:34.000]  是那永恆的道
[00:05:34.000 --> 00:05:39.000]  你知道這有多麼多麼的令一個門徒震撼嗎
[00:05:39.000 --> 00:05:40.000]  我很難想像啊
[00:05:40.000 --> 00:05:41.000]  你可以想像嗎
[00:05:41.000 --> 00:05:46.000]  上帝上帝來到我的生活中
[00:05:46.000 --> 00:05:48.000]  跟我一起吃飯
[00:05:48.000 --> 00:05:50.000]  跟我一起行走
[00:05:50.000 --> 00:05:53.000]  教導我很多很多的事情
[00:05:53.000 --> 00:05:56.000]  當約翰他受到聖靈的感動
[00:05:56.000 --> 00:05:58.000]  他寫這三句話的時候
[00:05:58.000 --> 00:06:00.000]  這三句話裡面呢
[00:06:00.000 --> 00:06:02.000]  句句都有很深的涵義
[00:06:02.000 --> 00:06:04.000]  太初有道
[00:06:04.000 --> 00:06:11.000]  就是太初就是這個世界還沒開始的時候
[00:06:11.000 --> 00:06:13.000]  道已經存在了
[00:06:13.000 --> 00:06:17.000]  就是道在這個世界開始以前已經存在了
[00:06:17.000 --> 00:06:20.000]  就是我們的我們的夫子
[00:06:20.000 --> 00:06:21.000]  我們的老師
[00:06:21.000 --> 00:06:25.000]  神的兒子主耶穌已經存在了
[00:06:25.000 --> 00:06:27.000]  在這個世界還沒有的時候
[00:06:27.000 --> 00:06:31.000]  你能夠想像這是多麼難想像的一件事情嗎
[00:06:31.000 --> 00:06:34.000]  約翰他就把它寫在聖經裡面
[00:06:34.000 --> 00:06:35.000]  太初有道
[00:06:35.000 --> 00:06:37.000]  然後他也明白了
[00:06:37.000 --> 00:06:39.000]  原來這道呢
[00:06:39.000 --> 00:06:42.000]  在太初就與神同在
[00:06:42.000 --> 00:06:46.000]  神的兒子一早就與神同在
[00:06:46.000 --> 00:06:48.000]  道與神同在
[00:06:48.000 --> 00:06:50.000]  而且他明白了
[00:06:50.000 --> 00:06:51.000]  他就寫了第三句
[00:06:51.000 --> 00:06:54.000]  道就是神
[00:06:54.000 --> 00:06:57.000]  我讀了這句話我覺得好震撼啊
[00:06:57.000 --> 00:07:01.000]  這就是我們每天禱告的主耶穌
[00:07:01.000 --> 00:07:03.000]  我們每天向祂禱告的主耶穌
[00:07:03.000 --> 00:07:06.000]  這就是掌管永恆
[00:07:06.000 --> 00:07:08.000]  與神同在
[00:07:08.000 --> 00:07:11.000]  本來就是神的主耶穌
[00:07:11.000 --> 00:07:13.000]  你看第二節
[00:07:13.000 --> 00:07:15.000]  第二節他在詳細的講一點
[00:07:15.000 --> 00:07:18.000]  他說這道太初與神同在
[00:07:18.000 --> 00:07:22.000]  而且萬物是藉著祂造的
[00:07:22.000 --> 00:07:24.000]  萬物是藉著祂造的
[00:07:24.000 --> 00:07:26.000]  萬物怎麼樣被祂造的呢
[00:07:26.000 --> 00:07:29.000]  你記不記得上帝在造世界的時候
[00:07:29.000 --> 00:07:33.000]  他說要有光就有了光
[00:07:33.000 --> 00:07:35.000]  上帝是用祂的話語
[00:07:35.000 --> 00:07:39.000]  用祂的道來創造這個世界
[00:07:39.000 --> 00:07:42.000]  要有光就有了光
[00:07:42.000 --> 00:07:46.000]  所以第三節說萬物是藉著祂造的
[00:07:46.000 --> 00:07:51.000]  只有耶穌是不用被造的
[00:07:51.000 --> 00:07:53.000]  耶穌是自有擁有的
[00:07:53.000 --> 00:07:54.000]  祂是主宰
[00:07:54.000 --> 00:07:57.000]  其他一切事實上一切的
[00:07:57.000 --> 00:07:59.000]  都是被造物
[00:07:59.000 --> 00:08:00.000]  不同的層次
[00:08:00.000 --> 00:08:02.000]  萬物是藉著祂造的
[00:08:02.000 --> 00:08:04.000]  而且凡被造的
[00:08:04.000 --> 00:08:07.000]  沒有一樣不是藉著祂造的
[00:08:07.000 --> 00:08:09.000]  然後約翰在想
[00:08:09.000 --> 00:08:10.000]  他就想到
[00:08:10.000 --> 00:08:14.000]  他曾經跟耶穌同在的日子
[00:08:14.000 --> 00:08:18.000]  道成了肉身住在我們中間
[00:08:18.000 --> 00:08:21.000]  他想到耶穌的言談舉止
[00:08:21.000 --> 00:08:24.000]  他想到耶穌怎樣憐憫
[00:08:24.000 --> 00:08:28.000]  怎樣憐憫那些大麻瘋的病人
[00:08:28.000 --> 00:08:31.000]  怎樣去醫治那些有病的人
[00:08:31.000 --> 00:08:36.000]  怎樣使窮困潦倒的人的親人復活等等
[00:08:36.000 --> 00:08:38.000]  他就說
[00:08:38.000 --> 00:08:40.000]  這道住在我們中間
[00:08:40.000 --> 00:08:48.000]  而且是充充滿滿的有恩典有真理
[00:08:48.000 --> 00:08:51.000]  我們也見過祂的榮光
[00:08:51.000 --> 00:08:54.000]  真是父獨生子的榮光
[00:08:54.000 --> 00:08:57.000]  所以我想耶穌
[00:08:57.000 --> 00:09:01.000]  祂不只是我們很平面的了解
[00:09:01.000 --> 00:09:04.000]  祂能夠做這個神蹟那個神蹟
[00:09:04.000 --> 00:09:08.000]  而使人被吸引到祂那裡去
[00:09:08.000 --> 00:09:10.000]  祂自己本身
[00:09:10.000 --> 00:09:11.000]  祂的言談舉止
[00:09:11.000 --> 00:09:13.000]  祂的整個風采
[00:09:13.000 --> 00:09:16.000]  祂整個的氣場
[00:09:16.000 --> 00:09:17.000]  今天的人說
[00:09:17.000 --> 00:09:24.000]  都已經是能夠吸引人到祂那裡去了
[00:09:24.000 --> 00:09:25.000]  這是我們的主耶穌
[00:09:25.000 --> 00:09:28.000]  我盼望你今天
[00:09:28.000 --> 00:09:32.000]  這樣的在思想我們的主的時候
[00:09:32.000 --> 00:09:37.000]  你會更加的能夠敬拜祂
[00:09:37.000 --> 00:09:39.000]  弟兄姊妹我不知道
[00:09:39.000 --> 00:09:42.000]  你對耶穌敬拜的程度是怎樣
[00:09:42.000 --> 00:09:49.000]  我希望你能夠更深的敬拜祂
[00:09:49.000 --> 00:09:53.000]  然後我要問的一個問題就是
[00:09:53.000 --> 00:10:00.000]  我們基督徒是否能夠使人被吸引到主耶穌那裡去呢
[00:10:00.000 --> 00:10:03.000]  就是說別人看到我們
[00:10:03.000 --> 00:10:05.000]  他們會不會因為看到我們
[00:10:05.000 --> 00:10:12.000]  而被吸引到主耶穌那裡去呢
[00:10:12.000 --> 00:10:17.000]  這個是主耶穌對我們的期望你知道嗎
[00:10:17.000 --> 00:10:18.000]  這是主耶穌對我們的期望
[00:10:18.000 --> 00:10:20.000]  我們被拯救了
[00:10:20.000 --> 00:10:24.000]  主耶穌住在我們的生命裡面
[00:10:24.000 --> 00:10:25.000]  你可以想像嗎
[00:10:25.000 --> 00:10:29.000]  這位主祂住在我們的生命裡面
[00:10:29.000 --> 00:10:34.000]  所以我們應該能夠活出一種的生命
[00:10:34.000 --> 00:10:40.000]  是能夠吸引人去到主耶穌那裡去的
[00:10:40.000 --> 00:10:41.000]  耶穌說什麼呢
[00:10:41.000 --> 00:10:50.000]  耶穌說我們是世上的光
[00:10:50.000 --> 00:10:54.000]  塵罩在山上是不能隱藏的
[00:10:54.000 --> 00:10:57.000]  你去過以色列你知道
[00:10:57.000 --> 00:11:01.000]  在那些山上如果上面有塵
[00:11:01.000 --> 00:11:03.000]  你根本一看就看得到的
[00:11:03.000 --> 00:11:06.000]  而且他晚上會點燈會發光
[00:11:06.000 --> 00:11:08.000]  是不能隱藏的
[00:11:08.000 --> 00:11:10.000]  那山上有光
[00:11:10.000 --> 00:11:12.000]  你們是世上的光
[00:11:12.000 --> 00:11:15.000]  塵罩在山上是不能隱藏的
[00:11:15.000 --> 00:11:18.000]  我們的生命本來就是應該如此的
[00:11:18.000 --> 00:11:21.000]  每一個基督徒都應該是這樣的
[00:11:21.000 --> 00:11:24.000]  在我們的人生肯定有很多的困難
[00:11:24.000 --> 00:11:27.000]  我們也遇到很多的挑戰
[00:11:27.000 --> 00:11:30.000]  有時候我們會遇到這些困難
[00:11:30.000 --> 00:11:32.000]  我們會不夠信心
[00:11:32.000 --> 00:11:34.000]  我們會膽怯
[00:11:34.000 --> 00:11:36.000]  我們可能甚至會生氣
[00:11:36.000 --> 00:11:38.000]  還會埋怨
[00:11:38.000 --> 00:11:40.000]  但是當一個基督徒
[00:11:40.000 --> 00:11:46.000]  好好的在主耶穌基督裡面成長
[00:11:46.000 --> 00:11:50.000]  他是能夠勝過這些挑戰的
[00:11:50.000 --> 00:11:53.000]  所以使徒保羅他在格林多後書
[00:11:53.000 --> 00:11:54.000]  他這麼說
[00:11:54.000 --> 00:12:01.000]  他說感謝神常率領我們在基督裡誇聖
[00:12:01.000 --> 00:12:06.000]  神常常率領我們在基督裡面誇聖
[00:12:06.000 --> 00:12:11.000]  而且是藉著我們在各處顯揚
[00:12:11.000 --> 00:12:15.000]  那因認識耶穌而有的香氣
[00:12:15.000 --> 00:12:18.000]  藉著我們在哪裡
[00:12:18.000 --> 00:12:19.000]  在各處
[00:12:19.000 --> 00:12:21.000]  在什麼地方
[00:12:21.000 --> 00:12:22.000]  在你的家裡
[00:12:22.000 --> 00:12:24.000]  在你的公司
[00:12:24.000 --> 00:12:27.000]  在你的親朋戚友當中
[00:12:27.000 --> 00:12:31.000]  我們都能夠在各處顯揚
[00:12:31.000 --> 00:12:33.000]  顯揚什麼呢
[00:12:33.000 --> 00:12:35.000]  顯揚一種香氣
[00:12:35.000 --> 00:12:38.000]  那種香氣是從哪裡來的呢
[00:12:38.000 --> 00:12:40.000]  那種香氣是從我們
[00:12:40.000 --> 00:12:43.000]  因為我們認識基督而來的
[00:12:43.000 --> 00:12:45.000]  所以聖經告訴我們
[00:12:45.000 --> 00:12:49.000]  上帝有一個對我們的期望
[00:12:49.000 --> 00:12:51.000]  我們如果真的認識耶穌
[00:12:51.000 --> 00:12:55.000]  我們的生命就應該被耶穌改變
[00:12:55.000 --> 00:13:00.000]  而且越來越能夠在基督裡誇聖
[00:13:00.000 --> 00:13:03.000]  以前那些使我們跌倒的
[00:13:03.000 --> 00:13:05.000]  以前那些使我們犯罪的
[00:13:05.000 --> 00:13:08.000]  我們都能夠誇聖
[00:13:08.000 --> 00:13:11.000]  都能夠誇聖
[00:13:11.000 --> 00:13:15.000]  上帝不是要找完美的人
[00:13:15.000 --> 00:13:20.000]  上帝是要找願意讓他幫助的人
[00:13:20.000 --> 00:13:24.000]  上帝要幫助每一個願意
[00:13:24.000 --> 00:13:29.000]  謙卑尋求他幫助的人來誇聖
[00:13:29.000 --> 00:13:34.000]  這個跟很多的親子教育有點像
[00:13:34.000 --> 00:13:41.000]  傳統的模式沒有得到太多的反省
[00:13:41.000 --> 00:13:47.000]  父母常常要把自己扮成很完美
[00:13:47.000 --> 00:13:51.000]  不能夠讓孩子知道自己犯錯了
[00:13:51.000 --> 00:13:53.000]  那個是傳統模式
[00:13:53.000 --> 00:13:59.000]  現在越來越多人發現這個傳統模式行不通
[00:13:59.000 --> 00:14:02.000]  因為你沒有辦法完美
[00:14:02.000 --> 00:14:06.000]  所以有智慧的家長懂得怎樣呢
[00:14:06.000 --> 00:14:08.000]  懂得盡量的改善自己
[00:14:08.000 --> 00:14:11.000]  但是同時在做得不好的時候
[00:14:11.000 --> 00:14:17.000]  願意讓孩子知道自己也不是完美的人
[00:14:17.000 --> 00:14:21.000]  但是願意改過
[00:14:21.000 --> 00:14:27.000]  所以上帝也讓我們能夠因為得到他的幫助
[00:14:27.000 --> 00:14:31.000]  在各樣的事情上在基督裡誇聖
[00:14:31.000 --> 00:14:33.000]  如果我們的主耶穌
[00:14:33.000 --> 00:14:36.000]  他的生命是吸引人到他那裡去
[00:14:36.000 --> 00:14:41.000]  他也希望我們吸引人到他那裡去
[00:14:41.000 --> 00:14:48.000]  我們就應該在平時怎麼生活呢
[00:14:48.000 --> 00:14:52.000]  其實有很多時候弟兄姐妹都很有愛心
[00:14:52.000 --> 00:14:55.000]  有步道會都會特別安排
[00:14:55.000 --> 00:15:00.000]  跟弟兄跟想邀請的親朋戚友來吃飯
[00:15:00.000 --> 00:15:03.000]  這是很有愛心的事情
[00:15:03.000 --> 00:15:04.000]  非常好的
[00:15:04.000 --> 00:15:06.000]  但是更好的是什麼呢
[00:15:06.000 --> 00:15:11.000]  更好的是就算沒有步道會
[00:15:11.000 --> 00:15:17.000]  我們平時都已經願意去走多一里路
[00:15:17.000 --> 00:15:19.000]  去關心別人
[00:15:19.000 --> 00:15:21.000]  去陪人家吃飯
[00:15:21.000 --> 00:15:25.000]  去聆聽他的掙扎
[00:15:25.000 --> 00:15:27.000]  去關心別人
[00:15:27.000 --> 00:15:36.000]  就是在平時的時候都已經能夠顯揚那因認識基督而有的香氣
[00:15:36.000 --> 00:15:38.000]  我們今天思想主耶穌
[00:15:38.000 --> 00:15:41.000]  他是能吸引人到他那裡去
[00:15:41.000 --> 00:15:43.000]  我們自己也被激勵
[00:15:43.000 --> 00:15:46.000]  願意成為好像耶穌那樣的人
[00:15:46.000 --> 00:15:52.000]  能夠吸引人到耶穌那裡去
[00:15:52.000 --> 00:15:54.000]  我們看第二點
[00:15:54.000 --> 00:15:57.000]  第二點我想跟大家講一講
[00:15:57.000 --> 00:16:00.000]  聖經裡面說很多人去找他
[00:16:00.000 --> 00:16:02.000]  他就教導他們
[00:16:02.000 --> 00:16:05.000]  人生有很多問題的
[00:16:05.000 --> 00:16:08.000]  我在這裡列出了一些問題
[00:16:08.000 --> 00:16:11.000]  人生真的就有很多很多重要的問題
[00:16:11.000 --> 00:16:13.000]  當然寫不完
[00:16:13.000 --> 00:16:17.000]  我就列出了幾個跟大家一起來想想
[00:16:17.000 --> 00:16:21.000]  比如說你想了解你生命中的遭遇嗎
[00:16:21.000 --> 00:16:25.000]  你想知道人生怎樣才能幸福嗎
[00:16:25.000 --> 00:16:28.000]  你想知道婚姻如何才能美滿嗎
[00:16:28.000 --> 00:16:31.000]  你想知道如何在工作中找到滿足嗎
[00:16:31.000 --> 00:16:34.000]  你想知道怎樣與神溝通嗎
[00:16:34.000 --> 00:16:36.000]  你想知道人生的意義嗎
[00:16:36.000 --> 00:16:39.000]  你想知道人死後會怎樣的嗎
[00:16:39.000 --> 00:16:44.000]  你想知道人要怎樣逃出最後的審判嗎
[00:16:44.000 --> 00:16:49.000]  人生有很多很多重要的問題的
[00:16:49.000 --> 00:16:50.000]  感謝主
[00:16:50.000 --> 00:16:54.000]  我們的主耶穌是願意教導我們的
[00:16:54.000 --> 00:16:56.000]  我們一起來想想
[00:16:56.000 --> 00:17:00.000]  為什麼耶穌這麼願意教導世人呢
[00:17:00.000 --> 00:17:02.000]  有一段經文
[00:17:02.000 --> 00:17:05.000]  我讀了我覺得很感動的
[00:17:05.000 --> 00:17:08.000]  我跟大家分享一下
[00:17:08.000 --> 00:17:11.000]  他在《馬太福音》第九章
[00:17:11.000 --> 00:17:13.000]  那裡他記載了
[00:17:13.000 --> 00:17:17.000]  有一次耶穌走遍了各鄉各城
[00:17:17.000 --> 00:17:21.000]  他也去到了猶太人的會堂去教訓人
[00:17:21.000 --> 00:17:23.000]  就是去做教導
[00:17:23.000 --> 00:17:25.000]  宣講天國的福音
[00:17:25.000 --> 00:17:28.000]  又醫治各樣的病症
[00:17:28.000 --> 00:17:30.000]  然後第36節
[00:17:30.000 --> 00:17:33.000]  這一節非常令我感動
[00:17:33.000 --> 00:17:34.000]  他舉頭一看
[00:17:34.000 --> 00:17:39.000]  他看見許多人
[00:17:39.000 --> 00:17:41.000]  他就怎麼樣呢
[00:17:41.000 --> 00:17:43.000]  他就憐憫他們
[00:17:43.000 --> 00:17:46.000]  因為他看見他們的需要
[00:17:46.000 --> 00:17:50.000]  他看見他們困苦流離
[00:17:50.000 --> 00:17:52.000]  他看見這一群人
[00:17:52.000 --> 00:17:54.000]  好像一群羊
[00:17:54.000 --> 00:17:58.000]  沒有牧人一樣的一群羊
[00:17:58.000 --> 00:17:59.000]  沒有人照顧
[00:17:59.000 --> 00:18:01.000]  沒有人帶領方向
[00:18:01.000 --> 00:18:04.000]  沒有人餵養
[00:18:04.000 --> 00:18:08.000]  他就產生了憐憫之心
[00:18:08.000 --> 00:18:12.000]  這就是主耶穌對我們的愛
[00:18:12.000 --> 00:18:16.000]  你記得剛才我問的那一大堆的問題嗎
[00:18:16.000 --> 00:18:21.000]  那些都是我們人生非常非常重要的問題
[00:18:21.000 --> 00:18:25.000]  試想想如果不是我們的主耶穌
[00:18:25.000 --> 00:18:28.000]  他把這個真理的生命帶給我們
[00:18:28.000 --> 00:18:31.000]  使到我們能夠明白神的話語
[00:18:31.000 --> 00:18:34.000]  我們很多時候都不能夠解答
[00:18:34.000 --> 00:18:37.000]  剛才那麼多重要的人生的問題
[00:18:37.000 --> 00:18:39.000]  都不知道我們何去何從
[00:18:39.000 --> 00:18:42.000]  現在在這個世界上幹什麼
[00:18:42.000 --> 00:18:46.000]  要怎麼樣看待我們的家庭工作生活
[00:18:46.000 --> 00:18:48.000]  但是主耶穌他憐憫我們
[00:18:48.000 --> 00:18:52.000]  他不要我們像沒有牧人的羊一樣
[00:18:52.000 --> 00:18:56.000]  他願意教導我們
[00:18:56.000 --> 00:19:02.000]  他的道成了我們今天手上的聖經
[00:19:02.000 --> 00:19:04.000]  我們從他的話語
[00:19:04.000 --> 00:19:06.000]  我們得著人生的智慧
[00:19:06.000 --> 00:19:08.000]  我們得著心靈的安慰
[00:19:08.000 --> 00:19:11.000]  我們得著屬天的盼望
[00:19:11.000 --> 00:19:16.000]  我們知道怎樣擺好我們的優先秩序
[00:19:16.000 --> 00:19:18.000]  我們不會本末倒置的生活
[00:19:18.000 --> 00:19:23.000]  以致我們很努力的隨波逐流
[00:19:23.000 --> 00:19:28.000]  到頭來發現我們是迷失在洪流裡面
[00:19:28.000 --> 00:19:30.000]  主耶穌要幫助我們
[00:19:30.000 --> 00:19:32.000]  他用他的真理來教導我們
[00:19:32.000 --> 00:19:40.000]  但是你願意聽嗎
[00:19:40.000 --> 00:19:45.000]  我們這些基督徒是懂真理的人
[00:19:45.000 --> 00:19:49.000]  我們是否願意去教導他人呢
[00:19:49.000 --> 00:19:53.000]  剛才我看了馬太福音第九章
[00:19:53.000 --> 00:19:56.000]  那裡講到耶穌他洗了憐憫的心
[00:19:56.000 --> 00:19:59.000]  因為我們就好像羊沒有牧人一般
[00:19:59.000 --> 00:20:01.000]  但是對於門徒
[00:20:01.000 --> 00:20:05.000]  就是我們這些人像當年的門徒一樣
[00:20:05.000 --> 00:20:07.000]  我們是領受了他的真理
[00:20:07.000 --> 00:20:08.000]  領受了他的道
[00:20:08.000 --> 00:20:10.000]  學了他的道的人
[00:20:10.000 --> 00:20:13.000]  我們是否願意去教導他人呢
[00:20:13.000 --> 00:20:17.000]  因為三十七、三十八節說什麼呢
[00:20:17.000 --> 00:20:19.000]  三十七節說
[00:20:19.000 --> 00:20:22.000]  耶穌於是於是對門徒說
[00:20:22.000 --> 00:20:25.000]  要收的莊家多
[00:20:25.000 --> 00:20:27.000]  做工的人少
[00:20:27.000 --> 00:20:31.000]  所以你們當求莊家的主
[00:20:31.000 --> 00:20:36.000]  打發工人去收他的莊家
[00:20:36.000 --> 00:20:41.000]  我們有沒有耶穌的心呢
[00:20:41.000 --> 00:20:43.000]  我們能不能夠以耶穌的心為心
[00:20:43.000 --> 00:20:48.000]  也跟耶穌一樣能夠有憐憫的眼睛
[00:20:48.000 --> 00:20:56.000]  看到許多人沒有牧人
[00:20:56.000 --> 00:20:59.000]  有人說我不會教導啊
[00:20:59.000 --> 00:21:02.000]  我真的不會教導
[00:21:02.000 --> 00:21:04.000]  怎麼辦
[00:21:04.000 --> 00:21:07.000]  親愛的弟兄姊妹
[00:21:07.000 --> 00:21:12.000]  我們不要把教導當作是
[00:21:12.000 --> 00:21:14.000]  我們以前上學的時候
[00:21:14.000 --> 00:21:16.000]  那些蠻有學問的教授
[00:21:16.000 --> 00:21:21.000]  那種資格的人才能夠教導
[00:21:21.000 --> 00:21:24.000]  我們是在分享真理
[00:21:24.000 --> 00:21:25.000]  是的
[00:21:25.000 --> 00:21:28.000]  有些人是有教導的恩賜
[00:21:28.000 --> 00:21:32.000]  那些人當然要做比較深入的教導
[00:21:32.000 --> 00:21:35.000]  比較廣泛的教導
[00:21:35.000 --> 00:21:38.000]  但是每一個人
[00:21:38.000 --> 00:21:42.000]  每一個基督徒都可以分享真理
[00:21:42.000 --> 00:21:46.000]  就比如說今天你來聽了這篇講道
[00:21:46.000 --> 00:21:49.000]  你學了一樣東西
[00:21:49.000 --> 00:21:52.000]  你就把那一樣東西
[00:21:52.000 --> 00:21:56.000]  跟沒有聽過的人分享
[00:21:56.000 --> 00:21:58.000]  可以嗎
[00:21:58.000 --> 00:22:01.000]  那也不會太難吧
[00:22:01.000 --> 00:22:02.000]  你明白嗎
