
[00:00:00.000 --> 00:00:06.000]  主持人:各位弟兄姊妹,主內平安!
[00:03:33.000 --> 00:03:38.000]  就是其實你看到的福,未必真的是福
[00:03:38.000 --> 00:03:43.000]  你以為你有禍,那些禍都未必一定是禍
[00:03:43.000 --> 00:03:50.000]  他會用這些方法,又或者他會用他對神創造的理解去回答這個問題
[00:03:50.000 --> 00:03:55.000]  最後亦都會提出我們應該怎樣去繼續生活
[00:03:55.000 --> 00:04:02.000]  而我們對傳道書的印象,他每一次討論完一個話題之後
[00:04:02.000 --> 00:04:06.000]  他最終都會鼓勵我們要怎樣做,大家記得嗎?
[00:04:06.000 --> 00:04:12.000]  要敬畏神,以及要吃喝快樂,享受你那一份
[00:04:12.000 --> 00:04:21.000]  這次也不例外,但很老實地說,當我們面對著這個傳道書七章十五節的經文
[00:04:21.000 --> 00:04:24.000]  我們都可以為我們的勞碌吃喝快樂
[00:04:24.000 --> 00:04:31.000]  但當我們一吃一喝的時候,就想起旁邊那個用那渣招賞的位置
[00:04:31.000 --> 00:04:36.000]  又或者想起某某用不快的手段賺得比你更多的時候
[00:04:36.000 --> 00:04:42.000]  你的吃喝快樂都變成背脊骨骼
[00:04:42.000 --> 00:04:48.000]  所以我希望藉著今天的講道,最少可以提供一個理由
[00:04:48.000 --> 00:04:54.000]  起碼讓我們在現在的生活中可以活得豁達一點
[00:04:54.000 --> 00:05:00.000]  而傳道者第一個使我們變得豁達的教訓
[00:05:00.000 --> 00:05:05.000]  就是叫我們行善的時候不要太在意得失
[00:05:05.000 --> 00:05:07.000]  我們一起看看經文怎麼說
[00:05:07.000 --> 00:05:11.000]  在虛度的日子,我見過各樣事情
[00:05:11.000 --> 00:05:16.000]  義人在他的義中滅亡,惡人在他的惡中倒享長壽
[00:05:16.000 --> 00:05:21.000]  不要行義過分,也不要過於自情自為
[00:05:21.000 --> 00:05:23.000]  何必自取敗亡呢?
[00:05:23.000 --> 00:05:28.000]  不要行惡過分,也不要為人愚昧
[00:05:28.000 --> 00:05:30.000]  何必未到期而死呢?
[00:05:30.000 --> 00:05:34.000]  你持守這個,哪個也不要鬆手才好
[00:05:34.000 --> 00:05:39.000]  敬畏上帝的人,這一切都能見得
[00:05:39.000 --> 00:05:43.000]  當你讀完這幾個字之後,不知道你有沒有一個感覺
[00:05:43.000 --> 00:05:49.000]  就是為什麼傳道者所說的跟我讀的聖經有些不同呢?
[00:05:49.000 --> 00:05:54.000]  聖經要求我們行善,要愛人愛神
[00:05:54.000 --> 00:05:57.000]  這裡就說行善不要過分
[00:05:57.000 --> 00:06:01.000]  原來愛人可以有保留嗎?
[00:06:01.000 --> 00:06:04.000]  即是可以愛少一點嗎?
[00:06:04.000 --> 00:06:06.000]  第17節更困難
[00:06:06.000 --> 00:06:11.000]  聖經不是叫我們不要犯罪嗎?
[00:06:11.000 --> 00:06:15.000]  原來只是不要做得太過分就行了嗎?
[00:06:15.000 --> 00:06:19.000]  犯一點點是沒有所謂的
[00:06:19.000 --> 00:06:22.000]  所以傳道書,不知道大家昨晚睡得好不好
[00:06:22.000 --> 00:06:26.000]  我一問這個問題就知道今天編經文是比較難的
[00:06:26.000 --> 00:06:30.000]  就遇到第一個難題
[00:06:30.000 --> 00:06:38.000]  要面對這個難題,我們就需要注意這個字
[00:06:38.000 --> 00:06:40.000]  過分這個字
[00:06:40.000 --> 00:06:47.000]  過分這個字在原文裡面是沒有過的意思
[00:06:47.000 --> 00:06:53.000]  這個字是指多,或者是增多
[00:06:53.000 --> 00:07:00.000]  增多沒有過分的意思
[00:07:00.000 --> 00:07:03.000]  所以當我們這樣看這個字的時候
[00:07:03.000 --> 00:07:05.000]  這樣會比較好
[00:07:05.000 --> 00:07:10.000]  不要行而增多,也不要過於自成自為
[00:07:10.000 --> 00:07:12.000]  何必自取敗亡呢?
[00:07:12.000 --> 00:07:15.000]  不要行惡增多,也不要為人愚昧
[00:07:15.000 --> 00:07:17.000]  何必未到其而死呢?
[00:07:17.000 --> 00:07:20.000]  或者你也覺得沒什麼分別吧
[00:07:20.000 --> 00:07:24.000]  增多和過分都差不多
[00:07:24.000 --> 00:07:27.000]  但是我們就會想
[00:07:27.000 --> 00:07:31.000]  我們平時或多或少都會行善
[00:07:31.000 --> 00:07:37.000]  但是有什麼時候我們是特別想行善呢?
[00:07:37.000 --> 00:07:42.000]  或者我們平時生活無意之中,有意無意都會行惡
[00:07:42.000 --> 00:07:49.000]  但是有什麼時候我們是會想行惡呢?
[00:07:49.000 --> 00:07:53.000]  跟大家分享一個小習慣
[00:07:53.000 --> 00:07:55.000]  譬如我今天要講道
[00:07:55.000 --> 00:07:58.000]  我每逢要講道都是這樣的
[00:07:58.000 --> 00:08:01.000]  我講道之前的一個星期,就是剛剛一至六
[00:08:01.000 --> 00:08:07.000]  我就會特別注重自己活得聖潔一點
[00:08:07.000 --> 00:08:13.000]  特別注意自己有沒有犯罪,犯少一點就好了
[00:08:13.000 --> 00:08:15.000]  你會說:對呀Jason,當然啦
[00:08:15.000 --> 00:08:17.000]  因為你講道是代表上帝說話
[00:08:17.000 --> 00:08:19.000]  有罪怎能代表上帝呢?
[00:08:19.000 --> 00:08:23.000]  不是的,有時候我會想,其實也想在哪裏講好一點
[00:08:23.000 --> 00:08:29.000]  所以在重要關頭,希望神都保守多一點
[00:08:29.000 --> 00:08:35.000]  所以起碼一個星期,乖乖地生活
[00:08:35.000 --> 00:08:38.000]  或者不知道大家會否也遇過一些重要關頭
[00:08:38.000 --> 00:08:43.000]  譬如你去晉升,或者一些很重要的機會要把握得到
[00:08:43.000 --> 00:08:49.000]  那時候你會特別去禱告禁食
[00:08:49.000 --> 00:08:52.000]  或者祈禱禱,多回教會
[00:08:52.000 --> 00:08:54.000]  都是這個原理
[00:08:54.000 --> 00:08:59.000]  不是說祈禱,回教會,禁食,或者我不犯罪,有什麼是不好的
[00:08:59.000 --> 00:09:04.000]  原來有時候我們為什麼會行義要增多呢?
[00:09:04.000 --> 00:09:08.000]  其實就是想在上帝那裏多拿一點福
[00:09:08.000 --> 00:09:11.000]  特別是在重要關頭的時候
[00:09:11.000 --> 00:09:19.000]  行惡呢?先講一個不是太惡的例子
[00:09:19.000 --> 00:09:21.000]  為什麼行惡增多呢?
[00:09:21.000 --> 00:09:23.000]  如果有一天你回崇拜,或者回團契
[00:09:23.000 --> 00:09:25.000]  很趕,遲到了
[00:09:25.000 --> 00:09:29.000]  最後準時坐到,發覺身邊沒有人,為什麼?
[00:09:29.000 --> 00:09:32.000]  原來每個人都遲到
[00:09:32.000 --> 00:09:38.000]  然後連台上帶領團契的都遲開始
[00:09:38.000 --> 00:09:42.000]  久而久之,你可能都會繼續準時下去
[00:09:42.000 --> 00:09:45.000]  但到了第五六次,你都會開始心想
[00:09:45.000 --> 00:09:50.000]  其實遲到也無所謂,遲一點點也可以
[00:09:50.000 --> 00:09:56.000]  或者我最近有個朋友中了網上騙案
[00:09:56.000 --> 00:09:59.000]  我問他的經歷
[00:09:59.000 --> 00:10:02.000]  他說他去警局報案的時候
[00:10:02.000 --> 00:10:06.000]  警察都跟他說其實這些網上騙案很難捉
[00:10:06.000 --> 00:10:08.000]  因為尤其是在香港
[00:10:08.000 --> 00:10:12.000]  要在網上建一個偽造帳戶
[00:10:12.000 --> 00:10:14.000]  那些是很容易的事
[00:10:14.000 --> 00:10:17.000]  所以如果你被人騙了,多數都捉不到
[00:10:17.000 --> 00:10:20.000]  我就問他,他問你有沒有不服氣
[00:10:20.000 --> 00:10:24.000]  他說有,但我更加有個念頭
[00:10:24.000 --> 00:10:27.000]  就是既然警察都說這麼難捉
[00:10:27.000 --> 00:10:29.000]  我也想去試試
[00:10:29.000 --> 00:10:34.000]  但希望大家不要聽完這篇讀去試試
[00:10:34.000 --> 00:10:36.000]  就是行惡增多
[00:10:36.000 --> 00:10:41.000]  所以大家還記得上兩次的講道
[00:10:41.000 --> 00:10:46.000]  主題是在講福和禍
[00:10:46.000 --> 00:10:49.000]  你不知道什麼是福,你不知道什麼是禍
[00:10:49.000 --> 00:10:54.000]  而這裡去講行惡增多,行善增多
[00:10:54.000 --> 00:10:56.000]  都是想講福禍
[00:10:56.000 --> 00:10:58.000]  如果我們想要更多福的時候
[00:10:58.000 --> 00:11:00.000]  神是賞善罰惡的
[00:11:00.000 --> 00:11:02.000]  祂會賜福給義人
[00:11:02.000 --> 00:11:04.000]  真言都是這樣教的
[00:11:04.000 --> 00:11:06.000]  在這個時候我們自然就會想行多些義
[00:11:06.000 --> 00:11:08.000]  行義增多
[00:11:08.000 --> 00:11:12.000]  但有些時候正如剛剛講的七章十五節
[00:11:12.000 --> 00:11:14.000]  惡人在他的惡中倒享長壽
[00:11:14.000 --> 00:11:19.000]  你看到身邊的人行惡無事之餘還賺得多一些
[00:11:19.000 --> 00:11:24.000]  這個情況真的會引誘我們去想試試行惡
[00:11:24.000 --> 00:11:27.000]  特別是我們有需要的時候
[00:11:27.000 --> 00:11:31.000]  但傳道者叫我們不要這樣做
[00:11:31.000 --> 00:11:37.000]  不要為了結果而去增加行惡或行善
[00:11:37.000 --> 00:11:41.000]  為什麼呢?因為傳道者說你這樣做就等於自取滅亡
[00:11:41.000 --> 00:11:43.000]  不知道大家還記不記得
[00:11:43.000 --> 00:11:45.000]  傳道書講到五章一至七節的時候
[00:11:45.000 --> 00:11:50.000]  他提到我們去聖殿去神的殿要謹慎腳步
[00:11:50.000 --> 00:11:53.000]  近前聽,聖過愚昧人獻祭
[00:11:53.000 --> 00:11:55.000]  他們不知道自己在作惡
[00:11:55.000 --> 00:11:58.000]  因為愚昧人獻祭不是真的想信服神
[00:11:58.000 --> 00:12:01.000]  他獻祭是想賄賂神,多拿些福
[00:12:01.000 --> 00:12:04.000]  大六字亦是說不可放任你的口洗肉體犯罪
[00:12:04.000 --> 00:12:06.000]  這裡是說你許願的時候一定要還
[00:12:06.000 --> 00:12:08.000]  不可以說自己許錯了
[00:12:08.000 --> 00:12:11.000]  當神按著你的願成就之後
[00:12:11.000 --> 00:12:13.000]  為什麼要洗神呢?
[00:12:13.000 --> 00:12:16.000]  因你的聲音發怒,敗壞你所做的
[00:12:16.000 --> 00:12:19.000]  所以神知道你行義增多,你是想賄賂他
[00:12:19.000 --> 00:12:20.000]  而不是真心的話
[00:12:20.000 --> 00:12:22.000]  自取滅亡就是因為神會懲罰的
[00:12:22.000 --> 00:12:27.000]  行惡增多,自取滅亡就不用多解釋了
[00:12:27.000 --> 00:12:29.000]  可能旁邊的人只是幸運,沒事
[00:12:29.000 --> 00:12:32.000]  你做的時候可能會被人抓
[00:12:32.000 --> 00:12:34.000]  或者真的被神罰
[00:12:34.000 --> 00:12:36.000]  所以弟兄姊妹
[00:12:36.000 --> 00:12:40.000]  傳道者叫我們行義和行惡這兩件事上
[00:12:40.000 --> 00:12:42.000]  這個那個都要持守
[00:12:42.000 --> 00:12:48.000]  神給你的那份,你都可以兼得
[00:12:48.000 --> 00:12:53.000]  不要行義過了,不要行惡多了
[00:12:53.000 --> 00:12:57.000]  兩邊都可以兼得
[00:12:57.000 --> 00:13:00.000]  所以弟兄姊妹
[00:13:00.000 --> 00:13:03.000]  原來我們面對惡人多一點福
[00:13:03.000 --> 00:13:05.000]  我們自己少一點
[00:13:05.000 --> 00:13:10.000]  這個情況,我們有時候會看不過眼的原因
[00:13:10.000 --> 00:13:17.000]  其實是因為我們自己本身都想要多一點福
[00:13:17.000 --> 00:13:23.000]  所以傳道者第一個跟我們說的是
[00:13:23.000 --> 00:13:29.000]  行善的時候,我們不要太過在意得失
[00:13:29.000 --> 00:13:34.000]  不要太過在意惡人得到的多過我們
[00:13:34.000 --> 00:13:39.000]  一來上帝的審判最終是會臨到的
[00:13:39.000 --> 00:13:42.000]  正如前兩次講道所說
[00:13:42.000 --> 00:13:45.000]  你看到惡人好像多一點福
[00:13:45.000 --> 00:13:47.000]  但你怎麼知道那些是不是真的福呢?
[00:13:47.000 --> 00:13:52.000]  我們行義所承受的可能是禍,阻礙,困難
[00:13:52.000 --> 00:13:58.000]  但你又怎麼知道我們所承受的一定是禍呢?
[00:13:58.000 --> 00:14:00.000]  因此傳道者提醒我們
[00:14:00.000 --> 00:14:05.000]  不要用福禍來成為我們行事的準則
[00:14:05.000 --> 00:14:08.000]  做這件事可以賺多一點
[00:14:08.000 --> 00:14:09.000]  我們就這樣做了
[00:14:09.000 --> 00:14:12.000]  行善的時候不要想這些
[00:14:12.000 --> 00:14:15.000]  不要太過計較得失
[00:14:15.000 --> 00:14:19.000]  這樣或許可以令我們活得豁達一點
[00:14:19.000 --> 00:14:25.000]  起碼不介意自己少一點
[00:14:25.000 --> 00:14:26.000]  問題就來了
[00:14:26.000 --> 00:14:33.000]  如果我們不以報應或者得失或者福禍作為我們行善的原因
[00:14:33.000 --> 00:14:36.000]  我們行善的理由又是什麼呢?
[00:14:36.000 --> 00:14:40.000]  有時候我們說多或少行善其實都是想討神喜悅
[00:14:40.000 --> 00:14:45.000]  或者行善也想得到一點福
[00:14:45.000 --> 00:14:50.000]  但如果行善真的完全不看結果
[00:14:50.000 --> 00:14:54.000]  我們不以報應不以福禍作為我們行善的原因
[00:14:54.000 --> 00:14:57.000]  我們行善的理由又是什麼呢?
[00:14:57.000 --> 00:15:00.000]  我們行善的推動力又是什麼呢?
[00:15:00.000 --> 00:15:06.000]  傳道者接著就會在第19至29節去講道
[00:15:06.000 --> 00:15:10.000]  但如果我們很快地看第19至29節
[00:15:10.000 --> 00:15:11.000]  這11節的經文
[00:15:11.000 --> 00:15:14.000]  或許你會覺得他寫得有點亂
[00:15:14.000 --> 00:15:17.000]  就好像他講的那一刻這件事
[00:15:17.000 --> 00:15:20.000]  忽然又跳到去講另一件事
[00:15:20.000 --> 00:15:24.000]  接著沒什麼轉接詞又跳回去講這件事
[00:15:24.000 --> 00:15:27.000]  接著又跳回去講那件事
[00:15:27.000 --> 00:15:30.000]  中間不知道關聯是什麼
[00:15:30.000 --> 00:15:32.000]  好像在看針研一樣
[00:15:32.000 --> 00:15:33.000]  講一下這件事講一下那件事
[00:15:33.000 --> 00:15:36.000]  逐句逐句好像沒有關聯
[00:15:36.000 --> 00:15:38.000]  傳道者為什麼會這樣呢?
[00:15:38.000 --> 00:15:40.000]  你看他會有什麼感覺呢?
[00:15:40.000 --> 00:15:44.000]  是因為傳道者在寫第19至29節的時候
[00:15:44.000 --> 00:15:47.000]  他就好像之前的做法
[00:15:47.000 --> 00:15:51.000]  就將他在世界觀察到的東西寫給你看
[00:15:51.000 --> 00:15:52.000]  不解釋的
[00:15:52.000 --> 00:15:53.000]  每次他都是這樣
[00:15:53.000 --> 00:15:55.000]  只是將觀察寫出來
[00:15:55.000 --> 00:15:58.000]  這次他寫了五個觀察
[00:15:58.000 --> 00:16:00.000]  而這五個觀察為什麼這麼亂呢?
[00:16:00.000 --> 00:16:03.000]  是因為這五個觀察再可以分為兩類
[00:16:03.000 --> 00:16:04.000]  兩類的觀察
[00:16:04.000 --> 00:16:05.000]  他放在一起寫
[00:16:05.000 --> 00:16:08.000]  所以你會覺得他跳來跳去很亂
[00:16:08.000 --> 00:16:10.000]  但如果我們可以分開
[00:16:10.000 --> 00:16:13.000]  或者明白他想表達什麼
[00:16:13.000 --> 00:16:14.000]  這次也要講一講
[00:16:14.000 --> 00:16:17.000]  這次經文分段的方法
[00:16:17.000 --> 00:16:18.000]  其實我主要參考了
[00:16:18.000 --> 00:16:23.000]  我們忠臣義故榮譽校務楊伊的方法去分段
[00:16:25.000 --> 00:16:29.000]  老實說人生要活得豁達
[00:16:29.000 --> 00:16:33.000]  或者面對這種惡人多福的情況
[00:16:33.000 --> 00:16:36.000]  要釋懷是不容易的
[00:16:36.000 --> 00:16:40.000]  我們也不用拿到末世來講
[00:16:40.000 --> 00:16:43.000]  就因為我們覺得今世沒有什麼出路
[00:16:43.000 --> 00:16:46.000]  所以我們也值得花一點時間
[00:16:46.000 --> 00:16:50.000]  既然傳道者說今生應該怎麼生活呢?
[00:16:50.000 --> 00:16:52.000]  我們也應該花點時間去了解一下
[00:16:52.000 --> 00:16:56.000]  其實傳道者他想表達什麼
[00:16:56.000 --> 00:16:57.000]  弟兄姊妹
[00:16:57.000 --> 00:17:01.000]  我們有時候看到七章十五節
[00:17:01.000 --> 00:17:04.000]  我們的心也會問
[00:17:04.000 --> 00:17:06.000]  為什麼世界會這樣呢?
[00:17:06.000 --> 00:17:09.000]  我們知道世界會這樣
[00:17:09.000 --> 00:17:10.000]  但我們也可能會問
[00:17:10.000 --> 00:17:13.000]  是不是上帝搞錯了什麼呢?
[00:17:13.000 --> 00:17:18.000]  未信的人就更加會覺得這個世界是沒有神的
[00:17:18.000 --> 00:17:21.000]  不知道你有沒有和你的朋友辯論過這件事
[00:17:21.000 --> 00:17:23.000]  有神
[00:17:23.000 --> 00:17:25.000]  就像我引言的時候所說
[00:17:25.000 --> 00:17:27.000]  如果真的有神
[00:17:27.000 --> 00:17:28.000]  他愛
[00:17:28.000 --> 00:17:29.000]  他是公義的話
[00:17:29.000 --> 00:17:31.000]  就不會有這個結果
[00:17:31.000 --> 00:17:35.000]  但對於傳道者來說
[00:17:35.000 --> 00:17:37.000]  這個世界會是這樣
[00:17:37.000 --> 00:17:40.000]  是因為神的創造
[00:17:40.000 --> 00:17:44.000]  對於傳道者來說
[00:17:44.000 --> 00:17:45.000]  他覺得這個世界是這樣
[00:17:45.000 --> 00:17:47.000]  是因為神的創造
[00:17:47.000 --> 00:17:49.000]  看著他為什麼會這樣去想
[00:17:49.000 --> 00:17:51.000]  我們知道
[00:17:51.000 --> 00:17:52.000]  第一
[00:17:52.000 --> 00:17:56.000]  上帝是一個賞善罰樂的上帝
[00:17:56.000 --> 00:17:58.000]  《生命記》是這樣說的
[00:17:58.000 --> 00:18:00.000]  我們之前聽門訓系列
[00:18:00.000 --> 00:18:01.000]  《生命記》說得也是
[00:18:01.000 --> 00:18:04.000]  摩西將生死禍福尋明在以色列人面前
[00:18:04.000 --> 00:18:06.000]  當他頒佈了上帝的律法之後
[00:18:06.000 --> 00:18:07.000]  然後就說
[00:18:07.000 --> 00:18:09.000]  我將生死禍福尋明在你們面前
[00:18:09.000 --> 00:18:11.000]  所以你們要選擇生命
[00:18:11.000 --> 00:18:13.000]  要選擇福氣
[00:18:13.000 --> 00:18:14.000]  怎麼可以選擇生命
[00:18:14.000 --> 00:18:15.000]  選擇福氣呢?
[00:18:15.000 --> 00:18:18.000]  就是遵守神理誡命
[00:18:18.000 --> 00:18:21.000]  行他眼中的善
[00:18:21.000 --> 00:18:23.000]  不要選擇死和禍
[00:18:23.000 --> 00:18:25.000]  以色列人最終為什麼會被擄
[00:18:25.000 --> 00:18:26.000]  為什麼會滅亡
[00:18:26.000 --> 00:18:30.000]  就是因為他諸多的情況之下
[00:18:30.000 --> 00:18:32.000]  屢屢地去得罪神
[00:18:32.000 --> 00:18:34.000]  違反他的誡命
[00:18:34.000 --> 00:18:35.000]  去行惡
[00:18:35.000 --> 00:18:36.000]  所以我們知道
[00:18:36.000 --> 00:18:39.000]  上帝是一個賞善罰樂的上帝
[00:18:39.000 --> 00:18:41.000]  《針研》也是這樣說的
[00:18:41.000 --> 00:18:42.000]  義人行義有福
[00:18:42.000 --> 00:18:44.000]  行惡則有禍
[00:18:44.000 --> 00:18:47.000]  神創造這個世界
[00:18:47.000 --> 00:18:51.000]  其實他是在用這種賞善罰樂的道德秩序
[00:18:51.000 --> 00:18:53.000]  去管理這個世界
[00:18:53.000 --> 00:18:55.000]  神讓我們看到這個秩序
[00:18:55.000 --> 00:18:58.000]  是不是?
[00:18:58.000 --> 00:19:00.000]  但同時間
[00:19:00.000 --> 00:19:03.000]  傳道書看到第七章
[00:19:03.000 --> 00:19:05.000]  我們都明白
[00:19:05.000 --> 00:19:06.000]  傳道書一直在說
[00:19:06.000 --> 00:19:08.000]  神的創造底下
[00:19:08.000 --> 00:19:10.000]  有一個特色
[00:19:10.000 --> 00:19:12.000]  就是因為這個世界是神創造
[00:19:12.000 --> 00:19:14.000]  所以他有一個絕對
[00:19:14.000 --> 00:19:17.000]  是一個次序的主權
[00:19:17.000 --> 00:19:19.000]  同時間這個次序的主權
[00:19:19.000 --> 00:19:21.000]  也是日白記所說的
[00:19:21.000 --> 00:19:24.000]  為什麼我們人生的日光之下的勞碌
[00:19:24.000 --> 00:19:25.000]  會是虛空呢?
[00:19:25.000 --> 00:19:27.000]  做完只有一個空隙呢?
[00:19:27.000 --> 00:19:28.000]  就是因為原來你做完之後
[00:19:28.000 --> 00:19:30.000]  神想將你做完的拿去
[00:19:30.000 --> 00:19:32.000]  給那個沒有做過的
[00:19:32.000 --> 00:19:34.000]  那你就覺得做完之後只有一個空隙
[00:19:34.000 --> 00:19:35.000]  就是虛空
[00:19:35.000 --> 00:19:38.000]  就是因為神的主權的介入
[00:19:38.000 --> 00:19:40.000]  其實沒有做事的人
[00:19:40.000 --> 00:19:42.000]  忽然之間拿了一塊
[00:19:42.000 --> 00:19:43.000]  拿了一份福
[00:19:43.000 --> 00:19:45.000]  覺得勞碌是虛空的
[00:19:45.000 --> 00:19:46.000]  不用做也可以賺
[00:19:46.000 --> 00:19:51.000]  那還用做什麼呢?
[00:19:51.000 --> 00:19:52.000]  所以弟兄姊妹
[00:19:52.000 --> 00:19:55.000]  對於傳道者來說
[00:19:55.000 --> 00:19:57.000]  就是因為神的創造
[00:19:57.000 --> 00:19:59.000]  他有一個道德秩序
[00:19:59.000 --> 00:20:00.000]  令到我們很想的
[00:20:00.000 --> 00:20:01.000]  真的
[00:20:01.000 --> 00:20:03.000]  為什麼惡人會多一點福呢?
[00:20:03.000 --> 00:20:04.000]  惡人不是應該
[00:20:04.000 --> 00:20:06.000]  被上帝懲罰而報應嗎?
[00:20:06.000 --> 00:20:08.000]  反而為什麼是二人報應呢?
[00:20:08.000 --> 00:20:11.000]  但同時間他知道神有一個絕對的主權
[00:20:11.000 --> 00:20:14.000]  他給每個人都有一份福一份禍
[00:20:14.000 --> 00:20:16.000]  每個人都有的
[00:20:16.000 --> 00:20:18.000]  大小都不同
[00:20:18.000 --> 00:20:20.000]  但你有多少福多少禍
[00:20:20.000 --> 00:20:23.000]  其實不在乎你是好人還是壞人
[00:20:23.000 --> 00:20:26.000]  因為這個神的主權是解釋不了的
[00:20:26.000 --> 00:20:30.000]  我們身處在香港都算是富裕的社會
[00:20:30.000 --> 00:20:32.000]  我們比第三世界的人
[00:20:32.000 --> 00:20:34.000]  都算是物質資源豐富
[00:20:34.000 --> 00:20:37.000]  但你會不會覺得你在香港出生
[00:20:37.000 --> 00:20:38.000]  在香港生活
[00:20:38.000 --> 00:20:40.000]  是因為你好過第三世界的人呢?
[00:20:40.000 --> 00:20:42.000]  不會的
[00:20:42.000 --> 00:20:45.000]  為什麼我們可以在香港生活
[00:20:45.000 --> 00:20:46.000]  在這裡出生呢?
[00:20:46.000 --> 00:20:48.000]  解釋不了的
[00:20:48.000 --> 00:20:50.000]  這個就是神的主權
[00:20:50.000 --> 00:20:51.000]  是人控制不了的
[00:20:51.000 --> 00:20:53.000]  解釋不了的
[00:20:53.000 --> 00:20:56.000]  而傳道者他就將這五個觀察
[00:20:56.000 --> 00:20:57.000]  分為了這兩類
[00:20:57.000 --> 00:21:01.000]  道德的秩序和神賜予的主權
[00:21:01.000 --> 00:21:02.000]  他寫了一段經文
[00:21:02.000 --> 00:21:05.000]  如果當時他寫的時候
[00:21:05.000 --> 00:21:06.000]  可以這樣分就好了
[00:21:06.000 --> 00:21:08.000]  我們就清晰了
[00:21:08.000 --> 00:21:12.000]  知道他哪一邊是寫關於道德的
[00:21:12.000 --> 00:21:17.000]  哪一邊是關於他一直說的神的主權
[00:21:17.000 --> 00:21:20.000]  所以今天我們首先一起看看
[00:21:20.000 --> 00:21:24.000]  右邊他怎樣說道德
[00:21:24.000 --> 00:21:26.000]  這個部分完結了
[00:21:26.000 --> 00:21:28.000]  我們回到正題
[00:21:28.000 --> 00:21:33.000]  如果我們行善的動力不是因為報應
[00:21:33.000 --> 00:21:35.000]  不是因為想拿到福
[00:21:35.000 --> 00:21:41.000]  那麼我們行善的動力又是什麼呢?
[00:21:41.000 --> 00:21:43.000]  關於道德秩序
[00:21:43.000 --> 00:21:45.000]  這種上善佛洛的觀察
[00:21:45.000 --> 00:21:47.000]  有兩節
[00:21:47.000 --> 00:21:48.000]  第十九節他說
[00:21:48.000 --> 00:21:56.000]  智慧使有智慧的人比城中十個官長更有能力
[00:21:56.000 --> 00:21:58.000]  第十九節他說
[00:21:58.000 --> 00:22:02.000]  智慧人是較為有能力的
[00:22:02.000 --> 00:22:03.000]  而這種智慧人
[00:22:03.000 --> 00:22:08.000]  就是指那些懂得分辨上帝眼中善與惡的人
[00:22:08.000 --> 00:22:10.000]  他知道上帝看什麼為善
[00:22:10.000 --> 00:22:11.000]  看什麼為惡
