
[00:00:00.000 --> 00:00:04.000]  「祈禱」
[00:04:19.000 --> 00:04:22.000]  這樣一個是神體為賞詞
[00:04:22.000 --> 00:04:25.000]  當然確實有一些的實務
[00:04:25.000 --> 00:04:28.000]  譬如是要做憲制
[00:04:28.000 --> 00:04:30.000]  教導百姓
[00:04:30.000 --> 00:04:32.000]  神的律法
[00:04:32.000 --> 00:04:37.000]  和主持一些公正判斷的事
[00:04:37.000 --> 00:04:39.000]  這些都是工作
[00:04:39.000 --> 00:04:41.000]  但是神告訴阿倫
[00:04:41.000 --> 00:04:43.000]  這個是賞詞
[00:04:43.000 --> 00:04:46.000]  另外神在說的一種賞詞
[00:04:46.000 --> 00:04:48.000]  就是有侍奉團隊
[00:04:48.000 --> 00:04:52.000]  有整個利美派的每一人
[00:04:52.000 --> 00:04:55.000]  都可以在當中服侍
[00:04:55.000 --> 00:04:58.000]  神將利美派的人
[00:04:58.000 --> 00:05:01.000]  給過阿倫和他的兒子
[00:05:01.000 --> 00:05:04.000]  成為一個侍奉的團隊
[00:05:04.000 --> 00:05:06.000]  這個也是一個賞詞
[00:05:06.000 --> 00:05:08.000]  在這兩句經文裏面
[00:05:08.000 --> 00:05:10.000]  我們不如稍稍了解一下
[00:05:10.000 --> 00:05:14.000]  其實祭司是一個怎樣的身份
[00:05:14.000 --> 00:05:17.000]  祭司其實可以看為一個中間人
[00:05:17.000 --> 00:05:21.000]  就是神聖的上帝
[00:05:21.000 --> 00:05:25.000]  和有限制甚至有罪的人之間
[00:05:25.000 --> 00:05:27.000]  一個中間人
[00:05:27.000 --> 00:05:29.000]  祭司的角色
[00:05:29.000 --> 00:05:35.000]  就是讓人不會因為不清楚
[00:05:35.000 --> 00:05:38.000]  或者是僭奪了一些積分
[00:05:38.000 --> 00:05:40.000]  或者是越界
[00:05:40.000 --> 00:05:42.000]  以致得罪神
[00:05:42.000 --> 00:05:46.000]  而人有為著感恩
[00:05:46.000 --> 00:05:48.000]  為著犯了罪
[00:05:48.000 --> 00:05:50.000]  要獻贖罪祭等等
[00:05:50.000 --> 00:05:54.000]  其實都是透過祭司這個身份
[00:05:54.000 --> 00:05:57.000]  至於什麼是會幕的事
[00:05:57.000 --> 00:06:00.000]  或者是彈和萬紙又是怎樣呢
[00:06:00.000 --> 00:06:03.000]  不如我們可以看一下這幅圖
[00:06:03.000 --> 00:06:06.000]  我們看到整幅圖
[00:06:06.000 --> 00:06:09.000]  其實就是整個的會幕
[00:06:09.000 --> 00:06:11.000]  它有外院
[00:06:11.000 --> 00:06:13.000]  在外院裏面
[00:06:13.000 --> 00:06:17.000]  百姓就將祭身帶到來
[00:06:17.000 --> 00:06:21.000]  利尾人其實是會做一些工作的
[00:06:21.000 --> 00:06:25.000]  譬如做一些清潔的工作
[00:06:25.000 --> 00:06:28.000]  當中都要維持一些秩序
[00:06:28.000 --> 00:06:32.000]  這些等等都是利尾人會做的
[00:06:32.000 --> 00:06:34.000]  然後我們再進去
[00:06:34.000 --> 00:06:36.000]  會看到有個銅壇
[00:06:36.000 --> 00:06:39.000]  這個就是祭壇
[00:06:39.000 --> 00:06:43.000]  真的去到獻祭的時候
[00:06:43.000 --> 00:06:46.000]  就是祭司去做
[00:06:46.000 --> 00:06:50.000]  當然利尾人要幫忙
[00:06:50.000 --> 00:06:53.000]  可能是宰殺這些祭身
[00:06:53.000 --> 00:06:56.000]  清理灰燼等等
[00:06:56.000 --> 00:07:02.000]  但是真正的獻祭、點火、倒血
[00:07:02.000 --> 00:07:06.000]  這些工作就一定是由祭司去做
[00:07:06.000 --> 00:07:10.000]  然後在帳幕裏面
[00:07:10.000 --> 00:07:12.000]  這個就是萬紙內
[00:07:12.000 --> 00:07:15.000]  當中包括有點香
[00:07:15.000 --> 00:07:18.000]  又有知性鎖
[00:07:18.000 --> 00:07:20.000]  又有藥櫃
[00:07:20.000 --> 00:07:22.000]  神的同在
[00:07:22.000 --> 00:07:25.000]  神要頒佈什麼話
[00:07:25.000 --> 00:07:27.000]  都是透過萬紙內
[00:07:27.000 --> 00:07:33.000]  這些都是阿倫和他的兒子
[00:07:33.000 --> 00:07:36.000]  分別有一些工作
[00:07:36.000 --> 00:07:40.000]  裏面都有一個香壇
[00:07:40.000 --> 00:07:42.000]  外面有祭壇
[00:07:42.000 --> 00:07:44.000]  裏面是有香壇
[00:07:44.000 --> 00:07:46.000]  就是點香的
[00:07:46.000 --> 00:07:48.000]  所以你會看到
[00:07:48.000 --> 00:07:51.000]  在整個敬拜上帝裏面
[00:07:51.000 --> 00:07:54.000]  神安置了一些秩序
[00:07:54.000 --> 00:07:56.000]  有分工
[00:07:56.000 --> 00:07:59.000]  哪些人的工作範圍
[00:07:59.000 --> 00:08:03.000]  阿倫和他的兒子需要有人協助
[00:08:03.000 --> 00:08:08.000]  但同樣這些規矩和秩序都要有
[00:08:08.000 --> 00:08:14.000]  當我們見到原來賞賜
[00:08:14.000 --> 00:08:16.000]  其實就是侍奉神
[00:08:16.000 --> 00:08:20.000]  和有侍奉團隊之外
[00:08:20.000 --> 00:08:22.000]  我們又會看到
[00:08:22.000 --> 00:08:25.000]  在文數記十八章第一個段落裏面
[00:08:25.000 --> 00:08:29.000]  其實神將賞賜定了一個觀念
[00:08:29.000 --> 00:08:35.000]  就是接受這些服侍的人
[00:08:35.000 --> 00:08:37.000]  參與侍奉的人
[00:08:37.000 --> 00:08:40.000]  他們必須要有擔當
[00:08:40.000 --> 00:08:44.000]  這個就是在第一節很清楚地說
[00:08:44.000 --> 00:08:48.000]  你會見到有賞賜這個觀念
[00:08:48.000 --> 00:08:52.000]  但這裏有一些很重的字眼
[00:08:52.000 --> 00:08:56.000]  就是耶和華對阿倫說
[00:08:56.000 --> 00:09:00.000]  如果有哪些人
[00:09:00.000 --> 00:09:04.000]  干犯了聖所的罪業
[00:09:04.000 --> 00:09:08.000]  阿倫他的兒子和利微之派的人
[00:09:08.000 --> 00:09:13.000]  就要一同擔當這些干犯的罪業
[00:09:13.000 --> 00:09:15.000]  其實甚麼是干犯呢
[00:09:15.000 --> 00:09:18.000]  干犯的意思就是
[00:09:18.000 --> 00:09:24.000]  有意違反神所設立的秩序
[00:09:24.000 --> 00:09:27.000]  這是一個很重的罪
[00:09:27.000 --> 00:09:30.000]  你會見到神將責任給過的人
[00:09:30.000 --> 00:09:33.000]  他亦都很清楚地說明
[00:09:33.000 --> 00:09:36.000]  哪個人會問責
[00:09:36.000 --> 00:09:38.000]  然後你又會看到
[00:09:38.000 --> 00:09:40.000]  如果阿倫和祭司
[00:09:40.000 --> 00:09:44.000]  他們知道自己的遺憤身份
[00:09:44.000 --> 00:09:49.000]  但是他們任意地去圓為
[00:09:49.000 --> 00:09:53.000]  其實他們都會干犯了這些罪業
[00:09:53.000 --> 00:09:55.000]  所以你會見到原來
[00:09:55.000 --> 00:09:59.000]  在賞賜這個背景下
[00:09:59.000 --> 00:10:01.000]  神不是為了阿倫
[00:10:01.000 --> 00:10:03.000]  或者為了利微之派
[00:10:03.000 --> 00:10:08.000]  有一個很開心很慶典的就職禮
[00:10:08.000 --> 00:10:10.000]  反而是因為
[00:10:10.000 --> 00:10:14.000]  在文數記十八章之前的十六、十七章
[00:10:14.000 --> 00:10:17.000]  發生了一些叛亂的事
[00:10:17.000 --> 00:10:18.000]  甚麼是叛亂呢
[00:10:18.000 --> 00:10:21.000]  就是有可拉一黨的人
[00:10:21.000 --> 00:10:25.000]  他不接受阿倫
[00:10:25.000 --> 00:10:28.000]  作為神所揀選的人
[00:10:28.000 --> 00:10:30.000]  於是神就發烈怒
[00:10:30.000 --> 00:10:32.000]  地裂開
[00:10:32.000 --> 00:10:38.000]  250人就這樣活活地被埋葬死了
[00:10:38.000 --> 00:10:42.000]  然後又有發生瘟疫的事件
[00:10:42.000 --> 00:10:46.000]  萬多人也是因為瘟疫而死
[00:10:46.000 --> 00:10:52.000]  所以在一些秩序要重新再確立
[00:10:52.000 --> 00:10:55.000]  神在撥亂反正的時候
[00:10:55.000 --> 00:10:58.000]  他就要講得清楚
[00:10:58.000 --> 00:11:00.000]  讓所有侍奉的人士
[00:11:00.000 --> 00:11:04.000]  知道自己的遺憤是怎樣
[00:11:04.000 --> 00:11:11.000]  所以賞賜也是要守一些界線
[00:11:11.000 --> 00:11:13.000]  誰定的界線呢
[00:11:13.000 --> 00:11:15.000]  就是神所定的界線
[00:11:15.000 --> 00:11:22.000]  你會看到在第二至第五節的經文裏
[00:11:22.000 --> 00:11:27.000]  神告訴倫茲利微之派的人
[00:11:27.000 --> 00:11:32.000]  跟你聯合一起去成為服侍的團隊
[00:11:32.000 --> 00:11:37.000]  但是他們是不可以去到某些地方
[00:11:37.000 --> 00:11:41.000]  例如聖所的器具和壇
[00:11:41.000 --> 00:11:45.000]  這個就已經設立了一個很清楚的界線
[00:11:45.000 --> 00:11:50.000]  然後神又再一次在第四節第五節這樣講
[00:11:50.000 --> 00:11:55.000]  利微之派的人跟阿倫一起去聯合
[00:11:55.000 --> 00:11:57.000]  去看守回眸
[00:11:57.000 --> 00:11:59.000]  處理著墨所有的事
[00:11:59.000 --> 00:12:03.000]  但是外人是不可以靠近他們
[00:12:03.000 --> 00:12:05.000]  哪些是外人呢
[00:12:05.000 --> 00:12:09.000]  當時以色列除了利微之派之外
[00:12:09.000 --> 00:12:11.000]  還有十一個之派
[00:12:11.000 --> 00:12:15.000]  這十一個之派在神所定的秩序裏
[00:12:15.000 --> 00:12:22.000]  其實他們未被安排在回眸的服侍裏
[00:12:22.000 --> 00:12:26.000]  這十一個之派的人就稱之為外人
[00:12:26.000 --> 00:12:31.000]  所以定好了規矩界線
[00:12:31.000 --> 00:12:36.000]  然後神又在經文裏告訴我們
[00:12:36.000 --> 00:12:39.000]  越界是有後果的
[00:12:39.000 --> 00:12:42.000]  越界的後果包括死亡
[00:12:42.000 --> 00:12:50.000]  也包括在之前發生了萬多人的死亡
[00:12:50.000 --> 00:12:56.000]  提醒阿倫亦都教導利微之派和百姓
[00:12:56.000 --> 00:13:00.000]  我們如果不守好這些規範的時候
[00:13:00.000 --> 00:13:04.000]  神的憤怒再來到一個神是不想的
[00:13:04.000 --> 00:13:07.000]  所以在賞賜的裏面
[00:13:07.000 --> 00:13:10.000]  我們會見到遵守界線的時候
[00:13:10.000 --> 00:13:13.000]  就會領受到賞賜
[00:13:13.000 --> 00:13:16.000]  當中有講了幾樣東西
[00:13:16.000 --> 00:13:22.000]  賞賜是服侍神有侍奉的團隊
[00:13:22.000 --> 00:13:25.000]  我們當中有很多弟兄姊妹
[00:13:25.000 --> 00:13:28.000]  你們回到講福堂的日子
[00:13:28.000 --> 00:13:30.000]  或者又長又短
[00:13:30.000 --> 00:13:33.000]  可能你們是參與在一些崗位上的服侍
[00:13:33.000 --> 00:13:35.000]  可能是教會層面
[00:13:35.000 --> 00:13:38.000]  或者是牧區團契小組
[00:13:38.000 --> 00:13:41.000]  又或者是一些事工裏面
[00:13:41.000 --> 00:13:51.000]  例如私事影音、茶水或者是一些社區服侍派飯的工作
[00:13:51.000 --> 00:13:55.000]  確實這些有真正的事務
[00:13:55.000 --> 00:13:57.000]  但神在這段經文裏面告訴我們
[00:13:57.000 --> 00:14:00.000]  這些都是賞賜
[00:14:00.000 --> 00:14:04.000]  而我們亦都是在一個侍奉團隊裏面
[00:14:04.000 --> 00:14:08.000]  大家一起去配搭
[00:14:08.000 --> 00:14:11.000]  在每一個服侍裏面
[00:14:11.000 --> 00:14:14.000]  我們會有設立一些帶領者
[00:14:14.000 --> 00:14:17.000]  或者他們比較資歷深一點
[00:14:17.000 --> 00:14:20.000]  他們要有擔大
[00:14:20.000 --> 00:14:25.000]  有哪些出了一些狀況
[00:14:25.000 --> 00:14:28.000]  或者出了一些甚至是問題
[00:14:28.000 --> 00:14:31.000]  都要有人願意承擔
[00:14:31.000 --> 00:14:36.000]  這樣在整個秩序裏面才可以維持到
[00:14:36.000 --> 00:14:38.000]  我們都知道
[00:14:38.000 --> 00:14:42.000]  為什麼有秩序是賞賜
[00:14:42.000 --> 00:14:44.000]  當我們經歷過
[00:14:44.000 --> 00:14:48.000]  例如沒有排隊的秩序
[00:14:48.000 --> 00:14:51.000]  就是混亂
[00:14:51.000 --> 00:14:57.000]  當我們在一些時間的安排上
[00:14:57.000 --> 00:15:01.000]  我們沒有遵守的時候
[00:15:01.000 --> 00:15:05.000]  就會有很多的混亂
[00:15:05.000 --> 00:15:07.000]  影響著參與的人
[00:15:07.000 --> 00:15:11.000]  和即將要參與的人
[00:15:11.000 --> 00:15:14.000]  另外在界線裏面都告訴我們
[00:15:14.000 --> 00:15:18.000]  越界是有後果的
[00:15:18.000 --> 00:15:21.000]  其實界線的定立
[00:15:21.000 --> 00:15:23.000]  是神要保護我們
[00:15:23.000 --> 00:15:25.000]  是一個保護網
[00:15:25.000 --> 00:15:30.000]  神不是要我們去受懲罰
[00:15:30.000 --> 00:15:35.000]  神這麼清楚地說明的時候
[00:15:35.000 --> 00:15:39.000]  其實現代有沒有一些
[00:15:39.000 --> 00:15:41.000]  干犯祭司職任
[00:15:41.000 --> 00:15:45.000]  或者干犯聖所秩序的例子
[00:15:45.000 --> 00:15:48.000]  我都問過AI
[00:15:48.000 --> 00:15:52.000]  很快它給了我一些例子
[00:15:52.000 --> 00:15:55.000]  我看到的時候其實心很傷
[00:15:55.000 --> 00:15:56.000]  因為那些例子
[00:15:56.000 --> 00:15:59.000]  其實是2024、2025的例子
[00:15:59.000 --> 00:16:01.000]  有愛國的例子
[00:16:01.000 --> 00:16:04.000]  譬如斂財的例子
[00:16:04.000 --> 00:16:09.000]  譬如有傷害兒童、性侵
[00:16:09.000 --> 00:16:12.000]  愛國有,香港都有
[00:16:12.000 --> 00:16:16.000]  有些事件是停留了十幾年
[00:16:16.000 --> 00:16:18.000]  才被發現的
[00:16:18.000 --> 00:16:21.000]  無論香港或者是外國
[00:16:21.000 --> 00:16:23.000]  我們就會看到
[00:16:23.000 --> 00:16:26.000]  無論藏起來多久
[00:16:26.000 --> 00:16:31.000]  始終難逃神的揭露
[00:16:31.000 --> 00:16:33.000]  難逃被懲罰
[00:16:33.000 --> 00:16:35.000]  所以在干犯上
[00:16:35.000 --> 00:16:39.000]  我們沒有必要特別去留心
[00:16:39.000 --> 00:16:42.000]  對於阿倫祭司
[00:16:42.000 --> 00:16:45.000]  他的兒子和利未人
[00:16:45.000 --> 00:16:48.000]  其實要得著一個賞詞
[00:16:48.000 --> 00:16:49.000]  要很清楚
[00:16:49.000 --> 00:16:53.000]  神給他們要負責的範圍是什麼
[00:16:53.000 --> 00:16:56.000]  我們都知道那個界線在哪裡
[00:16:56.000 --> 00:17:00.000]  來到我們現在新約
[00:17:00.000 --> 00:17:03.000]  我們再沒有在教會裏面
[00:17:03.000 --> 00:17:06.000]  一個叫做祭司或者什麼之派
[00:17:06.000 --> 00:17:08.000]  而是我們每一個人
[00:17:08.000 --> 00:17:12.000]  都是神揀選我們的族類
[00:17:12.000 --> 00:17:15.000]  都是君尊的祭司
[00:17:15.000 --> 00:17:16.000]  意思就是說
[00:17:16.000 --> 00:17:17.000]  我們每一個人
[00:17:17.000 --> 00:17:22.000]  都是去承擔著神國裏面的工作
[00:17:22.000 --> 00:17:24.000]  彼得前書第二章第九節
[00:17:24.000 --> 00:17:26.000]  我覺得是很寶貴的一句
[00:17:26.000 --> 00:17:28.000]  就是最後一個段落
[00:17:28.000 --> 00:17:31.000]  神要信徒皆祭司
[00:17:31.000 --> 00:17:33.000]  參與不同的服事
[00:17:33.000 --> 00:17:34.000]  目的是什麼呢
[00:17:34.000 --> 00:17:37.000]  要叫你們宣揚那召你們
[00:17:37.000 --> 00:17:41.000]  出黑暗 入奇妙光明者的美德
[00:17:41.000 --> 00:17:44.000]  是叫我們宣揚耶穌基督
[00:17:44.000 --> 00:17:48.000]  是讓我們出黑暗 入奇妙光明
[00:17:48.000 --> 00:17:50.000]  所以在整個段落
[00:17:50.000 --> 00:17:54.000]  既然我們都已經是祭司這樣的身份
[00:17:54.000 --> 00:17:59.000]  我們每個人都被委派有一個重任
[00:17:59.000 --> 00:18:03.000]  這個重任是神給我們的賞賜
[00:18:03.000 --> 00:18:05.000]  賞賜的意思就是代表
[00:18:05.000 --> 00:18:11.000]  不是靠我們本身有什麼的菜乾經驗
[00:18:11.000 --> 00:18:13.000]  或者我們的人物網絡
[00:18:13.000 --> 00:18:15.000]  或者我們是不是特別有錢
[00:18:15.000 --> 00:18:20.000]  我們是一個接受過多少的教育或者學養的人
[00:18:20.000 --> 00:18:22.000]  神給我們每一位
[00:18:22.000 --> 00:18:26.000]  作為信徒都是祭司
[00:18:26.000 --> 00:18:31.000]  神都給我們每人有一個重任
[00:18:31.000 --> 00:18:36.000]  目的是將人帶到神面前去服事
[00:18:36.000 --> 00:18:39.000]  我們當中 許有不少的弟兄姊妹
[00:18:39.000 --> 00:18:42.000]  你在教會裏面有服事
[00:18:42.000 --> 00:18:45.000]  但我們在神的心意底下
[00:18:45.000 --> 00:18:50.000]  每人我們都可以在教會外面都有服事
[00:18:50.000 --> 00:18:53.000]  例如在我們的家裏 在我們的工作
[00:18:53.000 --> 00:18:57.000]  在我們的社區 甚至在社會
[00:18:57.000 --> 00:19:01.000]  尤其是現在我們還可以跨地域
[00:19:01.000 --> 00:19:03.000]  在外國的地方
[00:19:03.000 --> 00:19:09.000]  當我們是做一些將人帶到去認識主耶穌
[00:19:09.000 --> 00:19:12.000]  無論我們是直接做福音的工作
[00:19:12.000 --> 00:19:16.000]  或者我們是去做一些社區的關顧
[00:19:16.000 --> 00:19:18.000]  又或者我們當中
[00:19:18.000 --> 00:19:23.000]  我們不是直接去跟人有一個聯繫
[00:19:23.000 --> 00:19:27.000]  但我們都會去要一些支援的工作
[00:19:27.000 --> 00:19:35.000]  其實這些只要我們體會到神擺我們在這個位置
[00:19:35.000 --> 00:19:37.000]  無論我們是什麼年紀
[00:19:37.000 --> 00:19:39.000]  無論我們的工種是什麼
[00:19:39.000 --> 00:19:42.000]  其實都是神給我們的賞賜
[00:19:42.000 --> 00:19:46.000]  就好像利美人一樣
[00:19:46.000 --> 00:19:51.000]  他們都要做一些拆卸會幕
[00:19:51.000 --> 00:19:55.000]  去搬會幕的工作
[00:19:55.000 --> 00:20:01.000]  因為神設立了一個會幕敬拜的制度
[00:20:01.000 --> 00:20:08.000]  這樣以色列的十二個支派又會連同一個會幕
[00:20:08.000 --> 00:20:15.000]  每樣的器具和整個帳幕的每一份
[00:20:15.000 --> 00:20:19.000]  都需要去拆卸又要安裝
[00:20:19.000 --> 00:20:23.000]  這些都是利美人在當中參與的
[00:20:23.000 --> 00:20:32.000]  我希望在神給我們文素記十八章頭兩個賞賜裏鼓勵我們
[00:20:32.000 --> 00:20:43.000]  我們是否重新去定我們得祖謝神給我們賦予重任
[00:20:43.000 --> 00:20:48.000]  原來謝神可以透過我們越認識祂
[00:20:48.000 --> 00:20:50.000]  在信主的年日越長
[00:20:50.000 --> 00:20:54.000]  不斷地將新的東西給過我們
[00:20:54.000 --> 00:20:57.000]  就好像我沒有忘記
[00:20:57.000 --> 00:21:00.000]  當我大概三十年前信主的時候
[00:21:00.000 --> 00:21:03.000]  我在教會的服事就是音樂的侍奉
[00:21:03.000 --> 00:21:06.000]  我記得都和一些弟兄姊妹說
[00:21:06.000 --> 00:21:12.000]  我最覺得最舒服的就是躲在琴後面
[00:21:12.000 --> 00:21:14.000]  因為當時不是三角琴
[00:21:14.000 --> 00:21:17.000]  所以是一個叫做 upright 的琴的時候
[00:21:17.000 --> 00:21:20.000]  坐在琴後面沒有人見到自己
[00:21:20.000 --> 00:21:23.000]  然後我有一些音樂服事
[00:21:23.000 --> 00:21:26.000]  去帶領一些唱詩
[00:21:26.000 --> 00:21:28.000]  也是背著會眾的
[00:21:28.000 --> 00:21:30.000]  原來隨著年日
[00:21:30.000 --> 00:21:34.000]  神不斷地將任務給過我
[00:21:34.000 --> 00:21:38.000]  我相信神同樣要給過我們在座
[00:21:38.000 --> 00:21:42.000]  和在網上的每一位弟兄姊妹
[00:21:42.000 --> 00:21:47.000]  剛才我有說過在文素記十八章
[00:21:47.000 --> 00:21:51.000]  一共有三次 Matana 這個字
[00:21:51.000 --> 00:21:53.000]  所以我們又會看看
[00:21:53.000 --> 00:21:56.000]  最後這個段落裏面
[00:21:56.000 --> 00:22:04.000]  Matana 是一個怎樣的意思裏面
[00:22:04.000 --> 00:22:06.000]  呈現出來的
[00:22:06.000 --> 00:22:10.000]  我們都一起去讀下第25節
[00:22:10.000 --> 00:22:12.000]  一路去到第29節
[00:22:12.000 --> 00:22:14.000]  「耶和華吩咐摩西說
[00:22:14.000 --> 00:22:16.000]  李曉諭利美人說
[00:22:16.000 --> 00:22:19.000]  你們從以色列人中所取的十分之一
[00:22:19.000 --> 00:22:21.000]  就是我給你們為業的
[00:22:21.000 --> 00:22:25.000]  要再從那十分之一中取十分之一
[00:22:25.000 --> 00:22:29.000]  作為舉祭獻給耶和華
[00:22:29.000 --> 00:22:32.000]  這舉祭要算為你們牆上的谷
[00:22:32.000 --> 00:22:37.000]  又如滿酒榨的酒
[00:22:37.000 --> 00:22:42.000]  這樣你們從以色列人中所得的十分之一
[00:22:42.000 --> 00:22:45.000]  也要作舉祭獻給耶和華
[00:22:45.000 --> 00:22:49.000]  從這十分之一中將所獻給耶和華的舉祭
[00:22:49.000 --> 00:22:51.000]  歸給祭司亞倫
[00:22:51.000 --> 00:22:54.000]  奉給你們的一切禮物
[00:22:54.000 --> 00:22:57.000]  要從其中將自好的
[00:22:57.000 --> 00:23:02.000]  就是分別為聖的獻給耶和華為舉祭」
[00:23:02.000 --> 00:23:10.000]  這段經文我們看看當中神所說的幾件事
[00:23:10.000 --> 00:23:14.000]  第三節的Mathana是說一切的禮物
[00:23:14.000 --> 00:23:18.000]  這些禮物就是以色列人
[00:23:18.000 --> 00:23:22.000]  他將他們出產
[00:23:22.000 --> 00:23:25.000]  譬如是五穀、油、酒
[00:23:25.000 --> 00:23:28.000]  也包括投生的生畜
[00:23:28.000 --> 00:23:32.000]  將十分之一最好的獻給神
[00:23:32.000 --> 00:23:35.000]  他們會有一個叫做舉祭
[00:23:35.000 --> 00:23:40.000]  舉祭的意思就是舉起分別為聖
[00:23:40.000 --> 00:23:43.000]  是最好的獻情給神
[00:23:43.000 --> 00:23:46.000]  然後還有一些背景
[00:23:46.000 --> 00:23:52.000]  當以色列的百姓他們獻十一奉獻
[00:23:52.000 --> 00:23:54.000]  是因為他們入迦南地的時候
[00:23:54.000 --> 00:23:58.000]  神都將土地分給他們
[00:23:58.000 --> 00:24:01.000]  以致他們可以畜牧、可以種植
[00:24:01.000 --> 00:24:07.000]  但是利未支派是沒有土地的
[00:24:07.000 --> 00:24:09.000]  神告訴他們
[00:24:09.000 --> 00:24:13.000]  利未支派不需要有這些產業
[00:24:13.000 --> 00:24:16.000]  因為神自己就是產業
[00:24:16.000 --> 00:24:18.000]  也是供應
[00:24:18.000 --> 00:24:25.000]  所以當以色列百姓獻十一奉獻的時候
[00:24:25.000 --> 00:24:32.000]  其實這些奉獻就是讓利未人享用
[00:24:32.000 --> 00:24:34.000]  然後經文告訴我們
[00:24:34.000 --> 00:24:38.000]  原來當利未支派的人
[00:24:38.000 --> 00:24:39.000]  他們得到十分之一
[00:24:39.000 --> 00:24:48.000]  譬如一共有一萬斤某一類的穀物
[00:24:48.000 --> 00:24:54.000]  將十分之一,即一千斤獻給神
[00:24:54.000 --> 00:24:58.000]  這一千斤是利未人收到的
[00:24:58.000 --> 00:25:00.000]  利未人收到一千斤的時候
[00:25:00.000 --> 00:25:06.000]  他又將十分之一,即一百斤獻給神
[00:25:06.000 --> 00:25:12.000]  代表十二支派每一個人都要做十一奉獻
[00:25:12.000 --> 00:25:18.000]  利未支派的人不是用耕地、不是畜牧
[00:25:18.000 --> 00:25:20.000]  但是他們有收到的
[00:25:20.000 --> 00:25:22.000]  他們都獻情出來
[00:25:22.000 --> 00:25:25.000]  同樣都用一個舉祭的形式
[00:25:25.000 --> 00:25:27.000]  在整個文誦第十八章
[00:25:27.000 --> 00:25:29.000]  其實出現了舉祭有九次
