
[00:00:00.000 --> 00:00:08.000]  歡迎大家來到我們今天第三個星期的相聞
[00:10:46.000 --> 00:10:49.000]  到底猶大在想什麼呢
[00:10:49.000 --> 00:10:52.000]  我們永遠都沒什麼機會知道
[00:10:52.000 --> 00:10:53.000]  猶大在想什麼
[00:10:53.000 --> 00:10:55.000]  但我們可以說的是
[00:10:55.000 --> 00:10:58.000]  原來就算他好像跟了耶穌三年
[00:10:58.000 --> 00:11:00.000]  他外表是耶穌的門徒
[00:11:00.000 --> 00:11:02.000]  但原來他的內心
[00:11:02.000 --> 00:11:05.000]  就好像剛才一開始說到這樣
[00:11:05.000 --> 00:11:10.000]  原來可以是金玉其外,拜水其中
[00:11:10.000 --> 00:11:14.000]  原來他的行為,他的心態
[00:11:14.000 --> 00:11:18.000]  原來是想出賣耶穌
[00:11:18.000 --> 00:11:21.000]  所以無論我們跟耶穌有多少經歷
[00:11:21.000 --> 00:11:24.000]  或者跟耶穌有多少很特別的經歷
[00:11:24.000 --> 00:11:26.000]  甚至可能經歷過神蹟
[00:11:26.000 --> 00:11:28.000]  可能經歷過祈禱夢,英雲
[00:11:28.000 --> 00:11:30.000]  很多這些見證
[00:11:30.000 --> 00:11:31.000]  或者沒有也好
[00:11:31.000 --> 00:11:33.000]  但我們無論跟了耶穌多久
[00:11:33.000 --> 00:11:36.000]  都不代表我們有自信
[00:11:36.000 --> 00:11:39.000]  覺得我一定是沒有死的
[00:11:39.000 --> 00:11:41.000]  永遠都不會離開
[00:11:41.000 --> 00:11:47.000]  跟耶穌連結不是一個過去式
[00:11:47.000 --> 00:11:53.000]  它是一個現在進行式
[00:11:53.000 --> 00:11:58.000]  我們昔日納至去跟從耶穌
[00:11:58.000 --> 00:12:00.000]  這個過去式
[00:12:00.000 --> 00:12:05.000]  不代表我們覺得這樣就行了
[00:12:05.000 --> 00:12:08.000]  其實上載耶穌裡面的「留下」
[00:12:08.000 --> 00:12:10.000]  是一個現在進行式
[00:12:10.000 --> 00:12:14.000]  是有主動的追求和去衛生
[00:12:14.000 --> 00:12:20.000]  不是去到很被動地等待神在裡面工作
[00:12:20.000 --> 00:12:25.000]  我想用結婚或者拍拖來做一個比喻
[00:12:25.000 --> 00:12:28.000]  我想當中可能有人在拍拖
[00:12:28.000 --> 00:12:29.000]  有人沒有
[00:12:29.000 --> 00:12:31.000]  也有人結婚了
[00:12:31.000 --> 00:12:34.000]  但無論大家有什麼經歷也好
[00:12:34.000 --> 00:12:37.000]  我們可能都會聽過或者理解到
[00:12:37.000 --> 00:12:39.000]  其實那一段的關係
[00:12:39.000 --> 00:12:41.000]  特別是結婚
[00:12:41.000 --> 00:12:48.000]  結婚不是你去到教會行婚禮
[00:12:48.000 --> 00:12:49.000]  簽了一張婚書
[00:12:49.000 --> 00:12:50.000]  那就結束了
[00:12:50.000 --> 00:12:51.000]  我們結婚了
[00:12:51.000 --> 00:12:53.000]  就可以什麼都不用做了
[00:12:53.000 --> 00:12:57.000]  我相信我們當中也有很多mentor結婚了
[00:12:57.000 --> 00:13:00.000]  結婚之後
[00:13:00.000 --> 00:13:03.000]  才是如何建立關係
[00:13:03.000 --> 00:13:06.000]  其實是要很小心去保護
[00:13:06.000 --> 00:13:09.000]  和認真地去衛生
[00:13:09.000 --> 00:13:11.000]  需要雙方去付出
[00:13:11.000 --> 00:13:14.000]  就算是未結婚的情侶
[00:13:14.000 --> 00:13:19.000]  很多時候這個連結也是要不斷付出
[00:13:19.000 --> 00:13:20.000]  不是說表白了
[00:13:20.000 --> 00:13:23.000]  我們開始的關係就結束了
[00:13:23.000 --> 00:13:24.000]  舉個例子
[00:13:24.000 --> 00:13:27.000]  可能結婚的人也會去
[00:13:27.000 --> 00:13:29.000]  經常說要定期拍拖
[00:13:29.000 --> 00:13:32.000]  定期有些二人獨處的時間
[00:13:32.000 --> 00:13:35.000]  有些很特別的日子
[00:13:35.000 --> 00:13:36.000]  可能會慶祝
[00:13:36.000 --> 00:13:37.000]  可能會送禮物
[00:13:37.000 --> 00:13:39.000]  可能有關心的話
[00:13:39.000 --> 00:13:42.000]  當然可能有一些情侶
[00:13:42.000 --> 00:13:43.000]  或者結婚的人
[00:13:43.000 --> 00:13:45.000]  可能他們的交流很少
[00:13:45.000 --> 00:13:47.000]  可能只是WhatsApp
[00:13:47.000 --> 00:13:48.000]  會只是Test
[00:13:48.000 --> 00:13:50.000]  連電話也不說
[00:13:50.000 --> 00:13:52.000]  但其實這種關係
[00:13:52.000 --> 00:13:53.000]  可能我們也會想
[00:13:53.000 --> 00:13:55.000]  到底是不是真的在拍拖
[00:13:55.000 --> 00:13:56.000]  或者結婚了呢
[00:13:56.000 --> 00:14:01.000]  如果我們不去不斷去維持一段關係的時候
[00:14:01.000 --> 00:14:03.000]  就算我們在名義上有
[00:14:03.000 --> 00:14:04.000]  但在實質上
[00:14:04.000 --> 00:14:07.000]  我們是不是真的享受在這段關係裡面呢
[00:14:07.000 --> 00:14:09.000]  其實是一個疑問
[00:14:09.000 --> 00:14:11.000]  那又用回朋友
[00:14:11.000 --> 00:14:14.000]  如果大家有些在班裡很熟的朋友
[00:14:14.000 --> 00:14:17.000]  其實你也會很主動關心他們的生活
[00:14:17.000 --> 00:14:19.000]  你也會看他們的IG
[00:14:19.000 --> 00:14:20.000]  可能不同的Snapchat
[00:14:20.000 --> 00:14:22.000]  但大家也會看Facebook
[00:14:22.000 --> 00:14:23.000]  如果大家還夠勇氣的話
[00:14:23.000 --> 00:14:24.000]  你不會只是說
[00:14:24.000 --> 00:14:25.000]  我們上學才見
[00:14:25.000 --> 00:14:27.000]  上學就不理你了
[00:14:27.000 --> 00:14:28.000]  不認識你
[00:14:28.000 --> 00:14:30.000]  我們如果真的當別人是一個好的朋友
[00:14:30.000 --> 00:14:34.000]  我們會很主動地關心他們的生活
[00:14:34.000 --> 00:14:36.000]  或者和父母的關係
[00:14:36.000 --> 00:14:38.000]  雖然在出生的那一刻
[00:14:38.000 --> 00:14:41.000]  父母已經是我們的父母
[00:14:41.000 --> 00:14:43.000]  但其實我們和父母建立關係
[00:14:43.000 --> 00:14:45.000]  也有很長遠的時間
[00:14:45.000 --> 00:14:47.000]  是父母去照顧我們
[00:14:47.000 --> 00:14:51.000]  我們也會願意去聽我們父母的話
[00:14:51.000 --> 00:14:54.000]  這才是關係可以持續的基礎
[00:14:54.000 --> 00:14:56.000]  在這個時候
[00:14:56.000 --> 00:14:58.000]  也要問一個問題
[00:14:58.000 --> 00:15:00.000]  如果你要去打分
[00:15:00.000 --> 00:15:02.000]  假設一到十分
[00:15:02.000 --> 00:15:05.000]  去評價你和耶穌的關係
[00:15:05.000 --> 00:15:09.000]  一分可能你覺得不是很滿意
[00:15:09.000 --> 00:15:11.000]  十分覺得很滿意
[00:15:11.000 --> 00:15:12.000]  很親近的話
[00:15:12.000 --> 00:15:15.000]  不知道你會想著自己會給多少分
[00:15:15.000 --> 00:15:17.000]  當然如果你想和大家分享
[00:15:17.000 --> 00:15:18.000]  如果十分的話
[00:15:18.000 --> 00:15:21.000]  你可以在聊天室打分數
[00:15:21.000 --> 00:15:24.000]  你可以展示手指去表達
[00:15:24.000 --> 00:15:29.000]  或者一會兒也可以在小組裡分享
[00:15:29.000 --> 00:15:32.000]  這個問題其實很多時候
[00:15:32.000 --> 00:15:34.000]  就算我們送了耶穌多久
[00:15:34.000 --> 00:15:36.000]  也很需要去問
[00:15:36.000 --> 00:15:40.000]  我今天和耶穌有多親近
[00:15:40.000 --> 00:15:43.000]  很多時候我們對一段關係
[00:15:43.000 --> 00:15:44.000]  有什麼元素
[00:15:44.000 --> 00:15:47.000]  我們可能有不同的理解
[00:15:47.000 --> 00:15:49.000]  但是無論如何
[00:15:49.000 --> 00:15:50.000]  我們也需要找出
[00:15:50.000 --> 00:15:52.000]  到底我們和耶穌之間
[00:15:52.000 --> 00:15:55.000]  有什麼才能幫助我們留在裡面
[00:15:55.000 --> 00:15:56.000]  這個時候
[00:15:56.000 --> 00:15:59.000]  聖靈可能會針對我們每一個需要
[00:15:59.000 --> 00:16:02.000]  聖靈會在我們裡面提醒我們
[00:16:02.000 --> 00:16:05.000]  有什麼地方我們要留意
[00:16:05.000 --> 00:16:09.000]  所以這是第一個重點
[00:16:09.000 --> 00:16:11.000]  我們多點去反思
[00:16:11.000 --> 00:16:15.000]  到底我們和耶穌的關係
[00:16:15.000 --> 00:16:18.000]  有多麼的親近
[00:16:18.000 --> 00:16:20.000]  這是第一點
[00:16:20.000 --> 00:16:22.000]  但是單單這種反思
[00:16:22.000 --> 00:16:24.000]  其實只是第一步
[00:16:24.000 --> 00:16:26.000]  因為之後我們要做的
[00:16:26.000 --> 00:16:28.000]  其實是一種重新連結
[00:16:28.000 --> 00:16:31.000]  所以有沒有重新反思
[00:16:31.000 --> 00:16:33.000]  其實不是最好用的
[00:16:33.000 --> 00:16:35.000]  反思之後有沒有重新連結
[00:16:35.000 --> 00:16:37.000]  才是重點
[00:16:37.000 --> 00:16:40.000]  如果用約翰福音裡面的說法
[00:16:40.000 --> 00:16:42.000]  其實重新連結
[00:16:42.000 --> 00:16:45.000]  會用和學本的說法
[00:16:45.000 --> 00:16:47.000]  就是常在我的愛裡
[00:16:47.000 --> 00:16:48.000]  或者說
[00:16:48.000 --> 00:16:50.000]  Abide in my love
[00:16:50.000 --> 00:16:52.000]  Abide in my love
[00:16:52.000 --> 00:16:55.000]  就是留在我的愛裡是什麼意思
[00:16:55.000 --> 00:16:57.000]  如果我用一個容易一點的說法
[00:16:57.000 --> 00:17:01.000]  其實我們是持續地去意識
[00:17:01.000 --> 00:17:04.000]  和去回應耶穌對我們的愛
[00:17:04.000 --> 00:17:06.000]  其實在約翰福音第十五章
[00:17:06.000 --> 00:17:09.000]  第九到第十節
[00:17:09.000 --> 00:17:12.000]  就是在說這件事
[00:17:12.000 --> 00:17:17.000]  我想請Karen和我讀一讀這段經文
[00:17:17.000 --> 00:17:18.000]  我愛你們
[00:17:18.000 --> 00:17:20.000]  正如父愛我一樣
[00:17:20.000 --> 00:17:23.000]  你們要常在我的愛裡
[00:17:23.000 --> 00:17:25.000]  你們若遵守我的命令
[00:17:25.000 --> 00:17:27.000]  就常在我的愛裡
[00:17:27.000 --> 00:17:30.000]  正如我遵守了我父的命令
[00:17:30.000 --> 00:17:32.000]  常在他的愛裡
[00:17:32.000 --> 00:17:33.000]  嗯
[00:17:33.000 --> 00:17:36.000]  這段就很直接了
[00:17:36.000 --> 00:17:38.000]  耶穌就說明
[00:17:38.000 --> 00:17:41.000]  遵守他的命令
[00:17:41.000 --> 00:17:43.000]  就是常在他的愛裡
[00:17:43.000 --> 00:17:45.000]  所以對耶穌來說
[00:17:45.000 --> 00:17:47.000]  我們說Remain in his love
[00:17:47.000 --> 00:17:50.000]  的方法其實很直接
[00:17:50.000 --> 00:17:52.000]  有很實際的行動
[00:17:52.000 --> 00:17:54.000]  就是遵守他的命令
[00:17:54.000 --> 00:17:56.000]  這種遵守的命令
[00:17:56.000 --> 00:17:57.000]  正如我剛才說
[00:17:57.000 --> 00:17:59.000]  是一個Present Continuous Tense
[00:17:59.000 --> 00:18:01.000]  是我們時刻去想
[00:18:01.000 --> 00:18:03.000]  到底我們是不是真的在做這件事
[00:18:03.000 --> 00:18:05.000]  其實耶穌在這裡
[00:18:05.000 --> 00:18:07.000]  用了一個很完美的標準
[00:18:07.000 --> 00:18:10.000]  因為耶穌說我們要遵守他的命令
[00:18:10.000 --> 00:18:14.000]  正如他遵守了他父上帝的命令
[00:18:14.000 --> 00:18:17.000]  就常在父神的愛裡
[00:18:17.000 --> 00:18:21.000]  所以耶穌是用了一個很高的標準
[00:18:21.000 --> 00:18:24.000]  去要求我們做到
[00:18:24.000 --> 00:18:25.000]  換言之
[00:18:25.000 --> 00:18:28.000]  這種Reconnect其實是很認真的
[00:18:28.000 --> 00:18:31.000]  當我們都知道我們人是有限制
[00:18:31.000 --> 00:18:34.000]  我們未必做到耶穌這麼高的標準
[00:18:34.000 --> 00:18:36.000]  但至少我們會知道
[00:18:36.000 --> 00:18:39.000]  我們很需要很認真地付出精力
[00:18:39.000 --> 00:18:42.000]  去盡量達到這個標準
[00:18:42.000 --> 00:18:44.000]  而不是一個口頭說話
[00:18:44.000 --> 00:18:48.000]  或者很簡單的一件事
[00:18:48.000 --> 00:18:50.000]  其實在現實生活裡
[00:18:50.000 --> 00:18:52.000]  都有不少情況
[00:18:52.000 --> 00:18:55.000]  遵守命令並不是一件很死板的事情
[00:18:55.000 --> 00:18:57.000]  而是我們知道別人愛我們
[00:18:57.000 --> 00:18:59.000]  所以去回應
[00:18:59.000 --> 00:19:01.000]  當然最容易聯想到
[00:19:01.000 --> 00:19:03.000]  是我們跟父母的關係
