
[00:00:00.000 --> 00:00:05.600]  上次我們說了一些關於憂慮的事
[00:08:43.680 --> 00:08:48.680]  「祢是我的主,我的好處不在祢以外。」
[00:08:48.680 --> 00:08:52.680]  「我的好處不在祢以外。」
[00:08:52.680 --> 00:08:54.680]  如果看字面的意思
[00:08:54.680 --> 00:08:55.680]  即是中文的意思
[00:08:55.680 --> 00:08:58.680]  就是所有東西都是由神來的
[00:08:58.680 --> 00:08:59.680]  大概沒什麼特別
[00:08:59.680 --> 00:09:01.680]  聽起來就是所有東西都是由神來的
[00:09:01.680 --> 00:09:05.680]  但原來這個經文其實可以有一個理解
[00:09:05.680 --> 00:09:09.680]  是「我的好處不在祢以上」
[00:09:09.680 --> 00:09:12.680]  即是我的好處不在祢上面
[00:09:12.680 --> 00:09:15.680]  有人問不在你外面和不在你上面有什麼分別呢
[00:09:15.680 --> 00:09:17.680]  不在你外面可能是說
[00:09:17.680 --> 00:09:19.680]  所有東西都是由神來的
[00:09:19.680 --> 00:09:21.680]  但如果說那些東西不在你上面
[00:09:21.680 --> 00:09:23.680]  就是對利美人來說
[00:09:23.680 --> 00:09:28.680]  他身邊的人無論多有錢、多有土地、多有東西
[00:09:28.680 --> 00:09:31.680]  那些東西不會比神重要
[00:09:31.680 --> 00:09:35.680]  這就是令生命敗壞的問題
[00:09:35.680 --> 00:09:38.680]  大概我們的人生都有很多東西
[00:09:38.680 --> 00:09:41.680]  是我們很想去掌握
[00:09:41.680 --> 00:09:47.680]  例如我們的學業、我們的友情、我們的家庭、我們的愛情
[00:09:47.680 --> 00:09:50.680]  我們都很想去玩好每一個球
[00:09:50.680 --> 00:09:52.680]  於是在這些人生裡
[00:09:52.680 --> 00:09:54.680]  神就是其中一球
[00:09:54.680 --> 00:09:56.680]  我們當神和其他一樣
[00:09:56.680 --> 00:09:58.680]  例如我們回來教會
[00:09:58.680 --> 00:10:01.680]  我星期抽到時間回來教會就可以了
[00:10:01.680 --> 00:10:03.680]  除了這兩個小時以外
[00:10:03.680 --> 00:10:07.680]  我平日168小時裡的166小時
[00:10:07.680 --> 00:10:09.680]  我就用來玩其他球
[00:10:09.680 --> 00:10:11.680]  這個大概是我們今天
[00:10:11.680 --> 00:10:14.680]  可能真是在你心裡這一刻這樣理解這件事
[00:10:14.680 --> 00:10:19.680]  但如果說我的好處不在祢上面的話
[00:10:19.680 --> 00:10:21.680]  施人就是說
[00:10:21.680 --> 00:10:23.680]  他每個星期
[00:10:23.680 --> 00:10:26.680]  每個星期168小時
[00:10:26.680 --> 00:10:29.680]  對他來說他不只是平均分配一些東西
[00:10:29.680 --> 00:10:33.680]  對他來說神是他生命的中心
[00:10:33.680 --> 00:10:37.680]  其他東西是不會凌駕了他和神的關係
[00:10:37.680 --> 00:10:38.680]  但你會問
[00:10:38.680 --> 00:10:42.680]  這樣說是不是不現實呢?
[00:10:42.680 --> 00:10:44.680]  那些東西是很重要的
[00:10:44.680 --> 00:10:46.680]  我不會叫大家今天回去就不用讀書
[00:10:46.680 --> 00:10:49.680]  每天只看聖經就不要讀書
[00:10:49.680 --> 00:10:51.680]  那為什麼施人要這樣說呢?
[00:10:51.680 --> 00:10:53.680]  其實後面給了一個答案
[00:10:53.680 --> 00:10:57.680]  在之後兩節的詩篇內容裡說什麼呢?
[00:10:57.680 --> 00:11:01.680]  他就說如果以其他神去代替耶和華的話
[00:11:01.680 --> 00:11:05.680]  他們的仇苦必定會加增
[00:11:05.680 --> 00:11:06.680]  就這樣看
[00:11:06.680 --> 00:11:08.680]  用其他神代替耶和華
[00:11:08.680 --> 00:11:10.680]  就好像拜偶像的人
[00:11:10.680 --> 00:11:13.680]  但如果我們看英文的經文
[00:11:13.680 --> 00:11:16.680]  英文是會準確一點去反映這個意思
[00:11:16.680 --> 00:11:19.680]  就是run after other gods
[00:11:19.680 --> 00:11:22.680]  就是追著其他東西跑
[00:11:22.680 --> 00:11:24.680]  有沒有人試過追車?
[00:11:24.680 --> 00:11:26.680]  追車呀追船呀
[00:11:26.680 --> 00:11:27.680]  追船可能
[00:11:27.680 --> 00:11:29.680]  以往我在長洲讀神學
[00:11:29.680 --> 00:11:32.680]  追船是很重要很痛苦的一件事
[00:11:32.680 --> 00:11:34.680]  因為你追錯了一班船
[00:11:34.680 --> 00:11:36.680]  你是會遲半個小時的
[00:11:36.680 --> 00:11:37.680]  就不是地鐵
[00:11:37.680 --> 00:11:39.680]  地鐵你錯過了一班你等幾分鐘
[00:11:39.680 --> 00:11:42.680]  但船你不能游水去長洲
[00:11:42.680 --> 00:11:44.680]  我也想長洲有地鐵
[00:11:44.680 --> 00:11:47.680]  我經常祈禱能不能去長洲有地鐵
[00:11:47.680 --> 00:11:49.680]  但如果你追過這些
[00:11:49.680 --> 00:11:52.680]  你追不追得到都很辛苦
[00:11:52.680 --> 00:11:54.680]  你追得到都很索氣
[00:11:54.680 --> 00:11:55.680]  你追不到又會很生氣
[00:11:55.680 --> 00:11:57.680]  為什麼追不到呢?
[00:11:57.680 --> 00:12:01.680]  所以追事物對我來說不是新的經驗
[00:12:01.680 --> 00:12:03.680]  但如果看詩人這個說法
[00:12:03.680 --> 00:12:06.680]  當他追其他神明的時候
[00:12:06.680 --> 00:12:08.680]  他們會更加痛苦
[00:12:08.680 --> 00:12:10.680]  當然很明顯不是追車
[00:12:10.680 --> 00:12:12.680]  不是玩遊戲那種追
[00:12:12.680 --> 00:12:15.680]  不是小朋友玩軸印
[00:12:15.680 --> 00:12:20.680]  大概如果兩節連在一起看
[00:12:20.680 --> 00:12:23.680]  我的好處不在你以上
[00:12:23.680 --> 00:12:27.680]  因為如果我將那些好處放在你上面
[00:12:27.680 --> 00:12:29.680]  我就會追著他們
[00:12:29.680 --> 00:12:31.680]  我就追得很辛苦
[00:12:31.680 --> 00:12:33.680]  大概我估計當中拍
[00:12:33.680 --> 00:12:37.680]  我不知道當中拍拖的人會不會多一些這個體會
[00:12:37.680 --> 00:12:40.680]  可能你在蜜月期的時候
[00:12:40.680 --> 00:12:44.680]  你會花很多精力討好對方
[00:12:44.680 --> 00:12:46.680]  或者那些你會煲
[00:12:46.680 --> 00:12:48.680]  通常有人說拍拖的人煲夜粥
[00:12:48.680 --> 00:12:50.680]  煲電話夜粥煲很久
[00:12:50.680 --> 00:12:51.680]  你要付出很多精力
[00:12:51.680 --> 00:12:53.680]  我不是說那些是不好
[00:12:53.680 --> 00:12:54.680]  不是說那些是錯
[00:12:54.680 --> 00:12:56.680]  而是大概我們知道
[00:12:56.680 --> 00:12:58.680]  如果我們很想去追一件事
[00:12:58.680 --> 00:12:59.680]  例如追一個女生追一個男生
[00:12:59.680 --> 00:13:01.680]  現在是可以追男生的我想說
[00:13:01.680 --> 00:13:04.680]  你會付出很多努力去做
[00:13:04.680 --> 00:13:05.680]  你會付出
[00:13:05.680 --> 00:13:07.680]  你會付出很多努力去追
[00:13:07.680 --> 00:13:10.680]  如果你說這些都更好
[00:13:10.680 --> 00:13:13.680]  但是如果你說我們的生命就是追著不同的東西
[00:13:13.680 --> 00:13:14.680]  剛才說拋球
[00:13:14.680 --> 00:13:17.680]  你生命有很多東西去追
[00:13:17.680 --> 00:13:19.680]  其實是很累的
[00:13:19.680 --> 00:13:21.680]  而且你不一定追到
[00:13:21.680 --> 00:13:24.680]  你追著不急著不一定等你
[00:13:24.680 --> 00:13:28.680]  你追的東西不一定會等你
[00:13:28.680 --> 00:13:31.680]  所以對詩人來說
[00:13:31.680 --> 00:13:34.680]  最重要是他知道他追的那件事
[00:13:34.680 --> 00:13:36.680]  是不是真的值得他付出努力
[00:13:36.680 --> 00:13:41.680]  例如上星期說過讀書的例子
[00:13:41.680 --> 00:13:42.680]  我問過一個explorer
[00:13:42.680 --> 00:13:43.680]  他讀書的意義是什麼
[00:13:43.680 --> 00:13:44.680]  他說成績
[00:13:44.680 --> 00:13:46.680]  我問成績的意義是什麼
[00:13:46.680 --> 00:13:47.680]  成績
[00:13:47.680 --> 00:13:52.680]  其實這樣的話和倉鼠在跑的分別
[00:13:52.680 --> 00:13:54.680]  你有沒有見過倉鼠在跑圈
[00:13:54.680 --> 00:13:58.680]  倉鼠跑圈以為自己一直在跑
[00:13:58.680 --> 00:14:00.680]  但其實你看到他
[00:14:00.680 --> 00:14:01.680]  其實都是這樣
[00:14:01.680 --> 00:14:03.680]  但對他來說跑得很開心
[00:14:03.680 --> 00:14:07.680]  大概詩人在想的意象
[00:14:07.680 --> 00:14:09.680]  當然他應該不是在想倉鼠
[00:14:09.680 --> 00:14:11.680]  但這種跑
[00:14:11.680 --> 00:14:13.680]  可能是令我們想
[00:14:13.680 --> 00:14:17.680]  我們今天的生命是不是就是這樣跑
[00:14:17.680 --> 00:14:19.680]  我們以為我追成績
[00:14:19.680 --> 00:14:20.680]  可能我追另一半
[00:14:20.680 --> 00:14:22.680]  可能我追另外一些東西
[00:14:22.680 --> 00:14:24.680]  但可能我只是繞了圈轉來轉去
[00:14:24.680 --> 00:14:28.680]  我不知道我的生命可以有更加不同的意義
[00:14:28.680 --> 00:14:32.680]  當然有一個現實問題
[00:14:32.680 --> 00:14:33.680]  我講得這麼好
[00:14:33.680 --> 00:14:35.680]  但我要生活
[00:14:35.680 --> 00:14:36.680]  我要吃飯
[00:14:36.680 --> 00:14:39.680]  我們的生命有什麼呢
[00:14:39.680 --> 00:14:43.680]  詩人在16篇5到6節給了一個答案
[00:14:43.680 --> 00:14:45.680]  耶和華是我的產業
[00:14:45.680 --> 00:14:47.680]  是我杯中的墳
[00:14:47.680 --> 00:14:49.680]  我所得的你為我持手
[00:14:49.680 --> 00:14:53.680]  用醒良給我的地界坐落在皆美之處
[00:14:53.680 --> 00:14:56.680]  我的產業實在美好
[00:14:56.680 --> 00:15:00.680]  這節經文有幾個和土地有關的字眼
[00:15:00.680 --> 00:15:05.680]  例如產業、地界、皆美之處等等
[00:15:05.680 --> 00:15:10.680]  一開始我們不是說土地是當時很重要的東西
[00:15:10.680 --> 00:15:16.680]  正如今天可能對我們來說大學學位、學歷、知識、技能很重要
[00:15:16.680 --> 00:15:19.680]  但對利美人來說是沒有土地的
[00:15:19.680 --> 00:15:21.680]  沒有地的
[00:15:21.680 --> 00:15:23.680]  那講這句有什麼用呢
[00:15:23.680 --> 00:15:26.680]  其實答案在第一句就顯示出來了
[00:15:26.680 --> 00:15:29.680]  他說耶和華是我的產業
[00:15:29.680 --> 00:15:31.680]  耶和華是我的產業
[00:15:31.680 --> 00:15:41.680]  即是當其他人覺得土地、學位、能力是他們的產業的時候
[00:15:41.680 --> 00:15:45.680]  對利美人來說他們覺得那個產業就是神
[00:15:45.680 --> 00:15:49.680]  跟神的關係就是他們唯一的產業
[00:15:49.680 --> 00:15:54.680]  大概這個信心我們今天是不容易立即去做到或者理解
[00:15:54.680 --> 00:15:57.680]  因為我們的社會和我們講的東西不是這樣
[00:15:57.680 --> 00:16:02.680]  我們的環境甚至是我們的家跟我們講的東西不是這樣
[00:16:02.680 --> 00:16:05.680]  老實說我們回來教會兩小時
[00:16:05.680 --> 00:16:09.680]  我不會期望這兩小時我們講的東西會影響到你
[00:16:09.680 --> 00:16:11.680]  在一至六你怎樣生活
[00:16:11.680 --> 00:16:15.680]  但大概至少我們這兩小時裡面
[00:16:15.680 --> 00:16:18.680]  我們有個空間讓我們去想一想
[00:16:18.680 --> 00:16:23.680]  到底我今天所追求的東西是不是真的值得我去追的東西呢
[00:16:23.680 --> 00:16:29.680]  什麼才是我們真正的產業是我們的份呢
[00:16:29.680 --> 00:16:33.680]  大概每個人的生命都有自己的份
