
[00:00:00.000 --> 00:00:09.680]  感謝神讓我們有機會一起聆聽祂對我們說的話
[00:02:58.080 --> 00:03:01.080]  這個劇集當中的內容
[00:03:01.080 --> 00:03:04.080]  很多已經被遺忘了
[00:03:04.080 --> 00:03:07.080]  但是變幻然是永恆
[00:03:07.080 --> 00:03:10.080]  卻留在很多人的心裡面
[00:03:10.080 --> 00:03:11.080]  為什麼呢?
[00:03:11.080 --> 00:03:16.080]  因為這句話導出了一個人生的真理
[00:03:16.080 --> 00:03:22.080]  好像在主持五世紀的一位希臘的哲學家
[00:03:22.080 --> 00:03:26.080]  Heraclitus所說的
[00:03:26.080 --> 00:03:30.080]  生命中唯一不變的就是改變
[00:03:30.080 --> 00:03:33.080]  大家同不同意嗎?
[00:03:33.080 --> 00:03:37.080]  或者我們想平平穩穩地度過人生
[00:03:37.080 --> 00:03:42.080]  但是我們周圍不斷地變化
[00:03:42.080 --> 00:03:45.080]  怎樣去面對這個無常的人生呢?
[00:03:45.080 --> 00:03:49.080]  就是傳道書問的問題
[00:03:49.080 --> 00:03:51.080]  書中可以分為兩個部分
[00:03:51.080 --> 00:03:54.080]  第一至六章是說人的可憐
[00:03:54.080 --> 00:03:58.080]  六至十二章是說人的有限
[00:03:58.080 --> 00:04:01.080]  當中不斷出現的中心問題
[00:04:01.080 --> 00:04:05.080]  就是在這個無常人生裡面
[00:04:05.080 --> 00:04:09.080]  怎樣去活才有益處
[00:04:09.080 --> 00:04:14.080]  書中大部分是說傳道者對人生的觀察
[00:04:14.080 --> 00:04:17.080]  他不斷地去問問題
[00:04:17.080 --> 00:04:22.080]  但是很多時候都沒有一些實在的解決方法
[00:04:22.080 --> 00:04:25.080]  因為不知道怎樣去解決
[00:04:25.080 --> 00:04:29.080]  就很多時候要發出虛空的虛空
[00:04:29.080 --> 00:04:33.080]  凡事都是虛空的感嘆
[00:04:33.080 --> 00:04:36.080]  虛空就是沒有意義
[00:04:36.080 --> 00:04:39.080]  或者沒有價值的意思
[00:04:39.080 --> 00:04:43.080]  這種對生命沒有意義的感嘆
[00:04:43.080 --> 00:04:46.080]  貫穿在全本書
[00:04:46.080 --> 00:04:49.080]  從第一章到十二章
[00:04:49.080 --> 00:04:52.080]  有三十五次這麼多
[00:04:52.080 --> 00:04:55.080]  今天經文的問題是
[00:04:55.080 --> 00:04:58.080]  問的問題是萬事之理
[00:04:58.080 --> 00:05:00.080]  誰能測透
[00:05:00.080 --> 00:05:03.080]  傳道者所不能測透的
[00:05:03.080 --> 00:05:06.080]  是包括了行義行惡之理
[00:05:06.080 --> 00:05:08.080]  尋找智慧之理
[00:05:08.080 --> 00:05:10.080]  和人心詭疾之理
[00:05:10.080 --> 00:05:12.080]  求神幫助我們
[00:05:12.080 --> 00:05:16.080]  明白經文背後永恆不變的真理
[00:05:16.080 --> 00:05:18.080]  我們一起禱告
[00:05:18.080 --> 00:05:22.080]  請各位父神感謝你賜下你的話語
[00:05:22.080 --> 00:05:25.080]  讓我們能夠更多認識你
[00:05:25.080 --> 00:05:26.080]  在以下的訊息
[00:05:26.080 --> 00:05:29.080]  求你的聖靈與我們同在
[00:05:29.080 --> 00:05:31.080]  幫助說的聽的
[00:05:31.080 --> 00:05:34.080]  都能夠更多明白你的心意
[00:05:34.080 --> 00:05:38.080]  讓我們的生命能夠更加使你喜悅
[00:05:38.080 --> 00:05:40.080]  禱告感恩
[00:05:40.080 --> 00:05:42.080]  是奉靠你獨生愛治耶穌基督
[00:05:42.080 --> 00:05:43.080]  寶貴的名字
[00:05:43.080 --> 00:05:45.080]  阿門
[00:05:45.080 --> 00:05:47.080]  讓我們先看看
[00:05:47.080 --> 00:05:50.080]  傳道者不能測透的第一個道理
[00:05:50.080 --> 00:05:53.080]  行義行惡之理
[00:05:53.080 --> 00:05:56.080]  讓我們一起讀這段經文
[00:05:56.080 --> 00:05:59.080]  在虛度的日子裡
[00:05:59.080 --> 00:06:01.080]  我見過各樣的事情
[00:06:01.080 --> 00:06:04.080]  義人在他的耳中滅亡
[00:06:04.080 --> 00:06:08.080]  惡人在他的惡中悼享長壽
[00:06:08.080 --> 00:06:10.080]  不要行義過分
[00:06:10.080 --> 00:06:13.080]  也不要過於自情自為
[00:06:13.080 --> 00:06:15.080]  何必自取敗亡呢
[00:06:15.080 --> 00:06:17.080]  不要行惡過分
[00:06:17.080 --> 00:06:20.080]  也不要為人媒媒
[00:06:20.080 --> 00:06:22.080]  何必未到期而死呢
[00:06:22.080 --> 00:06:24.080]  你持守這過
[00:06:24.080 --> 00:06:27.080]  哪個也不要鬆手才好
[00:06:27.080 --> 00:06:29.080]  敬畏神的人
[00:06:29.080 --> 00:06:31.080]  這一切都能見得
[00:06:31.080 --> 00:06:34.080]  傳道者不明白的第一件事
[00:06:34.080 --> 00:06:38.080]  是為什麼義人會早死
[00:06:38.080 --> 00:06:41.080]  但是那些惡人
[00:06:41.080 --> 00:06:44.080]  卻悼享長壽
[00:06:44.080 --> 00:06:49.080]  這個和聖經正常的因果關係很不同
[00:06:49.080 --> 00:06:52.080]  好像是曾言第十章二十七節
[00:06:52.080 --> 00:06:55.080]  說的敬畏義和華
[00:06:55.080 --> 00:06:57.080]  使人長壽
[00:06:57.080 --> 00:07:00.080]  惡人的年歲必減少
[00:07:00.080 --> 00:07:04.080]  加泰書六章七節也這樣說
[00:07:04.080 --> 00:07:06.080]  人種的是什麼
[00:07:06.080 --> 00:07:09.080]  收的也是什麼
[00:07:09.080 --> 00:07:12.080]  這種因果關係
[00:07:12.080 --> 00:07:15.080]  和中國的傳統文化
[00:07:15.080 --> 00:07:16.080]  種瓜得瓜
[00:07:16.080 --> 00:07:18.080]  種豆得豆
[00:07:18.080 --> 00:07:19.080]  這個道理是一樣
[00:07:19.080 --> 00:07:24.080]  因為種瓜的只能得到瓜
[00:07:24.080 --> 00:07:27.080]  種豆的只能得到豆
[00:07:27.080 --> 00:07:31.080]  將這個原則用在善與惡
[00:07:31.080 --> 00:07:35.080]  行善必定有好報應
[00:07:35.080 --> 00:07:39.080]  行惡就有壞報應
[00:07:39.080 --> 00:07:43.080]  但是在這個無常人生裡
[00:07:43.080 --> 00:07:45.080]  真的這樣嗎
[00:07:45.080 --> 00:07:48.080]  我在這裡想做一個統計
[00:07:48.080 --> 00:07:55.080]  如果有見過善有善報的弟兄姊妹請舉手
[00:07:55.080 --> 00:07:57.080]  善有善報的
[00:07:57.080 --> 00:08:00.080]  有些人甚至沒見過
[00:08:00.080 --> 00:08:02.080]  第二
[00:08:02.080 --> 00:08:05.080]  惡有惡報的請舉手
[00:08:05.080 --> 00:08:06.080]  惡有惡報的也有
[00:08:06.080 --> 00:08:08.080]  好像惡有惡報的比較多
[00:08:08.080 --> 00:08:13.080]  善有惡報的也有
[00:08:13.080 --> 00:08:15.080]  也有不少
[00:08:15.080 --> 00:08:17.080]  惡有善報的
[00:08:17.080 --> 00:08:19.080]  哇 又有很多
[00:08:19.080 --> 00:08:23.080]  從大家的反應可以知道
[00:08:23.080 --> 00:08:26.080]  善有善報 惡有惡報的因果關係
[00:08:26.080 --> 00:08:28.080]  不是絕對的
[00:08:28.080 --> 00:08:30.080]  因為有時做好的事
[00:08:30.080 --> 00:08:33.080]  會有不好的報應
[00:08:33.080 --> 00:08:34.080]  做不好的事
[00:08:34.080 --> 00:08:37.080]  反而有好結果
[00:08:37.080 --> 00:08:40.080]  還記得我在讀大學的時候
[00:08:40.080 --> 00:08:43.080]  有一科的功課很重
[00:08:43.080 --> 00:08:46.080]  很多同學都彼此抄襲
[00:08:46.080 --> 00:08:49.080]  他們說這是互相幫助
[00:08:49.080 --> 00:08:54.080]  同學之間分為三類
[00:08:54.080 --> 00:08:55.080]  第一類
[00:08:55.080 --> 00:08:57.080]  抄襲其他人的功課
[00:08:57.080 --> 00:09:01.080]  這些人基本上都會被抄襲
[00:09:01.080 --> 00:09:03.080]  第二類
[00:09:03.080 --> 00:09:05.080]  不抄襲其他人的功課
[00:09:05.080 --> 00:09:08.080]  但讓其他人抄襲
[00:09:08.080 --> 00:09:10.080]  第三類
[00:09:10.080 --> 00:09:12.080]  不抄襲其他人的功課
[00:09:12.080 --> 00:09:14.080]  也不讓其他人抄襲
[00:09:14.080 --> 00:09:16.080]  可以嗎? 三類
[00:09:16.080 --> 00:09:18.080]  那你猜猜
[00:09:18.080 --> 00:09:22.080]  我屬於哪一類?
[00:09:22.080 --> 00:09:25.080]  第三類
[00:09:25.080 --> 00:09:26.080]  不抄襲其他人的功課
[00:09:26.080 --> 00:09:28.080]  也不讓其他人抄襲
[00:09:28.080 --> 00:09:31.080]  我們全班有26個人
[00:09:31.080 --> 00:09:35.080]  你猜猜有多少人像我這樣?
[00:09:35.080 --> 00:09:39.080]  只有一個 就是我
[00:09:39.080 --> 00:09:42.080]  或者我做了正確的事
[00:09:42.080 --> 00:09:49.080]  但有什麼後果呢?
[00:09:49.080 --> 00:09:53.080]  馬上成為了其他人攻擊的對象
[00:09:53.080 --> 00:09:56.080]  還給我一些很難聽的綽號
[00:09:56.080 --> 00:09:59.080]  我還記得你的綽號 我不說了
[00:09:59.080 --> 00:10:00.080]  這個呢
[00:10:00.080 --> 00:10:04.080]  就是善有惡報
[00:10:04.080 --> 00:10:05.080]  後來
[00:10:05.080 --> 00:10:08.080]  那些互相抄襲的同學
[00:10:08.080 --> 00:10:11.080]  那幅考試積分比我高
[00:10:11.080 --> 00:10:13.080]  這是什麼?
[00:10:13.080 --> 00:10:16.080]  這是惡有善報 是吧?
[00:10:16.080 --> 00:10:20.080]  這個只是在學校求學的一些例子
[00:10:20.080 --> 00:10:22.080]  在社會裡
[00:10:22.080 --> 00:10:24.080]  還有更多的善有惡報
[00:10:24.080 --> 00:10:27.080]  惡有善報的例子 是吧?
[00:10:27.080 --> 00:10:28.080]  每天的新聞我們看到
[00:10:28.080 --> 00:10:31.080]  民與民 國與國之間的欺壓
[00:10:31.080 --> 00:10:36.080]  甚至有戰爭和彼此失落的事
[00:10:36.080 --> 00:10:38.080]  之後
[00:10:38.080 --> 00:10:40.080]  沒有得到刑罰
[00:10:40.080 --> 00:10:42.080]  快要過去了
[00:10:42.080 --> 00:10:44.080]  很多人都會感嘆
[00:10:44.080 --> 00:10:46.080]  天理何在?
[00:10:46.080 --> 00:10:48.080]  世間的不公平
[00:10:48.080 --> 00:10:49.080]  不公義
[00:10:49.080 --> 00:10:52.080]  也是很多人不願意相信
[00:10:52.080 --> 00:10:56.080]  有神的其中一個原因
[00:10:56.080 --> 00:11:00.080]  存老者很清楚有神
[00:11:00.080 --> 00:11:03.080]  正因為這個原因
[00:11:03.080 --> 00:11:06.080]  他就不明白為什麼義人會滅亡
[00:11:06.080 --> 00:11:10.080]  惡人卻能有長壽
[00:11:10.080 --> 00:11:15.080]  所以他叫人不要行義過分
[00:11:15.080 --> 00:11:18.080]  過於表現自己的義
[00:11:18.080 --> 00:11:21.080]  這樣就會得罪了其他人
[00:11:21.080 --> 00:11:23.080]  自取敗亡
[00:11:23.080 --> 00:11:25.080]  也不要過分行惡
[00:11:25.080 --> 00:11:27.080]  以致得罪了神
[00:11:27.080 --> 00:11:30.080]  使自己未到死期
[00:11:30.080 --> 00:11:33.080]  就被神揭露了身影
[00:11:33.080 --> 00:11:38.080]  行義時不要過分得罪人
[00:11:38.080 --> 00:11:43.080]  行惡時也不要過分得罪神
[00:11:43.080 --> 00:11:44.080]  在十八節
[00:11:44.080 --> 00:11:47.080]  你持守者那過日必要鬆手才好
[00:11:47.080 --> 00:11:49.080]  敬畏神的人
[00:11:49.080 --> 00:11:52.080]  這一切都能兼得
[00:11:52.080 --> 00:11:53.080]  敬畏神
[00:11:53.080 --> 00:11:55.080]  才知道如何去持守
[00:11:55.080 --> 00:11:59.080]  行義和行惡之道
[00:11:59.080 --> 00:12:00.080]  但是
[00:12:00.080 --> 00:12:02.080]  什麼是不過分的行義
[00:12:02.080 --> 00:12:05.080]  或者不過分的行惡呢
[00:12:05.080 --> 00:12:06.080]  加上
[00:12:06.080 --> 00:12:09.080]  怎樣才是敬畏神呢
[00:12:09.080 --> 00:12:11.080]  經文沒有說到
[00:12:11.080 --> 00:12:12.080]  更加難明的
[00:12:12.080 --> 00:12:16.080]  就是如果真的敬畏神的話
[00:12:16.080 --> 00:12:20.080]  為什麼會行惡呢
[00:12:20.080 --> 00:12:21.080]  在經文裡
[00:12:21.080 --> 00:12:25.080]  傳道者沒有給我們答案
[00:12:25.080 --> 00:12:28.080]  很可能他自己都不知道
[00:12:28.080 --> 00:12:29.080]  為什麼
[00:12:29.080 --> 00:12:31.080]  回到這段經文
[00:12:31.080 --> 00:12:33.080]  最初的十五節
[00:12:33.080 --> 00:12:34.080]  那裡說什麼
[00:12:34.080 --> 00:12:37.080]  在虛度的日子裡
[00:12:37.080 --> 00:12:38.080]  這些事情
[00:12:38.080 --> 00:12:43.080]  是在他覺得沒有意義的日子裡
[00:12:43.080 --> 00:12:44.080]  所經歷到的
[00:12:44.080 --> 00:12:48.080]  他找不到當中的道理
[00:12:48.080 --> 00:12:50.080]  在虛度的日子裡
[00:12:50.080 --> 00:12:53.080]  傳道者遇到的另一個難題
[00:12:53.080 --> 00:12:56.080]  是尋找智慧之理
[00:12:56.080 --> 00:12:58.080]  用來一起讀
[00:12:58.080 --> 00:13:01.080]  智慧使擁有智慧的人
[00:13:01.080 --> 00:13:05.080]  比城中十個官長更有能力
[00:13:05.080 --> 00:13:10.080]  其實世上沒有行善而不犯罪的義人
[00:13:10.080 --> 00:13:11.080]  你所說的話
[00:13:11.080 --> 00:13:14.080]  你不要都放在心上
[00:13:14.080 --> 00:13:17.080]  免得聽見你的僕人咒阻你
[00:13:17.080 --> 00:13:19.080]  因為你心裡知道
[00:13:19.080 --> 00:13:23.080]  自己也曾類似咒阻別人
[00:13:23.080 --> 00:13:27.080]  首先傳道者指出智慧的重要
[00:13:27.080 --> 00:13:29.080]  一個擁有智慧的人
[00:13:29.080 --> 00:13:35.080]  比十個擁有權的官長更有能力
[00:13:35.080 --> 00:13:38.080]  接著他就說到
[00:13:38.080 --> 00:13:41.080]  尋找智慧其中一個方法
[00:13:41.080 --> 00:13:43.080]  就是要自己謙卑下來
[00:13:43.080 --> 00:13:46.080]  知道世上沒有一個人
[00:13:46.080 --> 00:13:50.080]  只會行善而不會犯罪的人
[00:13:50.080 --> 00:13:53.080]  所以當你聽到其他人的咒阻
[00:13:53.080 --> 00:13:55.080]  就不要放在心裡
[00:13:55.080 --> 00:14:01.080]  因為我們曾經也在心裡咒了其他人
[00:14:01.080 --> 00:14:02.080]  我在這裡不問大家了
[00:14:02.080 --> 00:14:04.080]  誰咒了其他人
[00:14:04.080 --> 00:14:07.080]  但是否這樣
[00:14:07.080 --> 00:14:12.080]  傳道者就可以找到他想要的智慧呢
[00:14:12.080 --> 00:14:14.080]  我們繼續讀
[00:14:14.080 --> 00:14:18.080]  我曾用智慧試驗這一切事
[00:14:18.080 --> 00:14:20.080]  我說要得智慧
[00:14:20.080 --> 00:14:22.080]  智慧卻離我遠
[00:14:22.080 --> 00:14:24.080]  萬事之理遙不可及
[00:14:24.080 --> 00:14:27.080]  太深奧誰能測透呢
[00:14:27.080 --> 00:14:28.080]  我轉念
[00:14:28.080 --> 00:14:31.080]  一心要知道要考察
[00:14:31.080 --> 00:14:35.080]  要尋求智慧和萬事的來由
[00:14:35.080 --> 00:14:38.080]  要知道邪惡為愚昧
[00:14:38.080 --> 00:14:42.080]  愚昧為狂妄
[00:14:42.080 --> 00:14:45.080]  23到24節
[00:14:45.080 --> 00:14:49.080]  就導出了今天經文的主題
[00:14:49.080 --> 00:14:51.080]  傳道者曾經用他所有的方法
[00:14:51.080 --> 00:14:53.080]  去尋找萬事之理
[00:14:53.080 --> 00:14:57.080]  但是發覺這裡太深奧
[00:14:57.080 --> 00:15:00.080]  他不能測透
[00:15:00.080 --> 00:15:02.080]  他也很懷疑
[00:15:02.080 --> 00:15:06.080]  世界有沒有人可以得到智慧
[00:15:06.080 --> 00:15:08.080]  但他沒有放棄
[00:15:08.080 --> 00:15:09.080]  在25節
[00:15:09.080 --> 00:15:13.080]  他還要尋求智慧和萬事的來由
[00:15:13.080 --> 00:15:15.080]  因為如果沒有智慧就是愚昧
[00:15:15.080 --> 00:15:19.080]  愚昧就會使他陷入在邪惡之中
[00:15:19.080 --> 00:15:23.080]  甚至使他變為狂妄
[00:15:23.080 --> 00:15:25.080]  在這幾節的經文
[00:15:25.080 --> 00:15:27.080]  我們可以看到
[00:15:27.080 --> 00:15:30.080]  傳道者其實是一個無奈
[00:15:30.080 --> 00:15:33.080]  一方面希望得到萬事之理的智慧
[00:15:33.080 --> 00:15:37.080]  但是在他尋找的過程中
[00:15:37.080 --> 00:15:42.080]  他不知道如何可以找到智慧
[00:15:42.080 --> 00:15:46.080]  那智慧在哪裡呢
[00:15:46.080 --> 00:15:49.080]  我想得到諾貝爾獎的科學家
[00:15:49.080 --> 00:15:56.080]  或許可以算是人類不斷追尋智慧的代表
[00:15:56.080 --> 00:16:00.080]  這幾位科學家的研究成果
[00:16:00.080 --> 00:16:04.080]  幫助了現今研發出很多重要的藥物
[00:16:04.080 --> 00:16:08.080]  在左邊的Brown和高善教授
[00:16:08.080 --> 00:16:13.080]  他們在43歲和44歲
[00:16:13.080 --> 00:16:15.080]  就得到了諾貝爾獎
[00:16:15.080 --> 00:16:17.080]  諾貝爾醫學獎
[00:16:17.080 --> 00:16:21.080]  他們的研究讓很多
[00:16:21.080 --> 00:16:25.080]  鋼彈護唇藥的得到研發
[00:16:25.080 --> 00:16:29.080]  大大減少了心臟病危害
[00:16:29.080 --> 00:16:32.080]  我想在我們當中
[00:16:32.080 --> 00:16:34.080]  也有不少的弟兄姊妹
[00:16:34.080 --> 00:16:37.080]  現在正在受惠
[00:16:37.080 --> 00:16:41.080]  他們有很高的學術地位
[00:16:41.080 --> 00:16:44.080]  有很多的研究經費
[00:16:44.080 --> 00:16:47.080]  他們一說話的時候
[00:16:47.080 --> 00:16:50.080]  大家都會靜下來留心聽
[00:16:50.080 --> 00:16:52.080]  為什麼我知道呢
[00:16:52.080 --> 00:16:57.080]  因為我在德州大學做藥理研究的時候
[00:16:57.080 --> 00:16:59.080]  他們的實驗室就在我同一層樓
[00:16:59.080 --> 00:17:02.080]  我時時見到他們
[00:17:02.080 --> 00:17:05.080]  在右邊的Gilman教授
[00:17:05.080 --> 00:17:07.080]  是我實驗室的系主任
[00:17:07.080 --> 00:17:11.080]  我有幸曾經和他交談過很多次
[00:17:11.080 --> 00:17:14.080]  他是一位平易近人
[00:17:14.080 --> 00:17:17.080]  很有意義和受尊重的學者
[00:17:17.080 --> 00:17:20.080]  他現在已經過世了
[00:17:20.080 --> 00:17:24.080]  2009年他在德州大學退休之後
[00:17:24.080 --> 00:17:30.080]  就負責管理一個預防研究癌症的機構
[00:17:30.080 --> 00:17:32.080]  就在那裡
[00:17:32.080 --> 00:17:37.080]  他遇到很多政治和商業的壓力
[00:17:37.080 --> 00:17:40.080]  強迫他去做一些不公平
[00:17:40.080 --> 00:17:43.080]  去分配研究基金
[00:17:43.080 --> 00:17:47.080]  最後他決定要辭職
[00:17:47.080 --> 00:17:52.080]  他是一個很有智慧和很受尊敬的人
[00:17:52.080 --> 00:17:58.080]  但是沒有智慧去解決遇到的不公義
[00:17:58.080 --> 00:18:02.080]  好像今天Gilman裡面的傳導者一樣
[00:18:02.080 --> 00:18:05.080]  真正的智慧在哪裡呢
[00:18:05.080 --> 00:18:08.080]  這個是傳導者的問題
[00:18:08.080 --> 00:18:13.080]  人的詭詐是傳導者在虛度的日子裡
[00:18:13.080 --> 00:18:17.080]  不能夠測透的另一個問題
[00:18:17.080 --> 00:18:19.080]  讓我們繼續讀
[00:18:19.080 --> 00:18:23.080]  我發現有一種婦人比死亡苦毒
[00:18:23.080 --> 00:18:25.080]  她本身是陷阱
[00:18:25.080 --> 00:18:27.080]  她的心是網羅
[00:18:27.080 --> 00:18:29.080]  手是鎖鏈
[00:18:29.080 --> 00:18:31.080]  凡夢神喜愛的人
[00:18:31.080 --> 00:18:33.080]  必能墮開她
[00:18:33.080 --> 00:18:36.080]  有罪的人卻被她纏住了
[00:18:36.080 --> 00:18:39.080]  傳導者發現有一種婦人非常危險
[00:18:39.080 --> 00:18:41.080]  她的手呢
[00:18:41.080 --> 00:18:45.080]  她整個人就像捕捉人的陷阱
[00:18:45.080 --> 00:18:48.080]  人家掉進她的網羅之後
[00:18:48.080 --> 00:18:51.080]  她的手就會被她綁住
[00:18:51.080 --> 00:18:53.080]  鎖住這個人
[00:18:53.080 --> 00:18:55.080]  這個人想走就不行
[00:18:55.080 --> 00:18:58.080]  這種婦人是什麼人呢
[00:18:58.080 --> 00:19:02.080]  從傳導者的背景
[00:19:02.080 --> 00:19:08.080]  這個婦人應該是從事世界上最古老的行業
[00:19:08.080 --> 00:19:09.080]  這是什麼呢
[00:19:09.080 --> 00:19:11.080]  妓女
[00:19:11.080 --> 00:19:14.080]  想問問大家有沒有見過
[00:19:14.080 --> 00:19:17.080]  誰見過妓女的居首
[00:19:17.080 --> 00:19:20.080]  有些人不敢舉
[00:19:20.080 --> 00:19:27.080]  幾年前我有一次遇上妓女的經歷
[00:19:27.080 --> 00:19:30.080]  不是 我故意找她
[00:19:30.080 --> 00:19:35.080]  當時在下午四點
[00:19:35.080 --> 00:19:38.080]  我在尼敦遊牆
[00:19:38.080 --> 00:19:42.080]  我在打開手機 想找地方買東西
[00:19:42.080 --> 00:19:46.080]  突然在我手機下
[00:19:46.080 --> 00:19:50.080]  有個二十多歲的年青貌美
[00:19:50.080 --> 00:19:52.080]  穿得很漂亮的女生
[00:19:52.080 --> 00:19:54.080]  跟我揮手揮手
[00:19:54.080 --> 00:19:58.080]  我完全不知道她是誰
[00:19:58.080 --> 00:20:01.080]  當時不用戴口罩
[00:20:01.080 --> 00:20:05.080]  現在戴口罩可能真的猜一下
[00:20:05.080 --> 00:20:06.080]  但當時她不戴口罩
[00:20:06.080 --> 00:20:08.080]  我認識這個人
[00:20:08.080 --> 00:20:10.080]  但我意識到有危險
[00:20:10.080 --> 00:20:14.080]  馬上跟她說再見
[00:20:14.080 --> 00:20:16.080]  回想
[00:20:16.080 --> 00:20:18.080]  這個其實是一個妓女
[00:20:18.080 --> 00:20:20.080]  如果我不小心
[00:20:20.080 --> 00:20:22.080]  跟她多說幾句
[00:20:22.080 --> 00:20:25.080]  不知道會不會被她纏住
[00:20:25.080 --> 00:20:30.080]  後來我把這件事跟一些姐妹分享
[00:20:30.080 --> 00:20:33.080]  她們說你不應該走
[00:20:33.080 --> 00:20:35.080]  應該把握這個機會
[00:20:35.080 --> 00:20:39.080]  跟她傳福音
[00:20:39.080 --> 00:20:43.080]  我說我不敢高估自己的能力
[00:20:43.080 --> 00:20:46.080]  因為聽過很多在性誘惑中
[00:20:46.080 --> 00:20:49.080]  跌倒的牧師和傳導羊個案
[00:20:49.080 --> 00:20:50.080]  大家有沒有聽過
[00:20:50.080 --> 00:20:51.080]  真的很多
[00:20:51.080 --> 00:20:54.080]  我不敢沒有這件事
[00:20:54.080 --> 00:20:56.080]  英文告訴我
[00:20:56.080 --> 00:20:58.080]  最應該做的是什麼
[00:20:58.080 --> 00:20:59.080]  是躲開
[00:20:59.080 --> 00:21:01.080]  即是避開
[00:21:01.080 --> 00:21:05.080]  在現今色情氾濫的世界
[00:21:05.080 --> 00:21:06.080]  我們要避開的
[00:21:06.080 --> 00:21:09.080]  不單止是街上的妓女
[00:21:09.080 --> 00:21:11.080]  更要避開的是
[00:21:11.080 --> 00:21:12.080]  在我們手機裏
[00:21:12.080 --> 00:21:15.080]  電腦裏的色情資訊
[00:21:15.080 --> 00:21:17.080]  如果高估自己的能力
[00:21:17.080 --> 00:21:18.080]  不折防的話
[00:21:18.080 --> 00:21:23.080]  分分鐘就要墮下這個陷阱
[00:21:23.080 --> 00:21:27.080]  在2014年
[00:21:27.080 --> 00:21:28.080]  一個班尼的圖計
[00:21:28.080 --> 00:21:30.080]  很出名的
[00:21:30.080 --> 00:21:33.080]  真是使人難以置信
[00:21:33.080 --> 00:21:35.080]  在美國
[00:21:35.080 --> 00:21:37.080]  有64%
[00:21:37.080 --> 00:21:40.080]  行上去教會聚會的男性
[00:21:40.080 --> 00:21:43.080]  每個月至少有一次
[00:21:43.080 --> 00:21:46.080]  上色情網站
[00:21:46.080 --> 00:21:48.080]  在2020年
[00:21:48.080 --> 00:21:50.080]  另一個統計
[00:21:50.080 --> 00:21:52.080]  這個數字
[00:21:52.080 --> 00:21:55.080]  更加上升到68%
[00:21:55.080 --> 00:21:57.080]  這些數字
[00:21:57.080 --> 00:21:59.080]  和不去教會的男性
[00:21:59.080 --> 00:22:01.080]  差不多
