
[00:00:00.000 --> 00:00:06.000]  頂智梅議員
[00:30:19.000 --> 00:30:39.000]  自上次會議後發出的資料文件
[00:30:39.000 --> 00:30:59.000]  自上次會議後發出的資料文件
[00:30:59.000 --> 00:31:19.000]  自上次會議後發出的資料文件
[00:31:19.000 --> 00:31:39.000]  自上次會議後發出的資料文件
[00:31:39.000 --> 00:31:59.000]  自上次會議後發出的資料文件
[00:31:59.000 --> 00:32:19.000]  自上次會議後發出的資料文件
[00:32:19.000 --> 00:32:39.000]  自上次會議後發出的資料文件
[00:32:39.000 --> 00:32:59.000]  自上次會議後發出的資料文件
[00:32:59.000 --> 00:33:19.000]  自上次會議後發出的資料文件
[00:33:19.000 --> 00:33:39.000]  自上次會議後發出的資料文件
[00:33:39.000 --> 00:33:59.000]  自上次會議後發出的資料文件
[00:33:59.000 --> 00:34:19.000]  自上次會議後發出的資料文件
[00:34:19.000 --> 00:34:39.000]  自上次會議後發出的資料文件
[00:34:39.000 --> 00:34:59.000]  自上次會議後發出的資料文件
[00:34:59.000 --> 00:35:19.000]  自上次會議後發出的資料文件
[00:35:19.000 --> 00:35:39.000]  自上次會議後發出的資料文件
[00:35:39.000 --> 00:35:59.000]  自上次會議後發出的資料文件
[00:35:59.000 --> 00:36:19.000]  自上次會議後發出的資料文件
[00:36:19.000 --> 00:36:39.000]  自上次會議後發出的資料文件
[00:36:39.000 --> 00:36:59.000]  自上次會議後發出的資料文件
[00:36:59.000 --> 00:37:19.000]  自上次會議後發出的資料文件
[00:37:19.000 --> 00:37:39.000]  自上次會議後發出的資料文件
[00:37:39.000 --> 00:37:59.000]  自上次會議後發出的資料文件
[00:37:59.000 --> 00:38:19.000]  自上次會議後發出的資料文件
[00:38:19.000 --> 00:38:39.000]  自上次會議後發出的資料文件
[00:38:39.000 --> 00:38:59.000]  自上次會議後發出的資料文件
[00:38:59.000 --> 00:39:19.000]  自上次會議後發出的資料文件
[00:39:19.000 --> 00:39:39.000]  自上次會議後發出的資料文件
[00:39:39.000 --> 00:39:59.000]  自上次會議後發出的資料文件
[00:39:59.000 --> 00:40:19.000]  自上次會議後發出的資料文件
[00:40:19.000 --> 00:40:39.000]  自上次會議後發出的資料文件
[00:40:39.000 --> 00:40:59.000]  自上次會議後發出的資料文件
[00:40:59.000 --> 00:41:19.000]  自上次會議後發出的資料文件
[00:41:19.000 --> 00:41:39.000]  自上次會議後發出的資料文件
[00:41:39.000 --> 00:41:49.000]  自上次會議後發出的資料文件
[00:41:49.000 --> 00:42:09.000]  自上次會議後發出的資料文件
[00:42:09.000 --> 00:42:29.000]  自上次會議後發出的資料文件
[00:42:29.000 --> 00:42:49.000]  自上次會議後發出的資料文件
[00:42:49.000 --> 00:43:09.000]  自上次會議後發出的資料文件
[00:43:09.000 --> 00:43:29.000]  自上次會議後發出的資料文件
[00:43:29.000 --> 00:43:49.000]  自上次會議後發出的資料文件
[00:43:49.000 --> 00:44:09.000]  自上次會議後發出的資料文件
[00:44:09.000 --> 00:44:29.000]  自上次會議後發出的資料文件
[00:44:29.000 --> 00:44:49.000]  自上次會議後發出的資料文件
[00:44:49.000 --> 00:45:09.000]  自上次會議後發出的資料文件
[00:45:09.000 --> 00:45:29.000]  自上次會議後發出的資料文件
[00:45:29.000 --> 00:45:49.000]  自上次會議後發出的資料文件
[00:45:49.000 --> 00:46:09.000]  自上次會議後發出的資料文件
[00:46:09.000 --> 00:46:29.000]  自上次會議後發出的資料文件
[00:46:29.000 --> 00:46:45.000]  自上次會議後發出的資料文件

