
[00:00:00.000 --> 00:00:01.700]  好 謝謝主席
[00:02:55.500 --> 00:03:00.500]  因為保羅的篇幅很豐富,所以這是第一篇
[00:03:00.500 --> 00:03:07.500]  保羅是一個對基督教影響非常大的聖經人物
[00:03:07.500 --> 00:03:12.500]  他的生命是活出了基督的僕人的樣式
[00:03:12.500 --> 00:03:17.500]  如果你細讀他的生平,你看他的思維,你看他的行為
[00:03:17.500 --> 00:03:21.500]  你看他對人的愛,你看他怎麼樣去為主而活
[00:03:21.500 --> 00:03:24.500]  他基本上活出了一個僕人的樣式
[00:03:24.500 --> 00:03:30.500]  另外,他也把基督的見證,由耶路撒冷傳至羅馬
[00:03:30.500 --> 00:03:35.500]  傳到羅馬那邊去,而且建立了很多地區的教會
[00:03:35.500 --> 00:03:40.500]  還有,就是新約的聖經裡面,總共有多少本書呢?
[00:03:40.500 --> 00:03:44.500]  二十七卷書,二十七卷書裡面
[00:03:44.500 --> 00:03:48.500]  如果我們不算希伯來書,因為希伯來書有的人說是保羅寫的
[00:03:48.500 --> 00:03:50.500]  有人說不是保羅寫的
[00:03:50.500 --> 00:03:55.500]  如果我們不算希伯來書,有十二卷的書
[00:03:55.500 --> 00:03:59.500]  二十七卷裡面有十二卷是保羅的著作
[00:03:59.500 --> 00:04:04.500]  所以他奠定了基督教的很多的神學觀念
[00:04:04.500 --> 00:04:11.500]  關於基督論,關於教會觀,關於末世論,關於怎麼樣牧養等等
[00:04:11.500 --> 00:04:17.500]  就在他的書信裡面,我們就從保羅書信建立了今天的教會
[00:04:17.500 --> 00:04:21.500]  所以我們要看保羅這個人物
[00:04:21.500 --> 00:04:25.500]  但是令我最感動的,今天我要強調的是什麼呢?
[00:04:25.500 --> 00:04:32.500]  是他在提摩太前書第十五,第一章第十五到第十六節講的這番話
[00:04:32.500 --> 00:04:37.500]  因為這番話後來成為今天教會
[00:04:37.500 --> 00:04:42.500]  每一個基督徒都稱呼自己的一個基礎
[00:04:42.500 --> 00:04:47.500]  很多基督徒如果你信主久了,都會稱自己成為什麼呢?
[00:04:47.500 --> 00:04:51.500]  我是一個蒙恩的罪人
[00:04:51.500 --> 00:04:55.500]  保羅有這麼多的成就,這麼多的經歷
[00:04:55.500 --> 00:04:59.500]  但是他在提摩太前書第一章講了這番話
[00:04:59.500 --> 00:05:00.500]  他說什麼呢?
[00:05:00.500 --> 00:05:06.500]  他說基督耶穌降世,為了要拯救世人
[00:05:06.500 --> 00:05:10.500]  這一句話就是整個福音的二要
[00:05:10.500 --> 00:05:12.500]  基督耶穌降世,為了要拯救世人
[00:05:12.500 --> 00:05:18.500]  他說這話是可信的,是十分可佩服的
[00:05:18.500 --> 00:05:22.500]  在罪人中,我是罪魁
[00:05:22.500 --> 00:05:24.500]  他說我是罪人中的罪魁
[00:05:24.500 --> 00:05:28.500]  你說罪人中哪一個是最嚴重的罪呢?
[00:05:28.500 --> 00:05:30.500]  犯了最嚴重的罪的人是誰呢?
[00:05:30.500 --> 00:05:32.500]  他說是我,我是罪魁
[00:05:32.500 --> 00:05:34.500]  然而我蒙了憐憫
[00:05:34.500 --> 00:05:36.500]  我蒙了憐憫
[00:05:36.500 --> 00:05:39.500]  我雖然是罪魁,但是我蒙了憐憫
[00:05:39.500 --> 00:05:43.500]  是因耶穌基督要在我這罪魁身上
[00:05:43.500 --> 00:05:45.500]  顯明他一切的忍耐
[00:05:45.500 --> 00:05:50.500]  給後來信他得永生的人做榜樣
[00:05:50.500 --> 00:05:53.500]  所以保羅知道他的生命是為何
[00:05:53.500 --> 00:05:56.500]  是要給一切的人做榜樣
[00:05:56.500 --> 00:05:58.500]  那榜樣是什麼榜樣呢?
[00:05:58.500 --> 00:06:01.500]  那榜樣不是我很有成就
[00:06:01.500 --> 00:06:03.500]  不是我很有才幹
[00:06:03.500 --> 00:06:05.500]  而是我是罪人
[00:06:05.500 --> 00:06:09.500]  但是他的恩典憐憫豐富
[00:06:09.500 --> 00:06:12.500]  我的榜樣就是這個榜樣
[00:06:12.500 --> 00:06:16.500]  所以今天我們只講保羅他怎樣經歷
[00:06:16.500 --> 00:06:20.500]  怎樣信主來看蒙恩的罪人
[00:06:20.500 --> 00:06:22.500]  因為保羅有太多東西要講了
[00:06:22.500 --> 00:06:26.500]  今天我們只看他如何是一個蒙恩的罪人
[00:06:26.500 --> 00:06:28.500]  我們一起同心禱告
[00:06:28.500 --> 00:06:33.500]  親愛的天父上帝,我們來到你跟前
[00:06:33.500 --> 00:06:36.500]  我們祈求你在這個時候
[00:06:36.500 --> 00:06:40.500]  你就讓你的聖靈來預備我們的心
[00:06:40.500 --> 00:06:43.500]  使我們的心成為一片好土
[00:06:43.500 --> 00:06:47.500]  以致我們能夠專心的領受你的聖靈
[00:06:47.500 --> 00:06:51.500]  要藉著你的真理向我們所說的話
[00:06:51.500 --> 00:06:53.500]  主啊,叫我們的心活潑
[00:06:53.500 --> 00:06:55.500]  叫我們的心敏感
[00:06:55.500 --> 00:06:59.500]  如果我們有聽到你對我們特別的話語
[00:06:59.500 --> 00:07:02.500]  叫我們真的是把它記在心裡
[00:07:02.500 --> 00:07:04.500]  好好的反覆思想
[00:07:04.500 --> 00:07:09.500]  幫助我們藉著你的話語建立你的教會
[00:07:09.500 --> 00:07:13.500]  禱告感恩奉主耶穌基督的聖名祈求
[00:07:13.500 --> 00:07:14.500]  Amen
[00:07:14.500 --> 00:07:20.500]  我們要看保羅他的蒙恩經歷
[00:07:20.500 --> 00:07:23.500]  怎樣認識自己
[00:07:23.500 --> 00:07:28.500]  第一,我們可以從保羅的生命學習到
[00:07:28.500 --> 00:07:34.500]  罪人的盲點可以使人陷入極度的無知
[00:07:34.500 --> 00:07:38.500]  請你看第九章的第一第二節
[00:07:38.500 --> 00:07:39.500]  這裡講到什麼呢?
[00:07:39.500 --> 00:07:41.500]  要強調的是什麼呢?
[00:07:41.500 --> 00:07:46.500]  他說到有用了幾個很具體的形容
[00:07:46.500 --> 00:07:48.500]  告訴我們一件事情
[00:07:48.500 --> 00:07:54.500]  他說保羅口吐威嚇兇殺的話
[00:07:54.500 --> 00:07:56.500]  他去到哪裡見到基督徒
[00:07:56.500 --> 00:07:59.500]  他就用威嚇的話
[00:07:59.500 --> 00:08:02.500]  兇殺的話
[00:08:02.500 --> 00:08:07.500]  他主動的去見大祭司
[00:08:07.500 --> 00:08:08.500]  去見大祭司
[00:08:08.500 --> 00:08:14.500]  這個行動表示他真的是知道權柄在哪裡
[00:08:14.500 --> 00:08:16.500]  他去到最高的權柄
[00:08:16.500 --> 00:08:17.500]  要做什麼呢?
[00:08:17.500 --> 00:08:20.500]  他要去求文書
[00:08:20.500 --> 00:08:22.500]  這個文書能夠怎麼樣呢?
[00:08:22.500 --> 00:08:26.500]  使他離開耶路撒冷的範圍
[00:08:26.500 --> 00:08:30.500]  離開耶路撒冷去到大馬士革
[00:08:30.500 --> 00:08:32.500]  就是剛才讀的大馬士革
[00:08:32.500 --> 00:08:34.500]  就是今天的哪裡啊?
[00:08:34.500 --> 00:08:36.500]  敘利亞
[00:08:36.500 --> 00:08:39.500]  今天的敘利亞這個地方
[00:08:39.500 --> 00:08:43.500]  從耶路撒冷他要去到敘利亞
[00:08:43.500 --> 00:08:48.500]  這個會堂他知道很多人逃命
[00:08:48.500 --> 00:08:50.500]  因為基督徒受逼迫
[00:08:50.500 --> 00:08:51.500]  有人被殺了
[00:08:51.500 --> 00:08:52.500]  所以基督徒逃命
[00:08:52.500 --> 00:08:55.500]  很多逃到敘利亞
[00:08:55.500 --> 00:08:57.500]  保羅就怎麼樣呢?
[00:08:57.500 --> 00:09:00.500]  他一心要剷除基督教
[00:09:00.500 --> 00:09:02.500]  要剷除基督教
[00:09:02.500 --> 00:09:05.500]  他就要去拿文書
[00:09:05.500 --> 00:09:07.500]  拿證件
[00:09:07.500 --> 00:09:11.500]  去到那裡能夠有權柄
[00:09:11.500 --> 00:09:14.500]  基督徒就把他們信奉這道人
[00:09:14.500 --> 00:09:17.500]  無論男女都把他們捆綁起來
[00:09:17.500 --> 00:09:21.500]  抓回去耶路撒冷
[00:09:21.500 --> 00:09:24.500]  我想請弟兄姐妹想一想
[00:09:24.500 --> 00:09:26.500]  這個時候的保羅
[00:09:26.500 --> 00:09:28.500]  他以前的名字叫掃羅
[00:09:28.500 --> 00:09:30.500]  後來主耶穌給他改了名字
[00:09:30.500 --> 00:09:31.500]  叫保羅
[00:09:31.500 --> 00:09:34.500]  這個時候的掃羅
[00:09:34.500 --> 00:09:37.500]  他認為他做的事情
[00:09:37.500 --> 00:09:40.500]  是對的還是不對的?
[00:09:40.500 --> 00:09:42.500]  他認為他做的事情是對的
[00:09:42.500 --> 00:09:44.500]  他認為他做的事情
[00:09:44.500 --> 00:09:47.500]  是為誰而做?
[00:09:47.500 --> 00:09:49.500]  為上帝而做
[00:09:49.500 --> 00:09:53.500]  因為他從小就是一個猶太人
[00:09:53.500 --> 00:09:56.500]  但是他有羅馬的身份
[00:09:56.500 --> 00:09:57.500]  羅馬籍的身份
[00:09:57.500 --> 00:10:02.500]  因為他出生在土耳其南邊的一個地方
[00:10:02.500 --> 00:10:03.500]  叫大樹
[00:10:03.500 --> 00:10:05.500]  所以後面你讀到
[00:10:05.500 --> 00:10:08.500]  有一個去找大樹的保羅
[00:10:08.500 --> 00:10:10.500]  Tarsus 大樹
[00:10:10.500 --> 00:10:12.500]  翻譯成大樹
[00:10:12.500 --> 00:10:13.500]  在那裡的人
[00:10:13.500 --> 00:10:16.500]  經過一些政治的劃分
[00:10:16.500 --> 00:10:18.500]  只要在那裡出生的人
[00:10:18.500 --> 00:10:20.500]  都有羅馬公民權
[00:10:20.500 --> 00:10:22.500]  在那裡有羅馬公民權
[00:10:22.500 --> 00:10:25.500]  是非常高等的人
[00:10:25.500 --> 00:10:26.500]  不管你是猶太人
[00:10:26.500 --> 00:10:28.500]  還是什麼國籍的人
[00:10:28.500 --> 00:10:30.500]  只要你在那裡出生
[00:10:30.500 --> 00:10:31.500]  就有羅馬公民權
[00:10:31.500 --> 00:10:33.500]  他不只是有羅馬公民權
[00:10:33.500 --> 00:10:36.500]  他還是在一個很出名的
[00:10:36.500 --> 00:10:40.500]  法律賽人的老師們下
[00:10:40.500 --> 00:10:43.500]  而且他學習猶太人的法律
[00:10:43.500 --> 00:10:45.500]  是非常出色的
[00:10:45.500 --> 00:10:48.500]  他是一個天之驕子
[00:10:48.500 --> 00:10:51.500]  所以他當時候認為他所讀的
[00:10:51.500 --> 00:10:53.500]  他所認識的上帝
[00:10:53.500 --> 00:10:54.500]  是最正確的
[00:10:54.500 --> 00:10:55.500]  他就決定
[00:10:55.500 --> 00:10:58.500]  這些人我們一定要把他抓起來
[00:10:58.500 --> 00:11:01.500]  剷除基督教
[00:11:01.500 --> 00:11:03.500]  弟兄姊妹 當然我們知道
[00:11:03.500 --> 00:11:08.500]  後來保羅他知道自己錯了
[00:11:08.500 --> 00:11:11.500]  他成了一個基督徒
[00:11:11.500 --> 00:11:13.500]  但是我們回想到這一點
[00:11:13.500 --> 00:11:14.500]  我們就發現
[00:11:14.500 --> 00:11:18.500]  原來當我們有罪的時候
[00:11:18.500 --> 00:11:20.500]  我們是可以有一個盲點
[00:11:20.500 --> 00:11:21.500]  這個盲點是
[00:11:21.500 --> 00:11:26.500]  把真理看成是邪惡的
[00:11:26.500 --> 00:11:31.500]  把自己以為的看成是真理
[00:11:31.500 --> 00:11:33.500]  很多人都知道
[00:11:33.500 --> 00:11:36.500]  我在大學的時候
[00:11:36.500 --> 00:11:38.500]  信了主
[00:11:38.500 --> 00:11:39.500]  可是你們知不知道
[00:11:39.500 --> 00:11:40.500]  我在信了主之後
[00:11:40.500 --> 00:11:42.500]  我就怎麼樣呢
[00:11:42.500 --> 00:11:44.500]  我就在我立刻洗禮的時候
[00:11:44.500 --> 00:11:46.500]  當時我新加坡洗禮的時候
[00:11:46.500 --> 00:11:49.500]  你可以在你的身分證上
[00:11:49.500 --> 00:11:51.500]  加一個姓名字
[00:11:51.500 --> 00:11:55.500]  我就加了Paul
[00:11:55.500 --> 00:11:57.500]  為什麼呢
[00:11:57.500 --> 00:11:58.500]  因為我讀聖經
[00:11:58.500 --> 00:12:01.500]  我就特別看到保羅這個人物
[00:12:01.500 --> 00:12:03.500]  我想到我在大學的時候
[00:12:03.500 --> 00:12:05.500]  是到處去跟同學說
[00:12:05.500 --> 00:12:09.500]  不要信基督教
[00:12:09.500 --> 00:12:11.500]  遇到基督徒我就更開心
[00:12:11.500 --> 00:12:14.500]  我就希望勸他不要信基督教
[00:12:14.500 --> 00:12:16.500]  因為我一輩子從來沒有
[00:12:16.500 --> 00:12:19.500]  被基督徒這麼近距離的接觸
[00:12:19.500 --> 00:12:21.500]  我當時進入大學住在宿舍裡面
[00:12:21.500 --> 00:12:23.500]  突然間這麼多基督徒
[00:12:23.500 --> 00:12:27.500]  而且還有一個就住在我對面
[00:12:27.500 --> 00:12:30.500]  每天把他學習的聖經的經文
[00:12:30.500 --> 00:12:31.500]  貼在門口
[00:12:31.500 --> 00:12:34.500]  我一打開門就看到
[00:12:34.500 --> 00:12:36.500]  所以那個時候激發起
[00:12:36.500 --> 00:12:40.500]  我認為我們華人優越的傳統
[00:12:40.500 --> 00:12:41.500]  五千年傳統
[00:12:41.500 --> 00:12:43.500]  我雖然不是很信
[00:12:43.500 --> 00:12:44.500]  但是我覺得一定要捍衛
[00:12:44.500 --> 00:12:46.500]  我們華人的民間宗教
[00:12:46.500 --> 00:12:48.500]  其實我什麼都不懂
[00:12:48.500 --> 00:12:52.500]  我就以為一定是他們錯了
[00:12:52.500 --> 00:12:56.500]  這是一種的盲目
[00:12:56.500 --> 00:12:59.500]  跟一種的驕傲
[00:12:59.500 --> 00:13:02.500]  求上帝憐憫我們
[00:13:02.500 --> 00:13:04.500]  親愛的弟兄姊妹
[00:13:04.500 --> 00:13:08.500]  你有沒有曾經也陷入一種的無知
[00:13:08.500 --> 00:13:10.500]  像我一樣
[00:13:10.500 --> 00:13:13.500]  以為這個世界沒有神的
[00:13:13.500 --> 00:13:16.500]  怎麼會有神呢
[00:13:16.500 --> 00:13:21.500]  以為耶穌應該是神話
[00:13:21.500 --> 00:13:24.500]  你罔顧了考古學家
[00:13:24.500 --> 00:13:26.500]  歷史學家
[00:13:26.500 --> 00:13:28.500]  極大量的文獻
[00:13:28.500 --> 00:13:30.500]  其實超越過任何文化的文獻
[00:13:30.500 --> 00:13:34.500]  來證明耶穌基督確確實實有這樣的人
[00:13:34.500 --> 00:13:36.500]  包括了他的仇敵
[00:13:36.500 --> 00:13:41.500]  包括了今天的回教的學者都承認
[00:13:41.500 --> 00:13:46.500]  甚至還有人來寫關於耶穌基督
[00:13:46.500 --> 00:13:49.500]  他在以前行了很多巫術
[00:13:49.500 --> 00:13:52.500]  這個是要毀謗他的敵人
[00:13:52.500 --> 00:13:54.500]  寫下的歷史記錄
[00:13:54.500 --> 00:13:56.500]  記載在差不多兩千年前
[00:13:56.500 --> 00:13:59.500]  已經記載在那裡
[00:13:59.500 --> 00:14:02.500]  但是這些其實都是事實
[00:14:02.500 --> 00:14:04.500]  是我們不知道
[00:14:04.500 --> 00:14:05.500]  弟兄姊妹
[00:14:05.500 --> 00:14:06.500]  在我們的人生中
[00:14:06.500 --> 00:14:08.500]  有沒有一些事情
[00:14:08.500 --> 00:14:10.500]  是我們還在堅持的
[00:14:10.500 --> 00:14:15.500]  你有沒有去探討真理怎麼說呢
[00:14:15.500 --> 00:14:17.500]  我要你在這個時候想一想
[00:14:17.500 --> 00:14:18.500]  有什麼事情
[00:14:18.500 --> 00:14:20.500]  其實你還沒有問上帝
[00:14:20.500 --> 00:14:23.500]  其實你怎麼看
[00:14:23.500 --> 00:14:24.500]  你怎麼看
[00:14:24.500 --> 00:14:25.500]  我們一定要回到真理
[00:14:25.500 --> 00:14:26.500]  不然的話
[00:14:26.500 --> 00:14:31.500]  我們的盲點會使我們陷入極度的無知
[00:14:31.500 --> 00:14:33.500]  有時候我們的無知
[00:14:33.500 --> 00:14:38.500]  就會引起很多很多無必要的糾紛
[00:14:38.500 --> 00:14:40.500]  無必要的爭吵
[00:14:40.500 --> 00:14:43.500]  其實更好的方法是
[00:14:43.500 --> 00:14:44.500]  來到教會
[00:14:44.500 --> 00:14:47.500]  問問那些信了主很久的人
[00:14:47.500 --> 00:14:48.500]  我想了這個問題
[00:14:48.500 --> 00:14:51.500]  聖經有沒有答案的
[00:14:51.500 --> 00:14:53.500]  不要自己在那邊想
[00:14:53.500 --> 00:14:54.500]  因為現在的潮流
[00:14:54.500 --> 00:14:57.500]  是令到我們以前認為不對的事情
[00:14:57.500 --> 00:15:02.500]  現在我們都把它合理化了
[00:15:02.500 --> 00:15:05.500]  所以我們真的是要很小心
[00:15:05.500 --> 00:15:08.500]  我們看到第二點是什麼呢
[00:15:08.500 --> 00:15:09.500]  神的介入
[00:15:09.500 --> 00:15:13.500]  可令人有回頭是岸的機會
[00:15:13.500 --> 00:15:14.500]  第三節告訴我們
[00:15:14.500 --> 00:15:16.500]  保羅他就走走走
[00:15:16.500 --> 00:15:17.500]  他帶著一班人馬
[00:15:17.500 --> 00:15:19.500]  他為什麼需要一批人馬呢
[00:15:19.500 --> 00:15:21.500]  因為他看見紀錄圖
[00:15:21.500 --> 00:15:23.500]  他要把他們押回去
[00:15:23.500 --> 00:15:26.500]  所以需要有人跟他一起去
[00:15:26.500 --> 00:15:28.500]  一班人馬去到那邊
[00:15:28.500 --> 00:15:31.500]  快要到大馬士革的時候
[00:15:31.500 --> 00:15:33.500]  耶路撒冷要去大馬士革
[00:15:33.500 --> 00:15:36.500]  大概315公里
[00:15:36.500 --> 00:15:40.500]  你有沒有感受到保羅的決心
[00:15:40.500 --> 00:15:42.500]  315公里
[00:15:42.500 --> 00:15:44.500]  要把人拖回來
[00:15:44.500 --> 00:15:46.500]  他很願意
[00:15:46.500 --> 00:15:49.500]  他走到那邊
[00:15:49.500 --> 00:15:52.500]  他從這裡耶路撒冷
[00:15:52.500 --> 00:15:54.500]  一直過
[00:15:54.500 --> 00:15:56.500]  這個是大家熟悉的約旦河
[00:15:56.500 --> 00:15:58.500]  這是加利利湖
[00:15:58.500 --> 00:16:02.500]  這是過去約旦河東部
[00:16:02.500 --> 00:16:04.500]  去阿拉伯路
[00:16:04.500 --> 00:16:07.500]  這個是大馬士革
[00:16:07.500 --> 00:16:09.500]  他行路
[00:16:09.500 --> 00:16:12.500]  在那裡突然間天上發光
[00:16:12.500 --> 00:16:13.500]  四面照著他
[00:16:13.500 --> 00:16:15.500]  發生了一件神蹟
[00:16:15.500 --> 00:16:18.500]  對信主很久的人來說
[00:16:18.500 --> 00:16:21.500]  神蹟對你來說是可以接受的
[00:16:21.500 --> 00:16:23.500]  對某一些人來說
[00:16:23.500 --> 00:16:25.500]  神蹟勉強可以接受
[00:16:25.500 --> 00:16:26.500]  你會說
[00:16:26.500 --> 00:16:28.500]  有些事情我經歷過
[00:16:28.500 --> 00:16:29.500]  我也聽說過
[00:16:29.500 --> 00:16:30.500]  科學解釋不了
[00:16:30.500 --> 00:16:32.500]  對有些人來說還沒想通的
[00:16:32.500 --> 00:16:35.500]  未必能夠接受神蹟
[00:16:35.500 --> 00:16:38.500]  我可以這樣幫助你
[00:16:38.500 --> 00:16:41.500]  我常常在講道的時候說
[00:16:41.500 --> 00:16:43.500]  你要問自己
[00:16:43.500 --> 00:16:46.500]  你相信的是一個怎樣的神
[00:16:46.500 --> 00:16:50.500]  你相信的神能不能夠行神蹟
[00:16:50.500 --> 00:16:53.500]  你如果相信的神是不能行神蹟的
[00:16:53.500 --> 00:16:56.500]  那其實你不相信神
[00:16:56.500 --> 00:16:59.500]  你如果相信神是能夠行神蹟的
[00:16:59.500 --> 00:17:00.500]  什麼都可能
[00:17:00.500 --> 00:17:02.500]  所以你必須問你自己一個問題
[00:17:02.500 --> 00:17:06.500]  神能不能行神蹟
[00:17:06.500 --> 00:17:08.500]  這個很簡單的邏輯
[00:17:08.500 --> 00:17:12.500]  所以信神蹟跟信神的人
[00:17:12.500 --> 00:17:13.500]  是合邏輯的
[00:17:13.500 --> 00:17:15.500]  如果你說我信神
[00:17:15.500 --> 00:17:16.500]  冥冥中有神
[00:17:16.500 --> 00:17:17.500]  但是我不信神蹟
[00:17:17.500 --> 00:17:19.500]  那你不合邏輯
[00:17:19.500 --> 00:17:21.500]  這是一個矛盾
[00:17:21.500 --> 00:17:24.500]  在這裡他經歷了一個神蹟
[00:17:24.500 --> 00:17:26.500]  人要到大馬士革了
[00:17:26.500 --> 00:17:28.500]  突然間天上發亮
[00:17:28.500 --> 00:17:29.500]  如果你有機會看
[00:17:29.500 --> 00:17:31.500]  十二行傳第二十二章
[00:17:31.500 --> 00:17:32.500]  你會發現
[00:17:32.500 --> 00:17:35.500]  這個時候是中午的時間
[00:17:35.500 --> 00:17:36.500]  大白天
[00:17:36.500 --> 00:17:38.500]  下午的時間
[00:17:38.500 --> 00:17:40.500]  十二行傳第二十二章有記載
[00:17:40.500 --> 00:17:41.500]  下午的時間
[00:17:41.500 --> 00:17:44.500]  天上突然間發光
[00:17:44.500 --> 00:17:49.500]  有一個光比中午的光還亮的光
[00:17:49.500 --> 00:17:50.500]  聖光
[00:17:50.500 --> 00:17:52.500]  耶穌的聖光
[00:17:52.500 --> 00:17:53.500]  四面罩著他
[00:17:53.500 --> 00:17:54.500]  他就怎麼樣呢
[00:17:54.500 --> 00:17:56.500]  撲倒在地
[00:17:56.500 --> 00:17:59.500]  他聽見有聲音對他說
[00:17:59.500 --> 00:18:00.500]  掃羅掃羅
[00:18:00.500 --> 00:18:04.500]  你為什麼逼迫我
[00:18:04.500 --> 00:18:07.500]  掃羅掃羅你為什麼逼迫我
[00:18:07.500 --> 00:18:08.500]  弟兄姊妹我不知道你
[00:18:08.500 --> 00:18:10.500]  經歷神的經歷是什麼
[00:18:10.500 --> 00:18:12.500]  有些人沒有特別的經歷
[00:18:12.500 --> 00:18:14.500]  有些人有很特別的經歷
[00:18:14.500 --> 00:18:16.500]  但是你知道都不要緊的
[00:18:16.500 --> 00:18:21.500]  有些人可以像彼得一樣
[00:18:21.500 --> 00:18:23.500]  有些人可以像瑪麗一樣
[00:18:23.500 --> 00:18:27.500]  有些人一生出來就相信神了
[00:18:27.500 --> 00:18:29.500]  上帝他會用不同的方式
[00:18:29.500 --> 00:18:31.500]  按著不同的人需要
[00:18:31.500 --> 00:18:33.500]  使我們有機會認識他
[00:18:33.500 --> 00:18:34.500]  關鍵是什麼呢
[00:18:34.500 --> 00:18:37.500]  當他引起你的注意的時候
[00:18:37.500 --> 00:18:40.500]  請你不要輕視
[00:18:40.500 --> 00:18:42.500]  他引起你注意的方法
[00:18:42.500 --> 00:18:44.500]  上帝會用什麼方法
[00:18:44.500 --> 00:18:48.500]  讓你得到他的注意力呢
[00:18:48.500 --> 00:18:50.500]  你要他可以怎麼樣呢
[00:18:50.500 --> 00:18:52.500]  接著突然間你身邊就多了很多
[00:18:52.500 --> 00:18:54.500]  信教的人
[00:18:54.500 --> 00:18:56.500]  以前沒有的
[00:18:56.500 --> 00:18:58.500]  突然間就在某個時間
[00:18:58.500 --> 00:19:00.500]  就突然間你也信主的
[00:19:00.500 --> 00:19:03.500]  他也信主的
[00:19:03.500 --> 00:19:05.500]  你就其實是上帝
[00:19:05.500 --> 00:19:08.500]  他在敲你的門
[00:19:08.500 --> 00:19:09.500]  在引起你的注意
[00:19:09.500 --> 00:19:15.500]  跟你說老弟我在這裡
[00:19:15.500 --> 00:19:19.500]  有些時候上帝是用一場疾病
